Hybridization REF	TCGA-BH-A18R-11A-42R-A12D-07
SMARCD1	-1.33316666666667
ZFP106	1.177
ZNF347	-0.2846
GTF2E1	-0.5635
RY1	0.0545
ATAD2B	-0.352142857142857
ARHGAP17	-0.0691
KCNIP3	-0.84525
SFPQ	-0.826875
GFRA4	2.6185
AKR1B10	-2.9035
TIGD6	-0.077
RGS16	1.0715
URB1	-1.8674
OR4C46	2.97133333333333
TOP3B	-1.85625
NFATC4	-0.381
CA14	-3.5145
BMPR1A	0.2185
SNRP70	-2.376625
PRL	0.150166666666667
C6orf130	0.14075
STAG2	-0.5715
CD55	0.384285714285714
RPS23	0.613166666666667
SSX2	0.2514
FDPSL2A	-0.99675
FBXO27	0.362125
SYNGR3	0.8645
TMSL3	3.07825
EML1	-0.707
NUP93	-1.02408333333333
SMAD3	-0.3283
KIAA1189	-0.342
HNRPUL2	-1.416
TBC1D12	0.125166666666667
C16orf24	-1.60125
MRVI1	0.259166666666667
ZNF581	-1.92066666666667
ELOVL3	2.7285
OR51Q1	0.32275
CACNB3	-0.930166666666667
GALNT13	-0.656857142857143
C10orf84	1.102
NEDD4	0.2038
SPO11	1.4245
OR5AU1	0.8025
NEK4	-0.300928571428571
PRKAR2A	-1.26566666666667
IHPK1	-0.939333333333333
ATP6V0B	-1.4555
CACNA1E	2.6475
CEACAM8	1.68016666666667
PEX14	-0.425
FLJ12993	-0.449
ZBTB38	-0.896166666666667
PCTK2	-0.491
LRRC16	2.3218
FBLIM1	0.138666666666667
FYCO1	1.386
RP5-1022P6.2	0.1725
CMTM1	-0.329
PLTP	-0.0853333333333333
RAPH1	0.482625
DOCK8	0.466
EZH2	-3.0982
SLC25A1	-0.936666666666667
PLEKHB1	0.111888888888889
GRB7	0.3642
ZFP37	0.173
MRPL33	-0.15075
PELO	-0.3685
ARMC1	-0.555818181818182
C9orf27	0.680375
FLJ25778	-0.44
C9orf37	-1.5515
TMEM66	1.471
SPRN	0.92525
HBEGF	0.354
PI4KA	-1.589
LEPRE1	-1.9805
POU2AF1	-0.608875
MRPL12	-2.341
REP15	0.056
ZC3H3	0.107
RASAL1	-0.63825
DDAH1	0.697375
ACBD5	0.0165
TMC2	1.1675
CCDC137	-2.37225
SAMD13	0.36
UGT2B15	-0.249166666666667
TIPARP	0.69425
DNASE1L3	4.01325
TRIM72	0.4108
DBX2	1.51775
IPO8	-1.61475
C21orf88	0.9759
MAP3K14	-0.61825
LOC51233	-0.00466666666666667
GGTLA4	-0.374
PDE6D	-0.36725
ZNF117	1.1105
CLK2	-1.484
NKRF	-0.7785
TNFSF15	0.213
DUSP2	0.6055
SECISBP2	-0.7219
GABRR2	0.512
PPAP2C	1.031
LOC51145	1.27266666666667
PAG1	0.1115
PIK3C3	0.23875
GNG10	-0.2885
APOL4	-0.4135
ANKRD28	-0.555625
STMN3	-1.6732
RAB14	0.1261
CDK2AP2	-1.697
HDDC3	0.204875
COMMD7	-0.021375
CXXC1	-1.698
HMCN1	-0.2305
CD40	0.62225
DYNC1LI2	-0.3586875
GDI1	-0.4755
LOC646938	0.281
VSNL1	0.0473333333333333
PIH1D1	-1.11766666666667
RAET1G	0.1415
KRTAP5-9	0.992
EFTUD2	-1.8895
ZNF311	-1.18983333333333
ATP6V1G3	0.54775
OR2W3	-0.711
SCN4A	0.54075
MED10	-0.857625
FAM135A	-0.2382
ARHGAP4	-2.22575
EHMT2	-1.0965
UFD1L	-0.8925
ERMP1	-0.95375
MAG1	1.7825
THAP8	-1.16916666666667
HACE1	0.533833333333333
FAM82C	-0.3835
C3orf20	3.6615
UNC84A	-0.251833333333333
SCD5	0.496076923076923
LASS6	-0.335875
LSG1	-0.772333333333333
MAL	-4.3355
GPR22	0.558
WDR5B	0.814
ACTRT1	1.2305
C17orf60	-0.322333333333333
GRIN2C	0.8829
ARMC8	-0.351166666666667
SLC47A1	-1.4635
DMPK	-0.05475
DHRS13	-1.46633333333333
SMC1A	-0.608
KRTAP17-1	-0.46075
SMYD5	0.06325
TUSC2	-0.0475
CRHR2	1.113
KIR3DL2	0.5645
CCDC104	0.88525
ATP2C1	0.36625
CROT	-0.1635
PABPC3	-0.961166666666667
EGR1	5.445
THSD1	1.80875
KHK	-1.86875
SLC12A2	2.5318125
CD58	0.1405
STOX2	0.484666666666667
CCDC76	-0.2546
CCDC48	3.01
DNAH1	-0.135333333333333
ZIC4	0.52875
OR1G1	-0.09
PSMC6	-0.0973333333333333
PROKR1	0.6705
ABCB1	0.855125
TRAT1	-0.67375
LLGL1	0.7045
MTF1	-0.40825
USP54	-0.0464285714285714
PAGE2B	-2.0285
ITGB7	-2.9695
CCDC81	0.076
LOC149837	0.849
SCUBE1	0.341
ZSCAN10	1.767
HUWE1	-0.798285714285714
CDH17	0.3655
CD180	-1.279
IL17A	1.7485
TMPO	-1.529875
KIAA1524	-1.047
HDGFRP3	-0.0775
OXCT1	0.276727272727273
RRAS2	-0.225166666666667
LTBP2	2.17125
SV2B	2.98516666666667
CYP2A6	1.161875
PKD1L2	-0.0321666666666666
PPM1M	0.12425
FLJ22662	3.28783333333333
ZNF502	2.414
GP6	0.54775
CRYBA2	0.1995
LEF1	-3.2441
CTPS	-3.567
EYA1	-0.708333333333333
EPS8L1	-1.9335
MAPK14	-0.905833333333333
SERPINB2	-4.260125
GTF2F2	-0.0133333333333333
ZNHIT4	-0.486
PLA1A	-0.892375
C20orf114	0.61325
HPR	-3.105
C18orf2	-0.56
SATB2	-1.909
KCNJ9	-0.120875
MGC157906	-0.013
MOCS3	-0.8675
C17orf71	-0.6455
PPHLN1	-0.8913
HIST1H2BN	-2.12225
RAPGEF1	-0.021
MAP3K8	0.93825
DLG4	1.84216666666667
STC1	1.50008333333333
CDGAP	0.871
DDX26B	0.22375
LOC150223	-2.84425
CPSF3	-0.650666666666667
TMEM14A	-0.1385
MYH3	-0.4465
GPKOW	-0.11425
SULT1A1	-1.11516666666667
SPON1	3.7606
YY1AP1	-0.547833333333333
RAB23	-0.39075
PLA2G4A	-1.21325
MAPRE3	-0.21725
ZNF516	0.837142857142857
GGPS1	0.928
EXOC3L2	1.112625
C19orf42	0.5258
MAP2K2	-2.46533333333333
HIST1H2BB	-2.10525
RNF19B	-0.159
C6orf128	0.7046
TLR8	2.15675
PCDHA9	0.0605
CARS2	-0.86825
CLUL1	1.7455
RHAG	-4.219
UNK	-0.741
EXOC8	0.5933
C9orf95	2.39725
C14orf143	-0.5535
MAML3	2.07675
LDHA	-2.0505
MRPL20	-0.236125
KLHDC6	0.370666666666667
ATP5S	0.0778333333333334
C8orf55	-2.55425
PHF19	-2.492125
KRTAP13-4	1.157
TTC5	-0.85775
XKR5	-0.82625
SILV	-4.35333333333333
TEX28	-0.8045
TCTN1	-0.73475
CX40.1	0.813
PPP2R5C	-0.1355
C12orf30	-1.4862
CAPG	0.51925
MPZL1	0.45385
ARSB	-2.5236
TDH	-0.855
WASF4	-1.3335
TSSK3	-0.386833333333333
7A5	-0.8265
CRISPLD1	3.34975
MAD1L1	-2.08933333333333
SPIN4	-0.0075
AMPD1	4.6995
DPYSL5	-0.1815
INPP1	0.944833333333333
ANKRD11	-1.337
NPAS4	0.391375
GCET2	1.2072
RNASE9	0.659
GUCY2D	0.4415
CCDC98	1.47275
FGF4	0.698625
CPM	0.723
SLC26A4	0.849666666666667
PLD5	0.7695
FAM59A	0.7986
FBXO5	-2.36655555555556
SIPA1L1	-0.381625
DPYS	1.45475
ATG4D	-0.6265
TGM3	-2.072
MTCH1	-1.371625
HK1	-0.1755
CDC26	0.69225
GALNT12	-0.9495
LOC339229	-1.1355
MRPL35	-0.4315
ORC4L	0.423875
TNKS	-0.869142857142857
C2orf24	-0.213833333333333
ZNF553	-0.6535
GGTLA1	1.6809
ZNF497	-1.71775
CDY1B	0.3895
SLC30A4	0.109285714285714
TUB	0.413875
ARHGEF18	-1.416
ARRB1	-1.021
KCNK1	-1.483625
EREG	-1.03425
SCAMP5	-1.2585
RUNDC3B	1.847
ADAMTS20	0.624
IL17RB	-0.1615
FLJ20323	-0.47675
MCAM	0.777
POLR3E	-2.68716666666667
AQR	-0.379666666666667
IPMK	-0.484
CDCA7	-3.146875
CAMP	-0.926333333333333
GRHL3	0.35125
ADAMTSL2	2.424
CLMN	1.97366666666667
SSTR3	1.7335
MAGEA5	-0.448333333333333
OVOL2	2.2535
JMJD1B	0.5645
RBL2	0.1756
PYGO2	-0.472
PPP1R10	-0.623833333333333
CSE1L	-1.4135
LCA5	1.933
RDH16	0.80675
ASRGL1	-2.379
TOM1	-1.59733333333333
PTX3	-2.97925
TTC15	-0.47175
SCGB3A1	3.374
MRPL50	-0.40375
RCAN3	-0.12125
SLC26A11	0.14425
STYX	-0.665833333333333
CINP	-0.3685
MARCH7	0.309
PFKM	-1.35616666666667
SGMS1	1.53433333333333
RIOK3	0.4021
C1orf110	2.048
CES7	0.5245
LOC440248	-0.5315
PPP1R12C	-1.972
C10orf27	3.2275
ATG9A	-1.7425
MRPS26	0.409875
TMEM40	1.84825
ELP3	-0.6173
ZNF787	-1.0631
HIAT1	-0.377625
C8orf34	2.4955
MGC4655	-0.447
PELI1	1.70066666666667
PPT1	0.0682
SLC35C2	-1.74366666666667
C6orf125	-1.3215
MUC4	-0.499666666666667
RFC4	-2.29085714285714
GNB2	-1.831
NUP50	-0.427571428571428
SULT4A1	-0.274
C7	2.858875
CCDC130	-0.853166666666667
ARRDC4	0.8845
RQCD1	-1.59325
GLYCTK	0.3415
AYTL2	-1.76672727272727
MTUS1	1.2648
LEMD3	0.624
PLEKHF2	1.51825
HOXA7	1.89375
GTF3C2	-1.171
DYNLRB2	2.388
CNOT10	-1.08825
MR1	0.371666666666667
FFAR1	0.5695
PRIC285	1.27725
SLITRK6	3.1435
LIX1	-1.458
UBE1L2	-0.162333333333333
F8	1.950625
ACHE	0.899
KPNA5	-1.0305
TNFRSF12A	-3.143
EGR3	3.782
SERPIND1	-3.6805
OASL	-0.3255
IFRD1	-0.30875
WDFY1	-0.317666666666667
ZNF267	0.25725
ACCN5	0.197
ZBTB6	-0.3105
PPP1R3A	0.404
PRRT3	-0.55275
FBXL19	2.8925
TXNIP	3.9925
ACTN2	-0.8745
ATG9B	0.8805
C9orf117	-0.417875
IL27	1.499
RPL36AL	0.500333333333333
KLK15	1.009
CHAD	1.241
RAP2B	0.1059
HEBP2	1.3635
ZNF342	2.072
CAMK2G	-1.21916666666667
TLR3	2.03925
FGF14	-0.641
HMGB2	-0.304875
TRPM5	0.928833333333333
OR5M11	1.4885
KIF3B	-1.34173684210526
PRICKLE2	1.7895
MTMR9	-0.092875
C3orf27	0.021
GLRA3	2.3596
NSDHL	-1.2345
TMEM32	0.33575
POLR2D	-1.80766666666667
MYADML	1.296
C9orf114	-1.6505
MRGPRX1	0.5675
TOPORS	0.28125
CLDN19	0.029
C1QL4	-0.7105
RNF165	-5.2265
DHRS9	0.54825
DNAH2	0.520666666666667
FXR1	0.00366666666666667
ZMYM3	-1.513625
CASP3	-0.269
FAM120C	0.636625
SCLY	-2.31475
CA7	0.2855
ENTPD5	-0.689833333333333
ZNF461	0.076875
PDIA5	-1.777
C1orf19	-0.2455
TMEM67	-0.4695
KCTD20	-1.87825
WDR47	0.771
FLJ38723	0.3735
KLRF1	0.371333333333333
TAS2R16	0.475
CLDN12	-0.0495
PRKCE	-0.498
UBXD4	-0.74775
ITGAM	2.61916666666667
GLT8D3	-0.342375
WDR31	-0.353777777777778
RGS2	3.7295
OR51L1	2.6085
MST1R	-0.81225
KIAA1737	1.122
OR4A5	-0.3215
GLIS1	-0.4525
PTMA	0.0852142857142858
NAPA	0.00199999999999999
PRDM11	1.99525
LIPF	0.982
DIRAS3	0.9975
ASGR2	-2.32525
C1QTNF4	2.155
PIK3R4	-0.221166666666667
ARMC3	-0.83375
NDUFV3	-0.596416666666667
BTBD3	-0.669333333333333
PPP1R2	0.608333333333333
UBE2NL	-1.0505
FOSL2	-0.580571428571429
FAM119A	-1.713
TUBA4A	-1.2861
KRTAP12-1	-0.33125
SFRS2	-1.191
RHPN1	-0.245
EEF2	-1.9285
ZDHHC11	-1.01433333333333
EPHA3	-0.7816
RBM12	0.058
H2AFJ	-0.106833333333333
EDIL3	1.724
KIF26A	1.06075
SERGEF	0.141
B3GALT4	1.93975
LOC90925	1.44583333333333
OSCAR	0.859875
NPFF	-0.320375
DEDD	0.2275
TMEM155	-0.202125
PTPN1	-0.756
SCYL2	-0.1965
SKAP1	2.68325
LEAP2	-2.0005
GADD45G	0.497
IFITM3	1.219125
PILRB	-1.464
SLU7	0.7710625
DSC3	0.61225
DNMT3L	-0.59925
PAPD5	-1.4625
B3GNT3	0.473833333333333
LHCGR	-0.482
MSL-1	-1.07325
UBE2S	-2.70575
SAP130	-0.55
ANAPC11	-0.76525
MAGED4B	-1.954
ATP6V1B2	-0.415333333333333
C14orf179	0.07625
CAPZA1	-0.134125
CDYL2	-0.7295
GLRX3	-0.6065
LOC136288	-0.362
MOBKL1A	0.96775
HTR2B	2.59425
CRYGD	0.788166666666667
NUS1	-0.498
PGRMC1	0.8045
MYOM2	1.911
FLJ39653	-1.91383333333333
CHM	-0.286
OR5M8	0.3855
ZNF619	0.529
FAM105A	1.86825
CCNL1	0.15
NAP1L3	1.00625
C10orf57	0.654166666666667
B3GALNT1	-0.742
CSN1S2A	0.4085
TCP10L	-0.04375
GDAP2	-0.42875
DMKN	-0.2085
COX6B1	-0.3205
DNASE2	-1.6385
MSH5	-1.9675
LGMN	0.639875
USP31	0.392
OR13C8	1.0545
SDCBP	0.9928
NUDT11	-0.753166666666667
PYGL	0.588
SNPH	1.07333333333333
B3GNT4	-1.6715
MIZF	-1.4445
NUBPL	-0.934625
NOD1	-0.503333333333333
CDH22	1.783125
NUBP1	-0.366
DSCAM	-3.5525
DGKI	-1.5165
FAM136A	-1.00875
AKAP1	0.362166666666667
SLC16A6	-2.0475
RIN3	-1.7625
PSG2	1.51775
DIP2B	-0.407833333333333
PSORS1C1	0.241888888888889
KIAA0495	-1.634
FLJ90709	-0.4715
LPA	1.62733333333333
PIGA	-0.1915
LY75	4.2295
UTS2	-5.03116666666667
RREB1	0.235125
GALNACT-2	-0.5499
MGC3196	-1.885
FLJ31568	-0.62075
LPHN1	0.0513749999999999
SP1	-0.532875
TOX4	0.184666666666667
HSPA9	0.5345
APOBEC1	-0.1075
SLC35E4	-0.28075
LSM5	-0.92575
SURF1	-1.0205
ZBTB1	0.176166666666667
GTF2F1	-0.294
RPS15A	1.48364285714286
DUSP21	0.2702
GINS4	-3.2536
MYO15A	-0.124166666666667
GIMAP7	5.32075
MGC13379	0.982
ATP6V1E2	-0.280833333333333
UTP3	0.71775
HNRPA3	-0.536
MT4	0.911
C14orf155	0.948333333333333
U1SNRNPBP	-0.80475
CKLF	-0.819666666666667
PLEKHN1	-2.34683333333333
MBNL1	-0.0427499999999999
NUP160	-1.51975
ACSM2A	-0.6085
LOC129881	0.6425
KIAA1529	1.576
FLJ22639	-1.78925
HAND1	0.3205
GSX1	1.4835
FGA	-3.0615625
SERPINB1	0.54725
ZNF642	0.223
IGFBP1	-4.99725
SLC1A1	-0.33775
DHX57	-0.6995
ZNF766	-0.8535
PTPN21	-0.7083
GDPD3	-0.299166666666667
PNPLA5	-0.66
TBR1	-0.504
FAM116A	1.10125
IQGAP1	1.6105
FOS	4.250625
ZNF226	0.745375
FIGNL1	-0.571833333333333
C14orf1	-0.5498
ZMYND17	0.792
PUS7	-1.24183333333333
TUBB6	-0.830875
KCNQ2	-1.569
MARCH6	-0.221916666666667
CCDC33	2.1895
PRODH	2.217
RBM11	1.773
EPHA6	1.386375
SLC43A1	-0.425
LOC196541	0.1115
NTN1	1.175
ING4	0.21575
PCDHB10	0.93375
DPH2	-2.25733333333333
SPACA4	-0.2585
FBXL21	-2.521
DIAPH1	-1.392
ZNF71	0.817
CEP76	-1.207
CORO1A	-3.034
RRM2	-4.3655
EDG4	0.12325
OS9	-0.257333333333333
SLC4A1AP	-0.14675
COG5	0.19775
COPS8	-0.84825
NGLY1	-0.5235
NCBP2	-0.5305
C17orf42	-0.1
GPSM3	1.010125
SIL1	-0.638
ASB6	-1.713
SMAD5OS	0.791
UNC93A	-2.00225
A1BG	-0.126833333333333
C21orf62	0.994
FMO5	0.257833333333333
ATRIP	-1.90933333333333
CEBPG	0.136166666666667
C7orf38	-0.529333333333333
TNFRSF1B	-1.398
CLEC1A	2.01466666666667
IQSEC1	0.321875
PATZ1	-0.951
RBM22	-0.127
BAG2	-1.32033333333333
PAQR5	-1.39083333333333
C9orf127	-0.3695
THNSL1	-0.185
SHROOM3	1.953
JAM2	2.84875
SNRPN	-2.69033333333333
ALX4	0.2615
CACNA1S	0.645
FAM130A1	-0.40025
CORIN	1.4505
CD300LB	2.5525
PLEKHG6	0.3115
LRRC40	-0.546
PCLKC	0.909
PCDHB16	0.623333333333333
WNT2B	0.321166666666667
ASNS	-2.33711111111111
MRPL49	-1.0465
FLJ46111	-1.794
ISG20	-0.39025
SMU1	-0.0235
CASZ1	0.242
POLR1D	0.40525
GIN1	1.02225
SNAG1	1.189
ANKRD29	0.02325
CDKN2AIP	0.5535
KRR1	-0.198
CXCL1	-0.143166666666667
EPM2A	1.2372
PC	0.263166666666667
DEFB127	0.391
PDZRN4	1.45683333333333
FAH	0.560125
OR51E1	1.4325
CDC2L6	-0.323333333333333
DNTTIP1	-1.134
PAX8	-0.59725
TMEM116	0.15225
C1orf150	0.844
PRO2012	0.7535
MRPL40	-0.469666666666667
BEX1	-2.132
SLC2A4	2.14416666666667
PKMYT1	-1.38075
FEZF2	0.689333333333333
SLC26A9	-1.3555
MAP2	0.120636363636364
LYL1	-2.1825
SLC25A19	-1.32883333333333
NOS3	2.1875
ZNF34	-0.255166666666667
TMPRSS11F	0.5415
FAM43A	-1.68266666666667
FCRL4	-0.48
KLF14	0.62025
FLRT2	0.460166666666667
WRN	-1.18575
SDF2	0.1666
KRT8P12	-2.14725
C6orf195	-0.805
C9orf125	0.152333333333333
DZIP3	-0.889125
RIT1	0.490333333333333
SCML1	-1.15316666666667
RHBDF2	-1.150375
OR2G3	0.5485
REXO1L1	4.8575
MAP3K7IP3	-0.485125
C3orf57	-5.04075
FBXW11	-0.145
ETAA1	-0.3005
C14orf131	-1.4994
AKT1S1	-2.10975
SLC12A5	-1.013625
C9orf164	-0.49
NRIP3	0.717
NOS1AP	-1.6855
TMEM121	-1.3095
SAP30BP	-0.2675
DGCR6	-0.16425
WDR76	-2.715
FAM82B	-0.373166666666667
LOC606495	-1.471
MAP9	1.20566666666667
BCDIN3D	0.73375
CXorf36	2.178
DSCR3	-1.0375
ZFAND3	-1.655625
C7orf43	1.5895
SPSB3	-0.7563
C19orf19	4.8195
FAM133A	-2.05371428571429
C12orf25	0.82725
SLC39A3	-1.45525
DISP2	-1.60175
PI4KAP2	-4.2125
MKRN3	-2.3605
ADAMTS13	1.019875
CBLN3	1.2765
TTYH1	0.982833333333333
C3orf18	0.8065
FLJ13236	-1.5835
ZMYND12	2.34175
C18orf25	-0.269625
GLB1L3	-1.5115
ATP13A5	1.4035
RANBP10	-0.42325
CD96	-0.00949999999999998
DENND1C	1.462
RBMS3	1.6293
SLC41A3	0.0828333333333333
DGCR6L	0.385
TMEM128	1.03433333333333
CSNK1G3	-0.193714285714286
MOBKL2C	0.433875
TSPAN6	1.21175
MATN2	2.1623
MSL2L1	-0.120333333333333
ST6GALNAC2	-0.879333333333333
FGFBP2	1.760375
FGL1	-4.95566666666667
MPP3	-0.410333333333333
ARHGEF6	1.45016666666667
TGFBR2	1.0855
ACMSD	0.0696666666666666
IL33	4.505
C9orf5	0.817166666666667
DEAF1	-1.4059
AMN	3.3585
DEFA6	0.010875
RNF212	-1.3135
METT5D1	-0.746333333333333
CIB1	-0.6173
TSSK1B	0.50625
KIAA1727	-0.96475
ZNF680	0.9635
LOC399900	0.022
LOC152217	-0.0194166666666667
CTNNAL1	-1.167
CIT	-4.40283333333333
TLE6	-0.95725
ZNF607	-1.04475
HERC4	-1.13083333333333
DRAP1	-0.9679
PEMT	-0.61625
C10orf111	-0.22
ZNF575	0.928625
KCTD7	1.17225
MYO1F	-0.466
LOC285382	0.40225
RAB11A	0.9694
PLCD3	0.14625
C15orf28	0.15025
PTBP2	-0.284125
CTB-1048E9.5	-1.6945
C19orf60	1.31933333333333
C7orf25	-0.0891666666666667
SETD7	0.41625
HOXB9	-3.34
VANGL1	-1.67875
CHAF1B	-2.677
NDUFA3	-0.4005
KIAA1328	-1.07933333333333
SHARPIN	-0.75325
TTC23	-0.431
UGP2	2.75683333333333
ANKIB1	-1.0658
CIRBP	1.50685714285714
SEC14L4	-1.15766666666667
OVCH1	-0.0481666666666667
VPS52	-1.29975
FAT	-0.886875
M6PRBP1	-1.901
GPRIN3	-1.3995
PPM1F	-1.25466666666667
TSR1	-1.347
CCDC85A	3.34875
PCSK5	2.1575
ZFHX3	-0.2535
HEMK1	-0.643111111111111
PGBD2	0.2085
RSRC2	0.341
AURKC	-1.2422
SCRIB	-1.2865
ORM2	-4.63
FAM115A	-0.892
FZD6	0.20825
UNC119	-1.06216666666667
GPX3	2.9572
NOV	0.938375
CABC1	0.05775
CDC42SE2	-0.6459375
EIF2S2	-0.0299
RNF130	2.770625
CKAP5	-1.99016666666667
RP11-413M3.2	0.157125
C10orf18	0.1163
TMEM93	-0.91025
DYX1C1	1.36325
KCNMB2	0.630375
ANK3	0.749916666666667
KRT5	1.721
CDH12	0.719857142857143
QRSL1	-0.635875
JUB	-1.22
SHC4	-0.37075
CCL15	3.55116666666667
CCDC22	-1.45275
SNX24	-1.8185
RARS	-0.32675
MORC2	-1.16125
FAM48A	-0.78475
MT1H	-0.6275
PPP1R14C	-1.28683333333333
FOXD1	-2.973
C1orf213	-0.054
AMT	-0.5185
DSN1	-2.53175
PTPLAD2	1.2425
DIS3L	-0.07775
RASL11A	-0.02175
GPRC5B	2.141625
FRMD7	-0.078
STRN4	1.525
KITLG	0.956454545454546
HDGF	-2.76125
OR1S1	0.364
SETX	-0.533888888888889
DDR2	0.582625
KCTD12	3.387
LYZL2	-0.3865
WDR52	-1.1495
TMEM2	-1.10014285714286
ZNF579	0.0921666666666667
LOC200810	-1.6305
TNFSF9	-1.044625
PPFIA4	-3.1495
CNIH3	-0.6
MAP4K4	-1.15007142857143
ROD1	-0.223714285714286
ALS2CR12	-0.403666666666667
DOCK3	-0.4485
PAQR9	-3.20025
ASB17	1.15175
STX16	-1.479
FEZ2	0.908333333333333
DLAT	0.131833333333333
KIF21B	0.269833333333333
CDC5L	-0.30175
TMEM119	0.911833333333333
CRIP3	-0.77475
TPSD1	1.25433333333333
TEPP	1.66075
GNGT2	0.837
C21orf121	2.7195
WNK1	-1.12516666666667
FLJ10490	-0.196
OR51B5	-0.412
LOC203547	-1.529125
HAS1	-0.63
PPA1	0.627833333333333
ST7	-0.765375
C11orf46	0.0574
POPDC3	-2.1404
ACOX2	1.88816666666667
ATCAY	1.99663636363636
TM4SF19	-2.51075
MFSD9	-0.2215
PDHB	-0.052
ERN1	1.39125
LCE3C	-0.404
GPR111	0.728
NOTCH3	1.62183333333333
ADAMTS5	5.124
B3GALT1	0.408333333333333
UGCGL1	-2.024
FAM58A	-0.164333333333333
FBXO32	2.52025
CLPP	-1.4435
NXPH1	0.126
MTMR3	1.03583333333333
ATP1B3	-0.6235
TMEM16A	5.180375
HIST1H3F	-1.755
TRIM25	-0.590666666666667
SDCBP2	-0.1685
CRKL	-1.099
HOXB2	0.301833333333333
ANP32B	0.2315
GATM	4.2125
AP4E1	0.479875
EDG5	0.78325
CDKN3	-4.3055
CDH4	-1.978
PGD	-1.21133333333333
RND1	-0.4505
GAD1	-2.8926
MPG	-1.53925
LOC440350	0.2255
ZNF133	0.4275
SERPINB12	0.589
AMELY	0.2755
DHX36	-0.691
TNFAIP8L2	1.59016666666667
PHTF2	-0.5415
CCDC112	-0.183333333333333
IQCC	-2.4185
HEYL	2.30766666666667
FTSJ2	-1.32516666666667
APPL1	-0.277375
RAB43	-0.235142857142857
OR10G2	0.0615
WAC	0.938833333333333
ADCY9	-1.454125
RUNDC2B	-1.44916666666667
PYCRL	-1.3802
AGPAT7	-0.752666666666667
SLC22A9	0.300666666666667
CDKAL1	0.44
PDYN	0.3746
C20orf74	-1.245
MTMR11	0.0505
VAV3	2.02558333333333
DAPL1	2.57825
STXBP3	1.21525
EIF3G	-0.55575
ARHGAP22	-2.1465
NPFFR1	0.324
NPC1	-0.543833333333333
ALDH9A1	1.50866666666667
ZNF600	0.3145
ZNF678	1.45516666666667
RASSF1	-0.804416666666667
ADD2	-0.748125
PITPNB	-0.40975
PKD2L2	0.374666666666667
LRP11	0.154
CDKL1	-0.13475
SMEK2	0.09
PRODH2	-1.6135
C11orf54	0.031
SFRS11	0.362666666666667
IL7	1.28266666666667
ALS2CR16	-0.70525
BTG3	-0.0435
PAK2	-0.108444444444444
RP11-679B17.1	1.3765
GATA4	2.66283333333333
ATP2B1	-1.99925
LOC130940	-0.687
C1orf172	1.281
ATF7IP2	-1.3875
SLC25A43	0.319
CENTG3	-0.3615
IGF2BP1	-3.9238
FCHSD1	0.7335
CAMK2N2	-0.2105
ELAVL3	0.7178
NBPF15	-0.132
UBE2J2	-2.04983333333333
GNL2	-0.992
PRR3	0.6165
NLF2	0.1055
OR4F6	1.3885
KLHL24	0.0763333333333332
CCDC88A	-1.7135
SGPP1	-0.155333333333333
C10orf11	0.52
SLC35B4	-1.18933333333333
UGT3A2	-0.5875
ARNT2	-1.1338
CBR1	-0.378125
ITPR3	-2.48016666666667
TRAPPC6B	-0.373444444444444
AMZ1	-2.193
ARP11	0.82075
WDSUB1	1.15825
APBA1	1.09916666666667
RAB2A	-0.3329
C6orf162	0.046375
HPSE2	2.7895
PLCE1	1.16225
INSL3	1.842
DLG1	-0.1774
PTPLA	-2.48125
PIGX	-1.305
TFIP11	-0.880833333333333
FIBIN	3.051
POLR2G	-0.53225
GRAP2	-0.8168
DNAJB8	0.67925
CNBP	2.925
WASF1	-0.09325
INPP5E	-1.7352
HSPB1	-0.34475
TMEM167	-0.1093
CUBN	-0.13
IGF1	4.3916875
ITPK1	0.0462
NAALAD2	0.229625
G3BP1	-0.5613
NT5DC1	0.74975
CYP39A1	1.4425
TMEM139	2.74566666666667
POLK	-0.284222222222222
GLULD1	-2.672
RBM15	-1.3168
AMZ2	0.186
GDF15	-3.84866666666667
MESDC2	-0.15225
INCA	1.67883333333333
ACY1L2	-0.5375
GZMM	-0.562166666666667
PAIP1	0.32825
CACNA2D1	0.325
STK32C	0.337833333333333
SH3BP4	0.4795
DEC1	-0.9195
PADI1	0.741
UBB	1.001
PON3	1.6105
PROP1	1.3065
ANKRD13B	-0.9075
ADCK1	-2.6845
TCF25	-1.29891666666667
SLC38A5	-3.21625
CXorf26	-1.32716666666667
C19orf39	-0.0145
PPP1R13B	-1.361
ARL2	-0.878
TCL6	1.36508333333333
TOP3A	-2.3815
SLC16A14	-0.0661250000000001
FXYD6	2.057
HIST1H4E	-1.22025
BBC3	-0.187578947368421
UNC5A	0.542666666666667
FAM86C	-0.8894
PI4KB	-0.420375
B3GAT1	-0.961
SUSD2	1.135
OAZ2	-1.142
NOC4L	-0.78525
C10orf12	-1.2615
FADS1	-1.69566666666667
LOC144097	-1.29525
DKK2	0.6705
KIAA1949	-0.95725
RHOT1	0.3578
OXT	2.27183333333333
GPR153	0.91875
ARL4A	0.752833333333333
SAAL1	-0.787
CCDC64	-0.9465
USE1	0.0101666666666667
HNMT	2.04616666666667
PCGF3	-0.28925
CYP2C19	0.25925
C20orf4	-1.2995
CCDC11	-0.07575
ACSBG2	-0.19875
RWDD2A	0.23775
PALLD	2.4625
CPLX4	1.427
