Hybridization REF	TCGA-BH-A0DD-11A-23R-A12P-07
ZNF434	0.446666666666667
SMARCD1	-0.132666666666667
ZFP106	1.8725
ZNF347	0.3524
GTF2E1	0.2855
RY1	0.518833333333333
ATAD2B	-0.504285714285714
ARHGAP17	0.1338
KCNIP3	-0.4385
SFPQ	-0.76
GFRA4	0.317
AKR1B10	-1.7315
TIGD6	0.109666666666667
RGS16	2.126125
URB1	-0.729666666666667
OR4C46	-0.2984
TOP3B	-0.807
NFATC4	0.7515
CA14	-5.224
BMPR1A	1.09566666666667
SNRP70	-0.843
PRL	0.723416666666667
C6orf130	0.0375
STAG2	-0.50775
CD55	-0.246142857142857
RPS23	1.3385
SSX2	-1.2608
FDPSL2A	-0.52075
FBXO27	1.511125
SYNGR3	-1.68633333333333
TMSL3	2.818
EML1	0.585
NUP93	-0.80375
SMAD3	0.3317
KIAA1189	-0.6308
HNRPUL2	0.149666666666667
TBC1D12	1.31016666666667
C16orf24	-0.52775
MRVI1	1.65866666666667
ZNF581	-0.903
ELOVL3	2.871
OR51Q1	0.125
CACNB3	-0.846166666666667
GALNT13	1.209375
C10orf84	1.747375
NEDD4	-0.1859
SPO11	1.157
OR5AU1	1.0145
NEK4	-0.221285714285714
PRKAR2A	-0.138666666666667
IHPK1	-0.5975
ATP6V0B	-1.66625
CACNA1E	-2.542
CEACAM8	1.61166666666667
PEX14	0.5425
FLJ12993	0.334
ZBTB38	0.0385
PCTK2	-0.0583333333333333
LRRC16	0.1586
FBLIM1	0.145166666666667
FYCO1	1.90675
RP5-1022P6.2	0.612416666666666
CMTM1	0.00683333333333335
PLTP	2.01816666666667
RAPH1	-0.0735714285714286
DOCK8	1.489375
EZH2	-3.74493333333333
SLC25A1	0.234666666666667
PLEKHB1	-0.868555555555556
GRB7	-1.338
ZFP37	0.304
MRPL33	-0.1155
PELO	0.0725
ARMC1	-0.111090909090909
C9orf27	-0.7105
FLJ25778	2.691
C9orf37	-0.655666666666667
TMEM66	1.272
SPRN	-0.4435
HBEGF	2.549625
PI4KA	-0.935
LEPRE1	-1.24925
POU2AF1	-4.5345
MRPL12	-1.33833333333333
REP15	0.3985
ZC3H3	-0.099
RASAL1	-2.24025
DDAH1	-0.326875
ACBD5	0.998375
TMC2	-0.0245
CCDC137	-1.631
SAMD13	1.37
UGT2B15	-4.9095
TIPARP	0.55425
DNASE1L3	4.18425
TRIM72	-0.000166666666666704
DBX2	3.48625
IPO8	-0.372
C21orf88	-2.58611111111111
MAP3K14	0.56575
LOC51233	0.408166666666667
GGTLA4	-1.93975
PDE6D	0.00875
ZNF117	-0.9225
CLK2	-0.5765
NKRF	-1.69325
TNFSF15	-0.7288
DUSP2	-0.105375
SECISBP2	-0.5916
GABRR2	0.5085
PPAP2C	-1.643
LOC51145	-0.3896
PAG1	-0.253375
PIK3C3	0.20125
GNG10	0.73
APOL4	1.915
ANKRD28	-0.053125
STMN3	-1.549
RAB14	0.7924
CDK2AP2	-0.1375
HDDC3	0.784625
COMMD7	0.380375
CXXC1	0.0025
HMCN1	0.3575
CD40	1.86775
DYNC1LI2	1.5710625
GDI1	-0.70225
LOC646938	0.00149999999999999
VSNL1	-5.10566666666667
PIH1D1	-0.1535
RAET1G	0.947
KRTAP5-9	0.1805
EFTUD2	-1.2365
ZNF311	-0.438
ATP6V1G3	0.05975
OR2W3	-0.5075
SCN4A	3.02275
MED10	0.036625
FAM135A	0.6115
ARHGAP4	-1.634
EHMT2	-1.67925
UFD1L	-0.41325
ERMP1	-0.80575
MAG1	-0.434333333333333
THAP8	0.2225
HACE1	0.762666666666667
FAM82C	0.668833333333333
C3orf20	0.26
UNC84A	0.6365
SCD5	0.176615384615385
LASS6	0.093
LSG1	-0.510166666666667
MAL	-5.068
GPR22	-0.561
WDR5B	1.43575
ACTRT1	-0.6705
C17orf60	1.33533333333333
GRIN2C	-0.1443
ARMC8	0.162166666666667
SLC47A1	-0.900333333333333
DMPK	-0.25775
DHRS13	-1.84716666666667
SMC1A	-1.438
KRTAP17-1	0.973
SMYD5	-1.04025
TUSC2	0.32625
CRHR2	-0.79
KIR3DL2	0.798
CCDC104	0.52525
ATP2C1	0.60975
CROT	0.22725
PABPC3	-1.30666666666667
EGR1	4.7095
THSD1	2.34825
KHK	-1.102
SLC12A2	0.099875
CD58	0.64875
STOX2	0.856666666666667
CCDC76	-0.2612
CCDC48	3.64625
DNAH1	0.7435
ZIC4	-0.575625
OR1G1	3.0555
PSMC6	0.242
PROKR1	0.14
ABCB1	-0.000624999999999987
TRAT1	-1.34825
LLGL1	0.2395
MTF1	-0.0765
USP54	-0.209375
PAGE2B	-2.701
ITGB7	-4.5135
CCDC81	-0.426
LOC149837	0.8665
SCUBE1	-0.856
ZSCAN10	-0.7635
HUWE1	-0.343076923076923
CDH17	0.878
CD180	-0.2725
IL17A	0.47725
TMPO	-2.46675
KIAA1524	-1.77766666666667
HDGFRP3	-0.1715
OXCT1	1.54627272727273
RRAS2	1.40133333333333
LTBP2	3.6390625
SV2B	4.21516666666667
CYP2A6	3.417625
PKD1L2	0.776833333333333
PPM1M	1.73075
FLJ22662	2.55533333333333
ZNF502	2.506
GP6	-0.704
CRYBA2	-3.08825
LEF1	-4.0621
CTPS	-3.59057142857143
EYA1	-1.529
EPS8L1	-2.81325
MAPK14	0.140416666666667
SERPINB2	-3.681375
GTF2F2	0.00766666666666667
ZNHIT4	-0.656
PLA1A	1.06825
C20orf114	0.03625
HPR	-0.711
C18orf2	-2.487
SATB2	-0.5465
KCNJ9	0.40375
MGC157906	1.024
MOCS3	-0.511
C17orf71	-0.781166666666667
PPHLN1	-0.2203
HIST1H2BN	-3.00275
RAPGEF1	0.3725
MAP3K8	2.98425
DLG4	0.026
STC1	0.79575
CDGAP	3.51375
DDX26B	-0.81775
LOC150223	-4.05275
CPSF3	-0.920333333333333
TMEM14A	-0.169
MYH3	-0.93725
GPKOW	0.245
SULT1A1	1.18616666666667
SPON1	5.4909
YY1AP1	-0.657666666666667
RAB23	0.21975
PLA2G4A	-0.654
MAPRE3	0.37075
ZNF516	0.257142857142857
GGPS1	0.77525
EXOC3L2	-0.654875
C19orf42	1.317
MAP2K2	-0.190666666666667
HIST1H2BB	-2.28625
RNF19B	0.7035
C6orf128	-0.850666666666667
TLR8	3.09825
PCDHA9	-0.2
CARS2	0.4195
CLUL1	-1.1505
RHAG	-4.74033333333333
UNK	-0.623
EXOC8	0.7891
C9orf95	2.46325
C14orf143	-0.3805
MAML3	-0.260666666666667
LDHA	-0.95975
MRPL20	0.39425
KLHDC6	0.881
ATP5S	0.544833333333333
C8orf55	-0.14475
PHF19	-2.1835
KRTAP13-4	1.346
TTC5	0.104
XKR5	-0.413
SILV	-5.289
TEX28	-0.8845
TCTN1	0.34625
CX40.1	-0.0436666666666667
PPP2R5C	0.13225
C12orf30	-1.1014
CAPG	0.69225
MPZL1	0.97485
ARSB	-0.8835
TDH	-1.35575
WASF4	0.126
TSSK3	-1.05166666666667
7A5	-1.7315
CRISPLD1	0.685625
MAD1L1	-0.371
SPIN4	-0.932333333333333
AMPD1	-1.6645
DPYSL5	0.2405
INPP1	1.239
ANKRD11	-1.48766666666667
NPAS4	-0.416125
GCET2	-0.2817
RNASE9	1.217
GUCY2D	-0.123
CCDC98	1.23075
FGF4	-0.5365
CPM	3.37433333333333
SLC26A4	-0.177333333333333
PLD5	0.70675
FAM59A	1.2174
FBXO5	-2.63222222222222
SIPA1L1	-0.471375
DPYS	0.19925
ATG4D	-0.314
TGM3	-0.00900000000000001
MTCH1	0.345875
HK1	-0.492307692307692
CDC26	1.14825
GALNT12	-0.918666666666667
LOC339229	-0.55625
MRPL35	-0.5075
ORC4L	-0.003625
TNKS	-0.854142857142857
C2orf24	0.802666666666667
ZNF553	-1.12866666666667
GGTLA1	3.4409
ZNF497	-1.04075
CDY1B	1.75
SLC30A4	0.599375
TUB	0.3925
ARHGEF18	-0.503
ARRB1	1.83175
KCNK1	-2.175
EREG	-2.875
SCAMP5	-0.9315
RUNDC3B	3.3725
ADAMTS20	2.44675
IL17RB	-2.0525
FLJ20323	-0.70025
MCAM	3.16875
POLR3E	-2.62591666666667
AQR	0.0453333333333333
IPMK	-1.218
CDCA7	-4.845875
CAMP	-1.25175
GRHL3	-1.59175
ADAMTSL2	0.638333333333333
CLMN	2.00466666666667
SSTR3	0.617
MAGEA5	-2.64666666666667
OVOL2	-1.18275
JMJD1B	-0.1495
RBL2	1.0151
PYGO2	0.0925
PPP1R10	-0.201
CSE1L	-1.84316666666667
LCA5	2.27925
RDH16	-0.81675
ASRGL1	-1.289
TOM1	1.01383333333333
PTX3	-4.756
TTC15	0.94825
SCGB3A1	0.8485
MRPL50	-0.4155
RCAN3	-1.146375
SLC26A11	0.4385
STYX	0.3375
CINP	0.29575
MARCH7	0.05925
PFKM	-1.21533333333333
SGMS1	1.95733333333333
RIOK3	-0.3238
C1orf110	-0.004
CES7	0.355428571428571
LOC440248	-0.535
PPP1R12C	1.2945
C10orf27	0.429
ATG9A	0.41325
MRPS26	0.12575
TMEM40	-0.61925
ELP3	0.1481
ZNF787	-0.8186
HIAT1	-0.044875
C8orf34	3.28733333333333
MGC4655	0.2297
PELI1	1.06866666666667
PPT1	-0.0849
SLC35C2	-0.261333333333333
C6orf125	-1.44725
MUC4	-0.31
RFC4	-2.63428571428571
GNB2	0.0428333333333333
NUP50	-0.861642857142857
SULT4A1	-1.0234
C7	5.669125
CCDC130	-0.5025
ARRDC4	1.218
RQCD1	-0.3385
GLYCTK	-0.30825
AYTL2	-1.3794
MTUS1	1.5463
LEMD3	0.0438333333333333
PLEKHF2	0.0765
HOXA7	1.216875
GTF3C2	-1.4545
DYNLRB2	1.398
CNOT10	-0.95625
MR1	0.228333333333333
FFAR1	0.616666666666667
PRIC285	-0.17125
SLITRK6	1.0305
LIX1	-2.97466666666667
UBE1L2	-1.30583333333333
F8	3.27875
ACHE	-0.6245
KPNA5	0.1865
TNFRSF12A	-3.29183333333333
EGR3	2.612
SERPIND1	-4.03616666666667
OASL	1.33875
IFRD1	-0.303
WDFY1	-0.384666666666667
ZNF267	-0.507
ACCN5	null
ZBTB6	0.3775
PPP1R3A	0.356
PRRT3	-0.151
FBXL19	-1.336
TXNIP	3.17978571428571
ACTN2	-0.68175
ATG9B	-1.0915
C9orf117	-0.57775
IL27	-2.568
RPL36AL	0.0703333333333333
KLK15	-0.6615
CHAD	0.32
RAP2B	0.1343
HEBP2	2.9325
ZNF342	-0.4735
CAMK2G	0.296
TLR3	3.34775
FGF14	2.8675
HMGB2	-1.04114285714286
TRPM5	-0.4075
OR5M11	-0.2875
KIF3B	-0.0653684210526316
PRICKLE2	2.86425
MTMR9	0.687
C3orf27	0.37525
GLRA3	-0.5865
NSDHL	-0.443
TMEM32	0.69125
POLR2D	-0.780166666666667
MYADML	0.5595
C9orf114	-0.51825
MRGPRX1	1.57
TOPORS	0.87925
CLDN19	-0.104
C1QL4	0.49
RNF165	-3.31
DHRS9	3.176
DNAH2	-0.758833333333333
FXR1	0.41
ZMYM3	-0.5265
CASP3	-0.0755
FAM120C	-1.217875
SCLY	-1.53175
CA7	-0.5535
ENTPD5	-0.149666666666667
ZNF461	0.15675
PDIA5	-0.21575
C1orf19	-0.227666666666667
TMEM67	-0.215
KCTD20	0.024
WDR47	1.4325
FLJ38723	3.849
KLRF1	2.73183333333333
TAS2R16	0.893
CLDN12	-0.848
PRKCE	-1.84875
UBXD4	0.29925
ITGAM	3.41916666666667
GLT8D3	-0.112
WDR31	-0.2796
RGS2	2.0885
OR51L1	-0.084
MST1R	-1.23975
KIAA1737	1.148
OR4A5	0.062
GLIS1	-1.08966666666667
PTMA	-0.191928571428571
NAPA	0.22525
PRDM11	0.11675
LIPF	-2.625
DIRAS3	0.81525
ASGR2	-4.3855
C1QTNF4	1.4565
PIK3R4	0.399166666666667
ARMC3	0.5815
NDUFV3	-0.208666666666667
BTBD3	-0.826833333333333
PPP1R2	0.266416666666667
UBE2NL	-1.008
FOSL2	0.938571428571429
FAM119A	-1.48416666666667
TUBA4A	-1.2532
KRTAP12-1	-1.45966666666667
SFRS2	-1.46575
RHPN1	-1.5015
EEF2	-0.664
ZDHHC11	-1.23283333333333
EPHA3	-0.8496
RBM12	-0.44975
H2AFJ	1.30041666666667
EDIL3	1.922
KIF26A	0.5065
SERGEF	-0.2015
B3GALT4	2.59025
LOC90925	-0.399666666666667
OSCAR	-0.581125
NPFF	0.343
DEDD	1.000625
TMEM155	0.51925
PTPN1	-0.821
SCYL2	0.228333333333333
SKAP1	0.5995
LEAP2	-2.889
GADD45G	1.3583
IFITM3	0.503
PILRB	-1.37833333333333
SLU7	0.9358125
DSC3	-0.5695
DNMT3L	-1.31575
PAPD5	-0.1315
B3GNT3	-1.75366666666667
LHCGR	2.7675
MSL-1	0.30175
UBE2S	-3.209
SAP130	-0.80875
ANAPC11	-0.20775
MAGED4B	-3.486
ATP6V1B2	0.708166666666667
C14orf179	1.03575
CAPZA1	0.332625
CDYL2	-0.908833333333333
GLRX3	-0.3
LOC136288	-0.518
MOBKL1A	-0.1085
HTR2B	3.93525
CRYGD	0.9066
NUS1	-0.657333333333333
PGRMC1	0.358
MYOM2	1.585
FLJ39653	-1.78766666666667
CHM	-0.11
OR5M8	0.9055
ZNF619	0.6525
FAM105A	1.20975
CCNL1	0.231875
NAP1L3	0.39325
C10orf57	1.13116666666667
B3GALNT1	0.160666666666667
CSN1S2A	-0.697
TCP10L	-0.101
GDAP2	0.197875
DMKN	-2.9185
COX6B1	-0.41375
DNASE2	0.4125
MSH5	-1.20675
LGMN	1.497
USP31	-0.2176
OR13C8	0.69
SDCBP	1.7708
NUDT11	-1.67433333333333
PYGL	2.55633333333333
SNPH	0.481166666666667
B3GNT4	-1.1615
MIZF	-1.0784
NUBPL	1.40675
NOD1	1.20116666666667
CDH22	0.099
NUBP1	0.465333333333333
DSCAM	-3.3345
DGKI	2.1415
FAM136A	-0.98175
AKAP1	0.95
SLC16A6	-2.62675
RIN3	1.2775
PSG2	-0.01925
DIP2B	-0.370083333333333
PSORS1C1	0.2968
KIAA0495	0.4345
FLJ90709	0.360666666666667
LPA	-1.003
PIGA	-0.5035
LY75	1.34416666666667
UTS2	-6.4685
RREB1	0.241625
GALNACT-2	0.934
MGC3196	-1.76625
FLJ31568	-1.326
LPHN1	-0.697625
SP1	0.406
TOX4	0.835833333333333
HSPA9	-0.3918
APOBEC1	0.856
SLC35E4	-1.193
LSM5	-1.3215
SURF1	0.29
ZBTB1	0.831583333333334
GTF2F1	-0.02725
RPS15A	-0.224071428571429
DUSP21	0.635
GINS4	-3.587
MYO15A	-0.146
GIMAP7	5.5715
MGC13379	0.13425
ATP6V1E2	-0.5805
UTP3	0.55925
HNRPA3	-0.9115625
MT4	-0.2495
C14orf155	0.34525
U1SNRNPBP	0.70325
CKLF	-0.45
PLEKHN1	-3.35033333333333
MBNL1	1.00866666666667
NUP160	-1.27425
ACSM2A	-0.36025
LOC129881	-0.54975
KIAA1529	0.2465
FLJ22639	-1.78225
HAND1	-0.4645
GSX1	-0.236
FGA	-3.82366666666667
SERPINB1	0.50625
ZNF642	0.46325
IGFBP1	-8.673
SLC1A1	0.437875
DHX57	-0.212375
ZNF766	-0.5205
PTPN21	0.5483
GDPD3	-0.652166666666667
PNPLA5	-0.1655
TBR1	0.9452
FAM116A	0.27875
IQGAP1	0.6975
FOS	4.693125
ZNF226	0.62325
FIGNL1	-1.07383333333333
C14orf1	0.249666666666667
ZMYND17	-0.551
PUS7	-1.80766666666667
TUBB6	0.8105
KCNQ2	-1.55675
MARCH6	0.109333333333333
CCDC33	0.2175
PRODH	-1.4925
RBM11	-0.8125
EPHA6	0.4746
SLC43A1	-0.232
LOC196541	1.296625
NTN1	0.473083333333333
ING4	0.83975
PCDHB10	2.11875
DPH2	-1.49683333333333
SPACA4	-0.137
FBXL21	-3.056
DIAPH1	-1.3545
ZNF71	0.914166666666667
CEP76	-0.6695
CORO1A	-0.92475
RRM2	-5.09475
EDG4	-0.569
OS9	1.04616666666667
SLC4A1AP	-0.0225
COG5	-0.27725
COPS8	-0.01075
NGLY1	-0.54225
NCBP2	-0.119
C17orf42	0.1535
GPSM3	-0.710625
SIL1	0.868833333333333
ASB6	-0.87
SMAD5OS	2.02766666666667
UNC93A	-3.57042857142857
A1BG	-1.9408
C21orf62	1.75033333333333
FMO5	-0.951
ATRIP	-0.233333333333333
CEBPG	1.0285
C7orf38	-0.0605
TNFRSF1B	2.20366666666667
CLEC1A	4.88083333333333
IQSEC1	1.053625
PATZ1	-0.2796
RBM22	0.60425
BAG2	-0.7525
PAQR5	-2.0518
C9orf127	0.4808
THNSL1	-0.49975
SHROOM3	-1.2599
JAM2	4.1955
SNRPN	-2.16975
ALX4	0.6255
CACNA1S	-0.00750000000000001
FAM130A1	0.06875
CORIN	-1.4835
CD300LB	0.9965
PLEKHG6	1.9405
LRRC40	-0.48475
PCLKC	-0.93475
PCDHB16	0.523666666666667
WNT2B	1.477
ASNS	-2.85633333333333
MRPL49	0.068125
FLJ46111	-2.83075
ISG20	-1.73275
SMU1	0.673833333333333
CASZ1	0.5845
POLR1D	-0.14225
GIN1	0.71275
SNAG1	1.43833333333333
ANKRD29	1.642
CDKN2AIP	0.317
KRR1	-0.011
CXCL1	-1.32416666666667
EPM2A	1.795
PC	2.22783333333333
DEFB127	-1.5705
PDZRN4	4.74416666666667
FAH	2.212375
OR51E1	3.203
CDC2L6	-1.0765
DNTTIP1	-1.0065
PAX8	0.95825
TMEM116	-0.336
C1orf150	-0.11
PRO2012	-0.898
MRPL40	-0.149166666666667
BEX1	-3.34411111111111
SLC2A4	2.79166666666667
PKMYT1	-2.49475
FEZF2	-1.3278
SLC26A9	-0.970666666666667
MAP2	0.299454545454545
LYL1	-0.29525
SLC25A19	-0.912
NOS3	1.321
ZNF34	1.47283333333333
TMPRSS11F	0.198666666666667
FAM43A	1.4145
FCRL4	-0.739333333333333
KLF14	1.35175
FLRT2	1.45683333333333
WRN	-1.024
SDF2	0.6564
KRT8P12	-1.42575
C6orf195	-0.88
C9orf125	0.831333333333333
DZIP3	-0.26375
RIT1	0.033
SCML1	-0.3415
RHBDF2	-0.5205
OR2G3	0.6685
REXO1L1	0.427
MAP3K7IP3	-0.211625
C3orf57	-7.80875
FBXW11	-0.740666666666667
ETAA1	-0.68525
C14orf131	-0.3991
AKT1S1	0.37325
SLC12A5	-0.249428571428571
C9orf164	-0.33875
NRIP3	-0.378375
NOS1AP	-1.45275
TMEM121	-1.51625
SAP30BP	0.1579
DGCR6	0.0745
WDR76	-1.818
FAM82B	0.913083333333333
LOC606495	-1.068
MAP9	1.17083333333333
BCDIN3D	0.4585
CXorf36	4.436
DSCR3	-0.0803
ZFAND3	0.607625
C7orf43	-0.0331666666666667
SPSB3	0.7741
C19orf19	0.12875
FAM133A	-2.810375
C12orf25	0.44375
SLC39A3	-0.63825
DISP2	-2.02675
PI4KAP2	-0.898
MKRN3	-3.04766666666667
ADAMTS13	-0.762375
CBLN3	0.243375
TTYH1	-1.66133333333333
C3orf18	1.6585
FLJ13236	-2.52225
ZMYND12	3.50075
C18orf25	-0.04975
GLB1L3	-0.231
ATP13A5	-3.471
RANBP10	-0.0025
CD96	-1.416
DENND1C	-0.91025
RBMS3	3.0531
SLC41A3	0.7305
DGCR6L	0.41175
TMEM128	0.920833333333333
CSNK1G3	-0.410071428571429
MOBKL2C	2.3115
TSPAN6	0.941875
MATN2	2.8025
MSL2L1	0.75
ST6GALNAC2	-2.03733333333333
FGFBP2	4.47125
FGL1	-6.9704
MPP3	-0.115666666666667
ARHGEF6	3.5565
TGFBR2	2.8715
ACMSD	-0.6945
IL33	6.41175
C9orf5	1.13158333333333
DEAF1	-0.4017
AMN	0.3995
DEFA6	0.0143333333333333
RNF212	-0.872
METT5D1	-0.143666666666667
CIB1	-0.2721
TSSK1B	-0.53675
KIAA1727	-0.58025
ZNF680	0.04675
LOC399900	-1.902
LOC152217	-0.620666666666667
CTNNAL1	-0.887
CIT	-3.95716666666667
TLE6	-0.576
ZNF607	-0.41375
HERC4	-0.961166666666667
DRAP1	-0.8808
PEMT	1.85825
C10orf111	-0.2355
ZNF575	0.869375
KCTD7	-0.74875
MYO1F	0.955875
LOC285382	0.40925
RAB11A	1.2237
PLCD3	-0.2415
C15orf28	0.207
PTBP2	0.212375
CTB-1048E9.5	-0.0845
C19orf60	0.294666666666667
C7orf25	0.923666666666667
SETD7	2.336
HOXB9	-4.7595
VANGL1	-1.1125
CHAF1B	-3.92525
NDUFA3	-1.427
KIAA1328	0.312333333333333
SHARPIN	0.5335
TTC23	0.657
UGP2	2.10525
ANKIB1	0.1168
CIRBP	1.43614285714286
SEC14L4	-2.7532
OVCH1	0.476
VPS52	-0.405
FAT	-0.088375
M6PRBP1	-0.55475
GPRIN3	0.9455
PPM1F	0.8175
TSR1	-1.2
CCDC85A	6.57625
PCSK5	4.1345
ZFHX3	0.044
HEMK1	-0.088
PGBD2	-0.60075
RSRC2	0.302
AURKC	-0.637
SCRIB	-1.26475
ORM2	-4.7995
FAM115A	0.3667
FZD6	-0.11675
UNC119	0.142333333333333
GPX3	3.5875
NOV	2.1105
CABC1	2.15725
CDC42SE2	-0.3251875
EIF2S2	-0.00980000000000003
RNF130	2.1825
CKAP5	-1.02016666666667
RP11-413M3.2	-0.21325
C10orf18	0.2744
TMEM93	-0.592
DYX1C1	0.276
KCNMB2	-2.01
ANK3	-1.13075
KRT5	-2.7337
CDH12	-1.59025
QRSL1	-0.66775
JUB	-1.9705
SHC4	-1.86925
CCL15	3.098
CCDC22	0.228
SNX24	-0.55625
RARS	-0.35275
MORC2	-0.0905
FAM48A	-0.035
MT1H	-0.589
PPP1R14C	-3.4325
FOXD1	-3.189
C1orf213	1.169
AMT	-0.7296
DSN1	-1.675
PTPLAD2	2.53575
DIS3L	0.36275
RASL11A	2.5725
GPRC5B	0.877
FRMD7	2.128
STRN4	-0.845
KITLG	0.380727272727273
HDGF	-1.561
OR1S1	0.4045
SETX	-0.2875
DDR2	3.672125
KCTD12	4.222
LYZL2	-0.4235
WDR52	-1.1775
TMEM2	0.342375
ZNF579	-1.53416666666667
LOC200810	-0.656
TNFSF9	-0.95125
PPFIA4	-3.8715
CNIH3	-0.3645
MAP4K4	-0.156642857142857
ROD1	-1.19057142857143
ALS2CR12	1.07366666666667
DOCK3	-0.943166666666667
PAQR9	-4.37925
ASB17	1.60475
STX16	-1.135125
FEZ2	1.973
DLAT	-0.729166666666667
KIF21B	-1.28883333333333
CDC5L	-0.53075
TMEM119	1.97066666666667
CRIP3	-2.21175
TPSD1	0.451833333333333
TEPP	-1.12475
GNGT2	0.872
C21orf121	0.53875
WNK1	0.145833333333333
FLJ10490	-0.563
OR51B5	-1.4995
LOC203547	-0.348875
HAS1	3.435
PPA1	1.11383333333333
ST7	0.44575
C11orf46	1.2267
POPDC3	-0.4165
ACOX2	2.5285
ATCAY	-1.1255
TM4SF19	2.86025
MFSD9	0.183666666666667
PDHB	0.367
ERN1	-0.4765
LCE3C	-0.0865
GPR111	-0.41
NOTCH3	1.49633333333333
ADAMTS5	5.47325
B3GALT1	-1.34
UGCGL1	-0.944666666666667
FAM58A	0.465166666666667
FBXO32	1.03175
CLPP	-0.93925
NXPH1	-0.919
MTMR3	1.301
ATP1B3	-0.500125
TMEM16A	3.594375
HIST1H3F	-1.43316666666667
TRIM25	0.0125
SDCBP2	1.7475
CRKL	-1.57425
HOXB2	1.026
ANP32B	0.079875
GATM	3.33
AP4E1	0.062
EDG5	-0.24475
CDKN3	-3.8585
CDH4	-2.58675
PGD	1.0155
RND1	0.791
GAD1	-3.57755555555556
MPG	-0.4725
LOC440350	-0.101
ZNF133	0.5265
SERPINB12	-1.673
AMELY	1.91016666666667
DHX36	-0.7785
TNFAIP8L2	3.1675
PHTF2	-0.576833333333334
CCDC112	-0.267666666666667
IQCC	-1.101
HEYL	2.93133333333333
FTSJ2	-0.899
APPL1	0.034875
RAB43	0.777571428571428
OR10G2	0.859
WAC	0.622166666666667
ADCY9	-0.097
RUNDC2B	0.309
PYCRL	-1.1312
AGPAT7	0.761666666666667
SLC22A9	-1.657
CDKAL1	0.0135
PDYN	-0.216666666666667
C20orf74	0.63875
MTMR11	0.3165
VAV3	-1.20825
DAPL1	-0.9705
STXBP3	0.84125
EIF3G	-0.2855
ARHGAP22	0.7035
NPFFR1	0.3405
NPC1	-0.922333333333333
ALDH9A1	2.03366666666667
ZNF600	-0.0325
ZNF678	-0.511333333333333
RASSF1	0.797166666666667
ADD2	-2.191625
PITPNB	0.241375
PKD2L2	1.09671428571429
LRP11	0.5555
CDKL1	1.274
SMEK2	0.65975
PRODH2	-3.52066666666667
C11orf54	0.0005
SFRS11	-0.516833333333333
IL7	0.881166666666667
ALS2CR16	0.9165
BTG3	-0.717666666666667
PAK2	-0.0729444444444445
RP11-679B17.1	2.48275
GATA4	-2.355
ATP2B1	-0.83325
LOC130940	-0.2605
C1orf172	-3.83083333333333
ATF7IP2	-1.12125
SLC25A43	0.215833333333333
CENTG3	-0.08575
IGF2BP1	-4.38077777777778
FCHSD1	0.051
CAMK2N2	-1.20433333333333
ELAVL3	-0.458
NBPF15	-0.314333333333333
UBE2J2	0.385636363636364
GNL2	-1.2215
PRR3	-0.7381
NLF2	0.2235
OR4F6	0.87
KLHL24	1.15716666666667
CCDC88A	-0.9752
SGPP1	0.523166666666667
C10orf11	2.184
SLC35B4	-0.227666666666667
UGT3A2	-1.7185
ARNT2	-2.0584
CBR1	-0.2875
ITPR3	-1.766
TRAPPC6B	0.6355
AMZ1	-2.5195
ARP11	1.03425
WDSUB1	1.18275
APBA1	0.74375
RAB2A	1.3331
C6orf162	0.803375
HPSE2	2.9905
PLCE1	1.745
INSL3	2.221
DLG1	0.6828
PTPLA	-1.491
PIGX	-0.380875
TFIP11	0.249666666666667
FIBIN	4.0545
POLR2G	-0.417
GRAP2	-2.05844444444444
DNAJB8	0.66625
CNBP	1.57566666666667
WASF1	-0.62475
INPP5E	-0.4244
HSPB1	-0.3105
TMEM167	0.4357
CUBN	1.3655
IGF1	5.9100625
ITPK1	1.8287
NAALAD2	0.195
G3BP1	-0.2422
NT5DC1	0.64875
CYP39A1	2.296
TMEM139	1.74716666666667
POLK	0.337888888888889
GLULD1	-0.883
RBM15	-1.52666666666667
AMZ2	0.492
GDF15	-3.6645
MESDC2	0.10675
INCA	0.912833333333333
ACY1L2	-1.766
GZMM	-0.916
PAIP1	-0.66825
CACNA2D1	1.6
STK32C	0.562333333333333
SH3BP4	0.570666666666667
DEC1	1.401
PADI1	-0.647
UBB	0.2402
PON3	-0.276333333333333
PROP1	0.499
ANKRD13B	0.4305
ADCK1	0.4255
TCF25	0.228583333333333
SLC38A5	-3.248
CXorf26	0.120333333333333
C19orf39	-0.50875
PPP1R13B	0.156
ARL2	0.451
TCL6	0.281083333333333
TOP3A	-1.844
SLC16A14	1.0635
FXYD6	2.04066666666667
HIST1H4E	-1.60475
BBC3	-1.02094736842105
UNC5A	0.572166666666667
FAM86C	-0.8481
PI4KB	0.495
B3GAT1	-2.6975
SUSD2	0.2335
OAZ2	0.4555
NOC4L	-0.82025
C10orf12	-0.564
FADS1	-2.45416666666667
LOC144097	-1.52625
DKK2	2.42383333333333
KIAA1949	0.02475
RHOT1	0.2051
OXT	2.9095
GPR153	-1.18725
ARL4A	0.216833333333333
SAAL1	-1.39775
CCDC64	-0.6915
USE1	0.3455
HNMT	3.08466666666667
PCGF3	0.221066666666667
CYP2C19	1.264
C20orf4	-0.421
CCDC11	-0.43225
ACSBG2	0.4415
RWDD2A	0.84025
PALLD	1.76125
CPLX4	1.0825
LOC492311	3.18475
KPNA2	-2.6445
