Hybridization REF	TCGA-E2-A15A-01A-11R-A12D-07
MUSK	-0.2665
ZNF434	-0.280833333333333
SMARCD1	-0.576666666666667
ZFP106	-0.136
ZNF347	0.5401
GTF2E1	0.40425
RY1	0.462833333333333
ATAD2B	0.343875
ARHGAP17	-0.0743
KCNIP3	-0.65675
SFPQ	0.159375
GFRA4	-0.247666666666667
AKR1B10	-4.037375
TIGD6	0.568333333333333
RGS16	2.089375
URB1	-0.867666666666667
OR4C46	0.3835
TOP3B	-1.362
NFATC4	1.6015
CA14	-5.05375
BMPR1A	0.594666666666667
SNRP70	-1.248875
PRL	-0.3424
C6orf130	-0.3715
STAG2	-0.30875
CD55	-0.572285714285714
RPS23	0.314166666666667
SSX2	0.239166666666667
FDPSL2A	-0.41825
FBXO27	-0.834125
SYNGR3	-0.210833333333333
TMSL3	1.6125
EML1	-1.0555
NUP93	-0.390916666666667
SMAD3	-0.7051
KIAA1189	1.14766666666667
HNRPUL2	0.1895
TBC1D12	1.22566666666667
C16orf24	0.9705
MRVI1	1.93416666666667
ZNF581	-0.753666666666667
ELOVL3	0.5475
OR51Q1	-0.026
CACNB3	1.375
GALNT13	-1.64014285714286
C10orf84	0.6885625
NEDD4	0.3262
SPO11	1.8415
OR5AU1	0.841
NEK4	0.368071428571429
PRKAR2A	-0.571
IHPK1	-0.534
ATP6V0B	1.2105
CACNA1E	-0.6065
CEACAM8	-0.189
PEX14	-0.2875
FLJ12993	2.8925
ZBTB38	-0.828583333333333
PCTK2	1.73866666666667
LRRC16	1.2258
FBLIM1	0.0685833333333333
FYCO1	0.55175
RP5-1022P6.2	-1.01091666666667
CMTM1	1.9395
PLTP	1.0785
RAPH1	1.13175
DOCK8	0.612625
EZH2	-1.18766666666667
SLC25A1	-0.457666666666667
PLEKHB1	1.8212
GRB7	0.7094
ZFP37	-1.5375
MRPL33	0.16525
PELO	0.39775
ARMC1	0.388545454545455
C9orf27	0.0505714285714286
FLJ25778	-0.247
C9orf37	-1.58283333333333
TMEM66	1.42925
SPRN	0.24525
HBEGF	-0.20125
PI4KA	-1.064
LEPRE1	-0.82
POU2AF1	-1.009
MRPL12	-0.314333333333333
REP15	-0.784
ZC3H3	0.81775
RASAL1	-1.38
DDAH1	1.221125
ACBD5	1.906
TMC2	0.3
CCDC137	-0.683
SAMD13	-2.06433333333333
UGT2B15	-3.43083333333333
TIPARP	-0.56325
DNASE1L3	0.105
TRIM72	0.3155
DBX2	0.75825
IPO8	0.232
C21orf88	-1.7644
MAP3K14	-0.223
LOC51233	0.653
GGTLA4	0.7575
PDE6D	0.52025
ZNF117	0.33575
CLK2	-1.05325
NKRF	-0.43125
TNFSF15	0.1277
DUSP2	-0.117625
SECISBP2	-0.1889
GABRR2	0.1325
PPAP2C	1.7815
LOC51145	0.119
PAG1	0.17325
PIK3C3	-0.38475
GNG10	0.2805
APOL4	0.477166666666667
ANKRD28	-1.199375
STMN3	-0.2911
RAB14	0.5861
CDK2AP2	0.968
HDDC3	0.24925
COMMD7	1.182875
CXXC1	-1.0575
HMCN1	-0.651833333333333
CD40	0.93875
DYNC1LI2	0.337875
GDI1	0.84175
LOC646938	-0.13775
VSNL1	-2.63383333333333
PIH1D1	-0.3865
RAET1G	-0.5945
KRTAP5-9	-0.0625
EFTUD2	-0.17225
ZNF311	-0.306166666666667
ATP6V1G3	0.448
OR2W3	-0.50675
SCN4A	0.33775
MED10	-0.459875
FAM135A	0.2208
ARHGAP4	0.325
EHMT2	-0.551375
UFD1L	-0.50025
ERMP1	0.4345
MAG1	-1.99933333333333
THAP8	0.850333333333333
HACE1	-0.550166666666667
FAM82C	0.9185
C3orf20	0.6055
UNC84A	0.00133333333333333
SCD5	0.190571428571429
LASS6	1.702
LSG1	0.30625
MAL	-4.88325
GPR22	0.226
WDR5B	0.5135
ACTRT1	-1.629
C17orf60	0.916166666666667
GRIN2C	-0.5543
ARMC8	0.226916666666667
SLC47A1	-1.9455
DMPK	-0.67525
DHRS13	0.0573333333333333
SMC1A	-0.48
KRTAP17-1	0.84275
SMYD5	-0.1525
TUSC2	0.260875
CRHR2	0.774
KIR3DL2	0.5355
CCDC104	0.64975
ATP2C1	0.851375
CROT	0.58975
PABPC3	-0.234833333333333
EGR1	-0.793
THSD1	0.79375
KHK	-0.89375
SLC12A2	0.9449375
CD58	-0.073
STOX2	-2.03416666666667
CCDC76	-1.1223
CCDC48	4.818
DNAH1	0.0385
ZIC4	-1.008875
OR1G1	1.427
PSMC6	-0.455
PROKR1	0.2175
ABCB1	-0.7735
TRAT1	0.46375
LLGL1	-0.2085
MTF1	0.84125
USP54	0.45475
PAGE2B	-1.672
ITGB7	-3.6645
CCDC81	-0.592
LOC149837	1.0645
SCUBE1	1.4585
ZSCAN10	-0.866
HUWE1	-0.00121428571428571
CDH17	-0.587
CD180	1.1415
IL17A	0.608
TMPO	0.050375
KIAA1524	-1.38
HDGFRP3	0.633333333333333
OXCT1	-0.786909090909091
RRAS2	-1.71766666666667
LTBP2	2.615125
SV2B	1.13133333333333
CYP2A6	2.03475
PKD1L2	-1.11066666666667
PPM1M	0.3775
FLJ22662	2.75716666666667
ZNF502	0.1915
GP6	-0.69225
CRYBA2	0.38725
LEF1	-1.9414
CTPS	-1.24357142857143
EYA1	-2.46083333333333
EPS8L1	1.3665
MAPK14	0.346916666666667
SERPINB2	-5.343625
GTF2F2	-0.143
ZNHIT4	0.3385
PLA1A	1.86875
C20orf114	3.981
HPR	-5.197
C18orf2	-3.7815
SATB2	0.03775
KCNJ9	-0.234571428571429
MGC157906	0.951
MOCS3	0.936
C17orf71	-0.169666666666667
PPHLN1	0.0382
HIST1H2BN	-0.257
RAPGEF1	-0.531625
MAP3K8	0.52875
DLG4	-0.287333333333333
STC1	1.52016666666667
CDGAP	1.34275
DDX26B	-0.79225
LOC150223	-1.03625
CPSF3	-0.427166666666667
TMEM14A	0.866
MYH3	-2.40475
GPKOW	0.41825
SULT1A1	0.153
SPON1	3.0713
YY1AP1	0.211
RAB23	0.32125
PLA2G4A	-3.8425
MAPRE3	0.347
ZNF516	-0.101357142857143
GGPS1	1.06025
EXOC3L2	-0.995625
C19orf42	0.5055
MAP2K2	-0.817166666666667
HIST1H2BB	0.0385
RNF19B	1.2025
C6orf128	0.186
TLR8	3.93825
PCDHA9	-1.094
CARS2	-0.17925
CLUL1	1.076
RHAG	-3.97866666666667
UNK	-0.1665
EXOC8	0.8951
C9orf95	0.57775
C14orf143	0.338166666666667
MAML3	-0.014625
LDHA	-1.8455
MRPL20	0.308875
KLHDC6	0.129166666666667
ATP5S	-0.5505
C8orf55	1.779
PHF19	-2.36475
KRTAP13-4	0.636
TTC5	-0.86075
XKR5	0.4415
SILV	-4.57433333333333
TEX28	0.4385
TCTN1	0.67875
CX40.1	0.21525
PPP2R5C	-0.537875
C12orf30	-1.00283333333333
CAPG	1.59325
MPZL1	1.1573
ARSB	-1.13933333333333
TDH	-3.503
WASF4	-0.2605
TSSK3	-0.987166666666667
7A5	0.529
CRISPLD1	1.2715
MAD1L1	-0.372166666666667
SPIN4	-0.156333333333333
AMPD1	1.2555
DPYSL5	0.157
INPP1	-0.5255
ANKRD11	-0.948777777777778
NPAS4	0.090125
GCET2	0.3178
RNASE9	1.237
GUCY2D	0.548
CCDC98	0.0935
FGF4	-0.20125
CPM	-0.8265
SLC26A4	-1.56933333333333
PLD5	-0.16175
FAM59A	-0.1326
FBXO5	-1.33744444444444
SIPA1L1	-0.44
DPYS	0.791
ATG4D	-0.432
TGM3	0.5825
MTCH1	-0.0405
HK1	0.133714285714286
CDC26	-0.120875
GALNT12	-2.879
LOC339229	0.0995
MRPL35	-0.2595
ORC4L	-0.13575
TNKS	-0.595357142857143
C2orf24	0.330666666666667
ZNF553	0.4825
GGTLA1	3.0065
ZNF497	0.217
CDY1B	0.27975
SLC30A4	0.0985714285714286
TUB	-2.0745
ARHGEF18	-0.34875
ARRB1	0.94075
KCNK1	1.72875
EREG	3.0493
SCAMP5	0.98925
RUNDC3B	2.3815
ADAMTS20	0.69975
IL17RB	0.462125
FLJ20323	-0.49525
MCAM	-0.6255
POLR3E	-1.76116666666667
AQR	0.7035
IPMK	0.2695
CDCA7	-4.6155
CAMP	4.0545
GRHL3	0.73175
ADAMTSL2	0.663
CLMN	0.77
SSTR3	0.7455
MAGEA5	-2.057
OVOL2	3.9935
JMJD1B	0.6655
RBL2	0.8906
PYGO2	0.56775
PPP1R10	0.720333333333333
CSE1L	-0.260333333333333
LCA5	0.96075
RDH16	1.532
ASRGL1	-0.8945
TOM1	-0.0783333333333333
PTX3	-6.77075
TTC15	0.00825
SCGB3A1	2.2565
MRPL50	-1.42325
RCAN3	-0.133875
SLC26A11	1.127
STYX	-0.174333333333333
CINP	-0.02075
MARCH7	0.136
PFKM	-1.61633333333333
SGMS1	0.0951666666666667
RIOK3	-0.274
C1orf110	-2.734
CES7	-0.164625
LOC440248	-1.1755
PPP1R12C	-0.625
C10orf27	0.34
ATG9A	-0.588
MRPS26	0.047875
TMEM40	1.92775
ELP3	-0.4178
ZNF787	-0.6634
HIAT1	0.468625
C8orf34	1.48466666666667
MGC4655	-0.6385
PELI1	0.407333333333333
PPT1	0.628
SLC35C2	-0.3675
C6orf125	0.4905
MUC4	-1.6275
RFC4	-1.37114285714286
GNB2	-0.100333333333333
NUP50	0.403071428571429
SULT4A1	-1.55833333333333
C7	0.880285714285714
CCDC130	-0.751166666666667
ARRDC4	-0.1565
RQCD1	0.11925
GLYCTK	-0.96325
AYTL2	0.599090909090909
MTUS1	0.6957
LEMD3	0.113
PLEKHF2	2.224
HOXA7	-0.680375
GTF3C2	-1.402
DYNLRB2	3.35875
CNOT10	-0.613
MR1	0.3675
FFAR1	-0.367
PRIC285	-0.10825
SLITRK6	5.10075
LIX1	-2.8079
UBE1L2	0.04525
F8	1.392
ACHE	-0.0113333333333333
KPNA5	0.198
TNFRSF12A	-1.46116666666667
EGR3	1.2615
SERPIND1	-4.07533333333333
OASL	2.13825
IFRD1	-1.267625
WDFY1	0.430333333333333
ZNF267	0.89175
ACCN5	0.0015
ZBTB6	0.169
PPP1R3A	0.0035
PRRT3	1.409
FBXL19	-0.5885
TXNIP	-0.128642857142857
ACTN2	-2.27366666666667
ATG9B	-0.412125
C9orf117	0.756125
IL27	-0.4345
RPL36AL	-0.347166666666667
KLK15	-0.406
CHAD	2.8725
RAP2B	0.00810000000000001
HEBP2	1.2665
ZNF342	-0.211
CAMK2G	-0.321166666666667
TLR3	1.17975
FGF14	0.1405
HMGB2	-0.457375
TRPM5	0.0908333333333333
OR5M11	-0.0225
KIF3B	1.05778947368421
PRICKLE2	0.03975
MTMR9	0.1235
C3orf27	0.02775
GLRA3	3.23433333333333
NSDHL	0.320833333333333
TMEM32	0.20475
POLR2D	-0.492
MYADML	0.3555
C9orf114	-1.11725
MRGPRX1	-0.188
TOPORS	-0.17075
CLDN19	-0.573
C1QL4	-0.2165
RNF165	-4.1975
DHRS9	-0.02725
DNAH2	-1.5585
FXR1	-1.2605
ZMYM3	-1.0665
CASP3	0.380333333333333
FAM120C	-1.189625
SCLY	-1.052
CA7	0.2895
ENTPD5	-0.328
ZNF461	0.20225
PDIA5	-0.68475
C1orf19	-1.05383333333333
TMEM67	0.834
KCTD20	-0.70375
WDR47	1.437
FLJ38723	-0.1115
KLRF1	0.910666666666667
TAS2R16	0.2475
CLDN12	0.95925
PRKCE	-0.57175
UBXD4	-0.311
ITGAM	2.72883333333333
GLT8D3	0.34025
WDR31	-0.5708
RGS2	0.773
OR51L1	0.32
MST1R	0.392
KIAA1737	0.807
OR4A5	0.7915
GLIS1	-1.40733333333333
PTMA	0.694714285714286
NAPA	1.40725
PRDM11	0.3525
LIPF	-2.459
DIRAS3	-1.54525
ASGR2	-3.815
C1QTNF4	0.5235
PIK3R4	0.0396666666666667
ARMC3	1.8395
NDUFV3	-0.269333333333333
BTBD3	-0.380833333333333
PPP1R2	0.912083333333333
UBE2NL	0.70875
FOSL2	0.751642857142857
FAM119A	-0.300166666666667
TUBA4A	-1.2457
KRTAP12-1	-0.06225
SFRS2	-0.467
RHPN1	0.7906
EEF2	-1.44916666666667
ZDHHC11	-0.4595
EPHA3	-1.5907
RBM12	-0.4485
H2AFJ	2.79966666666667
EDIL3	3.358
KIF26A	-1.949
SERGEF	0.02075
B3GALT4	3.26
LOC90925	3.76233333333333
OSCAR	0.517625
NPFF	-1.0815
DEDD	0.59775
TMEM155	-1.07671428571429
PTPN1	0.6115
SCYL2	1.01366666666667
SKAP1	1.49675
LEAP2	-3.3135
GADD45G	1.2152
IFITM3	1.411875
PILRB	-1.30866666666667
SLU7	-0.00756249999999999
DSC3	-0.32575
DNMT3L	-1.43
PAPD5	0.567625
B3GNT3	1.80283333333333
LHCGR	0.5605
MSL-1	0.36475
UBE2S	-1.407875
SAP130	-0.095
ANAPC11	0.58125
MAGED4B	-2.9455
ATP6V1B2	0.219666666666667
C14orf179	0.833375
CAPZA1	0.02975
CDYL2	0.0165
GLRX3	-0.0906666666666667
LOC136288	-0.9025
MOBKL1A	-0.329
HTR2B	3.78475
CRYGD	-0.150666666666667
NUS1	0.4275
PGRMC1	0.9175
MYOM2	-0.72675
FLJ39653	-1.1715
CHM	0.2028
OR5M8	0.163
ZNF619	-0.0745
FAM105A	0.8815
CCNL1	-1.08
NAP1L3	-0.01975
C10orf57	2.14633333333333
B3GALNT1	1.86116666666667
CSN1S2A	-0.014
TCP10L	0.4615
GDAP2	0.841625
DMKN	-1.535
COX6B1	0.587
DNASE2	0.643333333333333
MSH5	-1.17975
LGMN	0.077
USP31	-0.2839
OR13C8	0.416
SDCBP	-0.5524
NUDT11	-2.90983333333333
PYGL	-2.49033333333333
SNPH	-1.77716666666667
B3GNT4	0.113
MIZF	-0.7992
NUBPL	-0.452125
NOD1	-0.402
CDH22	0.405875
NUBP1	-0.068
DSCAM	-3.2175
DGKI	0.662
FAM136A	-0.18225
AKAP1	-0.292166666666667
SLC16A6	0.10475
RIN3	-0.005
PSG2	0.0445
DIP2B	0.306666666666667
PSORS1C1	0.1377
KIAA0495	-0.7445
FLJ90709	0.117333333333333
LPA	-0.693
PIGA	0.385
LY75	2.13533333333333
UTS2	-6.108
RREB1	0.02475
GALNACT-2	0.8808
MGC3196	0.0805
FLJ31568	-0.6975
LPHN1	-0.078125
SP1	1.08125
TOX4	-0.0946666666666667
HSPA9	0.7622
APOBEC1	1.361
SLC35E4	-1.4405
LSM5	-0.87225
SURF1	-0.10225
ZBTB1	-0.0274166666666667
GTF2F1	-0.446875
RPS15A	-0.661928571428571
DUSP21	-1.021
GINS4	-1.27483333333333
MYO15A	0.0791666666666667
GIMAP7	4.111
MGC13379	0.87225
ATP6V1E2	-0.4285
UTP3	0.296
HNRPA3	-0.7258125
MT4	null
C14orf155	-0.299
U1SNRNPBP	0.704
CKLF	-0.150666666666667
PLEKHN1	-0.263666666666667
MBNL1	-0.421333333333333
NUP160	-0.79875
ACSM2A	-1.9295
LOC129881	-0.042
KIAA1529	0.13825
FLJ22639	-1.3905
HAND1	-1.085
GSX1	0.7155
FGA	-3.8515625
SERPINB1	-0.42525
ZNF642	1.159
IGFBP1	-7.671875
SLC1A1	0.856625
DHX57	-0.36425
ZNF766	-0.604
PTPN21	-0.605333333333333
GDPD3	2.7965
PNPLA5	-0.313
TBR1	0.2842
FAM116A	-0.35275
IQGAP1	0.918375
FOS	-1.13525
ZNF226	0.141375
FIGNL1	-0.2485
C14orf1	0.1915
ZMYND17	-1.282
PUS7	-0.896166666666667
TUBB6	-1.41475
KCNQ2	-1.379
MARCH6	-0.260666666666667
CCDC33	0.1305
PRODH	-0.78775
RBM11	1.554
EPHA6	0.3995
SLC43A1	-1.257
LOC196541	-0.30475
NTN1	1.06525
ING4	0.5235
PCDHB10	0.9985
DPH2	-0.469333333333333
SPACA4	1.15125
FBXL21	-4.3475
DIAPH1	-1.16783333333333
ZNF71	0.391333333333333
CEP76	-0.112
CORO1A	-0.7715
RRM2	-1.01125
EDG4	1.18
OS9	0.00216666666666667
SLC4A1AP	0.2785
COG5	-0.009
COPS8	0.41625
NGLY1	-1.01
NCBP2	0.25625
C17orf42	0.0461666666666667
GPSM3	0.58425
SIL1	0.6715
ASB6	-1.13225
SMAD5OS	-0.5195
UNC93A	-3.331875
A1BG	0.5745
C21orf62	0.95725
FMO5	-2.11175
ATRIP	-0.269833333333333
CEBPG	0.328666666666667
C7orf38	-0.0676666666666667
TNFRSF1B	0.615166666666667
CLEC1A	2.01466666666667
IQSEC1	-0.33325
PATZ1	0.4836
RBM22	0.656375
BAG2	-2.256
PAQR5	0.337166666666667
C9orf127	0.3803
THNSL1	-0.13425
SHROOM3	2.4326
JAM2	1.23975
SNRPN	-2.69125
ALX4	0.273
CACNA1S	-0.0325
FAM130A1	0.76525
CORIN	3.615
CD300LB	0.889
PLEKHG6	0.943
LRRC40	-0.88025
PCLKC	-1.1585
PCDHB16	0.270166666666667
WNT2B	0.048
ASNS	-1.122
MRPL49	0.828125
FLJ46111	1.09525
ISG20	0.32825
SMU1	0.157
CASZ1	0.364
POLR1D	-0.469
GIN1	-0.327
SNAG1	0.965166666666667
ANKRD29	-1.50525
CDKN2AIP	-0.112
KRR1	0.44775
CXCL1	-5.37683333333333
EPM2A	0.3171
PC	0.603
DEFB127	2.186
PDZRN4	1.5955
FAH	0.380875
OR51E1	1.972
CDC2L6	0.306
DNTTIP1	-0.01125
PAX8	-0.71975
TMEM116	0.128
C1orf150	0.1705
PRO2012	-0.14775
MRPL40	-0.838833333333333
BEX1	-1.2052
SLC2A4	-1.10016666666667
PKMYT1	-0.86725
FEZF2	-0.88025
SLC26A9	-1.90825
MAP2	-0.62425
LYL1	-1.412
SLC25A19	-0.575833333333333
NOS3	-0.1525
ZNF34	1.325
TMPRSS11F	-0.51225
FAM43A	-0.7805
FCRL4	0.6515
KLF14	-0.90925
FLRT2	-1.23033333333333
WRN	-1.16225
SDF2	0.9941
KRT8P12	0.7265
C6orf195	-0.2925
C9orf125	-1.66183333333333
DZIP3	-0.91375
RIT1	1.03933333333333
SCML1	-3.079
RHBDF2	0.771625
OR2G3	0.443
REXO1L1	0.2205
MAP3K7IP3	0.32525
C3orf57	-4.91375
FBXW11	-0.764833333333333
ETAA1	-0.65525
C14orf131	-0.9759
AKT1S1	-0.23825
SLC12A5	-0.389625
C9orf164	1.40075
NRIP3	-0.076875
NOS1AP	-0.278
TMEM121	1.572
SAP30BP	0.1396
DGCR6	0.2195
WDR76	-0.52275
FAM82B	0.332
LOC606495	-0.5725
MAP9	2.17891666666667
BCDIN3D	0.97225
CXorf36	3.49083333333333
DSCR3	0.4548
ZFAND3	0.618625
C7orf43	0.222833333333333
SPSB3	0.1704
C19orf19	0.47075
FAM133A	-3.063
C12orf25	0.881
SLC39A3	-0.299875
DISP2	1.4745
PI4KAP2	-2.3865
MKRN3	-0.649
ADAMTS13	-1.160625
CBLN3	0.3165
TTYH1	-0.444333333333333
C3orf18	0.2415
FLJ13236	-0.387
ZMYND12	3.4955
C18orf25	0.49575
GLB1L3	-0.7295
ATP13A5	1.963
RANBP10	0.007
CD96	-0.0452
DENND1C	0.3775
RBMS3	-0.143
SLC41A3	1.239
DGCR6L	0.139
TMEM128	0.969666666666667
CSNK1G3	0.338214285714286
MOBKL2C	0.416875
TSPAN6	0.497125
MATN2	-2.6921
MSL2L1	-1.0015
ST6GALNAC2	0.515
FGFBP2	0.08425
FGL1	-6.457
MPP3	-0.902666666666667
ARHGEF6	1.04533333333333
TGFBR2	0.216625
ACMSD	-1.603
IL33	1.73425
C9orf5	-0.286083333333333
DEAF1	-0.5465
AMN	-0.419
DEFA6	0.0325
RNF212	-2.054
METT5D1	0.664333333333333
CIB1	0.609
TSSK1B	0.6335
KIAA1727	1.49575
ZNF680	1.78
LOC399900	-0.3895
LOC152217	0.483083333333333
CTNNAL1	-3.1195
CIT	-0.99175
TLE6	0.188
ZNF607	-0.27575
HERC4	-0.587666666666667
DRAP1	0.1327
PEMT	-0.10125
C10orf111	-0.1165
ZNF575	-0.237125
KCTD7	-0.33125
MYO1F	0.568375
LOC285382	2.07375
RAB11A	1.5145
PLCD3	-0.24825
C15orf28	0.045
PTBP2	-1.235875
CTB-1048E9.5	-0.197125
C19orf60	0.644166666666667
C7orf25	0.769
SETD7	1.014
HOXB9	-4.5305
VANGL1	1.14275
CHAF1B	-1.24275
NDUFA3	0.9655
KIAA1328	-0.121
SHARPIN	0.71675
TTC23	-1.206875
UGP2	0.563833333333333
ANKIB1	0.2429
CIRBP	-0.474857142857143
SEC14L4	-3.00083333333333
OVCH1	0.1195
VPS52	0.5595
FAT	-1.750125
M6PRBP1	0.222
GPRIN3	0.605
PPM1F	-1.3155
TSR1	-0.73475
CCDC85A	0.89725
PCSK5	0.76425
ZFHX3	0.5515
HEMK1	-1.2686
PGBD2	0.33725
RSRC2	0.269
AURKC	-0.864166666666667
SCRIB	0.600875
ORM2	-4.6255
FAM115A	-0.3155
FZD6	1.228
UNC119	0.336833333333333
GPX3	-1.2241
NOV	-1.182
CABC1	-0.047
CDC42SE2	0.341625
EIF2S2	0.5953
RNF130	0.72875
CKAP5	-0.660833333333333
RP11-413M3.2	-0.273
C10orf18	0.9629
TMEM93	0.23825
DYX1C1	1.969
KCNMB2	-2.777
ANK3	0.588
KRT5	-2.0142
CDH12	-1.565
QRSL1	-1.056375
JUB	-1.28225
SHC4	-2.619875
CCL15	1.54633333333333
CCDC22	0.21375
SNX24	-0.37875
RARS	-0.18425
MORC2	0.21075
FAM48A	-0.40175
MT1H	-0.355
PPP1R14C	-3.146
FOXD1	-1.20142857142857
C1orf213	-2.222
AMT	-0.1379
DSN1	-0.785
PTPLAD2	3.542
DIS3L	-0.01325
RASL11A	-0.12325
GPRC5B	0.1165
FRMD7	2.367
STRN4	0.37275
KITLG	1.56645454545455
HDGF	-0.45025
OR1S1	0.4735
SETX	-0.4245
DDR2	0.181875
KCTD12	1.74775
LYZL2	2.62225
WDR52	-0.9935
TMEM2	-0.077625
ZNF579	-0.842666666666667
LOC200810	0.13875
TNFSF9	-1.59775
PPFIA4	-3.3865
CNIH3	0.661166666666667
MAP4K4	-1.03585714285714
ROD1	0.352642857142857
ALS2CR12	0.479833333333333
DOCK3	-1.34483333333333
PAQR9	-4.915
ASB17	-0.7702
STX16	-0.75075
FEZ2	-0.00750000000000002
DLAT	-0.253166666666667
KIF21B	-0.536
CDC5L	-0.4475
TMEM119	1.5635
CRIP3	-1.44725
TPSD1	-0.236166666666667
TEPP	-0.857
GNGT2	1.51475
C21orf121	2.40525
WNK1	0.0918333333333333
FLJ10490	0.5439
OR51B5	-2.3135
LOC203547	-0.192375
HAS1	-0.0455
PPA1	0.161666666666667
ST7	0.08375
C11orf46	0.5579
POPDC3	-3.76116666666667
ACOX2	0.900166666666667
ATCAY	-0.76675
TM4SF19	-1.757
MFSD9	-0.026
PDHB	-0.41
ERN1	-0.14575
LCE3C	0.2815
GPR111	-0.298
NOTCH3	1.21866666666667
ADAMTS5	1.79625
B3GALT1	-0.8585
UGCGL1	0.507166666666667
FAM58A	0.712333333333333
FBXO32	1.1465
CLPP	0.53675
NXPH1	-1.39475
MTMR3	0.436833333333333
ATP1B3	-0.434375
TMEM16A	4.4625
HIST1H3F	0.327
TRIM25	-0.2605
SDCBP2	0.2695
CRKL	-1.509375
HOXB2	-0.5645
ANP32B	-0.9245
GATM	3.136
AP4E1	0.626625
EDG5	0.4705
CDKN3	-1.714
CDH4	-1.923
PGD	-1.35966666666667
RND1	1.052
GAD1	-3.5278
MPG	-0.322125
LOC440350	-0.89
ZNF133	-0.16475
SERPINB12	-1.298
AMELY	-0.303
DHX36	-1.06225
TNFAIP8L2	3.05533333333333
PHTF2	0.425166666666667
CCDC112	-0.629166666666667
IQCC	-0.437
HEYL	2.63266666666667
FTSJ2	-0.2535
APPL1	-0.280375
RAB43	0.105285714285714
OR10G2	0.796
WAC	0.521166666666667
ADCY9	0.8875
RUNDC2B	-0.739
PYCRL	1.6611
AGPAT7	-0.516666666666667
SLC22A9	-1.5315
CDKAL1	0.2665
PDYN	-0.7715
C20orf74	0.31575
MTMR11	-0.10925
VAV3	4.53591666666667
DAPL1	0.83275
STXBP3	0.84275
EIF3G	-0.70475
ARHGAP22	-1.18475
NPFFR1	-0.264
NPC1	-0.693833333333333
ALDH9A1	0.757166666666667
ZNF600	0.561125
ZNF678	0.517666666666667
RASSF1	-0.152833333333333
ADD2	-3.662375
PITPNB	-0.320625
PKD2L2	-0.0341666666666667
LRP11	1.142
CDKL1	-0.26675
SMEK2	0.9695
PRODH2	-3.25366666666667
C11orf54	0.217
SFRS11	-0.909
IL7	0.0201666666666667
ALS2CR16	-0.8605
BTG3	-1.41466666666667
PAK2	0.899777777777778
RP11-679B17.1	-0.95925
GATA4	-1.32033333333333
ATP2B1	-1.098
LOC130940	1.6595
C1orf172	2.10033333333333
ATF7IP2	-0.0785
SLC25A43	0.445166666666667
CENTG3	-0.17375
IGF2BP1	-4.1215
FCHSD1	0.2225
CAMK2N2	-0.214166666666667
ELAVL3	-0.2258
NBPF15	-0.8115
UBE2J2	-0.524181818181818
GNL2	-0.618
PRR3	-0.1302
NLF2	-0.7745
OR4F6	0.2225
KLHL24	0.246833333333333
CCDC88A	-1.904
SGPP1	-1.06316666666667
C10orf11	0.846666666666667
SLC35B4	-1.80866666666667
UGT3A2	-0.6975
ARNT2	0.7129
CBR1	-1.37575
ITPR3	-0.1165
TRAPPC6B	-0.6999
AMZ1	2.7325
ARP11	3.1485
WDSUB1	0.1365
APBA1	0.1265
RAB2A	1.6769
C6orf162	-0.030125
HPSE2	0.72175
PLCE1	-1.50275
INSL3	0.65
DLG1	0.6483
PTPLA	-3.97775
PIGX	0.63825
TFIP11	-0.271833333333333
FIBIN	2.884
POLR2G	0.1465
GRAP2	-1.7282
DNAJB8	-0.18025
CNBP	0.421666666666667
WASF1	-2.7905
INPP5E	-1.2431
HSPB1	1.9243125
TMEM167	-0.1007
CUBN	-0.06225
IGF1	1.6863125
ITPK1	0.4176
NAALAD2	-1.556125
G3BP1	-0.1812
NT5DC1	0.2075
CYP39A1	-1.366
TMEM139	2.13366666666667
POLK	-0.7631
GLULD1	1.3225
RBM15	-1.51516666666667
AMZ2	0.13
GDF15	-0.749166666666667
MESDC2	0.326
INCA	1.22333333333333
ACY1L2	-3.6315
GZMM	0.437333333333333
PAIP1	0.4175
CACNA2D1	0.1465
STK32C	0.8535
SH3BP4	0.1235
DEC1	-0.672
PADI1	-1.5965
UBB	0.3575
PON3	-2.9875
PROP1	0.313
ANKRD13B	0.414
ADCK1	-0.234
TCF25	-0.2685
SLC38A5	-2.60825
CXorf26	0.4765
C19orf39	0.3755
PPP1R13B	0.64575
ARL2	-0.3185
TCL6	0.206666666666667
TOP3A	-0.662
SLC16A14	1.612125
FXYD6	0.9865
HIST1H4E	-0.3215
BBC3	-0.329368421052632
UNC5A	0.741333333333333
FAM86C	-0.6897
PI4KB	0.210625
B3GAT1	-3.36525
SUSD2	1.49033333333333
OAZ2	-0.0196666666666667
NOC4L	0.08675
C10orf12	0.91775
FADS1	-1.51133333333333
LOC144097	0.14425
DKK2	1.2045
KIAA1949	0.25275
RHOT1	0.8175
OXT	1.24366666666667
GPR153	-0.553
ARL4A	-1.42633333333333
SAAL1	-1.16375
CCDC64	-0.004
USE1	-0.0246666666666667
HNMT	0.9535
PCGF3	0.13125
CYP2C19	0.291333333333333
C20orf4	0.72
CCDC11	0.32925
ACSBG2	2.10675
RWDD2A	0.44775
PALLD	2.001625
CPLX4	0.734
LOC492311	0.421
KPNA2	-0.817
MACROD1	0.8362
TMCO3	-0.3035
C15orf52	0.6855
BIRC5	-0.887133333333333
