Hybridization REF	TCGA-E2-A15M-01A-11R-A12D-07
ARHGAP17	-0.0451
KCNIP3	-1.044
SFPQ	0.15175
GFRA4	0.632333333333333
AKR1B10	-3.2
TIGD6	-0.0628333333333333
RGS16	2.29
URB1	-0.480166666666667
OR4C46	-0.00950000000000001
TOP3B	-0.7955
NFATC4	0.2585
CA14	-3.335
BMPR1A	-0.6425
SNRP70	-0.63475
PRL	0.363
C6orf130	-0.9135
STAG2	0.08425
CD55	-0.724428571428572
RPS23	1.05966666666667
SSX2	-0.856833333333333
FDPSL2A	-0.71275
FBXO27	0.4435
SYNGR3	-0.593666666666667
TMSL3	1.85975
EML1	-0.7325
NUP93	-0.159083333333333
SMAD3	-0.6129
KIAA1189	0.190333333333333
HNRPUL2	0.854666666666667
TBC1D12	0.583166666666667
C16orf24	0.4545
MRVI1	1.1415
ZNF581	0.319833333333333
ELOVL3	1.0215
OR51Q1	0.16825
CACNB3	1.08616666666667
GALNT13	-0.81525
C10orf84	0.6516875
NEDD4	-0.3285
SPO11	0.7175
OR5AU1	0.386
NEK4	0.449571428571429
PRKAR2A	-0.147
IHPK1	-0.271666666666667
ATP6V0B	0.563375
CACNA1E	1.11
CEACAM8	1.2965
PEX14	0.084
FLJ12993	1.5055
ZBTB38	0.237333333333333
PCTK2	0.531
LRRC16	0.9629
FBLIM1	0.555666666666667
FYCO1	1.03325
RP5-1022P6.2	0.413666666666667
CMTM1	-0.1745
PLTP	1.258
RAPH1	0.707125
DOCK8	2.32525
EZH2	-1.51326666666667
SLC25A1	-1.196
PLEKHB1	-0.5559
GRB7	0.00500000000000001
ZFP37	-0.33325
MRPL33	-1.161
PELO	-0.27875
ARMC1	-0.0958181818181818
C9orf27	-0.0605
FLJ25778	0.547
C9orf37	-1.13583333333333
TMEM66	0.603
SPRN	0.0895
HBEGF	1.16625
PI4KA	-0.123
LEPRE1	-0.54625
POU2AF1	-0.591375
MRPL12	-1.131
REP15	-0.5165
ZC3H3	0.443
RASAL1	-1.53775
DDAH1	1.160625
ACBD5	0.826625
TMC2	-0.189
CCDC137	-1.13675
SAMD13	-0.099
UGT2B15	-1.08216666666667
TIPARP	0.586
DNASE1L3	2.7655
TRIM72	0.215
DBX2	1.25325
IPO8	-0.21275
C21orf88	0.2479
MAP3K14	0.93375
LOC51233	0.406166666666667
GGTLA4	-0.20275
PDE6D	0.2725
ZNF117	0.23625
CLK2	-0.551
NKRF	-0.9785
TNFSF15	0.2353
DUSP2	0.6355
SECISBP2	-0.5364
GABRR2	-0.1405
PPAP2C	-1.99175
LOC51145	-0.112666666666667
PAG1	1.212625
PIK3C3	-0.0515
GNG10	-0.169
APOL4	1.16833333333333
ANKRD28	-0.641125
STMN3	-0.0861
RAB14	0.2891
CDK2AP2	1.12225
HDDC3	-0.359
COMMD7	0.67175
CXXC1	-0.32575
HMCN1	0.624833333333333
CD40	1.37725
DYNC1LI2	0.0605
GDI1	0.359
LOC646938	-0.10825
VSNL1	-2.18516666666667
PIH1D1	0.190833333333333
RAET1G	-0.9145
KRTAP5-9	-0.0995
EFTUD2	-1.118
ZNF311	0.164
ATP6V1G3	-0.359
OR2W3	-0.2825
SCN4A	1.05275
MED10	-0.0105
FAM135A	-0.0973
ARHGAP4	0.05475
EHMT2	-0.717
UFD1L	-0.23775
ERMP1	0.65375
MAG1	-0.295666666666667
THAP8	0.4375
HACE1	-0.0276666666666667
FAM82C	0.402166666666667
C3orf20	0.025
UNC84A	-0.138833333333333
SCD5	0.1095
LASS6	1.321
LSG1	0.06725
MAL	-3.97175
GPR22	0.3805
WDR5B	0.10375
ACTRT1	-0.019
C17orf60	1.14866666666667
GRIN2C	0.1425
ARMC8	-0.570916666666667
SLC47A1	-1.73783333333333
DMPK	-0.3475
DHRS13	-1.78266666666667
SMC1A	-0.762333333333333
KRTAP17-1	0.08525
SMYD5	-0.85975
TUSC2	0.25825
CRHR2	0.122
KIR3DL2	0.364
CCDC104	0.499
ATP2C1	0.473
CROT	0.076
PABPC3	0.0106666666666667
EGR1	1.38083333333333
THSD1	1.74025
KHK	-2.39575
SLC12A2	0.7976875
CD58	-0.17525
STOX2	-0.257666666666667
CCDC76	-0.6278
CCDC48	4.60725
DNAH1	0.5845
ZIC4	-0.19525
OR1G1	-0.395
PSMC6	-0.0883333333333333
PROKR1	-0.0845
ABCB1	0.558
TRAT1	1.55525
LLGL1	0.3325
MTF1	0.804
USP54	-0.04475
PAGE2B	-1.5795
ITGB7	-3.33125
CCDC81	-0.07
LOC149837	0.172
SCUBE1	1.437
ZSCAN10	1.055
HUWE1	0.037
CDH17	0.093
CD180	1.472
IL17A	0.0635
TMPO	-0.753
KIAA1524	-0.962166666666667
HDGFRP3	0.0175
OXCT1	-0.669454545454545
RRAS2	-1.15966666666667
LTBP2	3.2336875
SV2B	2.8245
CYP2A6	6.18175
PKD1L2	-0.7125
PPM1M	1.133
FLJ22662	1.92133333333333
ZNF502	1.392
GP6	-0.778
CRYBA2	-0.702
LEF1	-0.8677
CTPS	-1.86842857142857
EYA1	-1.98566666666667
EPS8L1	3.55775
MAPK14	-0.146916666666667
SERPINB2	-4.442625
GTF2F2	-0.296833333333333
ZNHIT4	-0.3145
PLA1A	1.916875
C20orf114	5.28925
HPR	0.132
C18orf2	-2.01383333333333
SATB2	-0.33725
KCNJ9	-0.0515
MGC157906	0.7085
MOCS3	0.12825
C17orf71	-0.275666666666667
PPHLN1	0.3616
HIST1H2BN	-0.78975
RAPGEF1	-0.183
MAP3K8	0.50075
DLG4	0.611333333333333
STC1	-0.746166666666667
CDGAP	2.13625
DDX26B	-0.3945
LOC150223	-1.30275
CPSF3	-1.31633333333333
TMEM14A	0.2195
MYH3	-1.57025
GPKOW	0.27825
SULT1A1	0.215
SPON1	4.1015
YY1AP1	0.227666666666667
RAB23	-0.1895
PLA2G4A	-2.66975
MAPRE3	-0.5355
ZNF516	1.18171428571429
GGPS1	1.2435
EXOC3L2	0.00874999999999999
C19orf42	0.306
MAP2K2	0.0311666666666667
HIST1H2BB	-0.25225
RNF19B	1.2015
C6orf128	-0.128166666666667
TLR8	2.74975
PCDHA9	0.469
CARS2	-0.107875
CLUL1	0.918666666666667
RHAG	-4.063
UNK	-0.5735
EXOC8	1.0267
C9orf95	1.185
C14orf143	-0.266666666666667
MAML3	-0.073125
LDHA	-1.3535
MRPL20	0.14675
KLHDC6	-0.0395
ATP5S	-0.520333333333333
C8orf55	0.2885
PHF19	-2.0155
KRTAP13-4	0.319
TTC5	0.2445
XKR5	-0.06875
SILV	-4.67766666666667
TEX28	-0.1455
TCTN1	0.7935
CX40.1	0.12275
PPP2R5C	-0.2665
C12orf30	-0.746166666666667
CAPG	2.10375
MPZL1	0.76985
ARSB	-0.762
TDH	-0.981
WASF4	0.687
TSSK3	-0.443
7A5	1.714
CRISPLD1	0.245375
MAD1L1	-0.575333333333333
SPIN4	-0.0111666666666667
AMPD1	0.232
DPYSL5	-0.2105
INPP1	0.278
ANKRD11	-0.820111111111111
NPAS4	-0.28775
GCET2	0.9039
RNASE9	-0.2315
GUCY2D	-0.0528333333333333
CCDC98	0.0315
FGF4	-0.36
CPM	0.823166666666667
SLC26A4	-1.1475
PLD5	0.292666666666667
FAM59A	0.7944
FBXO5	-1.43588888888889
SIPA1L1	-0.607375
DPYS	0.64675
ATG4D	-0.043
TGM3	0.769
MTCH1	0.10925
HK1	-0.3475
CDC26	0.257875
GALNT12	-2.30166666666667
LOC339229	-0.5305
MRPL35	-0.38725
ORC4L	-0.109125
TNKS	-0.0347857142857143
C2orf24	0.4095
ZNF553	-0.00600000000000001
GGTLA1	3.3596
ZNF497	-0.09675
CDY1B	0.049
SLC30A4	0.272625
TUB	-0.787125
ARHGEF18	0.8905
ARRB1	0.7385
KCNK1	1.775875
EREG	-1.7776
SCAMP5	0.693
RUNDC3B	1.926
ADAMTS20	0.01575
IL17RB	-0.216625
FLJ20323	-0.324
MCAM	0.857875
POLR3E	-1.2005
AQR	0.3005
IPMK	0.6825
CDCA7	-3.101625
CAMP	0.54775
GRHL3	0.95425
ADAMTSL2	1.275
CLMN	1.32716666666667
SSTR3	0.326
MAGEA5	-2.38166666666667
OVOL2	3.21275
JMJD1B	-0.0215
RBL2	1.0892
PYGO2	0.4545
PPP1R10	0.711333333333333
CSE1L	-0.623666666666667
LCA5	1.738
RDH16	0.329
ASRGL1	0.58775
TOM1	0.275166666666667
PTX3	-4.7245
TTC15	-0.1045
SCGB3A1	2.47333333333333
MRPL50	-1.0935
RCAN3	0.79825
SLC26A11	0.62925
STYX	0.283
CINP	-0.60525
MARCH7	-0.2425
PFKM	-0.797166666666667
SGMS1	0.865
RIOK3	-0.214
C1orf110	0.0445
CES7	0.248875
LOC440248	-1.001
PPP1R12C	1.2635
C10orf27	0.407
ATG9A	-0.63375
MRPS26	0.230125
TMEM40	-0.136
ELP3	-0.3182
ZNF787	0.9838
HIAT1	0.1605
C8orf34	0.7145
MGC4655	0.2145
PELI1	1.03783333333333
PPT1	0.4245
SLC35C2	-0.215
C6orf125	-0.8965
MUC4	-1.05733333333333
RFC4	-2.01
GNB2	0.172
NUP50	-0.144785714285714
SULT4A1	-0.800333333333333
C7	4.853
CCDC130	0.3425
ARRDC4	0.5585
RQCD1	-0.42475
GLYCTK	-0.77975
AYTL2	0.889090909090909
MTUS1	1.4626
LEMD3	0.285833333333333
PLEKHF2	1.2755
HOXA7	0.38075
GTF3C2	-1.208
DYNLRB2	1.34575
CNOT10	-0.30575
MR1	0.485166666666667
FFAR1	0.20525
PRIC285	0.024
SLITRK6	1.12675
LIX1	-1.2153
UBE1L2	-0.62325
F8	1.01775
ACHE	0.190833333333333
KPNA5	0.1655
TNFRSF12A	-1.835
EGR3	0.831
SERPIND1	-3.57866666666667
OASL	3.3325
IFRD1	-1.449875
WDFY1	0.5565
ZNF267	0.597375
ACCN5	0.309
ZBTB6	-0.163
PPP1R3A	-0.00399999999999999
PRRT3	1.43275
FBXL19	-0.799
TXNIP	1.63214285714286
ACTN2	-0.464
ATG9B	-0.19725
C9orf117	-0.152375
IL27	0.6695
RPL36AL	-0.0473333333333333
KLK15	0.02675
CHAD	2.888
RAP2B	0.1927
HEBP2	1.95725
ZNF342	0.7225
CAMK2G	-0.286166666666667
TLR3	1.975
FGF14	1.23
HMGB2	-0.874625
TRPM5	-0.1145
OR5M11	-0.18
KIF3B	0.673421052631579
PRICKLE2	0.57275
MTMR9	0.24375
C3orf27	0.0895
GLRA3	-1.21083333333333
NSDHL	-0.337333333333333
TMEM32	0.20225
POLR2D	-1.10283333333333
MYADML	0.111
C9orf114	-0.62075
MRGPRX1	-0.591
TOPORS	0.3645
CLDN19	-1.24575
C1QL4	-0.477
RNF165	-1.252
DHRS9	2.22675
DNAH2	-0.0543333333333333
FXR1	-0.548833333333333
ZMYM3	-0.506375
CASP3	0.0946666666666667
FAM120C	-0.468625
SCLY	-1.2435
CA7	0.0175
ENTPD5	0.717666666666667
ZNF461	0.279875
PDIA5	-0.0905
C1orf19	0.576166666666667
TMEM67	0.06975
KCTD20	-0.26775
WDR47	0.732
FLJ38723	0.0275
KLRF1	1.07083333333333
TAS2R16	0.4175
CLDN12	0.2525
PRKCE	0.11875
UBXD4	-0.663
ITGAM	3.00933333333333
GLT8D3	0.84725
WDR31	0.5874
RGS2	0.7375
OR51L1	0.0445
MST1R	-0.4285
KIAA1737	0.2695
OR4A5	-0.5085
GLIS1	-1.66666666666667
PTMA	0.341214285714286
NAPA	1.727
PRDM11	-0.2265
LIPF	-0.0055
DIRAS3	0.6805
ASGR2	-3.97275
C1QTNF4	1.0425
PIK3R4	-0.140666666666667
ARMC3	0.792
NDUFV3	-0.47875
BTBD3	-0.329666666666667
PPP1R2	0.336666666666667
UBE2NL	-0.26925
FOSL2	0.227428571428571
FAM119A	-1.44983333333333
TUBA4A	-0.3927
KRTAP12-1	-0.11575
SFRS2	-0.56375
RHPN1	-0.2478
EEF2	-0.00983333333333333
ZDHHC11	-1.16566666666667
EPHA3	0.2229
RBM12	-0.84975
H2AFJ	1.155
EDIL3	4.095
KIF26A	-0.96825
SERGEF	0.51825
B3GALT4	2.357
LOC90925	1.01316666666667
OSCAR	0.731125
NPFF	0.05925
DEDD	0.328875
TMEM155	-0.26975
PTPN1	0.2595
SCYL2	0.492833333333333
SKAP1	2.69575
LEAP2	-2.22066666666667
GADD45G	1.6313
IFITM3	0.9195
PILRB	-1.36383333333333
SLU7	0.3694375
DSC3	-0.0545
DNMT3L	-0.83175
PAPD5	0.32
B3GNT3	-1.46533333333333
LHCGR	0.157
MSL-1	-0.17
UBE2S	-0.303125
SAP130	-0.506
ANAPC11	0.05075
MAGED4B	-2.8785
ATP6V1B2	0.870666666666667
C14orf179	0.706
CAPZA1	0.125125
CDYL2	0.325833333333333
GLRX3	-0.788833333333333
LOC136288	0.21275
MOBKL1A	0.0355
HTR2B	4.221
CRYGD	-0.195833333333333
NUS1	-0.460333333333333
PGRMC1	0.3275
MYOM2	0.19275
FLJ39653	-1.56216666666667
CHM	0.3614
OR5M8	0.223
ZNF619	0.252
FAM105A	2.498
CCNL1	-0.594375
NAP1L3	0.317
C10orf57	1.265
B3GALNT1	0.433666666666667
CSN1S2A	-0.1655
TCP10L	0.9725
GDAP2	0.287625
DMKN	-0.93
COX6B1	0.2905
DNASE2	1.20833333333333
MSH5	-2.12125
LGMN	0.770625
USP31	-0.5406
OR13C8	0.197
SDCBP	0.8388
NUDT11	-2.05566666666667
PYGL	0.489833333333333
SNPH	1.844
B3GNT4	-1.3165
MIZF	-0.3046
NUBPL	-0.234125
NOD1	0.572833333333333
CDH22	-0.139625
NUBP1	0.551666666666667
DSCAM	-4.065
DGKI	0.3185
FAM136A	-1.16675
AKAP1	-0.284166666666667
SLC16A6	-0.54275
RIN3	1.1075
PSG2	0.00249999999999999
DIP2B	0.0525833333333333
PSORS1C1	0.3625
KIAA0495	0.0365
FLJ90709	0.485833333333333
LPA	-0.0676666666666667
PIGA	-0.208166666666667
LY75	2.84083333333333
UTS2	-4.57183333333333
RREB1	-0.024125
GALNACT-2	0.7137
MGC3196	-0.861
FLJ31568	-0.56025
LPHN1	-0.05075
SP1	1.483875
TOX4	0.427666666666667
HSPA9	-0.2796
APOBEC1	-0.0635
SLC35E4	-0.80775
LSM5	-0.7555
SURF1	0.24475
ZBTB1	0.30725
GTF2F1	0.223625
RPS15A	-0.112857142857143
DUSP21	-0.171833333333333
GINS4	-2.9295
MYO15A	-0.501166666666667
GIMAP7	4.244
MGC13379	0.6225
ATP6V1E2	-1.53616666666667
UTP3	-0.25725
HNRPA3	-0.4836875
MT4	-0.093
C14orf155	0.42925
U1SNRNPBP	0.1055
CKLF	-0.451166666666667
PLEKHN1	-1.54083333333333
MBNL1	0.722083333333333
NUP160	-1.12575
ACSM2A	-1.15675
LOC129881	0.23675
KIAA1529	-0.47375
FLJ22639	-1.16175
HAND1	-1.2445
GSX1	-0.285
FGA	-3.2220625
SERPINB1	-0.31025
ZNF642	0.432
IGFBP1	-7.954875
SLC1A1	-0.45725
DHX57	-0.27
ZNF766	0.8745
PTPN21	-0.5162
GDPD3	-1.6925
PNPLA5	-0.1125
TBR1	0.0466666666666667
FAM116A	0.036
IQGAP1	0.653375
FOS	2.75125
ZNF226	0.398625
FIGNL1	-0.5655
C14orf1	-0.460833333333333
ZMYND17	-0.11
PUS7	-1.58416666666667
TUBB6	-0.72125
KCNQ2	-1.348
MARCH6	0.107333333333333
CCDC33	0.235
PRODH	-0.579
RBM11	1.282
EPHA6	-0.042
SLC43A1	-0.49425
LOC196541	0.246
NTN1	1.03575
ING4	0.54775
PCDHB10	1.613
DPH2	-0.997166666666667
SPACA4	0.166
FBXL21	-3.006
DIAPH1	-0.012
ZNF71	1.3455
CEP76	-0.6005
CORO1A	1.00475
RRM2	-2.415875
EDG4	0.249
OS9	0.816
SLC4A1AP	-0.384
COG5	-0.4775
COPS8	-0.06325
NGLY1	-0.3335
NCBP2	-0.489125
C17orf42	-0.439666666666667
GPSM3	1.428875
SIL1	0.291166666666667
ASB6	-0.24775
SMAD5OS	0.0398333333333333
UNC93A	-2.279875
A1BG	-0.453833333333333
C21orf62	0.16675
FMO5	0.75
ATRIP	-0.00666666666666667
CEBPG	0.244333333333333
C7orf38	-0.453833333333333
TNFRSF1B	2.21933333333333
CLEC1A	1.62083333333333
IQSEC1	0.47225
PATZ1	0.5115
RBM22	0.773125
BAG2	-1.93733333333333
PAQR5	-0.295666666666667
C9orf127	0.4064
THNSL1	-1.28625
SHROOM3	2.0447
JAM2	2.41425
SNRPN	-1.4345
ALX4	0.0455
CACNA1S	0.0175
FAM130A1	1.8855
CORIN	1.0215
CD300LB	0.667
PLEKHG6	0.571
LRRC40	-1.0025
PCLKC	-1.117
PCDHB16	0.974166666666667
WNT2B	0.657166666666667
ASNS	-2.891
MRPL49	0.108875
FLJ46111	-0.82075
ISG20	0.58225
SMU1	-0.0358333333333333
CASZ1	0.238
POLR1D	-0.6775
GIN1	0.38575
SNAG1	0.538666666666667
ANKRD29	-0.495
CDKN2AIP	0.09075
KRR1	-0.1095
CXCL1	-1.55983333333333
EPM2A	-0.0431
PC	0.792333333333333
DEFB127	-0.551
PDZRN4	1.1225
FAH	0.686375
OR51E1	1.794
CDC2L6	0.319333333333333
DNTTIP1	0.2555
PAX8	-0.7485
TMEM116	-0.861
C1orf150	0.647
PRO2012	0.2025
MRPL40	-0.451666666666667
BEX1	-2.0548
SLC2A4	0.724166666666667
PKMYT1	-1.036
FEZF2	-0.318
SLC26A9	0.39375
MAP2	0.0629166666666666
LYL1	-0.12675
SLC25A19	-0.921166666666667
NOS3	0.756
ZNF34	0.6005
TMPRSS11F	-0.05325
FAM43A	0.608
FCRL4	0.3085
KLF14	-0.49925
FLRT2	0.721
WRN	-1.663
SDF2	0.263
KRT8P12	-0.5985
C6orf195	0.4985
C9orf125	-0.782833333333333
DZIP3	-0.518625
RIT1	-0.199916666666667
SCML1	-0.630833333333333
RHBDF2	-0.056375
OR2G3	-0.269
REXO1L1	0.1065
MAP3K7IP3	-0.157375
C3orf57	-5.806
FBXW11	-0.220333333333333
ETAA1	-0.6795
C14orf131	-0.8444
AKT1S1	0.40825
SLC12A5	-0.458875
C9orf164	1.2615
NRIP3	0.030625
NOS1AP	0.18775
TMEM121	0.3575
SAP30BP	-0.0537
DGCR6	0.74325
WDR76	-0.69025
FAM82B	-0.451333333333333
LOC606495	-0.45
MAP9	1.35991666666667
BCDIN3D	0.85225
CXorf36	3.43166666666667
DSCR3	-0.0555
ZFAND3	0.719875
C7orf43	0.2225
SPSB3	0.8844
C19orf19	0.20825
FAM133A	-1.7965
C12orf25	-0.03275
SLC39A3	-0.60875
DISP2	1.1795
PI4KAP2	-1.159
MKRN3	-2.12533333333333
ADAMTS13	-0.905375
CBLN3	0.092
TTYH1	-1.9585
C3orf18	0.33825
FLJ13236	0.14925
ZMYND12	2.478
C18orf25	0.160375
GLB1L3	-1.1185
ATP13A5	-0.0395
RANBP10	-0.16025
CD96	0.9188
DENND1C	1.2935
RBMS3	1.9485
SLC41A3	-0.223666666666667
DGCR6L	0.67225
TMEM128	0.821833333333333
CSNK1G3	0.197142857142857
MOBKL2C	1.3015
TSPAN6	-0.7605
MATN2	0.5288
MSL2L1	-0.0525
ST6GALNAC2	0.101333333333333
FGFBP2	1.417625
FGL1	-6.5765
MPP3	-1.3855
ARHGEF6	1.50283333333333
TGFBR2	1.61125
ACMSD	2.461
IL33	4.3655
C9orf5	-0.191
DEAF1	-0.3588
AMN	0.3725
DEFA6	0.135375
RNF212	-0.16375
METT5D1	0.127833333333333
CIB1	0.7307
TSSK1B	-0.22325
KIAA1727	1.40825
ZNF680	-0.0190833333333333
LOC399900	-0.8345
LOC152217	-0.401
CTNNAL1	-2.4115
CIT	-1.94683333333333
TLE6	-0.2835
ZNF607	-0.90175
HERC4	-0.555166666666667
DRAP1	-0.2083
PEMT	-0.35625
C10orf111	-0.407
ZNF575	1.11875
KCTD7	-0.07725
MYO1F	1.551375
LOC285382	0.41425
RAB11A	0.8907
PLCD3	-0.8095
C15orf28	0.043
PTBP2	-0.392625
CTB-1048E9.5	-0.23175
C19orf60	-0.300833333333333
C7orf25	0.312
SETD7	0.760125
HOXB9	-4.888
VANGL1	-0.228375
CHAF1B	-1.9455
NDUFA3	0.40475
KIAA1328	-0.196833333333333
SHARPIN	0.301625
TTC23	0.385875
UGP2	0.506666666666667
ANKIB1	0.1035
CIRBP	0.670857142857143
SEC14L4	-3.1015
OVCH1	-0.00833333333333333
VPS52	0.12675
FAT	-1.328625
M6PRBP1	-0.2785
GPRIN3	0.8135
PPM1F	-0.764166666666667
TSR1	-0.933
CCDC85A	2.037
PCSK5	2.981
ZFHX3	0.0845
HEMK1	-0.5836
PGBD2	0.00325
RSRC2	-0.0488333333333333
AURKC	0.0361666666666667
SCRIB	-0.15275
ORM2	-4.03433333333333
FAM115A	-0.441
FZD6	0.428
UNC119	-0.112666666666667
GPX3	2.2425
NOV	1.238625
CABC1	0.791875
CDC42SE2	0.6505625
EIF2S2	-0.00800000000000002
RNF130	1.577
CKAP5	-0.151666666666667
RP11-413M3.2	0.118125
C10orf18	0.6085
TMEM93	-0.6595
DYX1C1	1.31025
KCNMB2	-0.747125
ANK3	1.16866666666667
KRT5	-3.3859
CDH12	-0.827875
QRSL1	-0.26425
JUB	-1.82175
SHC4	-2.255875
CCL15	2.30316666666667
CCDC22	-0.175
SNX24	-0.37775
RARS	-0.331
MORC2	0.135625
FAM48A	0.1175
MT1H	-1.4475
PPP1R14C	-3.4095
FOXD1	-1.04664285714286
C1orf213	-1.20575
AMT	-1.6742
DSN1	-0.895
PTPLAD2	2.78425
DIS3L	-0.49725
RASL11A	0.2995
GPRC5B	0.718875
FRMD7	0.349
STRN4	0.32825
KITLG	1.32490909090909
HDGF	-0.117
OR1S1	-0.00700000000000001
SETX	0.442
DDR2	0.776625
KCTD12	2.916
LYZL2	-0.2575
WDR52	2.5845
TMEM2	0.2245
ZNF579	1.168
LOC200810	-0.00175
TNFSF9	-1.701625
PPFIA4	-2.8665
CNIH3	-0.232
MAP4K4	-0.494785714285714
ROD1	0.478142857142857
ALS2CR12	0.0581666666666667
DOCK3	-0.876
PAQR9	-2.8225
ASB17	-0.1065
STX16	-1.0125
FEZ2	0.303333333333333
DLAT	-0.666666666666667
KIF21B	-0.4195
CDC5L	-0.04575
TMEM119	2.74866666666667
CRIP3	-1.2355
TPSD1	0.443666666666667
TEPP	-0.099
GNGT2	1.6485
C21orf121	0.22625
WNK1	-0.132
FLJ10490	0.5673
OR51B5	-2.0065
LOC203547	-0.358125
HAS1	1.9305
PPA1	-0.246333333333333
ST7	-0.064
C11orf46	0.4238
POPDC3	-3.074
ACOX2	2.406
ATCAY	-0.310833333333333
TM4SF19	0.61625
MFSD9	-0.457833333333333
PDHB	0.05025
ERN1	0.25675
LCE3C	-0.13
GPR111	-0.4165
NOTCH3	1.43316666666667
ADAMTS5	1.9745
B3GALT1	-0.54375
UGCGL1	-0.376833333333333
FAM58A	0.4265
FBXO32	1.69675
CLPP	0.16175
NXPH1	2.72175
MTMR3	0.6575
ATP1B3	-0.646875
TMEM16A	4.1725
HIST1H3F	0.083
TRIM25	-0.058
SDCBP2	1.4675
CRKL	-0.66575
HOXB2	2.3735
ANP32B	-0.804875
GATM	4.1485
AP4E1	0.1455
EDG5	0.219625
CDKN3	-1.43166666666667
CDH4	-2.38475
PGD	-0.186833333333333
RND1	0.8135
GAD1	-1.2196
MPG	0.007
LOC440350	-0.7765
ZNF133	-0.048
SERPINB12	-0.226
AMELY	0.264833333333333
DHX36	-0.89025
TNFAIP8L2	3.56183333333333
PHTF2	-0.219833333333333
CCDC112	-0.238333333333333
IQCC	-0.767
HEYL	3.5265
FTSJ2	-0.638333333333333
APPL1	0.810875
RAB43	0.364928571428571
OR10G2	-0.258
WAC	0.455
ADCY9	1.048
RUNDC2B	0.568166666666667
PYCRL	-0.0694
AGPAT7	0.226
SLC22A9	-0.3788
CDKAL1	-0.1715
PDYN	-0.281166666666667
C20orf74	0.41275
MTMR11	0.13975
VAV3	2.67091666666667
DAPL1	-0.5675
STXBP3	0.36325
EIF3G	0.35375
ARHGAP22	-0.5545
NPFFR1	0.107
NPC1	-0.6605
ALDH9A1	1.128
ZNF600	0.963625
ZNF678	0.623333333333333
RASSF1	0.140166666666667
ADD2	-2.003375
PITPNB	0.0815
PKD2L2	0.176125
LRP11	-0.18825
CDKL1	0.3015
SMEK2	0.7225
PRODH2	-3.28716666666667
C11orf54	-0.539
SFRS11	-0.4435
IL7	0.44
ALS2CR16	1.13975
BTG3	-1.52466666666667
PAK2	0.420888888888889
RP11-679B17.1	-0.1765
GATA4	-0.881833333333333
ATP2B1	-0.27475
LOC130940	0.66
C1orf172	1.75
ATF7IP2	-1.35625
SLC25A43	0.0411666666666666
CENTG3	0.0265833333333334
IGF2BP1	-3.8027
FCHSD1	-0.0605
CAMK2N2	0.988
ELAVL3	-0.3015
NBPF15	-0.0521666666666667
UBE2J2	-0.0554166666666666
GNL2	-0.68275
PRR3	-0.0558
NLF2	1.06975
OR4F6	-0.144
KLHL24	0.902666666666667
CCDC88A	-0.8796
SGPP1	-0.366
C10orf11	1.36816666666667
SLC35B4	-1.36766666666667
UGT3A2	-1.948
ARNT2	2.2116
CBR1	-1.215375
ITPR3	-0.401833333333333
TRAPPC6B	-0.1234
AMZ1	-0.5665
ARP11	-0.0035
WDSUB1	0.0095
APBA1	0.0685
RAB2A	0.8819
C6orf162	-0.20925
HPSE2	0.46075
PLCE1	-0.32775
INSL3	1.45975
DLG1	0.0424
PTPLA	-2.84425
PIGX	-0.054
TFIP11	0.421166666666667
FIBIN	3.203
POLR2G	-0.42175
GRAP2	-0.3494
DNAJB8	-0.082
CNBP	0.0493333333333333
WASF1	-1.836
INPP5E	-0.8505
HSPB1	-0.117875
TMEM167	0.3167
CUBN	0.2445
IGF1	4.792375
ITPK1	0.1544
NAALAD2	0.14925
G3BP1	0.347
NT5DC1	-0.0265
CYP39A1	0.972
TMEM139	-1.01916666666667
POLK	-0.2267
GLULD1	-0.81775
RBM15	-0.439
AMZ2	-0.336
GDF15	-1.10683333333333
MESDC2	-0.27075
INCA	1.52416666666667
ACY1L2	-2.107
GZMM	0.509666666666667
PAIP1	0.227
CACNA2D1	0.0445
STK32C	0.133
SH3BP4	0.637666666666667
DEC1	0.2205
PADI1	0.527
UBB	0.2331
PON3	-2.01683333333333
PROP1	0.2685
ANKRD13B	-0.55
ADCK1	-0.221
TCF25	-0.00100000000000001
SLC38A5	-2.87725
CXorf26	-0.243666666666667
C19orf39	0.94575
PPP1R13B	0.1135
ARL2	-0.62
TCL6	-0.0536666666666666
TOP3A	-0.968
SLC16A14	0.65175
FXYD6	1.33516666666667
HIST1H4E	-0.25575
BBC3	0.587052631578947
UNC5A	0.0831666666666667
FAM86C	-1.0585
PI4KB	0.604125
B3GAT1	-1.97675
SUSD2	1.24216666666667
OAZ2	-0.134833333333333
NOC4L	-0.55775
C10orf12	-0.30825
FADS1	-3.43233333333333
LOC144097	-0.23525
DKK2	2.6035
KIAA1949	0.9285
RHOT1	0.0559
OXT	0.778166666666667
GPR153	0.97275
ARL4A	-0.839666666666667
SAAL1	-0.2735
CCDC64	-0.14
USE1	0.0213333333333333
HNMT	0.8385
PCGF3	-0.0322500000000001
CYP2C19	-0.18875
C20orf4	0.4655
CCDC11	-0.4005
ACSBG2	-0.195
RWDD2A	0.32225
PALLD	2.212375
CPLX4	-0.2175
LOC492311	1.04925
KPNA2	-1.252
MACROD1	-0.2714
TMCO3	-0.165166666666667
C15orf52	-0.811
BIRC5	-1.32926666666667
PRR16	0.0935
FAM63B	-0.27125
