Hybridization REF	TCGA-BH-A0B5-01A-11R-A12P-07
GTF2E1	0.6815
RY1	0.138666666666667
ATAD2B	0.658625
ARHGAP17	-0.5017
KCNIP3	-0.89025
SFPQ	0.4705
GFRA4	0.0343333333333333
AKR1B10	-2.851625
TIGD6	0.743333333333333
RGS16	1.18425
URB1	-0.676833333333333
OR4C46	-0.0291666666666667
TOP3B	-0.63625
NFATC4	0.728
CA14	-4.183
BMPR1A	0.28
SNRP70	0.27525
PRL	-0.676916666666667
C6orf130	-0.00324999999999999
STAG2	-0.249
CD55	-0.657928571428571
RPS23	0.908
SSX2	-1.409
FDPSL2A	-0.0095
FBXO27	-0.64525
SYNGR3	-0.486
TMSL3	1.93225
EML1	-0.5125
NUP93	-0.67775
SMAD3	-0.0018
KIAA1189	0.414666666666667
HNRPUL2	-0.29
TBC1D12	0.481166666666667
C16orf24	0.55825
MRVI1	0.528333333333333
ZNF581	-0.515166666666667
ELOVL3	0.155
OR51Q1	0.0985
CACNB3	1.7795
GALNT13	-1.107625
C10orf84	1.146125
NEDD4	-0.3142
SPO11	-0.824
OR5AU1	0.2995
NEK4	0.459714285714286
PRKAR2A	-0.835
IHPK1	-0.661166666666667
ATP6V0B	-0.496
CACNA1E	0.0435
CEACAM8	0.430833333333333
PEX14	0.062
FLJ12993	2.236
ZBTB38	-0.456583333333333
PCTK2	0.9065
LRRC16	1.6421
FBLIM1	0.402416666666667
FYCO1	0.9235
RP5-1022P6.2	0.625416666666667
CMTM1	1.039
PLTP	1.071
RAPH1	0.85575
DOCK8	0.897
EZH2	-0.3934
SLC25A1	-1.1275
PLEKHB1	-0.4214
GRB7	0.8553
ZFP37	0.10375
MRPL33	-0.09825
PELO	-0.33325
ARMC1	-0.398545454545455
C9orf27	-0.738
FLJ25778	-0.794
C9orf37	-0.5885
TMEM66	1.02725
SPRN	0.129
HBEGF	0.30875
PI4KA	-0.8875
LEPRE1	-0.9455
POU2AF1	-2.43675
MRPL12	-1.275
REP15	-0.325
ZC3H3	0.1965
RASAL1	-1.26775
DDAH1	1.19375
ACBD5	0.45725
TMC2	-0.1395
CCDC137	-1.10225
SAMD13	-0.926666666666667
UGT2B15	-2.67783333333333
TIPARP	0.3705
DNASE1L3	1.067
TRIM72	0.100333333333333
DBX2	2.209
IPO8	-0.45475
C21orf88	-0.6355
MAP3K14	1.0815
LOC51233	0.241333333333333
GGTLA4	-1.80475
PDE6D	0.352
ZNF117	-0.26525
CLK2	0.694625
NKRF	-1.087
TNFSF15	0.7702
DUSP2	0.050375
SECISBP2	-0.2778
GABRR2	-0.2585
PPAP2C	1.97925
LOC51145	0.0225
PAG1	-0.379
PIK3C3	0.60225
GNG10	-0.6035
APOL4	0.676666666666667
ANKRD28	-0.172625
STMN3	-0.4454
RAB14	0.7664
CDK2AP2	0.00875
HDDC3	-0.482375
COMMD7	0.81075
CXXC1	0.4245
HMCN1	0.532
CD40	0.597
DYNC1LI2	-0.26625
GDI1	-0.23025
LOC646938	-0.21175
VSNL1	-1.18716666666667
PIH1D1	-0.022
RAET1G	-0.7395
KRTAP5-9	0.1735
EFTUD2	-0.91125
ZNF311	0.984166666666667
ATP6V1G3	0.36
OR2W3	0.08725
SCN4A	0.548
MED10	-0.29675
FAM135A	-1.0566
ARHGAP4	-1.47625
EHMT2	-0.749
UFD1L	-0.83275
ERMP1	0.00725
MAG1	-1.44233333333333
THAP8	-0.4025
HACE1	-0.444833333333333
FAM82C	0.327333333333333
C3orf20	-0.341
UNC84A	-0.232
SCD5	1.15485714285714
LASS6	1.614375
LSG1	-0.0616666666666667
MAL	-4.85425
GPR22	0.1515
WDR5B	1.18725
ACTRT1	0.7295
C17orf60	-0.428333333333333
GRIN2C	-0.3542
ARMC8	-0.13875
SLC47A1	-2.44016666666667
DMPK	-0.16975
DHRS13	-0.629
SMC1A	-0.233
KRTAP17-1	0.30025
SMYD5	-0.74175
TUSC2	0.5045
CRHR2	0.6115
KIR3DL2	0.462
CCDC104	0.92475
ATP2C1	1.067
CROT	1.221
PABPC3	-0.775666666666667
EGR1	3.03483333333333
THSD1	1.042
KHK	-0.80525
SLC12A2	3.4055
CD58	-0.05275
STOX2	-1.02733333333333
CCDC76	-0.3296
CCDC48	3.2915
DNAH1	0.2765
ZIC4	-0.256375
OR1G1	0.381
PSMC6	-0.0636666666666667
PROKR1	-0.157
ABCB1	-0.89375
TRAT1	-0.441
LLGL1	0.1765
MTF1	0.13275
USP54	-0.020875
PAGE2B	-1.7105
ITGB7	-3.96
CCDC81	0.0385
LOC149837	0.42525
SCUBE1	-0.4985
ZSCAN10	-0.2125
HUWE1	-0.3095
CDH17	0.0785
CD180	-0.13625
IL17A	0.09425
TMPO	-0.34875
KIAA1524	0.349166666666667
HDGFRP3	0.952333333333333
OXCT1	-0.937181818181818
RRAS2	-2.05216666666667
LTBP2	2.6126875
SV2B	2.2635
CYP2A6	-0.029
PKD1L2	-0.490666666666667
PPM1M	0.87425
FLJ22662	2.2565
ZNF502	2.342
GP6	-0.4855
CRYBA2	-0.83575
LEF1	-1.046
CTPS	-1.748
EYA1	0.109333333333333
EPS8L1	1.67125
MAPK14	-0.784666666666667
SERPINB2	-5.15325
GTF2F2	0.537333333333333
ZNHIT4	-0.3635
PLA1A	0.413125
C20orf114	2.43425
HPR	-3.658
C18orf2	-2.9335
SATB2	-1.661
KCNJ9	-0.24725
MGC157906	0.1525
MOCS3	-0.11275
C17orf71	-0.553833333333333
PPHLN1	0.7125
HIST1H2BN	-0.882625
RAPGEF1	-0.099125
MAP3K8	0.9585
DLG4	0.1305
STC1	1.77491666666667
CDGAP	1.043
DDX26B	-1.306
LOC150223	-2.49925
CPSF3	-0.598166666666667
TMEM14A	0.7
MYH3	-1.829
GPKOW	0.20075
SULT1A1	1.09466666666667
SPON1	3.7231
YY1AP1	0.301666666666667
RAB23	-0.52525
PLA2G4A	-3.941
MAPRE3	0.715
ZNF516	0.868642857142857
GGPS1	1.19625
EXOC3L2	-0.267
C19orf42	1.1594
MAP2K2	0.185666666666667
HIST1H2BB	-0.56975
RNF19B	1.23583333333333
C6orf128	-0.189666666666667
TLR8	3.04825
PCDHA9	-0.0345
CARS2	-0.012375
CLUL1	3.66966666666667
RHAG	-4.16116666666667
UNK	0.023
EXOC8	1.3313
C9orf95	0.58525
C14orf143	0.691833333333333
MAML3	0.010875
LDHA	-1.8885
MRPL20	0.0465
KLHDC6	-0.398333333333333
ATP5S	-0.100833333333333
C8orf55	0.4525
PHF19	-1.491625
KRTAP13-4	0.2945
TTC5	0.18625
XKR5	-0.50375
SILV	-4.3755
TEX28	-0.9955
TCTN1	1.12625
CX40.1	-0.01075
PPP2R5C	-0.2815
C12orf30	-1.04866666666667
CAPG	2.5775
MPZL1	1.01425
ARSB	-0.673166666666667
TDH	-1.18733333333333
WASF4	-0.63125
TSSK3	-0.432333333333333
7A5	1.7275
CRISPLD1	0.310625
MAD1L1	-0.5475
SPIN4	0.395666666666667
AMPD1	0.08025
DPYSL5	0.507
INPP1	0.448
ANKRD11	-1.44127777777778
NPAS4	-0.16025
GCET2	0.1665
RNASE9	0.38
GUCY2D	0.206
CCDC98	0.2395
FGF4	-0.0755
CPM	-0.684
SLC26A4	-0.8215
PLD5	0.45425
FAM59A	2.8142
FBXO5	-1.67877777777778
SIPA1L1	-0.14525
DPYS	0.83225
ATG4D	0.18075
TGM3	0.507
MTCH1	-0.16825
HK1	0.0982857142857143
CDC26	-0.088625
GALNT12	-2.765
LOC339229	-0.763
MRPL35	-0.217875
ORC4L	0.197375
TNKS	-0.0755714285714286
C2orf24	0.155
ZNF553	0.682333333333333
GGTLA1	2.2645
ZNF497	0.40025
CDY1B	0.283333333333333
SLC30A4	0.31
TUB	-0.41825
ARHGEF18	1.1085
ARRB1	0.52125
KCNK1	-2.36975
EREG	-2.5255
SCAMP5	-0.66925
RUNDC3B	1.38475
ADAMTS20	-0.2775
IL17RB	-0.109625
FLJ20323	-0.46225
MCAM	-0.52875
POLR3E	-1.27033333333333
AQR	0.157833333333333
IPMK	-0.3715
CDCA7	-3.972
CAMP	3.461
GRHL3	1.50725
ADAMTSL2	0.871
CLMN	2.025
SSTR3	0.1845
MAGEA5	-1.9625
OVOL2	4.174
JMJD1B	0.416
RBL2	-0.0447
PYGO2	0.6745
PPP1R10	0.691166666666667
CSE1L	-0.926166666666667
LCA5	1.34175
RDH16	0.2325
ASRGL1	-0.523
TOM1	-0.0786666666666667
PTX3	-5.23475
TTC15	0.60225
SCGB3A1	0.1025
MRPL50	-0.80775
RCAN3	1.3155
SLC26A11	0.9175
STYX	-0.551833333333333
CINP	-0.407
MARCH7	0.36975
PFKM	-0.131166666666667
SGMS1	1.79966666666667
RIOK3	-0.1931
C1orf110	1.8495
CES7	-0.172875
LOC440248	-1.07875
PPP1R12C	0.51175
C10orf27	0.4095
ATG9A	-0.52175
MRPS26	0.128875
TMEM40	0.18125
ELP3	-0.139
ZNF787	0.0352
HIAT1	-0.183
C8orf34	0.408666666666667
MGC4655	0.0216
PELI1	0.279333333333333
PPT1	0.7811
SLC35C2	0.056
C6orf125	-0.6725
MUC4	-0.379333333333333
RFC4	-0.692428571428571
GNB2	0.702333333333333
NUP50	-0.587642857142857
SULT4A1	-0.866
C7	2.1265
CCDC130	0.253166666666667
ARRDC4	0.09175
RQCD1	-0.484
GLYCTK	-0.817
AYTL2	-0.970545454545454
MTUS1	1.4821
LEMD3	0.528166666666667
PLEKHF2	2.414
HOXA7	-0.33775
GTF3C2	-0.759
DYNLRB2	3.62925
CNOT10	0.25625
MR1	0.9655
FFAR1	-0.06275
PRIC285	0.0875
SLITRK6	6.28975
LIX1	-1.9636
UBE1L2	-0.590916666666667
F8	1.856625
ACHE	-0.175666666666667
KPNA5	-0.81975
TNFRSF12A	-1.12683333333333
EGR3	1.9855
SERPIND1	-3.72033333333333
OASL	2.1035
IFRD1	-1.51775
WDFY1	-0.171333333333333
ZNF267	0.805875
ACCN5	0.47
ZBTB6	0.85025
PPP1R3A	-0.031
PRRT3	2.08275
FBXL19	-0.33
TXNIP	0.972071428571429
ACTN2	-1.89225
ATG9B	-0.358875
C9orf117	1.19025
IL27	-1.2695
RPL36AL	-0.120333333333333
KLK15	-0.4365
CHAD	1.1965
RAP2B	0.00840000000000001
HEBP2	0.906
ZNF342	0.5805
CAMK2G	-0.169666666666667
TLR3	2.075
FGF14	0.475
HMGB2	0.495125
TRPM5	-0.358166666666667
OR5M11	0.2975
KIF3B	0.229736842105263
PRICKLE2	0.9585
MTMR9	0.253875
C3orf27	0.09525
GLRA3	2.203
NSDHL	-0.597166666666667
TMEM32	-0.56825
POLR2D	-0.676833333333333
MYADML	0.1705
C9orf114	-0.34875
MRGPRX1	0.521
TOPORS	0.4935
CLDN19	0.33675
C1QL4	-0.058
RNF165	-0.254
DHRS9	0.8685
DNAH2	0.892833333333333
FXR1	-0.444666666666667
ZMYM3	-0.149625
CASP3	0.491333333333333
FAM120C	-1.128625
SCLY	-1.58125
CA7	0.1875
ENTPD5	0.0318333333333333
ZNF461	0.170875
PDIA5	-0.71875
C1orf19	0.381166666666667
TMEM67	0.76375
KCTD20	-0.93225
WDR47	1.488
FLJ38723	0.679
KLRF1	0.975166666666667
TAS2R16	0.68
CLDN12	0.03275
PRKCE	0.32275
UBXD4	-0.61325
ITGAM	3.33783333333333
GLT8D3	1.030375
WDR31	-0.9952
RGS2	1.96
OR51L1	0.261
MST1R	1.46675
KIAA1737	1.716
OR4A5	0.8
GLIS1	-0.610333333333333
PTMA	1.23378571428571
NAPA	1.15325
PRDM11	-0.072
LIPF	1.12
DIRAS3	1.45825
ASGR2	-3.984
C1QTNF4	0.477
PIK3R4	0.423333333333333
ARMC3	0.68875
NDUFV3	-0.355583333333333
BTBD3	-0.546333333333333
PPP1R2	0.627666666666667
UBE2NL	0.046
FOSL2	0.597571428571429
FAM119A	-0.697166666666667
TUBA4A	-0.9492
KRTAP12-1	0.183
SFRS2	-0.4715
RHPN1	0.1742
EEF2	-0.443333333333333
ZDHHC11	-0.913166666666667
EPHA3	-1.4766
RBM12	0.04825
H2AFJ	0.401583333333333
EDIL3	2.111
KIF26A	-1.64625
SERGEF	-0.174
B3GALT4	2.1575
LOC90925	-0.136833333333333
OSCAR	0.584625
NPFF	0.153875
DEDD	0.589625
TMEM155	-0.450125
PTPN1	-0.71725
SCYL2	0.821166666666667
SKAP1	2.82975
LEAP2	-0.9555
GADD45G	2.2793
IFITM3	0.652
PILRB	0.2375
SLU7	0.713875
DSC3	0.6925
DNMT3L	-1.04875
PAPD5	-0.708375
B3GNT3	-1.74583333333333
LHCGR	-0.043
MSL-1	0.453
UBE2S	-1.674125
SAP130	-0.48425
ANAPC11	0.118
MAGED4B	-1.949
ATP6V1B2	0.622666666666667
C14orf179	1.0975
CAPZA1	0.416875
CDYL2	-0.384666666666667
GLRX3	-0.662833333333333
LOC136288	2.506
MOBKL1A	-0.10525
HTR2B	3.796
CRYGD	0.338666666666667
NUS1	-0.981333333333333
PGRMC1	1.014
MYOM2	-0.7555
FLJ39653	-1.044
CHM	-0.2544
OR5M8	0.449
ZNF619	0.8645
FAM105A	2.247
CCNL1	-0.345875
NAP1L3	0.2675
C10orf57	1.77166666666667
B3GALNT1	0.707833333333333
CSN1S2A	0.139
TCP10L	-0.233
GDAP2	-0.064625
DMKN	-1.10466666666667
COX6B1	-0.27975
DNASE2	0.561166666666667
MSH5	-1.5675
LGMN	0.12025
USP31	0.0875
OR13C8	0.1745
SDCBP	0.0708
NUDT11	-1.57966666666667
PYGL	-0.852666666666667
SNPH	-0.9635
B3GNT4	-0.145
MIZF	-0.5482
NUBPL	-0.47725
NOD1	0.2695
CDH22	1.280125
NUBP1	0.781833333333333
DSCAM	-3.76925
DGKI	0.6705
FAM136A	-0.6205
AKAP1	-0.194
SLC16A6	-0.1635
RIN3	0.97825
PSG2	0.19375
DIP2B	0.580583333333333
PSORS1C1	-0.0725
KIAA0495	0.3625
FLJ90709	0.0738333333333333
LPA	-0.0851666666666667
PIGA	0.119666666666667
LY75	3.48333333333333
UTS2	-5.307
RREB1	0.199
GALNACT-2	0.8445
MGC3196	-1.74225
FLJ31568	0.738
LPHN1	-0.639
SP1	1.182375
TOX4	0.243833333333333
HSPA9	-0.1371
APOBEC1	0.2255
SLC35E4	-0.73925
LSM5	-0.71925
SURF1	-0.23875
ZBTB1	0.07775
GTF2F1	0.2075
RPS15A	-0.181214285714286
DUSP21	-0.3354
GINS4	-2.36383333333333
MYO15A	0.0293333333333333
GIMAP7	3.75325
MGC13379	0.26175
ATP6V1E2	-0.381833333333333
UTP3	0.372
HNRPA3	0.3080625
MT4	-0.1605
C14orf155	-0.289
U1SNRNPBP	0.89575
CKLF	-0.387666666666667
PLEKHN1	-1.7125
MBNL1	-0.103666666666667
NUP160	-1.32875
ACSM2A	-0.8955
LOC129881	4.29275
KIAA1529	-0.23075
FLJ22639	-0.972
HAND1	-0.5835
GSX1	0.0465
FGA	-3.5063125
SERPINB1	-0.22425
ZNF642	0.945
IGFBP1	-7.740125
SLC1A1	3.65475
DHX57	-0.0995
ZNF766	0.318
PTPN21	-0.7225
GDPD3	-0.7895
PNPLA5	-2.019
TBR1	-0.234
FAM116A	0.988
IQGAP1	0.85175
FOS	2.454125
ZNF226	0.549875
FIGNL1	-0.008
C14orf1	0.111333333333333
ZMYND17	-0.139
PUS7	-1.25116666666667
TUBB6	-0.640875
KCNQ2	-1.6985
MARCH6	0.342916666666667
CCDC33	0.143
PRODH	-0.60275
RBM11	3.16575
EPHA6	0.7835
SLC43A1	-0.8505
LOC196541	0.699625
NTN1	0.166083333333333
ING4	1.23475
PCDHB10	0.4985
DPH2	-0.973666666666667
SPACA4	0.1305
FBXL21	-4.1335
DIAPH1	-0.5805
ZNF71	0.883166666666667
CEP76	-0.1455
CORO1A	-0.19725
RRM2	-1.1695
EDG4	0.699
OS9	0.724666666666667
SLC4A1AP	0.087
COG5	-0.5575
COPS8	0.02425
NGLY1	-0.05675
NCBP2	-0.0535
C17orf42	0.0358333333333333
GPSM3	-0.478125
SIL1	1.57016666666667
ASB6	-0.5175
SMAD5OS	0.0151666666666667
UNC93A	-2.884
A1BG	-0.382833333333333
C21orf62	0.4135
FMO5	-0.419666666666667
ATRIP	0.8405
CEBPG	0.278333333333333
C7orf38	0.1475
TNFRSF1B	0.6515
CLEC1A	1.174
IQSEC1	0.601125
PATZ1	0.8641
RBM22	0.352375
BAG2	-2.266
PAQR5	-0.943166666666667
C9orf127	0.6405
THNSL1	-0.238
SHROOM3	2.3582
JAM2	1.31525
SNRPN	-1.8805
ALX4	-0.088
CACNA1S	-0.402
FAM130A1	0.9075
CORIN	0.9425
CD300LB	0.55
PLEKHG6	0.5955
LRRC40	-0.25075
PCLKC	-0.3615
PCDHB16	-0.265
WNT2B	0.752666666666667
ASNS	-1.97833333333333
MRPL49	-0.045375
FLJ46111	0.5445
ISG20	-0.95875
SMU1	-0.2425
CASZ1	-0.5865
POLR1D	0.0816666666666666
GIN1	0.865
SNAG1	0.505333333333333
ANKRD29	-1.399
CDKN2AIP	0.358
KRR1	0.313
CXCL1	-2.88783333333333
EPM2A	-0.5675
PC	-0.669833333333333
DEFB127	0.049
PDZRN4	4.98783333333333
FAH	0.588375
OR51E1	0.0875
CDC2L6	-0.581833333333333
DNTTIP1	-0.368
PAX8	-0.56825
TMEM116	0.25825
C1orf150	-0.161
PRO2012	0.11025
MRPL40	-1.203
BEX1	-3.3926
SLC2A4	-0.466333333333333
PKMYT1	-0.291
FEZF2	-0.0245
SLC26A9	-0.9855
MAP2	-0.442833333333333
LYL1	-1.1705
SLC25A19	-1.16666666666667
NOS3	-0.619
ZNF34	0.532833333333333
TMPRSS11F	-1.25433333333333
FAM43A	-0.6185
FCRL4	0.226166666666667
KLF14	0.0385
FLRT2	-0.444333333333333
WRN	-0.737
SDF2	0.4275
KRT8P12	0.364
C6orf195	-0.1235
C9orf125	-1.73866666666667
DZIP3	1.091625
RIT1	0.228083333333333
SCML1	-0.428833333333333
RHBDF2	-0.537875
OR2G3	0.499
REXO1L1	0.421
MAP3K7IP3	0.398125
C3orf57	-2.94225
FBXW11	-0.0933333333333333
ETAA1	-0.2065
C14orf131	-0.2202
AKT1S1	0.04125
SLC12A5	-1.221125
C9orf164	1.01275
NRIP3	-0.16775
NOS1AP	0.73575
TMEM121	0.46525
SAP30BP	-0.0556
DGCR6	0.0145
WDR76	-0.63875
FAM82B	-0.49
LOC606495	-0.419
MAP9	-0.118583333333333
BCDIN3D	1.18675
CXorf36	2.11566666666667
DSCR3	-0.3248
ZFAND3	0.31875
C7orf43	0.140833333333333
SPSB3	1.2512
C19orf19	-0.21375
FAM133A	-1.785625
C12orf25	-0.01475
SLC39A3	-0.65925
DISP2	-2.36425
PI4KAP2	-1.7355
MKRN3	-1.37816666666667
ADAMTS13	-0.201875
CBLN3	0.0226
TTYH1	-1.781
C3orf18	0.7915
FLJ13236	0.632
ZMYND12	2.6095
C18orf25	0.427375
GLB1L3	0.136
ATP13A5	0.424
RANBP10	-0.3225
CD96	-0.5573
DENND1C	-0.34425
RBMS3	1.2571
SLC41A3	0.382666666666667
DGCR6L	0.23325
TMEM128	1.01183333333333
CSNK1G3	-0.178285714285714
MOBKL2C	1.0145
TSPAN6	0.056875
MATN2	-0.3378
MSL2L1	0.9695
ST6GALNAC2	1.22766666666667
FGFBP2	-0.278625
FGL1	-5.60733333333333
MPP3	0.904333333333333
ARHGEF6	0.0648333333333333
TGFBR2	0.2065
ACMSD	-0.83575
IL33	2.4355
C9orf5	-0.250583333333333
DEAF1	-0.0573
AMN	-0.516
DEFA6	0.1715
RNF212	-1.359
METT5D1	0.207
CIB1	0.3592
TSSK1B	0.25375
KIAA1727	1.16
ZNF680	0.624
LOC399900	-1.1325
LOC152217	-0.709583333333333
CTNNAL1	-2.9645
CIT	-0.960916666666667
TLE6	1.45275
ZNF607	-0.64325
HERC4	-0.798
DRAP1	-1.0063
PEMT	-0.96825
C10orf111	-0.2125
ZNF575	0.64375
KCTD7	0.18575
MYO1F	0.72025
LOC285382	-0.847
RAB11A	1.2431
PLCD3	-0.58875
C15orf28	0.204
PTBP2	0.180125
CTB-1048E9.5	-0.537875
C19orf60	-0.216166666666667
C7orf25	0.298833333333333
SETD7	0.78575
HOXB9	-4.3665
VANGL1	0.0039375
CHAF1B	-0.6815
NDUFA3	-0.721
KIAA1328	0.646666666666667
SHARPIN	0.493125
TTC23	-0.264375
UGP2	0.775
ANKIB1	-0.169
CIRBP	1.66642857142857
SEC14L4	-2.27633333333333
OVCH1	0.263166666666667
VPS52	-0.07
FAT	-1.528125
M6PRBP1	-0.153
GPRIN3	1.017
PPM1F	-0.504166666666667
TSR1	-1.309
CCDC85A	2.11925
PCSK5	1.55975
ZFHX3	-0.6545
HEMK1	0.164
PGBD2	1.317
RSRC2	0.904333333333333
AURKC	-0.6125
SCRIB	-0.55475
ORM2	-4.80683333333333
FAM115A	-0.0635
FZD6	0.08925
UNC119	0.241833333333333
GPX3	-0.0323
NOV	-0.092875
CABC1	-0.21075
CDC42SE2	0.227
EIF2S2	-0.2938
RNF130	1.519875
CKAP5	-0.766
RP11-413M3.2	-0.234375
C10orf18	0.0442
TMEM93	-0.60075
DYX1C1	2.995
KCNMB2	-0.91075
ANK3	1.96541666666667
KRT5	-0.1648
CDH12	-1.1775
QRSL1	-0.941125
JUB	-0.857
SHC4	-2.606125
CCL15	1.38683333333333
CCDC22	0.5355
SNX24	0.783
RARS	-0.046
MORC2	0.015125
FAM48A	0.22625
MT1H	-1.679
PPP1R14C	-1.58083333333333
FOXD1	-2.90021428571429
C1orf213	-1.979
AMT	-0.6313
DSN1	-0.72275
PTPLAD2	1.4365
DIS3L	-0.513
RASL11A	0.23475
GPRC5B	0.129375
FRMD7	2.343
STRN4	-0.2365
KITLG	2.74122727272727
HDGF	-0.36525
OR1S1	0.1255
SETX	-0.5087
DDR2	-0.189375
KCTD12	1.76475
LYZL2	-0.60525
WDR52	0.4065
TMEM2	-0.728125
ZNF579	0.0553333333333333
LOC200810	0.25475
TNFSF9	-1.189875
PPFIA4	-2.94325
CNIH3	1.3615
MAP4K4	-0.632785714285714
ROD1	-0.395928571428571
ALS2CR12	0.737
DOCK3	-1.491
PAQR9	-4.3105
ASB17	0.065
STX16	-1.28675
FEZ2	0.718333333333333
DLAT	-0.772333333333333
KIF21B	-0.902
CDC5L	-0.437
TMEM119	1.76866666666667
CRIP3	-1.1655
TPSD1	0.073
TEPP	-0.3755
GNGT2	0.71425
C21orf121	0.328
WNK1	-0.115416666666667
FLJ10490	-0.4185
OR51B5	-0.8935
LOC203547	-1.01225
HAS1	0.281
PPA1	-0.341166666666667
ST7	-0.242625
C11orf46	0.7892
POPDC3	-3.2375
ACOX2	1.25333333333333
ATCAY	-0.62675
TM4SF19	0.3075
MFSD9	-0.567166666666667
PDHB	-0.05975
ERN1	-0.10825
LCE3C	0.13
GPR111	-0.709
NOTCH3	0.96
ADAMTS5	2.53975
B3GALT1	-0.484
UGCGL1	-0.553166666666667
FAM58A	0.182666666666667
FBXO32	1.5435
CLPP	-0.7265
NXPH1	0.91775
MTMR3	0.711
ATP1B3	-1.1915
TMEM16A	4.224625
HIST1H3F	0.266333333333333
TRIM25	-0.350166666666667
SDCBP2	0.926
CRKL	-1.3955
HOXB2	2.49683333333333
ANP32B	-0.2815
GATM	2.1295
AP4E1	-0.309875
EDG5	0.370375
CDKN3	-1.36233333333333
CDH4	-2.58
PGD	-0.3485
RND1	1.893
GAD1	-2.6624
MPG	0.00275
LOC440350	-0.2395
ZNF133	0.4285
SERPINB12	-0.486
AMELY	-0.784666666666667
DHX36	-0.7055
TNFAIP8L2	2.51433333333333
PHTF2	-0.248388888888889
CCDC112	0.0585
IQCC	-0.016
HEYL	3.07366666666667
FTSJ2	-0.3615
APPL1	0.657125
RAB43	0.538285714285714
OR10G2	0.1925
WAC	0.791
ADCY9	0.785625
RUNDC2B	0.231333333333333
PYCRL	-0.1163
AGPAT7	-0.595833333333333
SLC22A9	-0.463833333333333
CDKAL1	-0.0325
PDYN	-0.4216
C20orf74	-0.14875
MTMR11	2.38275
VAV3	3.90083333333333
DAPL1	3.776
STXBP3	0.556
EIF3G	-0.46625
ARHGAP22	-0.78475
NPFFR1	0.00949999999999999
NPC1	-0.891
ALDH9A1	1.14666666666667
ZNF600	0.3495
ZNF678	-0.0528333333333333
RASSF1	0.217166666666667
ADD2	-2.683375
PITPNB	-0.475625
PKD2L2	0.176125
LRP11	-0.635
CDKL1	0.1015
SMEK2	0.343
PRODH2	-2.96933333333333
C11orf54	-0.143666666666667
SFRS11	-0.108666666666667
IL7	-0.438
ALS2CR16	1.03275
BTG3	-1.68
PAK2	-0.257388888888889
RP11-679B17.1	-0.74775
GATA4	-2.23416666666667
ATP2B1	-0.12025
LOC130940	2.2285
C1orf172	2.22633333333333
ATF7IP2	-2.25675
SLC25A43	-0.279333333333333
CENTG3	-0.0648333333333333
IGF2BP1	-3.994
FCHSD1	0.2925
CAMK2N2	-0.544
ELAVL3	0.2197
NBPF15	-0.241833333333333
UBE2J2	0.116363636363636
GNL2	-0.7395
PRR3	-0.2593
NLF2	0.02625
OR4F6	-0.0915
KLHL24	0.5235
CCDC88A	-1.8267
SGPP1	-0.951666666666667
C10orf11	0.769666666666667
SLC35B4	-0.944333333333333
UGT3A2	0.656
ARNT2	1.8163
CBR1	-0.568875
ITPR3	-0.329833333333333
TRAPPC6B	-0.1788
AMZ1	0.9575
ARP11	0.78725
WDSUB1	0.4935
APBA1	0.2375
RAB2A	0.9024
C6orf162	-0.50525
HPSE2	0.23175
PLCE1	-1.3735
INSL3	0.20275
DLG1	0.2571
PTPLA	-3.27625
PIGX	0.303
TFIP11	0.272
FIBIN	3.244
POLR2G	-0.28125
GRAP2	-1.12
DNAJB8	-0.052
CNBP	0.948833333333333
WASF1	-0.959
INPP5E	-0.8379
HSPB1	-0.31075
TMEM167	0.13
CUBN	-0.71725
IGF1	3.664625
ITPK1	-0.0893
NAALAD2	-1.57725
G3BP1	0.17
NT5DC1	-0.088125
CYP39A1	-0.849
TMEM139	-0.193666666666667
POLK	-0.013
GLULD1	-0.244
RBM15	-0.805333333333333
AMZ2	-0.018
GDF15	-2.74
MESDC2	0.01525
INCA	0.662
ACY1L2	-3.0315
GZMM	-0.546833333333333
PAIP1	0.97425
CACNA2D1	0.2155
STK32C	0.188833333333333
SH3BP4	1.35866666666667
DEC1	-0.1485
PADI1	-0.472
UBB	0.188
PON3	2.55866666666667
PROP1	0.2325
ANKRD13B	0.064
ADCK1	-0.25525
TCF25	-0.0886666666666667
SLC38A5	-2.41325
CXorf26	0.332
C19orf39	0.33875
PPP1R13B	0.72425
ARL2	-1.291
TCL6	0.137166666666667
TOP3A	-1.1275
SLC16A14	0.52625
FXYD6	0.980833333333333
HIST1H4E	-0.7135
BBC3	0.527526315789474
UNC5A	0.1955
FAM86C	-0.3829
PI4KB	0.5785
B3GAT1	-2.4995
SUSD2	0.526666666666667
OAZ2	-0.109333333333333
NOC4L	-0.00450000000000001
C10orf12	-0.19075
FADS1	-3.3985
LOC144097	-1.0345
DKK2	0.594
KIAA1949	-0.36025
RHOT1	0.3531
OXT	0.568166666666667
GPR153	-0.125
ARL4A	-0.0286666666666667
SAAL1	-0.56275
CCDC64	0.1225
USE1	-0.301333333333333
HNMT	1.42916666666667
PCGF3	0.40975
CYP2C19	0.1835
C20orf4	-0.298
CCDC11	2.30925
ACSBG2	-0.104
RWDD2A	-0.24425
PALLD	2.967
CPLX4	-0.085
LOC492311	1.406
KPNA2	-1.374
MACROD1	-0.4286
TMCO3	0.950333333333333
C15orf52	-0.1295
BIRC5	-1.18453333333333
