Hybridization REF	TCGA-E2-A15M-11A-22R-A12D-07
SLIC1	0.424333333333333
FAM20A	1.97925
IRF2BP2	0.4085
ZNF230	0.0035
MSN	0.296142857142857
SLC9A5	-1.535
EPDR1	0.3566
MUSK	1.046
ZNF434	0.177666666666667
SMARCD1	-1.07466666666667
ZFP106	1.03275
ZNF347	0.1514
GTF2E1	0.40075
RY1	0.636833333333333
ATAD2B	-0.4425
ARHGAP17	0.6873
KCNIP3	-1.23325
SFPQ	-0.39775
GFRA4	-0.5035
AKR1B10	-2.763375
TIGD6	-0.0198
RGS16	4.320125
URB1	-1.28983333333333
OR4C46	1.263
TOP3B	-1.4405
NFATC4	0.399
CA14	-4.30075
BMPR1A	0.976
SNRP70	-1.881125
PRL	0.1834
C6orf130	-0.248
STAG2	-0.26125
CD55	0.605357142857143
RPS23	1.5545
SSX2	-0.101
FDPSL2A	-0.979
FBXO27	-0.735375
SYNGR3	-0.7265
TMSL3	3.43225
EML1	-0.049
NUP93	-0.889083333333333
SMAD3	0.1294
KIAA1189	-0.7666
HNRPUL2	-0.482333333333333
TBC1D12	1.07916666666667
C16orf24	-0.84925
MRVI1	1.73783333333333
ZNF581	-2.20416666666667
ELOVL3	0.7965
OR51Q1	-0.298666666666667
CACNB3	0.314333333333333
GALNT13	0.0494285714285714
C10orf84	1.393
NEDD4	0.4474
SPO11	0.338
OR5AU1	-0.1135
NEK4	0.0293571428571429
PRKAR2A	-0.365333333333333
IHPK1	-0.07
ATP6V0B	-1.126625
CACNA1E	-1.205
CEACAM8	0.2524
PEX14	-0.158
FLJ12993	0.623
ZBTB38	-0.753583333333333
PCTK2	0.821166666666667
LRRC16	1.8465
FBLIM1	0.124916666666667
FYCO1	1.9725
RP5-1022P6.2	0.541416666666667
CMTM1	-0.536833333333333
PLTP	1.87933333333333
RAPH1	1.33285714285714
DOCK8	1.4595
EZH2	-3.15657142857143
SLC25A1	-1.09833333333333
PLEKHB1	0.1057
GRB7	0.2325
ZFP37	0.73675
MRPL33	-0.1825
PELO	-0.077
ARMC1	-0.479272727272727
C9orf27	-0.1878
FLJ25778	-0.11
C9orf37	-1.61966666666667
TMEM66	1.84775
SPRN	-0.251857142857143
HBEGF	2.52375
PI4KA	-1.385
LEPRE1	-0.979
POU2AF1	-3.443125
MRPL12	-2.09233333333333
REP15	0.663
ZC3H3	0.237
RASAL1	-0.5045
DDAH1	0.8545
ACBD5	0.79575
TMC2	-1.683
CCDC137	-2.47925
SAMD13	0.710833333333333
UGT2B15	-2.06283333333333
TIPARP	1.95075
DNASE1L3	5.0195
TRIM72	0.262333333333333
DBX2	1.1685
IPO8	-0.25
C21orf88	-1.5534
MAP3K14	-0.02975
LOC51233	0.706666666666667
GGTLA4	-0.8625
PDE6D	0.15025
ZNF117	0.0395
CLK2	-1.084875
NKRF	-0.84325
TNFSF15	-0.262
DUSP2	1.6775
SECISBP2	-0.7051
GABRR2	0.3495
PPAP2C	0.18125
LOC51145	-0.4524
PAG1	0.111375
PIK3C3	0.5245
GNG10	0.055
APOL4	-0.182666666666667
ANKRD28	-0.487625
STMN3	-1.3991
RAB14	0.7999
CDK2AP2	-1.22475
HDDC3	0.274875
COMMD7	0.05925
CXXC1	-0.7845
HMCN1	1.4015
CD40	1.4185
DYNC1LI2	0.195875
GDI1	-0.132
LOC646938	0.518
VSNL1	0.175166666666667
PIH1D1	-0.582333333333333
RAET1G	-0.7165
KRTAP5-9	-0.039
EFTUD2	-1.4275
ZNF311	-2.09616666666667
ATP6V1G3	-0.28
OR2W3	0.258333333333333
SCN4A	0.9305
MED10	-0.547375
FAM135A	0.1523
ARHGAP4	-1.47825
EHMT2	-1.825125
UFD1L	-0.79975
ERMP1	-0.17575
MAG1	-0.139833333333333
THAP8	-0.2735
HACE1	0.6405
FAM82C	0.089
C3orf20	0.2
UNC84A	-0.0601666666666667
SCD5	1.138
LASS6	0.63075
LSG1	-0.62975
MAL	-4.84225
GPR22	0.446
WDR5B	0.9875
ACTRT1	1.787
C17orf60	0.305333333333333
GRIN2C	-0.1045
ARMC8	0.348916666666667
SLC47A1	-1.641
DMPK	0.16875
DHRS13	-1.726
SMC1A	-1.013
KRTAP17-1	1.121
SMYD5	-0.96125
TUSC2	-0.040125
CRHR2	0.211
KIR3DL2	1.384
CCDC104	1.11975
ATP2C1	0.856125
CROT	1.47775
PABPC3	-1.02833333333333
EGR1	6.6025
THSD1	2.29925
KHK	-1.67675
SLC12A2	1.64625
CD58	-0.00925
STOX2	0.7105
CCDC76	-0.6836
CCDC48	3.95325
DNAH1	-0.9535
ZIC4	0.200142857142857
OR1G1	-0.713
PSMC6	-0.122
PROKR1	-0.5915
ABCB1	1.1995
TRAT1	0.376
LLGL1	-0.3955
MTF1	-0.3235
USP54	0.0674285714285714
PAGE2B	-2.2395
ITGB7	-4.35275
CCDC81	0.8305
LOC149837	-0.48
SCUBE1	-1.3065
ZSCAN10	-2.6035
HUWE1	0.132
CDH17	-0.117
CD180	0.5145
IL17A	0.216
TMPO	-2.186
KIAA1524	-2.7395
HDGFRP3	0.8035
OXCT1	0.242272727272727
RRAS2	0.254
LTBP2	3.383375
SV2B	3.60216666666667
CYP2A6	1.514375
PKD1L2	0.08625
PPM1M	0.801
FLJ22662	3.02783333333333
ZNF502	2.0495
GP6	-0.97525
CRYBA2	-1.5185
LEF1	-2.5659
CTPS	-2.66542857142857
EYA1	-1.65916666666667
EPS8L1	-0.72275
MAPK14	-0.776916666666667
SERPINB2	-3.93975
GTF2F2	0.2765
ZNHIT4	-0.8255
PLA1A	1.131875
C20orf114	1.525
HPR	-0.9195
C18orf2	-2.04125
SATB2	-0.783
KCNJ9	-0.0128571428571429
MGC157906	0.3015
MOCS3	-0.9225
C17orf71	-0.219333333333333
PPHLN1	-0.021
HIST1H2BN	-2.419875
RAPGEF1	-0.361375
MAP3K8	3.89425
DLG4	-0.254666666666667
STC1	2.46758333333333
CDGAP	2.236
DDX26B	-0.1145
LOC150223	-2.83225
CPSF3	-0.664
TMEM14A	-0.33825
MYH3	-0.82725
GPKOW	0.32225
SULT1A1	-0.0708333333333333
SPON1	3.7767
YY1AP1	-0.208833333333333
RAB23	1.00425
PLA2G4A	-1.10525
MAPRE3	1.15666666666667
ZNF516	0.995285714285714
GGPS1	1.0405
EXOC3L2	-0.99725
C19orf42	0.7253
MAP2K2	-1.54266666666667
HIST1H2BB	-1.81775
RNF19B	1.02883333333333
C6orf128	-0.0618333333333334
TLR8	0.913
PCDHA9	3.607
CARS2	-0.452
CLUL1	2.2945
RHAG	-4.73516666666667
UNK	-0.6505
EXOC8	1.1156
C9orf95	2.34325
C14orf143	-1.02
MAML3	0.648714285714286
LDHA	-1.4995
MRPL20	-0.089625
KLHDC6	0.21875
ATP5S	-0.333333333333333
C8orf55	-1.5125
PHF19	-2.54075
KRTAP13-4	0.2775
TTC5	0.05875
XKR5	-0.0823333333333334
SILV	-4.095
TEX28	-0.081
TCTN1	0.34025
CX40.1	-0.42375
PPP2R5C	0.077375
C12orf30	-1.375
CAPG	1.11325
MPZL1	1.25245
ARSB	-1.49983333333333
TDH	-1.57275
WASF4	-0.937
TSSK3	0.2095
7A5	0.106
CRISPLD1	3.517625
MAD1L1	-1.26416666666667
SPIN4	1.34983333333333
AMPD1	1.23275
DPYSL5	0.571
INPP1	1.8365
ANKRD11	-1.51483333333333
NPAS4	0.0214285714285715
GCET2	0.7679
RNASE9	2.698
GUCY2D	0.115
CCDC98	1.0785
FGF4	-0.478428571428571
CPM	0.873333333333333
SLC26A4	0.507166666666667
PLD5	1.80425
FAM59A	0.7448
FBXO5	-2.22588888888889
SIPA1L1	-0.36575
DPYS	0.6725
ATG4D	-1.28075
TGM3	-0.335
MTCH1	-0.60775
HK1	-0.145923076923077
CDC26	0.7815
GALNT12	-1.205
LOC339229	-1.0745
MRPL35	-0.786875
ORC4L	0.230875
TNKS	-0.614461538461538
C2orf24	-0.613666666666667
ZNF553	-0.494
GGTLA1	3.1194
ZNF497	-0.597
CDY1B	1.6445
SLC30A4	0.128625
TUB	0.042
ARHGEF18	-0.43625
ARRB1	0.54175
KCNK1	-0.6195
EREG	0.8416
SCAMP5	-0.65925
RUNDC3B	3.1715
ADAMTS20	0.076
IL17RB	0.485375
FLJ20323	-0.37275
MCAM	1.898625
POLR3E	-2.08236363636364
AQR	0.2915
IPMK	-0.3125
CDCA7	-3.384875
CAMP	-1.87866666666667
GRHL3	0.1665
ADAMTSL2	0.1665
CLMN	2.25333333333333
SSTR3	0.0345
MAGEA5	-1.95866666666667
OVOL2	3.0515
JMJD1B	0.7165
RBL2	0.989
PYGO2	-0.2995
PPP1R10	0.209833333333333
CSE1L	-1.41633333333333
LCA5	3.01675
RDH16	-0.305
ASRGL1	-1.65
TOM1	-0.601833333333333
PTX3	-1.285
TTC15	-0.36775
SCGB3A1	3.34383333333333
MRPL50	-0.421
RCAN3	-0.296142857142857
SLC26A11	0.4985
STYX	-0.563
CINP	-0.19075
MARCH7	1.1475
PFKM	-0.777
SGMS1	1.961
RIOK3	0.6101
C1orf110	2.409
CES7	0.586625
LOC440248	-0.019
PPP1R12C	-0.68075
C10orf27	0.4435
ATG9A	-0.8035
MRPS26	0.54925
TMEM40	0.97825
ELP3	0.1833
ZNF787	-1.9171
HIAT1	0.432625
C8orf34	1.365
MGC4655	-0.7746
PELI1	2.59466666666667
PPT1	0.7992
SLC35C2	-1.19616666666667
C6orf125	-1.1055
MUC4	-1.14216666666667
RFC4	-2.56114285714286
GNB2	-0.692166666666667
NUP50	-0.368142857142857
SULT4A1	-0.2672
C7	5.18
CCDC130	-0.722333333333333
ARRDC4	1.9955
RQCD1	-0.8425
GLYCTK	-0.7705
AYTL2	-1.3986
MTUS1	2.2643
LEMD3	0.749
PLEKHF2	0.8475
HOXA7	0.686
GTF3C2	-1.027
DYNLRB2	3.04925
CNOT10	-0.821
MR1	0.145833333333333
FFAR1	0.284
PRIC285	0.0225
SLITRK6	2.1505
LIX1	-1.199625
UBE1L2	-0.253416666666667
F8	2.72075
ACHE	-0.0252
KPNA5	0.50075
TNFRSF12A	-1.58933333333333
EGR3	5.6075
SERPIND1	-3.8865
OASL	0.553
IFRD1	-0.128875
WDFY1	-0.1
ZNF267	1.0895
ACCN5	-0.6435
ZBTB6	0.07975
PPP1R3A	-4.897
PRRT3	0.36825
FBXL19	-0.406
TXNIP	3.68564285714286
ACTN2	-0.294
ATG9B	-0.64175
C9orf117	-0.449857142857143
IL27	2.081
RPL36AL	0.3045
KLK15	-0.76525
CHAD	1.5135
RAP2B	0.471
HEBP2	1.22875
ZNF342	-0.321
CAMK2G	-0.0886666666666667
TLR3	2.41975
FGF14	2.109
HMGB2	-0.0395
TRPM5	-0.605333333333333
OR5M11	0.553
KIF3B	-0.883842105263158
PRICKLE2	2.14325
MTMR9	0.592125
C3orf27	0.12925
GLRA3	1.0455
NSDHL	-0.882
TMEM32	0.441
POLR2D	-0.882583333333333
MYADML	0.466
C9orf114	-0.7505
MRGPRX1	2.0655
TOPORS	1.34025
CLDN19	1.022
C1QL4	0.3755
RNF165	-2.5115
DHRS9	2.11275
DNAH2	0.0446666666666667
FXR1	0.0645
ZMYM3	-1.030125
CASP3	-0.181666666666667
FAM120C	-1.590875
SCLY	-1.739
CA7	0.2915
ENTPD5	-1.01033333333333
ZNF461	0.44075
PDIA5	-0.70975
C1orf19	-0.194666666666667
TMEM67	0.315
KCTD20	-1.32
WDR47	1.4045
FLJ38723	0.529
KLRF1	1.02216666666667
TAS2R16	0.5895
CLDN12	0.473
PRKCE	-0.392
UBXD4	-0.021
ITGAM	2.44633333333333
GLT8D3	0.11375
WDR31	0.125
RGS2	4.02325
OR51L1	-0.0165
MST1R	-0.744
KIAA1737	1.255
OR4A5	null
GLIS1	-1.4865
PTMA	0.456928571428571
NAPA	0.768
PRDM11	0.3075
LIPF	2.178
DIRAS3	3.25225
ASGR2	-4.169875
C1QTNF4	0.1245
PIK3R4	0.340666666666667
ARMC3	-0.462
NDUFV3	-0.50775
BTBD3	-0.034
PPP1R2	0.850333333333333
UBE2NL	-0.44325
FOSL2	1.083
FAM119A	-1.48516666666667
TUBA4A	-0.9604
KRTAP12-1	-0.33375
SFRS2	-1.30225
RHPN1	-1.2804
EEF2	-1.57766666666667
ZDHHC11	-0.998833333333333
EPHA3	-0.1066
RBM12	0.1055
H2AFJ	0.309833333333333
EDIL3	3.434
KIF26A	-0.35175
SERGEF	0.73075
B3GALT4	1.9925
LOC90925	0.0636
OSCAR	-0.927875
NPFF	-1.1535
DEDD	0.8965
TMEM155	-0.473714285714286
PTPN1	-0.4705
SCYL2	0.193333333333333
SKAP1	1.91125
LEAP2	-3.088
GADD45G	2.0574
IFITM3	1.570375
PILRB	-1.5945
SLU7	0.998625
DSC3	2.0255
DNMT3L	-0.218333333333333
PAPD5	-0.716375
B3GNT3	-0.427833333333333
LHCGR	0.577
MSL-1	-0.3485
UBE2S	-3.246375
SAP130	-0.78225
ANAPC11	-0.80025
MAGED4B	-1.722
ATP6V1B2	0.445166666666667
C14orf179	0.82675
CAPZA1	0.5635
CDYL2	-1.05766666666667
GLRX3	-0.648166666666667
LOC136288	0.30875
MOBKL1A	0.7315
HTR2B	4.11675
CRYGD	0.25275
NUS1	0.085
PGRMC1	1.118
MYOM2	2.03
FLJ39653	-2.887
CHM	0.3698
OR5M8	-0.00650000000000001
ZNF619	0.57
FAM105A	1.4145
CCNL1	0.754625
NAP1L3	1.8225
C10orf57	1.14116666666667
B3GALNT1	0.944333333333333
CSN1S2A	0.779
TCP10L	-0.07475
GDAP2	0.0295
DMKN	0.0306666666666667
COX6B1	-0.5055
DNASE2	-0.574833333333333
MSH5	-2.25
LGMN	1.519
USP31	1.0463
OR13C8	0.635
SDCBP	2.0035
NUDT11	-0.203166666666667
PYGL	0.269833333333333
SNPH	-0.695666666666667
B3GNT4	-0.795
MIZF	-1.3472
NUBPL	-0.311125
NOD1	0.582833333333333
CDH22	1.680375
NUBP1	0.2475
DSCAM	-3.968
DGKI	1.174
FAM136A	-0.86625
AKAP1	0.2045
SLC16A6	-1.61275
RIN3	-0.61475
PSG2	-0.094
DIP2B	-0.4335
PSORS1C1	0.5118
KIAA0495	-0.698
FLJ90709	0.298166666666667
LPA	0.0296666666666667
PIGA	0.381166666666667
LY75	3.8085
UTS2	-6.2754
RREB1	-0.995125
GALNACT-2	0.4108
MGC3196	-2.2125
FLJ31568	-0.84775
LPHN1	-0.981875
SP1	-0.00149999999999997
TOX4	0.757666666666667
HSPA9	0.5761
APOBEC1	0.435
SLC35E4	-1.9145
LSM5	-1.2925
SURF1	-0.257
ZBTB1	0.53525
GTF2F1	-0.183
RPS15A	1.35557142857143
DUSP21	-0.16325
GINS4	-3.30833333333333
MYO15A	-0.2862
GIMAP7	6.2375
MGC13379	0.8825
ATP6V1E2	-0.521166666666667
UTP3	0.677
HNRPA3	-0.5921875
MT4	2.683
C14orf155	-0.375333333333333
U1SNRNPBP	0.09925
CKLF	-0.852833333333333
PLEKHN1	-1.92083333333333
MBNL1	0.5195
NUP160	-2.53725
ACSM2A	-0.229
LOC129881	0.61275
KIAA1529	-0.055
FLJ22639	-2.719
HAND1	0.2145
GSX1	0.0085
FGA	-3.23835714285714
SERPINB1	0.71675
ZNF642	0.83075
IGFBP1	-5.67425
SLC1A1	0.2545
DHX57	-0.191
ZNF766	-1.086
PTPN21	0.021
GDPD3	-1.107
PNPLA5	-0.226
TBR1	0.6598
FAM116A	0.97925
IQGAP1	2.4305
FOS	5.983625
ZNF226	0.520875
FIGNL1	-0.604
C14orf1	-0.2698
ZMYND17	1.714
PUS7	-1.2865
TUBB6	-0.147875
KCNQ2	-1.7025
MARCH6	0.0800833333333333
CCDC33	0.1095
PRODH	-0.05775
RBM11	1.90925
EPHA6	1.582
SLC43A1	-0.07925
LOC196541	1.5888
NTN1	0.285916666666667
ING4	0.66825
PCDHB10	1.53775
DPH2	-2.27066666666667
SPACA4	0.0563333333333333
FBXL21	-3.388
DIAPH1	-0.993666666666667
ZNF71	0.687166666666667
CEP76	-0.674
CORO1A	-1.846
RRM2	-4.927375
EDG4	-0.82425
OS9	0.0748333333333333
SLC4A1AP	0.2075
COG5	-0.3585
COPS8	-0.401
NGLY1	-0.48925
NCBP2	-0.32375
C17orf42	-0.0891666666666667
GPSM3	-0.95425
SIL1	0.076
ASB6	-1.36525
SMAD5OS	1.08266666666667
UNC93A	-2.63016666666667
A1BG	-0.6835
C21orf62	0.82575
FMO5	0.686
ATRIP	-1.23233333333333
CEBPG	0.751166666666667
C7orf38	-0.00383333333333332
TNFRSF1B	0.445
CLEC1A	2.77533333333333
IQSEC1	-0.130375
PATZ1	-0.4415
RBM22	0.92975
BAG2	-0.621333333333333
PAQR5	-2.45333333333333
C9orf127	-0.1804
THNSL1	-0.41075
SHROOM3	2.3035
JAM2	4.35575
SNRPN	-3.70125
ALX4	0.034
CACNA1S	-0.251
FAM130A1	0.5595
CORIN	0.4655
CD300LB	0.2705
PLEKHG6	0.037
LRRC40	-0.9635
PCLKC	-0.668
PCDHB16	1.56583333333333
WNT2B	1.75266666666667
ASNS	-2.58377777777778
MRPL49	-0.10025
FLJ46111	-0.915
ISG20	-1.009375
SMU1	0.5354
CASZ1	0.777
POLR1D	0.580833333333333
GIN1	0.7055
SNAG1	1.32333333333333
ANKRD29	1.38775
CDKN2AIP	0.46675
KRR1	-0.20925
CXCL1	1.8895
EPM2A	0.2393
PC	0.157666666666667
DEFB127	-0.686
PDZRN4	3.68233333333333
FAH	0.61475
OR51E1	1.7595
CDC2L6	-0.524666666666667
DNTTIP1	-0.27525
PAX8	0.206666666666667
TMEM116	-0.0325
C1orf150	1.2015
PRO2012	0.864333333333333
MRPL40	-0.736833333333333
BEX1	-2.8616
SLC2A4	2.5655
PKMYT1	-1.71725
FEZF2	0.8374
SLC26A9	-0.826666666666667
MAP2	0.8536
LYL1	-1.073
SLC25A19	-1.65033333333333
NOS3	-0.036
ZNF34	0.5355
TMPRSS11F	0.542333333333333
FAM43A	0.04325
FCRL4	0.048
KLF14	-0.792
FLRT2	2.309
WRN	-1.07625
SDF2	0.5414
KRT8P12	-1.14025
C6orf195	2.699
C9orf125	0.8425
DZIP3	-0.585625
RIT1	0.941416666666667
SCML1	-1.1935
RHBDF2	-0.452
OR2G3	-0.7545
REXO1L1	0.642
MAP3K7IP3	0.10225
C3orf57	-3.943
FBXW11	-0.8825
ETAA1	-0.06375
C14orf131	-1.7759
AKT1S1	-0.769
SLC12A5	-0.820285714285714
C9orf164	-0.76625
NRIP3	-0.967857142857143
NOS1AP	-2.15775
TMEM121	-0.83225
SAP30BP	0.1184
DGCR6	0.0535
WDR76	-2.1575
FAM82B	-0.17875
LOC606495	-1.153
MAP9	1.55341666666667
BCDIN3D	0.51675
CXorf36	3.78583333333333
DSCR3	-0.2377
ZFAND3	-0.104125
C7orf43	0.191833333333333
SPSB3	-0.5943
C19orf19	0.1405
FAM133A	-1.280625
C12orf25	0.757
SLC39A3	-1.325375
DISP2	0.614
PI4KAP2	-2.4755
MKRN3	-1.58816666666667
ADAMTS13	-0.50375
CBLN3	0.4445
TTYH1	-0.136
C3orf18	0.78275
FLJ13236	-1.10825
ZMYND12	2.5445
C18orf25	0.519375
GLB1L3	-2.395
ATP13A5	1.779
RANBP10	-0.15425
CD96	-0.1543
DENND1C	-0.61475
RBMS3	2.8276
SLC41A3	0.6735
DGCR6L	0.06275
TMEM128	0.527
CSNK1G3	-0.0173076923076922
MOBKL2C	1.593375
TSPAN6	0.76125
MATN2	2.4358
MSL2L1	0.643333333333333
ST6GALNAC2	-0.0328333333333333
FGFBP2	3.431125
FGL1	-5.26383333333333
MPP3	-0.7255
ARHGEF6	1.767
TGFBR2	2.748125
ACMSD	0.561333333333333
IL33	6.11575
C9orf5	0.982916666666667
DEAF1	-1.3636
AMN	0.081
DEFA6	-0.0261428571428572
RNF212	-0.739666666666667
METT5D1	0.159833333333333
CIB1	-0.0559
TSSK1B	-0.17975
KIAA1727	0.6435
ZNF680	0.705909090909091
LOC399900	-0.532
LOC152217	-0.919583333333333
CTNNAL1	-0.8165
CIT	-3.52483333333333
TLE6	-1.3375
ZNF607	-0.87025
HERC4	-0.3945
DRAP1	-0.83
PEMT	-0.7065
C10orf111	1.378
ZNF575	-0.84275
KCTD7	0.395
MYO1F	-0.4225
LOC285382	0.82775
RAB11A	1.3361
PLCD3	-0.85825
C15orf28	-0.268
PTBP2	0.37225
CTB-1048E9.5	-0.84525
C19orf60	1.76516666666667
C7orf25	0.361
SETD7	0.590571428571429
HOXB9	-4.417
VANGL1	-1.251375
CHAF1B	-2.96475
NDUFA3	-1.105
KIAA1328	-0.00749999999999999
SHARPIN	-0.964
TTC23	0.515375
UGP2	1.82816666666667
ANKIB1	-0.7041
CIRBP	1.76214285714286
SEC14L4	-1.93133333333333
OVCH1	-1.51175
VPS52	-0.68125
FAT	-0.216375
M6PRBP1	-1.42375
GPRIN3	0.9605
PPM1F	-0.669
TSR1	-1.099
CCDC85A	4.639
PCSK5	4.20375
ZFHX3	-0.1265
HEMK1	-0.9744
PGBD2	0.5545
RSRC2	0.665666666666667
AURKC	-1.16816666666667
SCRIB	-1.546
ORM2	-4.74183333333333
FAM115A	-0.279
FZD6	1.253125
UNC119	-1.29666666666667
GPX3	4.0366
NOV	3.487875
CABC1	0.222375
CDC42SE2	0.4953125
EIF2S2	0.3155
RNF130	3.0145
CKAP5	-1.619
RP11-413M3.2	-1.0805
C10orf18	0.1596
TMEM93	-0.62225
DYX1C1	1.32625
KCNMB2	-0.340666666666667
ANK3	0.632916666666667
KRT5	3.0594
CDH12	-0.431142857142857
QRSL1	-0.13025
JUB	-0.7635
SHC4	0.12675
CCL15	3.75616666666667
CCDC22	-1.02275
SNX24	-0.74025
RARS	-0.344
MORC2	-0.036875
FAM48A	0.03325
MT1H	-0.6935
PPP1R14C	-0.19
FOXD1	-3.03878571428571
C1orf213	-0.27
AMT	-1.656
DSN1	-2.14875
PTPLAD2	2.68025
DIS3L	-0.21375
RASL11A	1.798
GPRC5B	2.157
FRMD7	1.1495
STRN4	-0.2895
KITLG	1.22186363636364
HDGF	-2.3135
OR1S1	0.6515
SETX	-0.0734
DDR2	1.893625
KCTD12	4.00125
LYZL2	-0.38725
WDR52	-0.27
TMEM2	-0.440125
ZNF579	-2.05183333333333
LOC200810	-0.678
TNFSF9	-0.4185
PPFIA4	-3.57425
CNIH3	-0.416833333333333
MAP4K4	-0.422142857142857
ROD1	-0.399
ALS2CR12	0.391
DOCK3	-1.2292
PAQR9	-3.02566666666667
ASB17	-0.211333333333333
STX16	-1.22625
FEZ2	1.393
DLAT	-0.5125
KIF21B	-1.35466666666667
CDC5L	0.04025
TMEM119	1.60016666666667
CRIP3	-0.706333333333333
TPSD1	-0.348166666666667
TEPP	-1.50725
GNGT2	0.88075
C21orf121	-0.255
WNK1	-0.289416666666667
FLJ10490	-1.3158
OR51B5	-1.515
LOC203547	-1.19775
HAS1	3.477
PPA1	0.066
ST7	0.134625
C11orf46	0.719
POPDC3	-2.2155
ACOX2	1.35483333333333
ATCAY	-0.3332
TM4SF19	-0.105
MFSD9	-0.525333333333333
PDHB	0.03675
ERN1	0.0233333333333333
LCE3C	-0.6385
GPR111	0.895
NOTCH3	0.991166666666667
ADAMTS5	5.4085
B3GALT1	-0.388
UGCGL1	-0.9066
FAM58A	0.250833333333333
FBXO32	2.791
CLPP	-1.033
NXPH1	2.396
MTMR3	1.192
ATP1B3	-0.407
TMEM16A	5.653125
HIST1H3F	-1.53783333333333
TRIM25	-0.225666666666667
SDCBP2	0.8105
CRKL	-1.192125
HOXB2	0.607166666666667
ANP32B	0.494125
GATM	4.1155
AP4E1	0.34075
EDG5	0.612125
CDKN3	-3.91883333333333
CDH4	-1.32375
PGD	-0.9385
RND1	2.4405
GAD1	-2.1845
MPG	-0.78875
LOC440350	-0.2475
ZNF133	0.23075
SERPINB12	0.176
AMELY	0.1306
DHX36	-0.71925
TNFAIP8L2	3.24433333333333
PHTF2	-0.219764705882353
CCDC112	-0.0913333333333333
IQCC	-1.12475
HEYL	2.85166666666667
FTSJ2	-1.1455
APPL1	-0.329
RAB43	0.667571428571429
OR10G2	0.7595
WAC	0.998666666666667
ADCY9	-0.65425
RUNDC2B	-1.4585
PYCRL	-1.3896
AGPAT7	0.369666666666667
SLC22A9	-0.658
CDKAL1	0.3545
PDYN	-1.3625
C20orf74	-0.1815
MTMR11	0.85975
VAV3	2.36058333333333
DAPL1	2.64925
STXBP3	1.14725
EIF3G	0.06975
ARHGAP22	-0.9465
NPFFR1	0.038
NPC1	-0.367333333333333
ALDH9A1	1.11766666666667
ZNF600	0.172125
ZNF678	0.55
RASSF1	-0.23875
ADD2	-1.19071428571429
PITPNB	0.321625
PKD2L2	0.862
LRP11	0.64375
CDKL1	0.3605
SMEK2	0.62175
PRODH2	-2.87916666666667
C11orf54	0.323833333333333
SFRS11	0.354666666666667
IL7	1.40466666666667
ALS2CR16	-0.1785
BTG3	0.234833333333333
PAK2	0.0924444444444444
RP11-679B17.1	0.24675
GATA4	-2.26333333333333
ATP2B1	-0.1975
LOC130940	0.969
C1orf172	1.22
ATF7IP2	-2.1215
SLC25A43	0.00883333333333333
CENTG3	-0.7065
IGF2BP1	-3.8515
FCHSD1	0.353
CAMK2N2	-1.88416666666667
ELAVL3	-0.250555555555555
NBPF15	-0.716833333333333
UBE2J2	-0.586
GNL2	-0.864
PRR3	-0.459666666666667
NLF2	-0.65975
OR4F6	1.7765
KLHL24	0.8
CCDC88A	-1.2785
SGPP1	0.00549999999999999
C10orf11	1.5175
SLC35B4	-1.1025
UGT3A2	-1.2075
ARNT2	-0.6927
CBR1	-0.41225
ITPR3	-2.01183333333333
TRAPPC6B	0.179222222222222
AMZ1	-0.4895
ARP11	0.851
WDSUB1	1.05875
APBA1	0.6642
RAB2A	0.043
C6orf162	0.406125
HPSE2	1.925
PLCE1	1.8005
INSL3	1.45075
DLG1	0.3265
PTPLA	-1.54525
PIGX	-1.142
TFIP11	-0.0913333333333333
FIBIN	3.9895
POLR2G	-0.43625
GRAP2	-1.80114285714286
DNAJB8	0.108333333333333
CNBP	3.30483333333333
WASF1	-0.086
INPP5E	-1.4719
HSPB1	0.6313125
TMEM167	-0.3084
CUBN	-0.85025
IGF1	5.3511875
ITPK1	-0.1245
NAALAD2	-1.257
G3BP1	-0.2335
NT5DC1	0.898875
CYP39A1	2.226
TMEM139	1.91183333333333
POLK	-0.1259
GLULD1	-2.1175
RBM15	-1.46016666666667
AMZ2	-0.33025
GDF15	-2.38783333333333
MESDC2	0.01325
INCA	1.32516666666667
ACY1L2	-0.748
GZMM	-0.450166666666667
PAIP1	0.106
CACNA2D1	-0.14775
STK32C	-1.19216666666667
SH3BP4	1.164
DEC1	0.017
PADI1	-2.8675
UBB	0.7952
PON3	0.432666666666667
PROP1	0.2595
ANKRD13B	0.424
ADCK1	-2.3925
TCF25	-0.68825
SLC38A5	-3.26125
CXorf26	-0.526666666666667
C19orf39	-0.04125
PPP1R13B	0.0745
ARL2	0.132
TCL6	-0.244583333333333
TOP3A	-1.8575
SLC16A14	0.771875
FXYD6	2.0105
HIST1H4E	-1.001
BBC3	-0.722105263157895
UNC5A	-0.100833333333333
FAM86C	-0.5561
PI4KB	0.3775
B3GAT1	-2.00675
SUSD2	1.2175
OAZ2	-0.0761666666666667
NOC4L	-1.17475
C10orf12	-0.73625
FADS1	-2.42416666666667
LOC144097	-0.293
DKK2	1.9602
KIAA1949	0.24225
RHOT1	0.5614
OXT	0.0878333333333333
GPR153	-2.257
ARL4A	0.442666666666667
SAAL1	-0.90475
CCDC64	-0.477
USE1	0.156833333333333
HNMT	2.03266666666667
