Hybridization REF	TCGA-E2-A15K-06A-11R-A12P-07
KCNIP3	-1.66775
SFPQ	0.41075
GFRA4	0.776833333333333
AKR1B10	-4.815
TIGD6	1.0205
RGS16	0.338625
URB1	-0.720833333333333
OR4C46	0.322666666666667
TOP3B	-0.3345
NFATC4	1.0635
CA14	-2.107
BMPR1A	0.323333333333333
SNRP70	-0.3055
PRL	-0.117
C6orf130	0.27325
STAG2	-0.359
CD55	-2.97128571428571
RPS23	0.988333333333334
SSX2	-0.1375
FDPSL2A	-0.21725
FBXO27	1.7355
SYNGR3	0.201166666666667
TMSL3	1.92725
EML1	-3.353
NUP93	-1.519
SMAD3	0.1355
KIAA1189	0.226
HNRPUL2	-0.579333333333333
TBC1D12	1.862
C16orf24	2.10375
MRVI1	0.232666666666667
ZNF581	-0.321333333333333
ELOVL3	-0.6485
OR51Q1	-0.26175
CACNB3	1.16983333333333
GALNT13	-2.42066666666667
C10orf84	0.4525
NEDD4	0.0545
SPO11	0.634
OR5AU1	0.523
NEK4	0.682928571428571
PRKAR2A	-0.261333333333333
IHPK1	-0.9105
ATP6V0B	0.88775
CACNA1E	1.829
CEACAM8	1.52016666666667
PEX14	0.6155
FLJ12993	-3.592
ZBTB38	-0.0589166666666667
PCTK2	1.425
LRRC16	0.615
FBLIM1	1.12025
FYCO1	1.69925
RP5-1022P6.2	1.297
CMTM1	-0.131166666666667
PLTP	-1.0915
RAPH1	0.966625
DOCK8	-0.2485
EZH2	-1.60846666666667
SLC25A1	-0.356166666666667
PLEKHB1	1.674
GRB7	1.1491
ZFP37	0.319
MRPL33	-0.32775
PELO	-1.40125
ARMC1	-1.23490909090909
C9orf27	-0.202
FLJ25778	0.5835
C9orf37	-0.163333333333333
TMEM66	0.56525
SPRN	0.322125
HBEGF	0.0775
PI4KA	0.1315
LEPRE1	-1.20425
POU2AF1	-3.049625
MRPL12	-0.772166666666667
REP15	-2.252
ZC3H3	1.29725
RASAL1	0.06625
DDAH1	1.3955
ACBD5	0.5245
TMC2	0.415
CCDC137	-0.946
SAMD13	-3.1265
UGT2B15	-4.4105
TIPARP	-0.26175
DNASE1L3	-0.25725
TRIM72	1.07066666666667
DBX2	-0.41925
IPO8	-0.0165
C21orf88	-2.3606
MAP3K14	0.7675
LOC51233	0.306
GGTLA4	0.0995
PDE6D	0.20475
ZNF117	0.934
CLK2	-0.058125
NKRF	-1.035
TNFSF15	0.9028
DUSP2	-0.485
SECISBP2	-0.000600000000000007
GABRR2	-1.169
PPAP2C	2.3375
LOC51145	0.470166666666667
PAG1	-0.81425
PIK3C3	-0.1195
GNG10	-0.4755
APOL4	0.959166666666667
ANKRD28	-1.506
STMN3	-1.6921
RAB14	0.727
CDK2AP2	1.7725
HDDC3	0.31525
COMMD7	0.5
CXXC1	0.768
HMCN1	-2.779
CD40	-1.16
DYNC1LI2	-0.798875
GDI1	0.74375
LOC646938	-0.404
VSNL1	-7.83866666666667
PIH1D1	0.3465
RAET1G	-0.3095
KRTAP5-9	0.0745
EFTUD2	-0.63975
ZNF311	1.218
ATP6V1G3	0.3815
OR2W3	-0.3655
SCN4A	-0.357
MED10	-1.37325
FAM135A	-2.0431
ARHGAP4	-1.678
EHMT2	-0.4235
UFD1L	-0.65575
ERMP1	0.3655
MAG1	-1.492
THAP8	0.649
HACE1	-1.336
FAM82C	0.815166666666667
C3orf20	0.3625
UNC84A	-0.610833333333333
SCD5	-1.30707142857143
LASS6	1.75125
LSG1	-0.325166666666667
MAL	-5.72225
GPR22	1.025
WDR5B	2.01475
ACTRT1	0.379
C17orf60	-0.4835
GRIN2C	0.368
ARMC8	-0.729833333333333
SLC47A1	-2.59216666666667
DMPK	0.32675
DHRS13	1.0265
SMC1A	-0.104
KRTAP17-1	0.65625
SMYD5	-0.07825
TUSC2	0.654125
CRHR2	0.211
KIR3DL2	0.259
CCDC104	0.209
ATP2C1	0.45475
CROT	2.3505
PABPC3	-0.6845
EGR1	-0.209833333333333
THSD1	-0.31325
KHK	-0.97275
SLC12A2	2.597875
CD58	-1.2715
STOX2	-3.151
CCDC76	-0.8
CCDC48	5.45775
DNAH1	0.13
ZIC4	-0.507375
OR1G1	0.637
PSMC6	-0.5585
PROKR1	0.581
ABCB1	-1.422875
TRAT1	-3.03225
LLGL1	0.169
MTF1	0.131
USP54	0.051
PAGE2B	-1.17
ITGB7	-3.8375
CCDC81	-0.789
LOC149837	1.026
SCUBE1	1.269
ZSCAN10	1.558
HUWE1	0.4595
CDH17	-0.2015
CD180	0.638
IL17A	-0.002
TMPO	-1.19175
KIAA1524	-1.5604
HDGFRP3	-0.0581666666666667
OXCT1	-4.80709090909091
RRAS2	-5.50216666666667
LTBP2	1.09825
SV2B	-1.556
CYP2A6	1.499625
PKD1L2	-1.1495
PPM1M	1.85875
FLJ22662	2.23716666666667
ZNF502	1.85475
GP6	-0.532
CRYBA2	0.36575
LEF1	0.758
CTPS	-2.212
EYA1	-4.10816666666667
EPS8L1	2.8075
MAPK14	-1.00108333333333
SERPINB2	-5.68575
GTF2F2	-0.877333333333333
ZNHIT4	0.471
PLA1A	-0.350375
C20orf114	4.234
HPR	-5.5015
C18orf2	-3.32633333333333
SATB2	-4.21
KCNJ9	0.398
MGC157906	0.8285
MOCS3	0.19275
C17orf71	-0.446
PPHLN1	-0.0259
HIST1H2BN	0.131375
RAPGEF1	-0.41425
MAP3K8	0.2385
DLG4	0.706
STC1	2.173
CDGAP	0.37875
DDX26B	-2.887
LOC150223	-1.097
CPSF3	-0.833166666666667
TMEM14A	0.99025
MYH3	-2.62025
GPKOW	0.11575
SULT1A1	1.9255
SPON1	-2.2659
YY1AP1	0.370166666666667
RAB23	-2.9435
PLA2G4A	-5.53975
MAPRE3	-0.14375
ZNF516	1.72014285714286
GGPS1	1.92575
EXOC3L2	0.142125
C19orf42	0.7561
MAP2K2	-0.352666666666667
HIST1H2BB	0.46575
RNF19B	1.30266666666667
C6orf128	0.275666666666667
TLR8	1.68675
PCDHA9	-0.66
CARS2	0.3685
CLUL1	3.364
RHAG	-4.56333333333333
UNK	0.158
EXOC8	1.1724
C9orf95	1.3485
C14orf143	0.4855
MAML3	0.57225
LDHA	-2.11775
MRPL20	0.505375
KLHDC6	0.2265
ATP5S	-0.707333333333333
C8orf55	0.606
PHF19	-1.70375
KRTAP13-4	0.4875
TTC5	-0.09625
XKR5	-1.05225
SILV	-4.70916666666667
TEX28	-0.3925
TCTN1	1.95425
CX40.1	0.3535
PPP2R5C	-0.308125
C12orf30	-1.408
CAPG	2.214
MPZL1	0.78675
ARSB	-1.67683333333333
TDH	-1.6015
WASF4	0.041
TSSK3	-0.0578333333333334
7A5	2.1645
CRISPLD1	-2.879125
MAD1L1	-0.429
SPIN4	-0.756
AMPD1	0.98075
DPYSL5	-0.342
INPP1	-0.8155
ANKRD11	-2.04027777777778
NPAS4	-0.48075
GCET2	-0.836
RNASE9	0.2135
GUCY2D	-0.311
CCDC98	-0.4585
FGF4	-0.77425
CPM	-2.308
SLC26A4	-1.54933333333333
PLD5	0.35325
FAM59A	2.0735
FBXO5	-2.15066666666667
SIPA1L1	-0.6005
DPYS	0.007
ATG4D	0.5455
TGM3	1.081
MTCH1	0.18825
HK1	0.265
CDC26	0.468125
GALNT12	-5.0285
LOC339229	0.3875
MRPL35	-0.392125
ORC4L	-0.188
TNKS	-0.727714285714286
C2orf24	0.602
ZNF553	1.33083333333333
GGTLA1	1.5434
ZNF497	0.505
CDY1B	0.01375
SLC30A4	-0.544125
TUB	-2.760625
ARHGEF18	-0.27025
ARRB1	0.556
KCNK1	-5.632
EREG	-3.3396
SCAMP5	-0.46525
RUNDC3B	0.55075
ADAMTS20	-0.05475
IL17RB	1.028
FLJ20323	-0.15925
MCAM	-1.173375
POLR3E	-0.329666666666667
AQR	0.473833333333333
IPMK	-0.197
CDCA7	-5.688625
CAMP	2.53975
GRHL3	2.40325
ADAMTSL2	1.15266666666667
CLMN	2.86216666666667
SSTR3	0.719
MAGEA5	-2.50983333333333
OVOL2	3.91
JMJD1B	1.066
RBL2	0.18
PYGO2	1.42925
PPP1R10	1.13483333333333
CSE1L	-1.449
LCA5	1.037
RDH16	2.6195
ASRGL1	-3.439
TOM1	1.42633333333333
PTX3	-7.96475
TTC15	1.4075
SCGB3A1	1.471
MRPL50	-0.77875
RCAN3	0.33575
SLC26A11	0.889
STYX	-0.318
CINP	0.61575
MARCH7	-0.10275
PFKM	-3.41266666666667
SGMS1	0.2455
RIOK3	-0.0574
C1orf110	-0.8675
CES7	-0.307625
LOC440248	-1.0065
PPP1R12C	-0.04225
C10orf27	0.4865
ATG9A	-0.415
MRPS26	0.8175
TMEM40	-1.27575
ELP3	-1.0753
ZNF787	0.8721
HIAT1	-0.19125
C8orf34	1.36583333333333
MGC4655	0.363
PELI1	0.0333333333333333
PPT1	1.2808
SLC35C2	0.289
C6orf125	0.259
MUC4	-1.6425
RFC4	-1.92857142857143
GNB2	0.724166666666667
NUP50	0.275785714285714
SULT4A1	-1.45116666666667
C7	4.25375
CCDC130	0.4095
ARRDC4	-0.86525
RQCD1	-0.98475
GLYCTK	-0.49175
AYTL2	-0.874
MTUS1	0.6416
LEMD3	-0.215
PLEKHF2	1.291
HOXA7	-1.667375
GTF3C2	-0.78
DYNLRB2	4.49325
CNOT10	-0.4775
MR1	1.311
FFAR1	-0.08575
PRIC285	0.3205
SLITRK6	2.82425
LIX1	-2.69866666666667
UBE1L2	-0.4895
F8	0.75125
ACHE	-0.162333333333333
KPNA5	-0.50525
TNFRSF12A	-1.6685
EGR3	-0.0875
SERPIND1	-4.37483333333333
OASL	0.45425
IFRD1	-2.37
WDFY1	-0.1755
ZNF267	0.578
ACCN5	-0.0295
ZBTB6	0.4565
PPP1R3A	0.367
PRRT3	2.5585
FBXL19	-0.0685
TXNIP	-0.601857142857143
ACTN2	-2.36875
ATG9B	-0.391125
C9orf117	2.236625
IL27	0.063
RPL36AL	-0.117833333333333
KLK15	-0.254
CHAD	3.256
RAP2B	-1.2022
HEBP2	0.18025
ZNF342	1.8345
CAMK2G	-0.436833333333333
TLR3	-2.2135
FGF14	-0.4465
HMGB2	-0.841375
TRPM5	0.2555
OR5M11	0.676
KIF3B	0.192894736842105
PRICKLE2	0.50425
MTMR9	-0.035
C3orf27	0.09375
GLRA3	-1.19133333333333
NSDHL	-0.5895
TMEM32	-0.986
POLR2D	-1.05216666666667
MYADML	0.049
C9orf114	-0.2045
MRGPRX1	0.0570000000000001
TOPORS	0.80325
CLDN19	-1.39775
C1QL4	-0.213
RNF165	-0.209
DHRS9	-0.94575
DNAH2	1.38266666666667
FXR1	-0.782166666666667
ZMYM3	-0.624625
CASP3	-0.0603333333333333
FAM120C	-0.303625
SCLY	-0.5625
CA7	0.403
ENTPD5	3.32066666666667
ZNF461	0.1455
PDIA5	-0.3
C1orf19	-0.228666666666667
TMEM67	0.11325
KCTD20	-0.56875
WDR47	-0.039
FLJ38723	-0.4755
KLRF1	-0.723166666666667
TAS2R16	1.002
CLDN12	1.62475
PRKCE	-2.03625
UBXD4	-1.09625
ITGAM	3.82333333333333
GLT8D3	-0.439625
WDR31	1.4955
RGS2	-0.86725
OR51L1	0.137
MST1R	2.11675
KIAA1737	1.4715
OR4A5	1.046
GLIS1	-3.45583333333333
PTMA	0.407
NAPA	2.722
PRDM11	0.51775
LIPF	-0.084
DIRAS3	0.653
ASGR2	-4.3195
C1QTNF4	-0.4875
PIK3R4	0.4655
ARMC3	2.7345
NDUFV3	-0.184083333333333
BTBD3	-0.4605
PPP1R2	1.01858333333333
UBE2NL	-0.34525
FOSL2	1.37042857142857
FAM119A	-0.967333333333333
TUBA4A	-0.4818
KRTAP12-1	0.25075
SFRS2	-0.589
RHPN1	0.5599
EEF2	-0.0825
ZDHHC11	-2.32116666666667
EPHA3	-1.2112
RBM12	-0.806
H2AFJ	0.50125
EDIL3	-1.276
KIF26A	-2.37225
SERGEF	-1.03525
B3GALT4	2.773
LOC90925	2.0395
OSCAR	-0.279
NPFF	-0.166125
DEDD	0.7335
TMEM155	-0.854625
PTPN1	-0.714
SCYL2	-0.180666666666667
SKAP1	3.00675
LEAP2	-0.3645
GADD45G	2.4387
IFITM3	0.607625
PILRB	0.2765
SLU7	0.0565
DSC3	-1.28675
DNMT3L	-1.91925
PAPD5	-0.317375
B3GNT3	-1.59516666666667
LHCGR	1.1485
MSL-1	-0.03975
UBE2S	-1.805875
SAP130	-0.51825
ANAPC11	0.6155
MAGED4B	-4.255
ATP6V1B2	-1.13216666666667
C14orf179	1.3575
CAPZA1	-0.256125
CDYL2	1.00266666666667
GLRX3	-1.24016666666667
LOC136288	-1.08833333333333
MOBKL1A	0.798
HTR2B	2.3075
CRYGD	0.130333333333333
NUS1	1.10216666666667
PGRMC1	0.0695
MYOM2	-2.974
FLJ39653	-1.45366666666667
CHM	0.0342
OR5M8	0.532
ZNF619	0.3275
FAM105A	0.066
CCNL1	-0.97375
NAP1L3	-3.26275
C10orf57	3.01133333333333
B3GALNT1	-0.445333333333333
CSN1S2A	-0.1275
TCP10L	0.199
GDAP2	0.68375
DMKN	-0.577833333333333
COX6B1	0.68475
DNASE2	1.1365
MSH5	-1.17475
LGMN	-0.705
USP31	-0.9454
OR13C8	1.1925
SDCBP	-0.803
NUDT11	-5.21733333333333
PYGL	-0.1375
SNPH	1.5225
B3GNT4	-0.9645
MIZF	-1.2898
NUBPL	0.603875
NOD1	-0.711
CDH22	-0.8735
NUBP1	1.35366666666667
DSCAM	-4.01025
DGKI	-1.78
FAM136A	-0.94875
AKAP1	0.2515
SLC16A6	-1.0015
RIN3	-0.24275
PSG2	-0.0445
DIP2B	-0.5255
PSORS1C1	0.6511
KIAA0495	-0.115
FLJ90709	-0.2705
LPA	-0.206166666666667
PIGA	-0.271
LY75	1.81766666666667
UTS2	-5.43933333333333
RREB1	0.71075
GALNACT-2	0.0841
MGC3196	-1.28425
FLJ31568	-1.18725
LPHN1	0.444
SP1	1.2815
TOX4	0.555666666666667
HSPA9	0.0255
APOBEC1	0.238
SLC35E4	-0.772
LSM5	-0.65625
SURF1	0.7785
ZBTB1	0.242083333333333
GTF2F1	-0.002875
RPS15A	0.0977857142857143
DUSP21	-0.0832
GINS4	-3.291
MYO15A	2.08816666666667
GIMAP7	2.26575
MGC13379	0.43475
ATP6V1E2	-2.30566666666667
UTP3	-0.106
HNRPA3	-0.411125
MT4	0.1695
C14orf155	0.54875
U1SNRNPBP	0.487
CKLF	-1.02016666666667
PLEKHN1	-1.404
MBNL1	-0.723833333333333
NUP160	-1.5145
ACSM2A	-1.548
LOC129881	0.23225
KIAA1529	-2.21825
FLJ22639	-1.7055
HAND1	-1.552
GSX1	0.708
FGA	-4.323375
SERPINB1	0.108
ZNF642	1.09225
IGFBP1	-8.571625
SLC1A1	-3.019125
DHX57	-0.283
ZNF766	-0.0995
PTPN21	-2.0322
GDPD3	1.33916666666667
PNPLA5	0.2725
TBR1	-0.229166666666667
FAM116A	0.106
IQGAP1	1.006125
FOS	1.802125
ZNF226	0.229375
FIGNL1	-1.03766666666667
C14orf1	0.713333333333333
ZMYND17	0.115
PUS7	-1.62366666666667
TUBB6	-2.635375
KCNQ2	-1.60725
MARCH6	-0.130833333333333
CCDC33	0.1825
PRODH	-1.1925
RBM11	-2.04125
EPHA6	0.476875
SLC43A1	1.21525
LOC196541	0.582714285714286
NTN1	-0.722583333333334
ING4	0.971
PCDHB10	-2.36225
DPH2	-1.0925
SPACA4	0.72625
FBXL21	-4.43
DIAPH1	-0.939666666666667
ZNF71	0.427333333333333
CEP76	-0.533
CORO1A	-0.60375
RRM2	-2.441
EDG4	1.5125
OS9	0.502166666666667
SLC4A1AP	-0.08075
COG5	-0.2165
COPS8	-0.631
NGLY1	-0.658
NCBP2	-0.265625
C17orf42	-0.338
GPSM3	0.99125
SIL1	1.01716666666667
ASB6	0.00375
SMAD5OS	0.478666666666667
UNC93A	-3.527375
A1BG	0.6625
C21orf62	1.0915
FMO5	2.30275
ATRIP	1.0295
CEBPG	-0.694166666666667
C7orf38	0.61
TNFRSF1B	-0.0441666666666667
CLEC1A	1.28816666666667
IQSEC1	0.76575
PATZ1	1.8994
RBM22	0.5865
BAG2	-4.9025
PAQR5	1.16833333333333
C9orf127	1.0206
THNSL1	-0.54225
SHROOM3	3.0334
JAM2	-0.49875
SNRPN	-1.075
ALX4	0.4595
CACNA1S	-0.517
FAM130A1	1.46525
CORIN	0.5515
CD300LB	1.0365
PLEKHG6	1.492
LRRC40	-1.17375
PCLKC	-1.21325
PCDHB16	-2.634
WNT2B	-0.931
ASNS	-5.23911111111111
MRPL49	0.267125
FLJ46111	0.273
ISG20	-0.6295
SMU1	-0.325833333333333
CASZ1	1.2655
POLR1D	0.0519166666666667
GIN1	-0.047
SNAG1	-0.249166666666667
ANKRD29	-3.23625
CDKN2AIP	0.163
KRR1	0.29475
CXCL1	-5.51033333333333
EPM2A	-0.2749
PC	1.18266666666667
DEFB127	-0.1485
PDZRN4	0.376833333333333
FAH	1.1515
OR51E1	1.339
CDC2L6	0.493666666666667
DNTTIP1	0.155
PAX8	-0.376
TMEM116	1.0855
C1orf150	0.6035
PRO2012	0.306
MRPL40	0.156833333333333
BEX1	-4.276
SLC2A4	-1.65383333333333
PKMYT1	0.0575
FEZF2	-0.7582
SLC26A9	-2.3295
MAP2	-0.557272727272727
LYL1	-1.346
SLC25A19	-0.971333333333333
NOS3	-0.5105
ZNF34	1.101
TMPRSS11F	-1.7615
FAM43A	-0.9635
FCRL4	0.0426666666666667
KLF14	-0.08675
FLRT2	-3.1225
WRN	-2.5345
SDF2	0.9649
KRT8P12	0.7895
C6orf195	0.29
C9orf125	-3.66216666666667
DZIP3	-0.572125
RIT1	0.396666666666667
SCML1	-1.777
RHBDF2	-0.430125
OR2G3	0.4945
REXO1L1	0.568
MAP3K7IP3	0.26375
C3orf57	-5.851
FBXW11	-0.734333333333333
ETAA1	-0.48875
C14orf131	0.4154
AKT1S1	0.66225
SLC12A5	-1.554
C9orf164	1.6465
NRIP3	0.145125
NOS1AP	0.42675
TMEM121	2.1125
SAP30BP	0.0489
DGCR6	0.923
WDR76	-0.61475
FAM82B	-0.832416666666667
LOC606495	0.1825
MAP9	2.13066666666667
BCDIN3D	1.4285
CXorf36	2.78516666666667
DSCR3	-0.4536
ZFAND3	0.379
C7orf43	0.691333333333333
SPSB3	1.9338
C19orf19	0.626
FAM133A	-3.81642857142857
C12orf25	-0.14275
SLC39A3	0.116625
DISP2	1.94825
PI4KAP2	-1.9725
MKRN3	-0.789
ADAMTS13	0.665875
CBLN3	0.645
TTYH1	-1.8525
C3orf18	1.155
FLJ13236	0.15475
ZMYND12	4.54825
C18orf25	0.494625
GLB1L3	-0.5835
ATP13A5	0.939
RANBP10	-0.26425
CD96	-3.0566
DENND1C	-1.0365
RBMS3	-2.0446
SLC41A3	-0.696666666666667
DGCR6L	0.8055
TMEM128	0.661333333333333
CSNK1G3	-0.362071428571429
MOBKL2C	1.441375
TSPAN6	-4.649875
MATN2	-3.0188
MSL2L1	0.155333333333333
ST6GALNAC2	1.5845
FGFBP2	-1.602375
FGL1	-6.66
MPP3	0.591833333333333
ARHGEF6	1.33266666666667
TGFBR2	-0.666375
ACMSD	3.94725
IL33	1.26425
C9orf5	0.295
DEAF1	0.383
AMN	0.4095
DEFA6	-0.07175
RNF212	-2.361
METT5D1	0.552166666666667
CIB1	1.8425
TSSK1B	0.7645
KIAA1727	1.51725
ZNF680	0.602333333333333
LOC399900	-1.322
LOC152217	-0.70375
CTNNAL1	-2.0125
CIT	-2.11683333333333
TLE6	3.12
ZNF607	-0.9115
HERC4	-0.428333333333333
DRAP1	0.5214
PEMT	-0.0405
C10orf111	-1.8175
ZNF575	1.72775
KCTD7	-0.1185
MYO1F	0.664125
LOC285382	-0.87725
RAB11A	1.0088
PLCD3	-0.92175
C15orf28	-0.35125
PTBP2	-0.633625
CTB-1048E9.5	-0.496625
C19orf60	0.304666666666667
C7orf25	0.145166666666667
SETD7	1.319625
HOXB9	-5.007
VANGL1	0.225
CHAF1B	-1.53325
NDUFA3	1.0175
KIAA1328	-0.0215
SHARPIN	0.556625
TTC23	-1.286625
UGP2	-0.0143333333333334
ANKIB1	-0.5219
CIRBP	1.57657142857143
SEC14L4	-3.589
OVCH1	0.134
VPS52	0.9805
FAT	-3.58525
M6PRBP1	0.1235
GPRIN3	0.401
PPM1F	-1.30733333333333
TSR1	-0.81975
CCDC85A	0.9135
PCSK5	-1.0205
ZFHX3	-0.613
HEMK1	0.2511
PGBD2	1.35875
RSRC2	-0.180666666666667
AURKC	-1.58633333333333
SCRIB	0.343125
ORM2	-4.7785
FAM115A	-0.5461
FZD6	-3.8725
UNC119	0.614833333333333
GPX3	-1.4178
NOV	-1.622625
CABC1	-0.779375
CDC42SE2	-0.6763125
EIF2S2	-1.1569
RNF130	0.85725
CKAP5	-0.29
RP11-413M3.2	0.61725
C10orf18	0.0827
TMEM93	0.033
DYX1C1	1.66075
KCNMB2	-2.050625
ANK3	2.4145
KRT5	-3.3672
CDH12	-1.69475
QRSL1	-0.557
JUB	-2.189
SHC4	-4.33375
CCL15	1.038
CCDC22	0.80375
SNX24	-0.93575
RARS	-0.80925
MORC2	0.37125
FAM48A	0.3775
MT1H	-1.209
PPP1R14C	-4.11233333333333
FOXD1	-2.76985714285714
C1orf213	-1.97075
AMT	-0.7115
DSN1	-0.97075
PTPLAD2	5.21225
DIS3L	0.4355
RASL11A	-0.306
GPRC5B	-0.051
FRMD7	1.1375
STRN4	0.5355
KITLG	2.70359090909091
HDGF	-0.508
OR1S1	0.2785
SETX	-0.7166
DDR2	-1.70875
KCTD12	0.17225
LYZL2	-1.059
WDR52	1.5385
TMEM2	-1.241875
ZNF579	1.285
LOC200810	0.7695
TNFSF9	-1.959125
PPFIA4	-3.84825
CNIH3	-1.59883333333333
MAP4K4	-3.36885714285714
ROD1	0.570785714285714
ALS2CR12	0.189666666666667
DOCK3	-1.26233333333333
PAQR9	-4.78475
ASB17	-0.1404
STX16	-1.297
FEZ2	-0.00733333333333334
DLAT	-1.6735
KIF21B	-1.72466666666667
CDC5L	-0.423
TMEM119	0.9825
CRIP3	-1.1055
TPSD1	1.26333333333333
TEPP	0.2445
GNGT2	1.1825
C21orf121	2.042
WNK1	0.0383333333333333
FLJ10490	1.3733
OR51B5	-2.67
LOC203547	-0.952375
HAS1	-1.144
PPA1	-0.8445
ST7	0.53775
C11orf46	0.3637
POPDC3	-4.81066666666667
ACOX2	2.35366666666667
ATCAY	-0.576916666666667
TM4SF19	-2.90975
MFSD9	-0.5275
PDHB	0.214
ERN1	-0.077
LCE3C	0.213
GPR111	-0.2655
NOTCH3	1.54116666666667
ADAMTS5	-0.28475
B3GALT1	-1.51166666666667
UGCGL1	0.2175
FAM58A	0.1525
FBXO32	1.03275
CLPP	-0.2505
NXPH1	3.18025
MTMR3	1.34316666666667
ATP1B3	-1.892875
TMEM16A	4.70325
HIST1H3F	0.213166666666667
TRIM25	-0.779
SDCBP2	1.3455
CRKL	-0.021875
HOXB2	2.7135
ANP32B	-0.906625
GATM	5.732
AP4E1	-0.1975
EDG5	0.320875
CDKN3	-2.4755
CDH4	-2.53375
PGD	0.294833333333333
RND1	1.4295
GAD1	0.3223
MPG	1.343625
LOC440350	0.372
ZNF133	-0.8165
SERPINB12	0.9705
AMELY	-0.44
DHX36	-0.893
TNFAIP8L2	3.039
PHTF2	-0.541611111111111
CCDC112	-0.902833333333333
IQCC	0.3185
HEYL	2.55216666666667
FTSJ2	-0.44
APPL1	0.218125
RAB43	0.706857142857143
OR10G2	0.6305
WAC	0.473666666666667
ADCY9	1.69225
RUNDC2B	1.114
PYCRL	0.8569
AGPAT7	-0.546
SLC22A9	-1.2665
CDKAL1	-0.2645
PDYN	-0.368833333333333
C20orf74	0.2535
MTMR11	0.51125
VAV3	3.89916666666667
DAPL1	5.3205
STXBP3	0.29675
EIF3G	0.0485
ARHGAP22	-2.4205
NPFFR1	0.273
NPC1	-0.4135
ALDH9A1	1.23833333333333
ZNF600	0.1365
ZNF678	0.8965
RASSF1	0.0100833333333333
ADD2	-3.359375
PITPNB	-0.93475
PKD2L2	0.16325
LRP11	-0.438
CDKL1	-1.15225
SMEK2	0.56075
PRODH2	-3.327
C11orf54	-0.438166666666667
SFRS11	-0.246333333333333
IL7	-2.502
ALS2CR16	0.28
BTG3	-4.75683333333333
PAK2	-0.087
RP11-679B17.1	-1.17375
GATA4	-1.73516666666667
ATP2B1	-0.58275
LOC130940	1.546
C1orf172	2.62433333333333
ATF7IP2	-1.443
SLC25A43	-0.169166666666667
CENTG3	0.128083333333333
IGF2BP1	-4.2995
FCHSD1	0.2035
CAMK2N2	1.63866666666667
ELAVL3	-0.3034
NBPF15	-1.14116666666667
UBE2J2	0.452083333333333
GNL2	-1.0235
PRR3	-0.0337
NLF2	1.38175
OR4F6	0.518
KLHL24	0.1915
CCDC88A	-3.0899
SGPP1	-3.362
C10orf11	1.66483333333333
SLC35B4	-1.96183333333333
UGT3A2	-1.1615
ARNT2	2.5204
CBR1	-0.7035
ITPR3	-0.418833333333333
TRAPPC6B	-0.8117
AMZ1	-2.8025
ARP11	1.38875
WDSUB1	0.61175
APBA1	-0.0315
RAB2A	0.8912
C6orf162	-0.63825
HPSE2	-0.0135
PLCE1	2.20375
INSL3	-0.1815
DLG1	-0.129
PTPLA	-2.611
PIGX	0.884125
TFIP11	0.4065
FIBIN	-0.805
POLR2G	-0.943
GRAP2	-2.495
DNAJB8	0.59625
CNBP	0.753666666666667
WASF1	-4.76675
INPP5E	-0.9108
HSPB1	1.1731875
TMEM167	-0.5217
CUBN	-0.2335
IGF1	1.638125
ITPK1	0.8202
NAALAD2	-1.74957142857143
G3BP1	-0.2892
NT5DC1	1.24775
CYP39A1	-1.7685
TMEM139	-1.8515
POLK	-0.217222222222222
GLULD1	-2.4965
RBM15	-0.544833333333333
AMZ2	0.02375
GDF15	-1.79916666666667
MESDC2	0.242
INCA	-0.3735
ACY1L2	-3.913
GZMM	-1.39066666666667
PAIP1	-0.14725
CACNA2D1	-0.28
STK32C	-0.651833333333333
SH3BP4	1.76433333333333
DEC1	0.209
PADI1	0.4175
UBB	0.7215
PON3	-3.78166666666667
PROP1	0.6985
ANKRD13B	0.0565
ADCK1	0.5255
TCF25	-0.576166666666667
SLC38A5	-3.299
CXorf26	-0.602333333333333
C19orf39	0.9265
PPP1R13B	0.525
ARL2	-0.707
TCL6	0.215916666666667
TOP3A	-0.213
SLC16A14	-0.88475
FXYD6	-0.1865
HIST1H4E	-0.13675
BBC3	1.08010526315789
UNC5A	1.25433333333333
FAM86C	-0.0573
PI4KB	1.32475
B3GAT1	-4.303
SUSD2	0.839833333333333
OAZ2	-0.1685
NOC4L	0.1865
C10orf12	-0.3385
FADS1	-2.752
LOC144097	-0.15925
DKK2	1.82616666666667
KIAA1949	-0.15975
RHOT1	0.4175
OXT	0.2145
GPR153	1.654
ARL4A	-3.3555
SAAL1	-2.3475
CCDC64	1.2335
USE1	0.146166666666667
HNMT	0.889333333333333
PCGF3	0.640875
CYP2C19	1.39825
C20orf4	0.3505
CCDC11	2.69475
ACSBG2	-0.88875
RWDD2A	0.38675
PALLD	0.57275
CPLX4	-0.1245
LOC492311	0.87175
KPNA2	-1.92433333333333
MACROD1	1.1052
TMCO3	0.441166666666667
C15orf52	1.38483333333333
BIRC5	-1.3478
PRR16	-1.6795
FAM63B	1.082875
KATNB1	-1.161
WNT8B	0.0855
CPLX3	0.423
GHR	1.869
CCDC124	0.19675
BCLAF1	-0.971375
GOLGA3	0.7746
CLEC4E	2.29833333333333
AKR1CL1	0.289
BBS7	-1.273
MGAT4B	-0.169666666666667
KIAA2018	0.983875
