Hybridization REF	TCGA-BH-A18J-11A-31R-A12D-07
ZNF434	-0.0696666666666667
SMARCD1	-0.8762
ZFP106	1.11775
ZNF347	-0.024
GTF2E1	-0.27775
RY1	0.1085
ATAD2B	-0.324875
ARHGAP17	-0.3296
KCNIP3	-0.8725
SFPQ	-0.234625
GFRA4	0.722666666666667
AKR1B10	-1.641625
TIGD6	0.593833333333333
RGS16	1.2535
URB1	-0.667666666666667
OR4C46	1.24083333333333
TOP3B	-1.5265
NFATC4	-1.3535
CA14	-4.67875
BMPR1A	0.410666666666667
SNRP70	-1.79625
PRL	-0.371555555555556
C6orf130	0.03
STAG2	0.03075
CD55	-0.185642857142857
RPS23	-0.399833333333333
SSX2	-2.294
FDPSL2A	-0.97175
FBXO27	-0.231625
SYNGR3	-1.69266666666667
TMSL3	2.44325
EML1	-0.631
NUP93	-1.38483333333333
SMAD3	-0.3381
KIAA1189	-0.6454
HNRPUL2	-0.6505
TBC1D12	0.763166666666667
C16orf24	-0.073
MRVI1	1.80383333333333
ZNF581	-0.934166666666667
ELOVL3	1.5325
OR51Q1	0.00874999999999992
CACNB3	0.0268333333333333
GALNT13	-0.460875
C10orf84	1.30775
NEDD4	0.0296
SPO11	0.5085
OR5AU1	0.083
NEK4	0.366214285714286
PRKAR2A	-1.52816666666667
IHPK1	-0.258666666666667
ATP6V0B	-0.835375
CACNA1E	0.782
CEACAM8	-0.4412
PEX14	0.2345
FLJ12993	0.0755
ZBTB38	-0.21625
PCTK2	0.594666666666667
LRRC16	0.8779
FBLIM1	-0.06575
FYCO1	1.696
RP5-1022P6.2	1.04508333333333
CMTM1	-0.687
PLTP	0.188333333333333
RAPH1	0.68425
DOCK8	0.97125
EZH2	-2.39
SLC25A1	-1.35416666666667
PLEKHB1	0.2459
GRB7	0.8375
ZFP37	0.238
MRPL33	-0.0505
PELO	-0.17025
ARMC1	-0.278636363636364
C9orf27	0.0808571428571428
FLJ25778	0.119
C9orf37	-1.35783333333333
TMEM66	1.0795
SPRN	0.00124999999999999
HBEGF	1.695125
PI4KA	-1.449
LEPRE1	-1.5195
POU2AF1	-1.435
MRPL12	-1.37216666666667
REP15	-0.226
ZC3H3	-1.01125
RASAL1	-0.75725
DDAH1	1.1675
ACBD5	0.652125
TMC2	-0.491
CCDC137	-1.5105
SAMD13	0.966833333333333
UGT2B15	-2.71466666666667
TIPARP	1.68525
DNASE1L3	4.816
TRIM72	0.262833333333333
DBX2	1.168
IPO8	-0.4575
C21orf88	0.8282
MAP3K14	0.7455
LOC51233	0.2945
GGTLA4	0.2085
PDE6D	-0.30125
ZNF117	-0.66325
CLK2	-1.795375
NKRF	-0.7425
TNFSF15	-0.153
DUSP2	0.425625
SECISBP2	-0.0535
GABRR2	0.406
PPAP2C	1.1455
LOC51145	-0.7896
PAG1	0.012125
PIK3C3	0.41875
GNG10	0.233
APOL4	0.785666666666667
ANKRD28	-1.16175
STMN3	-1.5568
RAB14	0.604
CDK2AP2	-1.533
HDDC3	0.07275
COMMD7	-0.19375
CXXC1	-0.88025
HMCN1	-1.0318
CD40	1.01275
DYNC1LI2	0.378125
GDI1	-1.28975
LOC646938	-0.1025
VSNL1	0.316833333333333
PIH1D1	-0.822666666666667
RAET1G	-0.9625
KRTAP5-9	-0.7315
EFTUD2	-0.8135
ZNF311	-0.429833333333333
ATP6V1G3	0.9425
OR2W3	-0.851
SCN4A	2.1005
MED10	-0.622625
FAM135A	0.264
ARHGAP4	-0.99
EHMT2	-1.898
UFD1L	-0.72325
ERMP1	-0.64825
MAG1	0.079
THAP8	-0.296666666666667
HACE1	0.543
FAM82C	0.0461666666666666
C3orf20	0.341
UNC84A	-0.0526666666666667
SCD5	0.322142857142857
LASS6	0.58475
LSG1	-0.16475
MAL	-4.10425
GPR22	-0.134
WDR5B	0.9265
ACTRT1	0.9165
C17orf60	-0.6585
GRIN2C	-0.0535
ARMC8	0.45775
SLC47A1	-1.70166666666667
DMPK	-0.44275
DHRS13	-1.44483333333333
SMC1A	-0.822833333333333
KRTAP17-1	1.4205
SMYD5	-1.74325
TUSC2	0.29175
CRHR2	-0.258
KIR3DL2	0.338
CCDC104	0.93575
ATP2C1	0.897
CROT	0.44025
PABPC3	-0.728666666666667
EGR1	5.0475
THSD1	2.14725
KHK	-1.172
SLC12A2	2.61125
CD58	0.01575
STOX2	0.807333333333333
CCDC76	0.1842
CCDC48	4.06625
DNAH1	0.0583333333333333
ZIC4	-0.329125
OR1G1	1.482
PSMC6	-0.3665
PROKR1	0.3635
ABCB1	1.083625
TRAT1	-1.97375
LLGL1	-0.3315
MTF1	1.53775
USP54	0.235375
PAGE2B	-1.852
ITGB7	-4.0335
CCDC81	-0.288
LOC149837	-0.10275
SCUBE1	0.3475
ZSCAN10	-0.28
HUWE1	-0.518357142857143
CDH17	-0.099
CD180	-1.019
IL17A	-0.31375
TMPO	-1.76975
KIAA1524	-2.19683333333333
HDGFRP3	0.216166666666667
OXCT1	0.192818181818182
RRAS2	0.364833333333333
LTBP2	2.9583125
SV2B	3.7875
CYP2A6	0.634375
PKD1L2	1.437
PPM1M	-0.113
FLJ22662	2.23516666666667
ZNF502	3.16475
GP6	-0.973
CRYBA2	-1.7045
LEF1	-3.6278
CTPS	-2.31857142857143
EYA1	-2.61266666666667
EPS8L1	-0.119
MAPK14	-0.57825
SERPINB2	-4.66125
GTF2F2	0.241333333333333
ZNHIT4	-1.19
PLA1A	-0.31675
C20orf114	1.47675
HPR	-3.941
C18orf2	-4.3266
SATB2	-1.63825
KCNJ9	0.600166666666667
MGC157906	0.0935
MOCS3	-0.78125
C17orf71	-0.523
PPHLN1	-0.2828
HIST1H2BN	-2.1445
RAPGEF1	-0.45775
MAP3K8	2.51875
DLG4	0.380666666666667
STC1	0.76675
CDGAP	1.06425
DDX26B	0.685
LOC150223	-2.26
CPSF3	-0.919333333333333
TMEM14A	0.252
MYH3	0.9155
GPKOW	0.13025
SULT1A1	-0.553
SPON1	3.7454
YY1AP1	-0.105833333333333
RAB23	-0.69625
PLA2G4A	-1.526
MAPRE3	-0.846
ZNF516	0.396928571428571
GGPS1	0.5665
EXOC3L2	-0.182875
C19orf42	0.7657
MAP2K2	-1.1625
HIST1H2BB	-1.447
RNF19B	-0.623666666666667
C6orf128	0.366
TLR8	2.73975
PCDHA9	-0.809
CARS2	-0.1095
CLUL1	2.99516666666667
RHAG	-4.09283333333333
UNK	0.245
EXOC8	0.9344
C9orf95	1.8555
C14orf143	-0.398666666666667
MAML3	0.0467142857142856
LDHA	-2.54975
MRPL20	0.416375
KLHDC6	1.0685
ATP5S	0.322333333333333
C8orf55	-0.94175
PHF19	-2.614375
KRTAP13-4	0.5245
TTC5	-0.712
XKR5	-0.3745
SILV	-4.6675
TEX28	-0.074
TCTN1	0.2815
CX40.1	0.439
PPP2R5C	-0.0841249999999999
C12orf30	-1.25483333333333
CAPG	0.9885
MPZL1	1.1308
ARSB	-2.24316666666667
TDH	-1.76166666666667
WASF4	0.854
TSSK3	-0.991166666666667
7A5	1.142
CRISPLD1	3.43075
MAD1L1	-1.4645
SPIN4	-0.272166666666667
AMPD1	3.099
DPYSL5	-0.306
INPP1	1.4225
ANKRD11	-0.766944444444445
NPAS4	0.273125
GCET2	0.5996
RNASE9	0.298
GUCY2D	0.0818333333333333
CCDC98	0.43425
FGF4	-0.57975
CPM	2.04516666666667
SLC26A4	-0.293333333333333
PLD5	1.6395
FAM59A	1.6875
FBXO5	-2.13922222222222
SIPA1L1	-0.193375
DPYS	1.33675
ATG4D	-0.9105
TGM3	0.197
MTCH1	-0.677
HK1	-0.566
CDC26	0.87225
GALNT12	-1.71766666666667
LOC339229	-0.6385
MRPL35	-0.161875
ORC4L	0.00262500000000003
TNKS	-0.775285714285714
C2orf24	-0.5085
ZNF553	0.122166666666667
GGTLA1	2.6138
ZNF497	0.053
CDY1B	0.0245
SLC30A4	0.14875
TUB	0.403875
ARHGEF18	0.275
ARRB1	0.76375
KCNK1	0.205375
EREG	-3.2719
SCAMP5	-0.925
RUNDC3B	3.82575
ADAMTS20	-0.359
IL17RB	0.511125
FLJ20323	-0.17425
MCAM	1.30675
POLR3E	-1.42825
AQR	0.265333333333333
IPMK	0.039
CDCA7	-3.1615
CAMP	-1.40325
GRHL3	-0.208
ADAMTSL2	0.091
CLMN	2.33766666666667
SSTR3	0.258
MAGEA5	-2.465
OVOL2	3.69175
JMJD1B	0.33825
RBL2	0.2155
PYGO2	-0.3385
PPP1R10	0.401166666666667
CSE1L	-1.639
LCA5	2.67225
RDH16	-0.545
ASRGL1	-0.990375
TOM1	-0.795333333333333
PTX3	-2.3965
TTC15	0.03175
SCGB3A1	4.78333333333333
MRPL50	-0.565
RCAN3	0.166125
SLC26A11	0.687
STYX	-0.6165
CINP	-0.667
MARCH7	0.71125
PFKM	-0.730833333333333
SGMS1	1.46533333333333
RIOK3	0.194
C1orf110	1.056
CES7	-0.315428571428571
LOC440248	-0.332
PPP1R12C	-0.34975
C10orf27	0.825
ATG9A	-1.0125
MRPS26	0.4625
TMEM40	2.0075
ELP3	-0.4042
ZNF787	-0.9334
HIAT1	0.404125
C8orf34	2.7225
MGC4655	-1.1697
PELI1	1.7845
PPT1	0.5978
SLC35C2	-1.06133333333333
C6orf125	-1.052
MUC4	-1.048
RFC4	-1.89
GNB2	-1.28033333333333
NUP50	-0.651285714285714
SULT4A1	-2.73866666666667
C7	4.673375
CCDC130	-0.089
ARRDC4	1.97
RQCD1	-0.8155
GLYCTK	0.0035
AYTL2	-1.769
MTUS1	1.38
LEMD3	0.318333333333333
PLEKHF2	1.997
HOXA7	2.256375
GTF3C2	-2.4255
DYNLRB2	3.459
CNOT10	-0.492
MR1	0.252666666666667
FFAR1	0.4005
PRIC285	-0.08975
SLITRK6	4.323
LIX1	-2.23355555555556
UBE1L2	-0.417083333333333
F8	1.83625
ACHE	-0.198833333333333
KPNA5	0.68725
TNFRSF12A	-1.0445
EGR3	5.4625
SERPIND1	-3.96533333333333
OASL	1.04875
IFRD1	0.066625
WDFY1	-0.825166666666667
ZNF267	0.656125
ACCN5	-0.395
ZBTB6	-0.40975
PPP1R3A	0.3845
PRRT3	0.73925
FBXL19	-0.936
TXNIP	2.99685714285714
ACTN2	-1.67775
ATG9B	-1.00375
C9orf117	0.57425
IL27	1.0685
RPL36AL	0.301333333333333
KLK15	0.28625
CHAD	1.7615
RAP2B	0.5679
HEBP2	2.0225
ZNF342	-0.7
CAMK2G	-1.15266666666667
TLR3	2.38975
FGF14	1.7615
HMGB2	-0.196125
TRPM5	-0.0655
OR5M11	-0.9115
KIF3B	-0.695578947368421
PRICKLE2	2.0655
MTMR9	0.4015
C3orf27	0.2575
GLRA3	-0.647833333333333
NSDHL	-0.756333333333333
TMEM32	0.12375
POLR2D	-1.65925
MYADML	0.0195
C9orf114	-1.17375
MRGPRX1	0.6795
TOPORS	1.007
CLDN19	2.25775
C1QL4	0.264
RNF165	-0.2835
DHRS9	2.20375
DNAH2	-0.166666666666667
FXR1	-0.329
ZMYM3	-1.621625
CASP3	0.0503333333333333
FAM120C	-0.3495
SCLY	-1.049
CA7	0.263
ENTPD5	-0.779333333333333
ZNF461	0.43725
PDIA5	-1.478
C1orf19	-0.0306666666666667
TMEM67	0.32175
KCTD20	-1.511
WDR47	1.574
FLJ38723	0.743
KLRF1	0.0226666666666667
TAS2R16	0.00600000000000001
CLDN12	0.8665
PRKCE	-0.6085
UBXD4	-0.63525
ITGAM	3.0245
GLT8D3	-0.199
WDR31	0.2836
RGS2	4.62875
OR51L1	0.58
MST1R	-0.18625
KIAA1737	1.32325
OR4A5	-0.6975
GLIS1	-0.733833333333333
PTMA	0.435928571428571
NAPA	-1.15525
PRDM11	0.6675
LIPF	0.8925
DIRAS3	2.59625
ASGR2	-3.810375
C1QTNF4	1.07025
PIK3R4	-0.0055
ARMC3	0.728
NDUFV3	-0.50275
BTBD3	-0.272333333333333
PPP1R2	0.47925
UBE2NL	-0.23675
FOSL2	0.94
FAM119A	-1.27383333333333
TUBA4A	-0.8028
KRTAP12-1	0.129
SFRS2	-1.241
RHPN1	-0.6539
EEF2	-1.005
ZDHHC11	0.458666666666667
EPHA3	-1.2042
RBM12	0.40075
H2AFJ	0.63325
EDIL3	1.46
KIF26A	-0.489
SERGEF	0.37875
B3GALT4	2.229
LOC90925	0.201166666666667
OSCAR	-0.150625
NPFF	0.3285
DEDD	0.30875
TMEM155	-1.00114285714286
PTPN1	-0.19175
SCYL2	0.111666666666667
SKAP1	2.087
LEAP2	-1.48416666666667
GADD45G	1.6212
IFITM3	0.91125
PILRB	-0.639
SLU7	0.6370625
DSC3	3.37325
DNMT3L	-1.45975
PAPD5	-0.155
B3GNT3	1.169
LHCGR	-0.4865
MSL-1	-0.5025
UBE2S	-2.886125
SAP130	-0.74025
ANAPC11	-0.25525
MAGED4B	-1.7305
ATP6V1B2	0.164833333333333
C14orf179	1.115
CAPZA1	-0.259
CDYL2	-0.841166666666667
GLRX3	-0.861333333333333
LOC136288	-0.1805
MOBKL1A	0.508
HTR2B	3.882
CRYGD	0.207166666666667
NUS1	-0.369166666666667
PGRMC1	0.597
MYOM2	2.257
FLJ39653	-1.712
CHM	-0.1467
OR5M8	-1.3785
ZNF619	0.853
FAM105A	0.70675
CCNL1	0.64225
NAP1L3	0.836
C10orf57	1.146
B3GALNT1	0.6115
CSN1S2A	0.8275
TCP10L	-0.3805
GDAP2	0.13725
DMKN	0.75
COX6B1	-0.1115
DNASE2	-0.995666666666667
MSH5	-1.8825
LGMN	0.759875
USP31	1.3788
OR13C8	1.377
SDCBP	1.3331
NUDT11	-0.932666666666667
PYGL	0.504
SNPH	-0.0485
B3GNT4	-2.7295
MIZF	-0.7117
NUBPL	0.303875
NOD1	0.567333333333333
CDH22	0.957125
NUBP1	-0.138333333333333
DSCAM	-3.30125
DGKI	1.534
FAM136A	-1.0775
AKAP1	0.813666666666667
SLC16A6	-0.9685
RIN3	-0.5185
PSG2	0.1115
DIP2B	-0.0114999999999999
PSORS1C1	-0.3758
KIAA0495	-0.7715
FLJ90709	0.220166666666667
LPA	0.384833333333333
PIGA	0.1795
LY75	4.06083333333333
UTS2	-6.2245
RREB1	-0.915125
GALNACT-2	0.1268
MGC3196	-1.23
FLJ31568	0.7835
LPHN1	-1.053
SP1	0.162
TOX4	0.446666666666667
HSPA9	0.2752
APOBEC1	0.536
SLC35E4	-0.94175
LSM5	-0.621
SURF1	-0.227
ZBTB1	0.928166666666667
GTF2F1	-0.375125
RPS15A	0.783785714285714
DUSP21	-0.147666666666667
GINS4	-3.53966666666667
MYO15A	0.569333333333333
GIMAP7	5.4945
MGC13379	1.33275
ATP6V1E2	0.3255
UTP3	0.9165
HNRPA3	-0.0181875
MT4	-0.578
C14orf155	1.02466666666667
U1SNRNPBP	0.603
CKLF	-0.994166666666667
PLEKHN1	-0.95
MBNL1	0.252166666666667
NUP160	-1.22475
ACSM2A	-1.50975
LOC129881	1.90375
KIAA1529	0.328
FLJ22639	-1.81425
HAND1	-1.6485
GSX1	0.3555
FGA	-4.126875
SERPINB1	0.106
ZNF642	0.23375
IGFBP1	-5.1555
SLC1A1	-0.176625
DHX57	-0.860125
ZNF766	0.3205
PTPN21	0.1168
GDPD3	-0.141333333333333
PNPLA5	-0.0905
TBR1	0.819833333333333
FAM116A	0.70975
IQGAP1	1.309875
FOS	2.56725
ZNF226	0.589125
FIGNL1	-0.681666666666667
C14orf1	-0.535
ZMYND17	-0.659
PUS7	-1.147
TUBB6	0.02275
KCNQ2	-1.66025
MARCH6	-0.286916666666667
CCDC33	0.0615
PRODH	-0.44075
RBM11	1.9435
EPHA6	0.093375
SLC43A1	-0.25825
LOC196541	0.14875
NTN1	0.652181818181818
ING4	0.2525
PCDHB10	0.9715
DPH2	-0.921166666666667
SPACA4	-0.4215
FBXL21	-6.8225
DIAPH1	-1.36616666666667
ZNF71	0.5815
CEP76	-0.6935
CORO1A	-1.843
RRM2	-4.712375
EDG4	-0.044
OS9	-0.5815
SLC4A1AP	-0.44975
COG5	-0.92575
COPS8	-0.2285
NGLY1	-0.503
NCBP2	-0.140875
C17orf42	0.375
GPSM3	-0.292
SIL1	0.0265
ASB6	-1.06675
SMAD5OS	0.824833333333333
UNC93A	-2.91114285714286
A1BG	-0.3725
C21orf62	0.313
FMO5	0.574
ATRIP	-1.07466666666667
CEBPG	0.711833333333333
C7orf38	-0.621
TNFRSF1B	1.144
CLEC1A	2.50833333333333
IQSEC1	0.062375
PATZ1	-0.0253
RBM22	0.271
BAG2	-1.83466666666667
PAQR5	-1.47016666666667
C9orf127	0.7347
THNSL1	0.23525
SHROOM3	2.3315
JAM2	2.95225
SNRPN	-1.608
ALX4	0.11
CACNA1S	-0.2805
FAM130A1	-0.15625
CORIN	0.824
CD300LB	0.5565
PLEKHG6	0.4045
LRRC40	-0.006
PCLKC	-1.42925
PCDHB16	1.25216666666667
WNT2B	-0.00950000000000001
ASNS	-2.23077777777778
MRPL49	-1.00525
FLJ46111	-2.31925
ISG20	0.213
SMU1	0.4605
CASZ1	-0.3225
POLR1D	0.0639166666666667
GIN1	0.49425
SNAG1	0.891666666666667
ANKRD29	0.89
CDKN2AIP	0.46975
KRR1	0.105
CXCL1	-0.263
EPM2A	0.4899
PC	0.977833333333333
DEFB127	-0.344
PDZRN4	3.0135
FAH	0.866125
OR51E1	1.1805
CDC2L6	-1.0975
DNTTIP1	-0.987
PAX8	-0.390333333333333
TMEM116	0.84925
C1orf150	0.019
PRO2012	0.60175
MRPL40	-0.549833333333333
BEX1	-2.70888888888889
SLC2A4	2.1105
PKMYT1	-2.606
FEZF2	-0.709166666666667
SLC26A9	-1.63225
MAP2	0.317666666666667
LYL1	-1.6555
SLC25A19	-0.9635
NOS3	0.0455
ZNF34	0.198
TMPRSS11F	-0.8575
FAM43A	0.01475
FCRL4	0.1464
KLF14	0.506
FLRT2	0.610666666666667
WRN	-0.743
SDF2	0.884
KRT8P12	-1.7045
C6orf195	-1.493
C9orf125	0.126666666666667
DZIP3	-0.05175
RIT1	0.715666666666667
SCML1	-0.931666666666667
RHBDF2	-0.075375
OR2G3	0.786
REXO1L1	2.806
MAP3K7IP3	-0.4735
C3orf57	-2.00925
FBXW11	-0.295333333333333
ETAA1	-0.6195
C14orf131	-0.4973
AKT1S1	-1.962
SLC12A5	-0.55425
C9orf164	-0.0865
NRIP3	-0.680875
NOS1AP	-1.34025
TMEM121	0.61175
SAP30BP	-0.0892
DGCR6	-0.0415
WDR76	-2.64275
FAM82B	0.313666666666667
LOC606495	-2.58
MAP9	1.94283333333333
BCDIN3D	1.2865
CXorf36	4.66066666666667
DSCR3	-0.2604
ZFAND3	-0.932375
C7orf43	0.191
SPSB3	0.048
C19orf19	0.9
FAM133A	-2.71671428571429
C12orf25	0.26325
SLC39A3	-1.544
DISP2	-0.42975
PI4KAP2	-3.2045
MKRN3	-3.26816666666667
ADAMTS13	-0.363
CBLN3	0.185444444444444
TTYH1	1.74616666666667
C3orf18	1.47425
FLJ13236	-1.99575
ZMYND12	3.39225
C18orf25	0.2135
GLB1L3	-1.237
ATP13A5	4.2235
RANBP10	0.04775
CD96	-0.6714
DENND1C	0.12475
RBMS3	2.5967
SLC41A3	0.864666666666667
DGCR6L	-0.01625
TMEM128	1.276
CSNK1G3	0.322142857142857
MOBKL2C	1.48475
TSPAN6	0.94925
MATN2	1.858
MSL2L1	-0.5175
ST6GALNAC2	0.253
FGFBP2	4.66925
FGL1	-5.805
MPP3	0.394833333333333
ARHGEF6	1.90066666666667
TGFBR2	1.826375
ACMSD	-0.999
IL33	6.01575
C9orf5	0.410666666666667
DEAF1	-0.744
AMN	0.18
DEFA6	-0.316857142857143
RNF212	-0.99875
METT5D1	-0.280166666666667
CIB1	0.0803
TSSK1B	-0.384
KIAA1727	0.457
ZNF680	0.53425
LOC399900	-2.9635
LOC152217	0.389333333333333
CTNNAL1	-1.634
CIT	-3.16408333333333
TLE6	-0.4185
ZNF607	-0.79375
HERC4	-0.7015
DRAP1	-1.6158
PEMT	-0.176
C10orf111	-2.75
ZNF575	0.911625
KCTD7	-0.496
MYO1F	0.424625
LOC285382	-0.18675
RAB11A	0.6907
PLCD3	-0.50775
C15orf28	-0.9865
PTBP2	0.431125
CTB-1048E9.5	-0.753125
C19orf60	0.805166666666667
C7orf25	0.371
SETD7	0.99475
HOXB9	-4.564
VANGL1	-1.0789375
CHAF1B	-2.13375
NDUFA3	-0.0195
KIAA1328	0.0416666666666667
SHARPIN	-0.841375
TTC23	0.1745
UGP2	1.78233333333333
ANKIB1	-0.4636
CIRBP	1.69528571428571
SEC14L4	-1.985
OVCH1	0.453666666666667
VPS52	-1.68575
FAT	0.107375
M6PRBP1	-1.8395
GPRIN3	-1.0625
PPM1F	-1.21016666666667
TSR1	-0.98325
CCDC85A	4.14325
PCSK5	3.072
ZFHX3	0.263
HEMK1	-0.0467
PGBD2	0.91725
RSRC2	0.418166666666667
AURKC	-2.18033333333333
SCRIB	-0.389875
ORM2	-4.59833333333333
FAM115A	-0.5684
FZD6	0.437875
UNC119	-0.560833333333333
GPX3	3.31
NOV	1.7925
CABC1	0.702
CDC42SE2	0.3760625
EIF2S2	-0.2029
RNF130	2.30875
CKAP5	-2.21933333333333
RP11-413M3.2	0.334125
C10orf18	0.6066
TMEM93	-0.13875
DYX1C1	2.03325
KCNMB2	-0.419
ANK3	1.30441666666667
KRT5	2.4996
CDH12	-0.164
QRSL1	-0.564875
JUB	-0.48275
SHC4	-1.86
CCL15	2.81883333333333
CCDC22	-0.28225
SNX24	-0.344
RARS	-0.24575
MORC2	0.122375
FAM48A	-0.54
MT1H	-0.2165
PPP1R14C	0.277833333333333
FOXD1	-2.75142857142857
C1orf213	0.48775
AMT	-0.9307
DSN1	-2.59675
PTPLAD2	1.76425
DIS3L	-0.524
RASL11A	1.951
GPRC5B	1.067
FRMD7	-0.4165
STRN4	-0.5925
KITLG	1.15890909090909
HDGF	-2.32625
OR1S1	-0.2535
SETX	0.0969
DDR2	1.623125
KCTD12	3.306
LYZL2	-0.548
WDR52	-0.8165
TMEM2	0.160125
ZNF579	-0.422333333333333
LOC200810	-0.925
TNFSF9	-1.62325
PPFIA4	-3.6485
CNIH3	-0.733
MAP4K4	-1.51928571428571
ROD1	-0.830714285714286
ALS2CR12	0.0626
DOCK3	-0.58
PAQR9	-4.3615
ASB17	0.652166666666667
STX16	-1.25675
FEZ2	1.0604
DLAT	-0.694333333333333
KIF21B	-1.738
CDC5L	-0.262
TMEM119	-0.0826666666666667
CRIP3	-1.36325
TPSD1	0.241
TEPP	1.0795
GNGT2	1.119
C21orf121	1.271
WNK1	-0.935166666666667
FLJ10490	0.3051
OR51B5	-2.8725
LOC203547	-0.760125
HAS1	1.265
PPA1	0.815166666666667
ST7	-1.01825
C11orf46	0.6798
POPDC3	-2.35266666666667
ACOX2	1.46466666666667
ATCAY	-0.568916666666667
TM4SF19	0.30775
MFSD9	-0.4055
PDHB	-0.186
ERN1	-0.66525
LCE3C	-2.2475
GPR111	-2.031
NOTCH3	1.53683333333333
ADAMTS5	5.83725
B3GALT1	-1.02625
UGCGL1	-1.185
FAM58A	0.670833333333333
FBXO32	2.756
CLPP	-0.48975
NXPH1	-0.473
MTMR3	0.3305
ATP1B3	-0.371125
TMEM16A	5.100875
HIST1H3F	-0.929833333333333
TRIM25	-0.850833333333333
SDCBP2	-0.259
CRKL	-1.326625
HOXB2	-0.759833333333333
ANP32B	-0.4145
GATM	4.0705
AP4E1	-0.637375
EDG5	0.267875
CDKN3	-3.38816666666667
CDH4	-1.611
PGD	-1.567
RND1	-0.6305
GAD1	-4.5582
MPG	-0.483625
LOC440350	-0.6485
ZNF133	0.901
SERPINB12	1.3885
AMELY	-0.2272
DHX36	-0.54475
TNFAIP8L2	3.17833333333333
PHTF2	-1.01572222222222
CCDC112	0.0213333333333333
IQCC	-1.509
HEYL	2.77866666666667
FTSJ2	-1.00733333333333
APPL1	0.578
RAB43	0.167071428571429
OR10G2	0.188
WAC	0.757166666666667
ADCY9	-0.33225
RUNDC2B	0.139833333333333
PYCRL	-0.9214
AGPAT7	-1.06383333333333
SLC22A9	-1.8965
CDKAL1	-0.028
PDYN	-0.1278
C20orf74	0.77625
MTMR11	1.0625
VAV3	3.04941666666667
DAPL1	3.66175
STXBP3	1.22825
EIF3G	-0.0815
ARHGAP22	-0.536
NPFFR1	-0.649
NPC1	-0.479333333333333
ALDH9A1	1.12
ZNF600	0.055625
ZNF678	0.00316666666666667
RASSF1	0.0160833333333334
ADD2	-2.75285714285714
PITPNB	0.228
PKD2L2	0.08775
LRP11	-0.1245
CDKL1	-0.26525
SMEK2	0.037
PRODH2	-3.4805
C11orf54	0.529333333333333
SFRS11	0.398
IL7	1.59583333333333
ALS2CR16	0.5845
BTG3	0.0656666666666667
PAK2	-0.644277777777778
RP11-679B17.1	0.6575
GATA4	-1.60883333333333
ATP2B1	-0.77625
LOC130940	1.603
C1orf172	2.48783333333333
ATF7IP2	-1.427
SLC25A43	-0.0211666666666666
CENTG3	-0.299833333333333
IGF2BP1	-4.1303
FCHSD1	0.244
CAMK2N2	0.104833333333333
ELAVL3	-0.0901
NBPF15	-0.881833333333333
UBE2J2	-0.713833333333333
GNL2	-0.93025
PRR3	-0.9504
NLF2	0.48475
OR4F6	-0.0245
KLHL24	0.937
CCDC88A	-1.3827
SGPP1	-0.0726666666666667
C10orf11	0.942666666666667
SLC35B4	-1.50133333333333
UGT3A2	-1.156
ARNT2	-0.9838
CBR1	0.110375
ITPR3	-1.51
TRAPPC6B	0.1615
AMZ1	-1.985
ARP11	0.89075
WDSUB1	0.7805
APBA1	1.26016666666667
RAB2A	0.7889
C6orf162	1.03225
HPSE2	1.25625
PLCE1	1.31125
INSL3	1.91425
DLG1	0.2137
PTPLA	-1.297
PIGX	-0.931875
TFIP11	-0.171833333333333
FIBIN	3.8065
POLR2G	-0.71475
GRAP2	-2.7105
DNAJB8	-0.969
CNBP	1.9555
WASF1	-0.76025
INPP5E	-1.2579
HSPB1	-1.0278125
TMEM167	-0.0726
CUBN	0.385
IGF1	5.30325
ITPK1	0.1641
NAALAD2	-0.186875
G3BP1	0.6567
NT5DC1	0.58275
CYP39A1	1.722
TMEM139	2.35041666666667
POLK	0.0805
GLULD1	-2.30375
RBM15	-1.77866666666667
AMZ2	0.05075
GDF15	-3.04983333333333
MESDC2	-0.3095
INCA	1.7052
ACY1L2	-0.087
GZMM	-1.13
PAIP1	0.148
CACNA2D1	-0.37475
STK32C	-0.560666666666667
SH3BP4	0.859333333333333
DEC1	0.464
PADI1	-1.084
UBB	0.2706
PON3	2.577
PROP1	0.474
ANKRD13B	-1.245
ADCK1	-1.8885
TCF25	-0.267333333333333
SLC38A5	-3.2315
CXorf26	-0.059
C19orf39	0.007
PPP1R13B	0.1895
ARL2	-1.009
TCL6	-0.182545454545455
TOP3A	-1.259
SLC16A14	0.2095
FXYD6	2.00216666666667
HIST1H4E	-0.90625
BBC3	-0.252473684210526
UNC5A	0.2555
FAM86C	-1.1314
PI4KB	-0.574625
B3GAT1	-0.49875
SUSD2	1.21016666666667
OAZ2	-0.318666666666667
NOC4L	-1.08975
C10orf12	-0.535
FADS1	-3.55866666666667
LOC144097	-1.23625
DKK2	0.8585
KIAA1949	-0.459
RHOT1	0.3194
OXT	2.6375
GPR153	-0.1745
ARL4A	0.5205
SAAL1	-0.8175
CCDC64	-0.8385
USE1	0.0626666666666667
HNMT	1.653
PCGF3	-0.0238125
CYP2C19	-0.81575
C20orf4	-0.447
CCDC11	1.629
ACSBG2	1.455
RWDD2A	0.54625
PALLD	3.1415
CPLX4	-0.5625
LOC492311	2.17075
KPNA2	-2.45416666666667
MACROD1	-0.9655
