Hybridization REF	TCGA-BH-A0HA-01A-11R-A12P-07
EPDR1	-0.9332
MUSK	0.0725
ZNF434	0.297333333333333
SMARCD1	0.0338333333333333
ZFP106	0.172
ZNF347	0.3863
GTF2E1	-0.31775
RY1	-0.624
ATAD2B	0.2535
ARHGAP17	0.3766
KCNIP3	-0.7995
SFPQ	-0.02025
GFRA4	0.309166666666667
AKR1B10	-3.6775
TIGD6	0.8735
RGS16	1.755
URB1	-0.714333333333333
OR4C46	1.06616666666667
TOP3B	-0.3215
NFATC4	0.953
CA14	-2.23225
BMPR1A	0.447166666666667
SNRP70	-0.62875
PRL	-0.238583333333333
C6orf130	-0.469
STAG2	-0.34175
CD55	-0.608285714285714
RPS23	1.19516666666667
SSX2	-2.2876
FDPSL2A	-0.01175
FBXO27	0.2255
SYNGR3	-0.784666666666667
TMSL3	1.91925
EML1	-0.743
NUP93	-0.997166666666667
SMAD3	0.0632
KIAA1189	0.749
HNRPUL2	-0.2305
TBC1D12	1.3045
C16orf24	1.377
MRVI1	1.77083333333333
ZNF581	-0.103333333333333
ELOVL3	-0.442
OR51Q1	0.26575
CACNB3	1.43
GALNT13	-0.267
C10orf84	0.32325
NEDD4	-0.3154
SPO11	-2.084
OR5AU1	0.637
NEK4	0.192071428571429
PRKAR2A	-0.693166666666667
IHPK1	-0.4685
ATP6V0B	0.435375
CACNA1E	1.5725
CEACAM8	1.1664
PEX14	-0.506
FLJ12993	-1.8655
ZBTB38	-0.0174166666666667
PCTK2	0.948833333333333
LRRC16	0.5129
FBLIM1	1.34533333333333
FYCO1	1.22275
RP5-1022P6.2	0.0874166666666667
CMTM1	0.321
PLTP	1.46533333333333
RAPH1	0.139125
DOCK8	1.364
EZH2	-2.33566666666667
SLC25A1	-0.447166666666667
PLEKHB1	0.2171
GRB7	0.6634
ZFP37	1.15575
MRPL33	-0.36875
PELO	-0.5545
ARMC1	-1.14990909090909
C9orf27	0.0242857142857143
FLJ25778	-0.443
C9orf37	-0.867666666666667
TMEM66	1.40925
SPRN	0.175125
HBEGF	0.63975
PI4KA	-0.1855
LEPRE1	0.2225
POU2AF1	-2.221625
MRPL12	-0.604833333333333
REP15	-0.4635
ZC3H3	0.77625
RASAL1	-1.495
DDAH1	1.0305
ACBD5	0.056
TMC2	-0.002
CCDC137	-1.2095
SAMD13	0.851166666666667
UGT2B15	-1.52916666666667
TIPARP	-0.67625
DNASE1L3	2.343
TRIM72	0.0711666666666667
DBX2	1.7125
IPO8	0.08025
C21orf88	-0.8078
MAP3K14	0.7835
LOC51233	0.6965
GGTLA4	-1.072
PDE6D	0.11325
ZNF117	0.1115
CLK2	0.114625
NKRF	-1.00175
TNFSF15	0.4483
DUSP2	0.111875
SECISBP2	-0.2285
GABRR2	-0.0425
PPAP2C	2.11825
LOC51145	-0.125833333333333
PAG1	-0.592625
PIK3C3	-0.22675
GNG10	0.243
APOL4	0.830166666666667
ANKRD28	-0.312625
STMN3	-1.0809
RAB14	0.7932
CDK2AP2	0.52325
HDDC3	-0.123625
COMMD7	0.369375
CXXC1	0.0115
HMCN1	0.77
CD40	0.88625
DYNC1LI2	-0.32525
GDI1	0.6585
LOC646938	-0.21475
VSNL1	-1.524
PIH1D1	-0.0995
RAET1G	-0.8185
KRTAP5-9	-0.2045
EFTUD2	-0.54475
ZNF311	0.2975
ATP6V1G3	0.5105
OR2W3	-0.08425
SCN4A	0.07875
MED10	-1.338625
FAM135A	-0.3279
ARHGAP4	-0.98125
EHMT2	-0.491375
UFD1L	-0.8635
ERMP1	0.228
MAG1	-0.850333333333333
THAP8	-0.0678333333333333
HACE1	-0.533666666666667
FAM82C	0.516
C3orf20	-0.267
UNC84A	-0.618333333333333
SCD5	-0.0812857142857143
LASS6	1.498375
LSG1	-0.0880833333333333
MAL	-4.616
GPR22	-1.448
WDR5B	0.8295
ACTRT1	1.726
C17orf60	-0.0423333333333333
GRIN2C	-0.0565
ARMC8	-0.738166666666667
SLC47A1	-2.91333333333333
DMPK	0.16375
DHRS13	-0.114
SMC1A	-0.595666666666667
KRTAP17-1	1.64975
SMYD5	0.2205
TUSC2	0.27825
CRHR2	0.16
KIR3DL2	-0.301
CCDC104	0.17925
ATP2C1	0.47925
CROT	0.70475
PABPC3	-0.372666666666667
EGR1	2.10133333333333
THSD1	0.9615
KHK	-1.23625
SLC12A2	2.023625
CD58	-0.059
STOX2	-0.0948333333333333
CCDC76	-0.7951
CCDC48	4.942
DNAH1	-0.0268333333333333
ZIC4	-0.323125
OR1G1	0.6535
PSMC6	-0.8125
PROKR1	0.35
ABCB1	1.378
TRAT1	-0.7305
LLGL1	0.312
MTF1	0.36875
USP54	0.9225
PAGE2B	-2.8195
ITGB7	-3.5515
CCDC81	-0.498
LOC149837	0.64975
SCUBE1	-0.4885
ZSCAN10	1.32
HUWE1	0.00278571428571428
CDH17	4.167
CD180	0.7605
IL17A	0.34275
TMPO	-1.889125
KIAA1524	-2.081
HDGFRP3	0.690833333333333
OXCT1	-0.619272727272727
RRAS2	-1.3245
LTBP2	3.0575625
SV2B	1.35983333333333
CYP2A6	1.520125
PKD1L2	-0.899333333333333
PPM1M	1.64575
FLJ22662	1.17183333333333
ZNF502	0.76425
GP6	-0.771
CRYBA2	-1.75075
LEF1	-1.3126
CTPS	-1.76171428571429
EYA1	-3.11266666666667
EPS8L1	0.98125
MAPK14	-0.6475
SERPINB2	-5.4485
GTF2F2	-0.1975
ZNHIT4	0.59
PLA1A	0.0595
C20orf114	0.61975
HPR	-4.206
C18orf2	-4.55633333333333
SATB2	-2.04725
KCNJ9	0.574285714285714
MGC157906	0.0485
MOCS3	0.23625
C17orf71	-0.3845
PPHLN1	-0.1757
HIST1H2BN	-0.93075
RAPGEF1	-0.31925
MAP3K8	2.294
DLG4	0.525333333333333
STC1	0.693666666666667
CDGAP	2.4715
DDX26B	-0.7895
LOC150223	-1.3385
CPSF3	-0.954
TMEM14A	-0.04425
MYH3	-1.84
GPKOW	-0.27725
SULT1A1	0.00916666666666666
SPON1	4.4503
YY1AP1	0.508166666666667
RAB23	0.9265
PLA2G4A	-3.13575
MAPRE3	0.772
ZNF516	1.24078571428571
GGPS1	1.0525
EXOC3L2	0.043375
C19orf42	0.5334
MAP2K2	-0.0733333333333333
HIST1H2BB	-0.70975
RNF19B	1.4375
C6orf128	-0.0183333333333334
TLR8	3.1815
PCDHA9	0.45
CARS2	0.332375
CLUL1	3.3145
RHAG	-4.2215
UNK	-0.2175
EXOC8	0.6368
C9orf95	0.7355
C14orf143	-0.343
MAML3	0.0985
LDHA	-2.206
MRPL20	-0.046375
KLHDC6	0.228166666666667
ATP5S	-0.383333333333333
C8orf55	-0.3575
PHF19	-2.247875
KRTAP13-4	0.796
TTC5	0.03375
XKR5	-0.7565
SILV	-4.62783333333333
TEX28	0.02
TCTN1	1.25975
CX40.1	-0.0535
PPP2R5C	-0.16375
C12orf30	-1.01666666666667
CAPG	1.6555
MPZL1	1.2775
ARSB	-0.982666666666667
TDH	-2.917
WASF4	0.56625
TSSK3	-1.12916666666667
7A5	1.409
CRISPLD1	2.188875
MAD1L1	-0.270666666666667
SPIN4	-1.36566666666667
AMPD1	1.55075
DPYSL5	0.557
INPP1	0.587
ANKRD11	-1.50005555555556
NPAS4	-0.020375
GCET2	0.105
RNASE9	0.5515
GUCY2D	0.392666666666667
CCDC98	0.39025
FGF4	-0.45625
CPM	0.434666666666667
SLC26A4	-1.50416666666667
PLD5	0.4515
FAM59A	-0.6498
FBXO5	-2.24711111111111
SIPA1L1	-0.3305
DPYS	1.337
ATG4D	-0.29375
TGM3	1.267
MTCH1	-0.35625
HK1	-0.162
CDC26	0.02925
GALNT12	-1.65683333333333
LOC339229	0.12975
MRPL35	-0.6895
ORC4L	-0.28425
TNKS	0.0992142857142857
C2orf24	0.0861666666666667
ZNF553	0.531
GGTLA1	3.1151
ZNF497	0.4935
CDY1B	0.00399999999999997
SLC30A4	0.685625
TUB	-0.118375
ARHGEF18	0.000500000000000001
ARRB1	0.96075
KCNK1	2.235625
EREG	0.8471
SCAMP5	-0.14925
RUNDC3B	3.17325
ADAMTS20	0.22475
IL17RB	-1.281625
FLJ20323	-0.746
MCAM	0.292125
POLR3E	-1.50908333333333
AQR	0.300333333333333
IPMK	0.0775
CDCA7	-4.231
CAMP	0.4125
GRHL3	0.64225
ADAMTSL2	1.97
CLMN	2.17383333333333
SSTR3	0.474
MAGEA5	-2.612
OVOL2	3.29125
JMJD1B	0.4915
RBL2	0.4852
PYGO2	1.0815
PPP1R10	0.323
CSE1L	-1.173
LCA5	2.171
RDH16	-0.0855
ASRGL1	-3.11925
TOM1	0.665
PTX3	-4.24925
TTC15	0.89075
SCGB3A1	2.92783333333333
MRPL50	-1.08875
RCAN3	-0.123625
SLC26A11	0.4505
STYX	-0.509
CINP	0.0035
MARCH7	0.31675
PFKM	-0.796166666666667
SGMS1	0.241833333333333
RIOK3	-0.2968
C1orf110	-0.015
CES7	-0.34
LOC440248	-1.506
PPP1R12C	0.041
C10orf27	0.337
ATG9A	-0.42325
MRPS26	0.512875
TMEM40	0.1545
ELP3	-0.185
ZNF787	0.5872
HIAT1	0.431125
C8orf34	3.26716666666667
MGC4655	0.4897
PELI1	1.10016666666667
PPT1	0.85
SLC35C2	-0.094
C6orf125	-0.8665
MUC4	-1.65216666666667
RFC4	-2.232
GNB2	0.357333333333333
NUP50	0.0168571428571429
SULT4A1	-1.668
C7	4.900375
CCDC130	-0.0945
ARRDC4	0.5935
RQCD1	-0.67525
GLYCTK	-0.9295
AYTL2	-0.752909090909091
MTUS1	1.5577
LEMD3	0.224833333333333
PLEKHF2	1.304
HOXA7	0.375125
GTF3C2	-0.416
DYNLRB2	2.797
CNOT10	-0.444
MR1	1.057
FFAR1	-0.16
PRIC285	0.1225
SLITRK6	4.11475
LIX1	-2.714
UBE1L2	-0.6495
F8	1.003
ACHE	0.614166666666667
KPNA5	0.12725
TNFRSF12A	-0.933
EGR3	1.696
SERPIND1	-3.956
OASL	0.76875
IFRD1	-1.33275
WDFY1	0.258166666666667
ZNF267	0.5845
ACCN5	0.34
ZBTB6	0.0925
PPP1R3A	-2.258
PRRT3	1.67225
FBXL19	-0.46
TXNIP	1.27971428571429
ACTN2	-0.96575
ATG9B	-0.68075
C9orf117	1.421375
IL27	-1.251
RPL36AL	0.0663333333333333
KLK15	0.9375
CHAD	1.9615
RAP2B	-0.2355
HEBP2	0.701
ZNF342	1.008
CAMK2G	-0.556333333333333
TLR3	2.2835
FGF14	2.2455
HMGB2	-2.810375
TRPM5	-0.265833333333333
OR5M11	0.6415
KIF3B	0.250842105263158
PRICKLE2	0.7605
MTMR9	-0.00225000000000001
C3orf27	0.55875
GLRA3	-2.2412
NSDHL	-0.697166666666667
TMEM32	-0.2445
POLR2D	-1.19125
MYADML	0.1965
C9orf114	-0.22225
MRGPRX1	-0.3355
TOPORS	0.59075
CLDN19	0.25525
C1QL4	-0.7445
RNF165	1.168
DHRS9	-0.44675
DNAH2	1.104
FXR1	-0.784333333333333
ZMYM3	-0.627375
CASP3	0.103666666666667
FAM120C	-0.678
SCLY	-1.2375
CA7	-0.137
ENTPD5	0.0248333333333333
ZNF461	0.020375
PDIA5	-0.11525
C1orf19	-0.265333333333333
TMEM67	0.9995
KCTD20	-0.47025
WDR47	0.091
FLJ38723	1.4665
KLRF1	0.578
TAS2R16	0.701
CLDN12	0.948
PRKCE	0.581
UBXD4	-0.97925
ITGAM	2.4625
GLT8D3	-0.548125
WDR31	0.6088
RGS2	0.6455
OR51L1	-0.084
MST1R	0.51175
KIAA1737	1.33575
OR4A5	0.364
GLIS1	-1.38916666666667
PTMA	0.178357142857143
NAPA	1.859
PRDM11	-0.012
LIPF	0.29
DIRAS3	2.069
ASGR2	-4.134125
C1QTNF4	1.77
PIK3R4	0.464166666666667
ARMC3	4.3585
NDUFV3	-0.90925
BTBD3	-0.036
PPP1R2	0.33225
UBE2NL	-0.42225
FOSL2	0.671428571428571
FAM119A	-1.37116666666667
TUBA4A	-1.0011
KRTAP12-1	0.1595
SFRS2	-0.2955
RHPN1	-0.3197
EEF2	0.166
ZDHHC11	-1.18916666666667
EPHA3	-0.808
RBM12	-0.48925
H2AFJ	-0.0567499999999999
EDIL3	2.1455
KIF26A	-0.7435
SERGEF	0.10425
B3GALT4	2.343
LOC90925	0.513333333333333
OSCAR	0.027
NPFF	0.00912499999999999
DEDD	0.8405
TMEM155	-0.732
PTPN1	-0.556
SCYL2	0.188666666666667
SKAP1	3.04525
LEAP2	-3.2305
GADD45G	2.6481
IFITM3	1.290375
PILRB	-1.37366666666667
SLU7	-0.1603125
DSC3	1.431
DNMT3L	-2.34025
PAPD5	-0.66875
B3GNT3	-1.253
LHCGR	1.387
MSL-1	0.19675
UBE2S	-1.927375
SAP130	-0.562
ANAPC11	-0.0285
MAGED4B	-1.469
ATP6V1B2	0.1095
C14orf179	0.709375
CAPZA1	0.0005
CDYL2	-0.484833333333333
GLRX3	-0.992
LOC136288	0.09325
MOBKL1A	-0.64375
HTR2B	4.09975
CRYGD	-0.424333333333333
NUS1	-0.577333333333333
PGRMC1	0.2925
MYOM2	-0.1335
FLJ39653	-1.23316666666667
CHM	-0.2934
OR5M8	0.551
ZNF619	0.198
FAM105A	1.123
CCNL1	-0.92725
NAP1L3	0.73975
C10orf57	2.0875
B3GALNT1	0.2725
CSN1S2A	1.6535
TCP10L	-0.10925
GDAP2	0.228125
DMKN	0.0413333333333333
COX6B1	0.075
DNASE2	0.594333333333333
MSH5	-2.17075
LGMN	0.059875
USP31	0.4308
OR13C8	0.434
SDCBP	0.5697
NUDT11	-1.41966666666667
PYGL	-1.41683333333333
SNPH	-0.0371666666666667
B3GNT4	-1.1335
MIZF	-0.7097
NUBPL	0.130625
NOD1	0.599833333333333
CDH22	1.230625
NUBP1	0.638833333333333
DSCAM	-3.54275
DGKI	1.033
FAM136A	-1.36925
AKAP1	0.578333333333333
SLC16A6	-0.0225
RIN3	0.752
PSG2	0.00950000000000001
DIP2B	-0.475583333333333
PSORS1C1	0.0679
KIAA0495	0.639
FLJ90709	-0.235666666666667
LPA	-0.4985
PIGA	-0.045
LY75	1.92466666666667
UTS2	-5.923
RREB1	0.05775
GALNACT-2	0.6629
MGC3196	-0.10625
FLJ31568	-0.57375
LPHN1	0.53075
SP1	0.569875
TOX4	0.0961666666666667
HSPA9	-0.1911
APOBEC1	-2.632
SLC35E4	-1.26325
LSM5	-1.17475
SURF1	0.46925
ZBTB1	-0.50675
GTF2F1	0.30575
RPS15A	0.621214285714286
DUSP21	-0.468333333333333
GINS4	-3.547
MYO15A	0.415833333333333
GIMAP7	3.6905
MGC13379	1.0465
ATP6V1E2	-1.23833333333333
UTP3	-0.23275
HNRPA3	-0.6053125
MT4	-0.364
C14orf155	0.21675
U1SNRNPBP	0.27275
CKLF	-0.826833333333333
PLEKHN1	-1.82916666666667
MBNL1	0.0453333333333333
NUP160	-1.27
ACSM2A	-1.46875
LOC129881	0.44675
KIAA1529	0.28225
FLJ22639	-2.3335
HAND1	-1.438
GSX1	0.6165
FGA	-4.63626666666667
SERPINB1	0.52775
ZNF642	0.65
IGFBP1	-7.80375
SLC1A1	3.75775
DHX57	0.12225
ZNF766	0.2615
PTPN21	-0.4391
GDPD3	-1.373
PNPLA5	0.4655
TBR1	-1.07733333333333
FAM116A	0.2065
IQGAP1	0.975375
FOS	2.46625
ZNF226	0.0025
FIGNL1	-0.819
C14orf1	0.3435
ZMYND17	-0.0255
PUS7	-0.803
TUBB6	-0.8275
KCNQ2	-1.869
MARCH6	-0.365333333333333
CCDC33	0.1275
PRODH	-1.648
RBM11	0.63025
EPHA6	0.42525
SLC43A1	0.15875
LOC196541	0.02075
NTN1	1.48491666666667
ING4	0.9485
PCDHB10	0.86975
DPH2	-0.713666666666667
SPACA4	-0.2655
FBXL21	-4.7575
DIAPH1	-0.511333333333333
ZNF71	0.848666666666667
CEP76	-0.5225
CORO1A	-0.30225
RRM2	-3.626375
EDG4	0.63925
OS9	0.573333333333333
SLC4A1AP	-0.15975
COG5	-0.2935
COPS8	-0.05725
NGLY1	-0.80275
NCBP2	-0.400125
C17orf42	-0.465166666666667
GPSM3	0.98875
SIL1	0.551166666666667
ASB6	-0.1215
SMAD5OS	-0.0915
UNC93A	-4.29075
A1BG	-0.2285
C21orf62	0.471
FMO5	1.76741666666667
ATRIP	-0.218833333333333
CEBPG	-0.6565
C7orf38	0.0763333333333333
TNFRSF1B	0.7765
CLEC1A	2.42333333333333
IQSEC1	0.57025
PATZ1	1.5191
RBM22	0.700875
BAG2	-1.39133333333333
PAQR5	-2.26166666666667
C9orf127	1.1067
THNSL1	0.3115
SHROOM3	2.1919
JAM2	2.29225
SNRPN	-1.2095
ALX4	-0.0905
CACNA1S	-0.128
FAM130A1	0.82325
CORIN	3.108
CD300LB	0.712
PLEKHG6	0.466
LRRC40	-0.979
PCLKC	-1.09525
PCDHB16	0.228
WNT2B	1.19816666666667
ASNS	-2.64377777777778
MRPL49	-0.070125
FLJ46111	-0.596
ISG20	-0.105125
SMU1	0.233166666666667
CASZ1	0.3935
POLR1D	-0.257166666666667
GIN1	-0.367
SNAG1	0.461333333333333
ANKRD29	-0.80575
CDKN2AIP	-0.1265
KRR1	-0.27375
CXCL1	-2.622
EPM2A	0.373
PC	-0.446333333333333
DEFB127	null
PDZRN4	3.99366666666667
FAH	-0.15175
OR51E1	2.008
CDC2L6	0.123833333333333
DNTTIP1	-0.40375
PAX8	1.69775
TMEM116	0.5115
C1orf150	0.3635
PRO2012	0.39725
MRPL40	-0.506
BEX1	0.8215
SLC2A4	-0.2875
PKMYT1	-1.9215
FEZF2	0.0592
SLC26A9	-0.696
MAP2	0.0749166666666666
LYL1	-0.698
SLC25A19	-0.936
NOS3	0.9915
ZNF34	1.342
TMPRSS11F	-0.95275
FAM43A	0.7395
FCRL4	0.458166666666667
KLF14	-0.0605
FLRT2	1.28083333333333
WRN	-0.91725
SDF2	0.6442
KRT8P12	-0.2535
C6orf195	0.764
C9orf125	-0.959833333333333
DZIP3	-0.7035
RIT1	0.957916666666667
SCML1	-3.08133333333333
RHBDF2	-0.51125
OR2G3	0.8885
REXO1L1	-0.7275
MAP3K7IP3	0.115
C3orf57	-6.3115
FBXW11	-0.964666666666667
ETAA1	-0.458
C14orf131	-0.2488
AKT1S1	0.366
SLC12A5	-0.97
C9orf164	1.09175
NRIP3	-1.26725
NOS1AP	0.46625
TMEM121	0.482
SAP30BP	-0.204
DGCR6	0.49025
WDR76	-1.356
FAM82B	-0.876083333333333
LOC606495	-0.1945
MAP9	1.82875
BCDIN3D	0.88025
CXorf36	4
DSCR3	-0.2772
ZFAND3	0.16825
C7orf43	0.101666666666667
SPSB3	0.706
C19orf19	-0.15375
FAM133A	-2.36075
C12orf25	0.019
SLC39A3	0.02325
DISP2	0.351
PI4KAP2	-1.8135
MKRN3	-2.891
ADAMTS13	-0.503
CBLN3	0.3857
TTYH1	-0.357333333333333
C3orf18	1.039
FLJ13236	-1.48825
ZMYND12	3.29075
C18orf25	0.316875
GLB1L3	-0.5695
ATP13A5	2.5735
RANBP10	-0.2685
CD96	-1.0104
DENND1C	-0.39425
RBMS3	1.599
SLC41A3	0.6175
DGCR6L	0.25325
TMEM128	0.5455
CSNK1G3	0.262642857142857
MOBKL2C	1.152125
TSPAN6	1.095
MATN2	0.6099
MSL2L1	-0.154166666666667
ST6GALNAC2	-1.758
FGFBP2	-0.148
FGL1	-2.63416666666667
MPP3	-0.486
ARHGEF6	1.61566666666667
TGFBR2	1.513625
ACMSD	-0.89775
IL33	4.501
C9orf5	-0.256083333333333
DEAF1	0.7556
AMN	-0.3165
DEFA6	-0.392571428571429
RNF212	0.234
METT5D1	-0.113833333333333
CIB1	1.0034
TSSK1B	-0.394
KIAA1727	2.12275
ZNF680	0.470166666666667
LOC399900	-1.531
LOC152217	-0.308833333333333
CTNNAL1	-3.003
CIT	-2.82391666666667
TLE6	1.50875
ZNF607	-0.38475
HERC4	-0.624
DRAP1	-0.3936
PEMT	0.119
C10orf111	-0.544
ZNF575	1.28425
KCTD7	-0.1955
MYO1F	0.48775
LOC285382	0.16025
RAB11A	0.6864
PLCD3	-0.46725
C15orf28	-0.3275
PTBP2	-0.331375
CTB-1048E9.5	0.0615
C19orf60	-0.2165
C7orf25	-0.323666666666667
SETD7	1.127125
HOXB9	-4.1795
VANGL1	-0.8926875
CHAF1B	-2.6755
NDUFA3	0.4805
KIAA1328	0.304
SHARPIN	0.015125
TTC23	0.633
UGP2	0.246833333333333
ANKIB1	-0.2725
CIRBP	1.66285714285714
SEC14L4	-0.733166666666667
OVCH1	0.493666666666667
VPS52	0.6405
FAT	0.61175
M6PRBP1	-0.249
GPRIN3	-0.3205
PPM1F	-0.242166666666667
TSR1	-0.6635
CCDC85A	3.3295
PCSK5	1.64875
ZFHX3	0.3595
HEMK1	-0.3903
PGBD2	0.74925
RSRC2	-0.312
AURKC	-1.55183333333333
SCRIB	-0.500875
ORM2	-4.49816666666667
FAM115A	-0.2111
FZD6	0.698375
UNC119	0.124333333333333
GPX3	-0.0713
NOV	0.42175
CABC1	0.54425
CDC42SE2	0.1319375
EIF2S2	-0.8034
RNF130	1.092
CKAP5	-0.850666666666667
RP11-413M3.2	0.62275
C10orf18	0.3345
TMEM93	-0.44675
DYX1C1	1.9805
KCNMB2	-1.14875
ANK3	1.67883333333333
KRT5	0.9456
CDH12	-1.605
QRSL1	0.039375
JUB	-0.925
SHC4	-0.75725
CCL15	2.276
CCDC22	0.21525
SNX24	-0.09425
RARS	-0.823
MORC2	0.38325
FAM48A	0.0075
MT1H	0.123
PPP1R14C	-1.71283333333333
FOXD1	-2.36392857142857
C1orf213	-2.395
AMT	-2.0111
DSN1	-2.211
PTPLAD2	2.819
DIS3L	-0.28275
RASL11A	2.02175
GPRC5B	0.475875
FRMD7	1.154
STRN4	0.5335
KITLG	1.66786363636364
HDGF	-0.51575
OR1S1	0.417
SETX	-0.0746
DDR2	1.906
KCTD12	2.56675
LYZL2	-1.08875
WDR52	-0.706
TMEM2	1.147625
ZNF579	0.804666666666667
LOC200810	0.303
TNFSF9	-1.748375
PPFIA4	-3.6265
CNIH3	1.29383333333333
MAP4K4	-0.338142857142857
ROD1	0.119857142857143
ALS2CR12	0.122333333333333
DOCK3	-1.984
PAQR9	-5.18775
ASB17	1.0012
STX16	-1.46825
FEZ2	0.127166666666667
DLAT	-0.661833333333333
KIF21B	-1.249
CDC5L	-0.38375
TMEM119	2.92683333333333
CRIP3	-1.75275
TPSD1	-0.444166666666667
TEPP	0.0595
GNGT2	1.12975
C21orf121	-0.382666666666667
WNK1	-0.276083333333333
FLJ10490	1.0517
OR51B5	-2.5385
LOC203547	-1.04575
HAS1	1.0525
PPA1	-0.631166666666667
ST7	0.481875
C11orf46	0.4751
POPDC3	-3.94466666666667
ACOX2	-0.454
ATCAY	-0.872083333333334
TM4SF19	-1.3315
MFSD9	-0.4195
PDHB	-0.201
ERN1	0.49075
LCE3C	-0.113
GPR111	1
NOTCH3	2.23116666666667
ADAMTS5	3.272
B3GALT1	-1.03425
UGCGL1	-0.685166666666667
FAM58A	-0.396666666666667
FBXO32	2.0205
CLPP	-0.431
NXPH1	1.61525
MTMR3	1.097
ATP1B3	-1.241875
TMEM16A	3.829875
HIST1H3F	-0.588333333333333
TRIM25	-0.433666666666667
SDCBP2	0.8425
CRKL	-0.542
HOXB2	2.13166666666667
ANP32B	-0.805125
GATM	1.9345
AP4E1	-0.28475
EDG5	0.37375
CDKN3	-3.69516666666667
CDH4	-1.746
PGD	-0.436833333333333
RND1	1.591
GAD1	-3.4443
MPG	0.50075
LOC440350	-0.077
ZNF133	-0.36425
SERPINB12	-0.586
AMELY	-0.3908
DHX36	-0.78025
TNFAIP8L2	2.75816666666667
PHTF2	-0.0313333333333333
CCDC112	-0.793833333333333
IQCC	-0.14425
HEYL	3.53466666666667
FTSJ2	-0.652833333333333
APPL1	0.2225
RAB43	0.019
OR10G2	0.8695
WAC	0.607666666666667
ADCY9	0.50475
RUNDC2B	-0.479333333333333
PYCRL	0.3574
AGPAT7	0.489166666666667
SLC22A9	-1.16466666666667
CDKAL1	-0.3365
PDYN	-0.851666666666667
C20orf74	-0.928
MTMR11	1.46
VAV3	2.22708333333333
DAPL1	1.95975
STXBP3	0.241
EIF3G	0.2235
ARHGAP22	-0.10975
NPFFR1	0.4
NPC1	-0.499833333333333
ALDH9A1	1.69516666666667
ZNF600	0.583
ZNF678	0.365
RASSF1	-0.0359166666666667
ADD2	-2.481125
PITPNB	0.069875
PKD2L2	-0.1465
LRP11	0.075
CDKL1	-0.28625
SMEK2	0.543
PRODH2	-3.2835
C11orf54	0.0816666666666667
SFRS11	-0.377166666666667
IL7	1.141
ALS2CR16	0.45775
BTG3	-1.6015
PAK2	-0.2475
RP11-679B17.1	-0.81975
GATA4	-2.26866666666667
ATP2B1	-0.6965
LOC130940	0.7485
C1orf172	2.16633333333333
ATF7IP2	-0.0255
SLC25A43	-0.235166666666667
CENTG3	-0.0244166666666667
IGF2BP1	-4.075
FCHSD1	0.381
CAMK2N2	1.40583333333333
ELAVL3	-0.6506
NBPF15	-0.524666666666667
UBE2J2	0.2455
GNL2	-0.60525
PRR3	0.0899
NLF2	0.87125
OR4F6	0.254
KLHL24	0.7205
CCDC88A	-1.7789
SGPP1	-1.19216666666667
C10orf11	0.104
SLC35B4	-1.29583333333333
UGT3A2	-0.659
ARNT2	0.9919
CBR1	-0.227875
ITPR3	-1.024
TRAPPC6B	-0.6756
AMZ1	-2.2225
ARP11	1.062
WDSUB1	-0.16075
APBA1	1.15716666666667
RAB2A	0.6012
C6orf162	-0.148375
HPSE2	0.73175
PLCE1	-0.13975
INSL3	0.1265
DLG1	0.315
PTPLA	-2.96325
PIGX	-0.352125
TFIP11	0.776833333333333
FIBIN	3.626
POLR2G	-0.32
GRAP2	-1.9532
DNAJB8	0.74025
CNBP	0.594
WASF1	-0.72325
INPP5E	-0.9628
HSPB1	0.093
TMEM167	-0.6582
CUBN	0.583
IGF1	4.229875
ITPK1	0.8246
NAALAD2	-1.339625
G3BP1	0.2106
NT5DC1	0.26175
CYP39A1	0.6865
TMEM139	0.941083333333334
POLK	0.184222222222222
GLULD1	-1.55475
RBM15	-0.782666666666667
AMZ2	-0.278
GDF15	-2.39283333333333
MESDC2	-0.0815
INCA	0.368
ACY1L2	-1.5485
GZMM	-0.314666666666667
PAIP1	-0.0285
CACNA2D1	0.30625
STK32C	0.336666666666667
SH3BP4	1.8755
DEC1	-0.165
PADI1	1.187
UBB	0.2869
PON3	-1.9285
PROP1	0.599
ANKRD13B	0.2205
ADCK1	0.24975
TCF25	-0.19225
SLC38A5	-2.57975
CXorf26	0.0136666666666667
C19orf39	0.43325
PPP1R13B	0.67
ARL2	-0.4035
TCL6	0.06
TOP3A	-0.5005
SLC16A14	0.6315
FXYD6	2.32133333333333
HIST1H4E	-0.63925
BBC3	0.721578947368421
UNC5A	0.375166666666667
FAM86C	0.2195
PI4KB	1.342625
B3GAT1	-2.5395
SUSD2	1.672
OAZ2	0.323833333333333
NOC4L	-0.22675
C10orf12	-0.5175
FADS1	-2.8195
LOC144097	-0.4165
DKK2	1.92483333333333
KIAA1949	0.52075
RHOT1	-0.0183
OXT	1.75466666666667
GPR153	1.175
ARL4A	-0.752666666666667
SAAL1	-1.53475
CCDC64	-0.805
USE1	0.136833333333333
HNMT	0.863666666666667
PCGF3	0.1655
CYP2C19	0.1525
C20orf4	0.5435
CCDC11	1.095
ACSBG2	-0.03475
RWDD2A	0.43275
PALLD	2.4505
CPLX4	-0.256
LOC492311	1.1245
KPNA2	-2.55183333333333
MACROD1	-0.1624
TMCO3	0.254166666666667
