Hybridization REF	TCGA-E2-A15I-11A-32R-A137-07
SMARCD1	-0.294833333333333
ZFP106	1.743
ZNF347	0.3154
GTF2E1	-0.6505
RY1	0.566833333333333
ATAD2B	-0.265625
ARHGAP17	0.1904
KCNIP3	-0.58775
SFPQ	-0.95
GFRA4	0.525166666666667
AKR1B10	-3.445875
TIGD6	0.149166666666667
RGS16	1.5385
URB1	-0.966833333333333
OR4C46	0.648
TOP3B	-1.0645
NFATC4	0.286
CA14	-4.8935
BMPR1A	0.7175
SNRP70	-1.762125
PRL	0.848916666666667
C6orf130	-0.44
STAG2	-0.1365
CD55	-0.782142857142857
RPS23	0.849
SSX2	-1.56566666666667
FDPSL2A	-0.8755
FBXO27	2.20875
SYNGR3	-1.81783333333333
TMSL3	2.47675
EML1	-0.108
NUP93	-1.51808333333333
SMAD3	-0.2496
KIAA1189	-0.934833333333333
HNRPUL2	-0.315333333333333
TBC1D12	1.22666666666667
C16orf24	0.1625
MRVI1	2.019
ZNF581	0.248
ELOVL3	4.4565
OR51Q1	0.24175
CACNB3	-0.821166666666667
GALNT13	0.32775
C10orf84	1.470625
NEDD4	0.0049
SPO11	0.951
OR5AU1	0.3115
NEK4	-0.292214285714286
PRKAR2A	-0.391666666666667
IHPK1	-0.00616666666666666
ATP6V0B	-1.027
CACNA1E	1.17
CEACAM8	-0.1222
PEX14	0.06
FLJ12993	-0.348
ZBTB38	-0.22075
PCTK2	0.185666666666667
LRRC16	-0.1281
FBLIM1	-0.419166666666667
FYCO1	1.948
RP5-1022P6.2	0.540916666666667
CMTM1	-0.411666666666667
PLTP	1.829
RAPH1	0.256375
DOCK8	1.093125
EZH2	-3.42326666666667
SLC25A1	1.13366666666667
PLEKHB1	0.2247
GRB7	-0.7331
ZFP37	-0.08375
MRPL33	0.43875
PELO	-0.4345
ARMC1	-0.756636363636364
C9orf27	0.402857142857143
FLJ25778	0.0345
C9orf37	-0.919666666666667
TMEM66	0.76125
SPRN	-0.211
HBEGF	1.722125
PI4KA	-0.928
LEPRE1	-0.9675
POU2AF1	-0.897625
MRPL12	-0.6095
REP15	0.892
ZC3H3	-0.522
RASAL1	-0.9625
DDAH1	0.214875
ACBD5	0.364
TMC2	0.1015
CCDC137	-1.68525
SAMD13	0.815333333333333
UGT2B15	-0.932333333333333
TIPARP	1.8555
DNASE1L3	4.2815
TRIM72	-0.335333333333333
DBX2	3.58375
IPO8	-0.39
C21orf88	-0.4288
MAP3K14	0.07175
LOC51233	0.832666666666667
GGTLA4	-0.49875
PDE6D	-0.3715
ZNF117	-0.34025
CLK2	-1.1565
NKRF	-1.069
TNFSF15	-0.3099
DUSP2	-0.517375
SECISBP2	-0.3636
GABRR2	-0.152
PPAP2C	-0.1695
LOC51145	0.3715
PAG1	-0.6445
PIK3C3	0.09575
GNG10	0.708
APOL4	0.6995
ANKRD28	-1.022
STMN3	-1.5949
RAB14	0.7034
CDK2AP2	-0.62875
HDDC3	2.011375
COMMD7	-0.1865
CXXC1	-0.48025
HMCN1	0.0553333333333333
CD40	2.3825
DYNC1LI2	0.415875
GDI1	-0.007
LOC646938	0.86675
VSNL1	-1.565
PIH1D1	-0.463833333333333
RAET1G	2.053
KRTAP5-9	-0.109
EFTUD2	-1.05175
ZNF311	-0.6425
ATP6V1G3	-0.494
OR2W3	-0.71725
SCN4A	2.66075
MED10	-0.656625
FAM135A	0.3088
ARHGAP4	-1.59875
EHMT2	-1.37
UFD1L	-0.69225
ERMP1	-1.14875
MAG1	2.40466666666667
THAP8	0.393666666666667
HACE1	0.294333333333333
FAM82C	0.392333333333333
C3orf20	0.458
UNC84A	0.469666666666667
SCD5	-0.151714285714286
LASS6	0.353375
LSG1	-1.02725
MAL	-4.002
GPR22	-0.656
WDR5B	0.79925
ACTRT1	0.1415
C17orf60	-0.215333333333333
GRIN2C	0.1538
ARMC8	0.115333333333333
SLC47A1	-0.131
DMPK	-0.075
DHRS13	-1.80866666666667
SMC1A	-1.1535
KRTAP17-1	-1.58375
SMYD5	-0.73875
TUSC2	0.39
CRHR2	0.7225
KIR3DL2	0.736
CCDC104	0.2085
ATP2C1	0.247625
CROT	-0.3395
PABPC3	-0.989666666666667
EGR1	4.051
THSD1	1.78825
KHK	-0.71625
SLC12A2	1.3895
CD58	0.27825
STOX2	0.815
CCDC76	-0.3598
CCDC48	4.64
DNAH1	0.664
ZIC4	-0.5435
OR1G1	-0.5665
PSMC6	-0.480333333333333
PROKR1	0.869
ABCB1	0.4935
TRAT1	-1.732
LLGL1	-0.307
MTF1	0.428
USP54	0.28475
PAGE2B	-2.266
ITGB7	-3.6955
CCDC81	-0.429
LOC149837	0.264
SCUBE1	-0.005
ZSCAN10	0.8485
HUWE1	-0.311285714285714
CDH17	1.157
CD180	-0.57625
IL17A	0.50725
TMPO	-2.2045
KIAA1524	-2.46783333333333
HDGFRP3	-0.891
OXCT1	1.11890909090909
RRAS2	0.8225
LTBP2	2.69175
SV2B	4.1235
CYP2A6	3.385
PKD1L2	2.21366666666667
PPM1M	2.03075
FLJ22662	2.75783333333333
ZNF502	2.425
GP6	-0.9975
CRYBA2	-1.48925
LEF1	-4.0139
CTPS	-3.684
EYA1	0.206
EPS8L1	-1.88075
MAPK14	-0.2
SERPINB2	-4.90125
GTF2F2	-0.221833333333333
ZNHIT4	-0.1945
PLA1A	0.354375
C20orf114	-0.78475
HPR	0.61
C18orf2	-3.74633333333333
SATB2	-1.1865
KCNJ9	0.053
MGC157906	0.3235
MOCS3	-0.60825
C17orf71	-0.8465
PPHLN1	-0.2945
HIST1H2BN	-2.000125
RAPGEF1	-0.0705
MAP3K8	2.36425
DLG4	0.1595
STC1	-0.317416666666667
CDGAP	2.74175
DDX26B	-0.09525
LOC150223	-3.177
CPSF3	-0.873
TMEM14A	-0.54675
MYH3	-0.26875
GPKOW	-0.14375
SULT1A1	-0.4255
SPON1	5.2759
YY1AP1	-0.5675
RAB23	-0.08975
PLA2G4A	-0.607
MAPRE3	0.343
ZNF516	0.255642857142857
GGPS1	0.354
EXOC3L2	-0.380875
C19orf42	1.0592
MAP2K2	-0.551
HIST1H2BB	-1.6395
RNF19B	0.444666666666667
C6orf128	-0.5545
TLR8	3.04875
PCDHA9	-0.498
CARS2	0.124875
CLUL1	0.7265
RHAG	-3.93733333333333
UNK	-0.276
EXOC8	0.8692
C9orf95	2.96725
C14orf143	-0.101666666666667
MAML3	0.32
LDHA	-2.298
MRPL20	0.6035
KLHDC6	1.807
ATP5S	1.20083333333333
C8orf55	-0.50775
PHF19	-2.091125
KRTAP13-4	1.707
TTC5	-0.62525
XKR5	-0.35675
SILV	-4.6495
TEX28	0.7545
TCTN1	0.27775
CX40.1	0.431
PPP2R5C	-0.157125
C12orf30	-1.88183333333333
CAPG	0.83225
MPZL1	0.6155
ARSB	-1.561
TDH	-2.707
WASF4	1.19875
TSSK3	-0.428333333333333
7A5	-0.8245
CRISPLD1	2.074875
MAD1L1	-0.832333333333333
SPIN4	-1.3675
AMPD1	3.93725
DPYSL5	-0.7065
INPP1	0.618666666666667
ANKRD11	-1.28544444444444
NPAS4	0.66975
GCET2	0.4728
RNASE9	1.4935
GUCY2D	0.2505
CCDC98	1.2825
FGF4	-0.534
CPM	3.18516666666667
SLC26A4	1.10283333333333
PLD5	2.16375
FAM59A	1.9732
FBXO5	-2.60077777777778
SIPA1L1	-0.796375
DPYS	0.73775
ATG4D	-0.042
TGM3	0.449
MTCH1	-0.217125
HK1	-0.601928571428571
CDC26	0.736875
GALNT12	-0.945166666666667
LOC339229	-0.029
MRPL35	-0.13325
ORC4L	0.154875
TNKS	-0.419857142857143
C2orf24	0.464333333333333
ZNF553	-0.919
GGTLA1	2.9581
ZNF497	-0.75525
CDY1B	0.957
SLC30A4	0.176714285714286
TUB	0.617375
ARHGEF18	-0.54475
ARRB1	1.94575
KCNK1	-2.405625
EREG	-4.1919
SCAMP5	-0.91425
RUNDC3B	3.8985
ADAMTS20	-2.32225
IL17RB	-2.826375
FLJ20323	-0.5175
MCAM	2.333875
POLR3E	-1.96791666666667
AQR	0.109166666666667
IPMK	-0.031
CDCA7	-4.35525
CAMP	-1.3385
GRHL3	-1.41975
ADAMTSL2	1.09316666666667
CLMN	2.74166666666667
SSTR3	0.605
MAGEA5	-2.59533333333333
OVOL2	1.144
JMJD1B	0.13175
RBL2	0.9237
PYGO2	0.04725
PPP1R10	-0.341333333333333
CSE1L	-1.74266666666667
LCA5	2.4465
RDH16	-0.50125
ASRGL1	-2.309
TOM1	-0.0605
PTX3	-3.0605
TTC15	0.9075
SCGB3A1	4.2665
MRPL50	-0.74825
RCAN3	-1.25675
SLC26A11	0.28
STYX	0.491833333333333
CINP	0.866
MARCH7	-0.19375
PFKM	-1.34433333333333
SGMS1	1.16066666666667
RIOK3	0.0372
C1orf110	1.1255
CES7	-0.029
LOC440248	-0.725
PPP1R12C	0.3665
C10orf27	0.825
ATG9A	-0.09425
MRPS26	0.444375
TMEM40	0.34775
ELP3	0.000599999999999995
ZNF787	-0.1705
HIAT1	0.075375
C8orf34	3.36116666666667
MGC4655	-0.347
PELI1	1.26166666666667
PPT1	-1.2933
SLC35C2	-0.5265
C6orf125	-1.3895
MUC4	-0.8285
RFC4	-2.61828571428571
GNB2	-0.7225
NUP50	-0.993
SULT4A1	-1.576
C7	4.81675
CCDC130	-0.0766666666666667
ARRDC4	0.55125
RQCD1	-0.661
GLYCTK	1.90175
AYTL2	-2.02645454545455
MTUS1	1.6089
LEMD3	0.346166666666667
PLEKHF2	0.08225
HOXA7	1.8905
GTF3C2	-2.0955
DYNLRB2	2.14075
CNOT10	-0.67475
MR1	-0.239
FFAR1	-0.0385
PRIC285	0.12175
SLITRK6	1.32175
LIX1	-3.3059
UBE1L2	-1.11075
F8	3.04075
ACHE	-0.854666666666667
KPNA5	0.76525
TNFRSF12A	-3.29616666666667
EGR3	2.5105
SERPIND1	-3.16033333333333
OASL	0.7415
IFRD1	-0.6845
WDFY1	-0.552333333333333
ZNF267	-0.69575
ACCN5	-0.661
ZBTB6	-1.25525
PPP1R3A	0.3365
PRRT3	1.0525
FBXL19	-1.2365
TXNIP	3.66292857142857
ACTN2	-0.96825
ATG9B	-0.6075
C9orf117	-0.4175
IL27	1.8465
RPL36AL	0.610166666666667
KLK15	-0.5915
CHAD	0.944
RAP2B	0.2682
HEBP2	3.28275
ZNF342	-0.837
CAMK2G	-0.0665
TLR3	3.22375
FGF14	2.119
HMGB2	-0.441625
TRPM5	-0.203166666666667
OR5M11	0.5485
KIF3B	-0.580315789473684
PRICKLE2	2.819
MTMR9	0.246375
C3orf27	0.501
GLRA3	-2.17633333333333
NSDHL	-0.276833333333333
TMEM32	0.7745
POLR2D	-1.20791666666667
MYADML	0.804
C9orf114	-1.10375
MRGPRX1	4.0865
TOPORS	0.72775
CLDN19	1.2275
C1QL4	0.3685
RNF165	-0.2445
DHRS9	1.6065
DNAH2	-0.586666666666667
FXR1	0.0316666666666667
ZMYM3	-0.859125
CASP3	-0.389666666666667
FAM120C	-0.20175
SCLY	-1.43625
CA7	0.34
ENTPD5	-0.486
ZNF461	0.17425
PDIA5	-1.238
C1orf19	-0.955833333333333
TMEM67	-0.158
KCTD20	-0.803
WDR47	1.1925
FLJ38723	-0.349
KLRF1	1.89133333333333
TAS2R16	0.498
CLDN12	-0.395
PRKCE	-0.47
UBXD4	-0.16525
ITGAM	2.15133333333333
GLT8D3	-0.1045
WDR31	-0.3316
RGS2	1.865
OR51L1	0.2145
MST1R	-0.8515
KIAA1737	1.19725
OR4A5	0.4205
GLIS1	0.765666666666667
PTMA	-0.7095
NAPA	0.479
PRDM11	0.03275
LIPF	-0.0585
DIRAS3	1.38375
ASGR2	-3.897625
C1QTNF4	1.86075
PIK3R4	0.162833333333333
ARMC3	-0.45075
NDUFV3	0.411583333333333
BTBD3	-0.525166666666667
PPP1R2	0.127666666666667
UBE2NL	-1.23125
FOSL2	0.821142857142857
FAM119A	-1.39766666666667
TUBA4A	-1.7011
KRTAP12-1	-0.2355
SFRS2	-1.7375
RHPN1	-0.9991
EEF2	-0.2085
ZDHHC11	-1.20966666666667
EPHA3	-0.7198
RBM12	-0.00899999999999999
H2AFJ	1.40158333333333
EDIL3	0.8835
KIF26A	0.42025
SERGEF	0.52225
B3GALT4	2.601
LOC90925	1.33833333333333
OSCAR	-0.8765
NPFF	0.79425
DEDD	0.7485
TMEM155	-1.415875
PTPN1	-0.7825
SCYL2	-0.468166666666667
SKAP1	1.1885
LEAP2	-2.67133333333333
GADD45G	3.9365
IFITM3	0.577125
PILRB	-1.28416666666667
SLU7	0.454
DSC3	0.51675
DNMT3L	-1.688
PAPD5	-0.07275
B3GNT3	-0.466833333333333
LHCGR	1.544
MSL-1	-0.15725
UBE2S	-2.744875
SAP130	-0.47525
ANAPC11	0.22975
MAGED4B	-1.5725
ATP6V1B2	0.213166666666667
C14orf179	0.96775
CAPZA1	-0.540875
CDYL2	-1.56716666666667
GLRX3	-0.529166666666667
LOC136288	-1.171
MOBKL1A	-0.594
HTR2B	3.517
CRYGD	2.485
NUS1	-0.982
PGRMC1	0.3185
MYOM2	2.72125
FLJ39653	-1.32166666666667
CHM	-0.2424
OR5M8	-0.0245
ZNF619	0.5805
FAM105A	-0.12825
CCNL1	-0.18175
NAP1L3	0.275
C10orf57	1.12366666666667
B3GALNT1	-0.234666666666667
CSN1S2A	-0.00650000000000001
TCP10L	-0.25125
GDAP2	0.2705
DMKN	-0.9545
COX6B1	1.01525
DNASE2	0.00616666666666666
MSH5	-1.213
LGMN	0.63725
USP31	0.0999
OR13C8	0.852
SDCBP	1.2692
NUDT11	-1.66433333333333
PYGL	1.72466666666667
SNPH	-0.779166666666667
B3GNT4	-1.542
MIZF	-1.0377
NUBPL	0.84725
NOD1	0.802
CDH22	1.38225
NUBP1	-0.117
DSCAM	-2.8795
DGKI	1.0945
FAM136A	-1.5755
AKAP1	1.2775
SLC16A6	-4.22775
RIN3	-0.00225000000000001
PSG2	0.036
DIP2B	-0.707416666666667
PSORS1C1	-0.054
KIAA0495	-0.2005
FLJ90709	-0.223
LPA	-0.246333333333333
PIGA	-0.247166666666667
LY75	2.80566666666667
UTS2	-6.1945
RREB1	-0.257
GALNACT-2	-0.1157
MGC3196	-0.609
FLJ31568	-0.34425
LPHN1	-0.66
SP1	0.797375
TOX4	0.628333333333333
HSPA9	-0.4975
APOBEC1	0.6825
SLC35E4	-1.5575
LSM5	-0.91575
SURF1	1.0515
ZBTB1	0.3135
GTF2F1	0.135625
RPS15A	0.7095
DUSP21	-0.65
GINS4	-3.42033333333333
MYO15A	0.243
GIMAP7	5.19725
MGC13379	1.0545
ATP6V1E2	0.283833333333333
UTP3	-0.0935
HNRPA3	-0.9495625
MT4	-0.94
C14orf155	-0.47925
U1SNRNPBP	0.685
CKLF	-0.590833333333333
PLEKHN1	-2.46883333333333
MBNL1	0.88125
NUP160	-1.5785
ACSM2A	-1.01075
LOC129881	-0.8115
KIAA1529	0.64025
FLJ22639	-2.4455
HAND1	-1.128
GSX1	0.823
FGA	-4.615375
SERPINB1	0.45775
ZNF642	-0.51
IGFBP1	-5.1045
SLC1A1	0.400125
DHX57	-0.517125
ZNF766	-0.411
PTPN21	0.8817
GDPD3	-1.068
PNPLA5	0.241
TBR1	0.486
FAM116A	0.27175
IQGAP1	0.540625
FOS	4.23225
ZNF226	0.464375
FIGNL1	-1.24766666666667
C14orf1	-0.407333333333333
ZMYND17	-1.478
PUS7	-2.04783333333333
TUBB6	-0.238375
KCNQ2	-1.45875
MARCH6	0.13875
CCDC33	0.385
PRODH	-0.4475
RBM11	-0.022
EPHA6	0.59025
SLC43A1	1.00625
LOC196541	1.2235
NTN1	1.16175
ING4	0.61975
PCDHB10	1.4695
DPH2	-1.67616666666667
SPACA4	-0.3735
FBXL21	-6.052
DIAPH1	-1.9245
ZNF71	0.3865
CEP76	-0.346
CORO1A	-1.617
RRM2	-5.36325
EDG4	-0.9675
OS9	0.0753333333333333
SLC4A1AP	-0.256
COG5	-0.18675
COPS8	-0.1825
NGLY1	-0.591
NCBP2	-0.6125
C17orf42	-0.256833333333333
GPSM3	0.315
SIL1	0.4765
ASB6	-0.858
SMAD5OS	2.39683333333333
UNC93A	-3.326875
A1BG	-0.892666666666667
C21orf62	1.67175
FMO5	-0.3765
ATRIP	-0.337666666666667
CEBPG	0.298166666666667
C7orf38	-0.24
TNFRSF1B	1.41933333333333
CLEC1A	3.56416666666667
IQSEC1	0.73825
PATZ1	0.1742
RBM22	0.063375
BAG2	-1.1995
PAQR5	-3.42633333333333
C9orf127	0.7436
THNSL1	-0.26125
SHROOM3	-0.1354
JAM2	3.1115
SNRPN	-1.70975
ALX4	-0.0815
CACNA1S	-0.621
FAM130A1	0.07875
CORIN	-0.2695
CD300LB	0.37
PLEKHG6	1.6585
LRRC40	-0.3815
PCLKC	-0.87
PCDHB16	1.68683333333333
WNT2B	0.602
ASNS	-2.67822222222222
MRPL49	-0.681875
FLJ46111	-2.4755
ISG20	-0.585
SMU1	0.289666666666667
CASZ1	0.4
POLR1D	0.554916666666667
GIN1	0.59025
SNAG1	0.977
ANKRD29	1.1875
CDKN2AIP	0.25125
KRR1	-0.019
CXCL1	-1.285
EPM2A	0.8769
PC	3.32733333333333
DEFB127	-2.72
PDZRN4	3.65733333333333
FAH	2.249125
OR51E1	4.757
CDC2L6	-0.4225
DNTTIP1	-1.05725
PAX8	-0.01275
TMEM116	0.57425
C1orf150	-0.835
PRO2012	-0.0265
MRPL40	0.4315
BEX1	-2.9062
SLC2A4	4.1615
PKMYT1	-2.31425
FEZF2	0.321666666666667
SLC26A9	-1.98075
MAP2	0.282090909090909
LYL1	-0.8845
SLC25A19	-1.10916666666667
NOS3	0.5425
ZNF34	1.5585
TMPRSS11F	-1.36666666666667
FAM43A	0.153
FCRL4	0.1
KLF14	1.576
FLRT2	1.88816666666667
WRN	-1.395
SDF2	0.5203
KRT8P12	-1.50075
C6orf195	0.4535
C9orf125	0.554333333333333
DZIP3	0.167875
RIT1	0.392583333333333
SCML1	-0.440166666666667
RHBDF2	-0.796625
OR2G3	-1.492
REXO1L1	-0.549
MAP3K7IP3	-0.599625
C3orf57	-5.91575
FBXW11	-0.733
ETAA1	-0.60325
C14orf131	-0.5275
AKT1S1	-0.381
SLC12A5	-0.410625
C9orf164	-0.00675000000000001
NRIP3	-1.0675
NOS1AP	-1.09875
TMEM121	-0.65375
SAP30BP	0.1213
DGCR6	0.87425
WDR76	-1.9085
FAM82B	0.44975
LOC606495	-0.754
MAP9	1.05925
BCDIN3D	0.45375
CXorf36	4.96266666666667
DSCR3	0.0689
ZFAND3	0.2205
C7orf43	-0.0795
SPSB3	0.9961
C19orf19	0.736
FAM133A	-2.913
C12orf25	0.78825
SLC39A3	-0.849
DISP2	-1.921
PI4KAP2	-2.571
MKRN3	-1.98166666666667
ADAMTS13	-0.44175
CBLN3	0.6296
TTYH1	0.843
C3orf18	1.37225
FLJ13236	-2.1285
ZMYND12	3.997
C18orf25	-0.199125
GLB1L3	-1.2545
ATP13A5	2.364
RANBP10	0.10225
CD96	-0.5766
DENND1C	-0.80975
RBMS3	3.083
SLC41A3	0.659
DGCR6L	0.89625
TMEM128	1.291
CSNK1G3	-0.0419285714285714
MOBKL2C	1.837625
TSPAN6	0.943625
MATN2	2.5022
MSL2L1	-0.116666666666667
ST6GALNAC2	0.314166666666667
FGFBP2	5.768
FGL1	-3.22766666666667
MPP3	-0.515166666666667
ARHGEF6	3.16716666666667
TGFBR2	2.1955
ACMSD	-2.58
IL33	5.98725
C9orf5	0.79
DEAF1	-0.3257
AMN	1.1405
DEFA6	2.51225
RNF212	0.309
METT5D1	-0.193166666666667
CIB1	0.1376
TSSK1B	-0.413
KIAA1727	-0.759
ZNF680	0.138333333333333
LOC399900	-1.795
LOC152217	-0.114833333333333
CTNNAL1	-0.292
CIT	-3.79533333333333
TLE6	-1.25425
ZNF607	-0.37475
HERC4	-0.810666666666667
DRAP1	-0.9389
PEMT	0.942
C10orf111	-0.2395
ZNF575	1.570375
KCTD7	0.19275
MYO1F	0.032875
LOC285382	0.996
RAB11A	0.6127
PLCD3	-0.53175
C15orf28	-0.41625
PTBP2	0.332375
CTB-1048E9.5	-0.231
C19orf60	0.5205
C7orf25	0.190166666666667
SETD7	1.888875
HOXB9	-4.1755
VANGL1	-1.104375
CHAF1B	-3.29
NDUFA3	0.90825
KIAA1328	0.453333333333333
SHARPIN	-0.125125
TTC23	0.377375
UGP2	1.99441666666667
ANKIB1	-0.5024
CIRBP	2.024
SEC14L4	-2.27666666666667
OVCH1	1.0045
VPS52	-0.828
FAT	-0.276
M6PRBP1	-1.48675
GPRIN3	-0.397
PPM1F	-0.710166666666667
TSR1	-1.55225
CCDC85A	6.17175
PCSK5	3.58325
ZFHX3	-0.146
HEMK1	-0.2253
PGBD2	-0.1585
RSRC2	-0.306166666666667
AURKC	-0.998166666666667
SCRIB	-0.98525
ORM2	-3.696
FAM115A	-0.0862
FZD6	-0.204125
UNC119	-0.121833333333333
GPX3	4.0174
NOV	0.358375
CABC1	2.55525
CDC42SE2	-0.4995
EIF2S2	-0.5744
RNF130	2.52625
CKAP5	-1.58466666666667
RP11-413M3.2	0.25175
C10orf18	-0.352
TMEM93	-0.36475
DYX1C1	0.01425
KCNMB2	0.021625
ANK3	-0.146166666666667
KRT5	1.1901
CDH12	-1.0435
QRSL1	-0.35875
JUB	-2.47675
SHC4	-1.172625
CCL15	3.02716666666667
CCDC22	0.021
SNX24	-1.1975
RARS	-0.63975
MORC2	-0.363625
FAM48A	-0.30075
MT1H	1.0975
PPP1R14C	-1.95666666666667
FOXD1	-2.21564285714286
C1orf213	2.55525
AMT	-0.5461
DSN1	-2.23925
PTPLAD2	3.05275
DIS3L	0.2635
RASL11A	2.882
GPRC5B	1.546125
FRMD7	-0.7005
STRN4	-0.1235
KITLG	0.675681818181818
HDGF	-2.724
OR1S1	0.269
SETX	-0.5561
DDR2	3.12825
KCTD12	2.91275
LYZL2	-0.926
WDR52	-2.181
TMEM2	0.612
ZNF579	0.0851666666666667
LOC200810	-0.704
TNFSF9	-1.536375
PPFIA4	-3.53575
CNIH3	-0.754833333333333
MAP4K4	-0.8985
ROD1	-0.889714285714286
ALS2CR12	1.02733333333333
DOCK3	-1.1935
PAQR9	-3.92875
ASB17	-0.202
STX16	-1.607625
FEZ2	0.951
DLAT	0.0645
KIF21B	-1.3525
CDC5L	-0.6795
TMEM119	0.8335
CRIP3	-1.8185
TPSD1	-0.1755
TEPP	1.01975
GNGT2	0.8805
C21orf121	2.35825
WNK1	0.101833333333333
FLJ10490	0.3237
OR51B5	-1.7365
LOC203547	0.204
HAS1	0.3
PPA1	-0.204833333333333
ST7	-0.313625
C11orf46	0.596
POPDC3	-2.288
ACOX2	2.55166666666667
ATCAY	-0.676416666666667
TM4SF19	-3.32425
MFSD9	0.246833333333333
PDHB	0.59475
ERN1	-0.554
LCE3C	0.1175
GPR111	-1.236
NOTCH3	2.086
ADAMTS5	5.637
B3GALT1	-0.79275
UGCGL1	-1.4345
FAM58A	0.085
FBXO32	1.87375
CLPP	-0.192
NXPH1	-1.59175
MTMR3	1.19116666666667
ATP1B3	-0.8265
TMEM16A	4.329375
HIST1H3F	-1.41833333333333
TRIM25	-0.8605
SDCBP2	1.3375
CRKL	-1.14225
HOXB2	1.07216666666667
ANP32B	0.13375
GATM	3.2675
AP4E1	-0.580625
EDG5	0.427
CDKN3	-4.33066666666667
CDH4	-1.059
PGD	-0.065
RND1	-0.8775
GAD1	-3.9478
MPG	-0.00925
LOC440350	-0.056
ZNF133	0.336
SERPINB12	0.195
AMELY	-0.290166666666667
DHX36	-0.79225
TNFAIP8L2	2.4605
PHTF2	-0.788111111111111
CCDC112	-0.442666666666667
IQCC	-2.10225
HEYL	2.7815
FTSJ2	-1.415
APPL1	0.626
RAB43	0.178642857142857
OR10G2	0.4845
WAC	0.581833333333333
ADCY9	-0.574875
RUNDC2B	0.036
PYCRL	-1.0496
AGPAT7	-0.225
SLC22A9	-2.28966666666667
CDKAL1	-0.286
PDYN	-1.7218
C20orf74	0.11775
MTMR11	0.3045
VAV3	-0.111333333333333
DAPL1	3.65425
STXBP3	0.37925
EIF3G	0.15275
ARHGAP22	-1.18825
NPFFR1	0.2135
NPC1	-0.364666666666667
ALDH9A1	2.10216666666667
ZNF600	-0.171625
ZNF678	-0.123333333333333
RASSF1	0.101083333333333
ADD2	-2.66175
PITPNB	-0.344375
PKD2L2	0.735857142857143
LRP11	0.58575
CDKL1	0.7245
SMEK2	0.435
PRODH2	-2.67383333333333
C11orf54	0.777166666666667
SFRS11	-0.639
IL7	0.782333333333333
ALS2CR16	1.064
BTG3	-0.4345
PAK2	-0.473777777777778
RP11-679B17.1	2.22475
GATA4	-2.10733333333333
ATP2B1	-1.268
LOC130940	-0.207
C1orf172	-0.283666666666667
ATF7IP2	-0.991
SLC25A43	-0.5775
CENTG3	-0.271416666666667
IGF2BP1	-4.0483
FCHSD1	0.71
CAMK2N2	1.066
ELAVL3	-0.3508
NBPF15	-0.742166666666667
UBE2J2	-0.49175
GNL2	-1.11175
PRR3	-0.4477
NLF2	1.074
OR4F6	-0.0775
KLHL24	1.7855
CCDC88A	-1.3609
SGPP1	-0.088
C10orf11	2.00783333333333
SLC35B4	-1.20583333333333
UGT3A2	-1.275
ARNT2	-2.1783
CBR1	-0.3475
ITPR3	-2.243
TRAPPC6B	0.5725
AMZ1	-3.1475
ARP11	1.51275
WDSUB1	1.10725
APBA1	1.93866666666667
RAB2A	0.7838
C6orf162	1.0735
HPSE2	2.037
PLCE1	1.68025
INSL3	1.7275
DLG1	0.4685
PTPLA	-1.0555
PIGX	-0.54925
TFIP11	-0.169
FIBIN	4.146
POLR2G	-0.5755
GRAP2	-2.5264
DNAJB8	-0.89325
CNBP	1.50466666666667
WASF1	-0.27975
INPP5E	-0.9165
HSPB1	-0.5704375
TMEM167	-0.2095
CUBN	1.12425
IGF1	6.0285625
ITPK1	0.7659
NAALAD2	3.651875
G3BP1	-0.2844
NT5DC1	0.7945
CYP39A1	1.8715
TMEM139	1.00475
POLK	-0.0799
GLULD1	-1.546
RBM15	-1.723
AMZ2	0.71925
GDF15	-3.65533333333333
MESDC2	-0.82
INCA	0.617666666666667
ACY1L2	-0.7855
GZMM	-0.4045
PAIP1	-0.622
CACNA2D1	2.228
STK32C	-0.668833333333333
SH3BP4	-0.223
DEC1	0.064
PADI1	-0.1995
UBB	0.4979
PON3	1.51866666666667
PROP1	0.8585
ANKRD13B	-0.289
ADCK1	-1.33925
TCF25	0.0235833333333333
SLC38A5	-2.8295
CXorf26	-0.234166666666667
C19orf39	-0.5865
PPP1R13B	0.623
ARL2	-0.0555
TCL6	-0.0340833333333333
TOP3A	-1.286
SLC16A14	0.588875
FXYD6	2.859
HIST1H4E	-0.403
BBC3	-0.745526315789474
UNC5A	0.468833333333333
FAM86C	-0.8698
PI4KB	-0.07375
B3GAT1	-1.66175
SUSD2	0.914333333333333
OAZ2	-0.2305
NOC4L	-0.6775
C10orf12	-0.71375
FADS1	-1.25666666666667
LOC144097	-1.05875
DKK2	2.09983333333333
KIAA1949	-0.15675
RHOT1	0.5116
OXT	3.026
GPR153	0.78775
ARL4A	-0.334166666666667
SAAL1	-1.7045
CCDC64	-0.6145
USE1	0.712833333333333
HNMT	2.409
PCGF3	-0.2979375
CYP2C19	0.9625
C20orf4	0.087
CCDC11	-0.2905
ACSBG2	0.325
RWDD2A	0.649
PALLD	1.256875
CPLX4	-0.469
LOC492311	2.559
KPNA2	-4.09766666666667
MACROD1	0.0996
TMCO3	-1.28716666666667
C15orf52	-0.251666666666667
BIRC5	-3.9348
PRR16	1.03016666666667
FAM63B	0.302
