Hybridization REF	TCGA-BH-A18V-11A-52R-A12D-07
EPDR1	-0.8782
MUSK	0.0562
ZNF434	0.165833333333333
SMARCD1	-0.887833333333333
ZFP106	0.50075
ZNF347	-0.286
GTF2E1	-0.77075
RY1	-0.886333333333333
ATAD2B	0.393875
ARHGAP17	-0.5225
KCNIP3	-0.59425
SFPQ	-0.2095
GFRA4	0.386333333333333
AKR1B10	-1.406125
TIGD6	0.355
RGS16	2.109875
URB1	-0.263833333333333
OR4C46	0.442
TOP3B	-0.70975
NFATC4	0.3075
CA14	-4.43625
BMPR1A	-0.4745
SNRP70	-0.0475
PRL	0.166583333333333
C6orf130	-0.14825
STAG2	0.6305
CD55	-0.128714285714286
RPS23	1.2525
SSX2	-0.799666666666667
FDPSL2A	-0.614
FBXO27	0.92975
SYNGR3	-1.05016666666667
TMSL3	0.782
EML1	-0.928
NUP93	-1.55716666666667
SMAD3	-0.6378
KIAA1189	-0.253166666666667
HNRPUL2	0.209666666666667
TBC1D12	0.172666666666667
C16orf24	-0.19825
MRVI1	1.685
ZNF581	0.131
ELOVL3	1.2805
OR51Q1	-0.106
CACNB3	0.3415
GALNT13	-1.210625
C10orf84	0.7739375
NEDD4	-0.23
SPO11	1.284
OR5AU1	0.177
NEK4	-0.579214285714286
PRKAR2A	-0.549333333333333
IHPK1	-0.888
ATP6V0B	-0.904625
CACNA1E	0.99
CEACAM8	0.160666666666667
PEX14	-0.0375
FLJ12993	1.722
ZBTB38	0.61525
PCTK2	-1.54783333333333
LRRC16	0.0156
FBLIM1	0.787916666666667
FYCO1	1.13575
RP5-1022P6.2	1.15025
CMTM1	-0.1025
PLTP	2.2285
RAPH1	1.25975
DOCK8	1.047875
EZH2	-2.8358
SLC25A1	-0.1445
PLEKHB1	1.1369
GRB7	1.9841
ZFP37	-0.249
MRPL33	-0.09075
PELO	-0.47125
ARMC1	-0.528545454545455
C9orf27	0.000750000000000001
FLJ25778	0.05
C9orf37	-0.783666666666667
TMEM66	0.215
SPRN	0.198625
HBEGF	2.40075
PI4KA	-0.5465
LEPRE1	-1.18425
POU2AF1	-1.342875
MRPL12	-1.057
REP15	0.643
ZC3H3	-0.43825
RASAL1	0.5945
DDAH1	0.73375
ACBD5	0.0595
TMC2	-0.334
CCDC137	-0.41525
SAMD13	1.333
UGT2B15	0.5395
TIPARP	0.9605
DNASE1L3	3.65925
TRIM72	-0.140833333333333
DBX2	2.411
IPO8	-0.17675
C21orf88	0.8392
MAP3K14	1.45675
LOC51233	0.184666666666667
GGTLA4	0.7315
PDE6D	-0.7725
ZNF117	-0.50625
CLK2	-0.676875
NKRF	-0.696
TNFSF15	0.7808
DUSP2	1.911125
SECISBP2	0.3869
GABRR2	-0.1705
PPAP2C	2.06775
LOC51145	-0.153333333333333
PAG1	-1.474375
PIK3C3	-0.00975
GNG10	-0.7345
APOL4	0.987
ANKRD28	-1.319
STMN3	-1.1061
RAB14	0.7361
CDK2AP2	-0.16775
HDDC3	-0.03425
COMMD7	-0.0125
CXXC1	0.856
HMCN1	-0.402333333333333
CD40	0.80575
DYNC1LI2	0.616875
GDI1	-0.28675
LOC646938	-0.45375
VSNL1	-0.594333333333333
PIH1D1	-0.0625
RAET1G	0.3425
KRTAP5-9	-0.095
EFTUD2	-0.986
ZNF311	0.00116666666666669
ATP6V1G3	0.14375
OR2W3	-0.42225
SCN4A	1.1625
MED10	-0.333875
FAM135A	-0.3351
ARHGAP4	-1.233
EHMT2	-0.25425
UFD1L	-1.1215
ERMP1	-1.15475
MAG1	-0.585666666666667
THAP8	-0.348166666666667
HACE1	-0.211
FAM82C	-0.285166666666667
C3orf20	0.304
UNC84A	-0.323166666666667
SCD5	-0.463357142857143
LASS6	0.119875
LSG1	-0.157
MAL	-4.7115
GPR22	0.1915
WDR5B	0.8765
ACTRT1	0.276
C17orf60	0.0958333333333333
GRIN2C	-0.1075
ARMC8	-0.571833333333333
SLC47A1	-2.0185
DMPK	-0.36525
DHRS13	-0.733333333333333
SMC1A	-0.67
KRTAP17-1	0.42575
SMYD5	-0.8175
TUSC2	0.098375
CRHR2	0.007
KIR3DL2	0.842
CCDC104	0.915
ATP2C1	-0.06325
CROT	-0.1335
PABPC3	0.458
EGR1	4.69033333333333
THSD1	1.552
KHK	-0.89925
SLC12A2	2.1769375
CD58	-1.10975
STOX2	1.1885
CCDC76	0.0735
CCDC48	3.4335
DNAH1	0.557166666666667
ZIC4	-0.275
OR1G1	-0.3025
PSMC6	-0.690833333333333
PROKR1	0.1855
ABCB1	0.342
TRAT1	-2.254
LLGL1	-0.0535
MTF1	1.279
USP54	0.528625
PAGE2B	-1.4715
ITGB7	-3.87925
CCDC81	0.331
LOC149837	-0.369
SCUBE1	0.142
ZSCAN10	0.154
HUWE1	-0.373142857142857
CDH17	-0.9435
CD180	-0.056
IL17A	0.05125
TMPO	-2.883625
KIAA1524	-3.3435
HDGFRP3	-0.997333333333333
OXCT1	-0.301454545454545
RRAS2	-0.721
LTBP2	2.9990625
SV2B	1.99383333333333
CYP2A6	1.350625
PKD1L2	0.775666666666667
PPM1M	1.191
FLJ22662	1.44016666666667
ZNF502	2.4665
GP6	-0.4695
CRYBA2	-1.40975
LEF1	-3.0899
CTPS	-3.37957142857143
EYA1	-3.05
EPS8L1	1.3875
MAPK14	-1.12225
SERPINB2	-5.257125
GTF2F2	-0.465
ZNHIT4	-0.2515
PLA1A	-0.434
C20orf114	1.529
HPR	-3.7745
C18orf2	-3.56766666666667
SATB2	-2.83925
KCNJ9	-0.189125
MGC157906	-0.0165
MOCS3	-1.01225
C17orf71	-0.5295
PPHLN1	0.0326
HIST1H2BN	-1.630875
RAPGEF1	0.37825
MAP3K8	1.137
DLG4	1.0115
STC1	0.3855
CDGAP	1.34925
DDX26B	0.3925
LOC150223	-2.4125
CPSF3	-1.23316666666667
TMEM14A	-0.56675
MYH3	0.339
GPKOW	-0.1985
SULT1A1	0.236333333333333
SPON1	2.9183
YY1AP1	-0.0611666666666667
RAB23	-0.71125
PLA2G4A	-2.33675
MAPRE3	0.0435
ZNF516	-0.0743571428571429
GGPS1	0.1615
EXOC3L2	0.4875
C19orf42	0.6222
MAP2K2	0.545833333333333
HIST1H2BB	-0.5485
RNF19B	0.721333333333333
C6orf128	0.673166666666667
TLR8	1.8855
PCDHA9	0.738
CARS2	-0.104625
CLUL1	1.6975
RHAG	-4.29666666666667
UNK	0.062
EXOC8	0.5196
C9orf95	1.42025
C14orf143	-0.427
MAML3	0.36225
LDHA	-2.45075
MRPL20	0.326
KLHDC6	1.25283333333333
ATP5S	0.358
C8orf55	0.2935
PHF19	-2.290875
KRTAP13-4	0.441
TTC5	-0.544
XKR5	-0.82175
SILV	-4.21333333333333
TEX28	-0.4685
TCTN1	0.85425
CX40.1	0.54525
PPP2R5C	-0.444125
C12orf30	-2.25166666666667
CAPG	1.07
MPZL1	-0.0282
ARSB	-1.69883333333333
TDH	-1.662
WASF4	2.341
TSSK3	-1.00816666666667
7A5	1.534
CRISPLD1	2.750125
MAD1L1	-0.481333333333333
SPIN4	-1.33416666666667
AMPD1	3.31
DPYSL5	-0.3315
INPP1	0.924833333333333
ANKRD11	-0.0433333333333333
NPAS4	0.23575
GCET2	0.0398
RNASE9	0.2985
GUCY2D	-0.265833333333333
CCDC98	-0.7925
FGF4	-0.826875
CPM	0.797
SLC26A4	0.0861666666666667
PLD5	0.7785
FAM59A	1.5217
FBXO5	-2.85222222222222
SIPA1L1	0.404625
DPYS	1.83825
ATG4D	-0.17275
TGM3	1.0005
MTCH1	-0.3255
HK1	-0.586142857142857
CDC26	0.429625
GALNT12	-1.9025
LOC339229	-0.265
MRPL35	-0.60325
ORC4L	-0.291125
TNKS	0.0152857142857143
C2orf24	0.421333333333333
ZNF553	-0.603833333333333
GGTLA1	2.711
ZNF497	0.3025
CDY1B	0.25575
SLC30A4	0.19775
TUB	0.348
ARHGEF18	-0.32775
ARRB1	1.6
KCNK1	-0.067
EREG	-0.2742
SCAMP5	-0.5555
RUNDC3B	2.86775
ADAMTS20	0.08075
IL17RB	-0.196875
FLJ20323	-0.76475
MCAM	1.749125
POLR3E	-0.567083333333333
AQR	-0.081
IPMK	0.9975
CDCA7	-4.124125
CAMP	-2.0065
GRHL3	-0.8765
ADAMTSL2	-0.147833333333333
CLMN	1.60483333333333
SSTR3	0.4155
MAGEA5	-1.801
OVOL2	3.624
JMJD1B	0.0125
RBL2	0.3052
PYGO2	-0.0095
PPP1R10	0.362
CSE1L	-1.66566666666667
LCA5	2.06825
RDH16	-0.20475
ASRGL1	-1.58975
TOM1	0.723
PTX3	-2.63625
TTC15	0.9875
SCGB3A1	5.14366666666667
MRPL50	-1.22625
RCAN3	0.477875
SLC26A11	1.1215
STYX	-0.967166666666667
CINP	0.07975
MARCH7	-1.11725
PFKM	-1.2425
SGMS1	0.172333333333333
RIOK3	-0.4101
C1orf110	0.167
CES7	-0.075125
LOC440248	-0.439
PPP1R12C	0.77275
C10orf27	0.4095
ATG9A	0.22075
MRPS26	-0.160875
TMEM40	0.983
ELP3	-0.275
ZNF787	0.5929
HIAT1	-0.999
C8orf34	0.696833333333333
MGC4655	0.2507
PELI1	1.35116666666667
PPT1	-0.9633
SLC35C2	0.116333333333333
C6orf125	-1.42775
MUC4	-0.1425
RFC4	-2.30442857142857
GNB2	-0.074
NUP50	-0.8405
SULT4A1	-1.349
C7	2.552625
CCDC130	0.303
ARRDC4	1.34375
RQCD1	-1.68975
GLYCTK	-0.957
AYTL2	-1.75554545454545
MTUS1	1.657
LEMD3	-0.189666666666667
PLEKHF2	-0.0485
HOXA7	2.643375
GTF3C2	-1.793
DYNLRB2	3.062
CNOT10	-0.6985
MR1	-0.335833333333333
FFAR1	0.18825
PRIC285	0.149
SLITRK6	4.61775
LIX1	-1.93566666666667
UBE1L2	-0.694833333333333
F8	1.066875
ACHE	0.129333333333333
KPNA5	-0.71975
TNFRSF12A	-1.03416666666667
EGR3	4.4795
SERPIND1	-3.71816666666667
OASL	0.0805
IFRD1	-0.529625
WDFY1	-0.955333333333333
ZNF267	-1.372125
ACCN5	0.0025
ZBTB6	-0.462
PPP1R3A	-0.615
PRRT3	-0.1595
FBXL19	-0.4495
TXNIP	1.58571428571429
ACTN2	-1.6665
ATG9B	-0.711625
C9orf117	0.533
IL27	2.481
RPL36AL	0.807833333333333
KLK15	0.47675
CHAD	1.931
RAP2B	-0.6356
HEBP2	1.73025
ZNF342	-0.1705
CAMK2G	-0.5805
TLR3	1.596
FGF14	1.5505
HMGB2	-2.137125
TRPM5	-0.291666666666667
OR5M11	-0.093
KIF3B	0.367473684210526
PRICKLE2	1.25225
MTMR9	-0.4025
C3orf27	0.148
GLRA3	2.07583333333333
NSDHL	-0.821666666666667
TMEM32	0.05175
POLR2D	-1.48325
MYADML	0.308
C9orf114	0.08175
MRGPRX1	-0.4775
TOPORS	0.90925
CLDN19	2.62875
C1QL4	0.224
RNF165	0.3475
DHRS9	0.25125
DNAH2	-0.553333333333333
FXR1	-0.665833333333333
ZMYM3	-0.497125
CASP3	-0.194666666666667
FAM120C	-0.566625
SCLY	-2.0335
CA7	0.557
ENTPD5	0.174666666666667
ZNF461	-0.556125
PDIA5	-0.68575
C1orf19	-1.76233333333333
TMEM67	-0.49225
KCTD20	-1.124
WDR47	0.291
FLJ38723	0.9065
KLRF1	1.4015
TAS2R16	0.3635
CLDN12	-0.508
PRKCE	0.225
UBXD4	-1.27875
ITGAM	2.3085
GLT8D3	-0.493875
WDR31	0.9036
RGS2	3.8625
OR51L1	0.3035
MST1R	-0.08075
KIAA1737	1.425
OR4A5	1.196
GLIS1	-1.48016666666667
PTMA	-0.0694285714285714
NAPA	0.46125
PRDM11	0.28
LIPF	0.434
DIRAS3	3.31075
ASGR2	-4.125875
C1QTNF4	2.557
PIK3R4	0.0201666666666667
ARMC3	1.21325
NDUFV3	-0.503916666666667
BTBD3	-0.6895
PPP1R2	0.00550000000000001
UBE2NL	-2.14
FOSL2	1.09214285714286
FAM119A	-1.84983333333333
TUBA4A	-0.4626
KRTAP12-1	-0.04475
SFRS2	-1.79925
RHPN1	-0.5563
EEF2	0.137833333333333
ZDHHC11	0.2445
EPHA3	-2.1419
RBM12	0.06225
H2AFJ	0.27875
EDIL3	0.4915
KIF26A	-0.0975
SERGEF	0.00499999999999999
B3GALT4	2.02575
LOC90925	1.2525
OSCAR	-0.3275
NPFF	1.416375
DEDD	0.32825
TMEM155	-1.375375
PTPN1	-0.00825
SCYL2	-0.7195
SKAP1	1.14675
LEAP2	-2.33783333333333
GADD45G	1.5414
IFITM3	0.612375
PILRB	0.125
SLU7	0.320625
DSC3	2.949
DNMT3L	-2.16125
PAPD5	0.260375
B3GNT3	1.11116666666667
LHCGR	0.3235
MSL-1	-0.19
UBE2S	-2.509875
SAP130	-0.7155
ANAPC11	-0.396
MAGED4B	-0.7955
ATP6V1B2	-0.079
C14orf179	1.0275
CAPZA1	-1.35275
CDYL2	-1.26483333333333
GLRX3	-1.1465
LOC136288	-0.98175
MOBKL1A	-0.02925
HTR2B	2.7235
CRYGD	-0.191333333333333
NUS1	-2.01633333333333
PGRMC1	-1.3905
MYOM2	1.8355
FLJ39653	-1.1155
CHM	-0.1435
OR5M8	0.2655
ZNF619	-0.405
FAM105A	0.395
CCNL1	0.32875
NAP1L3	-0.44325
C10orf57	0.928
B3GALNT1	-0.2845
CSN1S2A	-0.2755
TCP10L	0.14725
GDAP2	-0.799
DMKN	0.718
COX6B1	-0.28125
DNASE2	-0.0126666666666667
MSH5	-1.80575
LGMN	0.09025
USP31	0.7929
OR13C8	0.873
SDCBP	-0.156
NUDT11	-1.91633333333333
PYGL	-0.00399999999999999
SNPH	0.439166666666667
B3GNT4	-0.8535
MIZF	-0.5267
NUBPL	-0.2565
NOD1	1.1465
CDH22	1.6425
NUBP1	0.326333333333333
DSCAM	-3.59775
DGKI	1.6085
FAM136A	-1.27925
AKAP1	1.01883333333333
SLC16A6	-1.4085
RIN3	1.12775
PSG2	-0.1305
DIP2B	-0.105583333333333
PSORS1C1	-1.0407
KIAA0495	0.2645
FLJ90709	-0.590666666666667
LPA	0.381333333333333
PIGA	-1.11233333333333
LY75	2.71566666666667
UTS2	-4.58166666666667
RREB1	-0.288125
GALNACT-2	-0.2439
MGC3196	-0.8305
FLJ31568	0.6945
LPHN1	-0.72475
SP1	0.047625
TOX4	0.5755
HSPA9	-1.2403
APOBEC1	0.731
SLC35E4	0.3345
LSM5	-0.99125
SURF1	0.062
ZBTB1	0.250666666666667
GTF2F1	0.65975
RPS15A	-0.248214285714286
DUSP21	-1.61066666666667
GINS4	-3.48316666666667
MYO15A	0.661833333333333
GIMAP7	4.70175
MGC13379	0.85725
ATP6V1E2	-0.402333333333333
UTP3	-0.30575
HNRPA3	-0.762875
MT4	-0.595
C14orf155	0.183
U1SNRNPBP	0.9455
CKLF	-0.96
PLEKHN1	-0.395
MBNL1	0.119666666666667
NUP160	-1.61025
ACSM2A	-1.44975
LOC129881	1.331
KIAA1529	0.6505
FLJ22639	-1.45475
HAND1	-0.7475
GSX1	0.458
FGA	-4.07033333333333
SERPINB1	0.2245
ZNF642	-0.42325
IGFBP1	-5.738125
SLC1A1	-0.035375
DHX57	-0.463375
ZNF766	0.7595
PTPN21	0.1737
GDPD3	-0.161166666666667
PNPLA5	-0.0655
TBR1	0.0263333333333333
FAM116A	0.29775
IQGAP1	0.28375
FOS	3.78375
ZNF226	0.208375
FIGNL1	-1.75716666666667
C14orf1	0.0425
ZMYND17	-1.023
PUS7	-1.769
TUBB6	-0.236625
KCNQ2	-1.5525
MARCH6	-0.0131666666666667
CCDC33	0.091
PRODH	-0.632
RBM11	0.40875
EPHA6	0.562285714285714
SLC43A1	0.06075
LOC196541	0.5295
NTN1	0.904083333333333
ING4	1.271
PCDHB10	0.1295
DPH2	-1.30133333333333
SPACA4	-0.29425
FBXL21	-3.952
DIAPH1	-0.602833333333333
ZNF71	0.395
CEP76	-1.8015
CORO1A	-0.756
RRM2	-5.479
EDG4	0.91575
OS9	1.46733333333333
SLC4A1AP	-0.1185
COG5	-0.99775
COPS8	-1.02275
NGLY1	-0.7395
NCBP2	-0.934375
C17orf42	-0.4535
GPSM3	-0.045375
SIL1	0.416833333333333
ASB6	-0.501
SMAD5OS	0.634833333333333
UNC93A	-3.533
A1BG	0.0736666666666667
C21orf62	0.126
FMO5	0.05225
ATRIP	0.088
CEBPG	-0.0901666666666667
C7orf38	-0.276333333333333
TNFRSF1B	1.998
CLEC1A	1.8545
IQSEC1	0.44875
PATZ1	0.7122
RBM22	0.95975
BAG2	-1.96366666666667
PAQR5	-3.0195
C9orf127	0.9602
THNSL1	-0.40325
SHROOM3	2.4201
JAM2	2.368
SNRPN	-0.74425
ALX4	0.378
CACNA1S	-0.4005
FAM130A1	-0.12675
CORIN	0.6465
CD300LB	0.24
PLEKHG6	0.6065
LRRC40	-1.55175
PCLKC	-0.60075
PCDHB16	0.120333333333333
WNT2B	1.00816666666667
ASNS	-2.26188888888889
MRPL49	-0.54525
FLJ46111	-1.18475
ISG20	-0.229375
SMU1	-0.480333333333333
CASZ1	-0.471
POLR1D	-0.369416666666667
GIN1	-0.58025
SNAG1	0.2565
ANKRD29	0.7375
CDKN2AIP	0.26
KRR1	-0.1815
CXCL1	-0.514
EPM2A	-0.2702
PC	0.5885
DEFB127	1.026
PDZRN4	2.7425
FAH	0.228875
OR51E1	2.355
CDC2L6	-0.397833333333333
DNTTIP1	-0.7595
PAX8	-0.69925
TMEM116	0.3155
C1orf150	-0.2035
PRO2012	0.40675
MRPL40	-0.382333333333333
BEX1	-3.2292
SLC2A4	1.30116666666667
PKMYT1	-2.113
FEZF2	0.0226666666666667
SLC26A9	-2.587
MAP2	1.14033333333333
LYL1	-1.33975
SLC25A19	-1.57783333333333
NOS3	0.137
ZNF34	0.9215
TMPRSS11F	-0.85525
FAM43A	0.686
FCRL4	0.699833333333333
KLF14	0.397
FLRT2	0.522333333333333
WRN	-1.03375
SDF2	0.7657
KRT8P12	-0.37625
C6orf195	0.8145
C9orf125	-0.980333333333333
DZIP3	0.04525
RIT1	-0.79775
SCML1	-1.32483333333333
RHBDF2	-0.20125
OR2G3	0.579
REXO1L1	1.716
MAP3K7IP3	-1.01075
C3orf57	-4.44675
FBXW11	-0.9655
ETAA1	-0.295
C14orf131	0.4464
AKT1S1	-0.244
SLC12A5	-1.0825
C9orf164	1.0675
NRIP3	-1.04675
NOS1AP	0.8285
TMEM121	0.323
SAP30BP	0.123
DGCR6	0.52825
WDR76	-2.27
FAM82B	-0.900583333333333
LOC606495	-0.543
MAP9	1.79658333333333
BCDIN3D	0.4865
CXorf36	3.51083333333333
DSCR3	-1.2586
ZFAND3	-0.054375
C7orf43	0.140666666666667
SPSB3	0.9701
C19orf19	0.6535
FAM133A	-2.93025
C12orf25	0.09025
SLC39A3	-0.803125
DISP2	-1.8375
PI4KAP2	-1.7745
MKRN3	-2.83416666666667
ADAMTS13	0.066125
CBLN3	0.0315
TTYH1	1.98783333333333
C3orf18	0.93775
FLJ13236	-0.9015
ZMYND12	2.584
C18orf25	-0.420375
GLB1L3	0.0705
ATP13A5	4.0175
RANBP10	0.70225
CD96	-1.6613
DENND1C	-0.9225
RBMS3	2.4961
SLC41A3	0.588166666666667
DGCR6L	0.636
TMEM128	0.614666666666667
CSNK1G3	-0.340071428571429
MOBKL2C	1.7145
TSPAN6	0.26325
MATN2	1.4128
MSL2L1	0.842833333333333
ST6GALNAC2	0.0951666666666667
FGFBP2	3.52475
FGL1	-4.2075
MPP3	-0.43
ARHGEF6	2.64216666666667
TGFBR2	1.320125
ACMSD	0.104
IL33	4.69675
C9orf5	-0.174583333333333
DEAF1	0.4935
AMN	-0.456
DEFA6	-0.053625
RNF212	-0.44925
METT5D1	-0.165833333333333
CIB1	0.129
TSSK1B	0.23975
KIAA1727	0.74525
ZNF680	-0.388083333333333
LOC399900	-0.298
LOC152217	-0.19625
CTNNAL1	-1.8385
CIT	-3.759
TLE6	-0.015
ZNF607	-0.35625
HERC4	-1.4255
DRAP1	-0.9263
PEMT	0.20125
C10orf111	0.4335
ZNF575	1.209625
KCTD7	-0.2415
MYO1F	0.91125
LOC285382	-0.05325
RAB11A	0.23
PLCD3	0.14225
C15orf28	0.0935
PTBP2	-0.3805
CTB-1048E9.5	-1.326
C19orf60	-0.1035
C7orf25	-0.2235
SETD7	0.8925
HOXB9	-4.7285
VANGL1	-0.631875
CHAF1B	-2.67275
NDUFA3	-0.14125
KIAA1328	0.501833333333333
SHARPIN	-0.252125
TTC23	0.546625
UGP2	0.487583333333333
ANKIB1	-0.063
CIRBP	2.21314285714286
SEC14L4	-2.10166666666667
OVCH1	-0.215166666666667
VPS52	-0.34475
FAT	-0.3475
M6PRBP1	-0.66675
GPRIN3	-0.639
PPM1F	-0.310666666666667
TSR1	-1.44825
CCDC85A	3.3715
PCSK5	2.6975
ZFHX3	-0.3575
HEMK1	0.2056
PGBD2	0.1245
RSRC2	-0.110666666666667
AURKC	-1.37816666666667
SCRIB	-0.56975
ORM2	-4.5385
FAM115A	0.7074
FZD6	-1.2755
UNC119	0.273833333333333
GPX3	1.8446
NOV	-0.00237499999999999
CABC1	1.128125
CDC42SE2	-0.5825
EIF2S2	-1.3606
RNF130	1.12975
CKAP5	-1.4985
RP11-413M3.2	0.530625
C10orf18	-0.5782
TMEM93	-0.538
DYX1C1	0.5175
KCNMB2	0.00737500000000001
ANK3	0.866166666666667
KRT5	2.5727
CDH12	-0.829625
QRSL1	-0.661125
JUB	-1.328
SHC4	-0.2605
CCL15	2.68983333333333
CCDC22	0.1915
SNX24	-0.0975
RARS	-0.932
MORC2	-0.0245
FAM48A	-0.445
MT1H	-0.5435
PPP1R14C	0.1405
FOXD1	-2.65807142857143
C1orf213	-0.13375
AMT	0.8756
DSN1	-1.6125
PTPLAD2	2.05675
DIS3L	0.33375
RASL11A	1.3705
GPRC5B	1.10875
FRMD7	0.232
STRN4	-0.558
KITLG	-0.00236363636363636
HDGF	-0.5355
OR1S1	0.041
SETX	0.1406
DDR2	0.4375
KCTD12	2.66775
LYZL2	-0.30025
WDR52	1.4685
TMEM2	0.1825
ZNF579	0.47
LOC200810	-0.6875
TNFSF9	-1.440875
PPFIA4	-3.338
CNIH3	-0.00483333333333334
MAP4K4	-1.292
ROD1	-0.714357142857143
ALS2CR12	0.0451666666666667
DOCK3	-1.577
PAQR9	-5.3005
ASB17	0.1288
STX16	-1.117625
FEZ2	0.646833333333333
DLAT	-1.36883333333333
KIF21B	-1.022
CDC5L	0.24825
TMEM119	0.970166666666667
CRIP3	-1.285
TPSD1	-0.251833333333333
TEPP	1.3025
GNGT2	0.29
C21orf121	0.35625
WNK1	-0.5565
FLJ10490	0.7484
OR51B5	-2.6845
LOC203547	-1.870625
HAS1	1.454
PPA1	-0.0755
ST7	-0.36125
C11orf46	0.6326
POPDC3	-3.3455
ACOX2	0.668666666666667
ATCAY	-0.7005
TM4SF19	-1.099
MFSD9	-0.641666666666667
PDHB	-1.00275
ERN1	0.1415
LCE3C	-0.418
GPR111	-0.169
NOTCH3	1.52383333333333
ADAMTS5	5.02925
B3GALT1	-0.664
UGCGL1	-1.57416666666667
FAM58A	-0.0536666666666667
FBXO32	2.99725
CLPP	-0.94375
NXPH1	-0.06025
MTMR3	0.8885
ATP1B3	-1.5805
TMEM16A	4.74425
HIST1H3F	-0.934
TRIM25	-0.735833333333333
SDCBP2	1.71
CRKL	-1.72725
HOXB2	-0.956166666666667
ANP32B	-0.43875
GATM	2.833
AP4E1	-0.378375
EDG5	0.3875
CDKN3	-4.596
CDH4	-0.648
PGD	-0.687166666666667
RND1	0.516
GAD1	-3.3824
MPG	0.09675
LOC440350	0.6285
ZNF133	0.88325
SERPINB12	-0.334
AMELY	-0.535833333333333
DHX36	-1.44275
TNFAIP8L2	2.39333333333333
PHTF2	-1.05155555555556
CCDC112	-0.774
IQCC	-1.27375
HEYL	2.3045
FTSJ2	-0.736666666666667
APPL1	0.994
RAB43	0.533571428571429
OR10G2	-0.0775
WAC	0.623833333333333
ADCY9	-0.050125
RUNDC2B	0.909666666666667
PYCRL	-0.5682
AGPAT7	0.068
SLC22A9	-1.062
CDKAL1	-0.529
PDYN	-0.5725
C20orf74	1.59025
MTMR11	0.5475
VAV3	2.855
DAPL1	2.41525
STXBP3	0.321
EIF3G	0.379
ARHGAP22	-0.61475
NPFFR1	-0.1265
NPC1	-0.566
ALDH9A1	1.48116666666667
ZNF600	-0.443875
ZNF678	-0.654166666666667
RASSF1	0.198083333333333
ADD2	-2.55625
PITPNB	0.639625
PKD2L2	0.147625
LRP11	-0.94125
CDKL1	0.165
SMEK2	-0.21725
PRODH2	-3.68733333333333
C11orf54	0.4775
SFRS11	-0.211333333333333
IL7	1.1115
ALS2CR16	2.01
BTG3	-0.5635
PAK2	-1.00155555555556
RP11-679B17.1	-0.05075
GATA4	-1.64483333333333
ATP2B1	-0.24475
LOC130940	1.668
C1orf172	1.8375
ATF7IP2	-1.926
SLC25A43	-0.627166666666667
CENTG3	0.407833333333333
IGF2BP1	-4.4868
FCHSD1	0.559
CAMK2N2	1.132
ELAVL3	-0.1965
NBPF15	0.559166666666667
UBE2J2	-0.2685
GNL2	-0.564
PRR3	-0.6971
NLF2	0.61525
OR4F6	0.8135
KLHL24	1.533
CCDC88A	-1.7253
SGPP1	-1.69383333333333
C10orf11	0.795666666666667
SLC35B4	-1.51466666666667
UGT3A2	-0.871
ARNT2	-0.7636
CBR1	-0.778375
ITPR3	-0.850833333333333
TRAPPC6B	-0.7738
AMZ1	-1.5545
ARP11	1.1085
WDSUB1	0.6515
APBA1	2.53183333333333
RAB2A	-0.3473
C6orf162	0.21025
HPSE2	2.466
PLCE1	0.30525
INSL3	0.5615
DLG1	-0.6322
PTPLA	-2.82025
PIGX	-0.714375
TFIP11	0.587833333333333
FIBIN	2.711
POLR2G	-0.7045
GRAP2	-1.8356
DNAJB8	0.08975
CNBP	0.2105
WASF1	-1.149
INPP5E	-0.4265
HSPB1	-0.943875
TMEM167	-0.7299
CUBN	0.719
IGF1	4.7306875
ITPK1	-0.0849
NAALAD2	-0.874375
G3BP1	-0.6095
NT5DC1	0.43175
CYP39A1	1.2175
TMEM139	2.02741666666667
POLK	-0.315
GLULD1	-2.80875
RBM15	-0.863
AMZ2	-0.0305
GDF15	-2.73816666666667
MESDC2	-0.40925
INCA	0.362166666666667
ACY1L2	0.8005
GZMM	-1.08083333333333
PAIP1	-0.37325
CACNA2D1	0.67375
STK32C	-1.19533333333333
SH3BP4	0.3985
DEC1	0.4995
PADI1	-0.346
UBB	-0.4264
PON3	1.2005
PROP1	1.0575
ANKRD13B	-0.4635
ADCK1	-0.57225
TCF25	1.14916666666667
SLC38A5	-2.85675
CXorf26	0.692333333333333
C19orf39	0.2085
PPP1R13B	0.93325
ARL2	-0.452
TCL6	-0.395416666666667
TOP3A	-0.7315
SLC16A14	-0.55575
FXYD6	2.59866666666667
HIST1H4E	-0.593
BBC3	-0.0732631578947368
UNC5A	0.246166666666667
FAM86C	-0.7093
PI4KB	0.399875
B3GAT1	0.1925
SUSD2	0.988666666666667
OAZ2	0.280333333333333
NOC4L	-0.45025
C10orf12	-1.339
FADS1	-3.2625
LOC144097	-0.9815
DKK2	0.865
KIAA1949	-0.7975
RHOT1	-0.5087
OXT	1.83566666666667
GPR153	0.65125
ARL4A	1.12683333333333
SAAL1	-1.592
CCDC64	-0.0475
USE1	0.300166666666667
HNMT	1.204
PCGF3	0.36925
CYP2C19	0.2745
C20orf4	0.052
CCDC11	2.01075
ACSBG2	1.45825
RWDD2A	0.1015
PALLD	2.553125
CPLX4	-0.357
LOC492311	1.46925
KPNA2	-3.03466666666667
