Hybridization REF	TCGA-BH-A0BZ-01A-31R-A12P-07
GTF2E1	0.59425
RY1	0.0665
ATAD2B	0.283875
ARHGAP17	-0.4464
KCNIP3	-1.23775
SFPQ	0.473625
GFRA4	0.5215
AKR1B10	-3.117
TIGD6	-0.0971666666666667
RGS16	2.490375
URB1	-0.232166666666667
OR4C46	0.342
TOP3B	0.127
NFATC4	0.587
CA14	-5.99125
BMPR1A	0.378
SNRP70	0.420875
PRL	0.145545454545454
C6orf130	-1.01025
STAG2	-0.238
CD55	-0.228428571428571
RPS23	0.308
SSX2	-1.56966666666667
FDPSL2A	0.76425
FBXO27	0.318625
SYNGR3	1.03116666666667
TMSL3	1.1615
EML1	-1.6935
NUP93	-0.308583333333333
SMAD3	-0.9207
KIAA1189	1.23983333333333
HNRPUL2	0.430333333333333
TBC1D12	0.2885
C16orf24	1.19375
MRVI1	0.349166666666667
ZNF581	0.031
ELOVL3	-1.1235
OR51Q1	0.09575
CACNB3	1.92966666666667
GALNT13	-1.17542857142857
C10orf84	0.4355625
NEDD4	-0.9411
SPO11	-0.054
OR5AU1	0.2655
NEK4	0.464
PRKAR2A	-1.308
IHPK1	-0.682833333333333
ATP6V0B	1.296375
CACNA1E	1.9635
CEACAM8	0.5578
PEX14	-0.1325
FLJ12993	2.288
ZBTB38	-0.751333333333333
PCTK2	0.459833333333333
LRRC16	0.4344
FBLIM1	0.817166666666667
FYCO1	1.155
RP5-1022P6.2	-0.651833333333333
CMTM1	0.429166666666667
PLTP	2.05783333333333
RAPH1	0.131625
DOCK8	1.888
EZH2	-1.20813333333333
SLC25A1	0.8415
PLEKHB1	-0.7489
GRB7	1.6196
ZFP37	-0.483
MRPL33	-1.08125
PELO	0.086
ARMC1	-0.419090909090909
C9orf27	-0.112857142857143
FLJ25778	-0.569
C9orf37	-0.3915
TMEM66	1.49425
SPRN	0.01125
HBEGF	-0.15
PI4KA	-0.9005
LEPRE1	-0.45875
POU2AF1	-1.647625
MRPL12	0.741666666666667
REP15	-0.0815
ZC3H3	2.19425
RASAL1	-0.55625
DDAH1	1.30975
ACBD5	0.3555
TMC2	0.808
CCDC137	0.05425
SAMD13	0.806333333333333
UGT2B15	-4.11516666666667
TIPARP	-1.43875
DNASE1L3	-0.4875
TRIM72	0.1925
DBX2	0.31475
IPO8	0.48475
C21orf88	-2.3173
MAP3K14	1.07125
LOC51233	0.9962
GGTLA4	-0.93475
PDE6D	0.85225
ZNF117	-0.904
CLK2	0.225875
NKRF	-1.363
TNFSF15	0.9466
DUSP2	1.05475
SECISBP2	-1.265
GABRR2	-0.481
PPAP2C	3.05675
LOC51145	0.3465
PAG1	0.00612500000000001
PIK3C3	-0.62375
GNG10	0.7835
APOL4	1.7775
ANKRD28	-1.134375
STMN3	1.6668
RAB14	0.5849
CDK2AP2	0.83225
HDDC3	-0.18075
COMMD7	1.082875
CXXC1	0.62975
HMCN1	-0.345333333333333
CD40	1.5785
DYNC1LI2	0.414
GDI1	1.119
LOC646938	-0.343
VSNL1	-2.48616666666667
PIH1D1	-0.0496666666666667
RAET1G	-1.454
KRTAP5-9	1.0825
EFTUD2	-0.357
ZNF311	-0.144166666666667
ATP6V1G3	1.10366666666667
OR2W3	-0.155
SCN4A	0.606
MED10	0.405125
FAM135A	-0.7741
ARHGAP4	-0.375
EHMT2	0.61875
UFD1L	-0.33025
ERMP1	0.7185
MAG1	-2.81133333333333
THAP8	1.07433333333333
HACE1	-1.93933333333333
FAM82C	0.371833333333333
C3orf20	0.4675
UNC84A	-0.425333333333333
SCD5	0.359357142857143
LASS6	1.00275
LSG1	0.0379166666666667
MAL	-4.64225
GPR22	-0.256
WDR5B	0.4975
ACTRT1	0.908
C17orf60	1.53
GRIN2C	0.2893
ARMC8	-0.397333333333333
SLC47A1	-2.7325
DMPK	-0.78525
DHRS13	0.497166666666667
SMC1A	-0.0361666666666667
KRTAP17-1	-1.11125
SMYD5	0.083
TUSC2	-0.44675
CRHR2	0.6465
KIR3DL2	0.9395
CCDC104	0.25875
ATP2C1	0.35325
CROT	0.67175
PABPC3	-0.602833333333333
EGR1	-0.340833333333333
THSD1	0.2905
KHK	-0.1675
SLC12A2	2.272375
CD58	-0.7505
STOX2	-2.29783333333333
CCDC76	-1.2444
CCDC48	2.04825
DNAH1	-0.0941666666666667
ZIC4	-0.897875
OR1G1	0.073
PSMC6	-0.0493333333333333
PROKR1	0.4035
ABCB1	-0.25275
TRAT1	1.04375
LLGL1	0.6115
MTF1	0.546
USP54	-0.271625
PAGE2B	-1.322
ITGB7	-4.10775
CCDC81	-0.2155
LOC149837	0.13075
SCUBE1	-2.33
ZSCAN10	1.5735
HUWE1	0.271928571428571
CDH17	0.4595
CD180	1.24175
IL17A	0.02725
TMPO	-0.558625
KIAA1524	-1.16066666666667
HDGFRP3	0.234666666666667
OXCT1	-2.86690909090909
RRAS2	-0.849833333333333
LTBP2	3.3645
SV2B	1.4245
CYP2A6	0.211875
PKD1L2	-1.77916666666667
PPM1M	1.37175
FLJ22662	2.33883333333333
ZNF502	2.02075
GP6	-0.226
CRYBA2	-0.261
LEF1	-1.463
CTPS	-1.53128571428571
EYA1	-3.22916666666667
EPS8L1	3.61025
MAPK14	-0.3045
SERPINB2	-5.756125
GTF2F2	-0.942333333333333
ZNHIT4	0.563
PLA1A	2.1605
C20orf114	2.29875
HPR	-4.554
C18orf2	-3.815
SATB2	-0.49125
KCNJ9	-0.0700000000000001
MGC157906	0.9365
MOCS3	1.7
C17orf71	-0.0526666666666667
PPHLN1	-0.5953
HIST1H2BN	-0.1685
RAPGEF1	0.247875
MAP3K8	-0.469
DLG4	0.536
STC1	-0.668583333333333
CDGAP	1.6015
DDX26B	-1.7755
LOC150223	-1.57325
CPSF3	-1.28916666666667
TMEM14A	0.16575
MYH3	-2.889
GPKOW	0.4385
SULT1A1	0.5285
SPON1	3.7206
YY1AP1	0.417
RAB23	0.23
PLA2G4A	-4.08875
MAPRE3	0.063
ZNF516	0.247142857142857
GGPS1	0.68
EXOC3L2	-0.2375
C19orf42	0.1484
MAP2K2	0.8855
HIST1H2BB	0.79675
RNF19B	2.12116666666667
C6orf128	-0.00449999999999999
TLR8	4.016
PCDHA9	-0.5535
CARS2	-0.247125
CLUL1	0.855333333333333
RHAG	-5.2495
UNK	-0.0675
EXOC8	0.5737
C9orf95	0.014
C14orf143	-1.499
MAML3	0.052875
LDHA	-1.044
MRPL20	-0.0485
KLHDC6	0.5395
ATP5S	-0.493666666666667
C8orf55	2.7985
PHF19	-1.47075
KRTAP13-4	0.4865
TTC5	0.1785
XKR5	-0.14975
SILV	-5.66716666666667
TEX28	0.751
TCTN1	0.78375
CX40.1	-0.44375
PPP2R5C	-0.58175
C12orf30	-1.31483333333333
CAPG	2.50975
MPZL1	0.9572
ARSB	-0.0131666666666667
TDH	-2.03966666666667
WASF4	0.13125
TSSK3	-0.671
7A5	1.81
CRISPLD1	-0.512875
MAD1L1	1.3235
SPIN4	-0.686
AMPD1	-0.054
DPYSL5	1.713
INPP1	-0.4065
ANKRD11	-1.53977777777778
NPAS4	-0.447625
GCET2	0.4394
RNASE9	0.6615
GUCY2D	0.6155
CCDC98	-0.566
FGF4	-0.059
CPM	-1.143
SLC26A4	-1.5555
PLD5	-0.10275
FAM59A	1.0104
FBXO5	-2.04077777777778
SIPA1L1	-0.327375
DPYS	1.5505
ATG4D	1.1855
TGM3	1.105
MTCH1	0.581
HK1	0.4555
CDC26	0.3665
GALNT12	-2.56766666666667
LOC339229	0.8135
MRPL35	-0.686625
ORC4L	-0.673875
TNKS	-0.102214285714286
C2orf24	1.34683333333333
ZNF553	0.234166666666667
GGTLA1	3.967
ZNF497	-0.05625
CDY1B	1.41
SLC30A4	0.0960000000000001
TUB	-0.230125
ARHGEF18	0.55875
ARRB1	1.89
KCNK1	-2.86425
EREG	-3.41377777777778
SCAMP5	0.071
RUNDC3B	2.22875
ADAMTS20	-0.013
IL17RB	-0.909625
FLJ20323	-0.5925
MCAM	0.3315
POLR3E	-1.4865
AQR	-0.623666666666667
IPMK	0.1465
CDCA7	-4.763375
CAMP	1.19525
GRHL3	1.80225
ADAMTSL2	1.948
CLMN	1.0885
SSTR3	0.2655
MAGEA5	-1.332
OVOL2	3.0755
JMJD1B	0.217
RBL2	0.4736
PYGO2	1.2145
PPP1R10	0.984333333333333
CSE1L	-0.074
LCA5	0.15475
RDH16	0.71075
ASRGL1	-0.281875
TOM1	1.3325
PTX3	-7.32425
TTC15	0.822
SCGB3A1	1.01533333333333
MRPL50	-1.01575
RCAN3	0.97125
SLC26A11	1.7745
STYX	-0.2345
CINP	0.048
MARCH7	-0.10225
PFKM	-1.3065
SGMS1	0.1585
RIOK3	-0.2167
C1orf110	0.1955
CES7	0.653857142857143
LOC440248	-3.2745
PPP1R12C	0.74475
C10orf27	0.8715
ATG9A	0.3965
MRPS26	-0.12825
TMEM40	3.25125
ELP3	0.2171
ZNF787	1.624
HIAT1	0.26625
C8orf34	1.19333333333333
MGC4655	0.5429
PELI1	-0.3225
PPT1	0.9004
SLC35C2	1.6525
C6orf125	-0.024
MUC4	-1.05766666666667
RFC4	-2.49528571428571
GNB2	1.33583333333333
NUP50	-0.1305
SULT4A1	-0.7236
C7	0.905625
CCDC130	0.185666666666667
ARRDC4	-0.0055
RQCD1	-0.37075
GLYCTK	-0.4175
AYTL2	-0.367090909090909
MTUS1	0.9891
LEMD3	-0.0216666666666667
PLEKHF2	2.573
HOXA7	-0.786875
GTF3C2	-0.7305
DYNLRB2	1.18525
CNOT10	-0.5175
MR1	0.886
FFAR1	0.23925
PRIC285	0.9685
SLITRK6	-0.90275
LIX1	-1.701
UBE1L2	-0.605
F8	0.659125
ACHE	1.33116666666667
KPNA5	-0.58975
TNFRSF12A	0.113666666666667
EGR3	0.5815
SERPIND1	-4.81116666666667
OASL	3.17
IFRD1	-1.80375
WDFY1	0.442666666666667
ZNF267	0.40225
ACCN5	0.338
ZBTB6	0.80275
PPP1R3A	0.797
PRRT3	1.11075
FBXL19	-0.0735
TXNIP	0.373642857142857
ACTN2	-1.37925
ATG9B	-0.53875
C9orf117	0.592
IL27	0.7525
RPL36AL	-0.311166666666667
KLK15	-0.2005
CHAD	0.1075
RAP2B	0.2826
HEBP2	1.143
ZNF342	1.7005
CAMK2G	-0.1225
TLR3	1.88525
FGF14	0.18475
HMGB2	-1.505375
TRPM5	0.0833333333333333
OR5M11	0.8745
KIF3B	0.705842105263158
PRICKLE2	-0.21925
MTMR9	-0.09275
C3orf27	0.314
GLRA3	-0.683333333333333
NSDHL	0.063
TMEM32	-0.42875
POLR2D	-0.17075
MYADML	0.5625
C9orf114	0.62625
MRGPRX1	0.897
TOPORS	0.39325
CLDN19	-0.3145
C1QL4	-0.08
RNF165	-3.51
DHRS9	-0.2355
DNAH2	-2.1104
FXR1	-1.3645
ZMYM3	-0.77725
CASP3	-0.477
FAM120C	-0.25425
SCLY	-1.6415
CA7	-0.6245
ENTPD5	-0.17
ZNF461	-0.326375
PDIA5	-0.4125
C1orf19	-0.0773333333333333
TMEM67	0.0255
KCTD20	0.0935
WDR47	0.963
FLJ38723	-1.775
KLRF1	1.31083333333333
TAS2R16	-0.9595
CLDN12	-0.0905
PRKCE	-0.24675
UBXD4	-1.0705
ITGAM	3.14233333333333
GLT8D3	-0.2905
WDR31	0.0827
RGS2	0.39425
OR51L1	0.2285
MST1R	-1.64425
KIAA1737	0.81325
OR4A5	0.4015
GLIS1	-1.79366666666667
PTMA	0.326428571428571
NAPA	1.84225
PRDM11	-0.05825
LIPF	0.4585
DIRAS3	-0.39375
ASGR2	-3.909875
C1QTNF4	1.00525
PIK3R4	-0.025
ARMC3	2.03725
NDUFV3	-0.477333333333333
BTBD3	-1.38933333333333
PPP1R2	0.638166666666667
UBE2NL	0.70375
FOSL2	0.933785714285714
FAM119A	-0.297666666666667
TUBA4A	-0.8272
KRTAP12-1	-0.11175
SFRS2	-0.51025
RHPN1	1.3897
EEF2	-0.8055
ZDHHC11	-0.933166666666667
EPHA3	-1.6338
RBM12	-0.8775
H2AFJ	-0.168166666666667
EDIL3	2.862
KIF26A	-0.93625
SERGEF	-0.0595
B3GALT4	2.88125
LOC90925	2.154
OSCAR	0.8945
NPFF	-0.808625
DEDD	0.966375
TMEM155	-0.251875
PTPN1	0.348
SCYL2	-0.229833333333333
SKAP1	2.7985
LEAP2	-4.31666666666667
GADD45G	2.4998
IFITM3	1.472625
PILRB	-1.47966666666667
SLU7	-0.2129375
DSC3	0.729
DNMT3L	-2.44133333333333
PAPD5	0.532625
B3GNT3	1.38366666666667
LHCGR	0.279
MSL-1	1.15875
UBE2S	-0.529
SAP130	-0.618
ANAPC11	0.87075
MAGED4B	-3.032
ATP6V1B2	1.07733333333333
C14orf179	0.780125
CAPZA1	0.764
CDYL2	-0.415666666666667
GLRX3	-0.976
LOC136288	-0.5175
MOBKL1A	-1.164
HTR2B	3.41
CRYGD	-0.108
NUS1	-0.628833333333333
PGRMC1	0.6095
MYOM2	-0.11
FLJ39653	-1.46866666666667
CHM	-0.8083
OR5M8	-0.143
ZNF619	0.16
FAM105A	2.04375
CCNL1	-1.86875
NAP1L3	0.13225
C10orf57	1.08583333333333
B3GALNT1	1.09766666666667
CSN1S2A	0.997
TCP10L	-0.43775
GDAP2	0.340625
DMKN	-3.00816666666667
COX6B1	-0.312
DNASE2	1.16866666666667
MSH5	-1.7075
LGMN	0.36425
USP31	-0.2167
OR13C8	0.3435
SDCBP	0.2042
NUDT11	-2.711
PYGL	-2.489
SNPH	-1.3
B3GNT4	0.437
MIZF	-0.5146
NUBPL	-0.33175
NOD1	0.204666666666667
CDH22	0.704875
NUBP1	0.957333333333333
DSCAM	-4.7065
DGKI	0.6085
FAM136A	-0.76725
AKAP1	-0.709666666666667
SLC16A6	-0.273
RIN3	1.649
PSG2	0.17975
DIP2B	-0.305333333333333
PSORS1C1	-0.4549
KIAA0495	0.2595
FLJ90709	-0.887666666666667
LPA	-0.152666666666667
PIGA	-1.05233333333333
LY75	1.9705
UTS2	-5.93766666666667
RREB1	0.42175
GALNACT-2	0.9499
MGC3196	0.14075
FLJ31568	-0.8505
LPHN1	-1.05875
SP1	1.58175
TOX4	0.4025
HSPA9	-0.3747
APOBEC1	-0.0469999999999999
SLC35E4	-1.62725
LSM5	-1.59325
SURF1	1.3405
ZBTB1	-0.081
GTF2F1	0.779875
RPS15A	-0.980714285714286
DUSP21	-0.7065
GINS4	-2.618
MYO15A	-0.796333333333333
GIMAP7	3.8755
MGC13379	0.76575
ATP6V1E2	-0.386333333333333
UTP3	-0.48875
HNRPA3	-0.9425625
MT4	0.8635
C14orf155	0.25975
U1SNRNPBP	0.8475
CKLF	-0.176666666666667
PLEKHN1	1.15733333333333
MBNL1	-0.404333333333333
NUP160	-0.78125
ACSM2A	-1.24125
LOC129881	-0.55375
KIAA1529	-0.839
FLJ22639	-1.5735
HAND1	-0.468
GSX1	0.7925
FGA	-4.76846666666667
SERPINB1	0.21
ZNF642	0.51875
IGFBP1	-9.13775
SLC1A1	-0.085625
DHX57	-0.056125
ZNF766	-0.29
PTPN21	-0.318
GDPD3	3.8285
PNPLA5	0.3755
TBR1	-0.1056
FAM116A	-0.573
IQGAP1	0.964125
FOS	-0.0345
ZNF226	-1.024875
FIGNL1	-1.6945
C14orf1	0.842333333333333
ZMYND17	1.2355
PUS7	-0.792166666666667
TUBB6	-0.681625
KCNQ2	-1.91
MARCH6	-0.330916666666667
CCDC33	0.481
PRODH	-1.61475
RBM11	2.66975
EPHA6	0.443833333333333
SLC43A1	-0.84825
LOC196541	0.313875
NTN1	1.26941666666667
ING4	0.27225
PCDHB10	0.8055
DPH2	-0.719
SPACA4	1.2295
FBXL21	-4.0395
DIAPH1	-0.037
ZNF71	0.7725
CEP76	-0.4075
CORO1A	1.57725
RRM2	-1.13175
EDG4	1.58275
OS9	1.4485
SLC4A1AP	0.1205
COG5	-0.5725
COPS8	0.29825
NGLY1	-0.61525
NCBP2	-0.116375
C17orf42	-0.285
GPSM3	1.226625
SIL1	2.02266666666667
ASB6	-0.1275
SMAD5OS	-0.367166666666667
UNC93A	-3.112
A1BG	-0.180666666666667
C21orf62	-0.14425
FMO5	-2.01558333333333
ATRIP	0.0986666666666667
CEBPG	0.1095
C7orf38	-0.332166666666667
TNFRSF1B	1.962
CLEC1A	1.03883333333333
IQSEC1	0.299
PATZ1	0.6769
RBM22	0.89475
BAG2	-2.23883333333333
PAQR5	0.313333333333333
C9orf127	0.7907
THNSL1	-0.99775
SHROOM3	-0.3244
JAM2	1.113
SNRPN	-2.98125
ALX4	-0.244
CACNA1S	0.02
FAM130A1	0.23025
CORIN	2.768
CD300LB	0.446
PLEKHG6	1.589
LRRC40	-1.33075
PCLKC	-0.623
PCDHB16	-0.154166666666667
WNT2B	-0.104
ASNS	-2.54177777777778
MRPL49	0.999625
FLJ46111	2.43475
ISG20	1.604
SMU1	0.393333333333333
CASZ1	0.2415
POLR1D	-0.590333333333333
GIN1	-1.203
SNAG1	0.265833333333333
ANKRD29	-2.1915
CDKN2AIP	-0.583
KRR1	0.223
CXCL1	-5.53416666666667
EPM2A	-0.8049
PC	0.308333333333333
DEFB127	0.7605
PDZRN4	3.0795
FAH	0.641125
OR51E1	2.6415
CDC2L6	-0.800166666666667
DNTTIP1	0.26225
PAX8	-0.7205
TMEM116	-0.459
C1orf150	0.47
PRO2012	2.647
MRPL40	-0.730166666666667
BEX1	-5.11577777777778
SLC2A4	-1.34533333333333
PKMYT1	0.5195
FEZF2	-1.183
SLC26A9	-1.72933333333333
MAP2	-0.3479
LYL1	0.007
SLC25A19	0.503
NOS3	0.7975
ZNF34	2.00366666666667
TMPRSS11F	-0.94825
FAM43A	1.03525
FCRL4	-0.360666666666667
KLF14	-0.6855
FLRT2	-1.27583333333333
WRN	-1.14125
SDF2	1.4238
KRT8P12	2.13275
C6orf195	0.1545
C9orf125	-1.3825
DZIP3	-1.306875
RIT1	1.36725
SCML1	-2.09066666666667
RHBDF2	1.27725
OR2G3	0.9875
REXO1L1	0.397
MAP3K7IP3	-1.1635
C3orf57	-3.81
FBXW11	-1.3815
ETAA1	-1.29975
C14orf131	-0.9849
AKT1S1	0.5095
SLC12A5	-0.48875
C9orf164	1.4325
NRIP3	-1.076625
NOS1AP	0.2965
TMEM121	0.66025
SAP30BP	1.2736
DGCR6	1.06575
WDR76	-0.603
FAM82B	-0.0103333333333333
LOC606495	-0.685
MAP9	1.41716666666667
BCDIN3D	0.89275
CXorf36	3.14766666666667
DSCR3	-0.1334
ZFAND3	1.087
C7orf43	0.945833333333333
SPSB3	1.4603
C19orf19	0.1995
FAM133A	-3.069875
C12orf25	0.69925
SLC39A3	0.725625
DISP2	-0.05225
PI4KAP2	-1.4675
MKRN3	-1.75683333333333
ADAMTS13	-0.589875
CBLN3	0.5821
TTYH1	-0.8505
C3orf18	-0.63
FLJ13236	0.87275
ZMYND12	0.999
C18orf25	0.475875
GLB1L3	-0.3825
ATP13A5	1.2145
RANBP10	-0.5855
CD96	0.4152
DENND1C	1.05975
RBMS3	0.7124
SLC41A3	-0.373833333333333
DGCR6L	1.406
TMEM128	0.420166666666667
CSNK1G3	-0.917142857142857
MOBKL2C	1.7625
TSPAN6	-1.428125
MATN2	-2.1756
MSL2L1	-0.636833333333333
ST6GALNAC2	1.25133333333333
FGFBP2	0.153
FGL1	-7.71683333333333
MPP3	0.507833333333333
ARHGEF6	0.4965
TGFBR2	1.115
ACMSD	-1.253
IL33	2.102
C9orf5	-0.0706666666666667
DEAF1	0.5401
AMN	0.388
DEFA6	0.104125
RNF212	0.26125
METT5D1	-0.3145
CIB1	0.9333
TSSK1B	-0.15425
KIAA1727	1.33175
ZNF680	-1.105
LOC399900	-0.8945
LOC152217	-0.607416666666667
CTNNAL1	-3.744
CIT	-1.01583333333333
TLE6	0.25075
ZNF607	0.649
HERC4	-1.18366666666667
DRAP1	0.5622
PEMT	-0.189
C10orf111	-1.8515
ZNF575	1.463375
KCTD7	-0.23825
MYO1F	1.202625
LOC285382	1.46
RAB11A	0.9255
PLCD3	-0.444
C15orf28	0.036
PTBP2	-0.945875
CTB-1048E9.5	-0.382
C19orf60	0.5705
C7orf25	0.490166666666667
SETD7	0.829625
HOXB9	-5.42
VANGL1	0.8259375
CHAF1B	-1.1095
NDUFA3	0.31575
KIAA1328	-0.318
SHARPIN	1.67975
TTC23	-0.715
UGP2	0.03
ANKIB1	0.1611
CIRBP	0.951
SEC14L4	-3.4535
OVCH1	-0.286
VPS52	1.51625
FAT	-1.005
M6PRBP1	0.04875
GPRIN3	0.291
PPM1F	-0.280333333333333
TSR1	-0.7695
CCDC85A	0.792
PCSK5	1.123
ZFHX3	-0.066
HEMK1	-1.4546
PGBD2	0.365
RSRC2	-0.183666666666667
AURKC	-0.8205
SCRIB	1.2765
ORM2	-5.60966666666667
FAM115A	0.3176
FZD6	0.601625
UNC119	0.905
GPX3	-0.3946
NOV	-0.33175
CABC1	0.21475
CDC42SE2	0.3159375
EIF2S2	-0.1796
RNF130	1.13275
CKAP5	0.149166666666667
RP11-413M3.2	1.799
C10orf18	-0.6224
TMEM93	-0.29575
DYX1C1	1.38
KCNMB2	-2.3295
ANK3	-0.700833333333333
KRT5	-0.1162
CDH12	-1.5645
QRSL1	-1.153125
JUB	-1.86575
SHC4	-2.448375
CCL15	1.46533333333333
CCDC22	1.39425
SNX24	0.09025
RARS	-0.70275
MORC2	0.049375
FAM48A	-0.37
MT1H	-0.5335
PPP1R14C	-1.64266666666667
FOXD1	-0.768357142857143
C1orf213	-3.6495
AMT	-2.6446
DSN1	-0.37175
PTPLAD2	1.6705
DIS3L	-0.27425
RASL11A	-0.59
GPRC5B	-0.169125
FRMD7	0.5335
STRN4	0.348
KITLG	0.878909090909091
HDGF	0.04075
OR1S1	0.712
SETX	0.2255
DDR2	0.109625
KCTD12	1.88975
LYZL2	-1.79525
WDR52	0.1635
TMEM2	0.251125
ZNF579	1.37033333333333
LOC200810	1.56375
TNFSF9	-0.770875
PPFIA4	-4.188
CNIH3	-0.183666666666667
MAP4K4	-0.800571428571428
ROD1	0.322
ALS2CR12	-0.787833333333333
DOCK3	-1.50083333333333
PAQR9	-4.1425
ASB17	0.4645
STX16	-0.719125
FEZ2	-0.257833333333333
DLAT	-0.907166666666667
KIF21B	-0.783
CDC5L	0.04525
TMEM119	1.3525
CRIP3	-1.859
TPSD1	0.213833333333333
TEPP	0.6105
GNGT2	1.74375
C21orf121	-0.1865
WNK1	-0.15325
FLJ10490	0.5434
OR51B5	-2.8465
LOC203547	-0.56325
HAS1	0.149
PPA1	-0.105666666666667
ST7	0.455125
C11orf46	0.5739
POPDC3	-3.82166666666667
ACOX2	2.14916666666667
ATCAY	-0.6545
TM4SF19	-0.473
MFSD9	0.824166666666667
PDHB	-0.2415
ERN1	-0.589
LCE3C	0.5405
GPR111	-0.264
NOTCH3	1.70933333333333
ADAMTS5	1.921
B3GALT1	-0.807666666666667
UGCGL1	-0.382666666666667
FAM58A	0.7435
FBXO32	1.59075
CLPP	0.1685
NXPH1	-0.69375
MTMR3	0.490333333333333
ATP1B3	-0.998625
TMEM16A	4.011625
HIST1H3F	0.094
TRIM25	0.279166666666667
SDCBP2	1.6055
CRKL	-0.233375
HOXB2	2.37216666666667
ANP32B	-1.053125
GATM	1.475
AP4E1	-0.116
EDG5	0.645625
CDKN3	-2.05966666666667
CDH4	-2.345
PGD	0.2345
RND1	1.8815
GAD1	-3.16377777777778
MPG	0.2355
LOC440350	-0.7675
ZNF133	-0.15325
SERPINB12	0.0615
AMELY	-0.3295
DHX36	-1.22775
TNFAIP8L2	3.43133333333333
PHTF2	-0.0233888888888889
CCDC112	-0.642166666666667
IQCC	-0.212
HEYL	3.66733333333333
FTSJ2	0.438333333333333
APPL1	-0.2895
RAB43	0.950357142857143
OR10G2	-0.11
WAC	-0.005
ADCY9	0.970625
RUNDC2B	0.0281666666666667
PYCRL	1.8572
AGPAT7	-0.433333333333333
SLC22A9	-1.649
CDKAL1	-0.1525
PDYN	0.656333333333333
C20orf74	-1.07375
MTMR11	0.608
VAV3	-0.93725
DAPL1	-2.5455
STXBP3	-0.15475
EIF3G	0.29925
ARHGAP22	-0.25925
NPFFR1	0.925
NPC1	-0.308166666666667
ALDH9A1	0.361
ZNF600	0.2115
ZNF678	-0.410333333333333
RASSF1	-0.746583333333333
ADD2	-2.37228571428571
PITPNB	-0.62025
PKD2L2	0.429142857142857
LRP11	0.9625
CDKL1	0.87
SMEK2	0.66075
PRODH2	-3.658
C11orf54	-1.59866666666667
SFRS11	-0.985333333333334
IL7	1.15466666666667
ALS2CR16	-0.23875
BTG3	-1.02016666666667
PAK2	-0.0576111111111111
RP11-679B17.1	-0.58575
GATA4	-1.425
ATP2B1	-1.264
LOC130940	-0.177
C1orf172	2.44
ATF7IP2	-1.33575
SLC25A43	0.375833333333333
CENTG3	0.961416666666667
IGF2BP1	-4.436
FCHSD1	0.6215
CAMK2N2	1.65683333333333
ELAVL3	-0.7844
NBPF15	-0.00316666666666667
UBE2J2	1.08525
GNL2	-0.46975
PRR3	0.4382
NLF2	1.702
OR4F6	0.223
KLHL24	-0.0613333333333333
CCDC88A	-2.18
SGPP1	-0.5065
C10orf11	-0.0861666666666667
SLC35B4	-0.773166666666667
UGT3A2	-1.0885
ARNT2	-1.0593
CBR1	0.378875
ITPR3	0.853333333333333
TRAPPC6B	-0.1873
AMZ1	1.6585
ARP11	1.728
WDSUB1	0.12775
APBA1	0.509666666666667
RAB2A	1.0571
C6orf162	-0.166
HPSE2	-0.30425
PLCE1	-1.2325
INSL3	0.70075
DLG1	-0.6789
PTPLA	-4.021
PIGX	-0.113
TFIP11	0.6365
FIBIN	3.835
POLR2G	0.04375
GRAP2	-0.6065
DNAJB8	0.2535
CNBP	-0.0686666666666667
WASF1	-2.75725
INPP5E	0.5329
HSPB1	1.0325
TMEM167	-0.3195
CUBN	-0.635
IGF1	2.01375
ITPK1	0.24
NAALAD2	-1.6985
G3BP1	0.1761
NT5DC1	-1.493375
CYP39A1	-0.6775
TMEM139	0.201333333333333
POLK	-0.9716
GLULD1	-1.946
RBM15	0.303333333333333
AMZ2	0.7705
GDF15	0.481833333333333
MESDC2	-0.28775
INCA	1.01483333333333
ACY1L2	-3.7395
GZMM	0.314833333333333
PAIP1	-0.439
CACNA2D1	0.0405
STK32C	-0.962166666666667
SH3BP4	1.53483333333333
DEC1	0.2075
PADI1	-0.5475
UBB	0.1993
PON3	-3.17883333333333
PROP1	0.663
ANKRD13B	1.113
ADCK1	0.16275
TCF25	0.24825
SLC38A5	-1.50925
CXorf26	0.604666666666667
C19orf39	0.65575
PPP1R13B	-0.1065
ARL2	0.6615
TCL6	0.418454545454546
TOP3A	-0.6545
SLC16A14	1.0025
FXYD6	1.90466666666667
HIST1H4E	-2.176
BBC3	0.794631578947368
UNC5A	0.557666666666667
FAM86C	-0.4315
PI4KB	1.2365
B3GAT1	-2.6125
SUSD2	3.35116666666667
OAZ2	-0.196333333333333
NOC4L	0.53325
C10orf12	-0.3335
FADS1	-2.87666666666667
LOC144097	0.02325
DKK2	1.64216666666667
KIAA1949	0.632
RHOT1	0.1714
OXT	1.70283333333333
GPR153	1.6815
ARL4A	-0.8035
SAAL1	-0.604
CCDC64	0.5385
USE1	-0.567333333333333
HNMT	0.3535
PCGF3	0.4326
CYP2C19	0.147666666666667
C20orf4	0.553
CCDC11	-0.05275
ACSBG2	-0.59975
RWDD2A	0.14275
PALLD	2.157625
CPLX4	0.4925
LOC492311	0.0315
KPNA2	-0.136
MACROD1	1.034
TMCO3	-0.0205
C15orf52	0.038
BIRC5	0.305866666666667
PRR16	0.684833333333333
FAM63B	-0.0825
