Hybridization REF	TCGA-BH-A18P-11A-43R-A12D-07
GTF2E1	-0.641
RY1	0.274666666666667
ATAD2B	-0.275625
ARHGAP17	-0.1326
KCNIP3	-0.5495
SFPQ	-0.67675
GFRA4	0.0636666666666667
AKR1B10	-3.943125
TIGD6	0.799833333333333
RGS16	1.19025
URB1	-0.778666666666667
OR4C46	-0.3478
TOP3B	-0.982
NFATC4	0.3865
CA14	-4.57825
BMPR1A	0.9485
SNRP70	-1.225
PRL	-0.0375833333333333
C6orf130	-0.31425
STAG2	0.116
CD55	-0.7515
RPS23	0.889
SSX2	-1.449
FDPSL2A	-0.99975
FBXO27	1.954125
SYNGR3	-2.23
TMSL3	0.7885
EML1	-0.4085
NUP93	-1.33216666666667
SMAD3	-0.1498
KIAA1189	0.144333333333333
HNRPUL2	0.596166666666667
TBC1D12	0.486166666666667
C16orf24	-0.2535
MRVI1	2.3045
ZNF581	-0.3935
ELOVL3	3.327
OR51Q1	0.4245
CACNB3	-0.162333333333333
GALNT13	0.31375
C10orf84	1.4848125
NEDD4	0.1047
SPO11	0.0945
OR5AU1	0.05
NEK4	-0.139071428571429
PRKAR2A	-0.0295
IHPK1	-0.208666666666667
ATP6V0B	-0.884
CACNA1E	0.28
CEACAM8	-0.511166666666667
PEX14	0.7325
FLJ12993	1.0725
ZBTB38	0.198583333333333
PCTK2	0.121833333333333
LRRC16	-0.0029
FBLIM1	0.142416666666667
FYCO1	1.97625
RP5-1022P6.2	0.401416666666667
CMTM1	0.0931666666666667
PLTP	1.88316666666667
RAPH1	0.696625
DOCK8	1.179625
EZH2	-3.5478
SLC25A1	1.03583333333333
PLEKHB1	0.5954
GRB7	0.3541
ZFP37	0.4735
MRPL33	0.21225
PELO	-0.51275
ARMC1	-0.129363636363636
C9orf27	0.208375
FLJ25778	-0.391
C9orf37	-0.8965
TMEM66	1.06225
SPRN	-0.317625
HBEGF	1.84975
PI4KA	-0.9125
LEPRE1	-1.3475
POU2AF1	-2.863
MRPL12	-0.831166666666667
REP15	0.68
ZC3H3	0.08975
RASAL1	-0.75925
DDAH1	0.210375
ACBD5	0.545375
TMC2	-0.166
CCDC137	-1.54075
SAMD13	0.701833333333333
UGT2B15	-2.38083333333333
TIPARP	0.171
DNASE1L3	3.41575
TRIM72	0.199666666666667
DBX2	1.45875
IPO8	0.082
C21orf88	-0.6882
MAP3K14	0.24475
LOC51233	0.614
GGTLA4	-0.94575
PDE6D	-0.3285
ZNF117	0.5315
CLK2	-0.842125
NKRF	-1.17175
TNFSF15	0.078
DUSP2	1.826625
SECISBP2	-0.2469
GABRR2	0.451
PPAP2C	0.56375
LOC51145	-0.339666666666667
PAG1	-1.120875
PIK3C3	-0.282
GNG10	0.3575
APOL4	0.678
ANKRD28	-0.916125
STMN3	-1.336
RAB14	0.6818
CDK2AP2	-0.483
HDDC3	1.109375
COMMD7	-0.0695
CXXC1	-0.5515
HMCN1	-0.396166666666667
CD40	1.97375
DYNC1LI2	0.7996875
GDI1	0.01475
LOC646938	0.33625
VSNL1	-0.0966666666666667
PIH1D1	-0.4145
RAET1G	-0.2945
KRTAP5-9	-0.6795
EFTUD2	-1.039
ZNF311	0.203333333333333
ATP6V1G3	0.0765
OR2W3	1.38777878078145e-17
SCN4A	1.904
MED10	-0.354625
FAM135A	0.1935
ARHGAP4	-1.582
EHMT2	-1.276125
UFD1L	-0.72375
ERMP1	-1.12275
MAG1	3.19366666666667
THAP8	0.5315
HACE1	-0.026
FAM82C	0.545166666666667
C3orf20	-0.1965
UNC84A	0.088
SCD5	-0.00714285714285715
LASS6	0.539
LSG1	-0.723583333333333
MAL	-5.135
GPR22	-0.841
WDR5B	1.32425
ACTRT1	0.7625
C17orf60	-0.738166666666667
GRIN2C	0.1284
ARMC8	-0.0453333333333333
SLC47A1	-1.68716666666667
DMPK	0.11625
DHRS13	-1.61283333333333
SMC1A	-1.01666666666667
KRTAP17-1	0.05575
SMYD5	-0.909
TUSC2	0.35975
CRHR2	0.37
KIR3DL2	-0.2615
CCDC104	0.59675
ATP2C1	0.119875
CROT	0.39175
PABPC3	-0.657833333333333
EGR1	4.54383333333333
THSD1	1.644
KHK	-0.967
SLC12A2	1.0815625
CD58	-0.303
STOX2	0.727666666666667
CCDC76	-0.5077
CCDC48	2.82
DNAH1	0.773666666666667
ZIC4	-0.390142857142857
OR1G1	0.299
PSMC6	-0.115666666666667
PROKR1	-0.095
ABCB1	1.20025
TRAT1	-1.2835
LLGL1	-0.144
MTF1	0.601
USP54	1.111375
PAGE2B	-1.171
ITGB7	-4.76475
CCDC81	0.242
LOC149837	0.2285
SCUBE1	0.8545
ZSCAN10	0.371
HUWE1	-0.0931428571428571
CDH17	1.575
CD180	0.234
IL17A	-0.12975
TMPO	-1.923875
KIAA1524	-1.7565
HDGFRP3	-1.02633333333333
OXCT1	1.19172727272727
RRAS2	0.358166666666667
LTBP2	2.6635
SV2B	3.70066666666667
CYP2A6	2.056125
PKD1L2	2.07816666666667
PPM1M	1.222
FLJ22662	2.23633333333333
ZNF502	1.98575
GP6	-0.717
CRYBA2	-1.07875
LEF1	-2.889
CTPS	-3.79214285714286
EYA1	-0.928
EPS8L1	-0.18825
MAPK14	0.0393333333333333
SERPINB2	-5.13225
GTF2F2	-0.363333333333333
ZNHIT4	-0.4715
PLA1A	-0.237875
C20orf114	0.8515
HPR	-3.7755
C18orf2	-2.56233333333333
SATB2	-1.13
KCNJ9	-0.23825
MGC157906	0.564
MOCS3	-0.42275
C17orf71	-0.778
PPHLN1	-0.3833
HIST1H2BN	-2.859625
RAPGEF1	0.149625
MAP3K8	1.88025
DLG4	-0.065
STC1	-0.401416666666667
CDGAP	2.56825
DDX26B	-0.13075
LOC150223	-2.91875
CPSF3	-0.903166666666667
TMEM14A	-1.10325
MYH3	-0.02225
GPKOW	0.07375
SULT1A1	0.178333333333333
SPON1	4.9687
YY1AP1	-0.00116666666666666
RAB23	-0.83475
PLA2G4A	-1.02975
MAPRE3	0.33325
ZNF516	-0.802857142857143
GGPS1	0.3355
EXOC3L2	-0.602125
C19orf42	0.9662
MAP2K2	-0.2935
HIST1H2BB	-1.9695
RNF19B	0.621166666666667
C6orf128	-0.00166666666666667
TLR8	0.9045
PCDHA9	1.173
CARS2	0.13775
CLUL1	1.872
RHAG	-4.522
UNK	-0.2075
EXOC8	0.7483
C9orf95	2.41075
C14orf143	-0.0145
MAML3	0.07725
LDHA	-1.981
MRPL20	0.754125
KLHDC6	0.4252
ATP5S	1.02633333333333
C8orf55	-0.06925
PHF19	-2.721125
KRTAP13-4	0.464
TTC5	-0.196
XKR5	-0.319
SILV	-4.40666666666667
TEX28	0.2665
TCTN1	0.1395
CX40.1	-0.1565
PPP2R5C	-0.07575
C12orf30	-1.09333333333333
CAPG	1.0535
MPZL1	0.5819
ARSB	-1.6065
TDH	-1.95475
WASF4	1.382
TSSK3	-0.0538333333333333
7A5	0.528
CRISPLD1	2.700125
MAD1L1	-0.931166666666667
SPIN4	-0.843333333333333
AMPD1	0.82375
DPYSL5	-0.874
INPP1	0.611
ANKRD11	-0.658166666666667
NPAS4	0.13675
GCET2	0.4525
RNASE9	-0.217
GUCY2D	0.0358333333333333
CCDC98	0.604
FGF4	-0.393875
CPM	3.2905
SLC26A4	0.259333333333333
PLD5	0.46825
FAM59A	1.7142
FBXO5	-3.25244444444444
SIPA1L1	-0.350625
DPYS	0.81175
ATG4D	-0.13025
TGM3	-0.126
MTCH1	0.06825
HK1	-0.620857142857143
CDC26	0.416125
GALNT12	-2.62333333333333
LOC339229	-0.316
MRPL35	-0.301875
ORC4L	0.305125
TNKS	-0.414571428571429
C2orf24	0.252166666666667
ZNF553	-0.645166666666667
GGTLA1	2.7326
ZNF497	-0.34225
CDY1B	-0.00425
SLC30A4	0.514875
TUB	0.0675
ARHGEF18	-0.662
ARRB1	1.527
KCNK1	-0.71575
EREG	-2.0721
SCAMP5	-0.93825
RUNDC3B	3.21425
ADAMTS20	0.412
IL17RB	-0.741125
FLJ20323	-0.6665
MCAM	2.6215
POLR3E	-1.84108333333333
AQR	-0.0783333333333333
IPMK	0.03
CDCA7	-4.7495
CAMP	-1.0625
GRHL3	-0.41975
ADAMTSL2	0.102166666666667
CLMN	3.21216666666667
SSTR3	0.432
MAGEA5	-2.83516666666667
OVOL2	2.775
JMJD1B	0.12375
RBL2	1.0522
PYGO2	0.3715
PPP1R10	-0.102166666666667
CSE1L	-1.79566666666667
LCA5	1.94675
RDH16	-0.503
ASRGL1	-2.150625
TOM1	0.507833333333333
PTX3	-2.077
TTC15	0.49625
SCGB3A1	1.78233333333333
MRPL50	-1.1255
RCAN3	0.063625
SLC26A11	0.4605
STYX	0.54
CINP	0.321
MARCH7	-0.04625
PFKM	-0.944666666666667
SGMS1	0.433
RIOK3	-0.0728
C1orf110	0.7715
CES7	-0.134875
LOC440248	-0.712
PPP1R12C	0.48225
C10orf27	0.6145
ATG9A	-0.29125
MRPS26	-0.00575
TMEM40	0.3585
ELP3	-0.2544
ZNF787	-0.3126
HIAT1	-0.027
C8orf34	2.54566666666667
MGC4655	-0.1382
PELI1	1.1555
PPT1	-0.2983
SLC35C2	-0.853666666666667
C6orf125	-0.91175
MUC4	-0.562666666666667
RFC4	-2.75028571428571
GNB2	0.0471666666666667
NUP50	-0.874
SULT4A1	-0.373666666666667
C7	3.382
CCDC130	-0.0735
ARRDC4	1.28175
RQCD1	-0.942
GLYCTK	1.47375
AYTL2	-2.01081818181818
MTUS1	1.6141
LEMD3	0.325
PLEKHF2	0.788
HOXA7	1.782875
GTF3C2	-1.4875
DYNLRB2	3.039
CNOT10	-0.73975
MR1	-0.424666666666667
FFAR1	0.00674999999999998
PRIC285	-0.61475
SLITRK6	1.91025
LIX1	-1.47611111111111
UBE1L2	-0.88525
F8	2.630875
ACHE	-0.0955
KPNA5	1.18775
TNFRSF12A	-2.33566666666667
EGR3	4.4215
SERPIND1	-4.22583333333333
OASL	-0.22325
IFRD1	-0.527875
WDFY1	-0.553833333333333
ZNF267	0.060625
ACCN5	0.551
ZBTB6	-0.33225
PPP1R3A	0.084
PRRT3	0.82325
FBXL19	-1.069
TXNIP	1.85971428571429
ACTN2	-0.7155
ATG9B	-0.74525
C9orf117	-0.33725
IL27	0.8255
RPL36AL	0.499833333333333
KLK15	-0.44125
CHAD	1.2635
RAP2B	-0.0461
HEBP2	3.00475
ZNF342	-0.292
CAMK2G	-0.0498333333333333
TLR3	2.193
FGF14	1.17675
HMGB2	-1.230875
TRPM5	-0.322166666666667
OR5M11	-0.284
KIF3B	-0.0334210526315789
PRICKLE2	1.7905
MTMR9	0.07275
C3orf27	-0.19225
GLRA3	-1.1454
NSDHL	-0.212833333333333
TMEM32	0.8635
POLR2D	-1.42766666666667
MYADML	0.2845
C9orf114	-1.10025
MRGPRX1	-0.244
TOPORS	0.53575
CLDN19	2.555
C1QL4	0.253
RNF165	0.5375
DHRS9	0.88875
DNAH2	-0.274833333333333
FXR1	0.113666666666667
ZMYM3	-0.64525
CASP3	-1.087
FAM120C	-0.797
SCLY	-1.694
CA7	-0.4895
ENTPD5	0.277833333333333
ZNF461	0.19975
PDIA5	-1.0545
C1orf19	-1.09683333333333
TMEM67	-0.4115
KCTD20	-0.51875
WDR47	0.76
FLJ38723	0.5035
KLRF1	1.46533333333333
TAS2R16	-0.2555
CLDN12	-0.12825
PRKCE	0.6595
UBXD4	-0.02475
ITGAM	1.57166666666667
GLT8D3	-0.43775
WDR31	0.842
RGS2	3.57075
OR51L1	0.0615
MST1R	-0.146
KIAA1737	1.36125
OR4A5	-0.923
GLIS1	0.454166666666667
PTMA	-0.175571428571429
NAPA	0.909
PRDM11	0.10225
LIPF	0.059
DIRAS3	2.12875
ASGR2	-4.491125
C1QTNF4	1.089
PIK3R4	0.266833333333333
ARMC3	-0.01675
NDUFV3	0.162916666666667
BTBD3	-0.566833333333333
PPP1R2	0.07125
UBE2NL	-1.06
FOSL2	0.361214285714286
FAM119A	-1.7975
TUBA4A	-1.2149
KRTAP12-1	-0.141
SFRS2	-1.3735
RHPN1	-1.0048
EEF2	0.0895
ZDHHC11	0.308666666666667
EPHA3	-0.9867
RBM12	-0.3275
H2AFJ	1.37133333333333
EDIL3	1.636
KIF26A	0.2025
SERGEF	0.50775
B3GALT4	2.62575
LOC90925	-0.0112
OSCAR	-1.07525
NPFF	0.417625
DEDD	0.58875
TMEM155	-0.853375
PTPN1	-0.17275
SCYL2	-0.562833333333333
SKAP1	1.66825
LEAP2	-2.62733333333333
GADD45G	0.8978
IFITM3	0.554
PILRB	-0.773833333333333
SLU7	0.4758125
DSC3	1.88325
DNMT3L	-1.04225
PAPD5	-0.117625
B3GNT3	-0.886833333333333
LHCGR	0.6825
MSL-1	-0.22075
UBE2S	-3.35225
SAP130	-0.49175
ANAPC11	0.073
MAGED4B	-1.727
ATP6V1B2	-0.134666666666667
C14orf179	1.03825
CAPZA1	-0.66775
CDYL2	-0.825833333333333
GLRX3	-0.518666666666667
LOC136288	-0.941
MOBKL1A	-0.18875
HTR2B	3.545
CRYGD	-0.198166666666667
NUS1	-0.966666666666666
PGRMC1	1.145
MYOM2	2.85325
FLJ39653	-1.241
CHM	0.1782
OR5M8	-0.5045
ZNF619	0.8145
FAM105A	-0.2825
CCNL1	-0.182625
NAP1L3	0.5775
C10orf57	1.31566666666667
B3GALNT1	-0.222333333333333
CSN1S2A	-0.5375
TCP10L	0.036
GDAP2	-0.0495
DMKN	0.354333333333333
COX6B1	0.326
DNASE2	0.165666666666667
MSH5	-1.90175
LGMN	-0.2275
USP31	0.3869
OR13C8	0.2795
SDCBP	0.2233
NUDT11	-1.43483333333333
PYGL	1.576
SNPH	-0.254833333333333
B3GNT4	-1.347
MIZF	-0.9321
NUBPL	0.661
NOD1	0.418833333333333
CDH22	0.871
NUBP1	0.0956666666666667
DSCAM	-4.26575
DGKI	1.923
FAM136A	-1.49375
AKAP1	1.39916666666667
SLC16A6	-1.87175
RIN3	0.0305
PSG2	-0.00250000000000001
DIP2B	-0.303916666666667
PSORS1C1	-0.0614
KIAA0495	0.412
FLJ90709	-0.851333333333333
LPA	-0.336166666666667
PIGA	-0.2715
LY75	3.07833333333333
UTS2	-6.553
RREB1	0.1895
GALNACT-2	0.164
MGC3196	-1.0415
FLJ31568	0.787
LPHN1	0.1375
SP1	0.332
TOX4	0.948166666666667
HSPA9	-0.7093
APOBEC1	0.4205
SLC35E4	-1.1625
LSM5	-1.44225
SURF1	0.26825
ZBTB1	-0.0121666666666666
GTF2F1	-0.23475
RPS15A	-0.609285714285714
DUSP21	-0.440666666666667
GINS4	-3.80566666666667
MYO15A	0.354833333333333
GIMAP7	4.33125
MGC13379	0.5875
ATP6V1E2	-0.082
UTP3	0.246
HNRPA3	-0.8040625
MT4	-0.3935
C14orf155	0.235
U1SNRNPBP	0.82975
CKLF	-0.685166666666667
PLEKHN1	-1.38933333333333
MBNL1	0.87825
NUP160	-1.60175
ACSM2A	-0.54675
LOC129881	0.82625
KIAA1529	0.61925
FLJ22639	-1.62425
HAND1	-0.929
GSX1	0.324
FGA	-4.0496
SERPINB1	-0.1005
ZNF642	0.337
IGFBP1	-9.1125
SLC1A1	0.236375
DHX57	-0.0895
ZNF766	0.322
PTPN21	0.3312
GDPD3	-0.5455
PNPLA5	-0.2045
TBR1	-0.3602
FAM116A	-0.044
IQGAP1	0.74075
FOS	4.262625
ZNF226	0.437625
FIGNL1	-1.38033333333333
C14orf1	-0.288666666666667
ZMYND17	1.1015
PUS7	-1.898
TUBB6	0.140875
KCNQ2	-1.9455
MARCH6	-0.0573333333333333
CCDC33	-0.4445
PRODH	0.40075
RBM11	0.81125
EPHA6	0.4055
SLC43A1	-0.23475
LOC196541	0.240875
NTN1	0.0646666666666667
ING4	0.7055
PCDHB10	0.84775
DPH2	-1.5205
SPACA4	0.114
FBXL21	-3.5835
DIAPH1	-1.73216666666667
ZNF71	0.522833333333333
CEP76	-0.5575
CORO1A	-1.97
RRM2	-6.205875
EDG4	-0.491
OS9	0.388166666666667
SLC4A1AP	-0.0135
COG5	-0.10125
COPS8	-0.4515
NGLY1	-0.54625
NCBP2	-0.623
C17orf42	-0.439
GPSM3	-0.369375
SIL1	0.632333333333333
ASB6	-0.90225
SMAD5OS	1.69233333333333
UNC93A	-3.166625
A1BG	-0.8345
C21orf62	-0.31525
FMO5	0.589916666666667
ATRIP	-0.6745
CEBPG	0.159666666666667
C7orf38	0.0468333333333333
TNFRSF1B	1.30266666666667
CLEC1A	1.84066666666667
IQSEC1	0.76425
PATZ1	0.7721
RBM22	0.62075
BAG2	-2.07133333333333
PAQR5	-2.3665
C9orf127	0.3561
THNSL1	-0.429
SHROOM3	1.2914
JAM2	2.25225
SNRPN	-1.24075
ALX4	0.1495
CACNA1S	-0.4675
FAM130A1	0.116
CORIN	0.1565
CD300LB	0.032
PLEKHG6	2.3915
LRRC40	-1.06175
PCLKC	-1.198
PCDHB16	0.625833333333333
WNT2B	0.463166666666667
ASNS	-2.89544444444444
MRPL49	-0.095625
FLJ46111	-1.91825
ISG20	-1.257875
SMU1	-0.0256
CASZ1	0.2435
POLR1D	-0.0420833333333333
GIN1	0.20625
SNAG1	1.0515
ANKRD29	1.15425
CDKN2AIP	0.03275
KRR1	0.1375
CXCL1	-1.952
EPM2A	1.1132
PC	2.95883333333333
DEFB127	0.0755
PDZRN4	2.24933333333333
FAH	2.197375
OR51E1	3.424
CDC2L6	-0.1525
DNTTIP1	-0.93325
PAX8	-0.328
TMEM116	0.44325
C1orf150	-0.488
PRO2012	0.415
MRPL40	0.198166666666667
BEX1	-2.4099
SLC2A4	3.43966666666667
PKMYT1	-2.993
FEZF2	-0.0785
SLC26A9	-0.53375
MAP2	0.334916666666667
LYL1	-1.29625
SLC25A19	-1.57883333333333
NOS3	0.3405
ZNF34	1.36233333333333
TMPRSS11F	-0.4615
FAM43A	0.93675
FCRL4	-0.0236666666666667
KLF14	-0.60825
FLRT2	1.13533333333333
WRN	-1.56225
SDF2	0.46
KRT8P12	-0.983
C6orf195	0.6995
C9orf125	0.171166666666667
DZIP3	0.530125
RIT1	-0.423416666666667
SCML1	-0.738666666666667
RHBDF2	-1.0985
OR2G3	0.3195
REXO1L1	-0.4625
MAP3K7IP3	-0.27825
C3orf57	-5.80375
FBXW11	-0.309166666666667
ETAA1	-0.4255
C14orf131	0.1659
AKT1S1	-0.0665
SLC12A5	-0.74325
C9orf164	0.49625
NRIP3	-0.22075
NOS1AP	-0.5275
TMEM121	-0.20675
SAP30BP	0.2758
DGCR6	0.79025
WDR76	-1.7465
FAM82B	0.4625
LOC606495	-0.061
MAP9	1.9135
BCDIN3D	0.33325
CXorf36	3.1545
DSCR3	-0.1674
ZFAND3	0.386875
C7orf43	-0.219333333333333
SPSB3	0.8772
C19orf19	0.318
FAM133A	-1.479625
C12orf25	0.664
SLC39A3	-0.6775
DISP2	0.08375
PI4KAP2	-1.85
MKRN3	-2.43333333333333
ADAMTS13	-0.644125
CBLN3	0.2983
TTYH1	1.34383333333333
C3orf18	1.73475
FLJ13236	-1.516
ZMYND12	2.89775
C18orf25	-0.260875
GLB1L3	-0.458
ATP13A5	1.4665
RANBP10	-0.0055
CD96	-1.2267
DENND1C	-0.95825
RBMS3	2.5467
SLC41A3	0.2165
DGCR6L	0.8255
TMEM128	1.01166666666667
CSNK1G3	-0.275642857142857
MOBKL2C	1.687375
TSPAN6	0.8605
MATN2	2.4346
MSL2L1	-0.0371666666666667
ST6GALNAC2	0.688
FGFBP2	4.01975
FGL1	-7.201
MPP3	-0.311333333333333
ARHGEF6	2.35083333333333
TGFBR2	1.768375
ACMSD	0.0875
IL33	5.05975
C9orf5	0.562833333333333
DEAF1	-0.4453
AMN	0.6785
DEFA6	0.015625
RNF212	0.14725
METT5D1	-0.096
CIB1	0.0462
TSSK1B	0.27875
KIAA1727	-0.3795
ZNF680	0.8035
LOC399900	-1.9175
LOC152217	-0.260833333333333
CTNNAL1	-0.564
CIT	-4.78475
TLE6	-0.394
ZNF607	-0.83575
HERC4	-0.725166666666667
DRAP1	-0.6953
PEMT	0.7035
C10orf111	0.4825
ZNF575	0.968125
KCTD7	0.00950000000000002
MYO1F	-0.202625
LOC285382	1.162
RAB11A	0.2393
PLCD3	-0.18575
C15orf28	0.2145
PTBP2	-0.228
CTB-1048E9.5	-0.402125
C19orf60	-0.174
C7orf25	0.278166666666667
SETD7	1.3165
HOXB9	-5.2195
VANGL1	-0.946
CHAF1B	-3.281
NDUFA3	0.68225
KIAA1328	0.4025
SHARPIN	0.08125
TTC23	0.57325
UGP2	1.12825
ANKIB1	0.1897
CIRBP	1.92642857142857
SEC14L4	-3.0015
OVCH1	0.405166666666667
VPS52	-0.22075
FAT	0.143125
M6PRBP1	-1.3755
GPRIN3	0.2
PPM1F	-0.468666666666667
TSR1	-1.36625
CCDC85A	5.114
PCSK5	3.1005
ZFHX3	-0.0305
HEMK1	-0.0399
PGBD2	0.08825
RSRC2	0.0463333333333333
AURKC	-1.144
SCRIB	-0.473375
ORM2	-5.05316666666667
FAM115A	0.4807
FZD6	-0.493125
UNC119	0.1195
GPX3	3.4074
NOV	0.81125
CABC1	2.303375
CDC42SE2	-0.2256875
EIF2S2	-1.0899
RNF130	1.91725
CKAP5	-1.58533333333333
RP11-413M3.2	-0.104125
C10orf18	-0.5211
TMEM93	-0.30425
DYX1C1	0.26125
KCNMB2	0.14975
ANK3	0.539
KRT5	2.5854
CDH12	0.490125
QRSL1	-0.385375
JUB	-1.081
SHC4	-0.574375
CCL15	2.67266666666667
CCDC22	-0.3025
SNX24	-0.9635
RARS	-0.7195
MORC2	-0.452125
FAM48A	-0.31025
MT1H	-0.5405
PPP1R14C	-0.0168333333333333
FOXD1	-2.83392857142857
C1orf213	2.01
AMT	-0.5704
DSN1	-2.1285
PTPLAD2	1.44825
DIS3L	0.66225
RASL11A	1.338
GPRC5B	0.63175
FRMD7	-0.1825
STRN4	-0.08475
KITLG	1.32713636363636
HDGF	-1.47425
OR1S1	-0.0465
SETX	-0.0028
DDR2	2.638375
KCTD12	2.57725
LYZL2	-0.50675
WDR52	-0.0455
TMEM2	0.398
ZNF579	0.0291666666666667
LOC200810	-0.56
TNFSF9	-2.10625
PPFIA4	-3.804
CNIH3	-0.170833333333333
MAP4K4	-0.472071428571429
ROD1	-0.582538461538462
ALS2CR12	0.705333333333333
DOCK3	-0.797166666666667
PAQR9	-4.10225
ASB17	0.269333333333333
STX16	-1.07875
FEZ2	1.233
DLAT	-0.1115
KIF21B	-1.55666666666667
CDC5L	-0.40675
TMEM119	0.781666666666667
CRIP3	-1.0105
TPSD1	-0.0975
TEPP	-0.0775
GNGT2	0.86925
C21orf121	-0.46225
WNK1	0.06625
FLJ10490	0.0934
OR51B5	-2.4265
LOC203547	-0.32425
HAS1	-1.2915
PPA1	-0.320333333333333
ST7	-0.300125
C11orf46	0.9379
POPDC3	-3.303
ACOX2	2.108
ATCAY	-0.64475
TM4SF19	-1.93425
MFSD9	-0.290166666666667
PDHB	0.43425
ERN1	-0.2785
LCE3C	0.085
GPR111	1.036
NOTCH3	1.24316666666667
ADAMTS5	5.1705
B3GALT1	-0.316
UGCGL1	-1.44633333333333
FAM58A	0.256
FBXO32	2.83675
CLPP	-0.36
NXPH1	0.88725
MTMR3	1.14866666666667
ATP1B3	-0.745375
TMEM16A	4.013625
HIST1H3F	-1.3545
TRIM25	-0.563333333333333
SDCBP2	1.247
CRKL	-1.307
HOXB2	1.143
ANP32B	-0.19225
GATM	3.3695
AP4E1	-0.1625
EDG5	-0.01575
CDKN3	-5.23716666666667
CDH4	-1.83125
PGD	-0.183833333333333
RND1	0.416
GAD1	-3.1179
MPG	-0.577125
LOC440350	-0.0675
ZNF133	0.34225
SERPINB12	-0.686
AMELY	0.278333333333333
DHX36	-0.85225
TNFAIP8L2	2.11183333333333
PHTF2	-0.815352941176471
CCDC112	-0.67
IQCC	-1.14925
HEYL	2.2195
FTSJ2	-0.843166666666667
APPL1	0.81025
RAB43	0.726
OR10G2	-0.3235
WAC	0.342666666666667
ADCY9	-0.389125
RUNDC2B	0.473666666666667
PYCRL	-0.7981
AGPAT7	-0.3375
SLC22A9	-0.708666666666667
CDKAL1	-0.1675
PDYN	0.03
C20orf74	0.889
MTMR11	0.4085
VAV3	2.18641666666667
DAPL1	2.52875
STXBP3	0.16075
EIF3G	0.146
ARHGAP22	-1.63825
NPFFR1	-0.1525
NPC1	-0.443333333333333
ALDH9A1	2.07116666666667
ZNF600	0.203625
ZNF678	0.594333333333333
RASSF1	0.229333333333333
ADD2	-2.121125
PITPNB	0.107125
PKD2L2	-0.13675
LRP11	0.37875
CDKL1	0.19325
SMEK2	0.17475
PRODH2	-3.46583333333333
C11orf54	0.511833333333333
SFRS11	-0.844166666666667
IL7	0.247
ALS2CR16	1.52175
BTG3	-0.805166666666667
PAK2	-0.847111111111111
RP11-679B17.1	2.254
GATA4	-2.40983333333333
ATP2B1	-0.5685
LOC130940	1.6515
C1orf172	1.54433333333333
ATF7IP2	-1.04575
SLC25A43	-0.0266666666666667
CENTG3	0.17125
IGF2BP1	-4.2141
FCHSD1	0.4105
CAMK2N2	-0.0796666666666667
ELAVL3	-0.2554
NBPF15	-0.328166666666667
UBE2J2	-0.0579166666666667
GNL2	-0.69425
PRR3	-0.3874
NLF2	-0.043
OR4F6	-0.162
KLHL24	1.69233333333333
CCDC88A	-1.3714
SGPP1	-0.695833333333333
C10orf11	1.45433333333333
SLC35B4	-1.45716666666667
UGT3A2	-1.453
ARNT2	-1.523
CBR1	-0.1375
ITPR3	-2.403
TRAPPC6B	0.4899
AMZ1	-1.006
ARP11	1.251
WDSUB1	1.16825
APBA1	0.7985
RAB2A	0.7483
C6orf162	0.568125
HPSE2	1.1835
PLCE1	1.53325
INSL3	1.7645
DLG1	0.2057
PTPLA	-0.63775
PIGX	-0.49125
TFIP11	0.133
FIBIN	2.4645
POLR2G	-1.005
GRAP2	-1.5923
DNAJB8	-0.049
CNBP	0.516833333333333
WASF1	-0.915
INPP5E	-0.4831
HSPB1	-0.6505625
TMEM167	-0.4064
CUBN	0.66925
IGF1	4.9774375
ITPK1	1.1699
NAALAD2	1.652875
G3BP1	-0.8321
NT5DC1	1.104
CYP39A1	1.835
TMEM139	1.51966666666667
POLK	-0.0113
GLULD1	-0.80725
RBM15	-1.4725
AMZ2	0.699
GDF15	-3.3925
MESDC2	-0.5635
INCA	0.947666666666667
ACY1L2	-0.7555
GZMM	-0.913166666666667
PAIP1	-0.13975
CACNA2D1	1.31325
STK32C	0.0163333333333333
SH3BP4	0.474666666666667
DEC1	0.059
PADI1	0.4305
UBB	0.1119
PON3	1.7665
PROP1	0.304
ANKRD13B	-0.62
ADCK1	-0.80525
TCF25	0.0929166666666667
SLC38A5	-4.043
CXorf26	-0.0521666666666667
C19orf39	0.19925
PPP1R13B	0.74
ARL2	0.002
TCL6	-0.106
TOP3A	-1.32
SLC16A14	0.37325
FXYD6	2.49983333333333
HIST1H4E	-0.613
BBC3	-0.501894736842105
UNC5A	0.286333333333333
FAM86C	-0.8913
PI4KB	-0.041625
B3GAT1	-2.255
SUSD2	1.01033333333333
OAZ2	-0.106666666666667
NOC4L	-1.06975
C10orf12	-0.56275
FADS1	-0.681
LOC144097	-0.83775
DKK2	1.00016666666667
KIAA1949	-0.12025
RHOT1	0.5865
OXT	0.877166666666667
GPR153	0.0725
ARL4A	0.673666666666667
SAAL1	-2.09325
CCDC64	-0.582
USE1	0.435666666666667
HNMT	2.324
PCGF3	-0.0609375
CYP2C19	0.14825
C20orf4	-0.1865
CCDC11	0.7605
ACSBG2	0.37575
RWDD2A	0.33525
PALLD	2.346375
CPLX4	-0.49
LOC492311	2.2315
KPNA2	-3.56783333333333
