Hybridization REF	TCGA-E2-A15A-06A-11R-A12D-07
SLC9A5	-2.091
EPDR1	-0.788
MUSK	0.0691666666666667
ZNF434	-0.0515
SMARCD1	-0.4795
ZFP106	0.15725
ZNF347	0.1967
GTF2E1	0.09275
RY1	-0.206666666666667
ATAD2B	0.83625
ARHGAP17	0.076
KCNIP3	-0.6115
SFPQ	0.13025
GFRA4	0.307833333333333
AKR1B10	-4.093375
TIGD6	0.101666666666667
RGS16	0.69725
URB1	-0.333833333333333
OR4C46	0.151833333333333
TOP3B	-1.155
NFATC4	1.5655
CA14	-4.97425
BMPR1A	-1.91866666666667
SNRP70	-0.77
PRL	-0.188833333333333
C6orf130	-0.74975
STAG2	-0.0845
CD55	-1.87107142857143
RPS23	0.754666666666667
SSX2	-1.03983333333333
FDPSL2A	-0.671
FBXO27	-0.506875
SYNGR3	-0.247333333333333
TMSL3	1.5795
EML1	-0.359
NUP93	-0.275
SMAD3	-0.3254
KIAA1189	0.362333333333333
HNRPUL2	0.670666666666667
TBC1D12	0.777666666666667
C16orf24	0.7575
MRVI1	1.44366666666667
ZNF581	-0.697
ELOVL3	0.187
OR51Q1	0.123
CACNB3	1.40266666666667
GALNT13	-1.033375
C10orf84	0.55325
NEDD4	0.5358
SPO11	1.2025
OR5AU1	0.368
NEK4	-0.0600714285714286
PRKAR2A	-0.4275
IHPK1	-0.379666666666667
ATP6V0B	0.3015
CACNA1E	0.4035
CEACAM8	0.245166666666667
PEX14	-0.216
FLJ12993	1.9935
ZBTB38	-0.92825
PCTK2	0.751
LRRC16	1.5989
FBLIM1	0.269416666666667
FYCO1	0.87175
RP5-1022P6.2	-0.342916666666667
CMTM1	1.41316666666667
PLTP	1.11566666666667
RAPH1	0.815
DOCK8	1.599
EZH2	-1.04966666666667
SLC25A1	-0.714
PLEKHB1	2.206
GRB7	0.481
ZFP37	-0.88175
MRPL33	-0.02725
PELO	0.1
ARMC1	0.532181818181818
C9orf27	0.1395
FLJ25778	0.0875
C9orf37	-1.36266666666667
TMEM66	1.11275
SPRN	-0.019625
HBEGF	-0.679375
PI4KA	-0.541
LEPRE1	-1.12825
POU2AF1	0.34
MRPL12	-0.5295
REP15	-0.477
ZC3H3	0.744
RASAL1	-1.3065
DDAH1	0.66
ACBD5	-0.072375
TMC2	-0.0365
CCDC137	-0.5
SAMD13	-1.41233333333333
UGT2B15	-2.89316666666667
TIPARP	-0.77725
DNASE1L3	2.963
TRIM72	0.147333333333333
DBX2	-0.0385
IPO8	0.16875
C21orf88	-1.7336
MAP3K14	0.798
LOC51233	0.340666666666667
GGTLA4	0.386
PDE6D	0.703
ZNF117	0.065
CLK2	-0.2265
NKRF	-0.2095
TNFSF15	0.4602
DUSP2	-0.174625
SECISBP2	0.3685
GABRR2	-0.5075
PPAP2C	1.83375
LOC51145	-0.0741666666666667
PAG1	0.426125
PIK3C3	-0.25025
GNG10	-0.018
APOL4	0.856333333333333
ANKRD28	-0.791125
STMN3	1.1511
RAB14	0.4922
CDK2AP2	1.5145
HDDC3	-0.572
COMMD7	1.16775
CXXC1	-0.392
HMCN1	-1.98933333333333
CD40	1.41875
DYNC1LI2	0.411625
GDI1	1.183
LOC646938	-0.31425
VSNL1	-5.08266666666667
PIH1D1	-0.654166666666667
RAET1G	-0.673
KRTAP5-9	-0.099
EFTUD2	-0.32725
ZNF311	-0.401333333333333
ATP6V1G3	0.46725
OR2W3	-0.78575
SCN4A	0.01075
MED10	-0.088875
FAM135A	0.0143
ARHGAP4	0.84575
EHMT2	0.059875
UFD1L	-0.6005
ERMP1	0.48475
MAG1	-0.575666666666667
THAP8	1.0985
HACE1	-0.363
FAM82C	0.708
C3orf20	0.0205
UNC84A	-0.0565
SCD5	-0.0459285714285714
LASS6	1.675375
LSG1	0.29675
MAL	-3.29725
GPR22	-0.217
WDR5B	0.44825
ACTRT1	-0.1515
C17orf60	0.924166666666667
GRIN2C	-0.4175
ARMC8	-0.567833333333333
SLC47A1	-2.756
DMPK	-0.242
DHRS13	-0.276833333333333
SMC1A	-0.098
KRTAP17-1	0.226
SMYD5	-0.18975
TUSC2	0.10875
CRHR2	0.0145
KIR3DL2	0.151
CCDC104	0.7025
ATP2C1	-0.20225
CROT	0.308
PABPC3	0.337166666666667
EGR1	1.07283333333333
THSD1	0.565
KHK	-0.501
SLC12A2	0.314625
CD58	-0.42525
STOX2	-1.785
CCDC76	-0.8812
CCDC48	3.77725
DNAH1	0.283333333333333
ZIC4	-0.14175
OR1G1	0.16
PSMC6	-0.284
PROKR1	-0.012
ABCB1	-0.555
TRAT1	1.689
LLGL1	-0.028
MTF1	0.3495
USP54	0.31225
PAGE2B	-1.1275
ITGB7	-3.72075
CCDC81	0.713
LOC149837	0.91
SCUBE1	1.254
ZSCAN10	0.4365
HUWE1	0.0708571428571429
CDH17	-0.1355
CD180	1.59275
IL17A	0.126
TMPO	-0.76275
KIAA1524	-1.38383333333333
HDGFRP3	-0.093
OXCT1	-0.294545454545455
RRAS2	-2.84916666666667
LTBP2	3.0403125
SV2B	0.978333333333333
CYP2A6	2.8315
PKD1L2	-0.558833333333333
PPM1M	0.862
FLJ22662	2.87
ZNF502	-0.323
GP6	-0.67225
CRYBA2	-0.5205
LEF1	-1.539
CTPS	-1.60257142857143
EYA1	-2.5565
EPS8L1	0.8375
MAPK14	-0.0970833333333333
SERPINB2	-5.102
GTF2F2	0.1475
ZNHIT4	0.2885
PLA1A	2.698
C20orf114	3.54475
HPR	-5.1395
C18orf2	-1.72133333333333
SATB2	-1.4975
KCNJ9	-0.639125
MGC157906	0.3175
MOCS3	0.862
C17orf71	-0.103666666666667
PPHLN1	0.0249
HIST1H2BN	-0.594125
RAPGEF1	0.132375
MAP3K8	0.546
DLG4	-0.295833333333333
STC1	0.394166666666667
CDGAP	1.24525
DDX26B	0.06975
LOC150223	-1.18525
CPSF3	-0.562333333333333
TMEM14A	0.303
MYH3	-1.37725
GPKOW	0.47475
SULT1A1	0.279166666666667
SPON1	1.0566
YY1AP1	0.323166666666667
RAB23	-0.45025
PLA2G4A	-3.3455
MAPRE3	0.26475
ZNF516	-0.543928571428571
GGPS1	0.9085
EXOC3L2	-0.475875
C19orf42	0.4434
MAP2K2	-0.3205
HIST1H2BB	-0.02575
RNF19B	0.881833333333333
C6orf128	0.4325
TLR8	2.94175
PCDHA9	-0.277
CARS2	0.38125
CLUL1	0.103
RHAG	-4.70133333333333
UNK	0.0145
EXOC8	1.0344
C9orf95	0.69475
C14orf143	0.0601666666666666
MAML3	-0.224125
LDHA	-1.842
MRPL20	0.18975
KLHDC6	0.251
ATP5S	-0.587333333333333
C8orf55	1.8615
PHF19	-2.0055
KRTAP13-4	0.4315
TTC5	-0.38925
XKR5	-0.37425
SILV	-5.56866666666667
TEX28	-0.036
TCTN1	0.7935
CX40.1	0.31675
PPP2R5C	-0.1875
C12orf30	-1.17783333333333
CAPG	1.49175
MPZL1	0.70075
ARSB	-1.20983333333333
TDH	-1.27625
WASF4	-0.208
TSSK3	-0.624
7A5	-0.5135
CRISPLD1	2.418125
MAD1L1	-0.324166666666667
SPIN4	-0.350833333333333
AMPD1	0.197
DPYSL5	0.412
INPP1	-0.624
ANKRD11	-0.729666666666667
NPAS4	-0.0595
GCET2	1.2467
RNASE9	0.27
GUCY2D	0.00383333333333333
CCDC98	0.3085
FGF4	-0.33975
CPM	-0.8235
SLC26A4	-0.970833333333333
PLD5	1.63275
FAM59A	-0.222
FBXO5	-1.11633333333333
SIPA1L1	-0.569
DPYS	0.3285
ATG4D	-0.25775
TGM3	1.484
MTCH1	0.143375
HK1	-0.0222142857142857
CDC26	-0.334375
GALNT12	-2.67966666666667
LOC339229	-0.292
MRPL35	-0.51625
ORC4L	0.185875
TNKS	-0.424142857142857
C2orf24	0.593333333333333
ZNF553	0.332166666666667
GGTLA1	3.09
ZNF497	0.22125
CDY1B	-0.7025
SLC30A4	0.38175
TUB	-1.518
ARHGEF18	-0.15375
ARRB1	1.24075
KCNK1	0.693875
EREG	3.403
SCAMP5	0.6035
RUNDC3B	0.67875
ADAMTS20	0.09525
IL17RB	-0.17425
FLJ20323	-0.257
MCAM	-0.87275
POLR3E	-1.51041666666667
AQR	0.743333333333333
IPMK	0.1465
CDCA7	-3.541875
CAMP	4.7155
GRHL3	-1.12375
ADAMTSL2	1.5445
CLMN	-0.0486666666666667
SSTR3	0.3195
MAGEA5	-2.16383333333333
OVOL2	3.94225
JMJD1B	0.534
RBL2	0.9649
PYGO2	0.8475
PPP1R10	0.8765
CSE1L	-0.140333333333333
LCA5	0.33125
RDH16	0.73825
ASRGL1	-0.266875
TOM1	0.49
PTX3	-6.14425
TTC15	0.3265
SCGB3A1	0.301666666666667
MRPL50	-1.631
RCAN3	0.831125
SLC26A11	1.0485
STYX	-0.4105
CINP	-0.0505
MARCH7	0.06425
PFKM	-1.71683333333333
SGMS1	-0.780666666666667
RIOK3	-0.532
C1orf110	0.372
CES7	-0.0875
LOC440248	-0.469
PPP1R12C	-0.41525
C10orf27	0.644
ATG9A	-0.6585
MRPS26	0.108375
TMEM40	0.943
ELP3	-0.5479
ZNF787	-0.1482
HIAT1	-0.24825
C8orf34	0.392833333333333
MGC4655	-0.2112
PELI1	0.302666666666667
PPT1	0.3102
SLC35C2	0.117
C6orf125	0.01275
MUC4	-1.2085
RFC4	-0.913571428571428
GNB2	0.399
NUP50	0.433142857142857
SULT4A1	-0.019
C7	4.55625
CCDC130	-0.378833333333333
ARRDC4	0.24525
RQCD1	-0.3395
GLYCTK	-1.1715
AYTL2	0.874363636363636
MTUS1	0.7026
LEMD3	0.293666666666667
PLEKHF2	2.04675
HOXA7	-0.336625
GTF3C2	-0.9855
DYNLRB2	2.092
CNOT10	-0.39225
MR1	0.1585
FFAR1	0.14025
PRIC285	-0.12375
SLITRK6	6.44625
LIX1	-1.4687
UBE1L2	-0.58175
F8	1.03225
ACHE	0.0645
KPNA5	-0.15925
TNFRSF12A	-1.60716666666667
EGR3	0.6525
SERPIND1	-4.16716666666667
OASL	1.219
IFRD1	-1.57275
WDFY1	0.147166666666667
ZNF267	0.278375
ACCN5	0.4305
ZBTB6	0.00325
PPP1R3A	0.1375
PRRT3	1.55025
FBXL19	-0.414
TXNIP	0.133571428571429
ACTN2	-0.8885
ATG9B	-0.296625
C9orf117	0.288125
IL27	-0.039
RPL36AL	-0.00283333333333334
KLK15	-0.196
CHAD	1.4465
RAP2B	-0.1767
HEBP2	0.766
ZNF342	0.218
CAMK2G	-0.69
TLR3	0.05925
FGF14	-0.1525
HMGB2	-0.410125
TRPM5	-0.144833333333333
OR5M11	-0.0395
KIF3B	1.31010526315789
PRICKLE2	-0.08425
MTMR9	0.25125
C3orf27	0.27625
GLRA3	2.26666666666667
NSDHL	0.330666666666667
TMEM32	0.96875
POLR2D	-0.600416666666667
MYADML	0.185
C9orf114	-0.674
MRGPRX1	0.3155
TOPORS	-0.0545
CLDN19	-1.006
C1QL4	-0.0475
RNF165	-2.1
DHRS9	0.8555
DNAH2	-1.5565
FXR1	-0.711166666666667
ZMYM3	-0.448625
CASP3	0.357833333333333
FAM120C	-0.97425
SCLY	-1.07375
CA7	-0.161
ENTPD5	-0.3485
ZNF461	0.108625
PDIA5	-0.80575
C1orf19	-1.02483333333333
TMEM67	0.238
KCTD20	-0.561
WDR47	1.492
FLJ38723	0.0425
KLRF1	1.1395
TAS2R16	0.239
CLDN12	-0.12125
PRKCE	0.0565
UBXD4	-0.71075
ITGAM	2.08166666666667
GLT8D3	-0.086375
WDR31	0.2744
RGS2	-0.06225
OR51L1	0.0465
MST1R	-1.08725
KIAA1737	1.03425
OR4A5	0.066
GLIS1	-2.2435
PTMA	0.523142857142857
NAPA	0.8505
PRDM11	0.2595
LIPF	-0.791
DIRAS3	-0.9755
ASGR2	-3.245625
C1QTNF4	0.5825
PIK3R4	0.128666666666667
ARMC3	0.21075
NDUFV3	-0.767333333333333
BTBD3	-1.02833333333333
PPP1R2	0.52
UBE2NL	-0.0775
FOSL2	0.368857142857143
FAM119A	-0.4715
TUBA4A	-0.6183
KRTAP12-1	-0.105
SFRS2	-0.35175
RHPN1	0.8261
EEF2	-0.718333333333333
ZDHHC11	-0.356666666666667
EPHA3	0.5292
RBM12	0.0125
H2AFJ	2.74825
EDIL3	-0.4375
KIF26A	-2.00475
SERGEF	0.1895
B3GALT4	2.56375
LOC90925	2.41483333333333
OSCAR	0.214
NPFF	-0.7375
DEDD	0.327
TMEM155	-0.047625
PTPN1	0.89325
SCYL2	0.191333333333333
SKAP1	2.56625
LEAP2	-3.09133333333333
GADD45G	1.2698
IFITM3	0.252875
PILRB	-0.931666666666667
SLU7	-0.2321875
DSC3	-0.60325
DNMT3L	-0.84675
PAPD5	0.127375
B3GNT3	-0.48
LHCGR	0.11
MSL-1	0.027
UBE2S	-1.75075
SAP130	-0.3115
ANAPC11	0.3915
MAGED4B	-3.412
ATP6V1B2	0.370333333333333
C14orf179	0.88925
CAPZA1	0.029625
CDYL2	-0.287666666666667
GLRX3	-0.0491666666666667
LOC136288	-0.51925
MOBKL1A	-0.43
HTR2B	3.9535
CRYGD	0.0898333333333333
NUS1	-0.374166666666667
PGRMC1	0.2125
MYOM2	-0.048
FLJ39653	-1.59583333333333
CHM	0.2257
OR5M8	0.593
ZNF619	0.2785
FAM105A	0.99375
CCNL1	-1.25125
NAP1L3	-0.08125
C10orf57	1.699
B3GALNT1	0.980666666666667
CSN1S2A	-0.5355
TCP10L	0.608
GDAP2	0.545
DMKN	-0.858166666666667
COX6B1	0.19725
DNASE2	0.555
MSH5	-1.14325
LGMN	-0.24975
USP31	-0.261
OR13C8	0.23
SDCBP	-0.9346
NUDT11	-2.829
PYGL	-3.05683333333333
SNPH	-1.008
B3GNT4	-0.398
MIZF	-0.7089
NUBPL	0.023
NOD1	0.476833333333333
CDH22	0.045875
NUBP1	0.185166666666667
DSCAM	-2.648
DGKI	-0.315
FAM136A	-0.6245
AKAP1	-0.0885
SLC16A6	-1.5725
RIN3	0.64575
PSG2	0.091
DIP2B	-0.0201666666666667
PSORS1C1	-0.2965
KIAA0495	-0.069
FLJ90709	-0.254833333333333
LPA	-0.0225
PIGA	-0.210166666666667
LY75	2.343
UTS2	-5.10466666666667
RREB1	-0.122125
GALNACT-2	0.2764
MGC3196	0.04275
FLJ31568	-0.15375
LPHN1	-0.2025
SP1	0.533375
TOX4	0.235
HSPA9	0.7634
APOBEC1	-0.1735
SLC35E4	-1.19575
LSM5	-1.525
SURF1	-0.264
ZBTB1	0.160583333333333
GTF2F1	0.218375
RPS15A	-1.01628571428571
DUSP21	-0.0941666666666667
GINS4	-3.4015
MYO15A	-0.155666666666667
GIMAP7	4.1455
MGC13379	0.697
ATP6V1E2	-0.6995
UTP3	-0.064
HNRPA3	-0.6156875
MT4	-0.054
C14orf155	0.041
U1SNRNPBP	0.93325
CKLF	0.0638333333333333
PLEKHN1	-0.0201666666666667
MBNL1	-0.10775
NUP160	-0.70525
ACSM2A	-1.1505
LOC129881	0.38825
KIAA1529	0.65925
FLJ22639	-1.204
HAND1	-1.0825
GSX1	0.2615
FGA	-3.6338125
SERPINB1	-0.7185
ZNF642	0.779
IGFBP1	-8.974625
SLC1A1	0.087875
DHX57	0.0365
ZNF766	-0.37
PTPN21	-0.6714
GDPD3	1.875
PNPLA5	-0.1205
TBR1	0.226666666666667
FAM116A	-0.2765
IQGAP1	0.65875
FOS	1.39
ZNF226	-0.23775
FIGNL1	0.0578333333333333
C14orf1	0.118666666666667
ZMYND17	0.0385
PUS7	-1.051
TUBB6	-1.5635
KCNQ2	-1.79225
MARCH6	-0.3285
CCDC33	-0.087
PRODH	0.30175
RBM11	0.00124999999999999
EPHA6	-0.047875
SLC43A1	-1.645
LOC196541	0.089625
NTN1	1.06941666666667
ING4	0.765
PCDHB10	-0.57825
DPH2	-0.5745
SPACA4	-0.083
FBXL21	-3.56
DIAPH1	-0.96
ZNF71	0.507
CEP76	-0.899
CORO1A	0.91325
RRM2	-0.8165
EDG4	1.7445
OS9	0.283666666666667
SLC4A1AP	0.26225
COG5	-0.09975
COPS8	-0.0105
NGLY1	-0.607
NCBP2	0.2595
C17orf42	-0.486666666666667
GPSM3	0.86475
SIL1	0.885
ASB6	-0.506
SMAD5OS	-0.490666666666667
UNC93A	-2.65775
A1BG	0.157666666666667
C21orf62	0.23775
FMO5	-2.01891666666667
ATRIP	-0.227333333333333
CEBPG	-0.06
C7orf38	0.1135
TNFRSF1B	1.374
CLEC1A	0.676333333333333
IQSEC1	0.149875
PATZ1	1.12
RBM22	0.24575
BAG2	-2.74533333333333
PAQR5	-1.904
C9orf127	0.5526
THNSL1	-1.6065
SHROOM3	1.0864
JAM2	0.53575
SNRPN	-1.668
ALX4	0.2395
CACNA1S	-0.171
FAM130A1	0.6635
CORIN	0.3495
CD300LB	0.361
PLEKHG6	1.2455
LRRC40	-1.347
PCLKC	-1.10625
PCDHB16	-1.49366666666667
WNT2B	-0.329166666666667
ASNS	-1.24633333333333
MRPL49	0.964625
FLJ46111	0.765
ISG20	-0.011875
SMU1	-0.0791666666666667
CASZ1	0.1455
POLR1D	-0.469416666666667
GIN1	-0.7415
SNAG1	0.773
ANKRD29	0.51575
CDKN2AIP	-0.19325
KRR1	0.2
CXCL1	-3.54416666666667
EPM2A	-0.1112
PC	0.107666666666667
DEFB127	0.424
PDZRN4	0.5645
FAH	-0.41625
OR51E1	0.08
CDC2L6	0.409833333333333
DNTTIP1	0.21025
PAX8	-1.01725
TMEM116	0.272
C1orf150	0.2505
PRO2012	0.28375
MRPL40	-0.723333333333333
BEX1	-1.3873
SLC2A4	-1.1945
PKMYT1	-0.87775
FEZF2	-0.0921666666666667
SLC26A9	-0.6885
MAP2	-0.28975
LYL1	-0.42875
SLC25A19	-0.964833333333333
NOS3	-0.265
ZNF34	1.62916666666667
TMPRSS11F	-0.0135
FAM43A	0.098
FCRL4	0.5185
KLF14	-0.24625
FLRT2	-0.366166666666667
WRN	-1.03875
SDF2	0.7569
KRT8P12	0.3625
C6orf195	0.249
C9orf125	-2.61716666666667
DZIP3	-0.552125
RIT1	0.0265833333333333
SCML1	-1.90516666666667
RHBDF2	0.695125
OR2G3	-0.3115
REXO1L1	0.791
MAP3K7IP3	0.05975
C3orf57	-6.73775
FBXW11	-0.7545
ETAA1	-0.71975
C14orf131	-0.4116
AKT1S1	-0.182
SLC12A5	-0.047375
C9orf164	1.91375
NRIP3	-1.04575
NOS1AP	-0.5095
TMEM121	1.25275
SAP30BP	0.1227
DGCR6	0.57375
WDR76	-0.2115
FAM82B	0.645083333333333
LOC606495	0.079
MAP9	2.17575
BCDIN3D	0.55525
CXorf36	1.64566666666667
DSCR3	-0.0979
ZFAND3	0.584875
C7orf43	0.378833333333333
SPSB3	0.7707
C19orf19	0.2485
FAM133A	-2.308875
C12orf25	0.29875
SLC39A3	-0.16175
DISP2	1.25275
PI4KAP2	-0.99
MKRN3	-0.822333333333333
ADAMTS13	-1.083375
CBLN3	0.2566
TTYH1	-1.67033333333333
C3orf18	0.744
FLJ13236	-1.2665
ZMYND12	0.938
C18orf25	0.175375
GLB1L3	-1.033
ATP13A5	-0.0385
RANBP10	0.56525
CD96	0.7439
DENND1C	1.6715
RBMS3	-0.0936
SLC41A3	-0.135166666666667
DGCR6L	0.54325
TMEM128	0.4235
CSNK1G3	-0.384285714285714
MOBKL2C	0.757125
TSPAN6	0.236375
MATN2	-1.3984
MSL2L1	-0.0748333333333333
ST6GALNAC2	0.189333333333333
FGFBP2	-0.0775
FGL1	-5.82566666666667
MPP3	-0.9745
ARHGEF6	2.22616666666667
TGFBR2	0.540375
ACMSD	-0.478
IL33	3.4875
C9orf5	-0.44
DEAF1	-0.2068
AMN	-0.0255
DEFA6	-0.025
RNF212	-0.91625
METT5D1	0.165166666666667
CIB1	-0.3007
TSSK1B	-0.0295
KIAA1727	1.279
ZNF680	0.629416666666667
LOC399900	-0.6595
LOC152217	0.353916666666667
CTNNAL1	-2.67
CIT	-1.19183333333333
TLE6	-0.05925
ZNF607	-0.3255
HERC4	-1.0045
DRAP1	0.2433
PEMT	-0.11625
C10orf111	0.254
ZNF575	0.7285
KCTD7	-0.0535
MYO1F	1.106875
LOC285382	-0.2105
RAB11A	1.394
PLCD3	-0.016
C15orf28	-0.0345
PTBP2	-1.156
CTB-1048E9.5	-0.45675
C19orf60	0.394833333333333
C7orf25	0.691
SETD7	0.45225
HOXB9	-5.496
VANGL1	1.0419375
CHAF1B	-1.74
NDUFA3	0.05775
KIAA1328	0.162333333333333
SHARPIN	0.972125
TTC23	-0.860875
UGP2	0.2145
ANKIB1	0.345
CIRBP	-0.222428571428571
SEC14L4	-2.23716666666667
OVCH1	0.488
VPS52	0.661
FAT	-2.381875
M6PRBP1	0.288
GPRIN3	1.0355
PPM1F	-0.911333333333333
TSR1	-0.32375
CCDC85A	0.431
PCSK5	0.841
ZFHX3	-0.0995
HEMK1	-0.8463
PGBD2	0.177
RSRC2	0.257666666666667
AURKC	-1.45416666666667
SCRIB	0.858625
ORM2	-5.32483333333333
FAM115A	0.0584
FZD6	-0.656375
UNC119	0.696833333333333
GPX3	-0.4068
NOV	-1.420125
CABC1	0.372375
CDC42SE2	0.28375
EIF2S2	0.5224
RNF130	0.6375
CKAP5	-0.606333333333333
RP11-413M3.2	0.085375
C10orf18	0.4335
TMEM93	0.31625
DYX1C1	1.52825
KCNMB2	-0.914428571428571
ANK3	0.410166666666667
KRT5	-3.6857
CDH12	-1.014625
QRSL1	0.102625
JUB	-1.9585
SHC4	-2.305125
CCL15	1.39016666666667
CCDC22	0.59575
SNX24	-0.0595
RARS	-0.36225
MORC2	0.309
FAM48A	-0.11625
MT1H	0.307
PPP1R14C	-4.0185
FOXD1	-3.01857142857143
C1orf213	-2.46
AMT	0.0749
DSN1	0.06425
PTPLAD2	2.131
DIS3L	0.601
RASL11A	-0.33875
GPRC5B	-0.394
FRMD7	1.4135
STRN4	0.25075
KITLG	0.635954545454545
HDGF	0.107
OR1S1	0.083
SETX	0.0455
DDR2	-0.364125
KCTD12	1.5415
LYZL2	1.873
WDR52	-0.3865
TMEM2	-0.422125
ZNF579	-0.168166666666667
LOC200810	0.37275
TNFSF9	-1.9895
PPFIA4	-2.4205
CNIH3	-0.790833333333333
MAP4K4	-1.07992857142857
ROD1	0.228142857142857
ALS2CR12	-0.0926666666666666
DOCK3	-0.646166666666667
PAQR9	-3.39625
ASB17	0.152
STX16	-0.53575
FEZ2	0.0786666666666667
DLAT	-0.692
KIF21B	0.350833333333333
CDC5L	-0.23775
TMEM119	2.389
CRIP3	-0.54575
TPSD1	-0.1275
TEPP	-0.28875
GNGT2	1.3515
C21orf121	0.317
WNK1	-0.000499999999999991
FLJ10490	0.5391
OR51B5	-2.018
LOC203547	-0.691375
HAS1	-0.1705
PPA1	-0.756333333333333
ST7	0.152375
C11orf46	0.5512
POPDC3	-3.642
ACOX2	0.498333333333333
ATCAY	-0.44725
TM4SF19	-2.4045
MFSD9	-0.274833333333333
PDHB	-0.3925
ERN1	-0.12025
LCE3C	0.1225
GPR111	-0.402
NOTCH3	0.818
ADAMTS5	-0.29925
B3GALT1	-0.902
UGCGL1	-0.0711666666666667
FAM58A	0.314
FBXO32	0.8235
CLPP	0.96125
NXPH1	-0.42275
MTMR3	0.771166666666667
ATP1B3	-1.276375
TMEM16A	4.087
HIST1H3F	0.00383333333333334
TRIM25	-0.217
SDCBP2	0.5025
CRKL	-1.429625
HOXB2	-0.414166666666667
ANP32B	-0.508625
GATM	1.485
AP4E1	0.178375
EDG5	0.133625
CDKN3	-1.82766666666667
CDH4	-2.29775
PGD	-1.30383333333333
RND1	0.313
GAD1	-3.2969
MPG	-0.670375
LOC440350	-0.1175
ZNF133	0.2945
SERPINB12	-0.3715
AMELY	0.215
DHX36	-1.554
TNFAIP8L2	3.25466666666667
PHTF2	-0.0392222222222222
CCDC112	-0.87
IQCC	-0.5735
HEYL	2.949
FTSJ2	0.0698333333333333
APPL1	0.116125
RAB43	0.108285714285714
OR10G2	-0.057
WAC	0.054
ADCY9	0.05625
RUNDC2B	0.139166666666667
PYCRL	1.4022
AGPAT7	-0.000166666666666656
SLC22A9	-0.415833333333333
CDKAL1	-0.406
PDYN	-0.362
C20orf74	0.77275
MTMR11	0.209
VAV3	5.36341666666667
DAPL1	-0.4155
STXBP3	0.973
EIF3G	-0.31625
ARHGAP22	-0.97275
NPFFR1	0.26
NPC1	-0.545
ALDH9A1	1.06866666666667
ZNF600	0.27375
ZNF678	0.292333333333333
RASSF1	0.162833333333333
ADD2	-2.29375
PITPNB	-0.134125
PKD2L2	-0.011375
LRP11	0.4605
CDKL1	0.074
SMEK2	0.38275
PRODH2	-3.77466666666667
C11orf54	-0.2
SFRS11	-0.5805
IL7	1.42183333333333
ALS2CR16	0.19975
BTG3	-1.30466666666667
PAK2	0.570611111111111
RP11-679B17.1	-0.473
GATA4	-1.60733333333333
ATP2B1	-0.5195
LOC130940	1.0715
C1orf172	1.96566666666667
ATF7IP2	-0.04825
SLC25A43	0.339333333333333
CENTG3	0.142916666666667
IGF2BP1	-4.119
FCHSD1	0.2205
CAMK2N2	0.188166666666667
ELAVL3	0.1645
NBPF15	0.2605
UBE2J2	0.215
GNL2	-0.702
PRR3	0.0801
NLF2	0.12375
OR4F6	-0.1955
KLHL24	0.600833333333333
CCDC88A	-1.7795
SGPP1	-1.23966666666667
C10orf11	-0.0085
SLC35B4	-1.80183333333333
UGT3A2	-0.208
ARNT2	1.0645
CBR1	-1.0585
ITPR3	-0.528
TRAPPC6B	-0.8964
AMZ1	2.171
ARP11	2.4645
WDSUB1	0.469
APBA1	0.427333333333333
RAB2A	1.2741
C6orf162	-0.234125
HPSE2	-0.06425
PLCE1	-2.3025
INSL3	0.9055
DLG1	0.7075
PTPLA	-4.8945
PIGX	0.737
TFIP11	0.116666666666667
FIBIN	1.4325
POLR2G	0.07675
GRAP2	-0.2091
DNAJB8	-0.554
CNBP	-0.2565
WASF1	-2.3685
INPP5E	-0.6483
HSPB1	1.481875
TMEM167	-0.7187
CUBN	0.03425
IGF1	2.5749375
ITPK1	0.515
NAALAD2	-0.647625
G3BP1	-0.807
NT5DC1	0.365
CYP39A1	-0.6965
TMEM139	2.2185
POLK	-0.7517
GLULD1	1.5615
RBM15	-1.00266666666667
AMZ2	0.01125
GDF15	-1.89516666666667
MESDC2	0.1435
INCA	1.08666666666667
ACY1L2	-2.603
GZMM	1.095
PAIP1	0.721
CACNA2D1	0.1875
STK32C	1.53233333333333
SH3BP4	-0.721666666666667
DEC1	0.032
PADI1	0.2035
UBB	0.0439
PON3	-2.715
PROP1	0.1215
ANKRD13B	0.1835
ADCK1	0.2265
TCF25	-0.0535
SLC38A5	-3.62925
CXorf26	0.939833333333333
C19orf39	0.435
PPP1R13B	0.478
ARL2	-0.418
TCL6	0.0250833333333333
TOP3A	-0.4225
SLC16A14	0.83375
FXYD6	0.953833333333333
HIST1H4E	-0.15475
BBC3	-0.266578947368421
UNC5A	0.398
FAM86C	-0.5623
PI4KB	0.34625
B3GAT1	-2.573
SUSD2	1.73783333333333
OAZ2	0.296166666666667
NOC4L	-0.057
C10orf12	-0.03175
FADS1	-1.68666666666667
LOC144097	0.2455
DKK2	3.686
KIAA1949	1.02425
RHOT1	0.1488
OXT	0.122166666666667
GPR153	0.201
ARL4A	-1.63433333333333
SAAL1	-1.72625
CCDC64	-0.2445
USE1	0.263833333333333
HNMT	0.225833333333333
PCGF3	0.0794375
CYP2C19	0.1985
C20orf4	0.8675
CCDC11	-0.57525
ACSBG2	0.26675
RWDD2A	0.487
PALLD	2.618
CPLX4	-0.1405
LOC492311	0.78175
KPNA2	-0.986833333333333
MACROD1	0.6725
TMCO3	0.283666666666667
