Hybridization REF	TCGA-A7-A13F-11A-42R-A12P-07
ATAD2B	0.265
ARHGAP17	0.2252
KCNIP3	-0.738
SFPQ	-0.1745
GFRA4	0.145833333333333
AKR1B10	-2.433625
TIGD6	0.562833333333333
RGS16	1.275
URB1	-0.536166666666667
OR4C46	0.253333333333333
TOP3B	-0.98025
NFATC4	0.026
CA14	-4.6045
BMPR1A	0.875833333333333
SNRP70	-1.144125
PRL	0.581916666666667
C6orf130	-0.24225
STAG2	-0.1195
CD55	-0.638571428571428
RPS23	0.568333333333333
SSX2	-1.9576
FDPSL2A	-0.93025
FBXO27	0.893625
SYNGR3	-1.76166666666667
TMSL3	1.754
EML1	-0.36
NUP93	-1.45558333333333
SMAD3	0.1193
KIAA1189	-0.795666666666667
HNRPUL2	-0.41
TBC1D12	0.682166666666667
C16orf24	0.1905
MRVI1	2.59916666666667
ZNF581	-0.410166666666667
ELOVL3	2.9665
OR51Q1	0.259
CACNB3	0.185166666666667
GALNT13	-1.21842857142857
C10orf84	0.9939375
NEDD4	-0.2373
SPO11	1.191
OR5AU1	0.1185
NEK4	-0.211071428571429
PRKAR2A	-0.917833333333333
IHPK1	-0.138666666666667
ATP6V0B	-0.851
CACNA1E	0.7175
CEACAM8	-0.2235
PEX14	0.636
FLJ12993	-0.2695
ZBTB38	0.125583333333333
PCTK2	0.601666666666667
LRRC16	0.3524
FBLIM1	0.502166666666667
FYCO1	1.53325
RP5-1022P6.2	0.938583333333333
CMTM1	-0.0411666666666667
PLTP	2.506
RAPH1	0.774875
DOCK8	1.108375
EZH2	-2.91313333333333
SLC25A1	0.124333333333333
PLEKHB1	1.3172
GRB7	0.9668
ZFP37	0.241
MRPL33	-0.292
PELO	-0.19375
ARMC1	-0.716090909090909
C9orf27	0.15775
FLJ25778	-0.0905
C9orf37	-0.755333333333333
TMEM66	0.664
SPRN	0.08275
HBEGF	1.7935
PI4KA	-1.026
LEPRE1	-1.06375
POU2AF1	-0.851
MRPL12	-0.919
REP15	-0.16
ZC3H3	-0.3225
RASAL1	0.4875
DDAH1	0.63075
ACBD5	0.361625
TMC2	-0.1555
CCDC137	-1.26475
SAMD13	1.29616666666667
UGT2B15	-1.244
TIPARP	2.0255
DNASE1L3	4.08675
TRIM72	-0.434166666666667
DBX2	2.62775
IPO8	-0.1335
C21orf88	-0.0226
MAP3K14	0.57375
LOC51233	0.4545
GGTLA4	0.09575
PDE6D	-0.3585
ZNF117	-0.419
CLK2	-0.965125
NKRF	-0.9395
TNFSF15	0.0784
DUSP2	1.82725
SECISBP2	-0.2175
GABRR2	-0.1665
PPAP2C	1.261
LOC51145	-0.303333333333333
PAG1	-0.45175
PIK3C3	0.1455
GNG10	0.478
APOL4	1.379
ANKRD28	-0.79625
STMN3	-1.3465
RAB14	0.7512
CDK2AP2	-0.47
HDDC3	0.742875
COMMD7	0.00275000000000002
CXXC1	-0.267
HMCN1	0.608666666666667
CD40	1.44275
DYNC1LI2	1.0020625
GDI1	-0.221
LOC646938	0.0275
VSNL1	-0.6215
PIH1D1	-0.440333333333333
RAET1G	0.6545
KRTAP5-9	-0.103
EFTUD2	-0.76975
ZNF311	-0.627166666666667
ATP6V1G3	-0.6135
OR2W3	0.11575
SCN4A	2.36325
MED10	-0.710625
FAM135A	0.2146
ARHGAP4	-0.5845
EHMT2	-1.14625
UFD1L	-0.56425
ERMP1	-1.4185
MAG1	-0.221166666666667
THAP8	0.0623333333333333
HACE1	0.306166666666667
FAM82C	0.468666666666667
C3orf20	0.3365
UNC84A	0.276
SCD5	-0.0250714285714286
LASS6	0.00549999999999999
LSG1	-0.628416666666667
MAL	-4.39375
GPR22	0.0465
WDR5B	1.11625
ACTRT1	-0.85
C17orf60	-0.0375
GRIN2C	0.5077
ARMC8	0.08925
SLC47A1	-0.910166666666667
DMPK	0.16075
DHRS13	-1.36783333333333
SMC1A	-1.086
KRTAP17-1	0.238
SMYD5	-0.70125
TUSC2	0.343875
CRHR2	0.3845
KIR3DL2	0.569
CCDC104	0.43975
ATP2C1	0.449875
CROT	0.24375
PABPC3	-0.727666666666667
EGR1	4.05866666666667
THSD1	1.96675
KHK	-0.97725
SLC12A2	2.2858125
CD58	-0.35875
STOX2	1.23833333333333
CCDC76	-0.2814
CCDC48	4.00525
DNAH1	0.516833333333333
ZIC4	-0.41075
OR1G1	-1.451
PSMC6	-0.8105
PROKR1	0.4495
ABCB1	0.612875
TRAT1	-1.766
LLGL1	-0.227
MTF1	1.0065
USP54	0.5745
PAGE2B	-1.593
ITGB7	-3.7035
CCDC81	-0.4395
LOC149837	0.0695
SCUBE1	0.368
ZSCAN10	0.2055
HUWE1	-0.429071428571429
CDH17	0.9275
CD180	-0.40475
IL17A	0.1225
TMPO	-2.647
KIAA1524	-2.21583333333333
HDGFRP3	-0.452
OXCT1	0.572727272727273
RRAS2	1.0185
LTBP2	3.21975
SV2B	3.77583333333333
CYP2A6	2.08
PKD1L2	0.648166666666667
PPM1M	1.3055
FLJ22662	2.2205
ZNF502	2.495
GP6	-0.93775
CRYBA2	-1.827
LEF1	-3.9762
CTPS	-2.85628571428571
EYA1	-2.33116666666667
EPS8L1	0.09975
MAPK14	-0.20775
SERPINB2	-4.87425
GTF2F2	-0.126666666666667
ZNHIT4	-0.2495
PLA1A	-0.671625
C20orf114	1.68525
HPR	-2.74
C18orf2	-2.62483333333333
SATB2	-1.14125
KCNJ9	0.136125
MGC157906	0.4765
MOCS3	-0.92625
C17orf71	-0.897333333333333
PPHLN1	-0.0751
HIST1H2BN	-2.361
RAPGEF1	0.227
MAP3K8	1.66825
DLG4	0.483
STC1	0.517166666666667
CDGAP	2.283
DDX26B	0.082
LOC150223	-2.64725
CPSF3	-1.11833333333333
TMEM14A	-0.7355
MYH3	0.04975
GPKOW	-0.1375
SULT1A1	0.216833333333333
SPON1	3.7926
YY1AP1	-0.120166666666667
RAB23	-0.30475
PLA2G4A	-0.60825
MAPRE3	0.1935
ZNF516	0.536714285714286
GGPS1	0.373
EXOC3L2	-0.110625
C19orf42	0.457
MAP2K2	-0.3735
HIST1H2BB	-2.08475
RNF19B	0.2685
C6orf128	0.199333333333333
TLR8	2.748
PCDHA9	-0.238
CARS2	0.041125
CLUL1	1.403
RHAG	-4.42733333333333
UNK	0.108
EXOC8	0.7787
C9orf95	1.98275
C14orf143	-0.477
MAML3	0.041125
LDHA	-2.08125
MRPL20	0.34175
KLHDC6	2.15533333333333
ATP5S	0.253666666666667
C8orf55	-0.04575
PHF19	-2.38475
KRTAP13-4	0.683
TTC5	-0.23625
XKR5	-0.397
SILV	-4.882
TEX28	-0.029
TCTN1	0.24925
CX40.1	0.52225
PPP2R5C	0.08725
C12orf30	-1.72016666666667
CAPG	1.0755
MPZL1	1.00875
ARSB	-1.59066666666667
TDH	-2.115
WASF4	1.40275
TSSK3	-0.443
7A5	0.595
CRISPLD1	2.858
MAD1L1	-0.567333333333333
SPIN4	-0.5605
AMPD1	3.3945
DPYSL5	-0.0185
INPP1	1.19516666666667
ANKRD11	-0.686055555555556
NPAS4	0.47875
GCET2	0.3699
RNASE9	-0.3015
GUCY2D	0.228333333333333
CCDC98	0.325
FGF4	-0.4805
CPM	2.25
SLC26A4	0.458166666666667
PLD5	0.8715
FAM59A	1.0414
FBXO5	-2.74466666666667
SIPA1L1	-0.193875
DPYS	2.234
ATG4D	-0.57025
TGM3	0.9395
MTCH1	-0.143
HK1	0.0752142857142857
CDC26	0.33275
GALNT12	-1.457
LOC339229	-0.2295
MRPL35	-0.277
ORC4L	-0.223125
TNKS	-0.277214285714286
C2orf24	0.0793333333333333
ZNF553	-0.373666666666667
GGTLA1	2.8893
ZNF497	-0.11575
CDY1B	0.3315
SLC30A4	0.346285714285714
TUB	0.583375
ARHGEF18	-0.059
ARRB1	1.2435
KCNK1	-1.016875
EREG	-0.9228
SCAMP5	-0.37075
RUNDC3B	3.234
ADAMTS20	0.23675
IL17RB	-1.100375
FLJ20323	-1.04525
MCAM	2.442125
POLR3E	-1.58625
AQR	0.0736666666666667
IPMK	-0.112
CDCA7	-4.064
CAMP	-0.78
GRHL3	-1.23325
ADAMTSL2	0.7895
CLMN	2.06883333333333
SSTR3	0.4365
MAGEA5	-2.3265
OVOL2	3.02675
JMJD1B	0.524
RBL2	0.6342
PYGO2	0.33775
PPP1R10	-0.179
CSE1L	-1.63283333333333
LCA5	1.975
RDH16	-0.40225
ASRGL1	-1.12575
TOM1	0.153833333333333
PTX3	-3.012
TTC15	0.6385
SCGB3A1	5.3095
MRPL50	-0.98125
RCAN3	-0.22425
SLC26A11	0.80925
STYX	-0.407666666666667
CINP	-0.1495
MARCH7	-0.0285
PFKM	-0.674333333333333
SGMS1	1.192
RIOK3	-0.1907
C1orf110	1.0205
CES7	-0.11575
LOC440248	-0.327
PPP1R12C	0.41825
C10orf27	0.464
ATG9A	-0.329
MRPS26	0.199875
TMEM40	0.68825
ELP3	-0.155
ZNF787	-0.2945
HIAT1	0.209375
C8orf34	3.01666666666667
MGC4655	-0.2169
PELI1	1.78666666666667
PPT1	-0.8074
SLC35C2	-0.577166666666667
C6orf125	-1.29075
MUC4	-0.130333333333333
RFC4	-2.62057142857143
GNB2	-0.458333333333333
NUP50	-0.627642857142857
SULT4A1	-1.25266666666667
C7	4.1185
CCDC130	0.411
ARRDC4	1.38325
RQCD1	-0.97075
GLYCTK	-0.36675
AYTL2	-1.53827272727273
MTUS1	1.8999
LEMD3	0.1655
PLEKHF2	-0.231
HOXA7	1.96125
GTF3C2	-1.7435
DYNLRB2	2.56125
CNOT10	-0.67725
MR1	-0.0615
FFAR1	0.216
PRIC285	-0.112
SLITRK6	1.836
LIX1	-2.7699
UBE1L2	-0.417416666666667
F8	2.273
ACHE	-0.115833333333333
KPNA5	0.2615
TNFRSF12A	-1.6565
EGR3	3.0075
SERPIND1	-3.973
OASL	-0.64925
IFRD1	-0.458125
WDFY1	-0.157833333333333
ZNF267	-0.08275
ACCN5	-0.3295
ZBTB6	-0.236
PPP1R3A	-0.331
PRRT3	0.44525
FBXL19	-1.178
TXNIP	3.40507142857143
ACTN2	-1.501
ATG9B	-1.08425
C9orf117	-0.097125
IL27	0.788
RPL36AL	0.364
KLK15	0.142
CHAD	1.03
RAP2B	-0.0697
HEBP2	2.926
ZNF342	-0.4355
CAMK2G	-0.0753333333333333
TLR3	2.627
FGF14	1.872
HMGB2	-1.891625
TRPM5	-0.199333333333333
OR5M11	0.0495
KIF3B	-0.260684210526316
PRICKLE2	1.98175
MTMR9	0.241375
C3orf27	0.35125
GLRA3	-0.5665
NSDHL	-0.607166666666667
TMEM32	0.35975
POLR2D	-1.40816666666667
MYADML	0.401
C9orf114	-1.1975
MRGPRX1	-0.206
TOPORS	0.61375
CLDN19	2.4225
C1QL4	-0.0725
RNF165	0.766
DHRS9	2.32525
DNAH2	-0.3435
FXR1	-0.591
ZMYM3	-0.8795
CASP3	-0.299333333333333
FAM120C	-0.6745
SCLY	-1.658
CA7	0.344
ENTPD5	-0.494833333333333
ZNF461	0.009875
PDIA5	-0.7025
C1orf19	-0.967
TMEM67	-0.31525
KCTD20	-0.56
WDR47	1.257
FLJ38723	1.917
KLRF1	2.916
TAS2R16	1.0165
CLDN12	0.122
PRKCE	0.3505
UBXD4	-0.37425
ITGAM	3.28633333333333
GLT8D3	-0.660375
WDR31	0.4031
RGS2	4.70325
OR51L1	0.0345
MST1R	-0.58175
KIAA1737	1.049
OR4A5	0.133
GLIS1	-0.1725
PTMA	0.00757142857142857
NAPA	0.0415
PRDM11	-0.00599999999999999
LIPF	-0.17
DIRAS3	1.66575
ASGR2	-4.009
C1QTNF4	1.68775
PIK3R4	0.0015
ARMC3	0.1235
NDUFV3	-0.236
BTBD3	-0.0915
PPP1R2	0.136416666666667
UBE2NL	-1.41
FOSL2	1.07871428571429
FAM119A	-1.66683333333333
TUBA4A	-0.6713
KRTAP12-1	0.0385
SFRS2	-1.04725
RHPN1	-0.9191
EEF2	-0.0943333333333333
ZDHHC11	-0.477333333333333
EPHA3	-1.78011111111111
RBM12	0.05775
H2AFJ	1.05816666666667
EDIL3	1.0055
KIF26A	0.205
SERGEF	0.4655
B3GALT4	2.71675
LOC90925	0.323833333333333
OSCAR	-0.328
NPFF	0.8215
DEDD	0.404
TMEM155	-1.1415
PTPN1	-0.492
SCYL2	-0.1425
SKAP1	2.32075
LEAP2	-2.4885
GADD45G	1.5715
IFITM3	0.85525
PILRB	-0.389166666666667
SLU7	0.2586875
DSC3	2.517
DNMT3L	-1.65825
PAPD5	-0.077125
B3GNT3	1.2635
LHCGR	0.523
MSL-1	-0.06725
UBE2S	-2.8275
SAP130	-0.85125
ANAPC11	0.00974999999999999
MAGED4B	-1.0205
ATP6V1B2	0.197833333333333
C14orf179	1.09325
CAPZA1	-0.360375
CDYL2	-1.05433333333333
GLRX3	-1.0765
LOC136288	-0.858
MOBKL1A	-0.11075
HTR2B	3.71175
CRYGD	-0.303833333333333
NUS1	-0.999166666666667
PGRMC1	0.1065
MYOM2	2.465
FLJ39653	-1.494
CHM	-0.2226
OR5M8	0.3495
ZNF619	0.2705
FAM105A	1.2
CCNL1	0.081
NAP1L3	0.31675
C10orf57	1.16566666666667
B3GALNT1	-0.149333333333333
CSN1S2A	0.459
TCP10L	-0.104
GDAP2	-0.383625
DMKN	0.1605
COX6B1	0.3035
DNASE2	0.198166666666667
MSH5	-1.91975
LGMN	0.769
USP31	0.8151
OR13C8	0.6355
SDCBP	0.7397
NUDT11	-1.4245
PYGL	1.24866666666667
SNPH	0.544333333333333
B3GNT4	-0.836
MIZF	-0.9076
NUBPL	0.5065
NOD1	0.737333333333333
CDH22	1.85325
NUBP1	-0.0618333333333333
DSCAM	-3.544
DGKI	0.716
FAM136A	-1.40975
AKAP1	1.1765
SLC16A6	-2.9805
RIN3	0.952
PSG2	-0.0015
DIP2B	0.111
PSORS1C1	-0.6339
KIAA0495	-0.1605
FLJ90709	-0.278833333333333
LPA	-0.165333333333333
PIGA	-0.633
LY75	3.09566666666667
UTS2	-6.19983333333333
RREB1	-0.283
GALNACT-2	0.3436
MGC3196	-0.81575
FLJ31568	0.81775
LPHN1	0.248125
SP1	0.30025
TOX4	0.398166666666667
HSPA9	-0.4613
APOBEC1	-1.028
SLC35E4	-0.8
LSM5	-1.02975
SURF1	0.34075
ZBTB1	0.644583333333333
GTF2F1	0.07175
RPS15A	0.019
DUSP21	-1.0795
GINS4	-3.72466666666667
MYO15A	0.415333333333333
GIMAP7	4.74075
MGC13379	0.98575
ATP6V1E2	-0.132833333333333
UTP3	0.27325
HNRPA3	-0.5774375
MT4	-0.159
C14orf155	0.253
U1SNRNPBP	0.73475
CKLF	-0.6805
PLEKHN1	-0.8645
MBNL1	0.79925
NUP160	-1.5515
ACSM2A	-1.19
LOC129881	-0.1085
KIAA1529	0.72675
FLJ22639	-1.628
HAND1	-1.0905
GSX1	0.3585
FGA	-4.458875
SERPINB1	-0.1165
ZNF642	0.124
IGFBP1	-5.875625
SLC1A1	0.261625
DHX57	-0.48825
ZNF766	0.12
PTPN21	0.4623
GDPD3	-0.953666666666667
PNPLA5	-0.2335
TBR1	0.253666666666667
FAM116A	0.276
IQGAP1	0.5395
FOS	4.202875
ZNF226	0.581625
FIGNL1	-1.18233333333333
C14orf1	-0.429833333333333
ZMYND17	-0.029
PUS7	-1.57883333333333
TUBB6	0.56
KCNQ2	-1.9775
MARCH6	-0.406416666666667
CCDC33	0.0125
PRODH	-1.1415
RBM11	0.999
EPHA6	0.072625
SLC43A1	-0.30425
LOC196541	0.8415
NTN1	0.90875
ING4	0.671
PCDHB10	0.96875
DPH2	-1.12666666666667
SPACA4	-0.3645
FBXL21	-4.716
DIAPH1	-1.2015
ZNF71	0.565833333333333
CEP76	-1.1575
CORO1A	-1.415
RRM2	-5.16575
EDG4	0.1685
OS9	0.380666666666667
SLC4A1AP	-0.18
COG5	-0.257
COPS8	-0.4525
NGLY1	-0.92125
NCBP2	-0.527125
C17orf42	-0.495333333333333
GPSM3	0.152875
SIL1	0.727333333333333
ASB6	-0.6355
SMAD5OS	0.932333333333333
UNC93A	-3.1955
A1BG	-0.454
C21orf62	0.56325
FMO5	-0.7355
ATRIP	-0.618333333333333
CEBPG	0.6025
C7orf38	-0.1125
TNFRSF1B	1.72833333333333
CLEC1A	3.339
IQSEC1	0.8535
PATZ1	0.1853
RBM22	0.668375
BAG2	-2.03183333333333
PAQR5	-3.526
C9orf127	1.0006
THNSL1	-0.12225
SHROOM3	1.9609
JAM2	3.00075
SNRPN	-1.38775
ALX4	0.2605
CACNA1S	-0.248
FAM130A1	0.03075
CORIN	0.237
CD300LB	-0.031
PLEKHG6	0.9475
LRRC40	-0.604
PCLKC	-1.231
PCDHB16	1.4625
WNT2B	0.841666666666667
ASNS	-2.084
MRPL49	-0.764875
FLJ46111	-1.88525
ISG20	-0.25525
SMU1	-0.0501666666666667
CASZ1	0.1945
POLR1D	-0.287583333333333
GIN1	0.17125
SNAG1	0.937666666666667
ANKRD29	1.061
CDKN2AIP	0.22625
KRR1	0.01975
CXCL1	-1.693
EPM2A	0.5986
PC	1.87333333333333
DEFB127	-0.202
PDZRN4	1.488
FAH	1.85625
OR51E1	3.9705
CDC2L6	-0.791166666666667
DNTTIP1	-0.76375
PAX8	-1.2305
TMEM116	-0.0975
C1orf150	0.576
PRO2012	0.518
MRPL40	-0.361333333333333
BEX1	-3.2921
SLC2A4	2.863
PKMYT1	-2.703
FEZF2	-0.0455
SLC26A9	-1.833
MAP2	0.792666666666667
LYL1	-0.65125
SLC25A19	-1.18783333333333
NOS3	0.1795
ZNF34	1.06216666666667
TMPRSS11F	-0.9915
FAM43A	1.22825
FCRL4	-0.683
KLF14	0.74425
FLRT2	0.973333333333333
WRN	-1.0535
SDF2	0.4179
KRT8P12	-1.42275
C6orf195	-0.0355
C9orf125	0.378
DZIP3	-0.26425
RIT1	0.25675
SCML1	-0.982166666666667
RHBDF2	-0.169125
OR2G3	0.167
REXO1L1	-0.363
MAP3K7IP3	-0.84
C3orf57	-4.59525
FBXW11	-0.265333333333333
ETAA1	-0.39925
C14orf131	-0.0856
AKT1S1	-0.74975
SLC12A5	-0.514625
C9orf164	0.915
NRIP3	-0.95375
NOS1AP	0.41325
TMEM121	-0.01225
SAP30BP	-0.1219
DGCR6	0.7085
WDR76	-1.89225
FAM82B	-0.0294166666666666
LOC606495	-1.0685
MAP9	1.44125
BCDIN3D	0.55525
CXorf36	4.35016666666667
DSCR3	-0.5944
ZFAND3	0.012875
C7orf43	-0.194
SPSB3	0.5226
C19orf19	0.48725
FAM133A	-2.7365
C12orf25	0.4665
SLC39A3	-0.80075
DISP2	-0.308
PI4KAP2	-2.8765
MKRN3	-2.99116666666667
ADAMTS13	-0.63875
CBLN3	0.553
TTYH1	2.19316666666667
C3orf18	1.623
FLJ13236	-1.92425
ZMYND12	3.548
C18orf25	0.0635
GLB1L3	-0.443
ATP13A5	-0.12
RANBP10	0.37475
CD96	-1.239
DENND1C	-0.454
RBMS3	3.0677
SLC41A3	0.802166666666667
DGCR6L	0.7115
TMEM128	0.987
CSNK1G3	0.247285714285714
MOBKL2C	1.79575
TSPAN6	0.370875
MATN2	2.2414
MSL2L1	-0.147166666666667
ST6GALNAC2	-0.108833333333333
FGFBP2	4.95125
FGL1	-6.4075
MPP3	-0.197
ARHGEF6	2.856
TGFBR2	2.513875
ACMSD	-0.614
IL33	5.99875
C9orf5	0.6695
DEAF1	0.00740000000000001
AMN	0.149
DEFA6	-0.107125
RNF212	-0.485
METT5D1	-0.0273333333333333
CIB1	-0.4241
TSSK1B	0.2315
KIAA1727	0.45
ZNF680	0.068
LOC399900	-1.1175
LOC152217	-0.2185
CTNNAL1	-1.5645
CIT	-3.12208333333333
TLE6	-0.249
ZNF607	-0.91325
HERC4	-0.896
DRAP1	-0.6085
PEMT	2.0295
C10orf111	0.207
ZNF575	0.92325
KCTD7	0.0865
MYO1F	0.88675
LOC285382	0.84775
RAB11A	0.3686
PLCD3	-0.5765
C15orf28	0.053
PTBP2	0.39325
CTB-1048E9.5	-0.478625
C19orf60	0.588833333333333
C7orf25	0.228
SETD7	1.754
HOXB9	-4.4
VANGL1	-0.844375
CHAF1B	-2.451
NDUFA3	0.29725
KIAA1328	0.283833333333333
SHARPIN	-0.217875
TTC23	0.538375
UGP2	1.50766666666667
ANKIB1	-0.3175
CIRBP	1.88057142857143
SEC14L4	-2.43216666666667
OVCH1	0.184
VPS52	-0.6325
FAT	1.058625
M6PRBP1	-1.027
GPRIN3	0.083
PPM1F	0.281166666666667
TSR1	-1.44675
CCDC85A	4.7715
PCSK5	3.618
ZFHX3	0.702
HEMK1	-0.2054
PGBD2	0.08625
RSRC2	0.00433333333333334
AURKC	-0.917166666666667
SCRIB	-0.48875
ORM2	-4.42116666666667
FAM115A	-0.0824
FZD6	0.465875
UNC119	0.2155
GPX3	2.9942
NOV	1.17175
CABC1	0.997
CDC42SE2	-0.2294375
EIF2S2	-0.8962
RNF130	1.915375
CKAP5	-1.49
RP11-413M3.2	0.136625
C10orf18	-0.0325
TMEM93	-0.43925
DYX1C1	0.95025
KCNMB2	-0.17425
ANK3	1.42383333333333
KRT5	2.2501
CDH12	-0.931375
QRSL1	-0.609875
JUB	-1.1925
SHC4	-0.903
CCL15	2.77716666666667
CCDC22	-0.11575
SNX24	-0.3455
RARS	-0.76
MORC2	-0.25975
FAM48A	-0.25475
MT1H	0.6305
PPP1R14C	0.378166666666667
FOXD1	-2.84842857142857
C1orf213	1.45725
AMT	-0.2158
DSN1	-1.9825
PTPLAD2	2.37275
DIS3L	0.246
RASL11A	2.36925
GPRC5B	1.283125
FRMD7	-0.1765
STRN4	-0.3035
KITLG	0.762954545454545
HDGF	-1.559
OR1S1	0.0565
SETX	0.064
DDR2	3.01425
KCTD12	3.69575
LYZL2	-1.4555
WDR52	-0.4485
TMEM2	-0.194875
ZNF579	-0.148333333333333
LOC200810	-0.65175
TNFSF9	-1.516125
PPFIA4	-3.51675
CNIH3	-0.9075
MAP4K4	-0.726428571428571
ROD1	-0.523714285714286
ALS2CR12	0.218833333333333
DOCK3	-0.866
PAQR9	-3.88725
ASB17	0.0705
STX16	-1.049625
FEZ2	0.978833333333333
DLAT	-0.340666666666667
KIF21B	-1.40583333333333
CDC5L	-0.25075
TMEM119	0.957833333333333
CRIP3	-1.1235
TPSD1	0.0311666666666667
TEPP	0.731
GNGT2	1.003
C21orf121	1.78525
WNK1	-0.24575
FLJ10490	0.4311
OR51B5	-2.3555
LOC203547	-0.29075
HAS1	0.4175
PPA1	0.483666666666667
ST7	-0.346125
C11orf46	0.3692
POPDC3	-1.41916666666667
ACOX2	1.34266666666667
ATCAY	-0.794416666666667
TM4SF19	-1.8735
MFSD9	-0.125666666666667
PDHB	0.09875
ERN1	-0.37075
LCE3C	-0.154
GPR111	-0.253
NOTCH3	2.55
ADAMTS5	6.1885
B3GALT1	-0.532
UGCGL1	-1.30633333333333
FAM58A	0.36
FBXO32	3.1005
CLPP	-0.47
NXPH1	-1.801
MTMR3	1.21216666666667
ATP1B3	-0.816625
TMEM16A	4.75925
HIST1H3F	-1.34066666666667
TRIM25	-0.879666666666667
SDCBP2	1.081
CRKL	-1.0805
HOXB2	0.417666666666667
ANP32B	-0.0405
GATM	3.0385
AP4E1	-0.444875
EDG5	0.36325
CDKN3	-4.2415
CDH4	-1.3445
PGD	-0.409833333333333
RND1	-0.443
GAD1	-4.2616
MPG	-0.0555
LOC440350	-0.054
ZNF133	0.69025
SERPINB12	-0.0085
AMELY	-0.5542
DHX36	-0.938
TNFAIP8L2	3.02416666666667
PHTF2	-0.716055555555556
CCDC112	-0.579
IQCC	-1.4665
HEYL	2.78916666666667
FTSJ2	-0.904166666666667
APPL1	0.38725
RAB43	0.488714285714286
OR10G2	0.085
WAC	0.4765
ADCY9	-0.076
RUNDC2B	0.473666666666667
PYCRL	-0.8887
AGPAT7	-0.0326666666666667
SLC22A9	-0.835
CDKAL1	-0.146
PDYN	-0.698833333333333
C20orf74	0.67625
MTMR11	0.851
VAV3	1.80291666666667
DAPL1	1.88675
STXBP3	0.64375
EIF3G	0.229
ARHGAP22	0.54225
NPFFR1	-0.0635
NPC1	-0.336166666666667
ALDH9A1	1.901
ZNF600	0.01925
ZNF678	-0.384333333333333
RASSF1	0.52625
ADD2	-2.573375
PITPNB	0.075
PKD2L2	0.309125
LRP11	0.027
CDKL1	0.8165
SMEK2	0.3355
PRODH2	-3.54033333333333
C11orf54	0.339833333333333
SFRS11	-0.547333333333333
IL7	1.0835
ALS2CR16	0.74475
BTG3	-0.509333333333333
PAK2	0.0182222222222222
RP11-679B17.1	2.2525
GATA4	-2.24266666666667
ATP2B1	-0.91
LOC130940	1.548
C1orf172	1.605
ATF7IP2	-1.3275
SLC25A43	-0.174833333333333
CENTG3	-0.00725000000000001
IGF2BP1	-4.3488
FCHSD1	0.344
CAMK2N2	0.491833333333333
ELAVL3	0.00877777777777777
NBPF15	-0.571166666666667
UBE2J2	-0.5325
GNL2	-0.8715
PRR3	-0.7029
NLF2	0.5485
OR4F6	0.548
KLHL24	1.16233333333333
CCDC88A	-1.0363
SGPP1	0.135666666666667
C10orf11	1.39183333333333
SLC35B4	-1.1665
UGT3A2	-1.293
ARNT2	-0.9971
CBR1	-0.248
ITPR3	-1.27116666666667
TRAPPC6B	0.0275
AMZ1	-1.4525
ARP11	0.4855
WDSUB1	0.74
APBA1	2.19016666666667
RAB2A	0.8342
C6orf162	0.586625
HPSE2	1.83425
PLCE1	0.73075
INSL3	1.77675
DLG1	0.1415
PTPLA	-2.31075
PIGX	-0.70825
TFIP11	0.00216666666666667
FIBIN	3.882
POLR2G	-0.62825
GRAP2	-2.0541
DNAJB8	-0.345
CNBP	0.665166666666667
WASF1	-0.8
INPP5E	-0.6659
HSPB1	-0.0729375
TMEM167	-0.1964
CUBN	0.85825
IGF1	5.6795625
ITPK1	1.077
NAALAD2	0.1985
G3BP1	-0.00470000000000003
NT5DC1	0.245375
CYP39A1	1.894
TMEM139	1.6535
POLK	0.173
GLULD1	-1.2375
RBM15	-1.70366666666667
AMZ2	0.0095
GDF15	-3.63733333333333
MESDC2	-0.4085
INCA	0.7915
ACY1L2	-0.1915
GZMM	-0.468333333333333
PAIP1	-0.22125
CACNA2D1	1.13325
STK32C	-0.7535
SH3BP4	0.5395
DEC1	0.4945
PADI1	-0.2535
UBB	0.0576
PON3	0.345666666666667
PROP1	0.389
ANKRD13B	-0.4
ADCK1	-0.33925
TCF25	0.305666666666667
SLC38A5	-2.82425
CXorf26	0.00583333333333333
C19orf39	-0.23875
PPP1R13B	0.7675
ARL2	-0.1365
TCL6	-0.197166666666667
TOP3A	-1.1695
SLC16A14	0.66325
FXYD6	2.63783333333333
HIST1H4E	-0.36375
BBC3	-0.223421052631579
UNC5A	0.086
FAM86C	-0.6936
PI4KB	0.33925
B3GAT1	-1.7555
SUSD2	1.204
OAZ2	0.238
NOC4L	-0.71625
C10orf12	-0.5625
FADS1	-2.74483333333333
LOC144097	-1.1555
DKK2	1.88816666666667
KIAA1949	-0.21825
RHOT1	-0.0613
OXT	3.14983333333333
GPR153	0.14075
ARL4A	0.015
SAAL1	-1.52875
CCDC64	-0.344
USE1	-0.0381666666666667
HNMT	1.78566666666667
PCGF3	0.14125
CYP2C19	0.276
C20orf4	0.096
CCDC11	0.557
ACSBG2	0.85375
RWDD2A	0.14075
PALLD	2.355
CPLX4	-0.231
LOC492311	2.2245
KPNA2	-2.92516666666667
MACROD1	-0.4887
TMCO3	-0.561333333333333
C15orf52	2.197
BIRC5	-4.02833333333333
PRR16	-0.3335
FAM63B	0.0625
KATNB1	-0.588166666666667
WNT8B	-0.2165
CPLX3	0.0635
GHR	5.735375
