Hybridization REF	TCGA-BH-A1F0-01A-11R-A137-07
ATAD2B	0.3675
ARHGAP17	0.3641
KCNIP3	-0.90775
SFPQ	0.20075
GFRA4	0.298666666666667
AKR1B10	-2.332875
TIGD6	0.00166666666666667
RGS16	2.325
URB1	-0.936
OR4C46	0.405666666666667
TOP3B	-0.6955
NFATC4	0.316
CA14	-5.2075
BMPR1A	-0.1145
SNRP70	-0.501625
PRL	0.0981818181818182
C6orf130	-0.5575
STAG2	-0.57575
CD55	-0.240071428571429
RPS23	-0.479166666666667
SSX2	0.6995
FDPSL2A	-0.28475
FBXO27	-0.044375
SYNGR3	-0.800166666666667
TMSL3	3.15
EML1	-1.534
NUP93	-0.607166666666667
SMAD3	-1.16
KIAA1189	0.865166666666667
HNRPUL2	-0.322
TBC1D12	0.779333333333333
C16orf24	-0.01825
MRVI1	1.60033333333333
ZNF581	-0.394666666666667
ELOVL3	1.5445
OR51Q1	0.45425
CACNB3	0.866166666666667
GALNT13	-1.227625
C10orf84	0.699875
NEDD4	-0.8877
SPO11	0.8295
OR5AU1	0.8755
NEK4	-0.4255
PRKAR2A	-0.6825
IHPK1	-0.359
ATP6V0B	0.6605
CACNA1E	1.3275
CEACAM8	1.3578
PEX14	-0.1145
FLJ12993	-0.759
ZBTB38	-0.117416666666667
PCTK2	0.0948333333333333
LRRC16	1.1663
FBLIM1	1.09808333333333
FYCO1	0.94775
RP5-1022P6.2	-0.405833333333333
CMTM1	0.9575
PLTP	2.43016666666667
RAPH1	1.392375
DOCK8	2.282125
EZH2	-1.31606666666667
SLC25A1	-0.699166666666667
PLEKHB1	1.7758
GRB7	1.0489
ZFP37	-1.035
MRPL33	0.1375
PELO	-0.7055
ARMC1	-0.740363636363636
C9orf27	0.248375
FLJ25778	-0.0775
C9orf37	-0.75
TMEM66	0.3345
SPRN	-0.234625
HBEGF	1.6105
PI4KA	-0.9425
LEPRE1	-0.46
POU2AF1	1.772875
MRPL12	0.132833333333333
REP15	-0.568
ZC3H3	0.17
RASAL1	1.27825
DDAH1	1.369125
ACBD5	0.414875
TMC2	0.457
CCDC137	-0.21525
SAMD13	1.01933333333333
UGT2B15	-3.1066
TIPARP	-0.20325
DNASE1L3	3.27725
TRIM72	0.318833333333333
DBX2	1.54675
IPO8	-0.2305
C21orf88	-0.798
MAP3K14	1.22625
LOC51233	0.566333333333333
GGTLA4	0.881
PDE6D	0.42675
ZNF117	-1.4275
CLK2	-0.76275
NKRF	-0.77075
TNFSF15	2.2978
DUSP2	1.429125
SECISBP2	-0.6072
GABRR2	-0.506
PPAP2C	2.11575
LOC51145	-0.235666666666667
PAG1	1.412125
PIK3C3	-0.39775
GNG10	0.203
APOL4	1.27316666666667
ANKRD28	-1.019125
STMN3	-1.8314
RAB14	0.4045
CDK2AP2	-0.1675
HDDC3	-0.16875
COMMD7	0.362625
CXXC1	-0.113
HMCN1	-0.4965
CD40	2.30475
DYNC1LI2	-0.0650625
GDI1	-0.358
LOC646938	-0.20625
VSNL1	-0.341333333333333
PIH1D1	-0.138166666666667
RAET1G	0.499
KRTAP5-9	0.4905
EFTUD2	-0.622
ZNF311	-1.75966666666667
ATP6V1G3	-0.4445
OR2W3	-0.40825
SCN4A	1.06675
MED10	-0.500125
FAM135A	0.3755
ARHGAP4	0.27
EHMT2	-0.8875
UFD1L	-0.3965
ERMP1	0.485
MAG1	0.710666666666667
THAP8	0.599666666666667
HACE1	0.103
FAM82C	-0.119333333333333
C3orf20	-0.2195
UNC84A	-0.338333333333333
SCD5	0.906571428571429
LASS6	-1.115
LSG1	-0.308833333333333
MAL	-3.68775
GPR22	-0.841
WDR5B	0.29875
ACTRT1	0.4015
C17orf60	1.67216666666667
GRIN2C	0.6562
ARMC8	0.0790833333333333
SLC47A1	-0.838166666666667
DMPK	-0.2345
DHRS13	-0.0483333333333333
SMC1A	-0.165833333333333
KRTAP17-1	1.45875
SMYD5	-0.04575
TUSC2	0.124125
CRHR2	0.837
KIR3DL2	1.3475
CCDC104	-0.283
ATP2C1	0.833875
CROT	-1.24875
PABPC3	-1.14183333333333
EGR1	2.4285
THSD1	1.3475
KHK	-0.5545
SLC12A2	0.9534375
CD58	0.8855
STOX2	0.473833333333333
CCDC76	-0.7644
CCDC48	3.084
DNAH1	0.266166666666667
ZIC4	-0.5265
OR1G1	0.594
PSMC6	-0.528
PROKR1	0.4035
ABCB1	0.389125
TRAT1	1.11325
LLGL1	0.7845
MTF1	0.484
USP54	-0.04175
PAGE2B	1.2585
ITGB7	-2.771
CCDC81	-0.61
LOC149837	0.43725
SCUBE1	-0.29
ZSCAN10	0.7915
HUWE1	0.102357142857143
CDH17	0.4295
CD180	2.47
IL17A	-0.14575
TMPO	-0.94375
KIAA1524	-0.6945
HDGFRP3	-1.35366666666667
OXCT1	0.047
RRAS2	-0.174166666666667
LTBP2	2.4215
SV2B	2.88966666666667
CYP2A6	0.574
PKD1L2	-0.742333333333333
PPM1M	1.3645
FLJ22662	2.69266666666667
ZNF502	1.7445
GP6	-0.97875
CRYBA2	-1.6955
LEF1	-2.601
CTPS	-0.698428571428572
EYA1	-3.06483333333333
EPS8L1	-0.027
MAPK14	-0.575333333333333
SERPINB2	-5.127375
GTF2F2	0.366
ZNHIT4	-0.0295
PLA1A	1.766125
C20orf114	0.449
HPR	-2.039
C18orf2	-1.62183333333333
SATB2	-2.2775
KCNJ9	0.070625
MGC157906	1.7385
MOCS3	-0.08275
C17orf71	-0.629333333333333
PPHLN1	0.0492
HIST1H2BN	-0.323
RAPGEF1	-0.275625
MAP3K8	2.1705
DLG4	0.783166666666667
STC1	-0.958166666666667
CDGAP	2.20225
DDX26B	-0.0295
LOC150223	-1.47875
CPSF3	-0.417833333333333
TMEM14A	-0.37675
MYH3	-1.0595
GPKOW	0.59625
SULT1A1	-0.5685
SPON1	2.8727
YY1AP1	0.19
RAB23	-0.87175
PLA2G4A	-1.09375
MAPRE3	-0.11325
ZNF516	-0.136285714285714
GGPS1	0.3055
EXOC3L2	-0.352
C19orf42	0.1219
MAP2K2	-0.388666666666667
HIST1H2BB	0.37325
RNF19B	2.04033333333333
C6orf128	1.1485
TLR8	4.7975
PCDHA9	-0.103
CARS2	-0.14975
CLUL1	2.20566666666667
RHAG	-4.30383333333333
UNK	0.012
EXOC8	1.373
C9orf95	1.261
C14orf143	-0.7325
MAML3	-0.18575
LDHA	-2.0285
MRPL20	0.214875
KLHDC6	2.4695
ATP5S	-0.0855
C8orf55	0.765
PHF19	-1.41575
KRTAP13-4	0.571
TTC5	-0.5285
XKR5	-0.81225
SILV	-4.479
TEX28	-0.7785
TCTN1	-0.29875
CX40.1	0.297
PPP2R5C	-0.1305
C12orf30	-1.13133333333333
CAPG	2.9015
MPZL1	1.86875
ARSB	-0.431333333333333
TDH	-2.455
WASF4	0.74025
TSSK3	-0.180666666666667
7A5	1.0485
CRISPLD1	1.911125
MAD1L1	0.00366666666666667
SPIN4	-0.509666666666667
AMPD1	2.47
DPYSL5	-0.0365
INPP1	0.926666666666667
ANKRD11	-1.18794444444444
NPAS4	0.603375
GCET2	1.7604
RNASE9	0.333
GUCY2D	-0.0465
CCDC98	-0.1085
FGF4	-0.2465
CPM	0.990833333333333
SLC26A4	-0.763833333333333
PLD5	-0.1985
FAM59A	0.0471
FBXO5	-1.27877777777778
SIPA1L1	0.2415
DPYS	2.92225
ATG4D	-0.00675
TGM3	0.3005
MTCH1	-0.293125
HK1	-0.160615384615385
CDC26	0.303375
GALNT12	-0.407166666666667
LOC339229	0.3485
MRPL35	0.294125
ORC4L	-0.25275
TNKS	-0.0896428571428571
C2orf24	0.385
ZNF553	-0.127833333333333
GGTLA1	3.4274
ZNF497	0.48775
CDY1B	0.158
SLC30A4	-0.047125
TUB	-0.399125
ARHGEF18	0.071
ARRB1	0.653
KCNK1	-0.960625
EREG	-1.9445
SCAMP5	0.6865
RUNDC3B	2.49
ADAMTS20	-0.3165
IL17RB	-0.7745
FLJ20323	-0.49925
MCAM	0.55175
POLR3E	-2.29925
AQR	0.2885
IPMK	0.064
CDCA7	-1.99375
CAMP	0.595
GRHL3	-2.2405
ADAMTSL2	0.724666666666667
CLMN	2.1625
SSTR3	0.5575
MAGEA5	-0.0273333333333333
OVOL2	2.95325
JMJD1B	-0.57775
RBL2	-0.024
PYGO2	0.456
PPP1R10	0.2835
CSE1L	-0.8695
LCA5	0.44
RDH16	0.06
ASRGL1	-0.68075
TOM1	0.420666666666667
PTX3	-1.161
TTC15	0.69825
SCGB3A1	0.830666666666667
MRPL50	-0.528
RCAN3	0.935875
SLC26A11	0.7155
STYX	0.0228333333333333
CINP	-0.00425
MARCH7	-0.20925
PFKM	-2.01666666666667
SGMS1	0.805166666666667
RIOK3	0.1827
C1orf110	0.7875
CES7	0.113125
LOC440248	-1.24925
PPP1R12C	0.057
C10orf27	0.9525
ATG9A	-0.135
MRPS26	0.201625
TMEM40	2.241
ELP3	-0.5584
ZNF787	0.3465
HIAT1	0.071875
C8orf34	1.32683333333333
MGC4655	-0.0222
PELI1	1.78016666666667
PPT1	-0.1357
SLC35C2	-0.0716666666666667
C6orf125	-0.482
MUC4	3.7595
RFC4	-0.886285714285714
GNB2	-0.164666666666667
NUP50	0.0957142857142857
SULT4A1	-2.476
C7	4.70725
CCDC130	-0.370166666666667
ARRDC4	0.63675
RQCD1	-0.176
GLYCTK	-0.35125
AYTL2	-0.361545454545455
MTUS1	0.2528
LEMD3	-0.184833333333333
PLEKHF2	-0.0495
HOXA7	-0.06075
GTF3C2	-0.9065
DYNLRB2	-0.51525
CNOT10	-0.556
MR1	0.519666666666667
FFAR1	-0.06975
PRIC285	0.597
SLITRK6	2.291
LIX1	-2.7977
UBE1L2	0.162916666666667
F8	0.9575
ACHE	0.0441666666666667
KPNA5	-0.46975
TNFRSF12A	-0.8045
EGR3	2.005
SERPIND1	-4.0005
OASL	4.369
IFRD1	-0.034
WDFY1	-0.162333333333333
ZNF267	0.289125
ACCN5	0.7495
ZBTB6	-0.7115
PPP1R3A	-0.6895
PRRT3	-0.01675
FBXL19	-0.926
TXNIP	1.7625
ACTN2	-0.78125
ATG9B	-0.122
C9orf117	0.133375
IL27	0.7165
RPL36AL	0.278166666666667
KLK15	-0.34075
CHAD	0.462
RAP2B	0.923
HEBP2	0.71
ZNF342	0.6445
CAMK2G	-0.474
TLR3	2.6885
FGF14	0.117
HMGB2	-0.755875
TRPM5	-0.126666666666667
OR5M11	0.2135
KIF3B	-0.442263157894737
PRICKLE2	0.3095
MTMR9	-0.244875
C3orf27	0.50025
GLRA3	-1.88433333333333
NSDHL	-0.697
TMEM32	-0.0435
POLR2D	-0.3645
MYADML	0.491
C9orf114	-0.5135
MRGPRX1	0.9435
TOPORS	0.82175
CLDN19	-0.5055
C1QL4	-0.1715
RNF165	-1.2635
DHRS9	2.513
DNAH2	-1.03216666666667
FXR1	-0.511833333333333
ZMYM3	-0.823
CASP3	0.7345
FAM120C	-0.054
SCLY	-1.6925
CA7	0.292
ENTPD5	-0.107666666666667
ZNF461	0.2375
PDIA5	0.57175
C1orf19	0.284666666666667
TMEM67	1.3365
KCTD20	-0.7725
WDR47	0.6355
FLJ38723	0.806
KLRF1	2.23833333333333
TAS2R16	0.336
CLDN12	-0.54625
PRKCE	-0.20125
UBXD4	-0.16325
ITGAM	3.6385
GLT8D3	-0.4115
WDR31	-0.4943
RGS2	2.4885
OR51L1	-0.016
MST1R	0.20775
KIAA1737	0.657
OR4A5	0.2635
GLIS1	-1.4995
PTMA	0.254357142857143
NAPA	0.8955
PRDM11	0.48875
LIPF	0.7345
DIRAS3	2.47625
ASGR2	-3.237
C1QTNF4	0.94625
PIK3R4	0.24
ARMC3	0.7095
NDUFV3	-0.500416666666667
BTBD3	0.0223333333333333
PPP1R2	0.349666666666667
UBE2NL	-0.587
FOSL2	1.0985
FAM119A	0.261166666666667
TUBA4A	-0.3863
KRTAP12-1	0.436
SFRS2	-0.751
RHPN1	-0.8133
EEF2	-0.99
ZDHHC11	-3.0515
EPHA3	-1.5222
RBM12	-0.86175
H2AFJ	0.02325
EDIL3	1.2365
KIF26A	-0.781
SERGEF	-0.309
B3GALT4	2.548
LOC90925	3.22966666666667
OSCAR	1.9015
NPFF	-0.45675
DEDD	0.91725
TMEM155	-0.633375
PTPN1	-0.2615
SCYL2	0.364833333333333
SKAP1	2.487
LEAP2	-3.42366666666667
GADD45G	1.2857
IFITM3	1.753625
PILRB	-1.16983333333333
SLU7	-0.022375
DSC3	2.6735
DNMT3L	-1.7155
PAPD5	-0.5045
B3GNT3	1.02766666666667
LHCGR	-1.1755
MSL-1	-0.2415
UBE2S	-1.1205
SAP130	-0.3875
ANAPC11	0.5145
MAGED4B	-1.9665
ATP6V1B2	0.570833333333333
C14orf179	0.594
CAPZA1	0.3585
CDYL2	-0.903333333333333
GLRX3	-0.444333333333333
LOC136288	-0.99225
MOBKL1A	0.62975
HTR2B	3.86
CRYGD	0.00283333333333333
NUS1	0.048
PGRMC1	0.144
MYOM2	0.52325
FLJ39653	-2.83066666666667
CHM	-0.3094
OR5M8	0.616
ZNF619	-0.101
FAM105A	1.98225
CCNL1	-0.62175
NAP1L3	-0.269
C10orf57	0.305666666666667
B3GALNT1	1.37716666666667
CSN1S2A	0.2
TCP10L	-0.07875
GDAP2	0.677875
DMKN	-0.708166666666667
COX6B1	0.64225
DNASE2	0.419666666666667
MSH5	-1.44625
LGMN	1.61125
USP31	0.1771
OR13C8	-0.7905
SDCBP	1.5372
NUDT11	-2.568
PYGL	-0.0835
SNPH	0.322333333333333
B3GNT4	0.169
MIZF	-0.3323
NUBPL	-1.11675
NOD1	1.0125
CDH22	1.351
NUBP1	0.451
DSCAM	-3.39875
DGKI	-0.468
FAM136A	0.04325
AKAP1	0.2165
SLC16A6	-1.79025
RIN3	1.645
PSG2	0.23475
DIP2B	0.143083333333333
PSORS1C1	0.4799
KIAA0495	-0.52
FLJ90709	-0.3555
LPA	-0.277833333333333
PIGA	0.1285
LY75	3.56533333333333
UTS2	-5.116
RREB1	0.112625
GALNACT-2	0.5702
MGC3196	-0.1855
FLJ31568	0.18625
LPHN1	-1.080375
SP1	0.687375
TOX4	-0.0285
HSPA9	-0.3079
APOBEC1	-0.0815
SLC35E4	-1.62325
LSM5	-0.987
SURF1	0.288
ZBTB1	0.539666666666667
GTF2F1	-0.3605
RPS15A	0.370785714285714
DUSP21	-0.311833333333333
GINS4	-2.1295
MYO15A	0.797833333333333
GIMAP7	4.5725
MGC13379	1.1145
ATP6V1E2	-0.432666666666667
UTP3	0.839
HNRPA3	-0.3695625
MT4	0.1845
C14orf155	-0.00799999999999995
U1SNRNPBP	0.2735
CKLF	0.1
PLEKHN1	-0.846833333333333
MBNL1	0.365583333333333
NUP160	-0.5405
ACSM2A	-1.4845
LOC129881	-1.83733333333333
KIAA1529	0.07475
FLJ22639	-2.0405
HAND1	-1.2625
GSX1	0.4875
FGA	-5.1068
SERPINB1	0.6555
ZNF642	0.5195
IGFBP1	-8.2695
SLC1A1	1.0955
DHX57	-0.498125
ZNF766	-0.269
PTPN21	0.2898
GDPD3	-0.3565
PNPLA5	-0.0725
TBR1	0.461833333333333
FAM116A	0.03925
IQGAP1	0.83625
FOS	2.817625
ZNF226	0.153125
FIGNL1	-0.39
C14orf1	-0.160333333333333
ZMYND17	-0.779
PUS7	-0.045
TUBB6	0.0925
KCNQ2	-1.3455
MARCH6	-0.654083333333333
CCDC33	0.186
PRODH	-1.49675
RBM11	-0.42525
EPHA6	2.27285714285714
SLC43A1	-0.586
LOC196541	0.301375
NTN1	1.68391666666667
ING4	0.17275
PCDHB10	1.37625
DPH2	0.0438333333333333
SPACA4	-0.23125
FBXL21	-5.2
DIAPH1	-0.648166666666667
ZNF71	0.504166666666667
CEP76	-0.012
CORO1A	1.39675
RRM2	-2.2545
EDG4	0.67475
OS9	0.318
SLC4A1AP	0.223
COG5	-0.19575
COPS8	-0.598
NGLY1	-0.4465
NCBP2	0.343875
C17orf42	0.178166666666667
GPSM3	1.295875
SIL1	0.354166666666667
ASB6	0.10625
SMAD5OS	0.03
UNC93A	-2.349
A1BG	-0.076
C21orf62	0.61075
FMO5	-2.3715
ATRIP	-0.138333333333333
CEBPG	1.05883333333333
C7orf38	-0.3945
TNFRSF1B	2.19083333333333
CLEC1A	2.86366666666667
IQSEC1	0.405125
PATZ1	-0.0923
RBM22	-0.238875
BAG2	-1.9155
PAQR5	0.362333333333333
C9orf127	0.9271
THNSL1	-0.98375
SHROOM3	2.0334
JAM2	2.121
SNRPN	-2.4935
ALX4	1.069
CACNA1S	0.2395
FAM130A1	-0.2845
CORIN	1.6325
CD300LB	1.0495
PLEKHG6	0.766
LRRC40	-0.47975
PCLKC	-1.34575
PCDHB16	1.39783333333333
WNT2B	0.0616666666666666
ASNS	-1.47055555555556
MRPL49	-0.13925
FLJ46111	-1.70475
ISG20	2.380375
SMU1	0.960666666666667
CASZ1	0.3205
POLR1D	-0.252333333333333
GIN1	-0.34
SNAG1	0.665333333333333
ANKRD29	-0.081
CDKN2AIP	-0.42475
KRR1	-0.4145
CXCL1	2.80116666666667
EPM2A	-0.1086
PC	0.495
DEFB127	-0.2635
PDZRN4	2.21416666666667
FAH	-0.454375
OR51E1	2.447
CDC2L6	1.135
DNTTIP1	-0.311
PAX8	-0.7355
TMEM116	-1.13875
C1orf150	0.341
PRO2012	0.00624999999999999
MRPL40	-0.455
BEX1	-3.9115
SLC2A4	0.132666666666667
PKMYT1	-0.6885
FEZF2	-1.34816666666667
SLC26A9	3.79575
MAP2	2.458
LYL1	0.05325
SLC25A19	0.340166666666667
NOS3	0.76
ZNF34	0.895666666666667
TMPRSS11F	-1.07025
FAM43A	0.3995
FCRL4	2.69483333333333
KLF14	0.671
FLRT2	0.182
WRN	-1.26
SDF2	0.7021
KRT8P12	-0.56
C6orf195	0.655
C9orf125	-0.913833333333333
DZIP3	-1.07725
RIT1	0.577583333333333
SCML1	-1.815
RHBDF2	1.7425
OR2G3	0.153
REXO1L1	-1.115
MAP3K7IP3	0.603125
C3orf57	-6.7
FBXW11	-1.20216666666667
ETAA1	-0.43125
C14orf131	-1.0353
AKT1S1	-0.06925
SLC12A5	-0.327125
C9orf164	1.6915
NRIP3	-0.533125
NOS1AP	-0.982666666666667
TMEM121	-0.917
SAP30BP	0.3423
DGCR6	0.41325
WDR76	-1.49575
FAM82B	-0.362583333333333
LOC606495	-0.62
MAP9	-0.336666666666667
BCDIN3D	0.3125
CXorf36	4.54433333333333
DSCR3	-0.2415
ZFAND3	0.639125
C7orf43	0.650166666666667
SPSB3	0.4928
C19orf19	0.3945
FAM133A	2.209875
C12orf25	-0.09
SLC39A3	-0.12725
DISP2	-1.1165
PI4KAP2	-2.592
MKRN3	-0.824833333333333
ADAMTS13	-0.65625
CBLN3	0.3432
TTYH1	-1.81266666666667
C3orf18	0.417
FLJ13236	-1.6435
ZMYND12	2.33025
C18orf25	0.101375
GLB1L3	-0.0675
ATP13A5	1.9385
RANBP10	0.0515
CD96	0.5441
DENND1C	2.01275
RBMS3	0.9176
SLC41A3	0.575666666666667
DGCR6L	0.30525
TMEM128	0.0466666666666667
CSNK1G3	-0.546142857142857
MOBKL2C	1.580625
TSPAN6	0.394625
MATN2	-0.2731
MSL2L1	0.433
ST6GALNAC2	-0.05
FGFBP2	2.22075
FGL1	-6.428
MPP3	-1.1585
ARHGEF6	1.66383333333333
TGFBR2	1.7765
ACMSD	-1.65725
IL33	5.66675
C9orf5	-0.114333333333333
DEAF1	-0.4312
AMN	-0.521
DEFA6	0.042875
RNF212	-1.932
METT5D1	-0.667
CIB1	0.5565
TSSK1B	-0.151
KIAA1727	0.58175
ZNF680	-0.626
LOC399900	-2.0455
LOC152217	1.09716666666667
CTNNAL1	-2.66
CIT	-1.52858333333333
TLE6	-0.016
ZNF607	-0.044
HERC4	-1.07883333333333
DRAP1	-0.39
PEMT	-0.4765
C10orf111	-0.1885
ZNF575	1.095
KCTD7	-0.1755
MYO1F	2.00275
LOC285382	0.1285
RAB11A	0.6634
PLCD3	-1.11375
C15orf28	-0.51525
PTBP2	-0.57325
CTB-1048E9.5	0.1135
C19orf60	0.160833333333333
C7orf25	0.137333333333333
SETD7	0.57875
HOXB9	-4.2945
VANGL1	0.289125
CHAF1B	0.20025
NDUFA3	0.202
KIAA1328	-0.192833333333333
SHARPIN	0.18625
TTC23	-0.347875
UGP2	1.365
ANKIB1	-0.1538
CIRBP	0.215714285714286
SEC14L4	0.538333333333333
OVCH1	0.215833333333333
VPS52	-0.81625
FAT	-0.009125
M6PRBP1	-0.509
GPRIN3	1.979
PPM1F	-0.3895
TSR1	-0.697
CCDC85A	2.7885
PCSK5	2.1265
ZFHX3	-0.168
HEMK1	-0.7317
PGBD2	-0.006
RSRC2	-0.684833333333333
AURKC	-1.07216666666667
SCRIB	-0.081625
ORM2	-3.28566666666667
FAM115A	-0.5519
FZD6	0.3625
UNC119	0.519666666666667
GPX3	2.0667
NOV	1.09075
CABC1	0.96475
CDC42SE2	0.61175
EIF2S2	-0.0965
RNF130	2.0395
CKAP5	0.0113333333333333
RP11-413M3.2	0.421625
C10orf18	0.6777
TMEM93	0.0305
DYX1C1	-0.195
KCNMB2	-1.87671428571429
ANK3	0.77
KRT5	0.9503
CDH12	-1.520625
QRSL1	0.4005
JUB	-2.19625
SHC4	-1.3325
CCL15	2.90383333333333
CCDC22	0.22325
SNX24	-0.2515
RARS	-0.44225
MORC2	0.54675
FAM48A	-0.03925
MT1H	0.142
PPP1R14C	2.9855
FOXD1	-1.53957142857143
C1orf213	-2.107
AMT	-1.876
DSN1	-1.0635
PTPLAD2	3.4
DIS3L	-0.43375
RASL11A	1.63575
GPRC5B	1.871125
FRMD7	-0.979
STRN4	0.4275
KITLG	-0.290227272727273
HDGF	-0.608
OR1S1	0.5915
SETX	-0.3075
DDR2	0.5185
KCTD12	3.103
LYZL2	2.3415
WDR52	-2.2215
TMEM2	0.528125
ZNF579	0.113666666666667
LOC200810	0.365
TNFSF9	-1.366625
PPFIA4	-3.26825
CNIH3	-0.3415
MAP4K4	-0.760428571428571
ROD1	0.437928571428571
ALS2CR12	0.0728333333333333
DOCK3	-1.43583333333333
PAQR9	-4.8845
ASB17	-0.348666666666667
STX16	-1.32475
FEZ2	0.401333333333333
DLAT	-0.0835
KIF21B	-0.521
CDC5L	-0.346
TMEM119	1.72233333333333
CRIP3	-1.654
TPSD1	-0.176166666666667
TEPP	1.7625
GNGT2	2.48675
C21orf121	-0.55125
WNK1	-0.472666666666667
FLJ10490	0.5617
OR51B5	-2.045
LOC203547	-0.176375
HAS1	0.962
PPA1	0.0381666666666667
ST7	-0.231
C11orf46	0.6749
POPDC3	-2.1685
ACOX2	-0.903166666666667
ATCAY	-0.622333333333333
TM4SF19	0.7485
MFSD9	0.3575
PDHB	0.0475
ERN1	0.13275
LCE3C	0.1375
GPR111	-1.2505
NOTCH3	1.93166666666667
ADAMTS5	2.782
B3GALT1	-1.672
UGCGL1	0.497
FAM58A	0.703333333333333
FBXO32	2.22075
CLPP	-0.439
NXPH1	-1.29733333333333
MTMR3	0.722333333333333
ATP1B3	0.921125
TMEM16A	4.256
HIST1H3F	-0.123833333333333
TRIM25	0.214833333333333
SDCBP2	1.4325
CRKL	-1.46025
HOXB2	-0.326
ANP32B	-0.3575
GATM	2.53
AP4E1	0.25725
EDG5	0.36
CDKN3	-1.5495
CDH4	-1.5365
PGD	-0.5295
RND1	-0.2155
GAD1	-3.2006
MPG	-0.0225
LOC440350	-0.3745
ZNF133	0.06775
SERPINB12	0.00600000000000001
AMELY	-0.3676
DHX36	-0.664
TNFAIP8L2	3.96116666666667
PHTF2	-0.328833333333333
CCDC112	-0.408
IQCC	-1.52775
HEYL	3.2705
FTSJ2	-0.551166666666667
APPL1	0.128125
RAB43	0.846285714285714
OR10G2	0.173
WAC	0.512833333333333
ADCY9	0.013875
RUNDC2B	0.563166666666667
PYCRL	0.1098
AGPAT7	0.247333333333333
SLC22A9	-1.10983333333333
CDKAL1	-0.1715
PDYN	-0.7356
C20orf74	-0.43925
MTMR11	1.13225
VAV3	1.6575
DAPL1	3.50225
STXBP3	0.4655
EIF3G	-0.18475
ARHGAP22	0.54525
NPFFR1	-0.147
NPC1	0.6305
ALDH9A1	1.6215
ZNF600	0.423875
ZNF678	-0.6745
RASSF1	-0.0773333333333333
ADD2	-2.60475
PITPNB	-0.012875
PKD2L2	0.51425
LRP11	-0.804
CDKL1	1.24725
SMEK2	0.9465
PRODH2	-3.24583333333333
C11orf54	0.0155
SFRS11	-0.590166666666667
IL7	2.02433333333333
ALS2CR16	1.148
BTG3	0.0246666666666667
PAK2	-0.155166666666667
RP11-679B17.1	-0.608
GATA4	-1.91383333333333
ATP2B1	-1.23475
LOC130940	-0.258
C1orf172	1.76366666666667
ATF7IP2	-0.70625
SLC25A43	-0.338833333333333
CENTG3	-0.0959166666666667
IGF2BP1	-4.0798
FCHSD1	0.411
CAMK2N2	0.532
ELAVL3	-0.3609
NBPF15	-0.907166666666667
UBE2J2	-0.0173333333333333
GNL2	-0.3115
PRR3	-0.3469
NLF2	0.4895
OR4F6	0.5145
KLHL24	1.28966666666667
CCDC88A	-0.9979
SGPP1	0.0198333333333333
C10orf11	1.26566666666667
SLC35B4	-0.6885
UGT3A2	-1.8575
ARNT2	-1.8467
CBR1	0.31725
ITPR3	-0.777833333333333
TRAPPC6B	0.4686
AMZ1	0.0245
ARP11	0.938
WDSUB1	1.236
APBA1	0.927333333333333
RAB2A	1.4134
C6orf162	-0.023125
HPSE2	0.69975
PLCE1	1.0325
INSL3	1.65925
DLG1	0.3352
PTPLA	-1.81725
PIGX	-0.275375
TFIP11	0.219833333333333
FIBIN	2.771
POLR2G	-0.4945
GRAP2	-1.2718
DNAJB8	-0.0905
CNBP	1.161
WASF1	-1.944
INPP5E	-0.8367
HSPB1	-0.7880625
TMEM167	-0.7513
CUBN	0.3345
IGF1	5.2543125
ITPK1	0.0077
NAALAD2	-1.007625
G3BP1	0.4637
NT5DC1	-0.497125
CYP39A1	1.48
TMEM139	1.61475
POLK	-0.7647
GLULD1	0.99375
RBM15	-0.9805
AMZ2	-0.285
GDF15	-2.9245
MESDC2	-0.62075
INCA	2.32483333333333
ACY1L2	-0.55
GZMM	0.940166666666667
PAIP1	1.02125
CACNA2D1	0.02775
STK32C	0.209166666666667
SH3BP4	-0.377833333333333
DEC1	-0.066
PADI1	0.5165
UBB	0.7248
PON3	-0.832166666666667
PROP1	0.614
ANKRD13B	-0.002
ADCK1	-0.43425
TCF25	-0.220416666666667
SLC38A5	-1.553
CXorf26	0.42
C19orf39	-0.10775
PPP1R13B	-0.094
ARL2	-0.366
TCL6	0.397083333333333
TOP3A	-0.0535
SLC16A14	0.436625
FXYD6	2.096
HIST1H4E	-0.497
BBC3	0.325315789473684
UNC5A	0.451166666666667
FAM86C	-0.5199
PI4KB	0.552125
B3GAT1	-1.17425
SUSD2	2.00183333333333
OAZ2	-0.075
NOC4L	-0.361
C10orf12	-0.34975
FADS1	-1.94416666666667
LOC144097	-0.32625
DKK2	1.96083333333333
KIAA1949	0.8415
RHOT1	0.2009
OXT	1.09066666666667
GPR153	0.45275
ARL4A	-0.965333333333333
SAAL1	-1.2955
CCDC64	-0.0535
USE1	-0.525
HNMT	1.0895
PCGF3	-0.571
CYP2C19	0.079
C20orf4	0.145
CCDC11	-1.20775
ACSBG2	-0.08025
RWDD2A	0.48325
PALLD	1.1905
CPLX4	0.2715
LOC492311	0.55325
KPNA2	-1.636
MACROD1	-0.0297
TMCO3	-1.00916666666667
C15orf52	2.46816666666667
BIRC5	0.123333333333333
PRR16	0.481666666666667
FAM63B	-0.493
KATNB1	-0.595833333333333
WNT8B	-0.4345
