Hybridization REF	TCGA-BH-A18R-01A-11R-A12D-07
ATAD2B	0.312625
ARHGAP17	-0.5132
KCNIP3	-0.9685
SFPQ	0.069375
GFRA4	0.308833333333333
AKR1B10	-4.685375
TIGD6	0.6435
RGS16	1.884125
URB1	-0.257
OR4C46	0.431666666666667
TOP3B	-0.75175
NFATC4	1.164
CA14	-3.873
BMPR1A	0.877
SNRP70	-0.402625
PRL	-0.265181818181818
C6orf130	-0.72775
STAG2	-0.06475
CD55	-0.5825
RPS23	0.697166666666667
SSX2	-1.48516666666667
FDPSL2A	-0.2295
FBXO27	1.493
SYNGR3	0.208166666666667
TMSL3	0.435
EML1	-1.257
NUP93	-0.259583333333333
SMAD3	-0.3437
KIAA1189	-0.294666666666667
HNRPUL2	0.0455
TBC1D12	1.76916666666667
C16orf24	1.103
MRVI1	1.39016666666667
ZNF581	-0.0446666666666667
ELOVL3	-0.2375
OR51Q1	-0.2565
CACNB3	1.61516666666667
GALNT13	-1.886375
C10orf84	0.898375
NEDD4	0.2029
SPO11	-0.2315
OR5AU1	0.293
NEK4	-0.173285714285714
PRKAR2A	-0.2895
IHPK1	-0.799
ATP6V0B	0.4915
CACNA1E	0.551
CEACAM8	0.0035
PEX14	-0.531
FLJ12993	-1.13
ZBTB38	0.297833333333333
PCTK2	0.981
LRRC16	1.0974
FBLIM1	-0.0368333333333333
FYCO1	0.69275
RP5-1022P6.2	-0.844916666666667
CMTM1	0.0345
PLTP	1.4285
RAPH1	0.6615
DOCK8	0.08375
EZH2	-1.03193333333333
SLC25A1	0.695333333333333
PLEKHB1	-0.53
GRB7	3.0802
ZFP37	-0.997
MRPL33	0.00225
PELO	-0.2355
ARMC1	-0.814727272727273
C9orf27	0.013125
FLJ25778	0.0515
C9orf37	-1.225
TMEM66	1.42775
SPRN	0.877375
HBEGF	0.455625
PI4KA	-0.255
LEPRE1	-1.3625
POU2AF1	-1.354875
MRPL12	1.256
REP15	-0.024
ZC3H3	0.987
RASAL1	0.78025
DDAH1	0.268
ACBD5	1.08875
TMC2	0.597
CCDC137	0.189
SAMD13	1.07516666666667
UGT2B15	-2.16083333333333
TIPARP	0.223
DNASE1L3	1.689
TRIM72	0.269333333333333
DBX2	0.1805
IPO8	-0.03325
C21orf88	-0.8028
MAP3K14	0.03
LOC51233	0.463
GGTLA4	1.3215
PDE6D	-0.769
ZNF117	0.0385
CLK2	-0.342375
NKRF	-0.6765
TNFSF15	-0.1751
DUSP2	1.45425
SECISBP2	0.0784
GABRR2	-0.266
PPAP2C	2.36025
LOC51145	-0.3185
PAG1	-0.910625
PIK3C3	0.11225
GNG10	-0.1985
APOL4	0.7368
ANKRD28	-0.249625
STMN3	-1.8742
RAB14	0.6486
CDK2AP2	-0.5755
HDDC3	0.1135
COMMD7	0.82425
CXXC1	0.0995
HMCN1	-0.176
CD40	0.01825
DYNC1LI2	0.2088125
GDI1	0.11725
LOC646938	0.25125
VSNL1	-2.25666666666667
PIH1D1	0.676333333333333
RAET1G	-0.791
KRTAP5-9	-0.0445
EFTUD2	-1.029
ZNF311	0.0213333333333333
ATP6V1G3	-0.632
OR2W3	-0.0915
SCN4A	0.1445
MED10	-0.808375
FAM135A	-0.5677
ARHGAP4	-0.2605
EHMT2	0.065625
UFD1L	-0.072
ERMP1	0.7315
MAG1	-1.213
THAP8	0.512
HACE1	-0.695
FAM82C	0.661666666666667
C3orf20	0.0965
UNC84A	-0.538333333333333
SCD5	-0.356571428571429
LASS6	2.223
LSG1	0.222583333333333
MAL	-5.161
GPR22	-0.4795
WDR5B	0.50075
ACTRT1	-0.071
C17orf60	-0.19
GRIN2C	-0.1409
ARMC8	0.03825
SLC47A1	-2.70033333333333
DMPK	0.486
DHRS13	1.02466666666667
SMC1A	-0.4985
KRTAP17-1	0.07825
SMYD5	-0.285
TUSC2	-0.31325
CRHR2	0.3425
KIR3DL2	0.6125
CCDC104	0.1725
ATP2C1	1.001
CROT	-0.1435
PABPC3	0.2335
EGR1	2.08783333333333
THSD1	1.0305
KHK	-0.79525
SLC12A2	0.5640625
CD58	-1.5955
STOX2	-0.876333333333333
CCDC76	-0.4094
CCDC48	4.1495
DNAH1	0.184
ZIC4	-0.2775
OR1G1	0.126
PSMC6	-0.2475
PROKR1	0.477
ABCB1	-0.046375
TRAT1	-0.812
LLGL1	0.206
MTF1	0.6955
USP54	-0.022
PAGE2B	-0.2435
ITGB7	-4.24225
CCDC81	0.042
LOC149837	0.32975
SCUBE1	0.0955
ZSCAN10	0.3365
HUWE1	0.0233571428571428
CDH17	0.84
CD180	0.393
IL17A	0.04775
TMPO	-0.0175
KIAA1524	0.442333333333333
HDGFRP3	0.597833333333333
OXCT1	-0.211909090909091
RRAS2	-0.8005
LTBP2	2.0105
SV2B	1.59866666666667
CYP2A6	0.158625
PKD1L2	-0.248666666666667
PPM1M	-0.20825
FLJ22662	4.94916666666667
ZNF502	0.268
GP6	-0.3905
CRYBA2	-0.9195
LEF1	-2.6187
CTPS	-0.853857142857143
EYA1	-2.89083333333333
EPS8L1	1.9145
MAPK14	-0.224916666666667
SERPINB2	-4.944
GTF2F2	-0.102666666666667
ZNHIT4	0.4535
PLA1A	0.382625
C20orf114	0.6615
HPR	-4.9185
C18orf2	-2.666
SATB2	-0.20075
KCNJ9	-0.123125
MGC157906	0.0815
MOCS3	1.14625
C17orf71	3.10633333333333
PPHLN1	0.0821
HIST1H2BN	-0.64325
RAPGEF1	-0.509625
MAP3K8	1.08075
DLG4	0.398666666666667
STC1	1.90158333333333
CDGAP	0.5865
DDX26B	-0.91825
LOC150223	-1.0025
CPSF3	-1.27616666666667
TMEM14A	-0.57375
MYH3	-1.10375
GPKOW	-0.20925
SULT1A1	0.212166666666667
SPON1	2.5421
YY1AP1	0.392166666666667
RAB23	-1.044
PLA2G4A	-4.172
MAPRE3	0.074
ZNF516	0.223285714285714
GGPS1	0.9165
EXOC3L2	-0.617375
C19orf42	0.4335
MAP2K2	-0.154333333333333
HIST1H2BB	-1.08875
RNF19B	0.2795
C6orf128	-0.361833333333333
TLR8	2.3035
PCDHA9	0.1755
CARS2	0.318625
CLUL1	0.801333333333333
RHAG	-4.39083333333333
UNK	0.48
EXOC8	0.9501
C9orf95	0.31475
C14orf143	0.0733333333333333
MAML3	-0.1845
LDHA	-1.53625
MRPL20	-0.40625
KLHDC6	0.155166666666667
ATP5S	0.207333333333333
C8orf55	1.574
PHF19	-1.572875
KRTAP13-4	0.6845
TTC5	0.7555
XKR5	-0.154
SILV	-4.49683333333333
TEX28	-0.531
TCTN1	1.50225
CX40.1	0.08375
PPP2R5C	-0.197875
C12orf30	0.0291666666666667
CAPG	2.1965
MPZL1	0.8593
ARSB	-1.36766666666667
TDH	-1.776
WASF4	-0.27125
TSSK3	-0.48
7A5	-0.2185
CRISPLD1	1.370125
MAD1L1	-0.935
SPIN4	-0.170833333333333
AMPD1	1.49925
DPYSL5	0.0485
INPP1	-0.624
ANKRD11	-0.651833333333333
NPAS4	0.2925
GCET2	0.3579
RNASE9	0.056
GUCY2D	0.489666666666667
CCDC98	-0.34775
FGF4	0.14025
CPM	-1.601
SLC26A4	-0.254833333333333
PLD5	-0.3805
FAM59A	-0.9736
FBXO5	-0.935111111111111
SIPA1L1	-0.625
DPYS	0.617
ATG4D	0.2865
TGM3	1.859
MTCH1	0.043125
HK1	0.300857142857143
CDC26	-0.23625
GALNT12	-0.531333333333333
LOC339229	0.81775
MRPL35	-0.337875
ORC4L	0.19025
TNKS	-0.190142857142857
C2orf24	0.0735
ZNF553	0.897
GGTLA1	1.996
ZNF497	0.47575
CDY1B	0.47375
SLC30A4	0.840125
TUB	-0.666125
ARHGEF18	-0.17925
ARRB1	1.8285
KCNK1	1.97125
EREG	-2.2571
SCAMP5	-0.82525
RUNDC3B	2.25725
ADAMTS20	-0.5005
IL17RB	-1.321375
FLJ20323	-0.90325
MCAM	-0.956875
POLR3E	-1.59783333333333
AQR	0.053
IPMK	0.7955
CDCA7	-2.619875
CAMP	3.74625
GRHL3	1.9045
ADAMTSL2	0.26
CLMN	1.17766666666667
SSTR3	0.3625
MAGEA5	-2.17116666666667
OVOL2	3.89525
JMJD1B	0.2425
RBL2	0.2531
PYGO2	0.4205
PPP1R10	1.5915
CSE1L	-1.081
LCA5	1.07675
RDH16	3.83675
ASRGL1	-1.844625
TOM1	0.514
PTX3	-5.46675
TTC15	0.2145
SCGB3A1	1.457
MRPL50	-0.328
RCAN3	0.169875
SLC26A11	1.85125
STYX	0.0433333333333333
CINP	0.33325
MARCH7	0.26625
PFKM	0.059
SGMS1	0.274166666666667
RIOK3	0.0708
C1orf110	0.125
CES7	0.713375
LOC440248	-1.2075
PPP1R12C	-0.2765
C10orf27	0.9225
ATG9A	-0.57275
MRPS26	0.23075
TMEM40	3.16225
ELP3	-0.2497
ZNF787	0.349
HIAT1	0.826875
C8orf34	0.965333333333333
MGC4655	-0.2545
PELI1	-0.724166666666667
PPT1	0.9774
SLC35C2	0.137166666666667
C6orf125	-0.58825
MUC4	-1.46366666666667
RFC4	-2.06685714285714
GNB2	0.649166666666667
NUP50	0.0502142857142857
SULT4A1	-1.50816666666667
C7	2.51525
CCDC130	-0.482666666666667
ARRDC4	-0.1035
RQCD1	-0.58525
GLYCTK	-1.12775
AYTL2	-0.465636363636364
MTUS1	0.6391
LEMD3	0.392
PLEKHF2	1.98675
HOXA7	-0.221875
GTF3C2	-0.5075
DYNLRB2	1.95
CNOT10	0.19875
MR1	-0.649
FFAR1	0.38575
PRIC285	0.199
SLITRK6	0.326
LIX1	-1.7593
UBE1L2	-0.199916666666667
F8	0.305
ACHE	0.415666666666667
KPNA5	0.44925
TNFRSF12A	-1.03916666666667
EGR3	1.4385
SERPIND1	-3.921
OASL	2.368
IFRD1	-1.90025
WDFY1	-0.0528333333333333
ZNF267	0.2155
ACCN5	-0.4715
ZBTB6	0.1025
PPP1R3A	-0.0985
PRRT3	2.33625
FBXL19	-0.2705
TXNIP	0.544071428571429
ACTN2	4.82175
ATG9B	0.031875
C9orf117	0.77375
IL27	-1.728
RPL36AL	-0.0126666666666667
KLK15	-0.15875
CHAD	0.4245
RAP2B	-0.2745
HEBP2	0.909
ZNF342	1.1185
CAMK2G	-0.925333333333333
TLR3	0.71275
FGF14	0.2785
HMGB2	-1.10275
TRPM5	0.0113333333333333
OR5M11	0.3915
KIF3B	-0.0249473684210526
PRICKLE2	0.138
MTMR9	-0.5045
C3orf27	0.33525
GLRA3	-1.25016666666667
NSDHL	-0.1065
TMEM32	-0.4845
POLR2D	-0.0984166666666667
MYADML	0.2195
C9orf114	0.42775
MRGPRX1	0.405
TOPORS	0.83675
CLDN19	0.414
C1QL4	0.0805
RNF165	-0.2075
DHRS9	-0.256
DNAH2	0.515833333333333
FXR1	-1.18816666666667
ZMYM3	-0.232625
CASP3	-0.379666666666667
FAM120C	-0.450375
SCLY	-1.942
CA7	0.181
ENTPD5	0.172333333333333
ZNF461	0.1885
PDIA5	-0.469
C1orf19	-0.996
TMEM67	-0.49525
KCTD20	-0.69425
WDR47	0.397
FLJ38723	0.4065
KLRF1	-0.0448333333333333
TAS2R16	0.337
CLDN12	0.01375
PRKCE	-0.6395
UBXD4	-0.5085
ITGAM	2.79783333333333
GLT8D3	0.503
WDR31	0.3091
RGS2	1.80925
OR51L1	0.2045
MST1R	-1.9005
KIAA1737	0.78925
OR4A5	0.5445
GLIS1	-1.33133333333333
PTMA	0.0909285714285714
NAPA	0.963
PRDM11	0.044
LIPF	0.0255
DIRAS3	0.38825
ASGR2	-4.08075
C1QTNF4	0.30525
PIK3R4	0.9735
ARMC3	2.366
NDUFV3	-0.132083333333333
BTBD3	-0.887833333333333
PPP1R2	0.241583333333333
UBE2NL	0.8235
FOSL2	0.00792857142857142
FAM119A	-1.5005
TUBA4A	-0.8855
KRTAP12-1	0.34175
SFRS2	0.15525
RHPN1	0.8557
EEF2	0.127166666666667
ZDHHC11	-0.317333333333333
EPHA3	-1.6766
RBM12	-0.0165
H2AFJ	1.21891666666667
EDIL3	1.5285
KIF26A	-0.32
SERGEF	-0.7905
B3GALT4	2.26575
LOC90925	3.2205
OSCAR	-0.371125
NPFF	-0.095875
DEDD	0.312375
TMEM155	-0.867625
PTPN1	0.028
SCYL2	0.6625
SKAP1	0.72425
LEAP2	-2.9985
GADD45G	2.1431
IFITM3	0.1745
PILRB	-1.14733333333333
SLU7	0.1905
DSC3	0.403
DNMT3L	-0.91925
PAPD5	0.32275
B3GNT3	-0.803166666666667
LHCGR	0.1715
MSL-1	2.49375
UBE2S	-1.076375
SAP130	-0.239
ANAPC11	-0.9055
MAGED4B	-2.2285
ATP6V1B2	-0.0276666666666667
C14orf179	1.093375
CAPZA1	0.517875
CDYL2	-0.289833333333333
GLRX3	-0.368333333333333
LOC136288	-0.25775
MOBKL1A	-0.56025
HTR2B	2.1145
CRYGD	0.251166666666667
NUS1	0.8205
PGRMC1	0.507
MYOM2	-0.20425
FLJ39653	-2.546
CHM	-0.1466
OR5M8	0.4955
ZNF619	-0.084
FAM105A	0.24325
CCNL1	-0.417875
NAP1L3	-0.81775
C10orf57	2.14216666666667
B3GALNT1	1.14083333333333
CSN1S2A	0.5215
TCP10L	1.11425
GDAP2	-0.386875
DMKN	-1.722
COX6B1	-0.214
DNASE2	0.617333333333333
MSH5	-1.22125
LGMN	0.036875
USP31	-0.1259
OR13C8	0.342
SDCBP	-1.4982
NUDT11	-0.977166666666667
PYGL	-3.118
SNPH	3.49166666666667
B3GNT4	-0.332
MIZF	-0.6341
NUBPL	-0.570875
NOD1	-0.403333333333333
CDH22	0.192875
NUBP1	0.215166666666667
DSCAM	-3.797
DGKI	0.208
FAM136A	0.089
AKAP1	0.795666666666667
SLC16A6	2.669
RIN3	-0.1915
PSG2	-0.03575
DIP2B	0.80475
PSORS1C1	-0.6667
KIAA0495	-0.5425
FLJ90709	-0.521166666666667
LPA	0.114666666666667
PIGA	0.0141666666666667
LY75	2.11133333333333
UTS2	-5.86616666666667
RREB1	0.203625
GALNACT-2	-0.0337
MGC3196	-1.084
FLJ31568	-0.08275
LPHN1	1.130125
SP1	1.28525
TOX4	-0.0751666666666667
HSPA9	0.3386
APOBEC1	0.0485
SLC35E4	-1.52475
LSM5	-1.23575
SURF1	0.43175
ZBTB1	-0.60075
GTF2F1	0.277125
RPS15A	-0.330642857142857
DUSP21	-0.185333333333333
GINS4	-3.19783333333333
MYO15A	-0.188666666666667
GIMAP7	3.19025
MGC13379	-0.14625
ATP6V1E2	-1.87916666666667
UTP3	0.3885
HNRPA3	-0.301875
MT4	0.1765
C14orf155	0.44475
U1SNRNPBP	0.983
CKLF	-0.953833333333333
PLEKHN1	-1.1575
MBNL1	-0.209833333333333
NUP160	-0.95375
ACSM2A	-1.281
LOC129881	0.45775
KIAA1529	-1.0725
FLJ22639	-2.232
HAND1	-1.3465
GSX1	0.429
FGA	-3.8195625
SERPINB1	-0.9805
ZNF642	0.28475
IGFBP1	-8.406375
SLC1A1	-1.16975
DHX57	-0.378625
ZNF766	0.396
PTPN21	-0.524
GDPD3	2.05566666666667
PNPLA5	0.122
TBR1	0.117833333333333
FAM116A	-0.34725
IQGAP1	0.160125
FOS	2.761625
ZNF226	-0.07475
FIGNL1	-0.616833333333333
C14orf1	0.0321666666666667
ZMYND17	-0.2
PUS7	-0.330333333333333
TUBB6	-1.07475
KCNQ2	-1.56775
MARCH6	-0.379833333333333
CCDC33	0.027
PRODH	2.56525
RBM11	1.52325
EPHA6	0.383875
SLC43A1	-1.6605
LOC196541	-0.136857142857143
NTN1	0.999833333333333
ING4	-0.3745
PCDHB10	0.0955
DPH2	0.00133333333333333
SPACA4	0.48525
FBXL21	-2.998
DIAPH1	-0.405333333333333
ZNF71	0.693166666666667
CEP76	0.099
CORO1A	-0.8
RRM2	-0.643375
EDG4	0.65175
OS9	0.542166666666667
SLC4A1AP	0.09825
COG5	-0.7425
COPS8	-0.1575
NGLY1	-0.16175
NCBP2	-0.18125
C17orf42	1.3535
GPSM3	0.519625
SIL1	0.646333333333333
ASB6	-0.51
SMAD5OS	-0.488833333333333
UNC93A	-2.76875
A1BG	-0.129333333333333
C21orf62	0.2475
FMO5	0.68425
ATRIP	0.928
CEBPG	-0.304166666666667
C7orf38	-0.398166666666667
TNFRSF1B	0.387
CLEC1A	1.212
IQSEC1	0.571875
PATZ1	1.5939
RBM22	1.245875
BAG2	-2.688
PAQR5	-0.617833333333333
C9orf127	0.8752
THNSL1	0.16375
SHROOM3	2.3018
JAM2	1.16975
SNRPN	-2.16375
ALX4	0.216
CACNA1S	-0.146
FAM130A1	0.461
CORIN	0.357
CD300LB	0.8555
PLEKHG6	1.3995
LRRC40	-0.8175
PCLKC	-0.85475
PCDHB16	0.279
WNT2B	1.09033333333333
ASNS	-2.21711111111111
MRPL49	0.386375
FLJ46111	0.16775
ISG20	-0.509375
SMU1	0.164166666666667
CASZ1	0.2095
POLR1D	-0.0560833333333333
GIN1	-0.309
SNAG1	0.625333333333333
ANKRD29	-1.43725
CDKN2AIP	-0.77275
KRR1	0.55175
CXCL1	-2.0865
EPM2A	0.074
PC	-0.6195
DEFB127	-0.162
PDZRN4	0.934666666666667
FAH	0.2135
OR51E1	0.9865
CDC2L6	0.246
DNTTIP1	-0.38875
PAX8	-0.26575
TMEM116	0.854
C1orf150	0.129
PRO2012	0.364
MRPL40	-0.591
BEX1	-3.3419
SLC2A4	-1.0415
PKMYT1	-0.37675
FEZF2	-0.0928
SLC26A9	-0.878
MAP2	-0.143333333333333
LYL1	-1.58375
SLC25A19	0.330666666666667
NOS3	1.011
ZNF34	2.0055
TMPRSS11F	-0.36525
FAM43A	-0.322
FCRL4	0.368166666666667
KLF14	0.5825
FLRT2	-0.567
WRN	-0.9155
SDF2	-0.3336
KRT8P12	0.35825
C6orf195	0.3115
C9orf125	-1.76516666666667
DZIP3	1.380375
RIT1	-0.3995
SCML1	-1.18866666666667
RHBDF2	0.350375
OR2G3	0.3665
REXO1L1	0.0745
MAP3K7IP3	-0.198125
C3orf57	-5.3325
FBXW11	-0.5315
ETAA1	-1.37425
C14orf131	-0.3703
AKT1S1	0.54
SLC12A5	0.583125
C9orf164	0.2525
NRIP3	-0.643625
NOS1AP	-1.27225
TMEM121	1.15275
SAP30BP	0.6638
DGCR6	0.9105
WDR76	-0.59025
FAM82B	-0.0160833333333333
LOC606495	-0.432
MAP9	3.52925
BCDIN3D	0.0045
CXorf36	2.19316666666667
DSCR3	-0.2857
ZFAND3	0.477
C7orf43	0.441
SPSB3	0.6989
C19orf19	0.26525
FAM133A	-2.405625
C12orf25	0.413
SLC39A3	-0.76675
DISP2	-1.5035
PI4KAP2	-1.0975
MKRN3	-1.22016666666667
ADAMTS13	-0.5275
CBLN3	0.3287
TTYH1	-0.229833333333333
C3orf18	-0.8765
FLJ13236	-0.692
ZMYND12	2.231
C18orf25	0.47125
GLB1L3	-0.724
ATP13A5	0.648
RANBP10	0.13775
CD96	-0.9772
DENND1C	-0.29175
RBMS3	0.3121
SLC41A3	-0.392666666666667
DGCR6L	0.963
TMEM128	0.564666666666667
CSNK1G3	0.5115
MOBKL2C	0.42325
TSPAN6	-0.739125
MATN2	-0.1291
MSL2L1	-0.1185
ST6GALNAC2	1.409
FGFBP2	-0.258125
FGL1	-5.56533333333333
MPP3	-0.545166666666667
ARHGEF6	1.7745
TGFBR2	0.1215
ACMSD	-0.476
IL33	2.8995
C9orf5	-0.33525
DEAF1	0.2249
AMN	0.293
DEFA6	-0.024875
RNF212	-1.30825
METT5D1	0.1755
CIB1	0.0378
TSSK1B	-0.2575
KIAA1727	2.2175
ZNF680	0.35175
LOC399900	-2.091
LOC152217	0.0790833333333333
CTNNAL1	-2.9375
CIT	-0.620583333333333
TLE6	-0.06475
ZNF607	0.564
HERC4	-1.27783333333333
DRAP1	0.1481
PEMT	-0.37925
C10orf111	-0.5405
ZNF575	0.662625
KCTD7	-0.20325
MYO1F	0.124
LOC285382	0.07175
RAB11A	0.8308
PLCD3	-0.90875
C15orf28	0.3355
PTBP2	-0.776375
CTB-1048E9.5	-0.2555
C19orf60	-0.317
C7orf25	-0.340833333333333
SETD7	0.718625
HOXB9	-5.1745
VANGL1	0.161375
CHAF1B	-0.881
NDUFA3	-0.083
KIAA1328	-0.4015
SHARPIN	0.862875
TTC23	-0.9895
UGP2	0.0353333333333333
ANKIB1	0.0603
CIRBP	1.077
SEC14L4	-2.892
OVCH1	0.635166666666667
VPS52	0.5
FAT	-1.23425
M6PRBP1	-0.08575
GPRIN3	-0.073
PPM1F	-0.635666666666667
TSR1	0.06025
CCDC85A	1.22275
PCSK5	0.699
ZFHX3	0.9725
HEMK1	-1.3881
PGBD2	-0.10675
RSRC2	0.277166666666667
AURKC	-0.854333333333333
SCRIB	0.618875
ORM2	-5.14833333333333
FAM115A	0.2956
FZD6	0.348875
UNC119	-0.537333333333333
GPX3	-0.8504
NOV	-1.065125
CABC1	0.795125
CDC42SE2	0.1854375
EIF2S2	-0.2234
RNF130	0.31475
CKAP5	-0.183
RP11-413M3.2	0.4845
C10orf18	0.7271
TMEM93	0.53325
DYX1C1	1.5705
KCNMB2	-1.085375
ANK3	1.63133333333333
KRT5	0.0165
CDH12	-0.580625
QRSL1	-0.780375
JUB	-1.65175
SHC4	-1.952625
CCL15	1.19016666666667
CCDC22	-0.32125
SNX24	-0.52575
RARS	-0.62075
MORC2	0.954875
FAM48A	0.1695
MT1H	-0.2735
PPP1R14C	-3.524
FOXD1	-0.520571428571429
C1orf213	-3.08525
AMT	-1.9588
DSN1	-1.08325
PTPLAD2	1.983
DIS3L	-0.34725
RASL11A	0.623
GPRC5B	0.084125
FRMD7	-0.389
STRN4	0.49225
KITLG	3.026
HDGF	-0.17025
OR1S1	0.315
SETX	-0.2428
DDR2	-0.313625
KCTD12	1.16475
LYZL2	0.03575
WDR52	0.1125
TMEM2	-1.176
ZNF579	0.334
LOC200810	0.434
TNFSF9	-1.913
PPFIA4	-3.88025
CNIH3	-0.202
MAP4K4	-1.96421428571429
ROD1	0.343285714285714
ALS2CR12	2.25966666666667
DOCK3	-1.30133333333333
PAQR9	-3.26775
ASB17	0.375666666666667
STX16	-0.654625
FEZ2	0.208166666666667
DLAT	-0.593
KIF21B	-1.3085
CDC5L	-0.69125
TMEM119	1.033
CRIP3	-1.4455
TPSD1	0.281166666666667
TEPP	-0.0125
GNGT2	0.783
C21orf121	0.45125
WNK1	-0.0637272727272727
FLJ10490	0.3933
OR51B5	-1.988
LOC203547	-0.826625
HAS1	-0.411
PPA1	0.202333333333333
ST7	-0.16925
C11orf46	0.411
POPDC3	-4.06266666666667
ACOX2	-0.9175
ATCAY	-0.348
TM4SF19	-2.26875
MFSD9	-0.349666666666667
PDHB	-0.505
ERN1	0.005
LCE3C	0.3745
GPR111	0.5285
NOTCH3	1.60366666666667
ADAMTS5	2.0645
B3GALT1	-0.5595
UGCGL1	-0.611166666666667
FAM58A	0.242666666666667
FBXO32	1.30225
CLPP	0.41325
NXPH1	-1.221
MTMR3	0.729833333333333
ATP1B3	-0.779
TMEM16A	4.596875
HIST1H3F	-0.286
TRIM25	0.3015
SDCBP2	0.429
CRKL	-0.931625
HOXB2	-0.323333333333333
ANP32B	-0.241125
GATM	6.1015
AP4E1	0.44425
EDG5	0.188875
CDKN3	-0.504666666666667
CDH4	-2.3325
PGD	-0.8255
RND1	1.3995
GAD1	-3.391
MPG	0.033875
LOC440350	-0.712
ZNF133	-0.31625
SERPINB12	-0.3505
AMELY	0.173666666666667
DHX36	-0.15575
TNFAIP8L2	2.35583333333333
PHTF2	-0.0972777777777778
CCDC112	-0.715166666666667
IQCC	-0.70725
HEYL	2.69683333333333
FTSJ2	-0.201166666666667
APPL1	0.089
RAB43	0.079
OR10G2	0.2355
WAC	0.385666666666667
ADCY9	-1.4025
RUNDC2B	-0.232333333333333
PYCRL	1.7765
AGPAT7	-0.311166666666667
SLC22A9	-1.52566666666667
CDKAL1	-0.625
PDYN	-0.479666666666667
C20orf74	-1.0435
MTMR11	0.32
VAV3	3.39366666666667
DAPL1	-0.0795
STXBP3	0.6395
EIF3G	-0.156
ARHGAP22	-1.681
NPFFR1	0.669
NPC1	-0.637833333333333
ALDH9A1	0.6545
ZNF600	0.449625
ZNF678	0.495833333333333
RASSF1	-1.24991666666667
ADD2	-2.74375
PITPNB	0.551625
PKD2L2	0.4105
LRP11	-0.631
CDKL1	-0.58375
SMEK2	0.289
PRODH2	-3.21633333333333
C11orf54	0.2925
SFRS11	-0.557333333333333
IL7	-0.267666666666667
ALS2CR16	0.89225
BTG3	-0.875833333333333
PAK2	-0.363277777777778
RP11-679B17.1	-0.77625
GATA4	-1.80216666666667
ATP2B1	0.407
LOC130940	0.5635
C1orf172	2.07616666666667
ATF7IP2	-1.07675
SLC25A43	0.669333333333333
CENTG3	0.02675
IGF2BP1	-3.304
FCHSD1	0.2665
CAMK2N2	0.313833333333333
ELAVL3	0.2747
NBPF15	-0.403166666666667
UBE2J2	-0.194416666666667
GNL2	-0.669
PRR3	0.6405
NLF2	0.49675
OR4F6	-0.2085
KLHL24	0.048
CCDC88A	-2.1383
SGPP1	-0.7625
C10orf11	-0.701666666666667
SLC35B4	-1.64316666666667
UGT3A2	1.5455
ARNT2	-0.3401
CBR1	-1.2945
ITPR3	0.832
TRAPPC6B	-0.26
AMZ1	-1.8275
ARP11	1.98675
WDSUB1	0.799
APBA1	0.536
RAB2A	-0.2825
C6orf162	0.04225
HPSE2	1.38475
PLCE1	-1.41525
INSL3	0.234
DLG1	-0.9438
PTPLA	-3.54825
PIGX	-0.439125
TFIP11	0.155166666666667
FIBIN	1.6295
POLR2G	-1.3955
GRAP2	-1.8091
DNAJB8	-0.00725
CNBP	0.880666666666667
WASF1	-0.8755
INPP5E	0.6072
HSPB1	0.5145625
TMEM167	-0.559
CUBN	0.081
IGF1	2.2778125
ITPK1	0.3414
NAALAD2	-0.5045
G3BP1	0.3368
NT5DC1	0.9185
CYP39A1	0.137
TMEM139	0.502666666666667
POLK	-0.9985
GLULD1	-1.06625
RBM15	0.380166666666667
AMZ2	1.38075
GDF15	-3.51
MESDC2	-0.38625
INCA	-0.046
ACY1L2	-0.8445
GZMM	-0.582166666666667
PAIP1	0.0365
CACNA2D1	0.08075
STK32C	0.951666666666667
SH3BP4	1.54583333333333
DEC1	0.4235
PADI1	0.072
UBB	0.2753
PON3	2.47516666666667
PROP1	0.386
ANKRD13B	-1.2185
ADCK1	-0.2865
TCF25	0.88825
SLC38A5	-3.45975
CXorf26	0.603
C19orf39	1.096
PPP1R13B	1.286
ARL2	-1.596
TCL6	0.0414166666666667
TOP3A	-0.1145
SLC16A14	2.25475
FXYD6	0.542166666666667
HIST1H4E	-0.21725
BBC3	0.39421052631579
UNC5A	0.371166666666667
FAM86C	-0.2501
PI4KB	0.782875
B3GAT1	-2.59225
SUSD2	2.18266666666667
OAZ2	-0.630666666666667
NOC4L	0.4895
C10orf12	0.12475
FADS1	-3.942
LOC144097	-0.8155
DKK2	1.17433333333333
KIAA1949	-0.8115
RHOT1	-0.3034
OXT	0.516166666666667
GPR153	0.314
ARL4A	-0.860333333333334
SAAL1	-1.374
CCDC64	-0.1065
USE1	-0.793666666666667
HNMT	-0.119
PCGF3	0.35125
CYP2C19	0.23475
C20orf4	0.3705
CCDC11	0.61575
ACSBG2	-0.39525
RWDD2A	0.1455
PALLD	1.16875
CPLX4	2.1305
LOC492311	-0.196
KPNA2	1.883
MACROD1	-0.1701
TMCO3	0.589
C15orf52	0.286666666666667
BIRC5	0.698533333333333
PRR16	-0.359833333333333
FAM63B	-0.63625
KATNB1	0.454166666666667
WNT8B	0.107
CPLX3	-0.06125
GHR	4.26375
CCDC124	-0.8975
BCLAF1	0.213875
