Hybridization REF	TCGA-BH-A1EU-01A-11R-A137-07
ZNF434	0.801666666666667
SMARCD1	-0.677
ZFP106	0.7995
ZNF347	0.3845
GTF2E1	0.16425
RY1	-0.42
ATAD2B	0.2225
ARHGAP17	-0.000600000000000004
KCNIP3	-1.1565
SFPQ	-0.20925
GFRA4	-0.0516666666666667
AKR1B10	-3.24775
TIGD6	1.0525
RGS16	1.3205
URB1	-0.849666666666667
OR4C46	-0.0526666666666667
TOP3B	-0.81225
NFATC4	0.189
CA14	-4.07925
BMPR1A	-0.137833333333333
SNRP70	-0.766625
PRL	0.223666666666667
C6orf130	-0.1105
STAG2	-0.41125
CD55	-1.311
RPS23	0.854
SSX2	-1.5715
FDPSL2A	-0.62225
FBXO27	-0.12725
SYNGR3	-1.50466666666667
TMSL3	1.00975
EML1	0.0735
NUP93	-1.14666666666667
SMAD3	0.0396
KIAA1189	0.57
HNRPUL2	0.0128333333333334
TBC1D12	0.799666666666667
C16orf24	0.34075
MRVI1	1.92666666666667
ZNF581	-0.221666666666667
ELOVL3	0.597
OR51Q1	0.17075
CACNB3	0.0926666666666667
GALNT13	-1.138625
C10orf84	0.5155625
NEDD4	-0.2582
SPO11	0.105
OR5AU1	0.404
NEK4	0.104142857142857
PRKAR2A	-1.10466666666667
IHPK1	-0.214
ATP6V0B	-0.05075
CACNA1E	0.3535
CEACAM8	0.198166666666667
PEX14	-0.019
FLJ12993	1.1775
ZBTB38	-0.25225
PCTK2	1.11766666666667
LRRC16	0.6294
FBLIM1	0.0795
FYCO1	1.60125
RP5-1022P6.2	0.797666666666667
CMTM1	0.391666666666667
PLTP	1.851
RAPH1	0.93425
DOCK8	1.561875
EZH2	-2.01946666666667
SLC25A1	-0.981666666666667
PLEKHB1	0.6792
GRB7	-0.0796
ZFP37	-0.176
MRPL33	0.1615
PELO	-0.1475
ARMC1	-0.453727272727273
C9orf27	-0.240875
FLJ25778	-0.061
C9orf37	-0.6405
TMEM66	1.4765
SPRN	-0.23775
HBEGF	0.71425
PI4KA	-0.7725
LEPRE1	-0.62925
POU2AF1	0.08425
MRPL12	-1.42333333333333
REP15	0.2175
ZC3H3	-0.03
RASAL1	-1.07325
DDAH1	0.96375
ACBD5	-0.126375
TMC2	0.222
CCDC137	-1.8245
SAMD13	-0.333666666666667
UGT2B15	-1.8
TIPARP	0.222
DNASE1L3	3.622
TRIM72	0.285
DBX2	1.601
IPO8	-0.77625
C21orf88	-1.5294
MAP3K14	1.00425
LOC51233	0.213
GGTLA4	-0.43925
PDE6D	-0.10025
ZNF117	0.196
CLK2	-0.606625
NKRF	-0.487
TNFSF15	-0.3156
DUSP2	1.339625
SECISBP2	0.1306
GABRR2	-0.04
PPAP2C	0.559
LOC51145	-0.0433333333333333
PAG1	0.8655
PIK3C3	-0.0805
GNG10	0.786
APOL4	0.727333333333333
ANKRD28	-0.930875
STMN3	-0.5521
RAB14	1.0294
CDK2AP2	-0.33125
HDDC3	0.151125
COMMD7	0.480375
CXXC1	0.012
HMCN1	0.764833333333333
CD40	1.79175
DYNC1LI2	0.022875
GDI1	0.2545
LOC646938	-0.084
VSNL1	-1.58283333333333
PIH1D1	-0.416833333333333
RAET1G	0.495
KRTAP5-9	-0.148
EFTUD2	-1.0695
ZNF311	-0.409666666666667
ATP6V1G3	0.63625
OR2W3	-0.05375
SCN4A	0.95125
MED10	-0.11475
FAM135A	-0.1258
ARHGAP4	-0.073
EHMT2	-1.176875
UFD1L	-0.75375
ERMP1	0.628
MAG1	-0.716166666666667
THAP8	-0.0995
HACE1	-0.338166666666667
FAM82C	0.0725
C3orf20	0.0665
UNC84A	-0.4995
SCD5	-0.309857142857143
LASS6	1.014
LSG1	-0.303166666666667
MAL	-3.51075
GPR22	-0.168
WDR5B	1.99875
ACTRT1	0.914
C17orf60	0.921666666666667
GRIN2C	-0.2174
ARMC8	-0.234416666666667
SLC47A1	-1.584
DMPK	-0.15875
DHRS13	-1.22133333333333
SMC1A	-0.686333333333333
KRTAP17-1	0.462
SMYD5	-0.53675
TUSC2	0.521375
CRHR2	0.31
KIR3DL2	0.8665
CCDC104	0.61225
ATP2C1	0.772125
CROT	0.769
PABPC3	-0.857833333333333
EGR1	3.3445
THSD1	1.54275
KHK	-1.779
SLC12A2	1.5981875
CD58	0.37825
STOX2	-0.561
CCDC76	0.0147
CCDC48	4.3555
DNAH1	0.643666666666667
ZIC4	-0.158875
OR1G1	0.0845
PSMC6	-0.292
PROKR1	0.257
ABCB1	0.3185
TRAT1	1.5325
LLGL1	0.1515
MTF1	0.0105
USP54	0.001375
PAGE2B	-1.625
ITGB7	-3.16775
CCDC81	-0.2515
LOC149837	0.2245
SCUBE1	-0.0525
ZSCAN10	0.0845
HUWE1	-0.536214285714286
CDH17	0.039
CD180	1.95675
IL17A	0.0985
TMPO	-1.499
KIAA1524	-1.28166666666667
HDGFRP3	0.384666666666667
OXCT1	-0.732181818181818
RRAS2	-0.581666666666667
LTBP2	2.1939375
SV2B	2.7325
CYP2A6	4.1065
PKD1L2	-0.055
PPM1M	1.4755
FLJ22662	2.922
ZNF502	2.2455
GP6	-0.93275
CRYBA2	0.43975
LEF1	-2.153
CTPS	-2.475
EYA1	-2.4725
EPS8L1	0.6585
MAPK14	-0.805833333333334
SERPINB2	-4.020375
GTF2F2	-0.289333333333333
ZNHIT4	-0.217
PLA1A	2.34775
C20orf114	3.06475
HPR	-2.934
C18orf2	-3.19733333333333
SATB2	-1.9235
KCNJ9	0.064
MGC157906	0.483
MOCS3	-0.17025
C17orf71	-0.822333333333333
PPHLN1	0.1587
HIST1H2BN	-1.021875
RAPGEF1	-0.22925
MAP3K8	1.073
DLG4	0.264833333333333
STC1	2.38566666666667
CDGAP	1.8555
DDX26B	0.26975
LOC150223	-1.91625
CPSF3	-0.952166666666667
TMEM14A	0.83825
MYH3	-1.0425
GPKOW	0.39425
SULT1A1	-0.2095
SPON1	4.0161
YY1AP1	0.452666666666667
RAB23	-0.135
PLA2G4A	-2.5365
MAPRE3	0.7725
ZNF516	1.481
GGPS1	0.87825
EXOC3L2	-0.331375
C19orf42	1.1794
MAP2K2	-0.713833333333333
HIST1H2BB	-0.28525
RNF19B	0.8975
C6orf128	-0.172666666666667
TLR8	3.585
PCDHA9	-1.2685
CARS2	-0.187875
CLUL1	2.18866666666667
RHAG	-3.80316666666667
UNK	-0.07
EXOC8	1.2276
C9orf95	1.685
C14orf143	0.257666666666667
MAML3	0.05225
LDHA	-1.884
MRPL20	0.266125
KLHDC6	0.259166666666667
ATP5S	0.2205
C8orf55	-0.51925
PHF19	-2.10225
KRTAP13-4	0.5225
TTC5	-0.1615
XKR5	-0.60825
SILV	-4.04516666666667
TEX28	-0.0575
TCTN1	1.21075
CX40.1	-0.0105
PPP2R5C	0.145125
C12orf30	-1.1245
CAPG	1.7205
MPZL1	0.71325
ARSB	-0.977
TDH	-1.88675
WASF4	0.22525
TSSK3	-0.486333333333333
7A5	0.5325
CRISPLD1	1.51475
MAD1L1	-0.899
SPIN4	0.000333333333333338
AMPD1	0.075
DPYSL5	0.1135
INPP1	0.687
ANKRD11	-1.36411111111111
NPAS4	0.08575
GCET2	1.4427
RNASE9	-0.67
GUCY2D	-0.0428333333333333
CCDC98	0.18675
FGF4	-0.046875
CPM	0.796
SLC26A4	-1.05533333333333
PLD5	-0.07375
FAM59A	-0.3963
FBXO5	-2.03411111111111
SIPA1L1	-0.197625
DPYS	1.67175
ATG4D	-0.04475
TGM3	0.5825
MTCH1	-0.3985
HK1	-0.595357142857143
CDC26	0.446
GALNT12	-1.52266666666667
LOC339229	-0.532
MRPL35	-0.3785
ORC4L	0.18675
TNKS	0.000642857142857143
C2orf24	0.429666666666667
ZNF553	0.330666666666667
GGTLA1	2.8373
ZNF497	-0.0905
CDY1B	-0.127
SLC30A4	0.69275
TUB	-0.105
ARHGEF18	0.2665
ARRB1	0.534
KCNK1	-2.406125
EREG	-3.8351
SCAMP5	0.974
RUNDC3B	1.89
ADAMTS20	-0.52
IL17RB	0.94625
FLJ20323	-0.3005
MCAM	-0.044
POLR3E	-1.64583333333333
AQR	0.410166666666667
IPMK	-0.592
CDCA7	-4.179
CAMP	4.34025
GRHL3	-0.423
ADAMTSL2	0.4135
CLMN	1.9495
SSTR3	0.2665
MAGEA5	-2.2575
OVOL2	2.97275
JMJD1B	0.13575
RBL2	0.2443
PYGO2	0.35425
PPP1R10	-0.194166666666667
CSE1L	-1.48983333333333
LCA5	1.41675
RDH16	0.132
ASRGL1	-1.3425
TOM1	0.067
PTX3	-2.99625
TTC15	0.373
SCGB3A1	3.96916666666667
MRPL50	-0.91125
RCAN3	0.868125
SLC26A11	0.57575
STYX	-0.136333333333333
CINP	0.17475
MARCH7	-0.19225
PFKM	-0.934833333333333
SGMS1	0.672833333333333
RIOK3	-0.2918
C1orf110	-0.0035
CES7	-0.096625
LOC440248	-0.605
PPP1R12C	-0.417
C10orf27	0.1145
ATG9A	-0.43625
MRPS26	0.031875
TMEM40	0.275
ELP3	-0.0361
ZNF787	-0.1598
HIAT1	-0.042375
C8orf34	1.9895
MGC4655	-0.0431
PELI1	0.841666666666667
PPT1	0.0481
SLC35C2	-0.196333333333333
C6orf125	-1.17525
MUC4	-1.32066666666667
RFC4	-1.84657142857143
GNB2	-0.294833333333333
NUP50	-0.5585
SULT4A1	-1.12866666666667
C7	3.967
CCDC130	-0.0538333333333333
ARRDC4	1.23275
RQCD1	-0.22225
GLYCTK	-0.753
AYTL2	-0.940272727272727
MTUS1	1.1403
LEMD3	0.643333333333333
PLEKHF2	2.117
HOXA7	0.041375
GTF3C2	-1.4645
DYNLRB2	3.2825
CNOT10	-0.3065
MR1	0.776166666666667
FFAR1	0.00975
PRIC285	0.09175
SLITRK6	1.9465
LIX1	-2.5934
UBE1L2	-1.20191666666667
F8	1.806125
ACHE	0.101666666666667
KPNA5	0.26
TNFRSF12A	-2.10266666666667
EGR3	4.2285
SERPIND1	-3.386
OASL	1.869
IFRD1	-1.5
WDFY1	0.0313333333333333
ZNF267	0.782625
ACCN5	-0.2405
ZBTB6	0.2055
PPP1R3A	0.0145
PRRT3	1.4315
FBXL19	-1.147
TXNIP	1.67157142857143
ACTN2	-0.84875
ATG9B	-0.2685
C9orf117	1.01375
IL27	1.1905
RPL36AL	0.5095
KLK15	-0.0815
CHAD	2.333
RAP2B	0.3875
HEBP2	0.7575
ZNF342	0.412
CAMK2G	-0.385666666666667
TLR3	2.40975
FGF14	0.045
HMGB2	-1.655375
TRPM5	-0.345166666666667
OR5M11	0.383
KIF3B	-0.105368421052632
PRICKLE2	1.4295
MTMR9	0.373125
C3orf27	0.198
GLRA3	-1.5805
NSDHL	-0.0921666666666667
TMEM32	0.21575
POLR2D	-1.34166666666667
MYADML	0.1945
C9orf114	-0.702
MRGPRX1	0.2875
TOPORS	0.58025
CLDN19	0.407
C1QL4	0.157
RNF165	-0.984
DHRS9	2.69425
DNAH2	0.035
FXR1	-0.459833333333333
ZMYM3	-0.606375
CASP3	0.0263333333333333
FAM120C	-0.783125
SCLY	-1.532
CA7	0.065
ENTPD5	0.0708333333333333
ZNF461	0.4855
PDIA5	-0.27275
C1orf19	0.293166666666667
TMEM67	0.20125
KCTD20	-1.21625
WDR47	1.587
FLJ38723	0.327
KLRF1	1.673
TAS2R16	0.2065
CLDN12	0.77225
PRKCE	-0.00924999999999995
UBXD4	-0.82775
ITGAM	2.732
GLT8D3	-0.053875
WDR31	0.2223
RGS2	2.4295
OR51L1	-0.068
MST1R	0.81725
KIAA1737	1.205
OR4A5	0.288
GLIS1	-0.938166666666667
PTMA	-0.378714285714286
NAPA	1.4855
PRDM11	-0.0785
LIPF	-0.52
DIRAS3	2.99
ASGR2	-3.2445
C1QTNF4	0.99825
PIK3R4	0.208333333333333
ARMC3	0.64325
NDUFV3	-0.362166666666667
BTBD3	-0.750333333333333
PPP1R2	0.14725
UBE2NL	-0.38425
FOSL2	0.401785714285714
FAM119A	-1.09333333333333
TUBA4A	-0.7045
KRTAP12-1	0.096
SFRS2	-0.7235
RHPN1	-0.4656
EEF2	-0.778166666666667
ZDHHC11	-0.1125
EPHA3	-1.2652
RBM12	-0.23275
H2AFJ	1.636
EDIL3	0.3765
KIF26A	-1.052
SERGEF	0.632
B3GALT4	2.01675
LOC90925	1.26583333333333
OSCAR	0.295625
NPFF	0.919875
DEDD	0.359
TMEM155	-0.621875
PTPN1	-0.06775
SCYL2	0.611333333333333
SKAP1	2.681
LEAP2	-1.02116666666667
GADD45G	2.0708
IFITM3	1.00975
PILRB	-0.337
SLU7	0.3075625
DSC3	0.6135
DNMT3L	-1.065
PAPD5	-0.575625
B3GNT3	-1.4945
LHCGR	0.2195
MSL-1	-0.48975
UBE2S	-2.249125
SAP130	-0.51825
ANAPC11	-0.09375
MAGED4B	-2.3045
ATP6V1B2	0.7665
C14orf179	0.778375
CAPZA1	0.23625
CDYL2	0.0716666666666667
GLRX3	-1.0425
LOC136288	-0.826
MOBKL1A	0.54125
HTR2B	4.32875
CRYGD	0.255166666666667
NUS1	-1.19166666666667
PGRMC1	0.468
MYOM2	1.33525
FLJ39653	-1.36666666666667
CHM	0.3335
OR5M8	0.2535
ZNF619	0.9285
FAM105A	1.7545
CCNL1	0.259125
NAP1L3	0.626
C10orf57	1.32216666666667
B3GALNT1	1.33533333333333
CSN1S2A	0.297
TCP10L	0.527
GDAP2	0.514625
DMKN	0.340333333333333
COX6B1	-0.015
DNASE2	0.135666666666667
MSH5	-1.82075
LGMN	0.568125
USP31	-0.8481
OR13C8	0.2455
SDCBP	0.4175
NUDT11	-1.917
PYGL	0.511833333333333
SNPH	-0.0768333333333333
B3GNT4	-0.684
MIZF	-0.571
NUBPL	-0.279625
NOD1	0.405833333333333
CDH22	0.4485
NUBP1	0.376166666666667
DSCAM	-3.2985
DGKI	1.351
FAM136A	-1.15775
AKAP1	-0.468333333333333
SLC16A6	-0.659
RIN3	0.97575
PSG2	-0.069
DIP2B	0.0585833333333333
PSORS1C1	0.7535
KIAA0495	-0.4405
FLJ90709	-0.2635
LPA	-0.2435
PIGA	-0.00933333333333334
LY75	3.698
UTS2	-4.83
RREB1	-0.27
GALNACT-2	0.3325
MGC3196	-0.88425
FLJ31568	-0.31275
LPHN1	-0.3245
SP1	1.213625
TOX4	0.476666666666667
HSPA9	-0.4191
APOBEC1	-0.1065
SLC35E4	-1.144
LSM5	-1.024
SURF1	0.196
ZBTB1	1.08366666666667
GTF2F1	-0.134
RPS15A	-0.087
DUSP21	-0.538833333333333
GINS4	-3.2185
MYO15A	0.174166666666667
GIMAP7	4.277
MGC13379	1.21125
ATP6V1E2	-0.864166666666667
UTP3	0.50775
HNRPA3	-0.40925
MT4	-0.2565
C14orf155	0.30425
U1SNRNPBP	0.37425
CKLF	-0.337
PLEKHN1	-1.56633333333333
MBNL1	0.418416666666667
NUP160	-0.91025
ACSM2A	-1.1555
LOC129881	1.8495
KIAA1529	0.5535
FLJ22639	-0.92375
HAND1	-0.412
GSX1	0.353
FGA	-3.833625
SERPINB1	0.69175
ZNF642	0.61775
IGFBP1	-7.218
SLC1A1	0.078
DHX57	-0.71575
ZNF766	-0.1285
PTPN21	0.1868
GDPD3	-1.27466666666667
PNPLA5	0.104
TBR1	-0.197166666666667
FAM116A	0.32225
IQGAP1	0.2205
FOS	3.390375
ZNF226	0.896375
FIGNL1	-0.856333333333333
C14orf1	-0.230666666666667
ZMYND17	-0.3455
PUS7	-1.37
TUBB6	-0.854
KCNQ2	-1.50575
MARCH6	-0.214333333333333
CCDC33	-0.1965
PRODH	-1.087
RBM11	2.16525
EPHA6	0.06875
SLC43A1	-0.6635
LOC196541	0.49775
NTN1	0.712416666666667
ING4	0.747
PCDHB10	2.371
DPH2	-0.911166666666667
SPACA4	0.136
FBXL21	-3.939
DIAPH1	-0.484166666666667
ZNF71	0.484166666666667
CEP76	-0.4975
CORO1A	0.603
RRM2	-3.326
EDG4	0.07875
OS9	0.377666666666667
SLC4A1AP	-0.2945
COG5	0.01975
COPS8	-0.0715
NGLY1	-0.23375
NCBP2	-0.192875
C17orf42	-0.144833333333333
GPSM3	0.897125
SIL1	0.710833333333333
ASB6	-0.469
SMAD5OS	0.737
UNC93A	-2.53575
A1BG	0.301333333333333
C21orf62	0.69825
FMO5	1.04608333333333
ATRIP	0.374
CEBPG	0.066
C7orf38	0.549166666666667
TNFRSF1B	1.34833333333333
CLEC1A	2.37066666666667
IQSEC1	0.44575
PATZ1	0.4938
RBM22	0.5375
BAG2	-1.68716666666667
PAQR5	-1.76216666666667
C9orf127	0.7755
THNSL1	-0.3865
SHROOM3	1.9419
JAM2	2.1725
SNRPN	-1.077
ALX4	0.011
CACNA1S	-0.1215
FAM130A1	1.18125
CORIN	1.075
CD300LB	1.365
PLEKHG6	0.5255
LRRC40	-0.4235
PCLKC	-0.56825
PCDHB16	1.5095
WNT2B	0.401666666666667
ASNS	-1.88577777777778
MRPL49	-0.384375
FLJ46111	-0.41925
ISG20	0.16275
SMU1	0.3165
CASZ1	-0.2725
POLR1D	-0.477416666666667
GIN1	0.89225
SNAG1	0.398
ANKRD29	-0.5455
CDKN2AIP	0.2865
KRR1	0.50475
CXCL1	0.160166666666667
EPM2A	-0.3323
PC	0.263
DEFB127	-0.096
PDZRN4	2.32166666666667
FAH	0.681375
OR51E1	1.279
CDC2L6	-0.664166666666667
DNTTIP1	-0.4735
PAX8	0.46
TMEM116	0.2445
C1orf150	0.0775
PRO2012	-0.00175
MRPL40	-0.307833333333333
BEX1	-3.4765
SLC2A4	0.5185
PKMYT1	-2.044
FEZF2	-0.517666666666667
SLC26A9	-1.333
MAP2	0.157583333333333
LYL1	-0.34275
SLC25A19	-1.329
NOS3	-0.3735
ZNF34	0.516666666666667
TMPRSS11F	-0.81725
FAM43A	0.20475
FCRL4	0.696333333333333
KLF14	0.071
FLRT2	0.784666666666667
WRN	-0.90775
SDF2	0.5373
KRT8P12	-0.38275
C6orf195	-2.419
C9orf125	-1.11583333333333
DZIP3	0.03625
RIT1	0.284
SCML1	-0.748666666666667
RHBDF2	-0.223875
OR2G3	0.4905
REXO1L1	-0.06
MAP3K7IP3	0.266625
C3orf57	-3.6465
FBXW11	-0.585166666666667
ETAA1	-0.34
C14orf131	-0.3963
AKT1S1	-0.33025
SLC12A5	-0.525125
C9orf164	1.52675
NRIP3	0.4465
NOS1AP	0.429
TMEM121	0.16175
SAP30BP	-0.2907
DGCR6	0.02425
WDR76	-1.71125
FAM82B	-0.14125
LOC606495	-0.4945
MAP9	1.19483333333333
BCDIN3D	1.1945
CXorf36	3.36266666666667
DSCR3	-0.5268
ZFAND3	0.14425
C7orf43	0.0463333333333333
SPSB3	0.4286
C19orf19	-0.17875
FAM133A	-1.726375
C12orf25	0.17725
SLC39A3	-0.518875
DISP2	-0.49425
PI4KAP2	-2.1605
MKRN3	-2.45366666666667
ADAMTS13	-0.1935
CBLN3	0.0392
TTYH1	-0.894666666666667
C3orf18	1.70625
FLJ13236	-0.077
ZMYND12	3.53925
C18orf25	-0.011875
GLB1L3	-0.622
ATP13A5	0.895
RANBP10	-0.14275
CD96	0.4015
DENND1C	1.27675
RBMS3	1.4597
SLC41A3	-0.168
DGCR6L	-0.04075
TMEM128	0.6245
CSNK1G3	0.173857142857143
MOBKL2C	0.8785
TSPAN6	0.947375
MATN2	0.1859
MSL2L1	0.433833333333333
ST6GALNAC2	0.443833333333333
FGFBP2	2.08775
FGL1	-5.64283333333333
MPP3	-0.5475
ARHGEF6	1.36616666666667
TGFBR2	1.279
ACMSD	2.728
IL33	4.36075
C9orf5	0.0253333333333333
DEAF1	-0.1628
AMN	-0.462
DEFA6	0.115375
RNF212	-0.62225
METT5D1	0.248666666666667
CIB1	0.8126
TSSK1B	0.151
KIAA1727	0.388
ZNF680	0.6315
LOC399900	-1.126
LOC152217	-0.114083333333333
CTNNAL1	-1.78
CIT	-2.11575
TLE6	0.75375
ZNF607	-0.9575
HERC4	-1.12816666666667
DRAP1	-0.5746
PEMT	0.4335
C10orf111	-0.432
ZNF575	0.670625
KCTD7	-0.525
MYO1F	1.136875
LOC285382	1.14975
RAB11A	1.268
PLCD3	-0.29875
C15orf28	0.089
PTBP2	-0.35425
CTB-1048E9.5	-0.410375
C19orf60	-0.46
C7orf25	0.861
SETD7	0.61725
HOXB9	-4.046
VANGL1	-0.1164375
CHAF1B	-2.01675
NDUFA3	0.57825
KIAA1328	0.408
SHARPIN	-0.20075
TTC23	-0.559875
UGP2	0.406916666666667
ANKIB1	-0.6749
CIRBP	1.56514285714286
SEC14L4	-2.44333333333333
OVCH1	0.413166666666667
VPS52	-0.21025
FAT	-1.4285
M6PRBP1	-0.8635
GPRIN3	1.35
PPM1F	-0.729666666666667
TSR1	-1.441
CCDC85A	3.18225
PCSK5	2.51475
ZFHX3	0.302
HEMK1	0.4392
PGBD2	0.69925
RSRC2	0.322833333333333
AURKC	-1.39083333333333
SCRIB	-0.515375
ORM2	-3.92983333333333
FAM115A	-0.5446
FZD6	-0.787125
UNC119	0.1275
GPX3	0.8402
NOV	0.038
CABC1	-0.027125
CDC42SE2	0.852875
EIF2S2	-0.8143
RNF130	1.412
CKAP5	-1.21433333333333
RP11-413M3.2	-0.038375
C10orf18	0.5052
TMEM93	-0.52875
DYX1C1	1.996
KCNMB2	-1.26875
ANK3	0.68825
KRT5	0.0464
CDH12	-1.087125
QRSL1	-0.72675
JUB	-1.84875
SHC4	-2.481375
CCL15	2.10916666666667
CCDC22	0.14175
SNX24	0.111
RARS	0.31125
MORC2	-0.417875
FAM48A	-0.176
MT1H	-1.197
PPP1R14C	-2.61283333333333
FOXD1	-1.166
C1orf213	-0.91425
AMT	-0.994
DSN1	-1.737
PTPLAD2	4.252
DIS3L	-0.2365
RASL11A	0.55925
GPRC5B	0.1905
FRMD7	0.6055
STRN4	-0.04325
KITLG	2.03740909090909
HDGF	-1.89825
OR1S1	0.233
SETX	-0.0705
DDR2	1.5205
KCTD12	2.8125
LYZL2	-0.53025
WDR52	0.241
TMEM2	-0.387125
ZNF579	0.196833333333333
LOC200810	-0.189
TNFSF9	-1.27725
PPFIA4	-2.9985
CNIH3	0.239
MAP4K4	-0.951357142857143
ROD1	0.0519285714285714
ALS2CR12	0.495833333333333
DOCK3	0.291166666666667
PAQR9	-3.8
ASB17	-0.0111666666666667
STX16	-1.48825
FEZ2	0.505166666666667
DLAT	-0.788333333333333
KIF21B	-0.706333333333333
CDC5L	-0.96925
TMEM119	2.13066666666667
CRIP3	-0.291
TPSD1	0.578666666666667
TEPP	-0.3515
GNGT2	1.43625
C21orf121	0.38575
WNK1	-0.18325
FLJ10490	0.2318
OR51B5	-1.3015
LOC203547	-0.43875
HAS1	-0.6265
PPA1	-0.278166666666667
ST7	-0.0415
C11orf46	0.9866
POPDC3	-1.30883333333333
ACOX2	3.0745
ATCAY	-0.7735
TM4SF19	2.26175
MFSD9	-0.404166666666667
PDHB	0.544
ERN1	-0.12275
LCE3C	0.136
GPR111	0.364
NOTCH3	1.19566666666667
ADAMTS5	3.6635
B3GALT1	-0.79225
UGCGL1	-1.02333333333333
FAM58A	1.02183333333333
FBXO32	0.89675
CLPP	-0.57425
NXPH1	-0.37275
MTMR3	0.878333333333333
ATP1B3	-0.79425
TMEM16A	3.66425
HIST1H3F	-0.4865
TRIM25	-0.627
SDCBP2	0.4505
CRKL	-0.762625
HOXB2	2.47483333333333
ANP32B	-0.699125
GATM	4.804
AP4E1	-0.016375
EDG5	0.377625
CDKN3	-2.34866666666667
CDH4	-2.2655
PGD	-1.07866666666667
RND1	1.2965
GAD1	-2.6618
MPG	-0.212375
LOC440350	-0.239
ZNF133	0.147
SERPINB12	-0.015
AMELY	-0.1395
DHX36	-0.5705
TNFAIP8L2	3.303
PHTF2	-0.487777777777778
CCDC112	0.200333333333333
IQCC	-0.84775
HEYL	2.633
FTSJ2	-0.879333333333333
APPL1	0.09725
RAB43	0.655428571428571
OR10G2	0.0185
WAC	-0.0478333333333333
ADCY9	0.880625
RUNDC2B	0.412166666666667
PYCRL	-0.0301
AGPAT7	-0.456166666666667
SLC22A9	-0.783
CDKAL1	-0.682
PDYN	-0.336666666666667
C20orf74	-0.4815
MTMR11	0.67475
VAV3	3.71641666666667
DAPL1	0.76275
STXBP3	1.25525
EIF3G	-0.37825
ARHGAP22	-0.22525
NPFFR1	0.032
NPC1	-0.643666666666667
ALDH9A1	1.1145
ZNF600	0.4245
ZNF678	0.171333333333333
RASSF1	0.0815
ADD2	-2.375125
PITPNB	-0.47725
PKD2L2	0.258375
LRP11	-0.7025
CDKL1	0.36775
SMEK2	0.06025
PRODH2	-2.51983333333333
C11orf54	0.1
SFRS11	-0.733
IL7	0.526166666666667
ALS2CR16	1.2355
BTG3	-1.25516666666667
PAK2	-0.668777777777778
RP11-679B17.1	0.54125
GATA4	-2.10466666666667
ATP2B1	-0.97725
LOC130940	2.3795
C1orf172	1.797
ATF7IP2	-0.37825
SLC25A43	0.207666666666667
CENTG3	-0.1355
IGF2BP1	-3.8103
FCHSD1	0.3455
CAMK2N2	0.296
ELAVL3	-0.2361
NBPF15	-0.349666666666667
UBE2J2	-0.362666666666667
GNL2	-1.0235
PRR3	-0.4792
NLF2	0.19125
OR4F6	-0.206
KLHL24	0.572833333333333
CCDC88A	-0.824
SGPP1	-0.0915
C10orf11	1.0985
SLC35B4	-1.18783333333333
UGT3A2	-1.334
ARNT2	2.3457
CBR1	-0.294
ITPR3	-1.50866666666667
TRAPPC6B	0.1584
AMZ1	0.5675
ARP11	0.90025
WDSUB1	0.94725
APBA1	0.8265
RAB2A	1.0284
C6orf162	0.090375
HPSE2	0.83775
PLCE1	0.72275
INSL3	0.89225
DLG1	-0.2874
PTPLA	-2.8125
PIGX	0.00937500000000001
TFIP11	-0.00316666666666667
FIBIN	2.607
POLR2G	-0.22525
GRAP2	-0.5055
DNAJB8	0.17675
CNBP	0.3495
WASF1	-1.79175
INPP5E	-0.7734
HSPB1	-0.063625
TMEM167	0.2973
CUBN	0.402
IGF1	4.4818125
ITPK1	0.1771
NAALAD2	-0.54375
G3BP1	-0.3833
NT5DC1	0.527875
CYP39A1	0.5735
TMEM139	1.57191666666667
POLK	-0.1665
GLULD1	-0.3445
RBM15	-1.12433333333333
AMZ2	-0.19125
GDF15	-2.16016666666667
MESDC2	-0.08675
INCA	1.7445
ACY1L2	-2.43
GZMM	0.6615
PAIP1	0.44375
CACNA2D1	0.49525
STK32C	-1.20016666666667
SH3BP4	0.142666666666667
DEC1	0.2555
PADI1	0.143
UBB	0.1922
PON3	3.48483333333333
PROP1	0.111
ANKRD13B	-0.6025
ADCK1	-0.4185
TCF25	-0.583166666666667
SLC38A5	-2.41875
CXorf26	0.540833333333333
C19orf39	0.4095
PPP1R13B	0.7025
ARL2	-0.915
TCL6	0.0100833333333333
TOP3A	-0.8675
SLC16A14	1.152875
FXYD6	1.16816666666667
HIST1H4E	-0.76425
BBC3	-0.253210526315789
UNC5A	0.459333333333333
FAM86C	-0.3404
PI4KB	0.408
B3GAT1	-2.594
SUSD2	1.25116666666667
OAZ2	-0.0766666666666667
NOC4L	-0.328
C10orf12	-1.08125
FADS1	-3.247
LOC144097	-0.5955
DKK2	1.6135
KIAA1949	0.49525
RHOT1	0.0339
OXT	1.125
GPR153	0.2715
ARL4A	-0.546166666666667
SAAL1	-0.9285
CCDC64	-0.311
USE1	-0.1885
HNMT	1.06816666666667
PCGF3	0.0206875
CYP2C19	0.385
C20orf4	-0.035
CCDC11	1.20825
ACSBG2	0.0615
RWDD2A	0.45875
PALLD	2.010875
CPLX4	-0.134
LOC492311	1.9385
KPNA2	-2.30833333333333
MACROD1	-0.513
TMCO3	-0.537666666666667
C15orf52	0.640333333333333
