Hybridization REF	TCGA-BH-A18U-01A-21R-A12D-07
RY1	0.467833333333333
ATAD2B	-0.19775
ARHGAP17	-0.2122
KCNIP3	-1.85625
SFPQ	0.2035
GFRA4	-0.241333333333333
AKR1B10	-3.386125
TIGD6	0.685333333333333
RGS16	2.856375
URB1	-0.963333333333333
OR4C46	-0.381666666666667
TOP3B	-0.6265
NFATC4	-0.0035
CA14	-4.607
BMPR1A	0.2835
SNRP70	-0.898875
PRL	0.310833333333333
C6orf130	0.5655
STAG2	-1.08625
CD55	0.179142857142857
RPS23	1.61333333333333
SSX2	3.92166666666667
FDPSL2A	-0.1735
FBXO27	0.25675
SYNGR3	-0.657333333333333
TMSL3	1.793
EML1	-1.007
NUP93	-0.476416666666667
SMAD3	-0.3182
KIAA1189	1.25016666666667
HNRPUL2	0.429833333333333
TBC1D12	0.303166666666667
C16orf24	0.9135
MRVI1	2.38633333333333
ZNF581	-0.2005
ELOVL3	2.7265
OR51Q1	0.625666666666667
CACNB3	0.384833333333333
GALNT13	-0.635375
C10orf84	1.0979375
NEDD4	-0.6204
SPO11	0.0015
OR5AU1	0.857
NEK4	1.48992857142857
PRKAR2A	0.3575
IHPK1	0.142333333333333
ATP6V0B	-0.419375
CACNA1E	-0.42
CEACAM8	2.50033333333333
PEX14	-0.4485
FLJ12993	-0.864
ZBTB38	-1.0765
PCTK2	0.610833333333333
LRRC16	1.8824
FBLIM1	-0.3945
FYCO1	1.569
RP5-1022P6.2	-0.37775
CMTM1	0.956833333333333
PLTP	0.753
RAPH1	-0.21125
DOCK8	0.485125
EZH2	-1.4624
SLC25A1	0.163166666666667
PLEKHB1	1.4844
GRB7	3.1495
ZFP37	-0.53625
MRPL33	0.0795
PELO	-0.235
ARMC1	0.476909090909091
C9orf27	0.3865
FLJ25778	-0.262
C9orf37	0.00116666666666668
TMEM66	1.3025
SPRN	-0.2925
HBEGF	0.060375
PI4KA	-0.511
LEPRE1	-1.1455
POU2AF1	-1.48725
MRPL12	-0.5575
REP15	-0.5605
ZC3H3	0.807
RASAL1	-1.79025
DDAH1	0.982875
ACBD5	0.780125
TMC2	0.445
CCDC137	-1.0145
SAMD13	0.182833333333333
UGT2B15	-5.917
TIPARP	0.66825
DNASE1L3	-1.36825
TRIM72	0.378166666666667
DBX2	-0.27975
IPO8	-0.3935
C21orf88	0.3487
MAP3K14	-0.12625
LOC51233	1.61516666666667
GGTLA4	-0.0865
PDE6D	1.102
ZNF117	-0.5235
CLK2	-0.51275
NKRF	-0.75425
TNFSF15	-0.5372
DUSP2	0.214125
SECISBP2	0.0874
GABRR2	-0.759
PPAP2C	1.56325
LOC51145	-0.212166666666667
PAG1	-0.187625
PIK3C3	-0.416
GNG10	1.405
APOL4	0.595833333333333
ANKRD28	-0.721125
STMN3	0.438
RAB14	1.1067
CDK2AP2	0.48425
HDDC3	0.90425
COMMD7	0.471125
CXXC1	-0.6895
HMCN1	-1.36216666666667
CD40	0.57475
DYNC1LI2	-0.8145625
GDI1	-0.02375
LOC646938	0.08325
VSNL1	-1.55516666666667
PIH1D1	-0.276833333333333
RAET1G	-0.3985
KRTAP5-9	0.3395
EFTUD2	-0.10325
ZNF311	1.23916666666667
ATP6V1G3	0.2555
OR2W3	-1.04433333333333
SCN4A	0.14125
MED10	-0.103625
FAM135A	-0.2328
ARHGAP4	-1.85525
EHMT2	-0.67175
UFD1L	-0.488
ERMP1	0.028
MAG1	-2.74016666666667
THAP8	0.105333333333333
HACE1	0.292833333333333
FAM82C	0.478
C3orf20	0.1155
UNC84A	-0.647833333333333
SCD5	0.298785714285714
LASS6	1.939875
LSG1	0.241916666666667
MAL	-5.36975
GPR22	-1.087
WDR5B	2.0435
ACTRT1	-0.363
C17orf60	0.325833333333333
GRIN2C	-0.3081
ARMC8	0.22475
SLC47A1	-0.686666666666667
DMPK	-0.4965
DHRS13	0.164
SMC1A	-0.8725
KRTAP17-1	0.5845
SMYD5	-0.1015
TUSC2	1.19775
CRHR2	0.1255
KIR3DL2	-0.242
CCDC104	1.56725
ATP2C1	0.64725
CROT	-0.58225
PABPC3	0.0465
EGR1	-0.106833333333333
THSD1	-0.086
KHK	-0.80825
SLC12A2	2.1911875
CD58	-0.238
STOX2	-2.44966666666667
CCDC76	-0.9106
CCDC48	2.65775
DNAH1	0.265
ZIC4	-0.073125
OR1G1	-0.6465
PSMC6	-0.627
PROKR1	0.2315
ABCB1	-1.3075
TRAT1	-1.77475
LLGL1	0.336
MTF1	-0.914
USP54	0.5765
PAGE2B	-1.218
ITGB7	-3.95325
CCDC81	0.369
LOC149837	0.5025
SCUBE1	-0.195
ZSCAN10	-1.38
HUWE1	-0.296428571428571
CDH17	1.5155
CD180	0.83225
IL17A	0.39925
TMPO	0.09325
KIAA1524	-0.327
HDGFRP3	0.290333333333333
OXCT1	0.0720909090909091
RRAS2	-1.70716666666667
LTBP2	2.4849375
SV2B	-0.0878333333333333
CYP2A6	0.757
PKD1L2	-1.0356
PPM1M	0.20675
FLJ22662	1.51983333333333
ZNF502	0.99
GP6	-0.69625
CRYBA2	0.67225
LEF1	-2.1242
CTPS	-1.32257142857143
EYA1	-2.175
EPS8L1	0.16225
MAPK14	0.045
SERPINB2	-5.185875
GTF2F2	0.120666666666667
ZNHIT4	0.68
PLA1A	0.73375
C20orf114	1.291
HPR	-4.6385
C18orf2	-3.802
SATB2	-1.9065
KCNJ9	-0.302714285714286
MGC157906	0.82
MOCS3	1.5095
C17orf71	0.0141666666666667
PPHLN1	-0.1468
HIST1H2BN	-1.068875
RAPGEF1	-0.434875
MAP3K8	0.55825
DLG4	-0.5715
STC1	0.683416666666667
CDGAP	1.14825
DDX26B	-2.27775
LOC150223	-0.88425
CPSF3	-0.493333333333333
TMEM14A	-0.34125
MYH3	-0.312
GPKOW	-0.22975
SULT1A1	-0.386166666666667
SPON1	3.5818
YY1AP1	-0.00616666666666667
RAB23	0.25575
PLA2G4A	-4.30475
MAPRE3	-0.019
ZNF516	0.268857142857143
GGPS1	1.1505
EXOC3L2	-1.1015
C19orf42	1.1017
MAP2K2	0.819833333333333
HIST1H2BB	0.2785
RNF19B	1.00583333333333
C6orf128	-0.00999999999999997
TLR8	3.68225
PCDHA9	0.972
CARS2	-0.559125
CLUL1	2.1265
RHAG	-4.491
UNK	-0.253
EXOC8	1.3857
C9orf95	0.54025
C14orf143	1.05183333333333
MAML3	0.1795
LDHA	0.3485
MRPL20	0.129125
KLHDC6	0.384166666666667
ATP5S	-0.378
C8orf55	0.80725
PHF19	-1.966625
KRTAP13-4	0.6425
TTC5	-0.057
XKR5	-0.51
SILV	-4.93333333333333
TEX28	-0.0765
TCTN1	0.92675
CX40.1	-0.06325
PPP2R5C	-0.28775
C12orf30	-0.624666666666667
CAPG	1.4335
MPZL1	0.528894736842105
ARSB	-1.1965
TDH	-1.79825
WASF4	-1.81375
TSSK3	-1.039
7A5	1.423
CRISPLD1	-0.270125
MAD1L1	-0.987666666666667
SPIN4	0.604166666666667
AMPD1	0.52775
DPYSL5	0.432
INPP1	-0.4175
ANKRD11	-2.01722222222222
NPAS4	-0.248
GCET2	-0.1127
RNASE9	0.0325
GUCY2D	0.407166666666667
CCDC98	-0.00549999999999996
FGF4	-0.1205
CPM	-0.9975
SLC26A4	-1.91816666666667
PLD5	0.0243333333333333
FAM59A	0.3202
FBXO5	-0.419111111111111
SIPA1L1	-0.648125
DPYS	0.88675
ATG4D	-0.03875
TGM3	0.8935
MTCH1	-0.2275
HK1	0.317384615384615
CDC26	0.401625
GALNT12	-3.388
LOC339229	0.9175
MRPL35	-0.5695
ORC4L	-0.0755
TNKS	0.0817857142857143
C2orf24	0.0943333333333333
ZNF553	0.496333333333333
GGTLA1	2.5064
ZNF497	0.62
CDY1B	-0.300333333333333
SLC30A4	0.182571428571429
TUB	-1.87675
ARHGEF18	-0.0875
ARRB1	0.17875
KCNK1	0.735375
EREG	-2.9838
SCAMP5	-0.71175
RUNDC3B	0.51775
ADAMTS20	0.3795
IL17RB	2.2355
FLJ20323	-0.71075
MCAM	-0.096625
POLR3E	-1.91241666666667
AQR	0.250333333333333
IPMK	-0.447
CDCA7	-1.709
CAMP	4.5335
GRHL3	2.17275
ADAMTSL2	0.960666666666667
CLMN	0.343
SSTR3	0.801
MAGEA5	-0.110666666666667
OVOL2	3.8455
JMJD1B	0.625
RBL2	0.4207
PYGO2	0.6125
PPP1R10	1.657
CSE1L	0.309166666666667
LCA5	0.25975
RDH16	3.208
ASRGL1	0.1435
TOM1	0.3965
PTX3	-6.8415
TTC15	0.19525
SCGB3A1	-0.0383333333333333
MRPL50	-0.36325
RCAN3	-0.433375
SLC26A11	0.01125
STYX	-0.433
CINP	0.061
MARCH7	0.53225
PFKM	-1.41633333333333
SGMS1	0.778
RIOK3	0.0381
C1orf110	-0.643
CES7	0.132625
LOC440248	-1.726
PPP1R12C	-0.3115
C10orf27	0.8
ATG9A	-0.859
MRPS26	1.00525
TMEM40	1.30425
ELP3	-0.5992
ZNF787	-0.3074
HIAT1	0.465
C8orf34	2.49133333333333
MGC4655	-0.00790000000000001
PELI1	-0.0605
PPT1	1.6006
SLC35C2	-0.2575
C6orf125	0.66025
MUC4	-1.97133333333333
RFC4	-0.715571428571429
GNB2	-0.0505
NUP50	0.414428571428571
SULT4A1	-1.0305
C7	0.77925
CCDC130	-0.411
ARRDC4	0.346
RQCD1	0.18725
GLYCTK	-0.8745
AYTL2	-1.25481818181818
MTUS1	1.4252
LEMD3	0.245166666666667
PLEKHF2	1.862
HOXA7	0.447125
GTF3C2	-0.596
DYNLRB2	4.07625
CNOT10	0.09175
MR1	0.365166666666667
FFAR1	-0.47425
PRIC285	0.0575
SLITRK6	3.6455
LIX1	-2.58933333333333
UBE1L2	-0.693166666666667
F8	0.690625
ACHE	-0.237
KPNA5	-0.3505
TNFRSF12A	-0.1805
EGR3	2.86
SERPIND1	-4.288
OASL	2.766
IFRD1	-1.296375
WDFY1	-0.135166666666667
ZNF267	0.8045
ACCN5	0.3715
ZBTB6	1.614
PPP1R3A	-0.043
PRRT3	1.9165
FBXL19	-0.674
TXNIP	0.00642857142857143
ACTN2	0.9665
ATG9B	0.0855
C9orf117	2.085375
IL27	0.997
RPL36AL	-0.1235
KLK15	-1.77625
CHAD	0.1655
RAP2B	-0.3427
HEBP2	0.662
ZNF342	0.7985
CAMK2G	-0.1955
TLR3	0.604
FGF14	-0.65525
HMGB2	0.62425
TRPM5	-0.225333333333333
OR5M11	0.5795
KIF3B	0.582789473684211
PRICKLE2	1.787
MTMR9	-0.207
C3orf27	0.3755
GLRA3	-1.9084
NSDHL	-0.846166666666667
TMEM32	-0.52275
POLR2D	-0.390916666666667
MYADML	0.3175
C9orf114	-0.5135
MRGPRX1	1.374
TOPORS	0.34525
CLDN19	-1.7475
C1QL4	0.611
RNF165	-1.7505
DHRS9	0.30375
DNAH2	-0.0591666666666667
FXR1	-0.125833333333333
ZMYM3	-0.685625
CASP3	0.167666666666667
FAM120C	-1.044
SCLY	-0.99025
CA7	0.3845
ENTPD5	-1.20316666666667
ZNF461	0.41175
PDIA5	-0.7715
C1orf19	-0.0673333333333333
TMEM67	0.81425
KCTD20	-0.59125
WDR47	0.461
FLJ38723	-0.0035
KLRF1	0.5515
TAS2R16	0.546
CLDN12	0.7285
PRKCE	-1.1075
UBXD4	-0.79725
ITGAM	2.71283333333333
GLT8D3	-0.0455
WDR31	1.8727
RGS2	0.251
OR51L1	0.269
MST1R	1.38125
KIAA1737	0.857
OR4A5	-0.1715
GLIS1	-1.76533333333333
PTMA	0.402428571428571
NAPA	1.241
PRDM11	-0.24025
LIPF	-0.5875
DIRAS3	-0.83925
ASGR2	-4.62325
C1QTNF4	0.30575
PIK3R4	0.6965
ARMC3	4.39225
NDUFV3	-0.264666666666667
BTBD3	0.0561666666666667
PPP1R2	0.675083333333333
UBE2NL	0.56625
FOSL2	0.373857142857143
FAM119A	-1.112
TUBA4A	-0.2012
KRTAP12-1	0.529
SFRS2	-0.17025
RHPN1	0.1346
EEF2	0.131
ZDHHC11	-1.36383333333333
EPHA3	-0.4814
RBM12	-0.0055
H2AFJ	1.498
EDIL3	3.5755
KIF26A	-2.461
SERGEF	0.5535
B3GALT4	1.635
LOC90925	2.84633333333333
OSCAR	0.906875
NPFF	-1.06475
DEDD	0.699875
TMEM155	-0.580125
PTPN1	0.53525
SCYL2	0.539833333333333
SKAP1	2.385
LEAP2	-2.18666666666667
GADD45G	1.7792
IFITM3	0.4795
PILRB	-1.74966666666667
SLU7	0.9135
DSC3	-0.947
DNMT3L	-1.293
PAPD5	-0.898375
B3GNT3	-2.03983333333333
LHCGR	1.5055
MSL-1	0.01725
UBE2S	-1.19125
SAP130	-0.50175
ANAPC11	0.34625
MAGED4B	-2.854
ATP6V1B2	0.9435
C14orf179	1.295625
CAPZA1	-0.041375
CDYL2	0.569333333333333
GLRX3	-0.711
LOC136288	-0.0365
MOBKL1A	-1.50975
HTR2B	3.95475
CRYGD	0.394333333333333
NUS1	0.443833333333333
PGRMC1	0.318
MYOM2	-0.45475
FLJ39653	-2.4845
CHM	0.6987
OR5M8	0.405
ZNF619	1.0835
FAM105A	0.1645
CCNL1	-0.702375
NAP1L3	-0.50025
C10orf57	1.9835
B3GALNT1	2.141
CSN1S2A	0.2365
TCP10L	-0.1525
GDAP2	-0.578625
DMKN	-0.386166666666667
COX6B1	-0.18525
DNASE2	0.576
MSH5	-0.62475
LGMN	0.65675
USP31	-0.3798
OR13C8	0.6195
SDCBP	-0.6181
NUDT11	-2.7725
PYGL	-0.266
SNPH	-1.44183333333333
B3GNT4	0.2385
MIZF	0.22
NUBPL	-0.3355
NOD1	-0.401833333333333
CDH22	-0.698
NUBP1	0.582833333333333
DSCAM	-3.8685
DGKI	-0.023
FAM136A	-1.09775
AKAP1	-0.0266666666666667
SLC16A6	-0.17
RIN3	0.21175
PSG2	0.742
DIP2B	0.60275
PSORS1C1	0.2009
KIAA0495	-0.6865
FLJ90709	0.407666666666667
LPA	-0.0888333333333333
PIGA	0.174333333333333
LY75	2.37383333333333
UTS2	-6.11383333333333
RREB1	-0.538375
GALNACT-2	1.2599
MGC3196	0.00375
FLJ31568	-0.34075
LPHN1	-0.58225
SP1	0.640375
TOX4	0.488666666666667
HSPA9	0.784
APOBEC1	0.2945
SLC35E4	-2.10875
LSM5	-1.5535
SURF1	0.5885
ZBTB1	-1.576
GTF2F1	0.0195
RPS15A	0.702928571428571
DUSP21	-1.3984
GINS4	-2.52483333333333
MYO15A	0.212166666666667
GIMAP7	3.322
MGC13379	0.843
ATP6V1E2	-0.503333333333333
UTP3	-0.26025
HNRPA3	-0.541875
MT4	1.013
C14orf155	-0.109
U1SNRNPBP	0.444
CKLF	-0.276833333333333
PLEKHN1	-1.793
MBNL1	-0.526666666666667
NUP160	-1.035
ACSM2A	-0.98875
LOC129881	2.2405
KIAA1529	-0.146
FLJ22639	-1.57175
HAND1	-1.509
GSX1	0.563
FGA	-4.96086666666667
SERPINB1	-0.189
ZNF642	-0.1895
IGFBP1	-7.40675
SLC1A1	-1.163125
DHX57	0.332125
ZNF766	0.0655
PTPN21	-0.5487
GDPD3	-1.39216666666667
PNPLA5	-0.2715
TBR1	0.878333333333333
FAM116A	0.8045
IQGAP1	0.9315
FOS	0.6855
ZNF226	0.820375
FIGNL1	0.206333333333333
C14orf1	-0.293333333333333
ZMYND17	-0.0005
PUS7	-0.366666666666667
TUBB6	-0.77975
KCNQ2	-1.50475
MARCH6	0.0831666666666667
CCDC33	0.243
PRODH	0.72275
RBM11	3.075
EPHA6	-0.0971428571428572
SLC43A1	-0.291
LOC196541	0.228625
NTN1	-0.159916666666667
ING4	0.92
PCDHB10	0.90425
DPH2	-0.616833333333333
SPACA4	0.06025
FBXL21	-5.2505
DIAPH1	-0.791166666666667
ZNF71	0.841333333333333
CEP76	0.2095
CORO1A	-1.32325
RRM2	-0.12575
EDG4	0.50375
OS9	0.1635
SLC4A1AP	0.22975
COG5	-0.30575
COPS8	0.246
NGLY1	-0.2985
NCBP2	0.74375
C17orf42	0.426
GPSM3	-0.483
SIL1	0.6235
ASB6	-0.15225
SMAD5OS	-0.321166666666667
UNC93A	-3.359125
A1BG	0.262166666666667
C21orf62	0.6825
FMO5	-0.907833333333333
ATRIP	0.472166666666667
CEBPG	0.5215
C7orf38	-0.3875
TNFRSF1B	0.0618333333333333
CLEC1A	2.09966666666667
IQSEC1	0.266375
PATZ1	1.4006
RBM22	0.775375
BAG2	-1.742
PAQR5	-2.6995
C9orf127	0.2884
THNSL1	-0.3905
SHROOM3	2.982
JAM2	0.63225
SNRPN	-4.91125
ALX4	0.7525
CACNA1S	0.361
FAM130A1	1.0985
CORIN	4.04
CD300LB	0.75
PLEKHG6	0.582
LRRC40	-1.16975
PCLKC	-0.93725
PCDHB16	-0.1585
WNT2B	-0.819833333333333
ASNS	-0.608444444444444
MRPL49	1.149375
FLJ46111	1.72625
ISG20	0.134875
SMU1	0.351666666666667
CASZ1	0.02
POLR1D	0.317
GIN1	0.62675
SNAG1	1.19416666666667
ANKRD29	-2.0235
CDKN2AIP	-0.34225
KRR1	-0.35
CXCL1	-4.57633333333333
EPM2A	-0.3994
PC	1.21716666666667
DEFB127	0.3745
PDZRN4	1.90166666666667
FAH	0.307375
OR51E1	1.33
CDC2L6	-0.5785
DNTTIP1	0.27775
PAX8	0.42975
TMEM116	-0.31075
C1orf150	0.0605
PRO2012	0.68625
MRPL40	0.607166666666667
BEX1	-2.0688
SLC2A4	-0.169833333333333
PKMYT1	-0.12125
FEZF2	0.156833333333333
SLC26A9	-1.85575
MAP2	0.857916666666667
LYL1	-1.46325
SLC25A19	0.0548333333333333
NOS3	-0.39
ZNF34	1.373
TMPRSS11F	-1.1535
FAM43A	-0.90975
FCRL4	0.323
KLF14	-1.07025
FLRT2	-1.80766666666667
WRN	-1.02525
SDF2	0.4649
KRT8P12	1.16325
C6orf195	1.257
C9orf125	-2.54166666666667
DZIP3	-0.652625
RIT1	-0.136666666666667
SCML1	-1.82633333333333
RHBDF2	0.19
OR2G3	0.763
REXO1L1	0.029
MAP3K7IP3	0.044
C3orf57	-0.54525
FBXW11	0.1255
ETAA1	-0.08125
C14orf131	-1.1144
AKT1S1	-0.04675
SLC12A5	-1.30975
C9orf164	0.324
NRIP3	0.528375
NOS1AP	-2.039
TMEM121	0.258
SAP30BP	0.0617
DGCR6	1.2615
WDR76	-0.39575
FAM82B	0.293083333333333
LOC606495	-0.042
MAP9	1.17933333333333
BCDIN3D	1.4005
CXorf36	3.33483333333333
DSCR3	0.1661
ZFAND3	1.088
C7orf43	0.366833333333333
SPSB3	0.2816
C19orf19	0.00725000000000001
FAM133A	-0.497125
C12orf25	0.29975
SLC39A3	-0.5825
DISP2	1.16
PI4KAP2	-1.819
MKRN3	-0.674166666666667
ADAMTS13	-0.113375
CBLN3	0.4242
TTYH1	-0.885166666666667
C3orf18	0.66475
FLJ13236	0.917
ZMYND12	1.7905
C18orf25	0.46525
GLB1L3	-1.1055
ATP13A5	1.5605
RANBP10	-0.522
CD96	-1.5699
DENND1C	-0.36625
RBMS3	-0.9211
SLC41A3	0.976666666666667
DGCR6L	1.4185
TMEM128	0.303666666666667
CSNK1G3	-0.0770714285714285
MOBKL2C	0.563
TSPAN6	-0.41525
MATN2	-1.6924
MSL2L1	0.367833333333333
ST6GALNAC2	0.464
FGFBP2	-0.7485
FGL1	-6.6705
MPP3	0.143
ARHGEF6	1.10883333333333
TGFBR2	0.114875
ACMSD	-1.045
IL33	0.92275
C9orf5	0.734166666666667
DEAF1	-0.8476
AMN	-0.5575
DEFA6	-0.100125
RNF212	-1.666
METT5D1	0.307333333333333
CIB1	0.5137
TSSK1B	0.248
KIAA1727	1.13725
ZNF680	-0.105666666666667
LOC399900	0.234
LOC152217	0.0143333333333332
CTNNAL1	-2.157
CIT	-2.014
TLE6	1.66825
ZNF607	0.85525
HERC4	-0.484833333333333
DRAP1	0.0586
PEMT	-0.02975
C10orf111	-1.17
ZNF575	-0.548875
KCTD7	0.04675
MYO1F	0.0425
LOC285382	-0.698
RAB11A	1.0758
PLCD3	-1.132
C15orf28	-0.2995
PTBP2	-1.1555
CTB-1048E9.5	0.715
C19orf60	0.3805
C7orf25	0.441333333333333
SETD7	0.222875
HOXB9	-4.1215
VANGL1	-0.773375
CHAF1B	-1.019
NDUFA3	-0.1785
KIAA1328	0.322666666666667
SHARPIN	0.9705
TTC23	-0.479375
UGP2	0.569583333333333
ANKIB1	-0.208
CIRBP	1.19842857142857
SEC14L4	-2.61533333333333
OVCH1	-0.0583333333333333
VPS52	0.55
FAT	-0.83025
M6PRBP1	0.316
GPRIN3	0.3395
PPM1F	-1.17783333333333
TSR1	-0.656
CCDC85A	0.88925
PCSK5	0.6635
ZFHX3	-0.8475
HEMK1	0.484
PGBD2	0.5055
RSRC2	0.0621666666666667
AURKC	-0.567
SCRIB	-0.339625
ORM2	-3.28266666666667
FAM115A	-0.2839
FZD6	0.765375
UNC119	0.450666666666667
GPX3	-0.9641
NOV	-0.9405
CABC1	-0.16225
CDC42SE2	-0.187375
EIF2S2	1.1714
RNF130	0.88075
CKAP5	-0.2845
RP11-413M3.2	0.369
C10orf18	0.0186
TMEM93	-0.055
DYX1C1	2.2065
KCNMB2	-3.13271428571429
ANK3	0.694083333333333
KRT5	-3.0007
CDH12	-0.01875
QRSL1	0.386
JUB	-1.21925
SHC4	-3.420375
CCL15	0.498333333333333
CCDC22	-0.2815
SNX24	0.578
RARS	0.0925
MORC2	0.458875
FAM48A	-0.04375
MT1H	-1.64
PPP1R14C	-3.31266666666667
FOXD1	-0.375571428571429
C1orf213	-1.15975
AMT	-1.4399
DSN1	0.0055
PTPLAD2	2.09975
DIS3L	-0.4035
RASL11A	0.24
GPRC5B	-0.789625
FRMD7	0.9835
STRN4	-0.10125
KITLG	3.49909090909091
HDGF	-0.6055
OR1S1	0.4345
SETX	-0.5622
DDR2	-0.79575
KCTD12	1.25
LYZL2	0.32475
WDR52	0.2245
TMEM2	-0.811625
ZNF579	-0.786166666666667
LOC200810	0.69225
TNFSF9	-1.883625
PPFIA4	-2.507
CNIH3	-0.238666666666667
MAP4K4	-2.12235714285714
ROD1	0.275071428571429
ALS2CR12	-0.4886
DOCK3	-1.03466666666667
PAQR9	-5.50575
ASB17	-0.449
STX16	-0.738375
FEZ2	-0.0751666666666667
DLAT	0.0663333333333333
KIF21B	-1.49683333333333
CDC5L	-0.77375
TMEM119	1.38566666666667
CRIP3	-1.20625
TPSD1	-0.0893333333333333
TEPP	-1.063
GNGT2	1.25625
C21orf121	0.32675
WNK1	-0.487083333333333
FLJ10490	0.2828
OR51B5	-2.11
LOC203547	-0.465125
HAS1	-0.8635
PPA1	-0.00733333333333334
ST7	-0.484875
C11orf46	1.3834
POPDC3	-3.68616666666667
ACOX2	3.75433333333333
ATCAY	-0.622166666666667
TM4SF19	-0.73825
MFSD9	-0.422833333333333
PDHB	0.4305
ERN1	-0.297
LCE3C	0.1655
GPR111	0.567
NOTCH3	-0.996166666666667
ADAMTS5	1.09
B3GALT1	-1.807
UGCGL1	-0.284166666666667
FAM58A	-0.239833333333333
FBXO32	2.65475
CLPP	0.67475
NXPH1	-3.0875
MTMR3	1.0955
ATP1B3	-1.055625
TMEM16A	3.96075
HIST1H3F	0.0821666666666667
TRIM25	-0.00716666666666669
SDCBP2	0.7105
CRKL	-1.743625
HOXB2	-0.3165
ANP32B	-0.51975
GATM	4.5645
AP4E1	0.2995
EDG5	0.1735
CDKN3	-0.6605
CDH4	-2.68775
PGD	-0.3095
RND1	1.2435
GAD1	-2.462
MPG	-0.453375
LOC440350	-0.897
ZNF133	0.24775
SERPINB12	0.808
AMELY	0.26675
DHX36	0.43525
TNFAIP8L2	3.04266666666667
PHTF2	0.107111111111111
CCDC112	0.298333333333333
IQCC	0.093
HEYL	2.25066666666667
FTSJ2	-0.520166666666667
APPL1	0.644625
RAB43	-0.180857142857143
OR10G2	0.414
WAC	0.0976666666666667
ADCY9	0.263
RUNDC2B	-1.04916666666667
PYCRL	1.48
AGPAT7	0.279
SLC22A9	-2.38583333333333
CDKAL1	0.2355
PDYN	-0.278833333333333
C20orf74	-1.376
MTMR11	0.836
VAV3	3.12033333333333
DAPL1	-0.62175
STXBP3	-0.22325
EIF3G	-0.497
ARHGAP22	-1.5975
NPFFR1	0.076
NPC1	-0.0926666666666667
ALDH9A1	0.867333333333333
ZNF600	0.71175
ZNF678	-0.0366666666666667
RASSF1	0.592416666666667
ADD2	-4.006625
PITPNB	0.184875
PKD2L2	1.62071428571429
LRP11	1.07325
CDKL1	-0.542
SMEK2	0.0705
PRODH2	-3.39583333333333
C11orf54	0.856833333333333
SFRS11	-0.990666666666667
IL7	-0.3075
ALS2CR16	-1.57425
BTG3	-0.537166666666667
PAK2	-0.355277777777778
RP11-679B17.1	-0.784
GATA4	-2.1375
ATP2B1	-0.26425
LOC130940	1.97
C1orf172	1.5355
ATF7IP2	-3.28525
SLC25A43	-0.0808333333333334
CENTG3	-1.0185
IGF2BP1	-4.4132
FCHSD1	0.5355
CAMK2N2	-0.823833333333333
ELAVL3	-0.1874
NBPF15	-0.938333333333333
UBE2J2	0.0345
GNL2	-0.658
PRR3	0.3198
NLF2	-0.74125
OR4F6	-0.2375
KLHL24	0.383333333333333
CCDC88A	-2.3878
SGPP1	-1.6195
C10orf11	-0.564166666666667
SLC35B4	-1.11633333333333
UGT3A2	-1.5165
ARNT2	0.9508
CBR1	-0.428875
ITPR3	-0.544166666666667
TRAPPC6B	0.4122
AMZ1	-0.225
ARP11	0.9775
WDSUB1	0.34925
APBA1	0.3635
RAB2A	0.5407
C6orf162	-0.17575
HPSE2	-0.676666666666667
PLCE1	1.28625
INSL3	0.0785
DLG1	0.6627
PTPLA	-1.91225
PIGX	0.544625
TFIP11	0.608833333333333
FIBIN	3.465
POLR2G	0.92375
GRAP2	-1.4342
DNAJB8	0.37875
CNBP	1.81366666666667
WASF1	-1.26425
INPP5E	-0.861
HSPB1	0.271125
TMEM167	0.2057
CUBN	-0.53225
IGF1	1.0703125
ITPK1	0.066
NAALAD2	-2.49025
G3BP1	0.4579
NT5DC1	0.398375
CYP39A1	-0.7595
TMEM139	1.21616666666667
POLK	-0.3264
GLULD1	-2.6485
RBM15	-1.0215
AMZ2	0.62625
GDF15	-2.91383333333333
MESDC2	0.0345
INCA	0.931166666666667
ACY1L2	-3.494
GZMM	-1.017
PAIP1	0.72
CACNA2D1	-0.576
STK32C	0.938833333333333
SH3BP4	1.49533333333333
DEC1	-0.45
PADI1	-0.2515
UBB	-0.0241
PON3	2.152
PROP1	0.297
ANKRD13B	0.7425
ADCK1	-0.8765
TCF25	-1.00575
SLC38A5	-1.95
CXorf26	-0.394833333333333
C19orf39	0.35875
PPP1R13B	-0.13175
ARL2	-0.7335
TCL6	0.109083333333333
TOP3A	-0.306
SLC16A14	2.666125
FXYD6	0.889
HIST1H4E	-0.565
BBC3	-0.426105263157895
UNC5A	0.6015
FAM86C	0.2707
PI4KB	0.169625
B3GAT1	-2.87575
SUSD2	2.68983333333333
OAZ2	-0.413333333333333
NOC4L	-0.348
C10orf12	0.043
FADS1	1.13983333333333
LOC144097	-0.09225
DKK2	1.41816666666667
KIAA1949	-0.464
RHOT1	1.6642
OXT	0.637
GPR153	-0.86075
ARL4A	-2.495
SAAL1	0.459
CCDC64	0.2265
USE1	0.0535
HNMT	0.267666666666667
PCGF3	-0.66
CYP2C19	0.2895
C20orf4	0.4445
CCDC11	1.27075
ACSBG2	-0.105
RWDD2A	0.8975
PALLD	2.333375
CPLX4	1.1585
LOC492311	0.0055
KPNA2	-0.613833333333333
MACROD1	0.6377
TMCO3	-0.4455
C15orf52	0.27
