Hybridization REF	TCGA-AR-A1AI-01A-11R-A12P-07
ZNF347	-0.4557
GTF2E1	0.64775
RY1	0.426333333333333
ATAD2B	0.5195
ARHGAP17	0.8065
KCNIP3	-0.715
SFPQ	0.72675
GFRA4	0.530333333333333
AKR1B10	-1.273125
TIGD6	0.275333333333333
RGS16	1.103125
URB1	-0.296
OR4C46	0.7152
TOP3B	-0.232
NFATC4	-0.3745
CA14	-5.30925
BMPR1A	1.40883333333333
SNRP70	-0.641625
PRL	-0.333454545454545
C6orf130	-0.8855
STAG2	0.0935
CD55	-0.384928571428571
RPS23	-0.807333333333333
SSX2	-1.30716666666667
FDPSL2A	-0.02525
FBXO27	1.176625
SYNGR3	-0.9365
TMSL3	2.60375
EML1	-2.056
NUP93	0.16475
SMAD3	-2.0891
KIAA1189	0.688
HNRPUL2	0.302833333333333
TBC1D12	0.516333333333333
C16orf24	0.41325
MRVI1	1.626
ZNF581	-0.5095
ELOVL3	2.425
OR51Q1	-0.043
CACNB3	0.6025
GALNT13	-2.52657142857143
C10orf84	0.4556875
NEDD4	-2.4397
SPO11	-0.296
OR5AU1	0.7735
NEK4	-0.0444285714285714
PRKAR2A	-0.3105
IHPK1	0.2505
ATP6V0B	0.545125
CACNA1E	2.041
CEACAM8	-0.584166666666667
PEX14	-0.0445
FLJ12993	-0.9515
ZBTB38	0.01775
PCTK2	0.387166666666667
LRRC16	0.577
FBLIM1	2.22441666666667
FYCO1	0.23425
RP5-1022P6.2	-0.516416666666667
CMTM1	0.247833333333333
PLTP	1.9335
RAPH1	0.842375
DOCK8	1.76
EZH2	-0.458866666666667
SLC25A1	-0.824666666666667
PLEKHB1	0.8853
GRB7	0.7089
ZFP37	-0.27225
MRPL33	-0.08125
PELO	-1.46975
ARMC1	0.333545454545455
C9orf27	-0.003
FLJ25778	0.7125
C9orf37	-0.779666666666667
TMEM66	0.55875
SPRN	-0.135625
HBEGF	1.0785
PI4KA	-0.703
LEPRE1	-0.7585
POU2AF1	0.925125
MRPL12	0.4205
REP15	-0.9455
ZC3H3	1.209
RASAL1	1.18
DDAH1	1.193625
ACBD5	0.318375
TMC2	0.444
CCDC137	-0.19875
SAMD13	-0.244166666666667
UGT2B15	-4.48166666666667
TIPARP	-0.9585
DNASE1L3	0.311
TRIM72	-0.230833333333333
DBX2	0.0465
IPO8	0.411
C21orf88	0.4211
MAP3K14	1.39225
LOC51233	0.49
GGTLA4	0.55675
PDE6D	0.27475
ZNF117	-0.7555
CLK2	0.198875
NKRF	-0.751
TNFSF15	1.5091
DUSP2	1.019875
SECISBP2	-1.0404
GABRR2	-0.307
PPAP2C	2.2955
LOC51145	0.129
PAG1	0.586375
PIK3C3	-0.02125
GNG10	-0.2765
APOL4	1.1655
ANKRD28	-1.087875
STMN3	-2.2932
RAB14	0.3179
CDK2AP2	-0.1825
HDDC3	-1.1575
COMMD7	0.1675
CXXC1	0.18275
HMCN1	-1.53816666666667
CD40	1.691
DYNC1LI2	0.2725625
GDI1	0.4785
LOC646938	-0.26375
VSNL1	-4.70566666666667
PIH1D1	-0.179666666666667
RAET1G	-0.556
KRTAP5-9	0.3025
EFTUD2	-0.20625
ZNF311	-2.64816666666667
ATP6V1G3	0.06425
OR2W3	-1.27225
SCN4A	-0.4635
MED10	-1.767
FAM135A	0.7887
ARHGAP4	-0.75475
EHMT2	-0.1025
UFD1L	0.01375
ERMP1	-0.87125
MAG1	-1.09216666666667
THAP8	1.43933333333333
HACE1	-0.736833333333333
FAM82C	0.326166666666667
C3orf20	-0.354
UNC84A	-0.2245
SCD5	-1.11376923076923
LASS6	0.76875
LSG1	0.394333333333333
MAL	-4.24275
GPR22	1.0575
WDR5B	1.72625
ACTRT1	0.6195
C17orf60	0.439
GRIN2C	-0.4861
ARMC8	0.63275
SLC47A1	-2.08383333333333
DMPK	0.2755
DHRS13	-0.722666666666667
SMC1A	-0.55
KRTAP17-1	0.66375
SMYD5	0.40125
TUSC2	-0.379375
CRHR2	0.9605
KIR3DL2	0.8395
CCDC104	-0.7195
ATP2C1	2.612125
CROT	-2.229
PABPC3	0.409833333333333
EGR1	-1.15733333333333
THSD1	-1.59875
KHK	-0.64625
SLC12A2	0.7423125
CD58	0.07625
STOX2	2.63816666666667
CCDC76	0.0947
CCDC48	-0.65625
DNAH1	-0.261166666666667
ZIC4	-0.326428571428571
OR1G1	-0.717
PSMC6	-0.741666666666667
PROKR1	0.3325
ABCB1	-0.746625
TRAT1	0.889
LLGL1	1.4105
MTF1	1.3665
USP54	1.893125
PAGE2B	-1.9165
ITGB7	-3.03475
CCDC81	-1.931
LOC149837	-0.63
SCUBE1	-0.167
ZSCAN10	1.616
HUWE1	1.38928571428571
CDH17	null
CD180	3.45875
IL17A	0.24225
TMPO	0.00862500000000001
KIAA1524	0.2125
HDGFRP3	-0.245
OXCT1	-0.548
RRAS2	0.337333333333333
LTBP2	1.2048125
SV2B	1.8965
CYP2A6	0.152
PKD1L2	-0.757
PPM1M	0.89075
FLJ22662	3.30866666666667
ZNF502	-1.737
GP6	-1.3425
CRYBA2	-2.91575
LEF1	-3.1307
CTPS	-0.278285714285714
EYA1	-3.8405
EPS8L1	-0.873
MAPK14	0.10875
SERPINB2	-5.755375
GTF2F2	-0.7995
ZNHIT4	0.624
PLA1A	-0.225125
C20orf114	-0.271
HPR	-5.563
C18orf2	-4.299
SATB2	-4.3245
KCNJ9	0.1055
MGC157906	1.4795
MOCS3	0.167
C17orf71	-0.454166666666667
PPHLN1	-0.1154
HIST1H2BN	0.3075
RAPGEF1	0.35525
MAP3K8	2.50225
DLG4	0.189
STC1	-0.94775
CDGAP	3.09525
DDX26B	0.2525
LOC150223	-1.5395
CPSF3	0.197833333333333
TMEM14A	1.12825
MYH3	-1.071
GPKOW	0.03025
SULT1A1	-0.408833333333333
SPON1	0.7947
YY1AP1	0.458666666666667
RAB23	0.9055
PLA2G4A	-3.83475
MAPRE3	-0.55575
ZNF516	-2.13892857142857
GGPS1	0.04275
EXOC3L2	-0.202
C19orf42	-0.4453
MAP2K2	0.0848333333333333
HIST1H2BB	-0.254
RNF19B	2.72766666666667
C6orf128	1.61483333333333
TLR8	4.5425
PCDHA9	-0.903
CARS2	0.331125
CLUL1	0.9585
RHAG	-4.44483333333333
UNK	-0.3095
EXOC8	0.9902
C9orf95	0.12675
C14orf143	-1.516
MAML3	-0.20825
LDHA	-0.5675
MRPL20	0.827125
KLHDC6	0.825666666666667
ATP5S	-0.820833333333333
C8orf55	-0.86
PHF19	-1.6975
KRTAP13-4	0.897
TTC5	-0.9375
XKR5	-1.57075
SILV	-4.67983333333333
TEX28	-0.638
TCTN1	-0.338
CX40.1	0.5735
PPP2R5C	-0.08375
C12orf30	-0.665333333333333
CAPG	2.9955
MPZL1	2.30855
ARSB	-0.483166666666667
TDH	-2.21433333333333
WASF4	1.14125
TSSK3	-1.0398
7A5	1.075
CRISPLD1	-2.247
MAD1L1	-0.204166666666667
SPIN4	0.575166666666667
AMPD1	2.68225
DPYSL5	-2.1595
INPP1	-0.899833333333333
ANKRD11	-0.417055555555556
NPAS4	0.189428571428571
GCET2	1.0338
RNASE9	0.7765
GUCY2D	0.403833333333333
CCDC98	-1.5215
FGF4	-0.782375
CPM	-0.0743333333333333
SLC26A4	0.178666666666667
PLD5	-0.046
FAM59A	-3.3781
FBXO5	-0.478555555555556
SIPA1L1	-0.004875
DPYS	1.31325
ATG4D	-0.36975
TGM3	-0.3045
MTCH1	0.658375
HK1	0.661538461538461
CDC26	-0.1735
GALNT12	-2.895
LOC339229	-0.203
MRPL35	0.03
ORC4L	-0.283375
TNKS	0.983214285714286
C2orf24	0.33
ZNF553	0.279666666666667
GGTLA1	2.0823
ZNF497	0.321
CDY1B	-0.4385
SLC30A4	0.274285714285714
TUB	-1.655125
ARHGEF18	-0.00525
ARRB1	-0.1025
KCNK1	-4.739875
EREG	-3.7615
SCAMP5	0.456
RUNDC3B	-0.3205
ADAMTS20	0.790333333333333
IL17RB	0.09725
FLJ20323	-0.46225
MCAM	-0.65775
POLR3E	-1.34858333333333
AQR	0.533
IPMK	1.8745
CDCA7	-1.068375
CAMP	2.19975
GRHL3	3.189
ADAMTSL2	0.1775
CLMN	2.29233333333333
SSTR3	0.3785
MAGEA5	-2.56333333333333
OVOL2	3.525
JMJD1B	0.421
RBL2	0.6539
PYGO2	1.0045
PPP1R10	0.2055
CSE1L	-0.257833333333333
LCA5	-1.01525
RDH16	-0.014
ASRGL1	-1.01225
TOM1	0.730833333333333
PTX3	-4.891
TTC15	0.4935
SCGB3A1	1.208
MRPL50	-1.0695
RCAN3	2.210875
SLC26A11	-0.5595
STYX	0.5045
CINP	-0.13075
MARCH7	0.497
PFKM	-1.02766666666667
SGMS1	0.401166666666667
RIOK3	0.6738
C1orf110	0.477
CES7	-0.112875
LOC440248	-1.86675
PPP1R12C	0.22225
C10orf27	0.1545
ATG9A	-0.1685
MRPS26	1.1765
TMEM40	1.18975
ELP3	-0.166
ZNF787	0.6764
HIAT1	0.775125
C8orf34	-0.088
MGC4655	-0.1627
PELI1	2.10383333333333
PPT1	0.2171
SLC35C2	-0.358333333333333
C6orf125	-0.4585
MUC4	-0.689166666666667
RFC4	-0.556142857142857
GNB2	0.277833333333333
NUP50	0.425071428571429
SULT4A1	1.85933333333333
C7	0.69475
CCDC130	0.310666666666667
ARRDC4	-0.46925
RQCD1	0.71275
GLYCTK	-1.14
AYTL2	0.135545454545455
MTUS1	1.5734
LEMD3	-0.226833333333333
PLEKHF2	0.2875
HOXA7	-1.613375
GTF3C2	0.132
DYNLRB2	-3.03625
CNOT10	-0.26875
MR1	0.274
FFAR1	-0.42925
PRIC285	0.77875
SLITRK6	-3.41125
LIX1	-2.38133333333333
UBE1L2	0.634166666666667
F8	0.9475
ACHE	0.279333333333333
KPNA5	1.2805
TNFRSF12A	-0.9925
EGR3	-2.014
SERPIND1	-4.08216666666667
OASL	3.3795
IFRD1	0.339875
WDFY1	0.2975
ZNF267	1.23825
ACCN5	0.905
ZBTB6	-0.3915
PPP1R3A	0.456
PRRT3	-1.25625
FBXL19	0.4245
TXNIP	0.489714285714286
ACTN2	-0.5955
ATG9B	-0.869875
C9orf117	-0.165375
IL27	-1.402
RPL36AL	-0.536
KLK15	-1.645
CHAD	0.457
RAP2B	-0.0205
HEBP2	1.81425
ZNF342	0.401
CAMK2G	0.614
TLR3	3.027
FGF14	-0.329333333333333
HMGB2	-0.256375
TRPM5	-0.164333333333333
OR5M11	0.0205
KIF3B	0.641684210526316
PRICKLE2	-0.79175
MTMR9	-2.2725
C3orf27	-0.13525
GLRA3	-2.30666666666667
NSDHL	-0.0598333333333333
TMEM32	0.442
POLR2D	-0.187
MYADML	0.709
C9orf114	-1.0385
MRGPRX1	-0.169
TOPORS	-0.2155
CLDN19	-0.0226666666666666
C1QL4	-0.3125
RNF165	1.6965
DHRS9	1.42925
DNAH2	0.8655
FXR1	-0.545833333333333
ZMYM3	-0.439375
CASP3	1.13833333333333
FAM120C	0.61225
SCLY	-1.2995
CA7	-0.783
ENTPD5	-0.0605
ZNF461	0.490375
PDIA5	0.78125
C1orf19	-0.05
TMEM67	0.57475
KCTD20	0.2985
WDR47	0.616
FLJ38723	-2.1195
KLRF1	-0.265166666666667
TAS2R16	0.779
CLDN12	0.0705
PRKCE	0.00475
UBXD4	0.295
ITGAM	3.242
GLT8D3	-0.4115
WDR31	-0.8864
RGS2	1.58
OR51L1	0.4485
MST1R	0.78375
KIAA1737	0.20425
OR4A5	0.8585
GLIS1	-2.20316666666667
PTMA	0.937857142857143
NAPA	1.27975
PRDM11	-0.3765
LIPF	5.297
DIRAS3	0.34125
ASGR2	-4.241125
C1QTNF4	-0.158
PIK3R4	0.591166666666667
ARMC3	2.58725
NDUFV3	-0.100083333333333
BTBD3	2.554
PPP1R2	0.564166666666667
UBE2NL	-0.54975
FOSL2	1.80471428571429
FAM119A	-1.11633333333333
TUBA4A	0.142
KRTAP12-1	-0.11475
SFRS2	0.321
RHPN1	-0.6543
EEF2	-0.5835
ZDHHC11	-2.87483333333333
EPHA3	-2.5444
RBM12	-1.22475
H2AFJ	0.0854166666666667
EDIL3	-1.342
KIF26A	-2.59275
SERGEF	0.08575
B3GALT4	1.24275
LOC90925	4.95416666666667
OSCAR	0.824
NPFF	-0.60725
DEDD	0.7405
TMEM155	-0.045625
PTPN1	0.321
SCYL2	0.886333333333333
SKAP1	1.7315
LEAP2	-2.75333333333333
GADD45G	0.9188
IFITM3	0.43275
PILRB	-1.2325
SLU7	-0.600625
DSC3	2.67025
DNMT3L	-2.4375
PAPD5	0.29225
B3GNT3	0.527
LHCGR	0.2705
MSL-1	0.05475
UBE2S	-0.759
SAP130	0.0275
ANAPC11	0.4615
MAGED4B	-0.022
ATP6V1B2	0.910166666666667
C14orf179	0.161625
CAPZA1	0.234
CDYL2	-1.0615
GLRX3	0.433166666666667
LOC136288	-2.6125
MOBKL1A	-0.26725
HTR2B	1.0815
CRYGD	0.4194
NUS1	0.740166666666667
PGRMC1	1.162
MYOM2	-2.09625
FLJ39653	-3.29333333333333
CHM	-0.2951
OR5M8	-0.1665
ZNF619	-0.754
FAM105A	2.1525
CCNL1	-0.466875
NAP1L3	-2.5815
C10orf57	1.53766666666667
B3GALNT1	1.54066666666667
CSN1S2A	0.2415
TCP10L	-0.41025
GDAP2	1.260875
DMKN	-2.35966666666667
COX6B1	1.5035
DNASE2	0.826333333333333
MSH5	-1.89425
LGMN	0.0975
USP31	0.6798
OR13C8	1.731
SDCBP	0.8668
NUDT11	-4.7125
PYGL	-1.022
SNPH	-1.54966666666667
B3GNT4	-0.182
MIZF	-0.5272
NUBPL	-1.307375
NOD1	-0.198833333333333
CDH22	-1.05275
NUBP1	0.241333333333333
DSCAM	-3.8185
DGKI	-2.374
FAM136A	1.16075
AKAP1	0.580666666666667
SLC16A6	-2.7445
RIN3	1.28075
PSG2	-0.773666666666667
DIP2B	-0.33125
PSORS1C1	-0.2891
KIAA0495	-0.01
FLJ90709	-0.801833333333333
LPA	-0.837333333333333
PIGA	0.976166666666667
LY75	3.60316666666667
UTS2	-4.767
RREB1	0.693625
GALNACT-2	1.1342
MGC3196	-0.131
FLJ31568	1.057
LPHN1	-1.60875
SP1	1.152625
TOX4	-0.655333333333333
HSPA9	0.5258
APOBEC1	0.73
SLC35E4	-1.41425
LSM5	-1.01475
SURF1	-0.18225
ZBTB1	-0.292583333333333
GTF2F1	-0.37675
RPS15A	0.319285714285714
DUSP21	-0.887833333333333
GINS4	-1.113
MYO15A	0.423
GIMAP7	3.94125
MGC13379	0.33025
ATP6V1E2	-0.309666666666667
UTP3	-0.08775
HNRPA3	-0.1396875
MT4	-1.907
C14orf155	-1.12933333333333
U1SNRNPBP	-0.214
CKLF	-0.292666666666667
PLEKHN1	-0.961666666666667
MBNL1	0.34125
NUP160	-0.219
ACSM2A	-3.7825
LOC129881	-2.075
KIAA1529	-0.39925
FLJ22639	0.15225
HAND1	-1.983
GSX1	0.3285
FGA	-4.339
SERPINB1	-0.83475
ZNF642	-0.3705
IGFBP1	-8.639
SLC1A1	-0.3485
DHX57	0.757875
ZNF766	-0.0025
PTPN21	-0.317444444444444
GDPD3	-1.772
PNPLA5	0.3675
TBR1	0.9175
FAM116A	-0.09425
IQGAP1	0.577125
FOS	-1.846625
ZNF226	-1.012375
FIGNL1	-0.0868333333333333
C14orf1	0.141666666666667
ZMYND17	0.2415
PUS7	0.0141666666666667
TUBB6	-0.47975
KCNQ2	-1.46675
MARCH6	0.360833333333333
CCDC33	0.239
PRODH	-0.958
RBM11	-3.34575
EPHA6	0.62425
SLC43A1	-1.77225
LOC196541	-0.0419999999999999
NTN1	1.50808333333333
ING4	0.4385
PCDHB10	0.1735
DPH2	0.589166666666667
SPACA4	0.2435
FBXL21	-8.823
DIAPH1	-0.553666666666667
ZNF71	0.827
CEP76	-0.359
CORO1A	0.19225
RRM2	-1.01575
EDG4	1.59625
OS9	0.268833333333333
SLC4A1AP	0.532
COG5	1.549
COPS8	-0.375
NGLY1	-1.18025
NCBP2	0.924625
C17orf42	-0.590833333333333
GPSM3	1.62075
SIL1	0.469333333333333
ASB6	-0.0545
SMAD5OS	-0.4345
UNC93A	-3.017125
A1BG	-0.021
C21orf62	-1.023
FMO5	-3.09416666666667
ATRIP	-0.360833333333333
CEBPG	1.0555
C7orf38	0.260833333333333
TNFRSF1B	1.44066666666667
CLEC1A	2.54516666666667
IQSEC1	-0.158875
PATZ1	-0.0099
RBM22	0.506875
BAG2	-0.303333333333333
PAQR5	0.532166666666667
C9orf127	-0.0401
THNSL1	1.7075
SHROOM3	2.5427
JAM2	-0.668
SNRPN	-3.0015
ALX4	-0.0025
CACNA1S	0.2815
FAM130A1	0.79075
CORIN	1.4005
CD300LB	0.519
PLEKHG6	1.6455
LRRC40	0.2195
PCLKC	-1.45275
PCDHB16	-2.35716666666667
WNT2B	1.00466666666667
ASNS	-1.13
MRPL49	-0.173625
FLJ46111	-0.95075
ISG20	0.634
SMU1	-0.446833333333333
CASZ1	0.7415
POLR1D	-0.0064166666666666
GIN1	-0.86975
SNAG1	-0.0873333333333333
ANKRD29	-1.967
CDKN2AIP	0.282
KRR1	-0.6415
CXCL1	-1.56783333333333
EPM2A	-0.5782
PC	0.184833333333333
DEFB127	0.1345
PDZRN4	2.556
FAH	-0.770125
OR51E1	0.692
CDC2L6	1.83066666666667
DNTTIP1	-0.387
PAX8	-0.4815
TMEM116	-0.51025
C1orf150	1.0435
PRO2012	-0.22075
MRPL40	-0.5505
BEX1	-4.56177777777778
SLC2A4	-0.066
PKMYT1	-0.06025
FEZF2	-0.117
SLC26A9	2.59225
MAP2	3.44725
LYL1	-0.90225
SLC25A19	0.331666666666667
NOS3	-0.396
ZNF34	0.514666666666667
TMPRSS11F	-1.078
FAM43A	-0.6885
FCRL4	0.913666666666667
KLF14	-0.06425
FLRT2	-2.53316666666667
WRN	0.6805
SDF2	0.4136
KRT8P12	-0.7755
C6orf195	-0.00850000000000006
C9orf125	-4.22866666666667
DZIP3	-0.497625
RIT1	1.94283333333333
SCML1	-2.51566666666667
RHBDF2	1.39
OR2G3	0.0955
REXO1L1	0.3055
MAP3K7IP3	0.209125
C3orf57	-6.4975
FBXW11	-0.8015
ETAA1	-0.65175
C14orf131	-1.105
AKT1S1	0.29175
SLC12A5	-1.021875
C9orf164	0.96575
NRIP3	0.16575
NOS1AP	-1.12975
TMEM121	-2.58875
SAP30BP	0.378
DGCR6	0.04125
WDR76	-0.54175
FAM82B	-0.9605
LOC606495	0.0695
MAP9	0.3525
BCDIN3D	-0.02325
CXorf36	2.974
DSCR3	0.6056
ZFAND3	0.7525
C7orf43	0.602
SPSB3	0.7622
C19orf19	0.33525
FAM133A	-3.523875
C12orf25	0.30475
SLC39A3	-0.066375
DISP2	-0.73675
PI4KAP2	-1.881
MKRN3	0.0346666666666667
ADAMTS13	-1.2975
CBLN3	0.386
TTYH1	-0.401333333333333
C3orf18	-0.905
FLJ13236	-2.28925
ZMYND12	3.247
C18orf25	1.400375
GLB1L3	-1.687
ATP13A5	5.7755
RANBP10	0.38925
CD96	0.358
DENND1C	0.7705
RBMS3	-1.9047
SLC41A3	1.07133333333333
DGCR6L	0.19975
TMEM128	-1.17283333333333
CSNK1G3	0.447071428571429
MOBKL2C	1.192125
TSPAN6	0.91975
MATN2	-1.4882
MSL2L1	0.154833333333333
ST6GALNAC2	-2.9205
FGFBP2	0.518875
FGL1	-6.52366666666667
MPP3	0.341833333333333
ARHGEF6	1.20583333333333
TGFBR2	0.04925
ACMSD	-2.03375
IL33	1.8035
C9orf5	-0.483333333333333
DEAF1	-0.7175
AMN	0.1205
DEFA6	-0.0515
RNF212	-3.29566666666667
METT5D1	0.552666666666667
CIB1	-0.5864
TSSK1B	-0.358
KIAA1727	2.187
ZNF680	-0.246416666666667
LOC399900	-0.66
LOC152217	0.661916666666667
CTNNAL1	-2.7725
CIT	-1.0115
TLE6	-1.421
ZNF607	-0.50525
HERC4	-0.52
DRAP1	0.1914
PEMT	0.2975
C10orf111	1.7345
ZNF575	1.25125
KCTD7	0.55
MYO1F	1.418125
LOC285382	-1.476
RAB11A	0.2616
PLCD3	-0.93075
C15orf28	-0.638
PTBP2	-0.125125
CTB-1048E9.5	0.223875
C19orf60	0.751333333333333
C7orf25	-0.1665
SETD7	1.394875
HOXB9	-4.5875
VANGL1	0.0855
CHAF1B	-0.171
NDUFA3	0.84025
KIAA1328	-0.140333333333333
SHARPIN	0.458625
TTC23	-0.4205
UGP2	0.859083333333333
ANKIB1	0.8001
CIRBP	-0.846285714285714
SEC14L4	1.77616666666667
OVCH1	-0.260833333333333
VPS52	-0.26175
FAT	0.826375
M6PRBP1	-0.28675
GPRIN3	1.398
PPM1F	-0.0791666666666667
TSR1	0.03125
CCDC85A	-1.945
PCSK5	-0.5715
ZFHX3	-1.395
HEMK1	-1.256
PGBD2	0.2475
RSRC2	-0.327833333333333
AURKC	-1.51816666666667
SCRIB	0.1345
ORM2	-4.73766666666667
FAM115A	0.1051
FZD6	-0.599875
UNC119	0.965833333333333
GPX3	-0.5518
NOV	-2.420875
CABC1	0.41775
CDC42SE2	0.5200625
EIF2S2	-0.678
RNF130	1.05125
CKAP5	0.4375
RP11-413M3.2	0.418875
C10orf18	1.5068
TMEM93	0.016
DYX1C1	1.142
KCNMB2	-2.411
ANK3	2.22991666666667
KRT5	1.5239
CDH12	0.003375
QRSL1	0.023625
JUB	-3.44175
SHC4	1.452875
CCL15	0.673833333333333
CCDC22	0.28525
SNX24	-0.38
RARS	-0.78175
MORC2	0.906
FAM48A	-0.339
MT1H	0.0355
PPP1R14C	3.58366666666667
FOXD1	-2.64764285714286
C1orf213	-1.534
AMT	-1.9296
DSN1	-1.28125
PTPLAD2	2.9585
DIS3L	-1.5005
RASL11A	-0.57925
GPRC5B	2.8175
FRMD7	-1.517
STRN4	0.37775
KITLG	1.88745454545455
HDGF	1.154
OR1S1	0.04
SETX	-0.2956
DDR2	-0.214125
KCTD12	1.352
LYZL2	-0.84275
WDR52	-0.584
TMEM2	-0.69825
ZNF579	0.655166666666667
LOC200810	-0.33525
TNFSF9	-1.80275
PPFIA4	-2.40125
CNIH3	-1.9105
MAP4K4	0.372428571428571
ROD1	1.32978571428571
ALS2CR12	-0.3484
DOCK3	1.31766666666667
PAQR9	-5.255
ASB17	-0.852666666666667
STX16	-0.9535
FEZ2	0.7392
DLAT	-0.111666666666667
KIF21B	-0.553333333333333
CDC5L	0.25725
TMEM119	0.791833333333333
CRIP3	-1.61875
TPSD1	-0.241666666666667
TEPP	1.00525
GNGT2	1.85525
C21orf121	0.32675
WNK1	-0.0538333333333333
FLJ10490	1.0255
OR51B5	-2.2675
LOC203547	0.237375
HAS1	-1.52
PPA1	0.9555
ST7	0.50575
C11orf46	0.802
POPDC3	-4.72066666666667
ACOX2	-2.83216666666667
ATCAY	-0.652666666666667
TM4SF19	-2.46075
MFSD9	0.639833333333333
PDHB	-0.32925
ERN1	0.57975
LCE3C	0.1535
GPR111	0.515
NOTCH3	2.11433333333333
ADAMTS5	0.6975
B3GALT1	-2.0855
UGCGL1	0.792833333333333
FAM58A	0.740833333333333
FBXO32	2.19025
CLPP	-0.444
NXPH1	-1.376
MTMR3	0.629666666666667
ATP1B3	-1.368
TMEM16A	1.750125
HIST1H3F	0.331833333333333
TRIM25	0.247166666666667
SDCBP2	0.988
CRKL	-0.482875
HOXB2	-1.79116666666667
ANP32B	-0.6075
GATM	1.3635
AP4E1	0.25275
EDG5	0.59125
CDKN3	-1.6415
CDH4	-2.2705
PGD	0.678
RND1	-0.2585
GAD1	-3.6637
MPG	-0.002875
LOC440350	-0.147
ZNF133	0.84025
SERPINB12	0.303
AMELY	0.7286
DHX36	-0.03675
TNFAIP8L2	3.41616666666667
PHTF2	0.168388888888889
CCDC112	0.244833333333333
IQCC	-1.03925
HEYL	2.38633333333333
FTSJ2	-0.832
APPL1	0.454125
RAB43	0.458285714285714
OR10G2	0.061
WAC	1.6115
ADCY9	0.9545
RUNDC2B	-0.203
PYCRL	0.0726
AGPAT7	-0.403166666666667
SLC22A9	-1.84666666666667
CDKAL1	0.2745
PDYN	-0.0131666666666667
C20orf74	-0.089
MTMR11	0.201
VAV3	2.33375
DAPL1	1.56775
STXBP3	0.88025
EIF3G	-0.21725
ARHGAP22	-0.38775
NPFFR1	0.3295
NPC1	0.433333333333333
ALDH9A1	0.9125
ZNF600	-0.75825
ZNF678	-0.362666666666667
RASSF1	-0.544833333333333
ADD2	-0.035875
PITPNB	0.618375
PKD2L2	0.795166666666667
LRP11	-0.42275
CDKL1	0.2225
SMEK2	1.736
PRODH2	-3.34283333333333
C11orf54	-0.901
SFRS11	-0.158333333333333
IL7	0.635833333333333
ALS2CR16	0.40125
BTG3	0.5755
PAK2	0.509944444444444
RP11-679B17.1	-2.3275
GATA4	-2.099
ATP2B1	-2.62025
LOC130940	0.334
C1orf172	2.67833333333333
ATF7IP2	-0.3455
SLC25A43	0.771666666666667
CENTG3	-0.699166666666667
IGF2BP1	-3.9642
FCHSD1	0.3665
CAMK2N2	1.32083333333333
ELAVL3	-0.1556
NBPF15	-0.821666666666667
UBE2J2	0.0218333333333333
GNL2	-0.1045
PRR3	-0.3362
NLF2	1.67375
OR4F6	0.7465
KLHL24	1.46366666666667
CCDC88A	0.5312
SGPP1	-0.125
C10orf11	-0.993166666666667
SLC35B4	-0.597
UGT3A2	-0.5725
ARNT2	0.5072
CBR1	0.310375
ITPR3	-1.13083333333333
TRAPPC6B	-0.0794
AMZ1	-1.5965
ARP11	2.053
WDSUB1	1.3455
APBA1	-0.262166666666667
RAB2A	1.0219
C6orf162	0.4325
HPSE2	-0.714666666666667
PLCE1	-2.37
INSL3	0.9645
DLG1	0.5829
PTPLA	-0.451
PIGX	-0.5325
TFIP11	0.249333333333333
FIBIN	1.57
POLR2G	0.47175
GRAP2	-1.1274
DNAJB8	-0.54525
CNBP	0.7885
WASF1	-2.9205
INPP5E	-2.0082
HSPB1	-0.2515625
TMEM167	-0.9119
CUBN	0.254
IGF1	0.9971875
ITPK1	-0.3927
NAALAD2	-2.58575
G3BP1	0.5429
NT5DC1	0.382375
CYP39A1	2.644
TMEM139	1.98641666666667
POLK	-0.6856
GLULD1	-2.6315
RBM15	-0.3515
AMZ2	0.0645
GDF15	-4.41466666666667
MESDC2	-0.363
INCA	1.25316666666667
ACY1L2	0.292
GZMM	0.684833333333333
PAIP1	0.688
CACNA2D1	-1.97525
STK32C	-0.508666666666667
SH3BP4	0.797666666666667
DEC1	0.4485
PADI1	1.123
UBB	0.7515
PON3	1.13083333333333
PROP1	0.671
ANKRD13B	-0.071
ADCK1	0.14
TCF25	0.125666666666667
SLC38A5	-2.079
CXorf26	0.549666666666667
C19orf39	-0.54075
PPP1R13B	0.4405
ARL2	-0.798
TCL6	0.2607
TOP3A	-0.349
SLC16A14	0.523
FXYD6	1.73
HIST1H4E	1.035
BBC3	0.205473684210526
UNC5A	0.2765
FAM86C	-0.5735
PI4KB	1.585
B3GAT1	-3.22975
SUSD2	0.3305
OAZ2	-0.771166666666667
NOC4L	0.14175
C10orf12	1.59
FADS1	-2.10516666666667
LOC144097	-0.21375
DKK2	2.47433333333333
KIAA1949	0.7115
RHOT1	0.3318
OXT	1.3885
GPR153	1.2445
ARL4A	-1.23166666666667
SAAL1	0.268
CCDC64	0.763
USE1	-0.0273333333333334
HNMT	0.136166666666667
PCGF3	-1.164875
CYP2C19	-0.2385
C20orf4	0.727
CCDC11	-0.218
ACSBG2	-0.30575
RWDD2A	-0.21025
PALLD	2.17025
CPLX4	1.8235
LOC492311	-1.1665
KPNA2	-0.306333333333333
MACROD1	0.4767
TMCO3	-1.21016666666667
