Hybridization REF	TCGA-BH-A1EO-11A-31R-A137-07
ZNF347	0.1393
GTF2E1	-0.0165
RY1	0.201666666666667
ATAD2B	-0.130625
ARHGAP17	0.4962
KCNIP3	-0.0725
SFPQ	-0.269625
GFRA4	0.133833333333333
AKR1B10	-1.73475
TIGD6	0.585166666666667
RGS16	3.468875
URB1	-0.852833333333333
OR4C46	-0.204833333333333
TOP3B	-1.1605
NFATC4	0.0655
CA14	-4.778
BMPR1A	0.353
SNRP70	-2.097125
PRL	0.31825
C6orf130	-0.26425
STAG2	-0.46325
CD55	0.570357142857143
RPS23	0.462333333333333
SSX2	-1.06666666666667
FDPSL2A	-0.836
FBXO27	1.502125
SYNGR3	-1.62483333333333
TMSL3	4.168
EML1	0.635
NUP93	-1.05608333333333
SMAD3	-0.2532
KIAA1189	-0.165333333333333
HNRPUL2	-0.432833333333333
TBC1D12	1.64583333333333
C16orf24	0.42125
MRVI1	2.3365
ZNF581	-0.0723333333333333
ELOVL3	2.6635
OR51Q1	0.719
CACNB3	-0.368666666666667
GALNT13	1.04128571428571
C10orf84	1.8161875
NEDD4	0.5395
SPO11	0.8745
OR5AU1	0.0225
NEK4	-0.595
PRKAR2A	-0.0465
IHPK1	-0.169666666666667
ATP6V0B	-0.48025
CACNA1E	1.2065
CEACAM8	0.429833333333333
PEX14	-0.0315
FLJ12993	-0.0405
ZBTB38	-0.0666666666666667
PCTK2	0.176
LRRC16	0.8544
FBLIM1	-0.0998333333333334
FYCO1	1.946
RP5-1022P6.2	0.0556666666666667
CMTM1	0.706
PLTP	2.96383333333333
RAPH1	0.67325
DOCK8	0.534125
EZH2	-3.3028
SLC25A1	-0.444
PLEKHB1	-0.9549
GRB7	-1.9778
ZFP37	0.2755
MRPL33	0.6855
PELO	-0.1585
ARMC1	-0.405909090909091
C9orf27	0.136625
FLJ25778	-0.538
C9orf37	-1.037
TMEM66	-0.03025
SPRN	0.00525
HBEGF	2.1055
PI4KA	-1.1485
LEPRE1	-0.06475
POU2AF1	-4.17325
MRPL12	-0.761833333333333
REP15	0.391
ZC3H3	-1.255
RASAL1	-1.6165
DDAH1	-0.08625
ACBD5	0.3835
TMC2	0.883
CCDC137	-1.16025
SAMD13	1.26216666666667
UGT2B15	-4.94216666666667
TIPARP	0.4305
DNASE1L3	5.70675
TRIM72	0.166
DBX2	3.065
IPO8	-0.3195
C21orf88	-1.579
MAP3K14	0.31675
LOC51233	1.0484
GGTLA4	-1.80275
PDE6D	-0.242
ZNF117	-1.29575
CLK2	-1.5325
NKRF	-0.8105
TNFSF15	-0.421
DUSP2	-0.072875
SECISBP2	-0.4071
GABRR2	0.5395
PPAP2C	-1.9755
LOC51145	-0.177166666666667
PAG1	-0.118375
PIK3C3	0.526
GNG10	0.9245
APOL4	1.27116666666667
ANKRD28	-1.07475
STMN3	-1.051
RAB14	1.0832
CDK2AP2	-0.59425
HDDC3	1.0515
COMMD7	-0.148875
CXXC1	-0.63675
HMCN1	1.0535
CD40	2.35425
DYNC1LI2	0.3815
GDI1	-0.63875
LOC646938	0.337
VSNL1	-2.51166666666667
PIH1D1	-0.399666666666667
RAET1G	1.813
KRTAP5-9	0.2865
EFTUD2	-0.853
ZNF311	-0.8785
ATP6V1G3	0.74925
OR2W3	0.211
SCN4A	2.67175
MED10	-0.517625
FAM135A	0.3001
ARHGAP4	-0.6205
EHMT2	-1.366375
UFD1L	-0.27425
ERMP1	-1.60725
MAG1	-0.0816666666666667
THAP8	0.473833333333333
HACE1	-0.326166666666667
FAM82C	0.0956666666666666
C3orf20	-0.438
UNC84A	0.0793333333333333
SCD5	0.359642857142857
LASS6	-0.696375
LSG1	-0.39675
MAL	-4.279
GPR22	0.25
WDR5B	1.44425
ACTRT1	0.801
C17orf60	1.21966666666667
GRIN2C	1.0821
ARMC8	0.246
SLC47A1	-1.05733333333333
DMPK	-0.034
DHRS13	-1.36916666666667
SMC1A	-1.03083333333333
KRTAP17-1	0.5845
SMYD5	-1.11975
TUSC2	0.844125
CRHR2	-0.134
KIR3DL2	0.36
CCDC104	0.7255
ATP2C1	0.018
CROT	-0.406
PABPC3	-1.26366666666667
EGR1	4.53483333333333
THSD1	2.4335
KHK	-0.6855
SLC12A2	-0.094875
CD58	0.97725
STOX2	0.993666666666667
CCDC76	-0.6302
CCDC48	4.60425
DNAH1	0.173666666666667
ZIC4	0.334625
OR1G1	0.626
PSMC6	-0.2505
PROKR1	1.1005
ABCB1	0.664
TRAT1	-1.526
LLGL1	-0.6845
MTF1	1.018
USP54	-0.677
PAGE2B	-2.6125
ITGB7	-4.0175
CCDC81	-0.077
LOC149837	0.6795
SCUBE1	-0.6035
ZSCAN10	-0.2435
HUWE1	-0.434785714285714
CDH17	0.24
CD180	0.92125
IL17A	-0.371
TMPO	-2.3715
KIAA1524	-1.2785
HDGFRP3	-0.125166666666667
OXCT1	0.725727272727273
RRAS2	0.558666666666667
LTBP2	2.826375
SV2B	4.52283333333333
CYP2A6	1.882375
PKD1L2	0.91
PPM1M	1.5685
FLJ22662	3.293
ZNF502	2.74075
GP6	-0.23675
CRYBA2	-2.1095
LEF1	-3.8551
CTPS	-2.82228571428571
EYA1	-0.950166666666667
EPS8L1	-1.8735
MAPK14	-0.598666666666667
SERPINB2	-3.8375
GTF2F2	-0.0681666666666667
ZNHIT4	-0.747
PLA1A	1.233375
C20orf114	-0.1705
HPR	-1.344
C18orf2	-3.49333333333333
SATB2	-0.798
KCNJ9	0.451
MGC157906	-0.629
MOCS3	-0.67275
C17orf71	-0.577833333333333
PPHLN1	-0.054
HIST1H2BN	-2.179375
RAPGEF1	-0.7085
MAP3K8	2.47
DLG4	1.21316666666667
STC1	0.0995
CDGAP	2.5395
DDX26B	-0.5835
LOC150223	-3.08725
CPSF3	-0.822
TMEM14A	-0.087
MYH3	-1.0275
GPKOW	0.035
SULT1A1	1.73116666666667
SPON1	4.6081
YY1AP1	-0.634833333333333
RAB23	0.55775
PLA2G4A	-0.7825
MAPRE3	-0.1705
ZNF516	0.306642857142857
GGPS1	0.56675
EXOC3L2	-0.128
C19orf42	0.9643
MAP2K2	-0.579333333333333
HIST1H2BB	-1.71775
RNF19B	0.459
C6orf128	0.796
TLR8	4.657
PCDHA9	-0.18
CARS2	-0.295375
CLUL1	-1.19233333333333
RHAG	-3.71316666666667
UNK	-0.719
EXOC8	0.643
C9orf95	2.4815
C14orf143	0.0448333333333333
MAML3	-0.00650000000000002
LDHA	-1.826
MRPL20	0.781625
KLHDC6	0.993666666666667
ATP5S	0.639166666666667
C8orf55	-0.81475
PHF19	-1.82975
KRTAP13-4	2.1765
TTC5	-1.145
XKR5	0.01925
SILV	-4.79816666666667
TEX28	0.357
TCTN1	0.405
CX40.1	-0.17025
PPP2R5C	-0.1305
C12orf30	-2.34716666666667
CAPG	1.74475
MPZL1	0.6546
ARSB	-0.471833333333333
TDH	-1.59375
WASF4	1.89675
TSSK3	-0.7675
7A5	-1.179
CRISPLD1	1.202125
MAD1L1	-0.778666666666667
SPIN4	-1.73816666666667
AMPD1	0.33125
DPYSL5	-0.077
INPP1	1.45366666666667
ANKRD11	-1.28594444444444
NPAS4	0.00787499999999999
GCET2	0.1479
RNASE9	-0.552
GUCY2D	0.323
CCDC98	0.43675
FGF4	-0.3715
CPM	2.53233333333333
SLC26A4	-0.325
PLD5	0.28075
FAM59A	1.0548
FBXO5	-2.51866666666667
SIPA1L1	-0.512125
DPYS	0.762
ATG4D	-0.43975
TGM3	0.5365
MTCH1	-0.601875
HK1	-0.141076923076923
CDC26	1.385
GALNT12	0.0115
LOC339229	-0.2995
MRPL35	0.109875
ORC4L	-0.183875
TNKS	-0.5975
C2orf24	0.218666666666667
ZNF553	-0.586166666666667
GGTLA1	3.6276
ZNF497	-0.58175
CDY1B	0.45675
SLC30A4	0.0235
TUB	0.125
ARHGEF18	-0.627
ARRB1	1.20025
KCNK1	-1.364375
EREG	-2.2846
SCAMP5	-0.21125
RUNDC3B	3.82925
ADAMTS20	0.438333333333333
IL17RB	-2.2625
FLJ20323	-0.627
MCAM	2.511
POLR3E	-2.29466666666667
AQR	0.339
IPMK	0.545
CDCA7	-4.57375
CAMP	1.70525
GRHL3	-2.07
ADAMTSL2	0.742333333333333
CLMN	2.24466666666667
SSTR3	0.9105
MAGEA5	-1.54816666666667
OVOL2	-4.03475
JMJD1B	-0.17975
RBL2	0.3626
PYGO2	-0.461
PPP1R10	-0.305
CSE1L	-1.412
LCA5	2.53325
RDH16	-0.14975
ASRGL1	-0.698375
TOM1	-0.498
PTX3	-3.541
TTC15	0.958
SCGB3A1	1.86416666666667
MRPL50	-0.24525
RCAN3	-0.63725
SLC26A11	0.083
STYX	0.00633333333333333
CINP	0.546
MARCH7	-0.629
PFKM	-1.16266666666667
SGMS1	1.69083333333333
RIOK3	0.2693
C1orf110	0.6185
CES7	-0.1555
LOC440248	-1.27575
PPP1R12C	0.1025
C10orf27	0.2455
ATG9A	-0.196
MRPS26	0.482
TMEM40	0.1675
ELP3	0.0808
ZNF787	-0.423
HIAT1	-0.385375
C8orf34	2.82433333333333
MGC4655	0.0684
PELI1	1.09133333333333
PPT1	-0.853
SLC35C2	-0.659333333333333
C6orf125	-0.4695
MUC4	0.197
RFC4	-2.69985714285714
GNB2	-0.782
NUP50	-0.302
SULT4A1	-1.1082
C7	4.793875
CCDC130	-0.3805
ARRDC4	1.56225
RQCD1	-0.56
GLYCTK	0.472
AYTL2	-1.05563636363636
MTUS1	1.1954
LEMD3	-0.0248333333333333
PLEKHF2	-0.1345
HOXA7	2.13625
GTF3C2	-2.3215
DYNLRB2	1.8545
CNOT10	-0.7055
MR1	0.401
FFAR1	0.36025
PRIC285	0.1895
SLITRK6	-0.46975
LIX1	-2.3849
UBE1L2	-0.664583333333333
F8	2.7685
ACHE	-0.127666666666667
KPNA5	-0.398
TNFRSF12A	-1.362
EGR3	3.5885
SERPIND1	-3.56316666666667
OASL	1.38725
IFRD1	-1.08675
WDFY1	-0.6145
ZNF267	-0.37625
ACCN5	0.2815
ZBTB6	-0.78825
PPP1R3A	0.5385
PRRT3	0.249
FBXL19	-1.3085
TXNIP	2.729
ACTN2	-1.29375
ATG9B	-0.455375
C9orf117	0.325
IL27	0.919
RPL36AL	0.772333333333333
KLK15	0.3215
CHAD	0.848
RAP2B	0.8045
HEBP2	2.577
ZNF342	-0.591
CAMK2G	-0.4185
TLR3	3.06475
FGF14	0.91975
HMGB2	-0.9415
TRPM5	-0.0891666666666667
OR5M11	0.2075
KIF3B	0.0428947368421053
PRICKLE2	2.41525
MTMR9	0.50825
C3orf27	0.2315
GLRA3	-1.90266666666667
NSDHL	-0.657
TMEM32	0.6975
POLR2D	-0.858166666666667
MYADML	1.0265
C9orf114	-0.8755
MRGPRX1	0.6395
TOPORS	0.76075
CLDN19	-0.98375
C1QL4	-0.1165
RNF165	-0.435
DHRS9	4.23075
DNAH2	-0.444
FXR1	-0.4825
ZMYM3	-1.07
CASP3	0.514833333333333
FAM120C	-0.7325
SCLY	-1.33275
CA7	0.5165
ENTPD5	-0.504
ZNF461	0.348375
PDIA5	-0.476
C1orf19	-0.0288333333333333
TMEM67	-0.461
KCTD20	-0.7715
WDR47	1.155
FLJ38723	1.298
KLRF1	3.456
TAS2R16	-0.2425
CLDN12	-1.26325
PRKCE	-0.2255
UBXD4	-0.438
ITGAM	3.91283333333333
GLT8D3	-0.236875
WDR31	-0.1957
RGS2	3.777
OR51L1	0.421
MST1R	-1.23125
KIAA1737	0.8155
OR4A5	1.1465
GLIS1	-1.50866666666667
PTMA	-0.3155
NAPA	-0.1825
PRDM11	0.1125
LIPF	0.237
DIRAS3	1.78475
ASGR2	-3.212
C1QTNF4	2.88675
PIK3R4	0.177666666666667
ARMC3	0.2955
NDUFV3	0.0255833333333333
BTBD3	-0.841166666666667
PPP1R2	0.288
UBE2NL	-1.34025
FOSL2	1.01421428571429
FAM119A	-0.870666666666667
TUBA4A	-0.7365
KRTAP12-1	0.0015
SFRS2	-1.6565
RHPN1	-0.9291
EEF2	-1.38566666666667
ZDHHC11	-0.329333333333333
EPHA3	-0.1722
RBM12	-0.10425
H2AFJ	0.42775
EDIL3	1.401
KIF26A	0.64575
SERGEF	0.1315
B3GALT4	3.055
LOC90925	-0.596833333333333
OSCAR	1.13925
NPFF	-0.027625
DEDD	0.8785
TMEM155	-1.139625
PTPN1	-0.30225
SCYL2	-0.255833333333333
SKAP1	1.4065
LEAP2	-2.7605
GADD45G	1.7602
IFITM3	1.65
PILRB	-2.433
SLU7	0.5864375
DSC3	-0.728333333333333
DNMT3L	-1.82425
PAPD5	0.017
B3GNT3	-1.34016666666667
LHCGR	0.5065
MSL-1	-0.598
UBE2S	-2.671875
SAP130	-0.35525
ANAPC11	0.52
MAGED4B	-2.071
ATP6V1B2	0.586833333333333
C14orf179	1.167
CAPZA1	-0.62
CDYL2	-1.02283333333333
GLRX3	-0.187833333333333
LOC136288	-0.625
MOBKL1A	-0.2165
HTR2B	6.17075
CRYGD	-0.246
NUS1	-1.14066666666667
PGRMC1	-0.606
MYOM2	2.47075
FLJ39653	-1.802
CHM	-0.2729
OR5M8	0.6465
ZNF619	0.164
FAM105A	2.03175
CCNL1	-0.6325
NAP1L3	0.95125
C10orf57	0.399166666666667
B3GALNT1	0.330833333333333
CSN1S2A	-0.188
TCP10L	0.20975
GDAP2	0.564125
DMKN	-2.68633333333333
COX6B1	0.95075
DNASE2	-0.263166666666667
MSH5	-1.6345
LGMN	2.245375
USP31	-0.1243
OR13C8	0.76
SDCBP	2.2001
NUDT11	-1.13433333333333
PYGL	1.79916666666667
SNPH	0.344333333333333
B3GNT4	-1.7555
MIZF	-1.1885
NUBPL	0.184125
NOD1	1.23816666666667
CDH22	1.07325
NUBP1	0.303
DSCAM	-2.542
DGKI	1.1
FAM136A	-1.466
AKAP1	0.416666666666667
SLC16A6	-2.79
RIN3	0.966
PSG2	-0.2325
DIP2B	-0.418333333333333
PSORS1C1	1.2824
KIAA0495	-0.6465
FLJ90709	0.329833333333333
LPA	-0.147666666666667
PIGA	-0.721333333333333
LY75	1.48033333333333
UTS2	-5.2975
RREB1	-0.973875
GALNACT-2	0.266
MGC3196	-0.177
FLJ31568	-1.6015
LPHN1	-1.18125
SP1	0.42925
TOX4	0.5905
HSPA9	-0.1616
APOBEC1	-0.115
SLC35E4	-1.92375
LSM5	-0.49375
SURF1	0.27075
ZBTB1	0.793333333333333
GTF2F1	-0.101
RPS15A	1.24007142857143
DUSP21	-0.317666666666667
GINS4	-3.054
MYO15A	0.0171666666666667
GIMAP7	5.405
MGC13379	1.45975
ATP6V1E2	-0.5145
UTP3	0.3835
HNRPA3	-0.7553125
MT4	0.445
C14orf155	0.24875
U1SNRNPBP	0.7235
CKLF	0.209166666666667
PLEKHN1	-2.34833333333333
MBNL1	0.483333333333333
NUP160	-1.25975
ACSM2A	-0.763
LOC129881	-0.5005
KIAA1529	-0.21225
FLJ22639	-2.63175
HAND1	-0.7435
GSX1	0.2585
FGA	-3.7505
SERPINB1	1.1305
ZNF642	0.766
IGFBP1	-8.075375
SLC1A1	-0.13
DHX57	-0.511125
ZNF766	0.1205
PTPN21	0.8565
GDPD3	-1.17983333333333
PNPLA5	0.6755
TBR1	0.346833333333333
FAM116A	0.2225
IQGAP1	1.263875
FOS	4.10125
ZNF226	0.58825
FIGNL1	-1.05083333333333
C14orf1	-0.768
ZMYND17	-0.8035
PUS7	-1.68683333333333
TUBB6	0.632375
KCNQ2	-1.6105
MARCH6	-0.331333333333333
CCDC33	0.6875
PRODH	-1.096
RBM11	-1.5105
EPHA6	0.274375
SLC43A1	0.9065
LOC196541	0.231375
NTN1	0.736583333333333
ING4	0.51725
PCDHB10	1.158
DPH2	-1.3135
SPACA4	-0.44425
FBXL21	-2.8175
DIAPH1	-1.31333333333333
ZNF71	0.770333333333333
CEP76	-0.502
CORO1A	-0.40775
RRM2	-4.573125
EDG4	-1.11425
OS9	0.122666666666667
SLC4A1AP	-0.1095
COG5	-0.645
COPS8	-0.12525
NGLY1	-0.3765
NCBP2	-0.317375
C17orf42	-0.078
GPSM3	0.64775
SIL1	0.645
ASB6	-0.554
SMAD5OS	2.8915
UNC93A	-3.936375
A1BG	-0.367666666666667
C21orf62	0.64775
FMO5	-1.14775
ATRIP	-0.564833333333333
CEBPG	0.772333333333333
C7orf38	-0.313333333333333
TNFRSF1B	2.4985
CLEC1A	2.72916666666667
IQSEC1	0.6745
PATZ1	-0.4573
RBM22	0.70525
BAG2	-0.1315
PAQR5	-1.08183333333333
C9orf127	0.6707
THNSL1	-0.6445
SHROOM3	-3.2276
JAM2	4.439
SNRPN	-2.23675
ALX4	-0.245
CACNA1S	-0.507
FAM130A1	-0.00175
CORIN	0.188
CD300LB	1.2415
PLEKHG6	0.907
LRRC40	-0.918
PCLKC	-0.9145
PCDHB16	1.3175
WNT2B	2.26466666666667
ASNS	-3.04733333333333
MRPL49	-0.72975
FLJ46111	-2.01825
ISG20	-1.276875
SMU1	-0.127666666666667
CASZ1	-0.1595
POLR1D	0.157833333333333
GIN1	0.55375
SNAG1	0.915833333333333
ANKRD29	1.3855
CDKN2AIP	0.275
KRR1	-0.06075
CXCL1	-0.0528333333333333
EPM2A	0.9676
PC	1.81083333333333
DEFB127	0.151
PDZRN4	3.4095
FAH	1.5385
OR51E1	4.5895
CDC2L6	-0.5515
DNTTIP1	-1.09875
PAX8	0.21525
TMEM116	-0.0425
C1orf150	0.5475
PRO2012	0.18125
MRPL40	0.173
BEX1	-3.0789
SLC2A4	2.92133333333333
PKMYT1	-2.006
FEZF2	-0.327333333333333
SLC26A9	-0.941
MAP2	0.4825
LYL1	0.17975
SLC25A19	-0.447333333333333
NOS3	0.845
ZNF34	1.19783333333333
TMPRSS11F	-0.682
FAM43A	0.7535
FCRL4	0.0536666666666667
KLF14	2.2065
FLRT2	2.15983333333333
WRN	-1.362
SDF2	0.8084
KRT8P12	-1.89
C6orf195	0.587
C9orf125	1.02916666666667
DZIP3	-0.142375
RIT1	1.40991666666667
SCML1	-0.945166666666667
RHBDF2	-0.214625
OR2G3	0.4405
REXO1L1	0.085
MAP3K7IP3	-0.46875
C3orf57	-6.87425
FBXW11	-1.36933333333333
ETAA1	-0.45175
C14orf131	-0.9487
AKT1S1	-0.82975
SLC12A5	-0.452375
C9orf164	-0.25675
NRIP3	-0.333375
NOS1AP	-1.79075
TMEM121	-0.08575
SAP30BP	0.00330000000000002
DGCR6	0.65925
WDR76	-2.55025
FAM82B	0.278083333333333
LOC606495	-1.08
MAP9	0.807416666666667
BCDIN3D	0.705
CXorf36	6.05316666666667
DSCR3	-0.1809
ZFAND3	0.304875
C7orf43	0.263166666666667
SPSB3	0.0299
C19orf19	0.75975
FAM133A	-1.804125
C12orf25	0.32275
SLC39A3	-0.473375
DISP2	0.3695
PI4KAP2	-2.9205
MKRN3	-2.54133333333333
ADAMTS13	-1.013875
CBLN3	0.5344
TTYH1	-1.44266666666667
C3orf18	1.7255
FLJ13236	-2.09425
ZMYND12	2.733
C18orf25	-0.3015
GLB1L3	-0.3885
ATP13A5	0.358
RANBP10	-0.1555
CD96	-0.9915
DENND1C	0.19225
RBMS3	2.8941
SLC41A3	0.871166666666667
DGCR6L	0.8105
TMEM128	0.916833333333333
CSNK1G3	0.189857142857143
MOBKL2C	2.317125
TSPAN6	0.5495
MATN2	1.5575
MSL2L1	0.202166666666667
ST6GALNAC2	-0.910666666666667
FGFBP2	6.418625
FGL1	-6.01683333333333
MPP3	-1.5165
ARHGEF6	3.00616666666667
TGFBR2	2.548125
ACMSD	-1.08525
IL33	6.7955
C9orf5	0.5245
DEAF1	-0.2808
AMN	0.3075
DEFA6	0.402857142857143
RNF212	0.27625
METT5D1	-0.861
CIB1	0.3287
TSSK1B	-0.275333333333333
KIAA1727	0.0105
ZNF680	-0.830833333333333
LOC399900	-3.83
LOC152217	0.198666666666667
CTNNAL1	-1.043
CIT	-3.489
TLE6	-1.05675
ZNF607	-0.42875
HERC4	-1.20166666666667
DRAP1	-0.9724
PEMT	1.65075
C10orf111	-0.791
ZNF575	1.518125
KCTD7	-0.194
MYO1F	1.4315
LOC285382	0.97625
RAB11A	0.99
PLCD3	-0.47975
C15orf28	-0.01375
PTBP2	-0.37075
CTB-1048E9.5	-0.153875
C19orf60	1.65533333333333
C7orf25	0.485
SETD7	1.68625
HOXB9	-4.32
VANGL1	-0.8589375
CHAF1B	-3.5165
NDUFA3	0.61925
KIAA1328	0.7325
SHARPIN	-0.759125
TTC23	0.653875
UGP2	2.151
ANKIB1	-0.2607
CIRBP	0.794428571428571
SEC14L4	-2.59
OVCH1	1.26816666666667
VPS52	-1.41275
FAT	-0.399375
M6PRBP1	-0.99975
GPRIN3	0.0895
PPM1F	0.4015
TSR1	-1.25075
CCDC85A	5.409
PCSK5	4.32875
ZFHX3	0.098
HEMK1	-0.9767
PGBD2	-0.1835
RSRC2	-0.562333333333333
AURKC	-0.9145
SCRIB	-1.437125
ORM2	-4.07133333333333
FAM115A	-0.2686
FZD6	-0.339
UNC119	-0.275666666666667
GPX3	4.3417
NOV	2.845125
CABC1	1.550375
CDC42SE2	-0.605625
EIF2S2	-0.1251
RNF130	3.27375
CKAP5	-1.75833333333333
RP11-413M3.2	0.9
C10orf18	-0.0579999999999999
TMEM93	-0.25625
DYX1C1	0.78175
KCNMB2	-1.234875
ANK3	-1.65583333333333
KRT5	-2.4427
CDH12	-1.14575
QRSL1	-0.372
JUB	-2.70025
SHC4	-1.9425
CCL15	4.068
CCDC22	0.075
SNX24	-0.06775
RARS	-0.332
MORC2	-0.614625
FAM48A	-0.349
MT1H	0.0555
PPP1R14C	-2.42433333333333
FOXD1	-2.19485714285714
C1orf213	0.46925
AMT	-1.8852
DSN1	-2.12475
PTPLAD2	4.0815
DIS3L	0.15325
RASL11A	3.4665
GPRC5B	1.73175
FRMD7	0.819
STRN4	-0.69725
KITLG	0.706681818181818
HDGF	-2.144
OR1S1	0.3775
SETX	0.2091
DDR2	2.470875
KCTD12	4.123
LYZL2	-0.99875
WDR52	-1.3165
TMEM2	0.8595
ZNF579	-0.414
LOC200810	-0.49125
TNFSF9	-0.318375
PPFIA4	-3.49875
CNIH3	0.112166666666667
MAP4K4	-0.797357142857143
ROD1	-0.568642857142857
ALS2CR12	1.59316666666667
DOCK3	-1.46033333333333
PAQR9	-2.5615
ASB17	0.4858
STX16	-1.742
FEZ2	1.3375
DLAT	-0.6525
KIF21B	-1.40816666666667
CDC5L	-0.41475
TMEM119	1.503
CRIP3	-1.637
TPSD1	0.535166666666667
TEPP	-0.18425
GNGT2	2.1545
C21orf121	-0.25825
WNK1	-0.2885
FLJ10490	0.3546
OR51B5	-1.6295
LOC203547	0.554
HAS1	3.3505
PPA1	0.0925
ST7	0.19125
C11orf46	0.3874
POPDC3	0.266166666666667
ACOX2	1.98783333333333
ATCAY	-0.465
TM4SF19	3.4905
MFSD9	0.126333333333333
PDHB	0.46775
ERN1	-0.75225
LCE3C	0.00949999999999998
GPR111	-0.5525
NOTCH3	2.53033333333333
ADAMTS5	5.78125
B3GALT1	-0.493
UGCGL1	-0.4185
FAM58A	0.723833333333333
FBXO32	0.293
CLPP	-0.62125
NXPH1	-1.20733333333333
MTMR3	1.0915
ATP1B3	0.27175
TMEM16A	3.774375
HIST1H3F	-1.0535
TRIM25	-0.293
SDCBP2	1.2145
CRKL	-1.662125
HOXB2	0.397833333333333
ANP32B	-0.00637499999999999
GATM	3.511
AP4E1	-0.417625
EDG5	1.113375
CDKN3	-2.43266666666667
CDH4	-2.2275
PGD	-0.6775
RND1	-0.4245
GAD1	-3.292
MPG	0.2245
LOC440350	-0.9995
ZNF133	0.10525
SERPINB12	1.0425
AMELY	-0.1478
DHX36	-0.8605
TNFAIP8L2	4.76866666666667
PHTF2	-0.405555555555556
CCDC112	-0.229833333333333
IQCC	-1.9775
HEYL	3.53016666666667
FTSJ2	-1.29916666666667
APPL1	0.51625
RAB43	0.491142857142857
OR10G2	0.343
WAC	0.598
ADCY9	0.042625
RUNDC2B	0.48
PYCRL	-0.9569
AGPAT7	0.2865
SLC22A9	-0.952333333333333
CDKAL1	-0.1645
PDYN	-0.7435
C20orf74	0.78
MTMR11	0.69875
VAV3	-0.813083333333333
DAPL1	0.83025
STXBP3	0.5485
EIF3G	-0.037
ARHGAP22	0.781
NPFFR1	-0.306
NPC1	-0.623666666666667
ALDH9A1	1.7295
ZNF600	-0.023625
ZNF678	-0.906
RASSF1	0.139083333333333
ADD2	-1.992375
PITPNB	0.472
PKD2L2	1.356125
LRP11	-0.323
CDKL1	0.727
SMEK2	0.33725
PRODH2	-2.89483333333333
C11orf54	-0.129666666666667
SFRS11	-0.650666666666667
IL7	1.76
ALS2CR16	0.85275
BTG3	-1.02533333333333
PAK2	-0.362888888888889
RP11-679B17.1	2.28225
GATA4	-1.69133333333333
ATP2B1	-0.969
LOC130940	-0.893
C1orf172	-4.49183333333333
ATF7IP2	-0.84
SLC25A43	-0.531
CENTG3	-0.680916666666667
IGF2BP1	-3.6792
FCHSD1	0.8915
CAMK2N2	0.427666666666667
ELAVL3	-0.311777777777778
NBPF15	-1.20783333333333
UBE2J2	-0.431833333333333
GNL2	-1.01375
PRR3	-0.8734
NLF2	0.697
OR4F6	0.036
KLHL24	0.970333333333333
CCDC88A	-0.5339
SGPP1	-0.0156666666666667
C10orf11	2.35416666666667
SLC35B4	-0.475166666666667
UGT3A2	-0.6365
ARNT2	-2.1337
CBR1	0.080375
ITPR3	-2.0075
TRAPPC6B	0.47
AMZ1	-1.759
ARP11	0.92175
WDSUB1	0.8575
APBA1	0.335666666666667
RAB2A	0.8773
C6orf162	1.065375
HPSE2	0.23425
PLCE1	1.065
INSL3	2.4725
DLG1	-0.0365
PTPLA	-1.59675
PIGX	-0.52
TFIP11	0.214
FIBIN	4.4235
POLR2G	-0.086
GRAP2	-1.7554
DNAJB8	0.1575
CNBP	1.805
WASF1	-0.527
INPP5E	-1.1502
HSPB1	0.0864375
TMEM167	0.1804
CUBN	2.01775
IGF1	6.0808125
ITPK1	1.0146
NAALAD2	0.14425
G3BP1	-0.082
NT5DC1	0.386625
CYP39A1	1.2015
TMEM139	1.37381818181818
POLK	-0.302222222222222
GLULD1	-1.73175
RBM15	-1.5755
AMZ2	0.284
GDF15	-2.66916666666667
MESDC2	-0.1685
INCA	2.24183333333333
ACY1L2	-1.429
GZMM	0.0211666666666667
PAIP1	-0.9285
CACNA2D1	1.19525
STK32C	-0.647
SH3BP4	-0.219
DEC1	0.0845
PADI1	0.2955
UBB	0.3619
PON3	0.0406666666666666
PROP1	1.212
ANKRD13B	-0.509
ADCK1	-1.158
TCF25	0.161333333333333
SLC38A5	-2.2515
CXorf26	0.602833333333333
C19orf39	-0.0345
PPP1R13B	0.2415
ARL2	-0.1535
TCL6	0.146818181818182
TOP3A	-1.0995
SLC16A14	1.110625
FXYD6	3.191
HIST1H4E	-1.04125
BBC3	-0.639368421052632
UNC5A	0.578333333333333
FAM86C	-0.5624
PI4KB	-0.183875
B3GAT1	-3.02875
SUSD2	1.13266666666667
OAZ2	0.372
NOC4L	-0.59975
C10orf12	-0.81525
FADS1	-2.3865
LOC144097	-0.6275
DKK2	1.82166666666667
KIAA1949	0.8485
RHOT1	0.0775
OXT	3.9285
GPR153	0.0957500000000001
ARL4A	-0.2665
SAAL1	-1.49325
CCDC64	-0.4335
USE1	0.509666666666667
HNMT	2.18366666666667
PCGF3	-0.274125
CYP2C19	0.726
C20orf4	0.2025
CCDC11	-0.40825
ACSBG2	0.30225
RWDD2A	1.0135
PALLD	2.2095
CPLX4	-0.1395
LOC492311	2.37875
KPNA2	-2.43783333333333
MACROD1	-0.6612
TMCO3	-0.616833333333333
C15orf52	-0.37
