Hybridization REF	TCGA-BH-A1EU-11A-23R-A137-07
ZNF434	0.0173333333333333
SMARCD1	-0.922833333333333
ZFP106	1.01275
ZNF347	-0.1168
GTF2E1	-0.566
RY1	-0.435666666666667
ATAD2B	-0.0145
ARHGAP17	-0.4747
KCNIP3	-0.236
SFPQ	-0.24375
GFRA4	2.54483333333333
AKR1B10	-2.587125
TIGD6	0.0315
RGS16	0.161625
URB1	-0.993833333333333
OR4C46	3.1295
TOP3B	-1.14025
NFATC4	-0.6165
CA14	-4.9785
BMPR1A	-0.0745
SNRP70	-1.00875
PRL	0.417
C6orf130	0.4385
STAG2	-0.879
CD55	-0.342928571428571
RPS23	0.477
SSX2	-1.43333333333333
FDPSL2A	-0.80875
FBXO27	-0.60525
SYNGR3	-0.327166666666667
TMSL3	1.962
EML1	-0.417
NUP93	-1.21608333333333
SMAD3	-0.3271
KIAA1189	0.353833333333333
HNRPUL2	-1.352
TBC1D12	0.552666666666667
C16orf24	-0.62175
MRVI1	2.47166666666667
ZNF581	-0.266666666666667
ELOVL3	2.025
OR51Q1	0.96275
CACNB3	0.12
GALNT13	-1.435125
C10orf84	0.6205625
NEDD4	-0.0482000000000001
SPO11	-0.407
OR5AU1	0.476
NEK4	-0.601714285714286
PRKAR2A	-1.25716666666667
IHPK1	-0.345666666666667
ATP6V0B	-0.747875
CACNA1E	2.9585
CEACAM8	0.3575
PEX14	-0.024
FLJ12993	-1.1385
ZBTB38	-0.432166666666667
PCTK2	-0.8315
LRRC16	1.3782
FBLIM1	0.732
FYCO1	1.4835
RP5-1022P6.2	-0.00483333333333334
CMTM1	-0.566666666666667
PLTP	2.22133333333333
RAPH1	0.4965
DOCK8	0.338625
EZH2	-2.8276
SLC25A1	-0.4115
PLEKHB1	0.5189
GRB7	1.3547
ZFP37	-0.056
MRPL33	0.253
PELO	-0.4415
ARMC1	-0.789090909090909
C9orf27	-0.878714285714286
FLJ25778	1.082
C9orf37	-0.909666666666667
TMEM66	0.89425
SPRN	0.434875
HBEGF	0.263125
PI4KA	-0.743
LEPRE1	-1.85875
POU2AF1	-1.841375
MRPL12	-1.14233333333333
REP15	0.0915
ZC3H3	0.03925
RASAL1	-1.24575
DDAH1	0.380125
ACBD5	-0.5555
TMC2	1.0385
CCDC137	-1.62575
SAMD13	0.614
UGT2B15	-3.95916666666667
TIPARP	0.185
DNASE1L3	4.06925
TRIM72	0.523
DBX2	1.41775
IPO8	-1.9685
C21orf88	-0.6045
MAP3K14	0.84675
LOC51233	0.0864
GGTLA4	-0.715
PDE6D	-1.0565
ZNF117	-0.4135
CLK2	-0.851125
NKRF	-0.87725
TNFSF15	0.0514
DUSP2	1.39225
SECISBP2	-0.014
GABRR2	-0.147
PPAP2C	2.018
LOC51145	0.231666666666667
PAG1	-0.951125
PIK3C3	0.301
GNG10	-0.2125
APOL4	0.638
ANKRD28	-1.0815
STMN3	-0.8563
RAB14	0.56
CDK2AP2	-0.5985
HDDC3	-0.12825
COMMD7	0.239875
CXXC1	-0.0745
HMCN1	-0.1226
CD40	1.4625
DYNC1LI2	0.0299375
GDI1	-0.594
LOC646938	-0.89075
VSNL1	0.228166666666667
PIH1D1	-0.530666666666667
RAET1G	1.1605
KRTAP5-9	1.5725
EFTUD2	-0.96825
ZNF311	-0.874666666666667
ATP6V1G3	0.95275
OR2W3	-0.474333333333333
SCN4A	1.24975
MED10	-0.66075
FAM135A	-0.3437
ARHGAP4	-1.374
EHMT2	-1.1245
UFD1L	-0.48225
ERMP1	-0.774
MAG1	-0.9125
THAP8	-0.473666666666667
HACE1	0.182833333333333
FAM82C	-0.3645
C3orf20	2.239
UNC84A	-0.0263333333333333
SCD5	0.591692307692308
LASS6	-0.32075
LSG1	-0.731833333333333
MAL	-4.53025
GPR22	-0.888
WDR5B	1.0705
ACTRT1	2.251
C17orf60	-0.254166666666667
GRIN2C	0.9928
ARMC8	-0.369833333333333
SLC47A1	-2.04983333333333
DMPK	-0.034
DHRS13	-1.19616666666667
SMC1A	-0.704166666666667
KRTAP17-1	-1.4315
SMYD5	-0.59225
TUSC2	0.163625
CRHR2	0.0265
KIR3DL2	0.617
CCDC104	1.10475
ATP2C1	0.25
CROT	0.029
PABPC3	-1.46333333333333
EGR1	3.0895
THSD1	1.79825
KHK	-1.08
SLC12A2	1.5346875
CD58	-0.28175
STOX2	0.106
CCDC76	-0.0902
CCDC48	3.85
DNAH1	0.554833333333333
ZIC4	-0.246125
OR1G1	-0.096
PSMC6	-0.381166666666667
PROKR1	0.418
ABCB1	1.212875
TRAT1	-2.0235
LLGL1	0.153
MTF1	-0.06225
USP54	0.19
PAGE2B	-0.4225
ITGB7	-3.884
CCDC81	-0.929
LOC149837	0.24325
SCUBE1	0.7695
ZSCAN10	2.461
HUWE1	-0.844214285714285
CDH17	1.024
CD180	-0.587
IL17A	0.98925
TMPO	-3.18075
KIAA1524	-1.70966666666667
HDGFRP3	-0.332
OXCT1	-0.182909090909091
RRAS2	-0.0178333333333333
LTBP2	3.2489375
SV2B	3.30916666666667
CYP2A6	3.01028571428571
PKD1L2	0.1255
PPM1M	1.12925
FLJ22662	2.73933333333333
ZNF502	2.86475
GP6	0.0855
CRYBA2	-0.4645
LEF1	-3.1009
CTPS	-2.66157142857143
EYA1	-2.66483333333333
EPS8L1	0.423
MAPK14	-1.12341666666667
SERPINB2	-5.056875
GTF2F2	0.127666666666667
ZNHIT4	-1.579
PLA1A	-1.307625
C20orf114	1.666
HPR	-3.715
C18orf2	-2.26616666666667
SATB2	-1.85275
KCNJ9	0.502
MGC157906	0.561
MOCS3	-0.86025
C17orf71	-0.794833333333333
PPHLN1	-0.4177
HIST1H2BN	-2.375875
RAPGEF1	0.175125
MAP3K8	1.47975
DLG4	1.56883333333333
STC1	0.576083333333333
CDGAP	1.0725
DDX26B	0.7615
LOC150223	-2.30475
CPSF3	-1.23133333333333
TMEM14A	0.40075
MYH3	-0.377
GPKOW	-0.125
SULT1A1	-0.3885
SPON1	3.0675
YY1AP1	-0.4515
RAB23	-0.63525
PLA2G4A	-1.26175
MAPRE3	0.89475
ZNF516	0.816
GGPS1	0.4035
EXOC3L2	1.254375
C19orf42	0.7246
MAP2K2	-0.1985
HIST1H2BB	-2.20425
RNF19B	0.268333333333333
C6orf128	-0.286
TLR8	2.81425
PCDHA9	0.146
CARS2	-0.29725
CLUL1	2.398
RHAG	-4.24466666666667
UNK	-0.08
EXOC8	0.74
C9orf95	1.89625
C14orf143	-0.623333333333333
MAML3	1.261625
LDHA	-1.9705
MRPL20	0.36125
KLHDC6	0.6766
ATP5S	0.235333333333333
C8orf55	-0.68
PHF19	-2.517
KRTAP13-4	0.7685
TTC5	-0.49475
XKR5	-0.116
SILV	-5.10516666666667
TEX28	1.24
TCTN1	0.3505
CX40.1	1.0875
PPP2R5C	-0.3185
C12orf30	-1.82416666666667
CAPG	1.4965
MPZL1	0.43815
ARSB	-2.5555
TDH	-1.86125
WASF4	0.79725
TSSK3	-0.93
7A5	0.4375
CRISPLD1	2.8825
MAD1L1	-1.08366666666667
SPIN4	-0.632166666666667
AMPD1	1.39825
DPYSL5	-0.018
INPP1	1.15783333333333
ANKRD11	-1.1555
NPAS4	0.573125
GCET2	-0.3573
RNASE9	1.4175
GUCY2D	0.5372
CCDC98	0.2375
FGF4	0.757125
CPM	-0.4415
SLC26A4	0.0766666666666666
PLD5	0.458
FAM59A	0.6982
FBXO5	-2.68444444444444
SIPA1L1	-0.035125
DPYS	0.62275
ATG4D	-0.20825
TGM3	-0.02
MTCH1	-0.10375
HK1	-0.350785714285714
CDC26	0.885
GALNT12	-0.749
LOC339229	-0.564
MRPL35	-0.452875
ORC4L	-0.365375
TNKS	-0.952928571428571
C2orf24	0.338166666666667
ZNF553	-0.31
GGTLA1	3.291
ZNF497	-0.54175
CDY1B	0.133
SLC30A4	-0.485625
TUB	0.26425
ARHGEF18	-0.283
ARRB1	1.00775
KCNK1	-0.206625
EREG	-2.4747
SCAMP5	-0.80125
RUNDC3B	2.505
ADAMTS20	0.212
IL17RB	-0.348875
FLJ20323	-0.735
MCAM	1.05375
POLR3E	-1.92525
AQR	-0.028
IPMK	-1.2185
CDCA7	-4.507375
CAMP	-1.9405
GRHL3	-0.88425
ADAMTSL2	2.29766666666667
CLMN	1.669
SSTR3	1.3045
MAGEA5	-1.89783333333333
OVOL2	3.19875
JMJD1B	-0.0965
RBL2	-0.0965
PYGO2	0.06175
PPP1R10	-0.311333333333333
CSE1L	-1.84183333333333
LCA5	1.9915
RDH16	0.85925
ASRGL1	-1.04675
TOM1	-0.189833333333333
PTX3	-1.7015
TTC15	0.4365
SCGB3A1	3.571
MRPL50	-1.07475
RCAN3	-0.121625
SLC26A11	0.7085
STYX	-1.1745
CINP	-0.38325
MARCH7	-0.93075
PFKM	-1.021
SGMS1	1.103
RIOK3	-0.4173
C1orf110	0.5945
CES7	0.588571428571428
LOC440248	-0.391
PPP1R12C	0.31325
C10orf27	3.464
ATG9A	-0.73675
MRPS26	0.47625
TMEM40	1.86775
ELP3	-0.7353
ZNF787	0.3576
HIAT1	-0.560625
C8orf34	1.59883333333333
MGC4655	-0.0841
PELI1	1.18766666666667
PPT1	-0.4338
SLC35C2	-0.0788333333333333
C6orf125	-1.362
MUC4	-0.947333333333333
RFC4	-2.37385714285714
GNB2	-0.0676666666666666
NUP50	-0.759
SULT4A1	-1.0855
C7	5.171375
CCDC130	0.083
ARRDC4	1.251
RQCD1	-1.5145
GLYCTK	-0.8035
AYTL2	-1.75454545454545
MTUS1	1.0891
LEMD3	0.179333333333333
PLEKHF2	0.7295
HOXA7	1.542375
GTF3C2	-2.3135
DYNLRB2	3.46625
CNOT10	-0.81275
MR1	0.0765
FFAR1	1.255
PRIC285	1.0405
SLITRK6	2.73225
LIX1	-2.05088888888889
UBE1L2	-1.46183333333333
F8	1.465875
ACHE	1.03966666666667
KPNA5	-0.25825
TNFRSF12A	-1.09516666666667
EGR3	2.387
SERPIND1	-4.50316666666667
OASL	-0.2815
IFRD1	-0.881125
WDFY1	-1.12883333333333
ZNF267	-0.297375
ACCN5	0.362
ZBTB6	-0.49725
PPP1R3A	-0.6565
PRRT3	0.21425
FBXL19	1.0815
TXNIP	2.80814285714286
ACTN2	-1.85675
ATG9B	-0.472875
C9orf117	-0.40725
IL27	1.694
RPL36AL	0.763
KLK15	0.353
CHAD	1.045
RAP2B	-0.0121
HEBP2	1.28825
ZNF342	1.61
CAMK2G	-0.672333333333333
TLR3	1.9305
FGF14	2.56025
HMGB2	-1.789125
TRPM5	0.5565
OR5M11	0.4065
KIF3B	-0.934947368421052
PRICKLE2	1.724
MTMR9	-0.02775
C3orf27	0.1075
GLRA3	1.85683333333333
NSDHL	-0.893666666666667
TMEM32	0.426
POLR2D	-1.71608333333333
MYADML	1.21
C9orf114	-1.1025
MRGPRX1	0.247
TOPORS	0.46275
CLDN19	1.26475
C1QL4	-0.3595
RNF165	-1.6935
DHRS9	0.02325
DNAH2	-0.241333333333333
FXR1	-0.646333333333333
ZMYM3	-1.578875
CASP3	-0.330333333333333
FAM120C	0.6125
SCLY	-1.9555
CA7	0.6
ENTPD5	-0.262833333333333
ZNF461	-0.159875
PDIA5	-1.1095
C1orf19	-0.708666666666667
TMEM67	-0.6675
KCTD20	-1.88025
WDR47	0.653
FLJ38723	2.1355
KLRF1	1.35016666666667
TAS2R16	-0.767
CLDN12	0.084
PRKCE	0.12675
UBXD4	-0.97125
ITGAM	3.635
GLT8D3	-0.622125
WDR31	-0.371
RGS2	4.96675
OR51L1	1.998
MST1R	-0.41825
KIAA1737	1.32125
OR4A5	0.92
GLIS1	-1.69016666666667
PTMA	-0.207357142857143
NAPA	0.3825
PRDM11	1.094
LIPF	1.033
DIRAS3	2.88075
ASGR2	-3.438875
C1QTNF4	1.97275
PIK3R4	-0.205166666666667
ARMC3	0.544
NDUFV3	-0.620416666666667
BTBD3	-0.4475
PPP1R2	0.133416666666667
UBE2NL	-1.307
FOSL2	-0.00492857142857141
FAM119A	-1.70533333333333
TUBA4A	-0.6377
KRTAP12-1	0.6735
SFRS2	-1.0755
RHPN1	-0.1873
EEF2	-0.649333333333333
ZDHHC11	0.2
EPHA3	-2.33577777777778
RBM12	-0.08375
H2AFJ	0.711833333333333
EDIL3	-1.0935
KIF26A	-0.0945
SERGEF	0.1735
B3GALT4	2.3085
LOC90925	1.879
OSCAR	0.661
NPFF	0.857375
DEDD	0.276375
TMEM155	-1.45557142857143
PTPN1	-0.7595
SCYL2	-0.0838333333333333
SKAP1	1.879
LEAP2	-1.8775
GADD45G	1.3017
IFITM3	0.695
PILRB	-0.4565
SLU7	0.498375
DSC3	2.74975
DNMT3L	-1.9045
PAPD5	-0.869
B3GNT3	-0.777
LHCGR	0.138
MSL-1	-1.012
UBE2S	-2.727625
SAP130	-0.51025
ANAPC11	-0.22
MAGED4B	-1.022
ATP6V1B2	-0.084
C14orf179	0.9095
CAPZA1	-0.903375
CDYL2	-1.57433333333333
GLRX3	-0.812333333333333
LOC136288	-0.925666666666667
MOBKL1A	0.6115
HTR2B	3.20225
CRYGD	0.7568
NUS1	-1.6605
PGRMC1	0.021
MYOM2	1.64575
FLJ39653	-0.859666666666667
CHM	-1.0099
OR5M8	1.0645
ZNF619	-0.145
FAM105A	1.01975
CCNL1	-0.155625
NAP1L3	0.094
C10orf57	0.865333333333334
B3GALNT1	0.125166666666667
CSN1S2A	-0.525
TCP10L	-0.358
GDAP2	-0.234625
DMKN	0.527833333333333
COX6B1	0.05
DNASE2	-0.208833333333333
MSH5	-1.98075
LGMN	0.82425
USP31	0.6843
OR13C8	2.111
SDCBP	0.4067
NUDT11	-1.25716666666667
PYGL	0.0785
SNPH	0.676666666666667
B3GNT4	-2.2495
MIZF	-0.8407
NUBPL	-0.295714285714286
NOD1	0.8955
CDH22	2.392375
NUBP1	0.115666666666667
DSCAM	-3.9895
DGKI	1.393
FAM136A	-1.279
AKAP1	0.3085
SLC16A6	-2.21675
RIN3	0.59
PSG2	1.483
DIP2B	-0.442833333333333
PSORS1C1	1.3753
KIAA0495	-0.698
FLJ90709	-0.508333333333333
LPA	1.74016666666667
PIGA	-0.729166666666667
LY75	4.2335
UTS2	-6.3345
RREB1	-0.634375
GALNACT-2	-0.554
MGC3196	-1.11225
FLJ31568	0.25125
LPHN1	-0.474125
SP1	-0.099875
TOX4	0.538833333333333
HSPA9	-0.5888
APOBEC1	0.135
SLC35E4	-0.307
LSM5	-0.777
SURF1	-0.125
ZBTB1	0.792583333333333
GTF2F1	0.120875
RPS15A	0.511214285714286
DUSP21	0.084
GINS4	-4.25416666666667
MYO15A	0.608166666666667
GIMAP7	3.94575
MGC13379	1.43425
ATP6V1E2	-0.0783333333333333
UTP3	0.48625
HNRPA3	-0.3618125
MT4	1.424
C14orf155	0.46825
U1SNRNPBP	0.589
CKLF	-0.8425
PLEKHN1	-1.02566666666667
MBNL1	-0.000583333333333288
NUP160	-1.5145
ACSM2A	-1.6865
LOC129881	0.97675
KIAA1529	0.8265
FLJ22639	-1.04625
HAND1	-1.351
GSX1	1.4465
FGA	-3.7768125
SERPINB1	0.73525
ZNF642	-0.162
IGFBP1	-8.68875
SLC1A1	-0.473
DHX57	-0.696375
ZNF766	-1.072
PTPN21	0.4238
GDPD3	0.1645
PNPLA5	0.05
TBR1	0.27
FAM116A	0.7205
IQGAP1	0.89825
FOS	2.957875
ZNF226	0.61675
FIGNL1	-1.14216666666667
C14orf1	-0.31
ZMYND17	0.0670000000000001
PUS7	-1.57816666666667
TUBB6	-0.183125
KCNQ2	-1.483
MARCH6	-0.223916666666667
CCDC33	1.9535
PRODH	0.64625
RBM11	2.017
EPHA6	0.478428571428571
SLC43A1	-0.39325
LOC196541	0.839714285714286
NTN1	1.73954545454545
ING4	0.79875
PCDHB10	1.24425
DPH2	-1.101
SPACA4	-1.33025
FBXL21	-3.7015
DIAPH1	-0.919833333333333
ZNF71	0.6775
CEP76	-1.149
CORO1A	-1.1055
RRM2	-5.175125
EDG4	0.917
OS9	0.201166666666667
SLC4A1AP	-0.44275
COG5	-0.8875
COPS8	-0.42025
NGLY1	-0.5205
NCBP2	-0.6515
C17orf42	0.0276666666666667
GPSM3	0.996375
SIL1	0.189166666666667
ASB6	-0.78625
SMAD5OS	0.684333333333333
UNC93A	-3.840375
A1BG	-0.3045
C21orf62	0.818
FMO5	-0.00641666666666665
ATRIP	-0.539166666666667
CEBPG	0.254
C7orf38	-0.150833333333333
TNFRSF1B	0.503666666666667
CLEC1A	2.2822
IQSEC1	0.459625
PATZ1	0.388
RBM22	0.0875
BAG2	-1.56833333333333
PAQR5	-2.961
C9orf127	0.7233
THNSL1	-0.42075
SHROOM3	2.2662
JAM2	2.618
SNRPN	-1.30175
ALX4	-1.1425
CACNA1S	1.0085
FAM130A1	0.12125
CORIN	1.405
CD300LB	1.4905
PLEKHG6	0.722
LRRC40	-0.54525
PCLKC	-0.346
PCDHB16	1.62233333333333
WNT2B	0.3295
ASNS	-2.08744444444444
MRPL49	-0.734875
FLJ46111	-1.131
ISG20	-0.78275
SMU1	-0.170666666666667
CASZ1	0.089
POLR1D	-0.489666666666667
GIN1	0.4625
SNAG1	0.2115
ANKRD29	0.1905
CDKN2AIP	0.3185
KRR1	0.01625
CXCL1	1.55683333333333
EPM2A	0.8183
PC	0.256833333333333
DEFB127	2.066
PDZRN4	2.025
FAH	0.307375
OR51E1	2.546
CDC2L6	-1.226
DNTTIP1	-0.73
PAX8	-1.317
TMEM116	0.302
C1orf150	-1.3285
PRO2012	0.6105
MRPL40	-0.356666666666667
BEX1	-3.2647
SLC2A4	1.3825
PKMYT1	-2.371
FEZF2	-0.957
SLC26A9	-1.55675
MAP2	1.2691
LYL1	-1.0555
SLC25A19	-1.46866666666667
NOS3	0.9975
ZNF34	0.744666666666667
TMPRSS11F	-1.30975
FAM43A	0.1825
FCRL4	-0.109333333333333
KLF14	0.924
FLRT2	0.6565
WRN	-1.313
SDF2	0.7004
KRT8P12	-0.63825
C6orf195	0.037
C9orf125	0.242333333333333
DZIP3	-0.78425
RIT1	0.2515
SCML1	-1.29633333333333
RHBDF2	-0.136
OR2G3	-0.147
REXO1L1	3.5985
MAP3K7IP3	-0.554875
C3orf57	-3.93
FBXW11	-0.347
ETAA1	-0.53575
C14orf131	-0.6721
AKT1S1	-0.70475
SLC12A5	-0.910125
C9orf164	0.845
NRIP3	0.0205
NOS1AP	-0.51675
TMEM121	-0.34125
SAP30BP	-0.123
DGCR6	0.1515
WDR76	-2.34575
FAM82B	-0.633916666666667
LOC606495	-1.6385
MAP9	0.933583333333333
BCDIN3D	0.61075
CXorf36	4.2445
DSCR3	-1.0436
ZFAND3	-0.645375
C7orf43	1.43233333333333
SPSB3	0.8054
C19orf19	3.105
FAM133A	-2.50325
C12orf25	0.46925
SLC39A3	-0.959625
DISP2	-1.43425
PI4KAP2	-1.364
MKRN3	-3.69266666666667
ADAMTS13	0.579375
CBLN3	1.23366666666667
TTYH1	1.181
C3orf18	1.325
FLJ13236	-2.3095
ZMYND12	2.36625
C18orf25	-0.181125
GLB1L3	-0.8285
ATP13A5	1.883
RANBP10	0.03275
CD96	-1.1638
DENND1C	0.1525
RBMS3	2.0414
SLC41A3	0.5985
DGCR6L	0.36525
TMEM128	1.153
CSNK1G3	-0.642642857142857
MOBKL2C	1.70575
TSPAN6	0.69825
MATN2	1.5792
MSL2L1	0.382833333333333
ST6GALNAC2	-0.075
FGFBP2	3.258625
FGL1	-5.74233333333333
MPP3	1.38016666666667
ARHGEF6	1.30266666666667
TGFBR2	1.71575
ACMSD	0.206
IL33	6.26725
C9orf5	0.151166666666667
DEAF1	0.0899
AMN	1.829
DEFA6	-0.274285714285714
RNF212	-0.1675
METT5D1	-0.44
CIB1	0.1524
TSSK1B	0.465
KIAA1727	0.55925
ZNF680	0.0320833333333334
LOC399900	-2.651
LOC152217	0.201083333333333
CTNNAL1	-1.5935
CIT	-3.59041666666667
TLE6	0.45775
ZNF607	-0.527
HERC4	-1.43233333333333
DRAP1	-1.0003
PEMT	0.32725
C10orf111	-1.0885
ZNF575	1.937875
KCTD7	0.106
MYO1F	0.295
LOC285382	0.09475
RAB11A	0.8434
PLCD3	0.4065
C15orf28	-0.453333333333333
PTBP2	0.27075
CTB-1048E9.5	-0.758875
C19orf60	0.517666666666667
C7orf25	0.143666666666667
SETD7	0.375125
HOXB9	-4.9535
VANGL1	-1.7263125
CHAF1B	-2.59075
NDUFA3	-0.07225
KIAA1328	-0.289166666666667
SHARPIN	-0.14625
TTC23	0.275875
UGP2	1.73975
ANKIB1	-1.4162
CIRBP	1.80628571428571
SEC14L4	-1.42633333333333
OVCH1	0.0376666666666667
VPS52	-0.75975
FAT	0.079875
M6PRBP1	-1.332
GPRIN3	-0.2465
PPM1F	-0.455333333333333
TSR1	-1.42375
CCDC85A	3.794
PCSK5	2.9205
ZFHX3	-0.096
HEMK1	-0.4655
PGBD2	0.127
RSRC2	-0.108166666666667
AURKC	-1.213
SCRIB	-0.94625
ORM2	-4.57983333333333
FAM115A	-1.0097
FZD6	-0.346
UNC119	0.141
GPX3	2.7156
NOV	1.355375
CABC1	0.31075
CDC42SE2	-0.1295625
EIF2S2	-0.6501
RNF130	1.8885
CKAP5	-1.84033333333333
RP11-413M3.2	1.048625
C10orf18	-0.1613
TMEM93	-0.4575
DYX1C1	1.5665
KCNMB2	-1.63475
ANK3	0.961333333333333
KRT5	3.4684
CDH12	0.0915
QRSL1	-1.146
JUB	-0.73075
SHC4	-0.749625
CCL15	3.1325
CCDC22	0.27175
SNX24	-0.527
RARS	-0.316
MORC2	-0.202375
FAM48A	-0.637
MT1H	0.3995
PPP1R14C	0.755166666666667
FOXD1	-2.92492857142857
C1orf213	0.3195
AMT	-0.0731
DSN1	-2.53725
PTPLAD2	2.2055
DIS3L	-0.35675
RASL11A	1.24625
GPRC5B	2.138625
FRMD7	-0.1335
STRN4	0.2455
KITLG	0.772545454545455
HDGF	-2.25225
OR1S1	1.0845
SETX	-0.766
DDR2	2.16075
KCTD12	2.9425
LYZL2	-0.17125
WDR52	-1.636
TMEM2	-0.107125
ZNF579	1.187
LOC200810	-0.8435
TNFSF9	-1.12575
PPFIA4	-3.55975
CNIH3	-0.815333333333333
MAP4K4	-1.62435714285714
ROD1	-0.483
ALS2CR12	-0.7162
DOCK3	-0.0973333333333333
PAQR9	-4.107
ASB17	0.1512
STX16	-2.081875
FEZ2	0.862333333333333
DLAT	-0.871333333333333
KIF21B	-0.987
CDC5L	-0.83025
TMEM119	0.829
CRIP3	-1.55125
TPSD1	0.402166666666667
TEPP	2.65425
GNGT2	0.18775
C21orf121	2.139
WNK1	-1.40683333333333
FLJ10490	1.1764
OR51B5	-2.6685
LOC203547	-1.376375
HAS1	-0.9475
PPA1	0.46
ST7	-0.68675
C11orf46	0.156
POPDC3	-3.37683333333333
ACOX2	1.31833333333333
ATCAY	0.790416666666667
TM4SF19	-1.49575
MFSD9	-0.180833333333333
PDHB	0.029
ERN1	0.40875
LCE3C	-0.5245
GPR111	0.601
NOTCH3	2.61366666666667
ADAMTS5	5.8795
B3GALT1	0.58875
UGCGL1	-1.9345
FAM58A	0.4075
FBXO32	3.18925
CLPP	-1.1825
NXPH1	-0.36125
MTMR3	0.972
ATP1B3	-0.893875
TMEM16A	5.145375
HIST1H3F	-1.63183333333333
TRIM25	-1.70783333333333
SDCBP2	1.59
CRKL	-1.274
HOXB2	0.403166666666667
ANP32B	-0.743125
GATM	4.1625
AP4E1	-0.482875
EDG5	0.701625
CDKN3	-4.26416666666667
CDH4	-2.2875
PGD	-1.00133333333333
RND1	-0.378
GAD1	-3.40022222222222
MPG	-0.19375
LOC440350	-0.015
ZNF133	0.63625
SERPINB12	-1.186
AMELY	-1.16666666666667
DHX36	-0.62875
TNFAIP8L2	2.77783333333333
PHTF2	-1.58444444444444
CCDC112	-0.5735
IQCC	-1.70075
HEYL	3.08083333333333
FTSJ2	-0.909666666666667
APPL1	-0.22925
RAB43	0.508285714285714
OR10G2	0.7945
WAC	0.197333333333333
ADCY9	-0.251875
RUNDC2B	-0.560833333333333
PYCRL	-0.5986
AGPAT7	-0.385166666666667
SLC22A9	-1.55516666666667
CDKAL1	-0.6125
PDYN	-0.159
C20orf74	-0.75425
MTMR11	1.408
VAV3	2.58791666666667
DAPL1	0.499
STXBP3	0.8275
EIF3G	-0.0285
ARHGAP22	0.14175
NPFFR1	0.254
NPC1	-0.555833333333333
ALDH9A1	0.823666666666667
ZNF600	0.249875
ZNF678	-0.0475
RASSF1	0.13375
ADD2	-2.022875
PITPNB	-0.243625
PKD2L2	0.128428571428571
LRP11	-0.858
CDKL1	-0.505
SMEK2	-0.40225
PRODH2	-3.51316666666667
C11orf54	0.118333333333333
SFRS11	-0.6905
IL7	0.91
ALS2CR16	1.494
BTG3	-0.345833333333333
PAK2	-0.785055555555556
RP11-679B17.1	0.37725
GATA4	1.20466666666667
ATP2B1	-1.1215
LOC130940	1.2405
C1orf172	2.091
ATF7IP2	-1.253
SLC25A43	0.374666666666667
CENTG3	0.535916666666667
IGF2BP1	-4.0324
FCHSD1	0.21
CAMK2N2	1.41483333333333
ELAVL3	0.5272
NBPF15	-0.993333333333333
UBE2J2	-0.603833333333333
GNL2	-1.01275
PRR3	-0.5829
NLF2	1.52725
OR4F6	2.5295
KLHL24	0.0663333333333333
CCDC88A	-1.8626
SGPP1	-0.305833333333333
C10orf11	1.151
SLC35B4	-1.86783333333333
UGT3A2	-0.9385
ARNT2	-0.786
CBR1	-0.414875
ITPR3	-1.21516666666667
TRAPPC6B	-0.6189
AMZ1	-1.8545
ARP11	1.21
WDSUB1	0.4855
APBA1	2.63033333333333
RAB2A	0.3074
C6orf162	0.47775
HPSE2	1.429
PLCE1	0.568
INSL3	1.167
DLG1	-0.5298
PTPLA	-2.16825
PIGX	-1.135625
TFIP11	0.121166666666667
FIBIN	4.0685
POLR2G	-0.407
GRAP2	-1.6515
DNAJB8	0.931333333333333
CNBP	1.2295
WASF1	-1.268
INPP5E	-1.1048
HSPB1	-0.08625
TMEM167	-0.4147
CUBN	-0.92875
IGF1	4.893875
ITPK1	0.1769
NAALAD2	-1.301875
G3BP1	-0.2859
NT5DC1	0.1745
CYP39A1	1.2135
TMEM139	3.43408333333333
POLK	-1.1774
GLULD1	-2.16
RBM15	-1.86
AMZ2	-0.20175
GDF15	-3.497
MESDC2	-0.61875
INCA	1.58066666666667
ACY1L2	-0.195
GZMM	-0.428166666666667
PAIP1	0.0225
CACNA2D1	0.79375
STK32C	0.1115
SH3BP4	0.437666666666667
DEC1	1.0665
PADI1	0.3725
UBB	0.4564
PON3	1.9595
PROP1	1.692
ANKRD13B	-1.2115
ADCK1	-1.32975
TCF25	-0.1715
SLC38A5	-2.8215
CXorf26	-0.116
C19orf39	0.2485
PPP1R13B	-0.4695
ARL2	-0.831
TCL6	1.12891666666667
TOP3A	-1.2035
SLC16A14	-0.26
FXYD6	2.77983333333333
HIST1H4E	-1.55775
BBC3	0.255684210526316
UNC5A	0.226666666666667
FAM86C	-0.8187
PI4KB	0.116375
B3GAT1	-1.72625
SUSD2	0.977
OAZ2	0.1485
NOC4L	-0.39675
C10orf12	-1.56425
FADS1	-3.3675
LOC144097	-1.45625
DKK2	1.35133333333333
KIAA1949	-0.18075
RHOT1	0.34
OXT	2.332
GPR153	2.4935
ARL4A	2.37333333333333
SAAL1	-1.2465
CCDC64	-0.44
USE1	-0.397166666666667
HNMT	1.37116666666667
PCGF3	0.07525
CYP2C19	0.549
C20orf4	-0.357
CCDC11	0.28575
ACSBG2	0.692
RWDD2A	0.1525
PALLD	2.659375
CPLX4	2.203
LOC492311	2.2325
KPNA2	-2.8885
MACROD1	-0.3117
