Hybridization REF	TCGA-BH-A0BZ-11A-61R-A12P-07
ZNF347	0.0896
GTF2E1	-0.19125
RY1	-0.0403333333333333
ATAD2B	-0.350125
ARHGAP17	0.2938
KCNIP3	-0.69525
SFPQ	-0.362875
GFRA4	0.957666666666667
AKR1B10	-1.41725
TIGD6	0.5345
RGS16	2.373375
URB1	-0.793
OR4C46	0.4245
TOP3B	-0.83675
NFATC4	0.1555
CA14	-5.4165
BMPR1A	0.324833333333333
SNRP70	-0.9335
PRL	0.48975
C6orf130	-0.42525
STAG2	-0.354
CD55	-0.336571428571429
RPS23	0.987333333333333
SSX2	-2.19566666666667
FDPSL2A	-1.04375
FBXO27	1.06225
SYNGR3	-1.57983333333333
TMSL3	1.739
EML1	-0.2665
NUP93	-1.20066666666667
SMAD3	0.1201
KIAA1189	-0.500333333333333
HNRPUL2	0.141333333333333
TBC1D12	0.878
C16orf24	0.16025
MRVI1	1.52833333333333
ZNF581	-1.0745
ELOVL3	3.02
OR51Q1	0.88375
CACNB3	-0.299666666666667
GALNT13	-0.2745
C10orf84	1.0715625
NEDD4	-0.1268
SPO11	0.832
OR5AU1	-0.7105
NEK4	0.073
PRKAR2A	-0.561333333333333
IHPK1	-0.382833333333333
ATP6V0B	-0.679625
CACNA1E	0.6185
CEACAM8	0.9295
PEX14	0.587
FLJ12993	-0.712
ZBTB38	0.240083333333333
PCTK2	0.0603333333333333
LRRC16	0.6887
FBLIM1	0.6225
FYCO1	1.671
RP5-1022P6.2	0.358083333333333
CMTM1	-0.610833333333333
PLTP	2.38233333333333
RAPH1	0.618625
DOCK8	1.198
EZH2	-3.20306666666667
SLC25A1	-0.358833333333333
PLEKHB1	-0.1236
GRB7	0.1152
ZFP37	0.021
MRPL33	-0.0945
PELO	-0.00175
ARMC1	-0.422545454545455
C9orf27	0.0125
FLJ25778	-0.5495
C9orf37	-0.931166666666667
TMEM66	0.92775
SPRN	-0.11025
HBEGF	2.6945
PI4KA	-0.994
LEPRE1	-1.29575
POU2AF1	-2.908125
MRPL12	-1.13016666666667
REP15	-0.0785
ZC3H3	-0.126
RASAL1	-0.937
DDAH1	1.099625
ACBD5	0.570625
TMC2	0.3415
CCDC137	-1.3845
SAMD13	-0.796666666666667
UGT2B15	-1.98533333333333
TIPARP	1.12425
DNASE1L3	4.2655
TRIM72	0.3525
DBX2	1.697
IPO8	-0.49275
C21orf88	-0.4753
MAP3K14	0.361
LOC51233	0.4418
GGTLA4	-0.5505
PDE6D	-0.5025
ZNF117	-0.46175
CLK2	-1.002
NKRF	-1.31
TNFSF15	0.1742
DUSP2	1.0085
SECISBP2	-0.1935
GABRR2	-0.2655
PPAP2C	0.836
LOC51145	-0.105166666666667
PAG1	-0.245125
PIK3C3	0.213
GNG10	0.332
APOL4	1.38166666666667
ANKRD28	-0.73275
STMN3	-1.4537
RAB14	0.7259
CDK2AP2	-0.11
HDDC3	0.849
COMMD7	0.031625
CXXC1	-0.231
HMCN1	0.0136666666666666
CD40	1.722
DYNC1LI2	1.06525
GDI1	-0.29225
LOC646938	-0.399
VSNL1	-1.57366666666667
PIH1D1	-0.516833333333333
RAET1G	0.7515
KRTAP5-9	-0.047
EFTUD2	-1.1935
ZNF311	-0.516666666666667
ATP6V1G3	0.117333333333333
OR2W3	-0.0365
SCN4A	1.97
MED10	-0.828
FAM135A	0.0031
ARHGAP4	-0.7485
EHMT2	-1.464
UFD1L	-0.364
ERMP1	-0.60275
MAG1	-0.426666666666667
THAP8	0.481666666666667
HACE1	0.106333333333333
FAM82C	0.4835
C3orf20	0.649
UNC84A	-0.0581666666666667
SCD5	-0.557642857142857
LASS6	0.423875
LSG1	-0.501916666666667
MAL	-4.9505
GPR22	0.225
WDR5B	1.27425
ACTRT1	0.496
C17orf60	1.43766666666667
GRIN2C	0.54
ARMC8	-0.165333333333333
SLC47A1	-1.83566666666667
DMPK	-0.002
DHRS13	-1.00233333333333
SMC1A	-0.935666666666667
KRTAP17-1	0.10775
SMYD5	-0.74425
TUSC2	0.258
CRHR2	0.582
KIR3DL2	1.351
CCDC104	0.85375
ATP2C1	0.322125
CROT	0.281
PABPC3	-1.34233333333333
EGR1	4.76433333333333
THSD1	2.35475
KHK	-0.8735
SLC12A2	1.268125
CD58	-0.29625
STOX2	0.505
CCDC76	-0.444
CCDC48	4.14675
DNAH1	0.644333333333333
ZIC4	-0.42175
OR1G1	-1.102
PSMC6	-0.323666666666667
PROKR1	0.088
ABCB1	-0.192375
TRAT1	-1.35475
LLGL1	-0.183
MTF1	0.708
USP54	0.18925
PAGE2B	-1.0175
ITGB7	-4.5915
CCDC81	-0.6865
LOC149837	0.59475
SCUBE1	1.458
ZSCAN10	0.9085
HUWE1	-0.547714285714286
CDH17	1.2215
CD180	0.3505
IL17A	0.31375
TMPO	-2.338125
KIAA1524	-2.8576
HDGFRP3	-0.189666666666667
OXCT1	0.667272727272727
RRAS2	0.713333333333333
LTBP2	3.2959375
SV2B	3.913
CYP2A6	2.669625
PKD1L2	0.908833333333333
PPM1M	1.26375
FLJ22662	2.35483333333333
ZNF502	2.20625
GP6	-0.882
CRYBA2	-1.85675
LEF1	-4.449
CTPS	-2.97485714285714
EYA1	-2.631
EPS8L1	0.1975
MAPK14	-0.393333333333333
SERPINB2	-4.11575
GTF2F2	-0.307333333333333
ZNHIT4	-0.676
PLA1A	0.823125
C20orf114	2.25275
HPR	-0.715
C18orf2	-3.464
SATB2	-1.467
KCNJ9	0.142714285714286
MGC157906	0.1565
MOCS3	-0.89025
C17orf71	-0.92
PPHLN1	-0.1943
HIST1H2BN	-2.500875
RAPGEF1	-0.08925
MAP3K8	3.101
DLG4	0.691333333333333
STC1	1.59108333333333
CDGAP	2.64875
DDX26B	-0.50275
LOC150223	-2.70825
CPSF3	-0.842833333333333
TMEM14A	-0.253
MYH3	-0.44675
GPKOW	0.254
SULT1A1	0.437
SPON1	4.0627
YY1AP1	-0.229333333333333
RAB23	-0.11425
PLA2G4A	-0.98775
MAPRE3	0.32975
ZNF516	0.133285714285714
GGPS1	0.416
EXOC3L2	-0.1145
C19orf42	0.544
MAP2K2	-0.3115
HIST1H2BB	-2.00575
RNF19B	0.662333333333333
C6orf128	-0.0481666666666667
TLR8	2.908
PCDHA9	-0.291
CARS2	0.187625
CLUL1	2.476
RHAG	-4.84016666666667
UNK	-0.203
EXOC8	0.8408
C9orf95	1.1295
C14orf143	-0.3725
MAML3	0.149375
LDHA	-1.60475
MRPL20	0.42675
KLHDC6	0.425666666666667
ATP5S	0.272666666666667
C8orf55	-0.36875
PHF19	-2.710625
KRTAP13-4	1.023
TTC5	-0.0285
XKR5	-0.358
SILV	-5.5285
TEX28	-0.367
TCTN1	0.50375
CX40.1	0.438
PPP2R5C	-0.152625
C12orf30	-1.62683333333333
CAPG	1.483
MPZL1	0.63725
ARSB	-1.89316666666667
TDH	-2.0995
WASF4	0.93375
TSSK3	-1.1825
7A5	0.255
CRISPLD1	2.533625
MAD1L1	-0.978666666666667
SPIN4	-0.829333333333333
AMPD1	2.44275
DPYSL5	0.3305
INPP1	1.08316666666667
ANKRD11	-0.906777777777778
NPAS4	0.4415
GCET2	0.578
RNASE9	-0.26
GUCY2D	-0.234
CCDC98	0.49375
FGF4	-0.050875
CPM	1.49916666666667
SLC26A4	-0.309
PLD5	0.9775
FAM59A	1.2022
FBXO5	-2.71344444444444
SIPA1L1	-0.14275
DPYS	1.5225
ATG4D	-0.705
TGM3	-0.1765
MTCH1	-0.219
HK1	-0.187285714285714
CDC26	0.5025
GALNT12	-1.25783333333333
LOC339229	-0.65875
MRPL35	-0.184
ORC4L	0.142875
TNKS	-0.695285714285714
C2orf24	0.262166666666667
ZNF553	-0.513
GGTLA1	2.97
ZNF497	-0.735
CDY1B	1.24025
SLC30A4	0.172125
TUB	-0.492375
ARHGEF18	-0.0715
ARRB1	1.24575
KCNK1	-1.41875
EREG	-1.6774
SCAMP5	-0.578
RUNDC3B	2.51175
ADAMTS20	-0.328
IL17RB	1.266375
FLJ20323	-0.822
MCAM	2.586875
POLR3E	-2.18891666666667
AQR	-0.00166666666666666
IPMK	-0.005
CDCA7	-4.709625
CAMP	-1.51175
GRHL3	-0.428
ADAMTSL2	1.0435
CLMN	2.378
SSTR3	0.473
MAGEA5	-2.83866666666667
OVOL2	3.004
JMJD1B	0.00774999999999999
RBL2	0.4472
PYGO2	0.28675
PPP1R10	0.0801666666666667
CSE1L	-1.86633333333333
LCA5	2.2055
RDH16	-0.903
ASRGL1	-0.859
TOM1	0.550166666666667
PTX3	-1.53125
TTC15	0.56625
SCGB3A1	5.302
MRPL50	-0.725
RCAN3	-0.45225
SLC26A11	0.68925
STYX	-0.147166666666667
CINP	-0.36425
MARCH7	-0.20775
PFKM	-1.30916666666667
SGMS1	1.212
RIOK3	-0.1755
C1orf110	1.327
CES7	-0.23725
LOC440248	-0.61725
PPP1R12C	0.457
C10orf27	0.855
ATG9A	-0.352
MRPS26	0.28875
TMEM40	1.2705
ELP3	-0.1686
ZNF787	-0.0449
HIAT1	-0.028125
C8orf34	3.34716666666667
MGC4655	-0.2601
PELI1	1.33166666666667
PPT1	0.4219
SLC35C2	-0.736333333333333
C6orf125	-0.80075
MUC4	-1.26133333333333
RFC4	-2.693
GNB2	-0.175166666666667
NUP50	-0.7125
SULT4A1	-1.39466666666667
C7	5.147375
CCDC130	-0.101166666666667
ARRDC4	1.689
RQCD1	-0.793
GLYCTK	-0.38725
AYTL2	-1.48227272727273
MTUS1	1.5989
LEMD3	0.2975
PLEKHF2	0.4545
HOXA7	1.22875
GTF3C2	-1.837
DYNLRB2	2.7605
CNOT10	-0.8975
MR1	0.158833333333333
FFAR1	1.01975
PRIC285	0.02675
SLITRK6	4.74375
LIX1	-2.9711
UBE1L2	-0.7065
F8	2.51775
ACHE	-0.474
KPNA5	0.2685
TNFRSF12A	-1.57816666666667
EGR3	4.155
SERPIND1	-4.43533333333333
OASL	0.828
IFRD1	-0.8
WDFY1	-0.378833333333333
ZNF267	-0.359375
ACCN5	-1.4555
ZBTB6	-0.19825
PPP1R3A	-0.7515
PRRT3	0.33725
FBXL19	-0.6725
TXNIP	2.60357142857143
ACTN2	-2.86875
ATG9B	-0.584625
C9orf117	0.679625
IL27	0.8155
RPL36AL	0.163166666666667
KLK15	0.354666666666667
CHAD	2.5065
RAP2B	-0.0192
HEBP2	2.394
ZNF342	-0.145
CAMK2G	-0.188666666666667
TLR3	2.7775
FGF14	2.0235
HMGB2	-2.149
TRPM5	-0.343
OR5M11	0.4235
KIF3B	-0.0444736842105263
PRICKLE2	2.1425
MTMR9	0.283
C3orf27	0.23275
GLRA3	3.466
NSDHL	-0.3615
TMEM32	0.2055
POLR2D	-1.36533333333333
MYADML	0.4605
C9orf114	-1.01
MRGPRX1	1.0735
TOPORS	0.62675
CLDN19	1.79675
C1QL4	1.0495
RNF165	-0.2395
DHRS9	2.73275
DNAH2	-0.238833333333333
FXR1	-0.259
ZMYM3	-1.01
CASP3	-0.347
FAM120C	-0.653625
SCLY	-1.65375
CA7	-0.155
ENTPD5	0.384333333333333
ZNF461	0.00787500000000001
PDIA5	-0.5005
C1orf19	-0.529666666666667
TMEM67	-0.37225
KCTD20	-0.505
WDR47	0.918
FLJ38723	2.967
KLRF1	2.1455
TAS2R16	-0.848
CLDN12	-0.3415
PRKCE	-0.0445
UBXD4	-0.18175
ITGAM	3.37466666666667
GLT8D3	-0.335125
WDR31	0.0994
RGS2	3.0875
OR51L1	0.52
MST1R	-0.439
KIAA1737	1.07775
OR4A5	-1.802
GLIS1	-1.5545
PTMA	0.0817857142857143
NAPA	0.12125
PRDM11	0.66
LIPF	-0.352
DIRAS3	2.1345
ASGR2	-3.736375
C1QTNF4	1.22825
PIK3R4	0.131166666666667
ARMC3	0.629
NDUFV3	-0.23125
BTBD3	-0.784333333333333
PPP1R2	0.222416666666667
UBE2NL	-0.874
FOSL2	1.05728571428571
FAM119A	-1.621
TUBA4A	-0.9358
KRTAP12-1	-0.171
SFRS2	-1.128
RHPN1	-0.8448
EEF2	-0.579833333333333
ZDHHC11	-0.438333333333333
EPHA3	-1.2462
RBM12	-0.5215
H2AFJ	1.10691666666667
EDIL3	1.076
KIF26A	-0.12725
SERGEF	0.54975
B3GALT4	2.672
LOC90925	0.443333333333333
OSCAR	-0.1455
NPFF	0.14325
DEDD	0.474
TMEM155	-0.30425
PTPN1	-0.17
SCYL2	0.0458333333333333
SKAP1	2.24875
LEAP2	-2.6405
GADD45G	1.5358
IFITM3	1.190875
PILRB	-1.02983333333333
SLU7	0.4816875
DSC3	1.86125
DNMT3L	-1.78525
PAPD5	-0.34125
B3GNT3	-0.434
LHCGR	0.397
MSL-1	-0.38125
UBE2S	-3.063625
SAP130	-0.73675
ANAPC11	-0.29175
MAGED4B	-2.062
ATP6V1B2	0.456166666666667
C14orf179	0.900375
CAPZA1	-0.3395
CDYL2	-1.03366666666667
GLRX3	-0.832666666666667
LOC136288	-0.8435
MOBKL1A	0.15125
HTR2B	4.025
CRYGD	-0.301833333333333
NUS1	-0.957666666666667
PGRMC1	0.1675
MYOM2	1.74025
FLJ39653	-1.60283333333333
CHM	-0.0176
OR5M8	0.3435
ZNF619	0.554
FAM105A	1.1355
CCNL1	0.240125
NAP1L3	0.0555
C10orf57	1.26633333333333
B3GALNT1	0.257666666666667
CSN1S2A	0.368
TCP10L	-0.75775
GDAP2	-0.082125
DMKN	-0.265833333333333
COX6B1	0.23975
DNASE2	0.138333333333333
MSH5	-2.11475
LGMN	0.965625
USP31	0.2405
OR13C8	0.206
SDCBP	0.6574
NUDT11	-1.65833333333333
PYGL	1.58
SNPH	0.278666666666667
B3GNT4	-1.745
MIZF	-0.8972
NUBPL	0.450625
NOD1	0.694
CDH22	0.521125
NUBP1	0.182333333333333
DSCAM	-3.93275
DGKI	1.099
FAM136A	-1.1165
AKAP1	0.131333333333333
SLC16A6	-1.04375
RIN3	0.61275
PSG2	0.175
DIP2B	-0.531916666666667
PSORS1C1	-0.1462
KIAA0495	-0.364
FLJ90709	0.0628333333333333
LPA	0.5165
PIGA	-0.581
LY75	3.23583333333333
UTS2	-6.7565
RREB1	-0.3785
GALNACT-2	0.2384
MGC3196	-0.93325
FLJ31568	-0.57175
LPHN1	-0.432125
SP1	0.21975
TOX4	0.622
HSPA9	-0.1561
APOBEC1	-0.674
SLC35E4	-0.90975
LSM5	-1.2945
SURF1	0.073
ZBTB1	0.731583333333333
GTF2F1	0.00275000000000002
RPS15A	-0.1605
DUSP21	-0.549333333333333
GINS4	-3.934
MYO15A	-0.155333333333333
GIMAP7	5.5165
MGC13379	0.76025
ATP6V1E2	-0.5295
UTP3	0.44925
HNRPA3	-0.6628125
MT4	0.4525
C14orf155	0.272
U1SNRNPBP	0.57975
CKLF	-0.8655
PLEKHN1	-1.87633333333333
MBNL1	0.4235
NUP160	-1.6525
ACSM2A	-1.7445
LOC129881	0.31575
KIAA1529	0.1095
FLJ22639	-1.15
HAND1	-0.8345
GSX1	0.447
FGA	-4.19353333333333
SERPINB1	0.38525
ZNF642	0.361
IGFBP1	-6.590625
SLC1A1	0.01525
DHX57	-0.61725
ZNF766	-0.1155
PTPN21	0.3979
GDPD3	-1.25833333333333
PNPLA5	-0.062
TBR1	-0.479333333333333
FAM116A	0.12375
IQGAP1	0.787375
FOS	4.893125
ZNF226	0.6475
FIGNL1	-1.6185
C14orf1	-0.289333333333333
ZMYND17	-0.9695
PUS7	-1.78333333333333
TUBB6	0.638625
KCNQ2	-1.94725
MARCH6	-0.105333333333333
CCDC33	0.2105
PRODH	-0.26375
RBM11	1.04475
EPHA6	0.4665
SLC43A1	-0.496
LOC196541	0.10825
NTN1	0.448083333333333
ING4	0.75075
PCDHB10	1.0375
DPH2	-1.31483333333333
SPACA4	0.1125
FBXL21	-7.838
DIAPH1	-1.1785
ZNF71	0.365833333333333
CEP76	-0.843
CORO1A	-1.117
RRM2	-5.633625
EDG4	0.1365
OS9	0.679333333333333
SLC4A1AP	-0.03275
COG5	-0.55125
COPS8	-0.4875
NGLY1	-0.6025
NCBP2	-0.275125
C17orf42	-0.537166666666667
GPSM3	0.479125
SIL1	0.806333333333333
ASB6	-0.7515
SMAD5OS	0.952833333333333
UNC93A	-3.69775
A1BG	-0.766833333333333
C21orf62	1.128
FMO5	1.00916666666667
ATRIP	-0.593833333333333
CEBPG	0.345833333333333
C7orf38	-0.332666666666667
TNFRSF1B	1.836
CLEC1A	3.0875
IQSEC1	0.705375
PATZ1	0.1467
RBM22	0.732
BAG2	-1.74633333333333
PAQR5	-2.211
C9orf127	0.4142
THNSL1	-0.473
SHROOM3	2.3866
JAM2	3.6285
SNRPN	-2.286
ALX4	-0.043
CACNA1S	-0.3975
FAM130A1	0.055
CORIN	0.9095
CD300LB	0.927
PLEKHG6	1.407
LRRC40	-0.49675
PCLKC	-1.09875
PCDHB16	0.409666666666667
WNT2B	2.15266666666667
ASNS	-2.88011111111111
MRPL49	-0.350125
FLJ46111	-1.89225
ISG20	-1.186125
SMU1	-0.00466666666666666
CASZ1	-0.2065
POLR1D	-0.126333333333333
GIN1	0.30175
SNAG1	0.874166666666667
ANKRD29	1.15075
CDKN2AIP	0.28125
KRR1	-0.159
CXCL1	0.163333333333333
EPM2A	0.4022
PC	1.43933333333333
DEFB127	0.733
PDZRN4	3.20816666666667
FAH	1.811875
OR51E1	3.608
CDC2L6	-1.13133333333333
DNTTIP1	-1.04325
PAX8	-0.4015
TMEM116	-0.05975
C1orf150	-0.4225
PRO2012	0.6115
MRPL40	-0.446
BEX1	-3.5959
SLC2A4	2.27383333333333
PKMYT1	-2.91625
FEZF2	0.3175
SLC26A9	-0.90175
MAP2	0.400916666666667
LYL1	-0.5365
SLC25A19	-1.07816666666667
NOS3	0.653
ZNF34	0.768
TMPRSS11F	-1.26366666666667
FAM43A	1.0895
FCRL4	-0.075
KLF14	0.65125
FLRT2	1.44683333333333
WRN	-0.99225
SDF2	0.6289
KRT8P12	-1.31575
C6orf195	0.9635
C9orf125	0.623333333333333
DZIP3	-0.0995
RIT1	0.437
SCML1	-0.914833333333333
RHBDF2	-0.563875
OR2G3	0.1105
REXO1L1	2.327
MAP3K7IP3	-0.6815
C3orf57	-4.21175
FBXW11	-0.7025
ETAA1	-0.351
C14orf131	-0.4379
AKT1S1	-0.15725
SLC12A5	-1.013125
C9orf164	0.93725
NRIP3	-0.35125
NOS1AP	-1.59625
TMEM121	-0.1165
SAP30BP	-0.1961
DGCR6	0.24275
WDR76	-2.8005
FAM82B	0.14275
LOC606495	-1.0795
MAP9	1.591
BCDIN3D	0.549
CXorf36	4.98033333333333
DSCR3	-0.5038
ZFAND3	-0.175625
C7orf43	0.3555
SPSB3	0.3551
C19orf19	1.27675
FAM133A	-3.086
C12orf25	0.49775
SLC39A3	-0.740875
DISP2	-0.949
PI4KAP2	-1.8525
MKRN3	-3.23116666666667
ADAMTS13	-0.16975
CBLN3	0.6512
TTYH1	1.03616666666667
C3orf18	1.65625
FLJ13236	-2.45425
ZMYND12	2.79425
C18orf25	-0.0335
GLB1L3	-0.096
ATP13A5	1.243
RANBP10	-0.022
CD96	-1.3149
DENND1C	-0.32775
RBMS3	2.6932
SLC41A3	0.556833333333333
DGCR6L	0.45525
TMEM128	0.813333333333333
CSNK1G3	-0.257428571428571
MOBKL2C	1.997125
TSPAN6	0.8105
MATN2	1.9907
MSL2L1	0.187333333333333
ST6GALNAC2	-0.334
FGFBP2	5.10275
FGL1	-6.7285
MPP3	-0.158833333333333
ARHGEF6	2.66183333333333
TGFBR2	2.261125
ACMSD	1.545
IL33	6.65275
C9orf5	0.72375
DEAF1	-0.1542
AMN	0.458
DEFA6	0.425428571428571
RNF212	-0.63875
METT5D1	-0.175
CIB1	0.2519
TSSK1B	0.5
KIAA1727	0.38325
ZNF680	0.167833333333333
LOC399900	-1.941
LOC152217	-0.579083333333333
CTNNAL1	-1.292
CIT	-3.26216666666667
TLE6	-0.03525
ZNF607	-1.10825
HERC4	-0.9955
DRAP1	-0.696
PEMT	1.237
C10orf111	0.026
ZNF575	1.355625
KCTD7	-0.0965
MYO1F	0.936625
LOC285382	0.58925
RAB11A	0.7283
PLCD3	-0.23525
C15orf28	-0.3235
PTBP2	-0.0485
CTB-1048E9.5	-0.405125
C19orf60	0.390833333333333
C7orf25	0.5055
SETD7	1.619625
HOXB9	-5.027
VANGL1	-0.8625
CHAF1B	-3.18375
NDUFA3	-0.218
KIAA1328	0.526833333333333
SHARPIN	0.12425
TTC23	0.60975
UGP2	1.60166666666667
ANKIB1	-0.3709
CIRBP	1.45742857142857
SEC14L4	-2.68733333333333
OVCH1	0.499
VPS52	-0.52075
FAT	0.10625
M6PRBP1	-0.94475
GPRIN3	-0.5875
PPM1F	0.146333333333333
TSR1	-1.05725
CCDC85A	4.8225
PCSK5	3.79775
ZFHX3	0.1795
HEMK1	-0.2667
PGBD2	-0.122
RSRC2	0.0478333333333333
AURKC	-1.27316666666667
SCRIB	-0.64175
ORM2	-5.35333333333333
FAM115A	0.2896
FZD6	0.10375
UNC119	0.353
GPX3	3.5967
NOV	1.491125
CABC1	1.21475
CDC42SE2	-0.46075
EIF2S2	-0.8663
RNF130	2.1245
CKAP5	-1.34766666666667
RP11-413M3.2	0.333
C10orf18	0.0315000000000001
TMEM93	-0.557
DYX1C1	1.1115
KCNMB2	-0.1595
ANK3	0.660333333333333
KRT5	2.156
CDH12	-1.21125
QRSL1	-0.5855
JUB	-1.06575
SHC4	-1.73875
CCL15	3.103
CCDC22	0.02575
SNX24	-0.40225
RARS	-0.57675
MORC2	-0.081375
FAM48A	-0.526
MT1H	-0.672
PPP1R14C	-1.09983333333333
FOXD1	-3.23928571428571
C1orf213	0.927
AMT	-0.2559
DSN1	-2.23075
PTPLAD2	2.28525
DIS3L	0.244
RASL11A	2.372
GPRC5B	1.002375
FRMD7	-0.049
STRN4	-0.19875
KITLG	0.840545454545455
HDGF	-1.69125
OR1S1	0.2075
SETX	-0.0923
DDR2	3.46175
KCTD12	3.867
LYZL2	-0.64
WDR52	-0.514
TMEM2	0.4255
ZNF579	0.313666666666667
LOC200810	-0.802
TNFSF9	-1.3625
PPFIA4	-4.2855
CNIH3	-1.30783333333333
MAP4K4	-0.599785714285714
ROD1	-0.633357142857143
ALS2CR12	-0.3825
DOCK3	-0.8685
PAQR9	-5.02775
ASB17	1.0625
STX16	-1.651375
FEZ2	0.713
DLAT	-0.6675
KIF21B	-1.10766666666667
CDC5L	-0.2175
TMEM119	1.11383333333333
CRIP3	-1.62125
TPSD1	0.118333333333333
TEPP	0.64725
GNGT2	1.01175
C21orf121	0.99775
WNK1	-0.303583333333333
FLJ10490	0.4298
OR51B5	-2.351
LOC203547	-0.69225
HAS1	4.2205
PPA1	0.777
ST7	-0.249875
C11orf46	0.7678
POPDC3	-1.30216666666667
ACOX2	2.185
ATCAY	-0.477833333333333
TM4SF19	0.50175
MFSD9	-0.272833333333333
PDHB	0.14325
ERN1	0.18125
LCE3C	0.015
GPR111	-0.242
NOTCH3	2.16333333333333
ADAMTS5	5.9655
B3GALT1	-0.1445
UGCGL1	-1.14716666666667
FAM58A	0.630166666666667
FBXO32	1.7615
CLPP	-0.56875
NXPH1	-1.05325
MTMR3	1.09216666666667
ATP1B3	-0.5605
TMEM16A	4.53425
HIST1H3F	-1.21933333333333
TRIM25	-0.509166666666667
SDCBP2	0.8055
CRKL	-1.073125
HOXB2	1.58016666666667
ANP32B	-0.541375
GATM	3.7005
AP4E1	0.05175
EDG5	0.430875
CDKN3	-3.98966666666667
CDH4	-1.64325
PGD	-0.214833333333333
RND1	1.0155
GAD1	-3.80566666666667
MPG	-0.47975
LOC440350	-0.014
ZNF133	0.31475
SERPINB12	1.401
AMELY	0.100166666666667
DHX36	-0.872
TNFAIP8L2	3.55933333333333
PHTF2	-1.03927777777778
CCDC112	-0.564166666666667
IQCC	-1.1445
HEYL	2.883
FTSJ2	-1.08216666666667
APPL1	0.067
RAB43	0.849571428571429
OR10G2	-0.5795
WAC	0.5745
ADCY9	-0.229125
RUNDC2B	0.081
PYCRL	-0.6948
AGPAT7	0.287833333333333
SLC22A9	-1.4215
CDKAL1	-0.3045
PDYN	-1.81175
C20orf74	0.6685
MTMR11	0.59625
VAV3	2.1965
DAPL1	1.9005
STXBP3	0.80375
EIF3G	-0.03325
ARHGAP22	0.519
NPFFR1	0.3
NPC1	-0.702333333333333
ALDH9A1	1.854
ZNF600	0.018875
ZNF678	-0.117
RASSF1	0.407583333333333
ADD2	-2.144125
PITPNB	0.00925
PKD2L2	-0.266333333333333
LRP11	-0.3235
CDKL1	0.45675
SMEK2	0.122
PRODH2	-3.93533333333333
C11orf54	0.227333333333333
SFRS11	-0.487
IL7	0.950666666666666
ALS2CR16	1.91675
BTG3	-0.605
PAK2	-0.372111111111111
RP11-679B17.1	1.347
GATA4	-1.598
ATP2B1	-0.8475
LOC130940	1.43
C1orf172	1.70133333333333
ATF7IP2	-0.955
SLC25A43	0.219166666666667
CENTG3	0.0625833333333333
IGF2BP1	-4.8125
FCHSD1	0.1715
CAMK2N2	0.5005
ELAVL3	-0.0331111111111111
NBPF15	-0.471833333333333
UBE2J2	-0.21225
GNL2	-1.25225
PRR3	-0.9072
NLF2	1.587
OR4F6	0.8645
KLHL24	0.982833333333333
CCDC88A	-1.1482
SGPP1	0.2825
C10orf11	1.84133333333333
SLC35B4	-0.933333333333333
UGT3A2	-0.9415
ARNT2	-0.9051
CBR1	0.151125
ITPR3	-1.67433333333333
TRAPPC6B	0.0475
AMZ1	-0.394
ARP11	1.9165
WDSUB1	1.016
APBA1	1.08216666666667
RAB2A	0.5694
C6orf162	0.22325
HPSE2	0.94075
PLCE1	0.9935
INSL3	2.11375
DLG1	0.1238
PTPLA	-1.3765
PIGX	-0.4255
TFIP11	0.423
FIBIN	3.643
POLR2G	-0.7115
GRAP2	-2.086
DNAJB8	-0.76525
CNBP	0.834166666666667
WASF1	-0.7195
INPP5E	-0.47
HSPB1	-0.2714375
TMEM167	-0.1553
CUBN	0.5875
IGF1	5.5325625
ITPK1	0.8475
NAALAD2	-0.067875
G3BP1	0.0482
NT5DC1	0.694375
CYP39A1	2.053
TMEM139	2.53425
POLK	0.389666666666667
GLULD1	-2.349
RBM15	-1.8065
AMZ2	0.07425
GDF15	-3.11033333333333
MESDC2	-0.32175
INCA	1.26416666666667
ACY1L2	-1.0725
GZMM	-0.626
PAIP1	-0.099
CACNA2D1	1.448
STK32C	-0.666166666666667
SH3BP4	0.5825
DEC1	1.6885
PADI1	0.3445
UBB	0.3051
PON3	0.124833333333333
PROP1	0.465
ANKRD13B	-0.494
ADCK1	-0.1685
TCF25	0.1335
SLC38A5	-3.353
CXorf26	-0.0573333333333333
C19orf39	-0.05825
PPP1R13B	-0.07775
ARL2	-0.433
TCL6	0.221916666666667
TOP3A	-1.213
SLC16A14	0.734
FXYD6	2.03783333333333
HIST1H4E	-1.33425
BBC3	-0.0923684210526315
UNC5A	0.0986666666666667
FAM86C	-0.7398
PI4KB	0.527
B3GAT1	-1.37825
SUSD2	2
OAZ2	0.171666666666667
NOC4L	-1.1345
C10orf12	-0.81125
FADS1	-3.30066666666667
LOC144097	-1.05
DKK2	1.75283333333333
KIAA1949	0.1125
RHOT1	0.1353
OXT	2.164
GPR153	1.079
ARL4A	-0.163666666666667
SAAL1	-1.85725
CCDC64	-1.0275
USE1	-0.00950000000000001
HNMT	2.49466666666667
PCGF3	0.01325
CYP2C19	0.186
C20orf4	-0.1495
CCDC11	0.7485
ACSBG2	0.0965
RWDD2A	0.30775
PALLD	2.5835
CPLX4	0.68
LOC492311	2.3415
KPNA2	-2.8445
MACROD1	-0.7853
TMCO3	-0.214833333333333
C15orf52	0.914333333333333
