Hybridization REF	TCGA-BH-A0BS-01A-11R-A12P-07
GTF2E1	0.482
RY1	-0.962
ATAD2B	0.76125
ARHGAP17	0.2812
KCNIP3	-1.1155
SFPQ	-0.00362500000000003
GFRA4	0.809666666666667
AKR1B10	-3.104125
TIGD6	0.886166666666667
RGS16	1.31925
URB1	-0.221
OR4C46	-0.190833333333333
TOP3B	-1.0795
NFATC4	0.6175
CA14	-1.16175
BMPR1A	0.694666666666667
SNRP70	-0.710625
PRL	-0.5365
C6orf130	0.362
STAG2	-0.3765
CD55	-1.32328571428571
RPS23	-0.417666666666667
SSX2	-0.931333333333333
FDPSL2A	-1.00475
FBXO27	1.6795
SYNGR3	-1.22083333333333
TMSL3	1.35125
EML1	-2.1745
NUP93	-0.80275
SMAD3	-0.9846
KIAA1189	0.716166666666667
HNRPUL2	0.718333333333333
TBC1D12	0.671833333333333
C16orf24	2.21675
MRVI1	2.03583333333333
ZNF581	0.188333333333333
ELOVL3	-0.484
OR51Q1	0.0225
CACNB3	1.59016666666667
GALNT13	-1.097
C10orf84	1.0179375
NEDD4	-0.8159
SPO11	-0.1325
OR5AU1	-0.0495
NEK4	0.484785714285714
PRKAR2A	-0.8235
IHPK1	-0.1435
ATP6V0B	0.057625
CACNA1E	1.838
CEACAM8	-0.0261666666666667
PEX14	-0.21
FLJ12993	-2.0515
ZBTB38	0.0470833333333333
PCTK2	-0.111333333333333
LRRC16	1.488
FBLIM1	0.557
FYCO1	1.53075
RP5-1022P6.2	-0.1935
CMTM1	-0.352666666666667
PLTP	-0.293666666666667
RAPH1	0.904375
DOCK8	1.6635
EZH2	-1.86253333333333
SLC25A1	0.158333333333333
PLEKHB1	-0.8042
GRB7	0.8853
ZFP37	-0.395
MRPL33	-0.8205
PELO	-1.24425
ARMC1	-0.464181818181818
C9orf27	-0.281125
FLJ25778	0.564
C9orf37	-1.18283333333333
TMEM66	0.4845
SPRN	-0.197
HBEGF	-0.38475
PI4KA	-1.2785
LEPRE1	-0.5945
POU2AF1	-3.238625
MRPL12	-0.0291666666666667
REP15	-0.4995
ZC3H3	1.00775
RASAL1	-1.08425
DDAH1	1.180875
ACBD5	-0.138
TMC2	0.242
CCDC137	-0.585
SAMD13	0.972
UGT2B15	-1.71133333333333
TIPARP	-1.23775
DNASE1L3	0.4365
TRIM72	0.403
DBX2	1.21125
IPO8	0.57575
C21orf88	-1.0685
MAP3K14	-0.09275
LOC51233	0.279333333333333
GGTLA4	0.73325
PDE6D	-0.31
ZNF117	-0.81875
CLK2	0.16925
NKRF	-0.461
TNFSF15	1.4763
DUSP2	0.18125
SECISBP2	-0.9704
GABRR2	-0.478
PPAP2C	0.377
LOC51145	0.0813333333333334
PAG1	-1.23125
PIK3C3	-0.24125
GNG10	-0.95
APOL4	0.723
ANKRD28	-0.55325
STMN3	-1.8823
RAB14	0.3021
CDK2AP2	-0.10925
HDDC3	-0.1455
COMMD7	0.693
CXXC1	-0.437
HMCN1	-0.5085
CD40	0.09075
DYNC1LI2	-0.2991875
GDI1	-0.2085
LOC646938	-0.59025
VSNL1	-1.35683333333333
PIH1D1	0.235833333333333
RAET1G	-0.6025
KRTAP5-9	0.0935
EFTUD2	-0.253
ZNF311	2.08316666666667
ATP6V1G3	0.53325
OR2W3	0.644
SCN4A	0.3775
MED10	-1.743
FAM135A	-1.1241
ARHGAP4	-1.25725
EHMT2	0.627375
UFD1L	-1.1645
ERMP1	1.33525
MAG1	-2.20933333333333
THAP8	0.497
HACE1	-1.60266666666667
FAM82C	-0.2375
C3orf20	0.5835
UNC84A	-0.587333333333333
SCD5	-0.612642857142857
LASS6	1.249
LSG1	0.492083333333333
MAL	-4.579
GPR22	-0.8415
WDR5B	2.04225
ACTRT1	0.0875
C17orf60	-0.637666666666667
GRIN2C	-0.00750000000000008
ARMC8	0.078
SLC47A1	-2.32933333333333
DMPK	0.811
DHRS13	-0.1485
SMC1A	-0.2635
KRTAP17-1	1.58875
SMYD5	0.036
TUSC2	0.8055
CRHR2	0.555
KIR3DL2	0.6795
CCDC104	-0.41025
ATP2C1	0.68975
CROT	2.0225
PABPC3	-0.5005
EGR1	0.0708333333333333
THSD1	0.20225
KHK	-1.43375
SLC12A2	-0.37475
CD58	-1.25175
STOX2	-1.59033333333333
CCDC76	-0.6207
CCDC48	4.6215
DNAH1	0.137166666666667
ZIC4	-0.17125
OR1G1	-0.2295
PSMC6	0.0193333333333333
PROKR1	0.5925
ABCB1	-0.927375
TRAT1	-0.705
LLGL1	0.0885
MTF1	0.67575
USP54	0.2285
PAGE2B	-1.949
ITGB7	-3.434
CCDC81	0.852
LOC149837	0.13575
SCUBE1	-0.889
ZSCAN10	1.7455
HUWE1	0.3895
CDH17	-0.178
CD180	-0.0345
IL17A	0.06175
TMPO	-1.94425
KIAA1524	-1.8535
HDGFRP3	-2.78616666666667
OXCT1	-1.01981818181818
RRAS2	-0.852333333333333
LTBP2	2.1545
SV2B	0.615166666666667
CYP2A6	0.338375
PKD1L2	-1.05516666666667
PPM1M	1.4185
FLJ22662	1.81483333333333
ZNF502	2.46075
GP6	-0.84675
CRYBA2	-1.303
LEF1	-2.0949
CTPS	-2.24557142857143
EYA1	-3.09766666666667
EPS8L1	2.55225
MAPK14	-0.453166666666667
SERPINB2	-4.627375
GTF2F2	-0.2535
ZNHIT4	0.1745
PLA1A	0.64075
C20orf114	4.3695
HPR	-4.6415
C18orf2	-1.40983333333333
SATB2	-2.583
KCNJ9	0.122875
MGC157906	1.0465
MOCS3	0.44775
C17orf71	-0.405
PPHLN1	0.3861
HIST1H2BN	1.1605
RAPGEF1	-0.44275
MAP3K8	0.56925
DLG4	0.387333333333333
STC1	0.3825
CDGAP	0.7555
DDX26B	-1.886
LOC150223	-1.11625
CPSF3	-0.665333333333333
TMEM14A	0.59825
MYH3	-0.61475
GPKOW	0.303
SULT1A1	0.187833333333333
SPON1	3.291
YY1AP1	0.598333333333333
RAB23	1.2545
PLA2G4A	-4.62075
MAPRE3	-1.223
ZNF516	-0.7825
GGPS1	1.506
EXOC3L2	0.00687500000000006
C19orf42	0.604
MAP2K2	-0.942166666666667
HIST1H2BB	1.727
RNF19B	0.553333333333333
C6orf128	0.404166666666667
TLR8	1.6425
PCDHA9	1.0295
CARS2	0.433625
CLUL1	3.42333333333333
RHAG	-3.96166666666667
UNK	0.4
EXOC8	0.5992
C9orf95	0.039
C14orf143	0.794166666666667
MAML3	-0.07525
LDHA	-1.677
MRPL20	-0.398625
KLHDC6	-0.421833333333333
ATP5S	0.905833333333333
C8orf55	0.77675
PHF19	-2.40125
KRTAP13-4	1.072
TTC5	0.2525
XKR5	-1.10275
SILV	-4.48733333333333
TEX28	-0.303
TCTN1	1.37275
CX40.1	0.2655
PPP2R5C	0.654875
C12orf30	-0.913
CAPG	2.359
MPZL1	0.55925
ARSB	-1.63883333333333
TDH	-2.0325
WASF4	0.61025
TSSK3	-0.590666666666667
7A5	3.25
CRISPLD1	1.492625
MAD1L1	-0.156
SPIN4	-0.74
AMPD1	-0.90975
DPYSL5	0.212
INPP1	-1.129
ANKRD11	-1.23172222222222
NPAS4	-0.082375
GCET2	0.1277
RNASE9	-0.246
GUCY2D	0.291166666666667
CCDC98	-0.38175
FGF4	-0.267
CPM	-1.472
SLC26A4	-2.08883333333333
PLD5	0.1735
FAM59A	0.7816
FBXO5	-2.45188888888889
SIPA1L1	1.049875
DPYS	0.10725
ATG4D	-0.1705
TGM3	1.018
MTCH1	-0.314125
HK1	0.643714285714286
CDC26	-0.228125
GALNT12	0.561
LOC339229	0.80225
MRPL35	-0.12375
ORC4L	-0.2475
TNKS	-0.849928571428571
C2orf24	0.3035
ZNF553	1.58366666666667
GGTLA1	2.3488
ZNF497	0.03225
CDY1B	-0.14725
SLC30A4	0.119125
TUB	-1.163375
ARHGEF18	-0.2925
ARRB1	-0.08375
KCNK1	-0.01775
EREG	-2.8318
SCAMP5	-1.2645
RUNDC3B	0.80125
ADAMTS20	-0.69425
IL17RB	1.002
FLJ20323	-0.443
MCAM	-0.449125
POLR3E	-0.514583333333333
AQR	0.220333333333333
IPMK	0.08
CDCA7	-4.281625
CAMP	0.80375
GRHL3	2.27825
ADAMTSL2	1.06333333333333
CLMN	3.4125
SSTR3	0.7915
MAGEA5	-1.48483333333333
OVOL2	4.061
JMJD1B	-0.173
RBL2	0.4905
PYGO2	1.48275
PPP1R10	0.384
CSE1L	-1.18416666666667
LCA5	0.42625
RDH16	-0.11325
ASRGL1	-2.55125
TOM1	-0.2565
PTX3	-5.27525
TTC15	0.5275
SCGB3A1	2.2315
MRPL50	-1.3865
RCAN3	0.48775
SLC26A11	0.88025
STYX	0.362166666666667
CINP	0.756
MARCH7	-0.6505
PFKM	-0.644666666666667
SGMS1	0.0481666666666667
RIOK3	-0.091
C1orf110	0.5725
CES7	0.18425
LOC440248	-1.68725
PPP1R12C	-0.689
C10orf27	0.422
ATG9A	-0.69275
MRPS26	1.373375
TMEM40	2.74175
ELP3	0.00529999999999999
ZNF787	0.9241
HIAT1	-0.617375
C8orf34	2.11933333333333
MGC4655	0.1552
PELI1	-0.309833333333333
PPT1	1.0512
SLC35C2	-0.0615
C6orf125	1.296
MUC4	-1.06766666666667
RFC4	-2.12942857142857
GNB2	0.0861666666666667
NUP50	-0.789
SULT4A1	-1.39583333333333
C7	1.697
CCDC130	0.309166666666667
ARRDC4	-0.59425
RQCD1	-1.09425
GLYCTK	-1.066
AYTL2	-1.55127272727273
MTUS1	0.2103
LEMD3	-0.191166666666667
PLEKHF2	1.37325
HOXA7	-0.42575
GTF3C2	-1.862
DYNLRB2	2.706
CNOT10	-0.20975
MR1	0.747166666666667
FFAR1	-0.161
PRIC285	0.29475
SLITRK6	1.5135
LIX1	-1.9782
UBE1L2	-0.326416666666667
F8	-0.101125
ACHE	0.203166666666667
KPNA5	-0.8595
TNFRSF12A	0.298833333333333
EGR3	0.111
SERPIND1	-3.5615
OASL	3.959
IFRD1	-1.285
WDFY1	0.263166666666667
ZNF267	0.28675
ACCN5	-0.74
ZBTB6	-0.29225
PPP1R3A	0.2515
PRRT3	2.2595
FBXL19	-0.069
TXNIP	0.819714285714286
ACTN2	5.04625
ATG9B	-0.519875
C9orf117	1.187625
IL27	-0.298
RPL36AL	0.8
KLK15	0.035
CHAD	0.948
RAP2B	0.1612
HEBP2	0.7185
ZNF342	1.232
CAMK2G	-0.218833333333333
TLR3	2.14025
FGF14	0.52675
HMGB2	-1.74325
TRPM5	0.1285
OR5M11	0.2685
KIF3B	0.732105263157895
PRICKLE2	0.545
MTMR9	-1.146875
C3orf27	0.4
GLRA3	-1.38016666666667
NSDHL	-0.266666666666667
TMEM32	-0.7955
POLR2D	-1.23666666666667
MYADML	0.5
C9orf114	-0.63875
MRGPRX1	0.3765
TOPORS	0.9195
CLDN19	-0.09025
C1QL4	0.2245
RNF165	-2.1625
DHRS9	-0.68525
DNAH2	0.372666666666667
FXR1	-0.817333333333333
ZMYM3	-0.20125
CASP3	-0.101
FAM120C	-0.279375
SCLY	-1.75075
CA7	0.19
ENTPD5	1.45116666666667
ZNF461	0.107375
PDIA5	-0.2055
C1orf19	0.561
TMEM67	0.63525
KCTD20	0.34
WDR47	0.0785
FLJ38723	1.793
KLRF1	0.387166666666667
TAS2R16	0.3445
CLDN12	-0.766
PRKCE	-0.32175
UBXD4	-0.97975
ITGAM	2.41366666666667
GLT8D3	-0.444125
WDR31	0.7662
RGS2	0.1375
OR51L1	0.4675
MST1R	1.067
KIAA1737	1.90725
OR4A5	-0.6055
GLIS1	-0.7615
PTMA	0.483642857142857
NAPA	2.08925
PRDM11	0.90975
LIPF	-0.491
DIRAS3	1.1175
ASGR2	-3.811625
C1QTNF4	0.91225
PIK3R4	0.706166666666667
ARMC3	3.264
NDUFV3	0.0203333333333333
BTBD3	-0.127
PPP1R2	0.277666666666667
UBE2NL	-0.29725
FOSL2	1.0575
FAM119A	-1.6315
TUBA4A	-1.4745
KRTAP12-1	-0.0375
SFRS2	-1.0725
RHPN1	0.672
EEF2	-1.331
ZDHHC11	-0.948666666666667
EPHA3	-1.7898
RBM12	-0.8045
H2AFJ	1.40416666666667
EDIL3	1.506
KIF26A	-0.9835
SERGEF	-0.27475
B3GALT4	1.37775
LOC90925	-0.155833333333333
OSCAR	-0.122375
NPFF	-0.547
DEDD	0.77325
TMEM155	-0.677375
PTPN1	-0.075
SCYL2	0.484833333333333
SKAP1	1.90225
LEAP2	-3.619
GADD45G	1.3759
IFITM3	2.048375
PILRB	-1.2575
SLU7	-0.4780625
DSC3	1.45575
DNMT3L	-1.19475
PAPD5	-0.369
B3GNT3	-1.65216666666667
LHCGR	0.6025
MSL-1	0.63275
UBE2S	-2.218375
SAP130	-0.04725
ANAPC11	0.56075
MAGED4B	-1.837
ATP6V1B2	-1.03566666666667
C14orf179	2.003125
CAPZA1	-0.074625
CDYL2	0.137333333333333
GLRX3	-1.49916666666667
LOC136288	-0.14325
MOBKL1A	-0.78425
HTR2B	1.9715
CRYGD	-0.0271666666666667
NUS1	-1.42716666666667
PGRMC1	1.0875
MYOM2	-1.075
FLJ39653	-0.547666666666667
CHM	-0.5143
OR5M8	0.3495
ZNF619	1.6075
FAM105A	0.1745
CCNL1	-0.97125
NAP1L3	0.44175
C10orf57	2.481
B3GALNT1	1.015
CSN1S2A	0.552
TCP10L	0.89975
GDAP2	1.626375
DMKN	0.731
COX6B1	0.89175
DNASE2	0.783166666666667
MSH5	-1.13
LGMN	-0.01275
USP31	-0.2773
OR13C8	0.2965
SDCBP	-0.6424
NUDT11	-3.00866666666667
PYGL	-2.57233333333333
SNPH	-0.8765
B3GNT4	0.448
MIZF	-0.5991
NUBPL	0.47675
NOD1	0.7255
CDH22	1.496125
NUBP1	1.14716666666667
DSCAM	-3.41725
DGKI	0.2035
FAM136A	-1.404
AKAP1	0.5845
SLC16A6	-1.17275
RIN3	-0.45725
PSG2	0.26375
DIP2B	0.75125
PSORS1C1	1.308
KIAA0495	-0.0745
FLJ90709	-0.333
LPA	-0.127666666666667
PIGA	-0.522166666666667
LY75	0.979833333333333
UTS2	-5.8475
RREB1	0.5465
GALNACT-2	-0.5132
MGC3196	0.56975
FLJ31568	0.22975
LPHN1	0.167
SP1	1.376875
TOX4	1.1895
HSPA9	-0.5065
APOBEC1	0.406
SLC35E4	-1.12925
LSM5	-0.3835
SURF1	0.42875
ZBTB1	0.273416666666667
GTF2F1	-0.23125
RPS15A	-0.0365714285714286
DUSP21	-0.650333333333333
GINS4	-2.55966666666667
MYO15A	0.658
GIMAP7	3.99125
MGC13379	1.983
ATP6V1E2	-2.24433333333333
UTP3	-0.38875
HNRPA3	-0.657
MT4	0.2225
C14orf155	-0.42825
U1SNRNPBP	0.91525
CKLF	-1.36316666666667
PLEKHN1	0.865166666666667
MBNL1	-0.378333333333333
NUP160	-1.11875
ACSM2A	-1.17525
LOC129881	1.18525
KIAA1529	0.179
FLJ22639	-1.45025
HAND1	-0.544
GSX1	0.431
FGA	-3.829375
SERPINB1	-0.124
ZNF642	1.39975
IGFBP1	-7.92375
SLC1A1	0.228125
DHX57	-0.0455
ZNF766	1.2435
PTPN21	1.1588
GDPD3	-2.04933333333333
PNPLA5	0.0845
TBR1	-0.116
FAM116A	-0.35475
IQGAP1	-0.382875
FOS	0.21975
ZNF226	0.022625
FIGNL1	-0.8915
C14orf1	1.00933333333333
ZMYND17	-0.122
PUS7	-0.568166666666667
TUBB6	-1.277125
KCNQ2	-1.3285
MARCH6	-1.00366666666667
CCDC33	0.3385
PRODH	-0.8035
RBM11	-0.15375
EPHA6	0.3805
SLC43A1	-1.03375
LOC196541	0.037
NTN1	1.91075
ING4	0.399
PCDHB10	0.94675
DPH2	-0.797166666666667
SPACA4	-0.14675
FBXL21	-3.803
DIAPH1	-1.1405
ZNF71	1.0485
CEP76	-0.5615
CORO1A	-1.026
RRM2	-3.602625
EDG4	0.609
OS9	0.2485
SLC4A1AP	0.0175
COG5	-0.467
COPS8	-0.684
NGLY1	-0.43075
NCBP2	0.275375
C17orf42	-0.0318333333333333
GPSM3	0.696375
SIL1	0.5025
ASB6	-0.746
SMAD5OS	-0.5555
UNC93A	-2.744875
A1BG	-0.036
C21orf62	0.51775
FMO5	0.01625
ATRIP	0.769833333333333
CEBPG	-0.183
C7orf38	0.884
TNFRSF1B	0.566833333333333
CLEC1A	1.17916666666667
IQSEC1	0.094375
PATZ1	1.3794
RBM22	0.422125
BAG2	-2.2605
PAQR5	-1.95083333333333
C9orf127	0.3146
THNSL1	0.4035
SHROOM3	1.5452
JAM2	0.4655
SNRPN	-3.62875
ALX4	0.324
CACNA1S	0.122
FAM130A1	0.5605
CORIN	1.8435
CD300LB	0.469
PLEKHG6	0.7145
LRRC40	-1.28825
PCLKC	-0.5285
PCDHB16	0.671833333333333
WNT2B	0.328333333333333
ASNS	-2.17044444444444
MRPL49	0.171375
FLJ46111	0.3955
ISG20	-0.24775
SMU1	0.232333333333333
CASZ1	0.4235
POLR1D	-0.511666666666667
GIN1	-0.62025
SNAG1	-0.292
ANKRD29	-2.106
CDKN2AIP	-0.2085
KRR1	0.1355
CXCL1	-3.37916666666667
EPM2A	-0.6936
PC	-0.809833333333333
DEFB127	0.6765
PDZRN4	0.862
FAH	0.85325
OR51E1	1.2475
CDC2L6	-0.259333333333333
DNTTIP1	-0.362
PAX8	0.77825
TMEM116	0.992
C1orf150	-0.194
PRO2012	0.169
MRPL40	-0.676
BEX1	-3.2673
SLC2A4	0.0965
PKMYT1	-1.09325
FEZF2	0.0533333333333333
SLC26A9	-1.28625
MAP2	0.93575
LYL1	-1.3415
SLC25A19	-1.35433333333333
NOS3	-0.117
ZNF34	1.4595
TMPRSS11F	-0.6135
FAM43A	-0.802
FCRL4	0.216666666666667
KLF14	-0.063
FLRT2	-0.357833333333333
WRN	-0.82025
SDF2	1.0019
KRT8P12	0.65075
C6orf195	-0.4935
C9orf125	-2.06666666666667
DZIP3	0.302
RIT1	1.0455
SCML1	-0.838833333333333
RHBDF2	-0.093
OR2G3	-0.2615
REXO1L1	-0.025
MAP3K7IP3	0.5815
C3orf57	-2.259
FBXW11	-1.2465
ETAA1	-0.556
C14orf131	1.4066
AKT1S1	-0.18875
SLC12A5	-0.848375
C9orf164	0.432
NRIP3	-0.948875
NOS1AP	-1.655
TMEM121	2.324
SAP30BP	0.2849
DGCR6	0.19875
WDR76	-2.37075
FAM82B	-0.0658333333333333
LOC606495	-0.6315
MAP9	1.63925
BCDIN3D	1.39625
CXorf36	2.7975
DSCR3	-0.8594
ZFAND3	1.35425
C7orf43	0.387
SPSB3	1.0078
C19orf19	0.5865
FAM133A	-2.016125
C12orf25	0.87625
SLC39A3	-0.36125
DISP2	-1.14625
PI4KAP2	-2.8585
MKRN3	0.0858333333333333
ADAMTS13	-0.558
CBLN3	0.3572
TTYH1	0.3765
C3orf18	0.4125
FLJ13236	0.93375
ZMYND12	4.647
C18orf25	0.1985
GLB1L3	-0.3895
ATP13A5	1.29
RANBP10	-0.6575
CD96	-0.8943
DENND1C	-0.2015
RBMS3	0.1444
SLC41A3	0.0725
DGCR6L	0.076
TMEM128	0.339166666666667
CSNK1G3	-1.0115
MOBKL2C	0.966875
TSPAN6	0.697375
MATN2	1.5401
MSL2L1	0.736666666666667
ST6GALNAC2	0.105666666666667
FGFBP2	-0.720375
FGL1	-6.1245
MPP3	-1.3065
ARHGEF6	2.18233333333333
TGFBR2	-0.130875
ACMSD	-0.3395
IL33	2.79075
C9orf5	-1.09975
DEAF1	0.4638
AMN	0.339
DEFA6	0.022
RNF212	-1.53675
METT5D1	0.682
CIB1	0.1735
TSSK1B	0.49725
KIAA1727	0.4205
ZNF680	0.3555
LOC399900	-0.7805
LOC152217	0.298833333333333
CTNNAL1	-3.417
CIT	-2.50691666666667
TLE6	1.19
ZNF607	-0.00800000000000001
HERC4	-1.07633333333333
DRAP1	0.5474
PEMT	0.4635
C10orf111	-0.533
ZNF575	1.63725
KCTD7	-0.12075
MYO1F	0.44275
LOC285382	2.92425
RAB11A	0.274
PLCD3	-0.57275
C15orf28	0.12275
PTBP2	-0.378
CTB-1048E9.5	-0.753875
C19orf60	-0.191166666666667
C7orf25	0.603833333333333
SETD7	0.108375
HOXB9	-4.0305
VANGL1	0.036625
CHAF1B	-1.446
NDUFA3	1.1575
KIAA1328	0.527
SHARPIN	0.53325
TTC23	0.546625
UGP2	0.0778333333333334
ANKIB1	0.4831
CIRBP	0.707
SEC14L4	-2.71083333333333
OVCH1	-0.0293333333333333
VPS52	0.8705
FAT	-0.30425
M6PRBP1	-0.344
GPRIN3	0.0365
PPM1F	-0.234666666666667
TSR1	0.166
CCDC85A	4.59
PCSK5	1.724
ZFHX3	0.5845
HEMK1	-0.1894
PGBD2	0.307
RSRC2	-0.163
AURKC	1.24316666666667
SCRIB	0.594625
ORM2	-4.05533333333333
FAM115A	0.7482
FZD6	0.577875
UNC119	0.588333333333333
GPX3	-1.2933
NOV	-0.6555
CABC1	-0.59225
CDC42SE2	-0.60375
EIF2S2	-1.1256
RNF130	0.676
CKAP5	-0.515833333333333
RP11-413M3.2	0.86425
C10orf18	-0.149
TMEM93	0.32475
DYX1C1	2.1685
KCNMB2	-2.001625
ANK3	1.12291666666667
KRT5	-0.0132
CDH12	-1.258375
QRSL1	-0.320125
JUB	0.78125
SHC4	-1.625125
CCL15	1.803
CCDC22	0.41
SNX24	0.5465
RARS	-1.18875
MORC2	0.36075
FAM48A	0.5255
MT1H	-1.2965
PPP1R14C	-1.42783333333333
FOXD1	-2.33414285714286
C1orf213	-2.03575
AMT	-1.4615
DSN1	-1.578
PTPLAD2	1.92525
DIS3L	-0.19875
RASL11A	2.4645
GPRC5B	-0.543625
FRMD7	-1.41
STRN4	0.71475
KITLG	4.57254545454545
HDGF	0.032
OR1S1	0.3085
SETX	-0.5277
DDR2	-0.305625
KCTD12	1.0235
LYZL2	1.33225
WDR52	-0.5275
TMEM2	-0.423875
ZNF579	1.294
LOC200810	0.96525
TNFSF9	-1.3055
PPFIA4	-2.71625
CNIH3	-0.545333333333333
MAP4K4	-1.25935714285714
ROD1	-0.0553571428571428
ALS2CR12	-0.6755
DOCK3	0.915333333333333
PAQR9	-4.138
ASB17	-0.00300000000000002
STX16	-1.2465
FEZ2	-0.205833333333333
DLAT	-0.4665
KIF21B	-1.23866666666667
CDC5L	0.25925
TMEM119	1.257
CRIP3	-1.417
TPSD1	0.139166666666667
TEPP	0.36075
GNGT2	1.07725
C21orf121	0.38575
WNK1	0.686333333333333
FLJ10490	1.341
OR51B5	-1.766
LOC203547	-0.810875
HAS1	-0.2605
PPA1	-0.971666666666667
ST7	0.43025
C11orf46	0.5906
POPDC3	-3.62833333333333
ACOX2	1.72883333333333
ATCAY	-0.29
TM4SF19	-1.44975
MFSD9	-0.1975
PDHB	0.789
ERN1	0.24725
LCE3C	0.3185
GPR111	-1.286
NOTCH3	2.114
ADAMTS5	0.811
B3GALT1	-1.32225
UGCGL1	0.0586666666666667
FAM58A	0.6755
FBXO32	1.66175
CLPP	-0.90175
NXPH1	3.671
MTMR3	0.586333333333333
ATP1B3	-1.108
TMEM16A	4.1715
HIST1H3F	1.44433333333333
TRIM25	-0.2935
SDCBP2	-0.817
CRKL	-1.53275
HOXB2	0.7135
ANP32B	-0.58225
GATM	4.327
AP4E1	-0.737875
EDG5	0.45675
CDKN3	-2.11433333333333
CDH4	-1.978
PGD	-1.34316666666667
RND1	1.8245
GAD1	-3.1756
MPG	0.785875
LOC440350	-0.2225
ZNF133	1.07675
SERPINB12	-0.000999999999999973
AMELY	-0.225333333333333
DHX36	-0.687
TNFAIP8L2	2.97233333333333
PHTF2	-0.642444444444444
CCDC112	-0.805833333333333
IQCC	-1.01725
HEYL	2.81566666666667
FTSJ2	-0.0228333333333333
APPL1	0.218125
RAB43	0.885928571428571
OR10G2	0.152
WAC	0.071
ADCY9	0.255625
RUNDC2B	0.7785
PYCRL	1.3424
AGPAT7	0.163833333333333
SLC22A9	-0.871
CDKAL1	0.425
PDYN	-0.525
C20orf74	-1.0905
MTMR11	1.201
VAV3	4.24141666666667
DAPL1	-1.1845
STXBP3	0.45275
EIF3G	0.00175
ARHGAP22	-0.21725
NPFFR1	0.459
NPC1	-0.8725
ALDH9A1	2.01916666666667
ZNF600	0.509
ZNF678	-0.339333333333333
RASSF1	-0.711666666666667
ADD2	-2.544625
PITPNB	-0.349875
PKD2L2	0.254875
LRP11	-0.337
CDKL1	-0.3975
SMEK2	0.289
PRODH2	-2.89
C11orf54	0.962
SFRS11	-0.577666666666667
IL7	-0.632833333333333
ALS2CR16	1.222
BTG3	-1.51233333333333
PAK2	-0.142666666666667
RP11-679B17.1	-0.57325
GATA4	-1.70316666666667
ATP2B1	-0.351
LOC130940	0.9515
C1orf172	2.5865
ATF7IP2	-0.68525
SLC25A43	-0.324833333333333
CENTG3	-0.035
IGF2BP1	-3.6911
FCHSD1	0.275
CAMK2N2	1.54916666666667
ELAVL3	0.0621
NBPF15	-0.641
UBE2J2	-0.533583333333333
GNL2	-0.245
PRR3	0.4091
NLF2	1.225
OR4F6	-0.115
KLHL24	0.255666666666667
CCDC88A	-2.4348
SGPP1	0.4715
C10orf11	-1.49366666666667
SLC35B4	-0.9675
UGT3A2	1.4765
ARNT2	-1.9376
CBR1	0.740375
ITPR3	-1.62033333333333
TRAPPC6B	0.5987
AMZ1	3.5345
ARP11	2.09475
WDSUB1	-0.175
APBA1	0.8785
RAB2A	1.0596
C6orf162	-0.496125
HPSE2	0.14075
PLCE1	-1.40675
INSL3	0.2425
DLG1	-0.0769
PTPLA	-1.99625
PIGX	0.054
TFIP11	0.327833333333333
FIBIN	2.5535
POLR2G	0.17675
GRAP2	-1.9509
DNAJB8	0.08125
CNBP	0.433333333333333
WASF1	-1.49925
INPP5E	-1.5781
HSPB1	0.9015625
TMEM167	-0.6872
CUBN	-0.24975
IGF1	2.8099375
ITPK1	0.74
NAALAD2	-1.227875
G3BP1	-0.2031
NT5DC1	-0.368625
CYP39A1	-0.971
TMEM139	2.56216666666667
POLK	-0.8971
GLULD1	-1.6095
RBM15	-0.712833333333333
AMZ2	0.18775
GDF15	-3.96983333333333
MESDC2	-0.68325
INCA	1.2865
ACY1L2	-3.222
GZMM	-0.368333333333333
PAIP1	-0.83825
CACNA2D1	-0.30925
STK32C	-0.101166666666667
SH3BP4	1.50983333333333
DEC1	0.131
PADI1	-0.421
UBB	0.6489
PON3	2.45266666666667
PROP1	0.86
ANKRD13B	-0.9265
ADCK1	1.04875
TCF25	-0.43325
SLC38A5	-2.04075
CXorf26	0.914166666666667
C19orf39	1.61675
PPP1R13B	2.0635
ARL2	-0.8145
TCL6	0.349416666666667
TOP3A	0.0305
SLC16A14	1.004875
FXYD6	0.378666666666667
HIST1H4E	1.796
BBC3	1.02463157894737
UNC5A	0.3235
FAM86C	0.4827
PI4KB	0.16525
B3GAT1	-3.24375
SUSD2	1.38583333333333
OAZ2	-0.457333333333333
NOC4L	0.55925
C10orf12	0.241
FADS1	-3.046
LOC144097	0.16825
DKK2	1.449
KIAA1949	-0.15325
RHOT1	0.5141
OXT	1.2795
GPR153	1.40825
ARL4A	-0.868333333333333
SAAL1	-1.4895
CCDC64	-0.398
USE1	0.09
HNMT	1.23733333333333
PCGF3	-0.283
CYP2C19	0.4035
C20orf4	0.669
CCDC11	2.54775
ACSBG2	-0.139
RWDD2A	0.0585
PALLD	2.0195
CPLX4	-0.248
LOC492311	0.42975
KPNA2	-1.79
MACROD1	0.5242
TMCO3	-1.12683333333333
C15orf52	-0.2525
BIRC5	-2.01866666666667
PRR16	0.2935
FAM63B	-0.901875
KATNB1	-1.22433333333333
WNT8B	-0.5
CPLX3	0.052
GHR	2.993125
CCDC124	-0.5725
