Hybridization REF	TCGA-BH-A1EO-01A-11R-A137-07
ZNF347	0.6477
GTF2E1	0.38
RY1	0.132333333333333
ATAD2B	0.078
ARHGAP17	-0.2228
KCNIP3	-1.09075
SFPQ	0.016125
GFRA4	0.0965
AKR1B10	-2.378875
TIGD6	0.886666666666667
RGS16	2.509
URB1	-1.29066666666667
OR4C46	0.17
TOP3B	-1.1215
NFATC4	0.45
CA14	-3.74325
BMPR1A	0.261666666666667
SNRP70	-1.69975
PRL	-0.0493333333333333
C6orf130	0.27625
STAG2	-0.69475
CD55	0.583357142857143
RPS23	1.067
SSX2	-1.57216666666667
FDPSL2A	-0.2995
FBXO27	-0.44525
SYNGR3	-0.770166666666667
TMSL3	3.7665
EML1	-0.658
NUP93	-0.67325
SMAD3	-1.614
KIAA1189	3.78516666666667
HNRPUL2	-0.7275
TBC1D12	0.882666666666667
C16orf24	0.9745
MRVI1	1.41116666666667
ZNF581	-0.131833333333333
ELOVL3	-0.8445
OR51Q1	0.799
CACNB3	0.227833333333333
GALNT13	0.090125
C10orf84	0.8594375
NEDD4	0.0557
SPO11	1.047
OR5AU1	0.6295
NEK4	-0.137071428571429
PRKAR2A	-0.628166666666667
IHPK1	0.442333333333333
ATP6V0B	0.1795
CACNA1E	1.001
CEACAM8	1.411
PEX14	-0.2755
FLJ12993	-2.279
ZBTB38	-0.672833333333333
PCTK2	0.0933333333333333
LRRC16	1.4703
FBLIM1	0.11875
FYCO1	1.499
RP5-1022P6.2	-0.3955
CMTM1	1.02616666666667
PLTP	0.896
RAPH1	0.71075
DOCK8	1.342125
EZH2	-2.05446666666667
SLC25A1	-0.776166666666667
PLEKHB1	-0.2082
GRB7	0.5962
ZFP37	0.97875
MRPL33	-0.087
PELO	-0.2155
ARMC1	-0.807727272727273
C9orf27	-0.015375
FLJ25778	-0.1655
C9orf37	-1.59033333333333
TMEM66	1.2665
SPRN	0.09525
HBEGF	-0.09625
PI4KA	-1.0365
LEPRE1	0.222
POU2AF1	-3.85525
MRPL12	-0.960666666666667
REP15	1.6735
ZC3H3	0.1815
RASAL1	-1.669
DDAH1	1.438
ACBD5	-0.464
TMC2	0.02
CCDC137	-1.60875
SAMD13	-0.6975
UGT2B15	-1.91883333333333
TIPARP	-0.72925
DNASE1L3	1.67425
TRIM72	-0.054
DBX2	0.9655
IPO8	-0.27275
C21orf88	-1.8105
MAP3K14	0.36175
LOC51233	0.308833333333333
GGTLA4	-0.4925
PDE6D	0.568
ZNF117	-0.1495
CLK2	-0.764
NKRF	-0.71175
TNFSF15	3.4126
DUSP2	-0.633875
SECISBP2	-0.0896
GABRR2	0.223
PPAP2C	-0.3295
LOC51145	0.284666666666667
PAG1	0.36775
PIK3C3	0.081
GNG10	1.7615
APOL4	0.783333333333333
ANKRD28	-0.69775
STMN3	-0.3771
RAB14	0.8238
CDK2AP2	-0.58125
HDDC3	0.01475
COMMD7	0.886625
CXXC1	-0.9845
HMCN1	0.566
CD40	1.67075
DYNC1LI2	-0.1310625
GDI1	-0.31275
LOC646938	-0.42925
VSNL1	-0.745333333333333
PIH1D1	-0.1455
RAET1G	0.458
KRTAP5-9	0.394
EFTUD2	-0.7385
ZNF311	0.1225
ATP6V1G3	-0.35475
OR2W3	0.504
SCN4A	0.596
MED10	-0.1035
FAM135A	-0.7689
ARHGAP4	-1.14725
EHMT2	-0.936
UFD1L	-0.422
ERMP1	1.56425
MAG1	-0.958666666666667
THAP8	0.1615
HACE1	0.160833333333333
FAM82C	0.183333333333333
C3orf20	0.5175
UNC84A	-0.580666666666667
SCD5	0.314571428571429
LASS6	0.55675
LSG1	-0.422333333333333
MAL	-4.256
GPR22	-0.767
WDR5B	1.618
ACTRT1	0.6965
C17orf60	1.18666666666667
GRIN2C	-0.2861
ARMC8	-0.2555
SLC47A1	-1.59083333333333
DMPK	0.19675
DHRS13	-1.30833333333333
SMC1A	-0.746666666666667
KRTAP17-1	2.30275
SMYD5	-1.01025
TUSC2	0.69475
CRHR2	0.736
KIR3DL2	0.477
CCDC104	0.372
ATP2C1	0.874875
CROT	1.01075
PABPC3	-0.0718333333333333
EGR1	0.977166666666667
THSD1	1.2765
KHK	-0.9805
SLC12A2	1.436125
CD58	0.6665
STOX2	-0.5265
CCDC76	-0.6634
CCDC48	3.20275
DNAH1	-0.4645
ZIC4	0.162875
OR1G1	0.6945
PSMC6	-0.132833333333333
PROKR1	0.587
ABCB1	-0.2125
TRAT1	-0.12775
LLGL1	-0.4965
MTF1	0.1795
USP54	0.40625
PAGE2B	-1.906
ITGB7	-3.85
CCDC81	-0.144
LOC149837	0.7415
SCUBE1	-0.5585
ZSCAN10	0.159
HUWE1	-0.460285714285714
CDH17	0.2165
CD180	0.74075
IL17A	0.4715
TMPO	-1.44875
KIAA1524	-1.26283333333333
HDGFRP3	-0.0853333333333333
OXCT1	-1.28390909090909
RRAS2	-0.0766666666666667
LTBP2	3.050625
SV2B	2.97883333333333
CYP2A6	0.046625
PKD1L2	0.383166666666667
PPM1M	0.888
FLJ22662	3.00166666666667
ZNF502	1.34675
GP6	-0.97875
CRYBA2	-1.9235
LEF1	-1.83
CTPS	-1.73828571428571
EYA1	-2.89666666666667
EPS8L1	1.1465
MAPK14	-0.492083333333333
SERPINB2	-4.766125
GTF2F2	0.402
ZNHIT4	-0.321
PLA1A	-0.230375
C20orf114	4.8335
HPR	-3.2165
C18orf2	-4.446
SATB2	-1.215
KCNJ9	-0.31575
MGC157906	0.7995
MOCS3	-0.0385
C17orf71	-0.382833333333333
PPHLN1	-0.115
HIST1H2BN	-1.502125
RAPGEF1	-1.079125
MAP3K8	0.0405
DLG4	0.636333333333333
STC1	1.13483333333333
CDGAP	1.88525
DDX26B	-0.7305
LOC150223	-1.933
CPSF3	-0.691333333333333
TMEM14A	0.83225
MYH3	-2.0365
GPKOW	0.00250000000000001
SULT1A1	0.7365
SPON1	5.6214
YY1AP1	-0.212333333333333
RAB23	1.16475
PLA2G4A	-2.72875
MAPRE3	-0.15875
ZNF516	0.435785714285714
GGPS1	1.151
EXOC3L2	-0.757625
C19orf42	1.3238
MAP2K2	-0.776
HIST1H2BB	-1.516
RNF19B	1.14533333333333
C6orf128	0.920666666666667
TLR8	4.0945
PCDHA9	-0.0875
CARS2	0.069625
CLUL1	3.8335
RHAG	-3.91966666666667
UNK	-0.4905
EXOC8	0.7729
C9orf95	2.068
C14orf143	0.597666666666667
MAML3	-0.3365
LDHA	-1.09525
MRPL20	0.300875
KLHDC6	0.6755
ATP5S	0.135166666666667
C8orf55	0.76725
PHF19	-2.098625
KRTAP13-4	0.645
TTC5	-0.56325
XKR5	-1.57525
SILV	-4.86033333333333
TEX28	-0.4885
TCTN1	0.20725
CX40.1	0.05525
PPP2R5C	0.17325
C12orf30	-1.661
CAPG	2.59825
MPZL1	1.06855
ARSB	-0.256833333333333
TDH	-2.0555
WASF4	0.3025
TSSK3	-1.32833333333333
7A5	1.2875
CRISPLD1	2.103875
MAD1L1	-0.781166666666667
SPIN4	-0.689333333333333
AMPD1	-2.57725
DPYSL5	0.3655
INPP1	0.481666666666667
ANKRD11	-2.04255555555556
NPAS4	0.179875
GCET2	0.1993
RNASE9	-0.671
GUCY2D	0.425666666666667
CCDC98	0.8285
FGF4	-0.21775
CPM	0.895333333333333
SLC26A4	-1.92116666666667
PLD5	-0.35425
FAM59A	0.6368
FBXO5	-2.07433333333333
SIPA1L1	0.061125
DPYS	0.50675
ATG4D	-0.45075
TGM3	1.3525
MTCH1	-0.424625
HK1	0.106615384615385
CDC26	0.8105
GALNT12	-1.64666666666667
LOC339229	-0.30775
MRPL35	-0.076
ORC4L	-0.1365
TNKS	-0.725142857142857
C2orf24	0.5435
ZNF553	0.4015
GGTLA1	3.3088
ZNF497	0.21825
CDY1B	1.11666666666667
SLC30A4	-0.407
TUB	-0.3245
ARHGEF18	0.53125
ARRB1	0.82875
KCNK1	0.972125
EREG	-3.6796
SCAMP5	-0.34175
RUNDC3B	2.4345
ADAMTS20	-0.308
IL17RB	-1.2575
FLJ20323	-0.413
MCAM	-0.1695
POLR3E	-2.58983333333333
AQR	0.185333333333333
IPMK	-0.2225
CDCA7	-2.915875
CAMP	1.11625
GRHL3	0.87125
ADAMTSL2	2.25416666666667
CLMN	1.7705
SSTR3	0.7975
MAGEA5	-2.473
OVOL2	3.89775
JMJD1B	0.3425
RBL2	0.1684
PYGO2	0.37
PPP1R10	-0.193833333333333
CSE1L	-1.0395
LCA5	2.0325
RDH16	-0.592
ASRGL1	-1.160125
TOM1	-0.286333333333333
PTX3	-4.879
TTC15	0.32825
SCGB3A1	1.05033333333333
MRPL50	-0.2705
RCAN3	0.3935
SLC26A11	0.372
STYX	-0.0113333333333333
CINP	0.3455
MARCH7	0.313
PFKM	-0.958333333333333
SGMS1	0.560166666666667
RIOK3	-0.3049
C1orf110	0.214
CES7	0.507375
LOC440248	-2.698
PPP1R12C	-0.74175
C10orf27	-0.029
ATG9A	-0.75775
MRPS26	0.799375
TMEM40	2.65275
ELP3	-0.1653
ZNF787	-0.4782
HIAT1	0.1085
C8orf34	3.431
MGC4655	0.0445
PELI1	0.3205
PPT1	1.4506
SLC35C2	-0.510166666666667
C6orf125	0.09
MUC4	-1.4105
RFC4	-1.74128571428571
GNB2	-0.9465
NUP50	-0.179285714285714
SULT4A1	-1.63366666666667
C7	3.672875
CCDC130	-0.1285
ARRDC4	0.3485
RQCD1	-0.22425
GLYCTK	-0.92225
AYTL2	-1.05245454545455
MTUS1	0.5499
LEMD3	0.3915
PLEKHF2	2.4555
HOXA7	-0.271875
GTF3C2	-1.5895
DYNLRB2	2.94425
CNOT10	-0.501
MR1	0.9495
FFAR1	0.23025
PRIC285	0.11525
SLITRK6	4.0635
LIX1	-1.7889
UBE1L2	-0.584666666666667
F8	1.358625
ACHE	0.56
KPNA5	0.13175
TNFRSF12A	-0.417166666666667
EGR3	-0.091
SERPIND1	-3.79483333333333
OASL	1.599
IFRD1	-1.319375
WDFY1	0.0423333333333333
ZNF267	1.157
ACCN5	0.3595
ZBTB6	-0.24075
PPP1R3A	-0.156
PRRT3	1.72
FBXL19	-1.2825
TXNIP	0.291928571428571
ACTN2	-1.48625
ATG9B	-0.45325
C9orf117	0.884875
IL27	0.895
RPL36AL	0.253666666666667
KLK15	-1.18725
CHAD	1.522
RAP2B	0.9104
HEBP2	0.892
ZNF342	-0.4365
CAMK2G	-0.799833333333333
TLR3	2.3595
FGF14	4.18425
HMGB2	-0.619
TRPM5	0.0971666666666667
OR5M11	0.52
KIF3B	-0.00657894736842106
PRICKLE2	1.417
MTMR9	0.178375
C3orf27	0.21475
GLRA3	-1.71183333333333
NSDHL	-0.548
TMEM32	-0.09725
POLR2D	-0.897416666666667
MYADML	0.4325
C9orf114	-0.76125
MRGPRX1	0.637
TOPORS	0.77825
CLDN19	-0.656
C1QL4	0.4555
RNF165	-2.8265
DHRS9	1.667
DNAH2	-2.0655
FXR1	-0.6335
ZMYM3	-1.049125
CASP3	0.251666666666667
FAM120C	-0.99025
SCLY	-0.9925
CA7	-0.3045
ENTPD5	-0.7865
ZNF461	0.61575
PDIA5	-0.56575
C1orf19	0.670666666666667
TMEM67	1.367
KCTD20	-1.07325
WDR47	1.354
FLJ38723	-0.2525
KLRF1	1.85166666666667
TAS2R16	0.431
CLDN12	0.44575
PRKCE	0.19475
UBXD4	-0.2605
ITGAM	3.27866666666667
GLT8D3	-0.268875
WDR31	0.901
RGS2	1.372
OR51L1	0.1815
MST1R	-1.2645
KIAA1737	1.35875
OR4A5	-0.1455
GLIS1	-0.234833333333333
PTMA	-0.0432857142857143
NAPA	0.769
PRDM11	0.1765
LIPF	0.234
DIRAS3	0.66775
ASGR2	-3.917375
C1QTNF4	1.301
PIK3R4	0.200166666666667
ARMC3	0.7875
NDUFV3	-0.371083333333333
BTBD3	-0.2385
PPP1R2	0.79075
UBE2NL	-0.10925
FOSL2	1.09135714285714
FAM119A	-0.556833333333333
TUBA4A	-0.558
KRTAP12-1	-0.77625
SFRS2	-0.99975
RHPN1	0.2686
EEF2	-1.24
ZDHHC11	-0.646833333333333
EPHA3	-0.6697
RBM12	-0.3705
H2AFJ	0.44725
EDIL3	2.945
KIF26A	-0.99875
SERGEF	0.645
B3GALT4	1.8085
LOC90925	-0.412
OSCAR	1.2595
NPFF	-1.1575
DEDD	0.717375
TMEM155	-0.576625
PTPN1	-0.029
SCYL2	0.157666666666667
SKAP1	2.7375
LEAP2	-3.22266666666667
GADD45G	2.7941
IFITM3	1.462625
PILRB	-1.9005
SLU7	0.472125
DSC3	-0.872
DNMT3L	-1.26475
PAPD5	2.28675
B3GNT3	-2.16733333333333
LHCGR	0.337
MSL-1	-0.30825
UBE2S	-2.307
SAP130	-0.43375
ANAPC11	0.25825
MAGED4B	-1.6885
ATP6V1B2	0.725833333333333
C14orf179	1.032875
CAPZA1	0.45575
CDYL2	-0.0971666666666667
GLRX3	-0.733166666666667
LOC136288	-0.536
MOBKL1A	-0.13375
HTR2B	5.54825
CRYGD	-0.0598333333333333
NUS1	-0.0315
PGRMC1	0.461
MYOM2	1.5495
FLJ39653	-1.94983333333333
CHM	-0.3187
OR5M8	-0.033
ZNF619	0.691
FAM105A	1.81375
CCNL1	-1.3425
NAP1L3	1.85325
C10orf57	1.5005
B3GALNT1	1.75166666666667
CSN1S2A	-0.0775
TCP10L	-0.0035
GDAP2	0.534125
DMKN	0.388833333333333
COX6B1	0.64725
DNASE2	0.411
MSH5	-1.4705
LGMN	0.779375
USP31	-0.1072
OR13C8	0.706
SDCBP	1.2039
NUDT11	-0.781833333333333
PYGL	-0.715666666666667
SNPH	-0.795333333333333
B3GNT4	-1.563
MIZF	-1.099
NUBPL	0.22475
NOD1	0.242
CDH22	-0.704625
NUBP1	0.194666666666667
DSCAM	-3.25375
DGKI	1.3815
FAM136A	-1.301
AKAP1	-0.629833333333333
SLC16A6	-1.6945
RIN3	0.315
PSG2	1.504
DIP2B	-0.3395
PSORS1C1	1.8595
KIAA0495	-0.56
FLJ90709	0.3155
LPA	-0.569833333333333
PIGA	0.178666666666667
LY75	2.016
UTS2	-5.28066666666667
RREB1	-0.708
GALNACT-2	0.8271
MGC3196	-0.324
FLJ31568	-0.37
LPHN1	-0.5885
SP1	0.353375
TOX4	0.225
HSPA9	0.3503
APOBEC1	-0.7065
SLC35E4	-2.4385
LSM5	-0.45225
SURF1	0.13425
ZBTB1	0.500166666666667
GTF2F1	-0.240125
RPS15A	0.242714285714286
DUSP21	0.1528
GINS4	-2.31833333333333
MYO15A	0.093
GIMAP7	3.93525
MGC13379	1.40225
ATP6V1E2	-0.520333333333333
UTP3	0.47175
HNRPA3	-0.4205625
MT4	-0.3525
C14orf155	-0.68275
U1SNRNPBP	0.2495
CKLF	0.296166666666667
PLEKHN1	-0.642666666666667
MBNL1	-0.514166666666667
NUP160	-0.77375
ACSM2A	-2.082
LOC129881	0.39325
KIAA1529	-0.7495
FLJ22639	-2.078
HAND1	-0.9695
GSX1	0.592
FGA	-4.53692857142857
SERPINB1	0.94625
ZNF642	0.69575
IGFBP1	-7.969
SLC1A1	-1.149625
DHX57	-0.738625
ZNF766	0.533
PTPN21	0.4077
GDPD3	-0.964
PNPLA5	0.454
TBR1	0.0821666666666667
FAM116A	-0.11275
IQGAP1	0.90325
FOS	0.589625
ZNF226	0.9665
FIGNL1	-0.196166666666667
C14orf1	0.248833333333333
ZMYND17	-0.1245
PUS7	-0.970333333333333
TUBB6	-0.800375
KCNQ2	-1.6195
MARCH6	-0.3195
CCDC33	0.17
PRODH	-0.61525
RBM11	0.0585
EPHA6	0.81375
SLC43A1	-0.36425
LOC196541	0.535571428571428
NTN1	0.658916666666667
ING4	1.107
PCDHB10	1.46075
DPH2	-0.8295
SPACA4	-0.14875
FBXL21	-4.5445
DIAPH1	-1.2275
ZNF71	0.914333333333333
CEP76	-0.2865
CORO1A	-0.3725
RRM2	-3.299375
EDG4	0.506
OS9	-0.665
SLC4A1AP	-0.409
COG5	-0.59775
COPS8	0.60175
NGLY1	-0.75275
NCBP2	0.322375
C17orf42	0.324
GPSM3	0.291875
SIL1	0.2925
ASB6	-1.0945
SMAD5OS	0.721833333333333
UNC93A	-3.255375
A1BG	0.601666666666667
C21orf62	0.0105
FMO5	-0.363166666666667
ATRIP	-0.300333333333333
CEBPG	0.418
C7orf38	1.216
TNFRSF1B	0.5665
CLEC1A	2.09083333333333
IQSEC1	0.195125
PATZ1	0.2712
RBM22	0.215875
BAG2	-0.22
PAQR5	-1.53416666666667
C9orf127	0.9333
THNSL1	-0.19175
SHROOM3	1.7424
JAM2	2.353
SNRPN	-3.82675
ALX4	0.4035
CACNA1S	0.587
FAM130A1	0.0155
CORIN	3.817
CD300LB	0.92
PLEKHG6	0.7065
LRRC40	-0.77325
PCLKC	-0.80025
PCDHB16	1.18416666666667
WNT2B	2.11166666666667
ASNS	-2.28144444444444
MRPL49	-0.084125
FLJ46111	-1.6425
ISG20	-0.308625
SMU1	0.114333333333333
CASZ1	-0.0035
POLR1D	0.18025
GIN1	0.56625
SNAG1	0.942666666666667
ANKRD29	-1.24225
CDKN2AIP	0.44325
KRR1	-0.39425
CXCL1	-2.706
EPM2A	0.097
PC	-1.19616666666667
DEFB127	-0.252
PDZRN4	1.70016666666667
FAH	-0.3985
OR51E1	3.0725
CDC2L6	-0.217166666666667
DNTTIP1	-0.584
PAX8	-0.17975
TMEM116	0.664
C1orf150	0.5745
PRO2012	-0.2325
MRPL40	0.104
BEX1	-3.807
SLC2A4	-0.7255
PKMYT1	-1.91275
FEZF2	-0.145
SLC26A9	-2.006
MAP2	1.13566666666667
LYL1	-0.85025
SLC25A19	-0.526666666666667
NOS3	-0.1885
ZNF34	2.15266666666667
TMPRSS11F	-1.55066666666667
FAM43A	-1.06825
FCRL4	0.836333333333333
KLF14	0.4165
FLRT2	1.5855
WRN	-1.58225
SDF2	1.1085
KRT8P12	-0.96275
C6orf195	-0.066
C9orf125	-0.7035
DZIP3	-0.710625
RIT1	1.81325
SCML1	-1.36566666666667
RHBDF2	0.278375
OR2G3	0.2375
REXO1L1	-0.4395
MAP3K7IP3	0.901625
C3orf57	-0.3785
FBXW11	-1.3835
ETAA1	-0.41475
C14orf131	-1.0025
AKT1S1	-0.734
SLC12A5	-0.40925
C9orf164	0.88875
NRIP3	-0.300875
NOS1AP	-1.497
TMEM121	0.6265
SAP30BP	-0.2113
DGCR6	0.80125
WDR76	-2.543
FAM82B	0.793833333333333
LOC606495	-0.888
MAP9	-0.475
BCDIN3D	0.948
CXorf36	4.49883333333333
DSCR3	-0.2061
ZFAND3	0.7665
C7orf43	0.164333333333333
SPSB3	-0.0097
C19orf19	0.35175
FAM133A	-0.862875
C12orf25	0.421
SLC39A3	-0.409
DISP2	0.5275
PI4KAP2	-2.7225
MKRN3	-2.78416666666667
ADAMTS13	-0.860375
CBLN3	0.362
TTYH1	-1.21
C3orf18	1.14475
FLJ13236	-2.5365
ZMYND12	2.47325
C18orf25	0.06125
GLB1L3	-0.787
ATP13A5	1.225
RANBP10	-0.5425
CD96	-0.6853
DENND1C	0.625
RBMS3	1.6637
SLC41A3	0.833
DGCR6L	0.81975
TMEM128	0.942166666666667
CSNK1G3	0.267785714285714
MOBKL2C	1.0355
TSPAN6	1.357375
MATN2	0.854
MSL2L1	-0.641166666666667
ST6GALNAC2	-0.363
FGFBP2	0.91225
FGL1	-6.0125
MPP3	-0.694666666666667
ARHGEF6	1.72516666666667
TGFBR2	0.88275
ACMSD	-0.720333333333333
IL33	4.28175
C9orf5	0.180833333333333
DEAF1	0.2335
AMN	-0.498
DEFA6	0.415625
RNF212	-1.22625
METT5D1	0.765833333333333
CIB1	0.3775
TSSK1B	0.095
KIAA1727	1.7915
ZNF680	0.415583333333333
LOC399900	-2.3125
LOC152217	-0.0109166666666667
CTNNAL1	-2.637
CIT	-2.81233333333333
TLE6	1.938
ZNF607	-0.106
HERC4	-0.7835
DRAP1	-0.6316
PEMT	-0.3
C10orf111	-0.051
ZNF575	1.00125
KCTD7	-0.213
MYO1F	0.476
LOC285382	0.78125
RAB11A	0.8551
PLCD3	-1.233
C15orf28	-0.2975
PTBP2	0.3495
CTB-1048E9.5	0.400375
C19orf60	0.360166666666667
C7orf25	1.04366666666667
SETD7	0.75225
HOXB9	-4.361
VANGL1	-1.0320625
CHAF1B	-2.31875
NDUFA3	0.6265
KIAA1328	-0.119166666666667
SHARPIN	0.247875
TTC23	-0.49275
UGP2	0.916333333333334
ANKIB1	-0.2325
CIRBP	1.23414285714286
SEC14L4	-3.32966666666667
OVCH1	1.0995
VPS52	-0.62475
FAT	-0.966125
M6PRBP1	-0.802
GPRIN3	1.245
PPM1F	-0.915666666666667
TSR1	-1.17175
CCDC85A	5.0485
PCSK5	2.202
ZFHX3	0.229
HEMK1	-0.4998
PGBD2	0.732
RSRC2	-0.194166666666667
AURKC	-0.920833333333333
SCRIB	0.40075
ORM2	-4.0055
FAM115A	-0.5234
FZD6	2.052125
UNC119	-0.152666666666667
GPX3	0.0857
NOV	0.8
CABC1	-0.021375
CDC42SE2	0.4419375
EIF2S2	0.1991
RNF130	2.0975
CKAP5	-1.30933333333333
RP11-413M3.2	0.555625
C10orf18	-0.0529
TMEM93	-0.64075
DYX1C1	2.15825
KCNMB2	-1.282
ANK3	1.52033333333333
KRT5	-2.4248
CDH12	-1.83228571428571
QRSL1	0.21875
JUB	-1.03525
SHC4	-2.15
CCL15	2.323
CCDC22	0.2725
SNX24	0.78975
RARS	0.0545
MORC2	-0.1055
FAM48A	0.3015
MT1H	-1.18
PPP1R14C	-2.422
FOXD1	-2.43914285714286
C1orf213	-2.40475
AMT	-2.0791
DSN1	-1.2645
PTPLAD2	3.70875
DIS3L	-0.845
RASL11A	2.77825
GPRC5B	-0.00762500000000001
FRMD7	0.3695
STRN4	-0.405
KITLG	3.52763636363636
HDGF	-1.88775
OR1S1	0.652
SETX	-0.5585
DDR2	1.197625
KCTD12	2.726
LYZL2	1.9615
WDR52	-1.5885
TMEM2	1.462625
ZNF579	-0.365333333333333
LOC200810	-0.073
TNFSF9	-0.9965
PPFIA4	-3.49575
CNIH3	1.722
MAP4K4	-1.21171428571429
ROD1	-0.0985714285714286
ALS2CR12	-0.0965
DOCK3	-0.463166666666667
PAQR9	-4.9215
ASB17	-0.706166666666667
STX16	-2.052875
FEZ2	0.449666666666667
DLAT	-0.934833333333333
KIF21B	-1.34333333333333
CDC5L	-0.6665
TMEM119	1.72366666666667
CRIP3	-1.7165
TPSD1	0.0771666666666666
TEPP	-0.3865
GNGT2	2.09825
C21orf121	-0.66925
WNK1	0.13175
FLJ10490	0.7739
OR51B5	-2.273
LOC203547	-0.049375
HAS1	2.224
PPA1	-0.193
ST7	0.04125
C11orf46	1.1535
POPDC3	-3.18916666666667
ACOX2	0.0776666666666667
ATCAY	-0.58425
TM4SF19	2.37175
MFSD9	-0.351833333333333
PDHB	0.2735
ERN1	-0.19
LCE3C	-0.119
GPR111	-0.124
NOTCH3	2.2835
ADAMTS5	3.08175
B3GALT1	-2.28225
UGCGL1	-0.317833333333333
FAM58A	0.667
FBXO32	3.433
CLPP	-0.44125
NXPH1	-2.53575
MTMR3	0.8435
ATP1B3	-0.189625
TMEM16A	4.82925
HIST1H3F	-0.388666666666667
TRIM25	-0.860833333333333
SDCBP2	1.958
CRKL	-1.033875
HOXB2	1.1125
ANP32B	-0.646125
GATM	4.204
AP4E1	-0.2455
EDG5	0.6225
CDKN3	-1.66466666666667
CDH4	-2.1535
PGD	-1.009
RND1	-0.0935
GAD1	-2.4856
MPG	-0.0665
LOC440350	-1.2
ZNF133	-0.0555
SERPINB12	0.9185
AMELY	0.2132
DHX36	-0.84275
TNFAIP8L2	3.9195
PHTF2	0.118888888888889
CCDC112	0.255333333333333
IQCC	-0.71525
HEYL	3.87366666666667
FTSJ2	-0.655166666666667
APPL1	0.159
RAB43	0.0908571428571429
OR10G2	0.5205
WAC	0.162666666666667
ADCY9	0.29025
RUNDC2B	-0.546833333333333
PYCRL	1.0504
AGPAT7	-0.691166666666667
SLC22A9	-0.819166666666667
CDKAL1	-0.1
PDYN	-0.3665
C20orf74	-1.27625
MTMR11	2.61725
VAV3	3.99475
DAPL1	-0.79825
STXBP3	0.3795
EIF3G	-0.14525
ARHGAP22	-0.2515
NPFFR1	0.4905
NPC1	-0.515833333333333
ALDH9A1	1.046
ZNF600	0.900875
ZNF678	0.3235
RASSF1	-0.536833333333333
ADD2	-2.52271428571429
PITPNB	-0.181625
PKD2L2	0.683
LRP11	0.08225
CDKL1	0.36575
SMEK2	0.048
PRODH2	-2.7995
C11orf54	0.688666666666667
SFRS11	-0.645333333333333
IL7	0.343833333333333
ALS2CR16	-0.39975
BTG3	-1.67633333333333
PAK2	-0.0741111111111111
RP11-679B17.1	-0.40175
GATA4	-2.15766666666667
ATP2B1	-1.0375
LOC130940	0.536
C1orf172	1.93083333333333
ATF7IP2	-1.87025
SLC25A43	-0.1225
CENTG3	-0.625916666666667
IGF2BP1	-3.9907
FCHSD1	0.141
CAMK2N2	0.0896666666666666
ELAVL3	0.0399
NBPF15	-1.41316666666667
UBE2J2	-0.425833333333333
GNL2	-0.86975
PRR3	-0.6018
NLF2	0.5045
OR4F6	-0.3095
KLHL24	0.91
CCDC88A	-1.1654
SGPP1	-0.120666666666667
C10orf11	0.849166666666667
SLC35B4	-0.6065
UGT3A2	-1.602
ARNT2	-0.0818
CBR1	0.194
ITPR3	-2.0105
TRAPPC6B	0.2055
AMZ1	3.2625
ARP11	1.3715
WDSUB1	1.421
APBA1	1.12883333333333
RAB2A	1.3731
C6orf162	0.52625
HPSE2	0.4775
PLCE1	-0.2725
INSL3	0.36575
DLG1	0.2373
PTPLA	-1.14775
PIGX	-0.025
TFIP11	-0.0585
FIBIN	4.44
POLR2G	0.34475
GRAP2	-1.3701
DNAJB8	0.187
CNBP	1.69733333333333
WASF1	-0.012
INPP5E	-1.6101
HSPB1	0.4265
TMEM167	0.3115
CUBN	0.79675
IGF1	4.4310625
ITPK1	0.6724
NAALAD2	-1.13425
G3BP1	0.6042
NT5DC1	0.544875
CYP39A1	0.4085
TMEM139	2.80141666666667
POLK	-0.4045
GLULD1	-2.379
RBM15	-1.7015
AMZ2	0.05725
GDF15	-1.90883333333333
MESDC2	-0.305
INCA	1.86466666666667
ACY1L2	-2.805
GZMM	-0.7885
PAIP1	0.57475
CACNA2D1	0.2565
STK32C	-1.3705
SH3BP4	1.057
DEC1	-0.5105
PADI1	0.2545
UBB	0.6843
PON3	-2.18183333333333
PROP1	0.662
ANKRD13B	-0.1925
ADCK1	-0.658
TCF25	-0.753416666666667
SLC38A5	-1.1605
CXorf26	0.887333333333333
C19orf39	0.04
PPP1R13B	-0.407
ARL2	-0.8875
TCL6	0.0741666666666667
TOP3A	-1.4275
SLC16A14	1.0085
FXYD6	2.22566666666667
HIST1H4E	-0.33925
BBC3	0.0848421052631579
UNC5A	0.696333333333333
FAM86C	-0.3669
PI4KB	-0.339125
B3GAT1	-3.4615
SUSD2	1.3335
OAZ2	0.0685
NOC4L	-0.89175
C10orf12	-0.3645
FADS1	-2.4515
LOC144097	-0.66575
DKK2	2.71633333333333
KIAA1949	0.13225
RHOT1	0.279
OXT	2.71416666666667
GPR153	0.000250000000000014
ARL4A	-1.13333333333333
SAAL1	-0.644
CCDC64	-0.9045
USE1	0.12
HNMT	1.77883333333333
PCGF3	-0.502
CYP2C19	0.599666666666667
C20orf4	-0.1465
CCDC11	1.62525
ACSBG2	0.3545
RWDD2A	1.6245
PALLD	2.817625
CPLX4	-0.39
LOC492311	1.77425
KPNA2	-1.87933333333333
MACROD1	-0.2965
TMCO3	0.191833333333333
C15orf52	-0.795
BIRC5	-1.9184
