Hybridization REF	TCGA-BH-A18Q-01A-12R-A12D-07
ZFP106	0.0935
ZNF347	0.3805
GTF2E1	0.3275
RY1	-0.271333333333333
ATAD2B	-0.07375
ARHGAP17	-0.5548
KCNIP3	-1.71025
SFPQ	0.410875
GFRA4	0.745833333333333
AKR1B10	-5.098
TIGD6	0.0676666666666667
RGS16	1.228375
URB1	0.137333333333333
OR4C46	0.604666666666667
TOP3B	0.02
NFATC4	-0.465
CA14	-5.37975
BMPR1A	0.449833333333333
SNRP70	0.1445
PRL	-0.168
C6orf130	-0.793
STAG2	1.284
CD55	0.152428571428571
RPS23	1.32183333333333
SSX2	-1.861
FDPSL2A	0.1885
FBXO27	1.445125
SYNGR3	-1.35033333333333
TMSL3	0.4885
EML1	-1.546
NUP93	-0.0415
SMAD3	-1.8186
KIAA1189	-0.886
HNRPUL2	0.4085
TBC1D12	0.662166666666667
C16orf24	-0.4345
MRVI1	1.80216666666667
ZNF581	-0.300333333333333
ELOVL3	-0.283
OR51Q1	0.57025
CACNB3	-0.304333333333333
GALNT13	2.13775
C10orf84	0.54225
NEDD4	-0.4125
SPO11	0.775
OR5AU1	0.3825
NEK4	-0.519428571428571
PRKAR2A	-0.118666666666667
IHPK1	-0.505
ATP6V0B	-0.57725
CACNA1E	1.796
CEACAM8	0.9892
PEX14	-0.253
FLJ12993	0.819
ZBTB38	0.5675
PCTK2	-0.619333333333333
LRRC16	1.8169
FBLIM1	1.743
FYCO1	-0.451
RP5-1022P6.2	-0.361666666666667
CMTM1	0.462666666666667
PLTP	0.326166666666667
RAPH1	0.120125
DOCK8	1.148
EZH2	-1.20826666666667
SLC25A1	-0.792166666666667
PLEKHB1	2.0744
GRB7	1.8606
ZFP37	-0.66525
MRPL33	-0.967
PELO	-0.6225
ARMC1	0.151090909090909
C9orf27	-0.216
FLJ25778	-0.371
C9orf37	-0.816833333333333
TMEM66	0.0535
SPRN	-0.25925
HBEGF	-0.141875
PI4KA	-0.2265
LEPRE1	-1.80375
POU2AF1	-0.171875
MRPL12	0.0626666666666667
REP15	-0.6465
ZC3H3	0.4665
RASAL1	1.97
DDAH1	1.60975
ACBD5	0.111875
TMC2	0.6485
CCDC137	1.08175
SAMD13	2.2435
UGT2B15	-5.22433333333333
TIPARP	-0.644
DNASE1L3	0.92525
TRIM72	-0.149833333333333
DBX2	0.03875
IPO8	-0.11025
C21orf88	-0.4987
MAP3K14	0.51925
LOC51233	0.518833333333333
GGTLA4	0.39175
PDE6D	-1.16975
ZNF117	-0.71425
CLK2	0.004125
NKRF	-1.093
TNFSF15	0.5849
DUSP2	0.347625
SECISBP2	-0.7749
GABRR2	0.8065
PPAP2C	2.96225
LOC51145	-0.334833333333333
PAG1	-0.7525
PIK3C3	0.583
GNG10	-1.342
APOL4	1.5345
ANKRD28	0.35
STMN3	-2.3646
RAB14	0.1403
CDK2AP2	0.027
HDDC3	0.064875
COMMD7	0.48975
CXXC1	0.80075
HMCN1	-2.7452
CD40	1.03225
DYNC1LI2	1.3885625
GDI1	0.2665
LOC646938	0.119
VSNL1	-0.196833333333333
PIH1D1	0.590666666666667
RAET1G	0.8785
KRTAP5-9	0.1985
EFTUD2	-0.73075
ZNF311	1.015
ATP6V1G3	-0.499
OR2W3	0.193333333333333
SCN4A	0.46075
MED10	-1.3185
FAM135A	0.8899
ARHGAP4	-1.07025
EHMT2	0.266625
UFD1L	0.058
ERMP1	-0.2695
MAG1	0.460333333333333
THAP8	-0.795333333333333
HACE1	1.22783333333333
FAM82C	0.00883333333333333
C3orf20	0.76
UNC84A	0.281
SCD5	-0.307
LASS6	0.435
LSG1	0.512666666666667
MAL	-4.80325
GPR22	-0.6935
WDR5B	1.627
ACTRT1	-0.253
C17orf60	-0.2305
GRIN2C	0.7814
ARMC8	-0.171916666666667
SLC47A1	-3.489
DMPK	0.04925
DHRS13	-0.0635
SMC1A	0.24
KRTAP17-1	0.92225
SMYD5	-0.63025
TUSC2	-0.4485
CRHR2	0.728
KIR3DL2	0.7395
CCDC104	-0.72375
ATP2C1	1.89875
CROT	-1.41975
PABPC3	1.42216666666667
EGR1	1.1035
THSD1	-0.1215
KHK	-1.628
SLC12A2	3.1054375
CD58	-0.644
STOX2	1.185
CCDC76	-0.2023
CCDC48	1.241
DNAH1	0.7665
ZIC4	1.55525
OR1G1	0.033
PSMC6	-0.957
PROKR1	0.215
ABCB1	-0.87075
TRAT1	-1.816
LLGL1	0.4205
MTF1	1.29525
USP54	1.70875
PAGE2B	1.8675
ITGB7	-3.2175
CCDC81	-0.316
LOC149837	0.371
SCUBE1	-0.63
ZSCAN10	1.3
HUWE1	-0.337785714285714
CDH17	0.9515
CD180	0.2805
IL17A	0.1425
TMPO	-0.678
KIAA1524	-0.0348333333333333
HDGFRP3	-0.380166666666667
OXCT1	0.0964545454545454
RRAS2	-1.07933333333333
LTBP2	2.0515625
SV2B	-0.2825
CYP2A6	-0.237875
PKD1L2	-1.729
PPM1M	-0.14375
FLJ22662	1.771
ZNF502	1.5105
GP6	-1.2205
CRYBA2	-1.8155
LEF1	-3.274
CTPS	-0.991714285714286
EYA1	-4.22166666666667
EPS8L1	1.59075
MAPK14	-0.342
SERPINB2	-2.25875
GTF2F2	-0.169
ZNHIT4	-0.2355
PLA1A	0.381625
C20orf114	0.365666666666667
HPR	-4.672
C18orf2	-4.5708
SATB2	-1.574
KCNJ9	0.292142857142857
MGC157906	0.6295
MOCS3	-0.41325
C17orf71	-0.0235
PPHLN1	-0.3927
HIST1H2BN	-0.0055
RAPGEF1	0.31525
MAP3K8	-0.0585
DLG4	-0.514166666666667
STC1	-1.19425
CDGAP	1.86275
DDX26B	-0.0165
LOC150223	-1.1525
CPSF3	-1.24766666666667
TMEM14A	0.81175
MYH3	-0.5925
GPKOW	-0.512
SULT1A1	0.0201666666666667
SPON1	0.7482
YY1AP1	0.369
RAB23	0.5505
PLA2G4A	0.0945
MAPRE3	0.69675
ZNF516	-0.555428571428571
GGPS1	0.0145
EXOC3L2	0.485875
C19orf42	-0.2594
MAP2K2	0.329166666666667
HIST1H2BB	0.75425
RNF19B	1.82866666666667
C6orf128	0.233333333333333
TLR8	3.0755
PCDHA9	2.3035
CARS2	0.5795
CLUL1	3.183
RHAG	-4.39183333333333
UNK	-0.125
EXOC8	0.2508
C9orf95	-0.02025
C14orf143	-0.808833333333333
MAML3	-0.181375
LDHA	-2.6515
MRPL20	-0.4845
KLHDC6	4.89516666666667
ATP5S	0.154333333333333
C8orf55	0.9295
PHF19	-1.325625
KRTAP13-4	0.585
TTC5	-0.4305
XKR5	-0.6
SILV	-4.9465
TEX28	-0.948
TCTN1	1.3065
CX40.1	0.583
PPP2R5C	0.014125
C12orf30	-0.993833333333333
CAPG	2.2025
MPZL1	1.7577
ARSB	-1.0375
TDH	-2.55025
WASF4	1.44575
TSSK3	-0.6325
7A5	1.515
CRISPLD1	4.49225
MAD1L1	-0.404
SPIN4	0.216166666666667
AMPD1	-0.54925
DPYSL5	1.247
INPP1	0.328666666666667
ANKRD11	0.836166666666667
NPAS4	-0.410285714285714
GCET2	0.745
RNASE9	0.871
GUCY2D	-0.28
CCDC98	-1.30775
FGF4	-0.580875
CPM	0.8805
SLC26A4	-1.10583333333333
PLD5	-0.274
FAM59A	0.7855
FBXO5	-0.119
SIPA1L1	-0.173
DPYS	1.2425
ATG4D	-0.4005
TGM3	0.0065
MTCH1	0.194375
HK1	0.266
CDC26	-0.804875
GALNT12	-2.96766666666667
LOC339229	0.2665
MRPL35	-0.87125
ORC4L	-0.357375
TNKS	-0.1995
C2orf24	-0.0561666666666667
ZNF553	0.0841666666666667
GGTLA1	1.6244
ZNF497	0.23975
CDY1B	-0.104
SLC30A4	0.312625
TUB	0.331125
ARHGEF18	-0.354
ARRB1	-0.2155
KCNK1	-0.215625
EREG	-2.3567
SCAMP5	-0.206
RUNDC3B	0.5255
ADAMTS20	0.559
IL17RB	1.4375
FLJ20323	-1.602
MCAM	1.031625
POLR3E	-0.822916666666667
AQR	-1.01966666666667
IPMK	1.1185
CDCA7	-1.795125
CAMP	0.50425
GRHL3	1.24025
ADAMTSL2	0.480166666666667
CLMN	0.6685
SSTR3	0.6235
MAGEA5	-2.21566666666667
OVOL2	4.58625
JMJD1B	0.29275
RBL2	0.7895
PYGO2	0.739
PPP1R10	0.318
CSE1L	-0.341666666666667
LCA5	0.9095
RDH16	-0.28625
ASRGL1	-0.33875
TOM1	1.55666666666667
PTX3	2.5435
TTC15	-0.209
SCGB3A1	3.96433333333333
MRPL50	-1.22475
RCAN3	1.322
SLC26A11	1.076
STYX	-0.6395
CINP	-1.07475
MARCH7	-0.59825
PFKM	-1.20566666666667
SGMS1	0.6275
RIOK3	0.9057
C1orf110	0.124
CES7	-0.054125
LOC440248	-1.397
PPP1R12C	0.679
C10orf27	0.626
ATG9A	-0.47275
MRPS26	0.4215
TMEM40	2.16275
ELP3	-0.7263
ZNF787	1.6401
HIAT1	-0.00849999999999998
C8orf34	0.689666666666667
MGC4655	0.7101
PELI1	1.48983333333333
PPT1	0.0692
SLC35C2	0.449833333333333
C6orf125	-0.551
MUC4	-0.866166666666667
RFC4	-0.462857142857143
GNB2	-0.567
NUP50	0.089
SULT4A1	-2.698
C7	2.0415
CCDC130	0.559
ARRDC4	-1.2005
RQCD1	-0.8695
GLYCTK	-1.51825
AYTL2	-1.74663636363636
MTUS1	0.00549999999999999
LEMD3	0.750833333333333
PLEKHF2	0.95275
HOXA7	0.735
GTF3C2	-1.386
DYNLRB2	-2.565
CNOT10	0.2675
MR1	0.566166666666667
FFAR1	-0.467
PRIC285	0.5665
SLITRK6	4.13325
LIX1	-3.0372
UBE1L2	-0.408833333333333
F8	1.668125
ACHE	-0.445833333333333
KPNA5	0.698
TNFRSF12A	-1.3315
EGR3	-1.4005
SERPIND1	-4.02916666666667
OASL	2.45225
IFRD1	-0.91625
WDFY1	-0.335333333333333
ZNF267	-0.29575
ACCN5	-0.5225
ZBTB6	0.44875
PPP1R3A	-1.5025
PRRT3	-0.4455
FBXL19	-0.586
TXNIP	0.083
ACTN2	3.7895
ATG9B	-0.820625
C9orf117	0.211625
IL27	0.7675
RPL36AL	-0.894
KLK15	0.137
CHAD	0.331
RAP2B	-0.3061
HEBP2	2.46725
ZNF342	0.456
CAMK2G	0.0891666666666667
TLR3	2.152
FGF14	2.6655
HMGB2	0.185125
TRPM5	-0.573
OR5M11	0.3475
KIF3B	0.25678947368421
PRICKLE2	-2.2615
MTMR9	-0.920125
C3orf27	-0.267
GLRA3	-2.79533333333333
NSDHL	-0.4295
TMEM32	1.30875
POLR2D	-0.797
MYADML	0.5565
C9orf114	-0.53425
MRGPRX1	0.191
TOPORS	1.38225
CLDN19	-0.268
C1QL4	1.504
RNF165	-1.8805
DHRS9	-1.802
DNAH2	-0.581
FXR1	-0.357
ZMYM3	-0.92025
CASP3	0.3535
FAM120C	-0.070125
SCLY	-2.428
CA7	0.2585
ENTPD5	-0.921666666666667
ZNF461	-0.2975
PDIA5	1.18675
C1orf19	0.3415
TMEM67	0.35975
KCTD20	-0.55225
WDR47	1.1825
FLJ38723	-0.666
KLRF1	0.508833333333333
TAS2R16	1.769
CLDN12	-0.67575
PRKCE	0.50725
UBXD4	-0.837
ITGAM	1.99083333333333
GLT8D3	-0.61125
WDR31	0.8532
RGS2	3.34125
OR51L1	0.095
MST1R	0.595
KIAA1737	1.3135
OR4A5	-1.397
GLIS1	-1.42016666666667
PTMA	0.318142857142857
NAPA	2.34175
PRDM11	-0.54425
LIPF	0.2045
DIRAS3	-1.49325
ASGR2	-4.19725
C1QTNF4	0.04875
PIK3R4	0.823
ARMC3	0.53275
NDUFV3	-0.356083333333333
BTBD3	0.357166666666667
PPP1R2	0.649583333333333
UBE2NL	-1.04475
FOSL2	-0.130714285714286
FAM119A	-2.11733333333333
TUBA4A	-0.5568
KRTAP12-1	-0.14675
SFRS2	-0.148
RHPN1	-0.1595
EEF2	-0.00316666666666666
ZDHHC11	-2.22116666666667
EPHA3	-2.96233333333333
RBM12	0.6315
H2AFJ	0.0794166666666667
EDIL3	1.8945
KIF26A	-2.3225
SERGEF	0.3105
B3GALT4	2.302
LOC90925	0.616
OSCAR	-0.3225
NPFF	1.00175
DEDD	0.627375
TMEM155	-1.427625
PTPN1	0.4885
SCYL2	0.6325
SKAP1	2.129
LEAP2	-3.4635
GADD45G	0.1346
IFITM3	0.98925
PILRB	-0.7735
SLU7	-0.00343750000000001
DSC3	2.358
DNMT3L	-2.122
PAPD5	0.7105
B3GNT3	0.612666666666667
LHCGR	0.3355
MSL-1	-0.044
UBE2S	-0.96325
SAP130	-0.886
ANAPC11	0.64625
MAGED4B	-2.349
ATP6V1B2	-0.201666666666667
C14orf179	0.198875
CAPZA1	-0.2075
CDYL2	-1.95833333333333
GLRX3	-1.01533333333333
LOC136288	-1.1005
MOBKL1A	-0.20925
HTR2B	1.876
CRYGD	-0.6145
NUS1	-0.650666666666667
PGRMC1	0.3775
MYOM2	-2.95575
FLJ39653	-1.8865
CHM	-0.4533
OR5M8	0.897
ZNF619	-0.5975
FAM105A	0.8375
CCNL1	0.2305
NAP1L3	-1.03125
C10orf57	2.36116666666667
B3GALNT1	0.929666666666667
CSN1S2A	0.698
TCP10L	0.996
GDAP2	-0.258375
DMKN	-1.969
COX6B1	-0.08075
DNASE2	1.26566666666667
MSH5	-1.24
LGMN	0.434625
USP31	0.344
OR13C8	0.9495
SDCBP	-0.1321
NUDT11	-3.50166666666667
PYGL	-3.581
SNPH	-2.34383333333333
B3GNT4	-1.005
MIZF	0.048
NUBPL	-0.1165
NOD1	-0.399666666666667
CDH22	1.762625
NUBP1	0.455666666666667
DSCAM	-2.1985
DGKI	-1.362
FAM136A	-1.093
AKAP1	2.20466666666667
SLC16A6	-2.1325
RIN3	0.9925
PSG2	-0.1095
DIP2B	-0.305
PSORS1C1	-1.3458
KIAA0495	-0.306
FLJ90709	-0.154666666666667
LPA	-0.371166666666667
PIGA	-1.291
LY75	3.89466666666667
UTS2	-3.43483333333333
RREB1	0.15125
GALNACT-2	0.6632
MGC3196	-1.20575
FLJ31568	2.469
LPHN1	0.1645
SP1	0.8815
TOX4	-0.5585
HSPA9	-0.5066
APOBEC1	-1.5625
SLC35E4	-0.165
LSM5	-1.25425
SURF1	-0.45475
ZBTB1	0.0308333333333333
GTF2F1	-0.053375
RPS15A	0.558071428571429
DUSP21	-0.134166666666667
GINS4	-1.83133333333333
MYO15A	-1.03766666666667
GIMAP7	3.95475
MGC13379	0.189
ATP6V1E2	-0.8165
UTP3	-1.0495
HNRPA3	-0.0829375
MT4	1.315
C14orf155	0.567
U1SNRNPBP	0.3965
CKLF	0.289333333333333
PLEKHN1	-2.09233333333333
MBNL1	1.284
NUP160	-1.5865
ACSM2A	-2.03125
LOC129881	-1.21225
KIAA1529	-0.28675
FLJ22639	-0.8405
HAND1	-1.581
GSX1	0.6095
FGA	-4.73206666666667
SERPINB1	-0.7545
ZNF642	-1.55325
IGFBP1	-8.369625
SLC1A1	-2.466625
DHX57	-0.163875
ZNF766	2.125
PTPN21	-0.2786
GDPD3	-1.14066666666667
PNPLA5	0.0585
TBR1	0.183
FAM116A	0.248
IQGAP1	1.33625
FOS	-0.62625
ZNF226	-0.442
FIGNL1	-0.438833333333333
C14orf1	0.401333333333333
ZMYND17	-0.8335
PUS7	-0.986
TUBB6	-0.114
KCNQ2	-1.6785
MARCH6	-0.353416666666667
CCDC33	0.197
PRODH	0.7265
RBM11	0.10525
EPHA6	1.0042
SLC43A1	-2.6625
LOC196541	0.602125
NTN1	1.8675
ING4	2.309
PCDHB10	2.39675
DPH2	-0.249
SPACA4	-0.4675
FBXL21	-4.697
DIAPH1	-0.113666666666667
ZNF71	1.47483333333333
CEP76	-0.419
CORO1A	0.053
RRM2	-1.600125
EDG4	0.9765
OS9	1.39783333333333
SLC4A1AP	-0.39925
COG5	-0.852
COPS8	-1.2635
NGLY1	-0.717
NCBP2	0.094625
C17orf42	-0.867833333333333
GPSM3	0.527125
SIL1	0.00616666666666667
ASB6	-0.204
SMAD5OS	-0.114833333333333
UNC93A	-4.04275
A1BG	-0.711666666666667
C21orf62	0.337
FMO5	-2.47583333333333
ATRIP	-0.6585
CEBPG	0.796666666666667
C7orf38	-0.8145
TNFRSF1B	1.36716666666667
CLEC1A	1.83816666666667
IQSEC1	-0.07575
PATZ1	0.9953
RBM22	0.47875
BAG2	-2.44733333333333
PAQR5	-2.46433333333333
C9orf127	1.0699
THNSL1	0.69075
SHROOM3	2.0707
JAM2	-0.65325
SNRPN	-3.14075
ALX4	0.4945
CACNA1S	-0.179
FAM130A1	-0.259
CORIN	1.5925
CD300LB	1.005
PLEKHG6	1.651
LRRC40	-1.202
PCLKC	-1.64325
PCDHB16	1.60233333333333
WNT2B	1.98583333333333
ASNS	-1.58288888888889
MRPL49	0.08875
FLJ46111	-0.8685
ISG20	0.305125
SMU1	-0.515
CASZ1	0.419
POLR1D	-0.561
GIN1	-0.02325
SNAG1	1.04
ANKRD29	-2.7315
CDKN2AIP	-0.31425
KRR1	-0.08275
CXCL1	-4.2105
EPM2A	0.7854
PC	1.7775
DEFB127	1.09
PDZRN4	0.6435
FAH	-0.412875
OR51E1	1.847
CDC2L6	2.0155
DNTTIP1	0.15175
PAX8	-0.03975
TMEM116	0.8015
C1orf150	-0.4915
PRO2012	0.60025
MRPL40	-0.524166666666667
BEX1	-4.0489
SLC2A4	1.38066666666667
PKMYT1	0.06725
FEZF2	-0.839666666666667
SLC26A9	-0.63775
MAP2	1.35408333333333
LYL1	-1.3115
SLC25A19	-0.527833333333333
NOS3	0.0775
ZNF34	1.05
TMPRSS11F	-0.195
FAM43A	-0.93675
FCRL4	0.3055
KLF14	0.1695
FLRT2	-1.308
WRN	-1.38725
SDF2	-0.0451
KRT8P12	0.03825
C6orf195	1.252
C9orf125	-3.34366666666667
DZIP3	0.291
RIT1	0.348583333333333
SCML1	-1.12983333333333
RHBDF2	0.13825
OR2G3	-0.8455
REXO1L1	-0.3475
MAP3K7IP3	-1.33875
C3orf57	-6.6425
FBXW11	-1.11166666666667
ETAA1	-0.366
C14orf131	-0.2549
AKT1S1	0.63975
SLC12A5	-0.58325
C9orf164	1.1885
NRIP3	-0.574875
NOS1AP	0.405
TMEM121	-1.333
SAP30BP	-0.2677
DGCR6	1.60825
WDR76	-0.14025
FAM82B	-0.454583333333333
LOC606495	-0.297
MAP9	1.44191666666667
BCDIN3D	-0.46575
CXorf36	2.906
DSCR3	-0.6285
ZFAND3	0.534875
C7orf43	0.00233333333333334
SPSB3	1.3765
C19orf19	-0.03175
FAM133A	-2.881875
C12orf25	0.363
SLC39A3	-0.68725
DISP2	0.45975
PI4KAP2	-1.1255
MKRN3	-3.61266666666667
ADAMTS13	-1.547
CBLN3	-0.0384
TTYH1	3.16716666666667
C3orf18	-1.395
FLJ13236	-0.754
ZMYND12	1.69725
C18orf25	0.28425
GLB1L3	-1.0165
ATP13A5	0.695
RANBP10	1.091
CD96	-0.0652
DENND1C	-0.00874999999999999
RBMS3	-0.6916
SLC41A3	1.62983333333333
DGCR6L	1.3695
TMEM128	0.0745
CSNK1G3	-0.00292857142857142
MOBKL2C	0.680375
TSPAN6	0.118875
MATN2	0.2793
MSL2L1	1.68583333333333
ST6GALNAC2	-1.421
FGFBP2	2.255625
FGL1	-6.83783333333333
MPP3	0.348
ARHGEF6	2.9865
TGFBR2	-0.456
ACMSD	-1.5805
IL33	2.14375
C9orf5	-0.5725
DEAF1	0.0466
AMN	-0.148
DEFA6	0.209428571428571
RNF212	-0.85525
METT5D1	-0.335166666666667
CIB1	-0.2058
TSSK1B	0.14175
KIAA1727	0.607
ZNF680	-1.0345
LOC399900	-0.6155
LOC152217	0.428583333333333
CTNNAL1	-1.8605
CIT	-0.865583333333333
TLE6	1.62325
ZNF607	-0.2615
HERC4	-1.04633333333333
DRAP1	-0.3096
PEMT	-0.5655
C10orf111	0.753
ZNF575	1.043875
KCTD7	-0.07725
MYO1F	1.17375
LOC285382	3.51725
RAB11A	-0.3778
PLCD3	-0.06175
C15orf28	-0.39425
PTBP2	0.1055
CTB-1048E9.5	0.021375
C19orf60	0.0555
C7orf25	-0.172666666666667
SETD7	0.004375
HOXB9	-2.2995
VANGL1	0.2120625
CHAF1B	0.296
NDUFA3	-0.81525
KIAA1328	0.00133333333333333
SHARPIN	0.493375
TTC23	-0.97
UGP2	0.910416666666667
ANKIB1	0.1409
CIRBP	0.620285714285714
SEC14L4	-1.16616666666667
OVCH1	0.376333333333333
VPS52	0.241
FAT	0.57625
M6PRBP1	0.27225
GPRIN3	0.251
PPM1F	0.174666666666667
TSR1	-0.32375
CCDC85A	1.6515
PCSK5	-0.29025
ZFHX3	-1.657
HEMK1	-0.6079
PGBD2	0.30975
RSRC2	0.367833333333333
AURKC	-1.43933333333333
SCRIB	-0.0075
ORM2	-3.17866666666667
FAM115A	-0.6294
FZD6	0.760125
UNC119	-0.351
GPX3	-0.5807
NOV	0.272375
CABC1	1.14325
CDC42SE2	0.333625
EIF2S2	0.0622
RNF130	1.481
CKAP5	-0.787666666666667
RP11-413M3.2	-0.068375
C10orf18	1.4556
TMEM93	-0.4365
DYX1C1	0.76375
KCNMB2	-1.84675
ANK3	1.193
KRT5	1.0911
CDH12	-1.43725
QRSL1	0.509625
JUB	-2.124
SHC4	2.529
CCL15	0.532666666666667
CCDC22	-0.65725
SNX24	0.41375
RARS	-1.17125
MORC2	0.77375
FAM48A	0.22925
MT1H	-0.5785
PPP1R14C	2.1675
FOXD1	0.277857142857143
C1orf213	-1.49075
AMT	-1.4776
DSN1	0.7255
PTPLAD2	1.82025
DIS3L	-0.51075
RASL11A	0.47925
GPRC5B	2.488125
FRMD7	0.6575
STRN4	0.2175
KITLG	-1.39354545454545
HDGF	1.56925
OR1S1	-0.3935
SETX	-0.39
DDR2	2.008125
KCTD12	2.08725
LYZL2	0.46125
WDR52	1.27
TMEM2	-0.70675
ZNF579	1.24666666666667
LOC200810	-0.012
TNFSF9	-2.319
PPFIA4	-3.144
CNIH3	-1.20316666666667
MAP4K4	-0.995214285714286
ROD1	0.496214285714286
ALS2CR12	-1.05683333333333
DOCK3	-0.8785
PAQR9	-5.073
ASB17	0.301666666666667
STX16	-1.0025
FEZ2	-0.0626
DLAT	-0.426
KIF21B	-1.3735
CDC5L	0.7095
TMEM119	1.4655
CRIP3	-1.36875
TPSD1	0.407666666666667
TEPP	0.14875
GNGT2	1.03075
C21orf121	1.64825
WNK1	-0.10875
FLJ10490	1.0455
OR51B5	-2.833
LOC203547	-0.489375
HAS1	-0.0755
PPA1	0.393166666666667
ST7	-0.134875
C11orf46	0.036
POPDC3	-2.411
ACOX2	-3.43383333333333
ATCAY	-0.706916666666667
TM4SF19	-3.42725
MFSD9	-0.615333333333333
PDHB	-0.97225
ERN1	0.03825
LCE3C	0.0115
GPR111	-0.037
NOTCH3	1.5245
ADAMTS5	0.94675
B3GALT1	-0.85
UGCGL1	-0.558666666666667
FAM58A	-0.240666666666667
FBXO32	3.98025
CLPP	-0.44325
NXPH1	-1.54825
MTMR3	1.403
ATP1B3	-0.417625
TMEM16A	3.6445
HIST1H3F	0.422833333333333
TRIM25	0.475833333333333
SDCBP2	1.688
CRKL	-0.817375
HOXB2	1.32516666666667
ANP32B	0.219125
GATM	1.9085
AP4E1	-0.5925
EDG5	0.2405
CDKN3	-1.26083333333333
CDH4	-1.8475
PGD	-1.13066666666667
RND1	0.311
GAD1	-4.1638
MPG	0.224125
LOC440350	0.0685
ZNF133	1.20975
SERPINB12	-1.834
AMELY	0.462
DHX36	-0.075
TNFAIP8L2	2.87183333333333
PHTF2	-0.7145
CCDC112	0.319166666666667
IQCC	-0.121
HEYL	2.54483333333333
FTSJ2	-0.165
APPL1	1.4245
RAB43	0.542785714285714
OR10G2	0.00399999999999999
WAC	0.569333333333333
ADCY9	0.056125
RUNDC2B	0.196833333333333
PYCRL	0.689
AGPAT7	-1.53866666666667
SLC22A9	-2.31783333333333
CDKAL1	2.9065
PDYN	-1.3455
C20orf74	-0.131
MTMR11	-1.2575
VAV3	0.969083333333333
DAPL1	-0.73475
STXBP3	0.884
EIF3G	0.02325
ARHGAP22	-0.976
NPFFR1	0.0775
NPC1	-0.426666666666667
ALDH9A1	2.37883333333333
ZNF600	0.222375
ZNF678	-0.773333333333333
RASSF1	-0.0434166666666667
ADD2	-1.559375
PITPNB	1.28975
PKD2L2	0.0234285714285714
LRP11	0.93775
CDKL1	-0.47775
SMEK2	-0.2975
PRODH2	-3.52833333333333
C11orf54	-0.527166666666667
SFRS11	-0.231
IL7	2.10416666666667
ALS2CR16	0.30425
BTG3	0.815666666666667
PAK2	0.121944444444444
RP11-679B17.1	-0.2205
GATA4	-2.2035
ATP2B1	-1.37175
LOC130940	2.4125
C1orf172	2.39083333333333
ATF7IP2	-3.28325
SLC25A43	-1.14
CENTG3	-0.63225
IGF2BP1	-4.1948
FCHSD1	0.5395
CAMK2N2	1.41566666666667
ELAVL3	-0.1865
NBPF15	0.469333333333333
UBE2J2	-0.525583333333333
GNL2	-0.49525
PRR3	-0.2504
NLF2	0.97925
OR4F6	-0.238
KLHL24	2.36316666666667
CCDC88A	-1.491
SGPP1	-1.23366666666667
C10orf11	0.2825
SLC35B4	-1.8645
UGT3A2	-2.88
ARNT2	-0.4746
CBR1	-0.83425
ITPR3	0.321333333333333
TRAPPC6B	-1.2876
AMZ1	-2.4185
ARP11	0.474
WDSUB1	1.14125
APBA1	1.813
RAB2A	-0.0823
C6orf162	0.84475
HPSE2	1.03925
PLCE1	0.3245
INSL3	0.0535
DLG1	0.5845
PTPLA	-0.10575
PIGX	0.8035
TFIP11	0.199666666666667
FIBIN	2.709
POLR2G	-0.73175
GRAP2	-1.1415
DNAJB8	-0.315
CNBP	1.32766666666667
WASF1	0.04625
INPP5E	-0.7613
HSPB1	-1.9009375
TMEM167	-0.00929999999999998
CUBN	-0.0885
IGF1	2.253375
ITPK1	0.1122
NAALAD2	-1.78714285714286
G3BP1	-0.8923
NT5DC1	0.601875
CYP39A1	3.6915
TMEM139	1.9075
POLK	-0.138222222222222
GLULD1	-2.8995
RBM15	-0.206166666666667
AMZ2	0.3475
GDF15	-4.30416666666667
MESDC2	0.3415
INCA	1.58183333333333
ACY1L2	1.4025
GZMM	-0.425833333333333
PAIP1	0.959
CACNA2D1	-0.02325
STK32C	-0.991166666666667
SH3BP4	0.517333333333333
DEC1	-0.464
PADI1	1.0405
UBB	-0.2759
PON3	0.643833333333333
PROP1	0.777
ANKRD13B	-0.3055
ADCK1	-0.52675
TCF25	0.934416666666666
SLC38A5	-1.7015
CXorf26	-0.7075
C19orf39	-0.005
PPP1R13B	0.722
ARL2	-0.469
TCL6	0.262181818181818
TOP3A	-0.395
SLC16A14	-2.564875
FXYD6	2.49316666666667
HIST1H4E	0.24075
BBC3	0.932578947368421
UNC5A	0.2705
FAM86C	-0.6674
PI4KB	0.61325
B3GAT1	-2.90025
SUSD2	1.194
OAZ2	0.366333333333333
NOC4L	-0.33075
C10orf12	-1.053
FADS1	-3.15883333333333
LOC144097	-0.55975
DKK2	0.2285
KIAA1949	-0.41625
RHOT1	-0.3644
OXT	0.958833333333333
GPR153	1.30725
ARL4A	-1.07316666666667
SAAL1	-1.17425
CCDC64	0.1625
USE1	0.00783333333333333
HNMT	-0.993166666666667
PCGF3	0.34275
CYP2C19	0.584333333333333
C20orf4	0.383
CCDC11	1.1165
ACSBG2	-0.49225
RWDD2A	0.348
PALLD	2.821125
CPLX4	1.725
LOC492311	0.37825
KPNA2	-0.646166666666667
MACROD1	-0.4776
TMCO3	-0.378166666666667
C15orf52	1.4305
BIRC5	-0.1266
PRR16	-0.487166666666667
FAM63B	-1.26175
