Hybridization REF	TCGA-BH-A18S-01A-11R-A12D-07
GTF2E1	-0.19675
RY1	-0.261166666666667
ATAD2B	0.045875
ARHGAP17	-0.7303
KCNIP3	0.59875
SFPQ	0.348375
GFRA4	0.470833333333333
AKR1B10	-0.848875
TIGD6	1.96733333333333
RGS16	1.685625
URB1	-0.4595
OR4C46	0.094
TOP3B	-0.663
NFATC4	0.594
CA14	-1.10025
BMPR1A	0.197833333333333
SNRP70	-0.721125
PRL	-0.306818181818182
C6orf130	0.59575
STAG2	-0.08675
CD55	-1.193
RPS23	1.0105
SSX2	-1.1985
FDPSL2A	-0.16475
FBXO27	1.493
SYNGR3	-2.27683333333333
TMSL3	0.21825
EML1	-0.9945
NUP93	-1.165
SMAD3	-0.322
KIAA1189	0.111
HNRPUL2	0.618833333333333
TBC1D12	1.1025
C16orf24	0.70975
MRVI1	1.97116666666667
ZNF581	-0.2355
ELOVL3	0.26
OR51Q1	0.0765
CACNB3	0.623666666666667
GALNT13	-1.258
C10orf84	0.8338125
NEDD4	-0.2854
SPO11	0.595
OR5AU1	0.1655
NEK4	0.854714285714286
PRKAR2A	-0.262833333333333
IHPK1	-0.291333333333333
ATP6V0B	0.72675
CACNA1E	0.8275
CEACAM8	0.954333333333333
PEX14	0.0485
FLJ12993	-2.117
ZBTB38	0.32625
PCTK2	1.35733333333333
LRRC16	0.2303
FBLIM1	0.2775
FYCO1	1.44525
RP5-1022P6.2	-0.535166666666667
CMTM1	0.807333333333333
PLTP	-0.748
RAPH1	1.263375
DOCK8	0.422375
EZH2	-1.70353333333333
SLC25A1	-0.728
PLEKHB1	1.6786
GRB7	1.3588
ZFP37	0.1135
MRPL33	0.088
PELO	-0.4325
ARMC1	-0.369545454545455
C9orf27	-0.0815
FLJ25778	-0.074
C9orf37	-0.621166666666667
TMEM66	1.251
SPRN	-0.13625
HBEGF	0.58425
PI4KA	-1.0225
LEPRE1	-1.66
POU2AF1	-4.020125
MRPL12	-0.222833333333333
REP15	-0.848
ZC3H3	0.33725
RASAL1	-2.01525
DDAH1	1.21975
ACBD5	0.60025
TMC2	0.4705
CCDC137	-0.5855
SAMD13	-1.8515
UGT2B15	-3.60466666666667
TIPARP	-1.67175
DNASE1L3	1.38475
TRIM72	0.485166666666667
DBX2	0.098
IPO8	0.181
C21orf88	-1.2049
MAP3K14	0.4985
LOC51233	0.5235
GGTLA4	1.81775
PDE6D	0.0645
ZNF117	0.6055
CLK2	0.063625
NKRF	-0.71275
TNFSF15	-0.6452
DUSP2	-0.031625
SECISBP2	0.124
GABRR2	0.906
PPAP2C	2.035
LOC51145	0.2825
PAG1	-1.3315
PIK3C3	-0.0155
GNG10	0.1005
APOL4	0.712833333333333
ANKRD28	-1.32575
STMN3	-1.1841
RAB14	0.0864
CDK2AP2	0.31775
HDDC3	1.1
COMMD7	0.08125
CXXC1	-0.355
HMCN1	-1.31616666666667
CD40	-0.71875
DYNC1LI2	0.0503125
GDI1	0.3905
LOC646938	-0.295
VSNL1	-4.28216666666667
PIH1D1	0.199833333333333
RAET1G	1
KRTAP5-9	-0.5095
EFTUD2	-0.405
ZNF311	1.33533333333333
ATP6V1G3	0.41825
OR2W3	-0.303
SCN4A	-0.0995
MED10	-1.03175
FAM135A	-0.829
ARHGAP4	-1.21325
EHMT2	-0.6825
UFD1L	-0.4815
ERMP1	0.62425
MAG1	-1.58916666666667
THAP8	0.562333333333333
HACE1	-1.21766666666667
FAM82C	0.672
C3orf20	0.4365
UNC84A	-0.936333333333333
SCD5	-0.628071428571429
LASS6	2.184875
LSG1	0.16775
MAL	-6.308
GPR22	-0.199
WDR5B	2.15675
ACTRT1	0.4095
C17orf60	-0.0895
GRIN2C	-0.00189999999999999
ARMC8	-0.843333333333333
SLC47A1	-2.36166666666667
DMPK	0.16125
DHRS13	0.647166666666667
SMC1A	-1.531
KRTAP17-1	1.00425
SMYD5	-0.044
TUSC2	0.7265
CRHR2	0.4715
KIR3DL2	0.694
CCDC104	0.90725
ATP2C1	-0.004625
CROT	1.50275
PABPC3	-0.677166666666667
EGR1	0.6815
THSD1	0.095
KHK	-0.24825
SLC12A2	0.49525
CD58	-1.432
STOX2	-2.01166666666667
CCDC76	-0.6331
CCDC48	4.9535
DNAH1	-0.0526666666666667
ZIC4	-0.161
OR1G1	0.0245
PSMC6	-0.0541666666666667
PROKR1	0.31
ABCB1	-1.095875
TRAT1	-1.60075
LLGL1	0.0135
MTF1	0.511
USP54	0.788875
PAGE2B	-1.928
ITGB7	-4.36
CCDC81	-0.196
LOC149837	1.13425
SCUBE1	2.3105
ZSCAN10	0.73
HUWE1	0.134571428571429
CDH17	0.5475
CD180	0.4585
IL17A	0.02825
TMPO	-1.61625
KIAA1524	-1.7755
HDGFRP3	-0.4605
OXCT1	-0.725454545454545
RRAS2	-1.09133333333333
LTBP2	1.4368125
SV2B	0.242333333333333
CYP2A6	5.07775
PKD1L2	-0.117666666666667
PPM1M	0.7285
FLJ22662	0.8435
ZNF502	-0.0945
GP6	-0.92525
CRYBA2	0.87
LEF1	-3.2422
CTPS	-2.48485714285714
EYA1	-3.68433333333333
EPS8L1	2.1485
MAPK14	-0.450166666666667
SERPINB2	-5.250375
GTF2F2	-0.802833333333333
ZNHIT4	0.147
PLA1A	-0.1795
C20orf114	4.18375
HPR	-5.157
C18orf2	-2.04266666666667
SATB2	-2.9105
KCNJ9	0.273875
MGC157906	0.3025
MOCS3	0.35875
C17orf71	0.0711666666666667
PPHLN1	0.07
HIST1H2BN	0.9425
RAPGEF1	-0.6405
MAP3K8	-0.93725
DLG4	-0.139
STC1	2.47966666666667
CDGAP	0.92075
DDX26B	-1.60425
LOC150223	-1.56725
CPSF3	-0.7485
TMEM14A	0.4315
MYH3	-2.34
GPKOW	0.41225
SULT1A1	-0.291333333333333
SPON1	1.6949
YY1AP1	1.10566666666667
RAB23	-0.246
PLA2G4A	-5.03875
MAPRE3	0.39775
ZNF516	1.37857142857143
GGPS1	1.852
EXOC3L2	-0.568625
C19orf42	0.9774
MAP2K2	-0.330166666666667
HIST1H2BB	1.61125
RNF19B	1.23316666666667
C6orf128	-0.1155
TLR8	2.37025
PCDHA9	0.455
CARS2	-0.435625
CLUL1	3.34833333333333
RHAG	-4.458
UNK	0.1695
EXOC8	1.4642
C9orf95	1.65975
C14orf143	-0.0243333333333333
MAML3	0.20525
LDHA	-1.015
MRPL20	0.69375
KLHDC6	0.1835
ATP5S	0.300333333333333
C8orf55	-0.3195
PHF19	-3.331625
KRTAP13-4	0.319
TTC5	0.00675
XKR5	-0.4685
SILV	-4.8775
TEX28	0.512
TCTN1	1.76725
CX40.1	0.30375
PPP2R5C	0.026375
C12orf30	-0.937
CAPG	2.3335
MPZL1	1.1271
ARSB	-1.71266666666667
TDH	-1.7265
WASF4	0.45275
TSSK3	-0.09
7A5	0.6065
CRISPLD1	-0.648125
MAD1L1	-0.527666666666667
SPIN4	-1.13466666666667
AMPD1	-0.8665
DPYSL5	-1.1135
INPP1	0.296
ANKRD11	-1.2575
NPAS4	-0.087125
GCET2	-0.00109999999999999
RNASE9	0.432
GUCY2D	0.288333333333333
CCDC98	0.26925
FGF4	-0.295625
CPM	-0.382666666666667
SLC26A4	-1.58916666666667
PLD5	0.217
FAM59A	-0.4608
FBXO5	-3.68155555555556
SIPA1L1	-0.2625
DPYS	0.32275
ATG4D	-0.0255
TGM3	0.502
MTCH1	-0.34175
HK1	0.147571428571429
CDC26	0.085625
GALNT12	-3.6055
LOC339229	0.9315
MRPL35	-0.12225
ORC4L	0.560875
TNKS	-0.1245
C2orf24	0.7765
ZNF553	0.576
GGTLA1	2.6164
ZNF497	0.88975
CDY1B	0.07575
SLC30A4	0.534875
TUB	-0.51375
ARHGEF18	-1.00375
ARRB1	0.66625
KCNK1	-4.70675
EREG	-3.5382
SCAMP5	-0.32575
RUNDC3B	1.577
ADAMTS20	-0.11825
IL17RB	1.447
FLJ20323	-0.013
MCAM	-0.27575
POLR3E	-2.02025
AQR	0.3935
IPMK	-0.1775
CDCA7	-5.7915
CAMP	0.1695
GRHL3	0.29375
ADAMTSL2	0.830833333333333
CLMN	2.8135
SSTR3	0.3245
MAGEA5	-2.3475
OVOL2	4.3345
JMJD1B	-0.0935
RBL2	0.6886
PYGO2	1.805
PPP1R10	0.724833333333333
CSE1L	-1.19783333333333
LCA5	0.9235
RDH16	-0.68675
ASRGL1	-3.21075
TOM1	0.838
PTX3	-7.02525
TTC15	0.918
SCGB3A1	3.92716666666667
MRPL50	-0.62575
RCAN3	1.397125
SLC26A11	1.308
STYX	0.321
CINP	0.28125
MARCH7	0.2755
PFKM	-1.294
SGMS1	-0.357833333333333
RIOK3	0.0235
C1orf110	0.746
CES7	0.168625
LOC440248	-2.91525
PPP1R12C	-0.671
C10orf27	0.66
ATG9A	-0.686
MRPS26	0.79975
TMEM40	-1.042
ELP3	-0.5421
ZNF787	0.2939
HIAT1	-0.05375
C8orf34	-0.1315
MGC4655	0.7752
PELI1	0.6615
PPT1	0.7898
SLC35C2	-0.519
C6orf125	0.53025
MUC4	-0.9285
RFC4	-2.49742857142857
GNB2	0.5545
NUP50	0.273285714285714
SULT4A1	-1.04966666666667
C7	1.279
CCDC130	0.012
ARRDC4	0.59425
RQCD1	-0.38375
GLYCTK	-0.90775
AYTL2	-0.684
MTUS1	1.5088
LEMD3	0.0986666666666667
PLEKHF2	1.983
HOXA7	-0.514
GTF3C2	-1.338
DYNLRB2	5.75725
CNOT10	-0.33975
MR1	1.0955
FFAR1	-0.2885
PRIC285	-0.396
SLITRK6	2.38775
LIX1	-2.0779
UBE1L2	-0.64275
F8	1.642625
ACHE	0.4184
KPNA5	-0.272
TNFRSF12A	-1.879
EGR3	-0.2205
SERPIND1	-4.0555
OASL	1.0935
IFRD1	-2.440375
WDFY1	-0.413333333333333
ZNF267	-0.33425
ACCN5	-0.108
ZBTB6	-0.52675
PPP1R3A	-0.1655
PRRT3	2.17375
FBXL19	-1.2155
TXNIP	0.172285714285714
ACTN2	-1.56
ATG9B	-0.723375
C9orf117	1.4425
IL27	1.2595
RPL36AL	0.337666666666667
KLK15	0.00974999999999998
CHAD	3.1795
RAP2B	-0.9919
HEBP2	-0.24475
ZNF342	1.7705
CAMK2G	-0.230666666666667
TLR3	1.8845
FGF14	5.99675
HMGB2	-0.906375
TRPM5	-0.0991666666666667
OR5M11	0.143
KIF3B	0.628789473684211
PRICKLE2	-0.09375
MTMR9	-0.134625
C3orf27	0.53425
GLRA3	-1.46816666666667
NSDHL	-0.0531666666666667
TMEM32	0.1345
POLR2D	-1.1465
MYADML	0.1535
C9orf114	0.07925
MRGPRX1	-0.1785
TOPORS	0.884
CLDN19	-1.48275
C1QL4	-0.021
RNF165	-2.497
DHRS9	0.61725
DNAH2	-1.4665
FXR1	-0.169666666666667
ZMYM3	-0.540375
CASP3	-0.5585
FAM120C	-0.28475
SCLY	-1.2725
CA7	0.136
ENTPD5	3.50233333333333
ZNF461	0.21125
PDIA5	-0.1095
C1orf19	0.176
TMEM67	0.75175
KCTD20	-0.98225
WDR47	0.5375
FLJ38723	0.5165
KLRF1	0.377333333333333
TAS2R16	0.32
CLDN12	0.94025
PRKCE	-0.00575
UBXD4	-0.43975
ITGAM	2.05783333333333
GLT8D3	-0.110875
WDR31	2.0744
RGS2	-1.201
OR51L1	0.158
MST1R	1.124
KIAA1737	1.78675
OR4A5	-0.171
GLIS1	-2.24183333333333
PTMA	-0.1635
NAPA	1.7465
PRDM11	0.181
LIPF	-0.212
DIRAS3	5.1555
ASGR2	-4.531375
C1QTNF4	-0.1895
PIK3R4	0.569833333333333
ARMC3	0.8155
NDUFV3	-0.111833333333333
BTBD3	-0.5265
PPP1R2	0.977583333333333
UBE2NL	0.00675
FOSL2	1.17114285714286
FAM119A	-1.34583333333333
TUBA4A	-0.6773
KRTAP12-1	0.36225
SFRS2	-0.8375
RHPN1	-0.6238
EEF2	-0.919166666666667
ZDHHC11	-0.6325
EPHA3	-1.6348
RBM12	-0.399
H2AFJ	2.22366666666667
EDIL3	4.1355
KIF26A	-2.08225
SERGEF	0.05575
B3GALT4	2.967
LOC90925	0.192
OSCAR	0.296375
NPFF	-1.282875
DEDD	0.89525
TMEM155	-0.616375
PTPN1	-0.21925
SCYL2	-0.0143333333333333
SKAP1	5.21625
LEAP2	-2.91216666666667
GADD45G	2.9731
IFITM3	0.448625
PILRB	-1.77616666666667
SLU7	0.299
DSC3	-0.64725
DNMT3L	-1.27825
PAPD5	0.361375
B3GNT3	-2.57066666666667
LHCGR	0.037
MSL-1	0.40525
UBE2S	-2.2455
SAP130	-0.45125
ANAPC11	1.1215
MAGED4B	-1.935
ATP6V1B2	-0.155333333333333
C14orf179	1.83825
CAPZA1	-0.267375
CDYL2	1.22983333333333
GLRX3	-0.953333333333333
LOC136288	0.054
MOBKL1A	0.503
HTR2B	2.12075
CRYGD	-0.357333333333333
NUS1	-1.03383333333333
PGRMC1	0.765
MYOM2	-0.28075
FLJ39653	-1.98666666666667
CHM	0.6341
OR5M8	0.261
ZNF619	0.782
FAM105A	0.822
CCNL1	-1.44875
NAP1L3	-1.4025
C10orf57	2.60516666666667
B3GALNT1	1.52683333333333
CSN1S2A	0.2055
TCP10L	0.887
GDAP2	0.683
DMKN	-0.311833333333333
COX6B1	0.04275
DNASE2	1.16233333333333
MSH5	-2.4295
LGMN	-0.454875
USP31	-1.1914
OR13C8	0.539
SDCBP	-0.8439
NUDT11	-3.573
PYGL	-0.9275
SNPH	-0.575666666666667
B3GNT4	0.72
MIZF	-0.3303
NUBPL	0.2365
NOD1	-0.252333333333333
CDH22	-0.729714285714286
NUBP1	0.4955
DSCAM	-4.112
DGKI	-0.4995
FAM136A	-1.6165
AKAP1	0.2415
SLC16A6	0.651
RIN3	0.0545
PSG2	-0.23475
DIP2B	-0.211
PSORS1C1	-0.4842
KIAA0495	-0.219
FLJ90709	-0.512
LPA	-0.270666666666667
PIGA	-0.601
LY75	2.96283333333333
UTS2	-6.55466666666667
RREB1	0.859
GALNACT-2	0.2951
MGC3196	-0.22425
FLJ31568	1.55525
LPHN1	-0.674375
SP1	0.84375
TOX4	0.7965
HSPA9	0.0617
APOBEC1	0.662
SLC35E4	-1.809
LSM5	-1.51925
SURF1	1.0765
ZBTB1	0.224
GTF2F1	0.1615
RPS15A	-1.26335714285714
DUSP21	-0.4925
GINS4	-3.49066666666667
MYO15A	0.400833333333333
GIMAP7	2.987
MGC13379	0.89975
ATP6V1E2	0.904833333333333
UTP3	0.206
HNRPA3	-0.943125
MT4	1.0175
C14orf155	-0.16425
U1SNRNPBP	1.02275
CKLF	0.0055
PLEKHN1	-0.620166666666667
MBNL1	-0.594083333333333
NUP160	-1.52625
ACSM2A	-1.30375
LOC129881	0.135
KIAA1529	-0.781
FLJ22639	-2.11575
HAND1	-1.765
GSX1	0.211
FGA	-3.9120625
SERPINB1	-0.05375
ZNF642	1.53575
IGFBP1	-8.739375
SLC1A1	1.42775
DHX57	-0.02925
ZNF766	0.9045
PTPN21	0.6554
GDPD3	-2.34616666666667
PNPLA5	0.335
TBR1	-0.257166666666667
FAM116A	-0.22025
IQGAP1	0.877
FOS	1.8085
ZNF226	0.672125
FIGNL1	-0.883166666666667
C14orf1	0.47
ZMYND17	0.0895
PUS7	-0.779166666666667
TUBB6	-2.338
KCNQ2	-1.45075
MARCH6	-0.062
CCDC33	0.0915
PRODH	-1.08525
RBM11	1.86425
EPHA6	-0.078625
SLC43A1	0.4595
LOC196541	0.353625
NTN1	0.9675
ING4	0.3515
PCDHB10	0.2905
DPH2	-0.783166666666667
SPACA4	0.626
FBXL21	-3.924
DIAPH1	-1.11916666666667
ZNF71	1.0675
CEP76	-0.0645
CORO1A	-0.98975
RRM2	-4.14325
EDG4	1.013
OS9	0.402666666666667
SLC4A1AP	0.22825
COG5	-0.50175
COPS8	-0.4085
NGLY1	-0.8045
NCBP2	-0.321125
C17orf42	-0.0743333333333333
GPSM3	0.118
SIL1	1.637
ASB6	-0.10575
SMAD5OS	0.3895
UNC93A	-3.136
A1BG	0.6495
C21orf62	0.88525
FMO5	2.80208333333333
ATRIP	0.670333333333333
CEBPG	0.0376666666666667
C7orf38	1.045
TNFRSF1B	0.384333333333333
CLEC1A	1.23083333333333
IQSEC1	-0.345625
PATZ1	1.9147
RBM22	1.129
BAG2	-1.59266666666667
PAQR5	-0.816166666666667
C9orf127	0.0361
THNSL1	0.6545
SHROOM3	2.724
JAM2	0.111
SNRPN	-2.45875
ALX4	0.113
CACNA1S	0.101
FAM130A1	1.92525
CORIN	1.711
CD300LB	0.872
PLEKHG6	0.816
LRRC40	-1.441
PCLKC	-1.64125
PCDHB16	-0.593
WNT2B	0.13
ASNS	-2.25377777777778
MRPL49	0.542625
FLJ46111	-0.35225
ISG20	0.573125
SMU1	-0.2075
CASZ1	1.1135
POLR1D	-0.100166666666667
GIN1	0.39575
SNAG1	0.279333333333333
ANKRD29	0.165
CDKN2AIP	0.0195
KRR1	0.40875
CXCL1	-5.22033333333333
EPM2A	-0.256
PC	1.2145
DEFB127	-0.6265
PDZRN4	1.71983333333333
FAH	0.792875
OR51E1	2.171
CDC2L6	-0.6075
DNTTIP1	-0.54475
PAX8	0.77075
TMEM116	1.03725
C1orf150	0.699
PRO2012	0.41825
MRPL40	0.713333333333333
BEX1	-4.0557
SLC2A4	-1.14116666666667
PKMYT1	-2.62625
FEZF2	-0.3985
SLC26A9	-1.664
MAP2	0.782583333333333
LYL1	-1.23125
SLC25A19	-0.7735
NOS3	-0.7195
ZNF34	0.954666666666667
TMPRSS11F	-0.12425
FAM43A	-0.40575
FCRL4	-0.0462
KLF14	-0.93125
FLRT2	-1.57816666666667
WRN	-1.3105
SDF2	1.4321
KRT8P12	-0.568
C6orf195	0.3105
C9orf125	-2.6575
DZIP3	0.252125
RIT1	0.395583333333333
SCML1	-3.84366666666667
RHBDF2	-0.411625
OR2G3	0.125
REXO1L1	-0.666
MAP3K7IP3	-0.15925
C3orf57	-5.468
FBXW11	-0.875333333333333
ETAA1	0.0995
C14orf131	0.1289
AKT1S1	-0.22175
SLC12A5	-0.7985
C9orf164	1.51625
NRIP3	1.38725
NOS1AP	-1.2165
TMEM121	1.40325
SAP30BP	0.4852
DGCR6	1.06525
WDR76	-1.252
FAM82B	-0.197166666666667
LOC606495	0.066
MAP9	2.69341666666667
BCDIN3D	2.038
CXorf36	2.943
DSCR3	-0.4491
ZFAND3	0.525875
C7orf43	0.0616666666666667
SPSB3	0.3378
C19orf19	0.23375
FAM133A	-2.50125
C12orf25	1.161
SLC39A3	-0.13375
DISP2	-1.46575
PI4KAP2	-2.1405
MKRN3	-2.789
ADAMTS13	-0.803625
CBLN3	0.3217
TTYH1	-1.95816666666667
C3orf18	1.7795
FLJ13236	-1.575
ZMYND12	4.4465
C18orf25	0.6785
GLB1L3	-1.282
ATP13A5	0.8875
RANBP10	-0.44575
CD96	-2.0629
DENND1C	-0.689
RBMS3	-0.5968
SLC41A3	0.453666666666667
DGCR6L	1.0195
TMEM128	1.1575
CSNK1G3	0.255285714285714
MOBKL2C	1.578625
TSPAN6	0.701875
MATN2	-2.7446
MSL2L1	0.383833333333333
ST6GALNAC2	1.68916666666667
FGFBP2	-1.2675
FGL1	-7.57116666666667
MPP3	-0.487333333333333
ARHGEF6	0.886666666666667
TGFBR2	-0.433125
ACMSD	4.21725
IL33	0.878
C9orf5	0.182916666666667
DEAF1	-0.2282
AMN	0.393
DEFA6	0.3805
RNF212	-2.07025
METT5D1	0.658333333333333
CIB1	1.1682
TSSK1B	0.27375
KIAA1727	1.92475
ZNF680	0.293916666666667
LOC399900	-0.331
LOC152217	0.37375
CTNNAL1	-4.4985
CIT	-3.15391666666667
TLE6	2.01875
ZNF607	0.133
HERC4	-0.722333333333333
DRAP1	-0.1845
PEMT	-0.68375
C10orf111	-1.024
ZNF575	1.135625
KCTD7	-0.03025
MYO1F	0.357
LOC285382	0.21
RAB11A	1.2768
PLCD3	-1.2985
C15orf28	0.12975
PTBP2	-0.84625
CTB-1048E9.5	0.547625
C19orf60	-0.0206666666666666
C7orf25	0.667666666666667
SETD7	1.0695
HOXB9	-5.2055
VANGL1	0.231
CHAF1B	-2.15375
NDUFA3	0.4175
KIAA1328	0.470166666666667
SHARPIN	-0.061625
TTC23	-0.77525
UGP2	0.246083333333333
ANKIB1	-0.1894
CIRBP	1.86685714285714
SEC14L4	-3.7005
OVCH1	0.4225
VPS52	0.14625
FAT	-0.36625
M6PRBP1	-0.3265
GPRIN3	2.622
PPM1F	-1.13733333333333
TSR1	-1.25175
CCDC85A	0.77275
PCSK5	0.07725
ZFHX3	-0.193
HEMK1	-0.3602
PGBD2	0.43275
RSRC2	0.0158333333333333
AURKC	-1.6645
SCRIB	-0.906625
ORM2	-4.02816666666667
FAM115A	-0.1027
FZD6	-0.1945
UNC119	0.374
GPX3	-1.2707
NOV	-0.23925
CABC1	0.677
CDC42SE2	-0.0549375
EIF2S2	-1.0482
RNF130	1.44125
CKAP5	-0.8735
RP11-413M3.2	0.574875
C10orf18	0.00319999999999999
TMEM93	-0.79075
DYX1C1	2.55575
KCNMB2	-1.17885714285714
ANK3	1.31308333333333
KRT5	-3.5953
CDH12	-0.401125
QRSL1	-0.450125
JUB	-0.87175
SHC4	-3.066125
CCL15	1.74083333333333
CCDC22	0.6145
SNX24	0.28825
RARS	-0.21025
MORC2	0.231875
FAM48A	-0.9925
MT1H	-1.5675
PPP1R14C	-3.892
FOXD1	-3.09385714285714
C1orf213	-2.795
AMT	-2.3681
DSN1	-1.9065
PTPLAD2	3.66625
DIS3L	0.285
RASL11A	0.0695
GPRC5B	-0.15125
FRMD7	0.381
STRN4	0.008
KITLG	0.431227272727273
HDGF	-0.0155
OR1S1	0.1265
SETX	-0.1673
DDR2	-1.404
KCTD12	0.80475
LYZL2	-0.17175
WDR52	0.519
TMEM2	-1.410125
ZNF579	0.548166666666667
LOC200810	0.0915
TNFSF9	-2.291
PPFIA4	-3.44425
CNIH3	-0.742166666666667
MAP4K4	-2.09392857142857
ROD1	-0.291357142857143
ALS2CR12	-0.498666666666667
DOCK3	-1.405
PAQR9	-4.14275
ASB17	0.1078
STX16	-1.56625
FEZ2	-0.0475
DLAT	-1.20783333333333
KIF21B	-1.923
CDC5L	-0.3425
TMEM119	0.755333333333333
CRIP3	-1.17525
TPSD1	-0.095
TEPP	-0.10975
GNGT2	1.2635
C21orf121	0.36725
WNK1	0.0394166666666667
FLJ10490	1.0753
OR51B5	-2.468
LOC203547	-0.70925
HAS1	-2.1835
PPA1	-0.125166666666667
ST7	0.426
C11orf46	1.1267
POPDC3	-4.16966666666667
ACOX2	2.554
ATCAY	-0.427583333333333
TM4SF19	-0.9675
MFSD9	-0.379333333333333
PDHB	0.35525
ERN1	0.565
LCE3C	0.0785
GPR111	0.4075
NOTCH3	0.7265
ADAMTS5	-0.199
B3GALT1	-0.99275
UGCGL1	0.254
FAM58A	0.121
FBXO32	1.827
CLPP	-0.1035
NXPH1	-0.34975
MTMR3	0.662166666666667
ATP1B3	-1.57775
TMEM16A	3.675125
HIST1H3F	1.07383333333333
TRIM25	-1.01533333333333
SDCBP2	-0.4365
CRKL	-0.704
HOXB2	2.828
ANP32B	-0.666375
GATM	3.534
AP4E1	0.0765
EDG5	0.35075
CDKN3	-3.656
CDH4	-2.21075
PGD	-0.6055
RND1	1.177
GAD1	-3.1743
MPG	0.13275
LOC440350	-1.6775
ZNF133	-0.39975
SERPINB12	0.117
AMELY	-0.0741666666666667
DHX36	-0.5255
TNFAIP8L2	3.16866666666667
PHTF2	-0.574833333333333
CCDC112	-0.279
IQCC	0.751
HEYL	2.24733333333333
FTSJ2	-0.318
APPL1	0.74725
RAB43	0.275928571428571
OR10G2	-0.063
WAC	0.353666666666667
ADCY9	0.430125
RUNDC2B	0.1285
PYCRL	0.5609
AGPAT7	-0.225166666666667
SLC22A9	-0.752
CDKAL1	-0.174
PDYN	-0.2395
C20orf74	-0.29475
MTMR11	-0.24
VAV3	3.61791666666667
DAPL1	2.69475
STXBP3	0.5995
EIF3G	0.092
ARHGAP22	-1.8945
NPFFR1	0.3195
NPC1	-0.638666666666667
ALDH9A1	1.4765
ZNF600	0.493625
ZNF678	0.994666666666667
RASSF1	0.820083333333333
ADD2	-3.21425
PITPNB	-0.0995
PKD2L2	0.110375
LRP11	-0.43725
CDKL1	-0.0435
SMEK2	0.4715
PRODH2	-3.32516666666667
C11orf54	0.693166666666667
SFRS11	-0.418
IL7	-0.099
ALS2CR16	0.47575
BTG3	-1.08133333333333
PAK2	-0.458611111111111
RP11-679B17.1	-0.38725
GATA4	-2.1945
ATP2B1	-0.53925
LOC130940	1.843
C1orf172	3.031
ATF7IP2	-3.32525
SLC25A43	-0.417333333333333
CENTG3	-0.0404166666666667
IGF2BP1	-4.2508
FCHSD1	0.2775
CAMK2N2	0.488166666666667
ELAVL3	-0.0373
NBPF15	-1.11716666666667
UBE2J2	0.251333333333333
GNL2	0.26575
PRR3	-0.0894
NLF2	0.50075
OR4F6	0.1495
KLHL24	0.132166666666667
CCDC88A	-2.8134
SGPP1	-1.905
C10orf11	0.242333333333333
SLC35B4	-1.23516666666667
UGT3A2	-1.27
ARNT2	2.3268
CBR1	-3.757375
ITPR3	-1.65116666666667
TRAPPC6B	0.0473
AMZ1	-1.4845
ARP11	1.05625
WDSUB1	1.4015
APBA1	0.692
RAB2A	0.8782
C6orf162	-0.545375
HPSE2	0.55675
PLCE1	-1.90875
INSL3	-0.04725
DLG1	0.1609
PTPLA	-4.17925
PIGX	0.848375
TFIP11	1.01566666666667
FIBIN	2.0915
POLR2G	-0.12275
GRAP2	-2.0509
DNAJB8	0.41725
CNBP	0.691166666666667
WASF1	-3.00275
INPP5E	-0.6428
HSPB1	-1.021375
TMEM167	-0.4189
CUBN	0.063
IGF1	1.8223125
ITPK1	0.2044
NAALAD2	-1.141125
G3BP1	-0.2888
NT5DC1	0.238
CYP39A1	-1.457
TMEM139	2.41616666666667
POLK	0.0362
GLULD1	-1.20475
RBM15	-0.886333333333333
AMZ2	0.8085
GDF15	-2.8605
MESDC2	0.009
INCA	-0.079
ACY1L2	-0.913
GZMM	-1.031
PAIP1	-0.05275
CACNA2D1	-0.97875
STK32C	-0.559833333333333
SH3BP4	1.71066666666667
DEC1	0.3085
PADI1	-0.115
UBB	0.0324
PON3	5.51583333333333
PROP1	0.46
ANKRD13B	-0.8025
ADCK1	0.09975
TCF25	-0.301083333333333
SLC38A5	-4.05025
CXorf26	0.0491666666666667
C19orf39	1.08525
PPP1R13B	1.64025
ARL2	-0.5145
TCL6	-0.114166666666667
TOP3A	-0.9735
SLC16A14	1.096125
FXYD6	0.441666666666667
HIST1H4E	0.33
BBC3	-0.100315789473684
UNC5A	1.463
FAM86C	0.2299
PI4KB	0.724875
B3GAT1	-4.48425
SUSD2	0.321
OAZ2	0.1895
NOC4L	-0.291
C10orf12	-0.19375
FADS1	-3.84683333333333
LOC144097	-0.277
DKK2	1.07483333333333
KIAA1949	-0.75175
RHOT1	0.4221
OXT	0.6195
GPR153	0.53875
ARL4A	-1.89916666666667
SAAL1	-1.58025
CCDC64	-0.3445
USE1	-0.145666666666667
HNMT	2.217
PCGF3	-0.418375
CYP2C19	0.19125
C20orf4	0.064
CCDC11	3.4365
ACSBG2	0.198
RWDD2A	0.279
PALLD	1.623875
CPLX4	-0.475
LOC492311	1.0605
KPNA2	-2.17583333333333
MACROD1	-0.0327
TMCO3	-0.843
C15orf52	-0.581166666666667
BIRC5	-3.0978
PRR16	-0.715833333333333
FAM63B	-0.151625
KATNB1	-0.394166666666667
WNT8B	0.583
CPLX3	-0.315
GHR	1.324125
CCDC124	-0.61075
BCLAF1	-1.319875
GOLGA3	0.0749
