Hybridization REF	TCGA-BH-A0DT-01A-21R-A12D-07
MUSK	-0.275333333333333
ZNF434	-0.179166666666667
SMARCD1	-0.610166666666667
ZFP106	-0.29225
ZNF347	0.3076
GTF2E1	-0.0665
RY1	-0.0681666666666667
ATAD2B	0.43525
ARHGAP17	-0.0204
KCNIP3	-1.34125
SFPQ	0.302625
GFRA4	-0.259833333333333
AKR1B10	-3.270375
TIGD6	1.4105
RGS16	1.376875
URB1	-1.04933333333333
OR4C46	-0.383166666666667
TOP3B	-1.16075
NFATC4	0.165
CA14	-3.75225
BMPR1A	0.632333333333333
SNRP70	-1.47375
PRL	-0.3304
C6orf130	0.44075
STAG2	-0.07925
CD55	-0.595
RPS23	0.398
SSX2	-2.38066666666667
FDPSL2A	-0.17075
FBXO27	-0.0635
SYNGR3	-1.077
TMSL3	2.96675
EML1	-1.3575
NUP93	-1.21958333333333
SMAD3	-0.4341
KIAA1189	0.226333333333333
HNRPUL2	-0.417333333333333
TBC1D12	1.62383333333333
C16orf24	0.992
MRVI1	2.59433333333333
ZNF581	-0.537166666666667
ELOVL3	-1.0615
OR51Q1	0.32825
CACNB3	1.37566666666667
GALNT13	-1.80875
C10orf84	1.6175
NEDD4	0.0837
SPO11	-1.423
OR5AU1	-0.551
NEK4	0.410928571428571
PRKAR2A	-1.00683333333333
IHPK1	-0.204833333333333
ATP6V0B	-0.188625
CACNA1E	0.601
CEACAM8	0.616
PEX14	0.093
FLJ12993	-1.2225
ZBTB38	0.157
PCTK2	1.05216666666667
LRRC16	1.2365
FBLIM1	1.03183333333333
FYCO1	1.5485
RP5-1022P6.2	-0.236083333333333
CMTM1	0.367333333333333
PLTP	-0.483333333333333
RAPH1	0.8925
DOCK8	1.0475
EZH2	-1.42386666666667
SLC25A1	-1.22016666666667
PLEKHB1	-0.8517
GRB7	1.2431
ZFP37	-0.38925
MRPL33	-0.31525
PELO	-0.54125
ARMC1	-0.552636363636364
C9orf27	0.23575
FLJ25778	0.009
C9orf37	-1.25616666666667
TMEM66	1.567
SPRN	0.379625
HBEGF	0.296
PI4KA	-1.354
LEPRE1	-0.511
POU2AF1	-1.2535
MRPL12	-1.21816666666667
REP15	-0.3795
ZC3H3	-0.47375
RASAL1	-1.37975
DDAH1	1.665
ACBD5	0.9645
TMC2	-0.8285
CCDC137	-0.931
SAMD13	-0.0645
UGT2B15	-4.27616666666667
TIPARP	0.4595
DNASE1L3	2.66325
TRIM72	0.479333333333333
DBX2	2.01175
IPO8	0.126
C21orf88	-0.0155
MAP3K14	0.385
LOC51233	0.389333333333333
GGTLA4	-0.31675
PDE6D	0.08325
ZNF117	-0.27275
CLK2	-1.040375
NKRF	-1.04975
TNFSF15	0.5105
DUSP2	-0.452
SECISBP2	-0.0774
GABRR2	-0.306
PPAP2C	2.0975
LOC51145	0.154166666666667
PAG1	-0.02725
PIK3C3	0.5715
GNG10	0.637
APOL4	0.207833333333333
ANKRD28	-0.19175
STMN3	-0.4609
RAB14	0.5105
CDK2AP2	-0.9025
HDDC3	0.235875
COMMD7	0.040375
CXXC1	-0.56725
HMCN1	-0.1874
CD40	0.75725
DYNC1LI2	-0.266875
GDI1	-0.91225
LOC646938	-0.3755
VSNL1	-1.16666666666667
PIH1D1	-0.348333333333333
RAET1G	1.4565
KRTAP5-9	-0.1535
EFTUD2	-0.51175
ZNF311	0.955833333333333
ATP6V1G3	0.11525
OR2W3	0.12125
SCN4A	0.34125
MED10	-0.757375
FAM135A	-0.682
ARHGAP4	-0.971
EHMT2	-1.152875
UFD1L	-0.82725
ERMP1	0.306
MAG1	-1.625
THAP8	0.198833333333333
HACE1	-0.107333333333333
FAM82C	-0.1175
C3orf20	0.4485
UNC84A	-0.240833333333333
SCD5	-0.0506153846153846
LASS6	0.9685
LSG1	-0.173583333333333
MAL	-3.82125
GPR22	-0.2625
WDR5B	0.60725
ACTRT1	0.8085
C17orf60	-0.131833333333333
GRIN2C	0.7932
ARMC8	-0.0371666666666667
SLC47A1	-2.468
DMPK	-0.19575
DHRS13	-0.996833333333333
SMC1A	-0.564666666666667
KRTAP17-1	1.7705
SMYD5	-1.18425
TUSC2	0.588625
CRHR2	-0.028
KIR3DL2	1.5275
CCDC104	0.40475
ATP2C1	0.624625
CROT	1.6465
PABPC3	-0.338
EGR1	1.62133333333333
THSD1	1.674
KHK	-1.1435
SLC12A2	2.6431875
CD58	-0.10925
STOX2	-0.549333333333333
CCDC76	-0.4548
CCDC48	5.12325
DNAH1	-0.0805
ZIC4	-1.07775
OR1G1	0.534
PSMC6	-0.6335
PROKR1	0.555
ABCB1	0.45825
TRAT1	0.088
LLGL1	-0.2615
MTF1	1.55725
USP54	1.193875
PAGE2B	-2.4285
ITGB7	-3.46725
CCDC81	-0.0075
LOC149837	0.15625
SCUBE1	-0.448
ZSCAN10	-0.069
HUWE1	-0.100642857142857
CDH17	0.9915
CD180	-0.70425
IL17A	-0.1835
TMPO	-1.197
KIAA1524	-1.60466666666667
HDGFRP3	0.6935
OXCT1	-2.03281818181818
RRAS2	-0.519333333333333
LTBP2	3.05425
SV2B	1.36983333333333
CYP2A6	0.557625
PKD1L2	-1.30183333333333
PPM1M	0.206
FLJ22662	1.78233333333333
ZNF502	1.75425
GP6	-1.78475
CRYBA2	-1.5795
LEF1	-0.2106
CTPS	-1.76
EYA1	-3.4135
EPS8L1	0.95725
MAPK14	-0.835583333333333
SERPINB2	-5.0095
GTF2F2	0.0178333333333333
ZNHIT4	-0.5095
PLA1A	0.435375
C20orf114	1.80275
HPR	-3.646
C18orf2	-4.3082
SATB2	-1.9515
KCNJ9	0.432142857142857
MGC157906	-0.244
MOCS3	0.05475
C17orf71	-0.484666666666667
PPHLN1	-0.1436
HIST1H2BN	-0.88525
RAPGEF1	-0.779625
MAP3K8	2.029
DLG4	0.0261666666666667
STC1	-0.0419166666666667
CDGAP	0.966
DDX26B	-0.612
LOC150223	-1.5995
CPSF3	-0.814666666666667
TMEM14A	0.42475
MYH3	-1.12375
GPKOW	0.1475
SULT1A1	-0.744666666666667
SPON1	4.0473
YY1AP1	0.669
RAB23	-0.151
PLA2G4A	-3.05825
MAPRE3	-0.45575
ZNF516	1.36714285714286
GGPS1	1.30375
EXOC3L2	-0.46225
C19orf42	0.7523
MAP2K2	-0.804333333333333
HIST1H2BB	-0.8955
RNF19B	0.3345
C6orf128	-0.2765
TLR8	3.04125
PCDHA9	1.1855
CARS2	0.134375
CLUL1	4.279
RHAG	-3.95983333333333
UNK	0.0235
EXOC8	0.8076
C9orf95	1.956
C14orf143	0.818166666666666
MAML3	-0.14525
LDHA	-2.33725
MRPL20	0.32275
KLHDC6	-0.283
ATP5S	0.343666666666667
C8orf55	-0.6205
PHF19	-2.37725
KRTAP13-4	0.426
TTC5	-0.0875
XKR5	-0.736
SILV	-4.11133333333333
TEX28	-0.301
TCTN1	1.01425
CX40.1	0.2945
PPP2R5C	0.0645
C12orf30	-1.22966666666667
CAPG	2.07725
MPZL1	1.36235
ARSB	-2.29783333333333
TDH	-2.64025
WASF4	1.06975
TSSK3	-0.66
7A5	2.099
CRISPLD1	1.6615
MAD1L1	-0.527666666666667
SPIN4	-0.430666666666667
AMPD1	0.87
DPYSL5	-1.4065
INPP1	0.253166666666667
ANKRD11	-1.27088888888889
NPAS4	-0.355375
GCET2	1.1162
RNASE9	0.136
GUCY2D	0.52
CCDC98	0.83375
FGF4	-0.395625
CPM	-1.42266666666667
SLC26A4	-1.15983333333333
PLD5	-0.16075
FAM59A	-0.4971
FBXO5	-1.94077777777778
SIPA1L1	-0.206125
DPYS	1.19725
ATG4D	-0.36625
TGM3	1.064
MTCH1	-0.68425
HK1	0.385769230769231
CDC26	0.372875
GALNT12	-2.77683333333333
LOC339229	0.03025
MRPL35	-0.070125
ORC4L	-0.211375
TNKS	-0.0754285714285714
C2orf24	-0.163
ZNF553	0.695666666666667
GGTLA1	3.1985
ZNF497	0.3385
CDY1B	0.0373333333333332
SLC30A4	0.236714285714286
TUB	-0.86125
ARHGEF18	0.83
ARRB1	0.1125
KCNK1	2.07475
EREG	1.5681
SCAMP5	-1.0535
RUNDC3B	2.7525
ADAMTS20	-0.011
IL17RB	1.255625
FLJ20323	-0.297
MCAM	-0.191875
POLR3E	-1.6445
AQR	0.594666666666667
IPMK	0.619
CDCA7	-4.286
CAMP	2.09975
GRHL3	0.213
ADAMTSL2	1.04066666666667
CLMN	1.48733333333333
SSTR3	0.33
MAGEA5	-2.0865
OVOL2	4.22525
JMJD1B	0.7635
RBL2	0.1495
PYGO2	0.60325
PPP1R10	0.236
CSE1L	-1.34616666666667
LCA5	2.65375
RDH16	0.55075
ASRGL1	-2.37575
TOM1	-0.330833333333333
PTX3	-4.186
TTC15	0.426
SCGB3A1	3.09366666666667
MRPL50	-0.899
RCAN3	0.92075
SLC26A11	0.944
STYX	-0.0923333333333333
CINP	-0.40975
MARCH7	0.43075
PFKM	-1.3945
SGMS1	1.814
RIOK3	0.3625
C1orf110	1.491
CES7	-0.432666666666667
LOC440248	-1.71575
PPP1R12C	-0.58075
C10orf27	0.319
ATG9A	-0.868
MRPS26	0.61275
TMEM40	1.90425
ELP3	-0.0539
ZNF787	-0.492
HIAT1	0.47675
C8orf34	7.37933333333333
MGC4655	-0.6404
PELI1	0.710833333333333
PPT1	0.0308
SLC35C2	-0.779
C6orf125	-0.72525
MUC4	-1.15583333333333
RFC4	-2.20014285714286
GNB2	-0.252
NUP50	-0.157142857142857
SULT4A1	-1.1256
C7	4.34775
CCDC130	-0.00666666666666666
ARRDC4	0.6925
RQCD1	-0.55425
GLYCTK	-1.26075
AYTL2	-0.790454545454546
MTUS1	1.5017
LEMD3	-0.171166666666667
PLEKHF2	1.754
HOXA7	0.51175
GTF3C2	-1.8505
DYNLRB2	4.657
CNOT10	-0.416
MR1	1.54116666666667
FFAR1	-0.2145
PRIC285	-0.059
SLITRK6	4.574
LIX1	-2.7132
UBE1L2	-0.725166666666667
F8	1.38425
ACHE	0.0185
KPNA5	0.429
TNFRSF12A	-0.717833333333333
EGR3	3.2765
SERPIND1	-3.64933333333333
OASL	1.00225
IFRD1	-1.137875
WDFY1	-0.094
ZNF267	0.82625
ACCN5	0.306
ZBTB6	0.241
PPP1R3A	0.288
PRRT3	0.98575
FBXL19	-0.661
TXNIP	2.15114285714286
ACTN2	-1.353
ATG9B	-1.1675
C9orf117	1.671375
IL27	0.781
RPL36AL	0.0365
KLK15	-0.49225
CHAD	2.896
RAP2B	0.2085
HEBP2	1.3115
ZNF342	-0.209
CAMK2G	-0.370333333333333
TLR3	2.9355
FGF14	1.088
HMGB2	-0.41425
TRPM5	-0.294166666666667
OR5M11	0.2315
KIF3B	0.0693684210526316
PRICKLE2	0.5145
MTMR9	0.5405
C3orf27	0.2835
GLRA3	2.48366666666667
NSDHL	-0.523166666666667
TMEM32	-0.55025
POLR2D	-1.32391666666667
MYADML	0.425
C9orf114	-0.906
MRGPRX1	0.78
TOPORS	0.67925
CLDN19	1.3955
C1QL4	0.362
RNF165	0.548
DHRS9	-0.6385
DNAH2	0.250666666666667
FXR1	-0.561
ZMYM3	-1.3645
CASP3	0.2515
FAM120C	-1.100875
SCLY	-1.41525
CA7	-0.696
ENTPD5	-0.0383333333333333
ZNF461	0.49925
PDIA5	-0.66075
C1orf19	0.167333333333333
TMEM67	0.578
KCTD20	-1.0965
WDR47	1.048
FLJ38723	0.354
KLRF1	0.466333333333333
TAS2R16	0.691
CLDN12	1.72
PRKCE	-0.43475
UBXD4	-0.388
ITGAM	3.26333333333333
GLT8D3	-0.359875
WDR31	1.5766
RGS2	0.92325
OR51L1	0.4175
MST1R	1.16225
KIAA1737	1.214
OR4A5	1.634
GLIS1	0.0641666666666667
PTMA	0.625571428571429
NAPA	-0.0685
PRDM11	0.383
LIPF	0.809
DIRAS3	3.25975
ASGR2	-3.830625
C1QTNF4	1.52275
PIK3R4	0.0171666666666667
ARMC3	4.76
NDUFV3	-0.631333333333333
BTBD3	-0.515833333333333
PPP1R2	0.830833333333333
UBE2NL	0.126
FOSL2	1.02228571428571
FAM119A	-1.27716666666667
TUBA4A	-0.775
KRTAP12-1	0.49675
SFRS2	-1.23675
RHPN1	-0.087
EEF2	-0.397333333333333
ZDHHC11	-1.25383333333333
EPHA3	-1.2999
RBM12	-0.3595
H2AFJ	0.381916666666667
EDIL3	2.581
KIF26A	-0.8955
SERGEF	0.62125
B3GALT4	2.5495
LOC90925	1.4765
OSCAR	0.030375
NPFF	-0.47925
DEDD	0.740375
TMEM155	-0.8145
PTPN1	-0.3795
SCYL2	0.320833333333333
SKAP1	3.28375
LEAP2	-2.05016666666667
GADD45G	2.5471
IFITM3	1.013
PILRB	-0.379666666666667
SLU7	0.322375
DSC3	2.31775
DNMT3L	-1.82
PAPD5	0.113875
B3GNT3	0.317
LHCGR	1.0585
MSL-1	-0.00875
UBE2S	-2.33175
SAP130	-0.42075
ANAPC11	0.053
MAGED4B	-1.8255
ATP6V1B2	0.0828333333333333
C14orf179	1.419875
CAPZA1	0.003625
CDYL2	-0.0391666666666667
GLRX3	-0.637833333333333
LOC136288	-0.42225
MOBKL1A	0.0185
HTR2B	3.86575
CRYGD	0.0486
NUS1	-0.441666666666667
PGRMC1	0.5665
MYOM2	0.2245
FLJ39653	-1.5075
CHM	-0.1107
OR5M8	-0.7245
ZNF619	1.206
FAM105A	0.897
CCNL1	-0.804125
NAP1L3	0.28625
C10orf57	2.4945
B3GALNT1	1.09733333333333
CSN1S2A	-0.96
TCP10L	0.5985
GDAP2	0.464375
DMKN	-0.827666666666667
COX6B1	-0.08725
DNASE2	0.276833333333333
MSH5	-1.7945
LGMN	-0.085875
USP31	0.3406
OR13C8	1.1625
SDCBP	0.941
NUDT11	-1.658
PYGL	-0.290333333333333
SNPH	-0.8685
B3GNT4	-1.499
MIZF	-0.361
NUBPL	-0.219875
NOD1	0.204166666666667
CDH22	2.115375
NUBP1	0.384
DSCAM	-3.117
DGKI	1.0145
FAM136A	-1.01575
AKAP1	0.485833333333333
SLC16A6	1.82775
RIN3	-0.40725
PSG2	0.09975
DIP2B	0.62075
PSORS1C1	2.1621
KIAA0495	-0.2895
FLJ90709	0.136166666666667
LPA	-0.419333333333333
PIGA	0.0268333333333333
LY75	2.6825
UTS2	-5.69533333333333
RREB1	-0.08
GALNACT-2	0.6959
MGC3196	-0.7005
FLJ31568	-0.20975
LPHN1	-0.1075
SP1	0.71
TOX4	-0.0785000000000001
HSPA9	0.1032
APOBEC1	0.201
SLC35E4	-1.4775
LSM5	-0.42575
SURF1	0.20325
ZBTB1	0.65425
GTF2F1	-0.335
RPS15A	0.726714285714286
DUSP21	-0.625166666666667
GINS4	-2.87466666666667
MYO15A	0.946333333333333
GIMAP7	4.587
MGC13379	1.17125
ATP6V1E2	0.345833333333333
UTP3	0.10075
HNRPA3	-0.257375
MT4	0.767
C14orf155	0.5075
U1SNRNPBP	0.79075
CKLF	-0.803
PLEKHN1	0.3685
MBNL1	-0.0551666666666666
NUP160	-1.2325
ACSM2A	-1.74325
LOC129881	1.24725
KIAA1529	-0.068
FLJ22639	-2.34075
HAND1	-1.843
GSX1	0.493
FGA	-4.48013333333333
SERPINB1	0.78175
ZNF642	0.807
IGFBP1	-7.066
SLC1A1	5.02125
DHX57	-0.40725
ZNF766	0.675
PTPN21	0.7218
GDPD3	-0.729833333333333
PNPLA5	0.1975
TBR1	0.53675
FAM116A	0.6155
IQGAP1	1.347125
FOS	1.13725
ZNF226	0.447875
FIGNL1	-0.463833333333333
C14orf1	-0.0468333333333333
ZMYND17	-0.2575
PUS7	-0.8
TUBB6	-1.030375
KCNQ2	-1.709
MARCH6	-0.865
CCDC33	0.2105
PRODH	-0.5265
RBM11	2.24775
EPHA6	0.052
SLC43A1	0.2135
LOC196541	-0.245142857142857
NTN1	1.36591666666667
ING4	0.5065
PCDHB10	0.676
DPH2	-0.944833333333333
SPACA4	0.05025
FBXL21	-3.362
DIAPH1	-0.868
ZNF71	0.700166666666667
CEP76	0.2345
CORO1A	-0.6285
RRM2	-3.587875
EDG4	0.85175
OS9	-0.294
SLC4A1AP	-0.3915
COG5	-0.2195
COPS8	0.04075
NGLY1	-0.72175
NCBP2	-0.162875
C17orf42	0.0603333333333333
GPSM3	-0.130625
SIL1	0.526666666666667
ASB6	-0.66975
SMAD5OS	0.467166666666667
UNC93A	-3.383875
A1BG	0.3425
C21orf62	0.26125
FMO5	1.7685
ATRIP	-0.087
CEBPG	-0.21
C7orf38	0.117
TNFRSF1B	0.621666666666667
CLEC1A	2.22183333333333
IQSEC1	-0.18375
PATZ1	0.7314
RBM22	0.760875
BAG2	-2.4135
PAQR5	-1.78
C9orf127	1.033
THNSL1	0.618
SHROOM3	2.2314
JAM2	1.95625
SNRPN	-2.9965
ALX4	0.111
CACNA1S	0.1665
FAM130A1	0.4335
CORIN	2.782
CD300LB	0.565
PLEKHG6	0.3735
LRRC40	-0.10425
PCLKC	-1.51625
PCDHB16	1.15633333333333
WNT2B	0.915666666666667
ASNS	-2.23922222222222
MRPL49	-0.462125
FLJ46111	-1.2615
ISG20	0.60225
SMU1	0.4848
CASZ1	-0.239
POLR1D	0.150833333333333
GIN1	0.14075
SNAG1	0.0851666666666667
ANKRD29	-1.0445
CDKN2AIP	0.36125
KRR1	-0.041
CXCL1	-1.68866666666667
EPM2A	0.1627
PC	-0.6885
DEFB127	0.424
PDZRN4	0.114833333333333
FAH	-0.201875
OR51E1	2.5475
CDC2L6	-0.076
DNTTIP1	-0.8185
PAX8	1.085
TMEM116	1.0655
C1orf150	-0.5995
PRO2012	-0.1865
MRPL40	-0.6615
BEX1	-3.53222222222222
SLC2A4	-0.4225
PKMYT1	-1.85275
FEZF2	-1.2572
SLC26A9	-1.779
MAP2	-0.046
LYL1	-1.43525
SLC25A19	-1.15716666666667
NOS3	-0.1485
ZNF34	0.450333333333333
TMPRSS11F	-0.88825
FAM43A	-0.689
FCRL4	1.03316666666667
KLF14	0.053
FLRT2	-0.082
WRN	-0.3155
SDF2	0.9341
KRT8P12	-0.8565
C6orf195	-0.1255
C9orf125	-1.0795
DZIP3	0.059375
RIT1	1.1135
SCML1	-1.39
RHBDF2	0.42075
OR2G3	0.039
REXO1L1	-0.09
MAP3K7IP3	-0.043625
C3orf57	-2.79975
FBXW11	-0.6295
ETAA1	0.01025
C14orf131	-0.1057
AKT1S1	-1.18875
SLC12A5	-1.38225
C9orf164	0.22275
NRIP3	-0.104125
NOS1AP	-0.25375
TMEM121	1.2645
SAP30BP	-0.134
DGCR6	0.0105
WDR76	-1.83725
FAM82B	0.0273333333333333
LOC606495	-0.8025
MAP9	2.046
BCDIN3D	1.5555
CXorf36	4.30316666666667
DSCR3	-0.0254
ZFAND3	-0.380375
C7orf43	0.028
SPSB3	0.458
C19orf19	0.1425
FAM133A	-2.269
C12orf25	0.21775
SLC39A3	-0.76125
DISP2	0.62675
PI4KAP2	-2.9715
MKRN3	-2.9385
ADAMTS13	-0.22875
CBLN3	0.504
TTYH1	-1.04883333333333
C3orf18	1.636
FLJ13236	0.057
ZMYND12	4.6225
C18orf25	0.566375
GLB1L3	-3.7075
ATP13A5	0.8505
RANBP10	-0.51175
CD96	-0.2711
DENND1C	0.4715
RBMS3	1.4713
SLC41A3	0.718333333333333
DGCR6L	-0.02125
TMEM128	0.785666666666667
CSNK1G3	0.542714285714286
MOBKL2C	1.1195
TSPAN6	0.9855
MATN2	0.4096
MSL2L1	-0.57
ST6GALNAC2	-0.172333333333333
FGFBP2	0.909875
FGL1	-3.91716666666667
MPP3	-0.00466666666666667
ARHGEF6	1.37766666666667
TGFBR2	0.6755
ACMSD	-0.09475
IL33	4.9525
C9orf5	-0.2175
DEAF1	-0.1859
AMN	-0.5315
DEFA6	-0.0684285714285714
RNF212	-1.92075
METT5D1	0.271166666666667
CIB1	1.0964
TSSK1B	-0.8335
KIAA1727	2.123
ZNF680	1.19325
LOC399900	-1.4185
LOC152217	0.141416666666667
CTNNAL1	-2.036
CIT	-0.398583333333333
TLE6	1.224
ZNF607	-0.41775
HERC4	-0.813666666666667
DRAP1	-0.9115
PEMT	-0.19125
C10orf111	-0.8155
ZNF575	0.5315
KCTD7	-0.645
MYO1F	0.434125
LOC285382	-0.8135
RAB11A	0.6154
PLCD3	-0.5615
C15orf28	-0.47425
PTBP2	0.1375
CTB-1048E9.5	-0.33325
C19orf60	0.177333333333333
C7orf25	0.9175
SETD7	0.9015
HOXB9	-3.672
VANGL1	-0.6800625
CHAF1B	-1.68675
NDUFA3	0.3395
KIAA1328	0.847333333333333
SHARPIN	-0.08125
TTC23	-0.1395
UGP2	1.02891666666667
ANKIB1	0.1641
CIRBP	1.83428571428571
SEC14L4	-0.959666666666667
OVCH1	0.714833333333333
VPS52	-1.099
FAT	0.04
M6PRBP1	-0.70725
GPRIN3	-0.4275
PPM1F	-1.25266666666667
TSR1	-0.8505
CCDC85A	1.69825
PCSK5	1.864
ZFHX3	-0.3055
HEMK1	-0.0873
PGBD2	1.4145
RSRC2	0.1965
AURKC	-0.637666666666667
SCRIB	0.2485
ORM2	-1.80083333333333
FAM115A	0.1494
FZD6	0.146875
UNC119	-0.160833333333333
GPX3	-0.5566
NOV	0.50625
CABC1	0.014375
CDC42SE2	0.407875
EIF2S2	-0.6036
RNF130	1.41525
CKAP5	-1.48683333333333
RP11-413M3.2	0.661
C10orf18	1.0144
TMEM93	-0.07825
DYX1C1	3.02875
KCNMB2	-1.49875
ANK3	2.64775
KRT5	0.3432
CDH12	-0.991125
QRSL1	-0.472875
JUB	-0.525
SHC4	-0.562875
CCL15	1.8275
CCDC22	-0.2515
SNX24	0.20975
RARS	-0.468
MORC2	0.176625
FAM48A	-0.15675
MT1H	-0.3015
PPP1R14C	-0.780166666666667
FOXD1	-2.45028571428571
C1orf213	-1.31825
AMT	-1.8587
DSN1	-2.1655
PTPLAD2	2.005
DIS3L	-0.21625
RASL11A	1.628
GPRC5B	-0.236
FRMD7	-1.4885
STRN4	-0.19575
KITLG	1.0285
HDGF	-0.73775
OR1S1	-0.0995
SETX	0.036
DDR2	0.436375
KCTD12	2.1715
LYZL2	-0.95
WDR52	0.3095
TMEM2	1.271625
ZNF579	-0.220666666666667
LOC200810	-0.43075
TNFSF9	-2.1495
PPFIA4	-3.267
CNIH3	0.7295
MAP4K4	-1.5615
ROD1	0.393142857142857
ALS2CR12	-0.103166666666667
DOCK3	-1.65383333333333
PAQR9	-4.745
ASB17	0.2686
STX16	-1.524125
FEZ2	0.471666666666667
DLAT	-0.4225
KIF21B	-1.95316666666667
CDC5L	-0.4405
TMEM119	1.55366666666667
CRIP3	-1.8195
TPSD1	-0.2032
TEPP	0.3635
GNGT2	1.399
C21orf121	-0.267
WNK1	-0.381166666666667
FLJ10490	0.3926
OR51B5	-1.8835
LOC203547	-0.574625
HAS1	-1.591
PPA1	0.327666666666667
ST7	-0.261375
C11orf46	0.6161
POPDC3	-3.27216666666667
ACOX2	1.85533333333333
ATCAY	-0.774333333333333
TM4SF19	-2.98975
MFSD9	-0.472166666666667
PDHB	-0.35825
ERN1	0.27275
LCE3C	0.2535
GPR111	-0.773
NOTCH3	2.12716666666667
ADAMTS5	2.9075
B3GALT1	-1.52433333333333
UGCGL1	-0.788666666666667
FAM58A	0.532166666666667
FBXO32	2.13175
CLPP	-0.05925
NXPH1	-1.7605
MTMR3	0.983333333333333
ATP1B3	-1.02325
TMEM16A	4.107125
HIST1H3F	0.0538333333333333
TRIM25	-0.702
SDCBP2	1.429
CRKL	-0.739375
HOXB2	1.35233333333333
ANP32B	-0.465
GATM	4.479
AP4E1	-0.789875
EDG5	0.427375
CDKN3	-2.29283333333333
CDH4	-2.107
PGD	-1.44416666666667
RND1	1.0585
GAD1	-1.088
MPG	0.27875
LOC440350	-0.79
ZNF133	0.0895
SERPINB12	null
AMELY	0.0804
DHX36	-0.576
TNFAIP8L2	3.47766666666667
PHTF2	-0.0167222222222222
CCDC112	-0.112333333333333
IQCC	-0.456
HEYL	3.39933333333333
FTSJ2	-0.336
APPL1	0.7835
RAB43	0.256071428571429
OR10G2	-0.318
WAC	0.736166666666667
ADCY9	-0.471125
RUNDC2B	-0.0276666666666667
PYCRL	0.3491
AGPAT7	-0.812
SLC22A9	-1.425
CDKAL1	0.0215
PDYN	-0.5925
C20orf74	-0.426
MTMR11	3.102
VAV3	4.47925
DAPL1	4.1455
STXBP3	0.822
EIF3G	-0.1625
ARHGAP22	-0.8175
NPFFR1	-1.251
NPC1	-0.259833333333333
ALDH9A1	1.25866666666667
ZNF600	0.12025
ZNF678	0.0523333333333333
RASSF1	0.11575
ADD2	-2.815375
PITPNB	0.00362499999999999
PKD2L2	0.126375
LRP11	-0.252
CDKL1	0.47575
SMEK2	0.413
PRODH2	-2.80783333333333
C11orf54	0.9995
SFRS11	0.209833333333333
IL7	1.38433333333333
ALS2CR16	0.54425
BTG3	-0.718833333333333
PAK2	-0.130166666666667
RP11-679B17.1	-0.6885
GATA4	-1.90733333333333
ATP2B1	-0.385
LOC130940	1.769
C1orf172	2.7755
ATF7IP2	-0.10925
SLC25A43	-0.2705
CENTG3	-0.389333333333333
IGF2BP1	-3.637
FCHSD1	0.1685
CAMK2N2	0.3555
ELAVL3	-0.863
NBPF15	-0.289833333333333
UBE2J2	-0.359363636363636
GNL2	-0.98225
PRR3	-0.938
NLF2	0.172
OR4F6	0.3875
KLHL24	0.910833333333333
CCDC88A	-1.9273
SGPP1	-0.596666666666667
C10orf11	0.193166666666667
SLC35B4	-1.18016666666667
UGT3A2	-1.532
ARNT2	0.3172
CBR1	-0.53875
ITPR3	-0.853
TRAPPC6B	-0.1552
AMZ1	1.2705
ARP11	1.83475
WDSUB1	0.36375
APBA1	0.535333333333333
RAB2A	1.0495
C6orf162	0.181
HPSE2	0.879
PLCE1	2.2305
INSL3	0.7115
DLG1	0.2548
PTPLA	-2.80725
PIGX	-0.271375
TFIP11	0.0981666666666667
FIBIN	3.2715
POLR2G	-0.36825
GRAP2	-1.8633
DNAJB8	0.18525
CNBP	1.26366666666667
WASF1	-0.74375
INPP5E	-1.1192
HSPB1	0.3648125
TMEM167	-0.3138
CUBN	0.288
IGF1	3.9323125
ITPK1	-0.1412
NAALAD2	-1.6145
G3BP1	0.6972
NT5DC1	0.882
CYP39A1	0.244
TMEM139	2.57983333333333
POLK	-0.1598
GLULD1	-2.707
RBM15	-1.23983333333333
AMZ2	-0.12925
GDF15	-2.42683333333333
MESDC2	-0.09975
INCA	0.914666666666667
ACY1L2	-0.991
GZMM	0.0345
PAIP1	0.13325
CACNA2D1	-0.223
STK32C	0.378333333333333
SH3BP4	0.804333333333333
DEC1	0.131
PADI1	0.3905
UBB	0.3873
PON3	0.635
PROP1	0.465
ANKRD13B	-0.2785
ADCK1	-1.30375
TCF25	-0.473166666666667
SLC38A5	-2.0895
CXorf26	0.3745
C19orf39	0.44175
PPP1R13B	0.57175
ARL2	-0.8775
TCL6	0.165583333333333
TOP3A	-1.069
SLC16A14	-0.03325
FXYD6	1.3575
HIST1H4E	-0.4185
BBC3	0.427421052631579
UNC5A	0.375666666666667
FAM86C	-0.342
PI4KB	0.208625
B3GAT1	-2.76675
SUSD2	1.853
OAZ2	0.186
NOC4L	-0.8355
C10orf12	0.07825
FADS1	-2.95616666666667
LOC144097	-0.81275
DKK2	1.42266666666667
KIAA1949	-0.152
RHOT1	0.2466
OXT	1.51
GPR153	0.13575
ARL4A	-0.7555
SAAL1	-0.7315
CCDC64	-0.447
USE1	0.083
HNMT	1.571
PCGF3	-0.0365625
CYP2C19	0.299
C20orf4	-0.3745
CCDC11	2.95525
ACSBG2	-0.06975
RWDD2A	0.503
PALLD	2.869625
CPLX4	0.6685
LOC492311	1.1535
KPNA2	-2.03933333333333
