Hybridization REF	TCGA-E2-A1BC-01A-11R-A12P-07
ATAD2B	0.50475
ARHGAP17	-0.2559
KCNIP3	-1.09975
SFPQ	0.43825
GFRA4	0.509
AKR1B10	-3.768875
TIGD6	0.913
RGS16	2.3995
URB1	-1.02133333333333
OR4C46	-0.4588
TOP3B	-0.20675
NFATC4	1.2125
CA14	-5.30125
BMPR1A	-0.152666666666667
SNRP70	0.075
PRL	0.51975
C6orf130	-0.13925
STAG2	0.095
CD55	-0.5135
RPS23	0.821
SSX2	-1.77483333333333
FDPSL2A	-0.15075
FBXO27	1.165625
SYNGR3	-1.861
TMSL3	1.0315
EML1	-1.028
NUP93	-1.34966666666667
SMAD3	-0.5005
KIAA1189	0.696
HNRPUL2	0.273333333333333
TBC1D12	0.5815
C16orf24	0.961
MRVI1	2.166
ZNF581	-0.340166666666667
ELOVL3	1.198
OR51Q1	0.288666666666667
CACNB3	0.323166666666667
GALNT13	-0.702625
C10orf84	1.296625
NEDD4	-0.3028
SPO11	2.7595
OR5AU1	0.416
NEK4	0.219285714285714
PRKAR2A	-0.661333333333333
IHPK1	-1.21116666666667
ATP6V0B	0.243
CACNA1E	2.042
CEACAM8	0.3512
PEX14	0.373
FLJ12993	-0.6545
ZBTB38	0.402166666666667
PCTK2	1.20716666666667
LRRC16	0.8294
FBLIM1	1.86975
FYCO1	1.65925
RP5-1022P6.2	-0.309583333333333
CMTM1	-0.0171666666666667
PLTP	0.446833333333333
RAPH1	1.523625
DOCK8	0.96475
EZH2	-3.18366666666667
SLC25A1	0.2665
PLEKHB1	-1.3405
GRB7	0.8432
ZFP37	0.48775
MRPL33	-0.64525
PELO	-0.51875
ARMC1	-0.488454545454545
C9orf27	-0.144625
FLJ25778	-0.171
C9orf37	-1.15183333333333
TMEM66	1.377
SPRN	-0.117
HBEGF	1.2355
PI4KA	-0.4855
LEPRE1	-0.25475
POU2AF1	-2.697625
MRPL12	-0.806
REP15	-0.071
ZC3H3	0.4225
RASAL1	-1.434
DDAH1	1.480375
ACBD5	0.3705
TMC2	-0.191
CCDC137	-0.27375
SAMD13	0.884833333333333
UGT2B15	-3.53433333333333
TIPARP	-0.8155
DNASE1L3	2.2565
TRIM72	0.338333333333333
DBX2	1.363
IPO8	0.35475
C21orf88	-1.5938
MAP3K14	0.282
LOC51233	0.316166666666667
GGTLA4	1.6265
PDE6D	-0.084
ZNF117	0.598
CLK2	-0.453125
NKRF	-1.575
TNFSF15	-0.669444444444445
DUSP2	-0.226875
SECISBP2	-0.4926
GABRR2	-0.6465
PPAP2C	2.409
LOC51145	0.111666666666667
PAG1	-0.951125
PIK3C3	0.2945
GNG10	-0.0945
APOL4	1.86033333333333
ANKRD28	-0.431875
STMN3	-1.3344
RAB14	0.9646
CDK2AP2	-0.32925
HDDC3	-0.1145
COMMD7	0.685
CXXC1	0.41625
HMCN1	0.390333333333333
CD40	0.348
DYNC1LI2	0.30675
GDI1	0.0865
LOC646938	-0.44675
VSNL1	-1.95
PIH1D1	0.00416666666666667
RAET1G	-0.791
KRTAP5-9	-0.1155
EFTUD2	-0.6295
ZNF311	0.944
ATP6V1G3	0.986
OR2W3	0.251333333333333
SCN4A	1.34
MED10	-1.158
FAM135A	-1.0643
ARHGAP4	-1.909
EHMT2	-0.473125
UFD1L	-0.49325
ERMP1	0.8145
MAG1	-0.312166666666667
THAP8	0.167166666666667
HACE1	-1.24516666666667
FAM82C	0.2465
C3orf20	-0.44
UNC84A	-0.655833333333333
SCD5	-0.483571428571429
LASS6	2.645375
LSG1	0.220333333333333
MAL	-5.605
GPR22	-0.7225
WDR5B	0.962
ACTRT1	0.3305
C17orf60	-0.649833333333333
GRIN2C	0.2828
ARMC8	-0.65875
SLC47A1	-3.63633333333333
DMPK	0.0395
DHRS13	-0.5765
SMC1A	-1.28216666666667
KRTAP17-1	-0.3375
SMYD5	-0.707
TUSC2	0.5165
CRHR2	-0.4995
KIR3DL2	0.066
CCDC104	0.2335
ATP2C1	0.379
CROT	2.436
PABPC3	-0.822666666666667
EGR1	1.97233333333333
THSD1	1.103
KHK	-2.445
SLC12A2	2.5886875
CD58	-1.096
STOX2	-0.7825
CCDC76	-0.4181
CCDC48	5.38775
DNAH1	0.436333333333333
ZIC4	-0.290625
OR1G1	-0.4115
PSMC6	-0.00783333333333334
PROKR1	0.098
ABCB1	-1.000125
TRAT1	-2.04325
LLGL1	-0.1215
MTF1	1.068
USP54	0.565375
PAGE2B	-2.3315
ITGB7	-4.2565
CCDC81	-0.493
LOC149837	0.2885
SCUBE1	0.978
ZSCAN10	1.6235
HUWE1	-0.0401428571428572
CDH17	0.2745
CD180	-1.3665
IL17A	-0.215
TMPO	-2.408
KIAA1524	-2.3505
HDGFRP3	-0.4685
OXCT1	-0.961636363636364
RRAS2	-0.690833333333333
LTBP2	3.072
SV2B	2.11233333333333
CYP2A6	0.742625
PKD1L2	-0.02
PPM1M	0.83925
FLJ22662	0.233
ZNF502	1.2445
GP6	-0.31175
CRYBA2	-1.24975
LEF1	-1.8493
CTPS	-3.11357142857143
EYA1	-2.461
EPS8L1	2.84
MAPK14	-0.487583333333333
SERPINB2	-5.423125
GTF2F2	-0.649333333333333
ZNHIT4	0.6695
PLA1A	-0.549375
C20orf114	1.954
HPR	-0.598
C18orf2	-3.76666666666667
SATB2	-2.0065
KCNJ9	0.266285714285714
MGC157906	0.2435
MOCS3	-0.158
C17orf71	-0.554166666666667
PPHLN1	-0.4052
HIST1H2BN	0.01475
RAPGEF1	0.07825
MAP3K8	0.12575
DLG4	0.152666666666667
STC1	-1.23016666666667
CDGAP	1.73925
DDX26B	-1.24725
LOC150223	-1.84625
CPSF3	-1.12816666666667
TMEM14A	0.3545
MYH3	-1.14325
GPKOW	0.2155
SULT1A1	0.8775
SPON1	4.8362
YY1AP1	-0.412833333333333
RAB23	-0.2685
PLA2G4A	-4.29525
MAPRE3	0.06375
ZNF516	1.16578571428571
GGPS1	0.48275
EXOC3L2	0.409375
C19orf42	1.042
MAP2K2	0.130666666666667
HIST1H2BB	0.8025
RNF19B	1.00533333333333
C6orf128	-0.557166666666667
TLR8	0.93425
PCDHA9	0.3065
CARS2	-0.03075
CLUL1	3.34233333333333
RHAG	-4.66416666666667
UNK	-0.412
EXOC8	0.5317
C9orf95	1.238
C14orf143	0.234833333333333
MAML3	0.087
LDHA	-0.77825
MRPL20	0.825
KLHDC6	0.664666666666667
ATP5S	0.331
C8orf55	0.76725
PHF19	-2.0835
KRTAP13-4	0.702
TTC5	-0.0445
XKR5	-0.336
SILV	-5.27683333333333
TEX28	0.0775
TCTN1	0.88275
CX40.1	-0.03925
PPP2R5C	-0.272125
C12orf30	-1.494
CAPG	1.6295
MPZL1	0.83121052631579
ARSB	-1.68733333333333
TDH	-2.08725
WASF4	1.367
TSSK3	-0.876166666666667
7A5	0.8945
CRISPLD1	0.859625
MAD1L1	-0.183833333333333
SPIN4	-1.47316666666667
AMPD1	-0.6935
DPYSL5	1.0765
INPP1	-0.741833333333333
ANKRD11	-0.959
NPAS4	0.02575
GCET2	-0.288555555555556
RNASE9	-0.5425
GUCY2D	0.650833333333333
CCDC98	-0.005
FGF4	-0.54775
CPM	1.08066666666667
SLC26A4	-2.20633333333333
PLD5	0.24275
FAM59A	2.4371
FBXO5	-3.25077777777778
SIPA1L1	-0.098375
DPYS	0.08475
ATG4D	0.0185
TGM3	0.0585
MTCH1	-0.086875
HK1	0.255928571428571
CDC26	0.064375
GALNT12	-2.69583333333333
LOC339229	-0.08175
MRPL35	-0.117875
ORC4L	0.1725
TNKS	-0.405142857142857
C2orf24	0.664833333333333
ZNF553	0.782666666666667
GGTLA1	3.2042
ZNF497	0.1785
CDY1B	0.558666666666667
SLC30A4	0.497375
TUB	-0.500625
ARHGEF18	0.6295
ARRB1	1.25375
KCNK1	-1.9175
EREG	-3.303
SCAMP5	-1.17075
RUNDC3B	1.7245
ADAMTS20	-0.594666666666667
IL17RB	-1.209375
FLJ20323	0.015
MCAM	0.8605
POLR3E	-1.0565
AQR	0.483333333333333
IPMK	0.496
CDCA7	-5.5945
CAMP	-1.594
GRHL3	1.2155
ADAMTSL2	1.8315
CLMN	2.96916666666667
SSTR3	0.2175
MAGEA5	-2.42383333333333
OVOL2	3.74525
JMJD1B	-0.2515
RBL2	-0.0114
PYGO2	0.827
PPP1R10	0.652
CSE1L	-1.811
LCA5	1.1425
RDH16	-0.58475
ASRGL1	-1.2915
TOM1	1.39333333333333
PTX3	-3.67825
TTC15	0.28725
SCGB3A1	1.593
MRPL50	-0.91
RCAN3	1.839375
SLC26A11	0.828
STYX	-0.459833333333333
CINP	-0.21625
MARCH7	0.13075
PFKM	-1.11883333333333
SGMS1	1.08433333333333
RIOK3	0.0458
C1orf110	-0.084
CES7	-0.070875
LOC440248	-1.58125
PPP1R12C	0.54
C10orf27	0.7245
ATG9A	-0.37025
MRPS26	0.1385
TMEM40	-0.0265
ELP3	0.7013
ZNF787	1.2102
HIAT1	0.188
C8orf34	0.946333333333333
MGC4655	0.2265
PELI1	0.0766666666666667
PPT1	1.2247
SLC35C2	0.324
C6orf125	-0.21525
MUC4	-1.66983333333333
RFC4	-2.44428571428571
GNB2	0.136
NUP50	-0.00964285714285714
SULT4A1	-0.842
C7	3.7815
CCDC130	0.1745
ARRDC4	0.26425
RQCD1	-0.3575
GLYCTK	0.60875
AYTL2	-1.80072727272727
MTUS1	1.4248
LEMD3	-0.0291666666666667
PLEKHF2	2.387
HOXA7	0.54925
GTF3C2	-1.287
DYNLRB2	2.92325
CNOT10	-0.93875
MR1	0.4955
FFAR1	-0.317
PRIC285	0.31775
SLITRK6	5.7175
LIX1	-2.06311111111111
UBE1L2	-0.154083333333333
F8	1.401
ACHE	0.121333333333333
KPNA5	-0.196
TNFRSF12A	-0.437333333333333
EGR3	0.848
SERPIND1	-4.41416666666667
OASL	0.7685
IFRD1	-2.153625
WDFY1	0.309833333333333
ZNF267	0.169
ACCN5	1.0595
ZBTB6	1.16825
PPP1R3A	0.4
PRRT3	1.93575
FBXL19	0.0555
TXNIP	1.87921428571429
ACTN2	-0.9465
ATG9B	-0.751875
C9orf117	1.407
IL27	-0.5425
RPL36AL	0.172833333333333
KLK15	0.3705
CHAD	2.941
RAP2B	0.0951
HEBP2	1.741
ZNF342	1.3835
CAMK2G	-0.6885
TLR3	1.802
FGF14	-0.1075
HMGB2	-2.873375
TRPM5	-0.316333333333333
OR5M11	-0.0005
KIF3B	0.565526315789474
PRICKLE2	1.9135
MTMR9	-0.313625
C3orf27	0.427
GLRA3	-1.855
NSDHL	9.25185853854297e-18
TMEM32	-0.25675
POLR2D	-1.04441666666667
MYADML	0.2055
C9orf114	-0.07125
MRGPRX1	0.383
TOPORS	0.68125
CLDN19	0.49875
C1QL4	0.423
RNF165	-1.7245
DHRS9	0.05875
DNAH2	-1.10333333333333
FXR1	-0.741833333333333
ZMYM3	-0.621
CASP3	-0.185
FAM120C	-0.358875
SCLY	-1.20075
CA7	-0.603
ENTPD5	0.4455
ZNF461	-0.062625
PDIA5	-0.226
C1orf19	-0.820666666666667
TMEM67	-0.43275
KCTD20	-0.45525
WDR47	1.079
FLJ38723	2.2345
KLRF1	-0.470666666666667
TAS2R16	0.462
CLDN12	0.02875
PRKCE	-0.576
UBXD4	-1.31925
ITGAM	1.84066666666667
GLT8D3	-0.31325
WDR31	0.9923
RGS2	0.79625
OR51L1	0.076
MST1R	1.1195
KIAA1737	1.52875
OR4A5	0.302
GLIS1	-0.470666666666667
PTMA	-0.424928571428571
NAPA	2.185
PRDM11	0.2005
LIPF	0.5835
DIRAS3	-0.61175
ASGR2	-4.789875
C1QTNF4	0.595
PIK3R4	0.0516666666666667
ARMC3	1.5235
NDUFV3	-0.469833333333333
BTBD3	-1.14783333333333
PPP1R2	0.991833333333333
UBE2NL	0.185
FOSL2	1.23178571428571
FAM119A	-1.8425
TUBA4A	-0.5272
KRTAP12-1	0.4545
SFRS2	-0.846
RHPN1	0.2352
EEF2	0.335333333333333
ZDHHC11	-1.458
EPHA3	-1.1867
RBM12	-0.34275
H2AFJ	1.3365
EDIL3	4.2115
KIF26A	-1.218
SERGEF	0.35625
B3GALT4	2.6125
LOC90925	-0.206333333333333
OSCAR	-0.591625
NPFF	-0.314625
DEDD	0.337375
TMEM155	-0.86925
PTPN1	0.026
SCYL2	0.1775
SKAP1	2.49275
LEAP2	-2.80866666666667
GADD45G	3.0348
IFITM3	0.778625
PILRB	-1.26016666666667
SLU7	0.085875
DSC3	-0.30875
DNMT3L	-1.84675
PAPD5	-0.375
B3GNT3	-2.3105
LHCGR	0.901
MSL-1	-0.0315
UBE2S	-2.65
SAP130	-0.67625
ANAPC11	0.37125
MAGED4B	-2.0225
ATP6V1B2	-0.067
C14orf179	1.249625
CAPZA1	0.315875
CDYL2	-0.286166666666667
GLRX3	-0.7435
LOC136288	-0.043
MOBKL1A	-0.62875
HTR2B	3.697
CRYGD	-0.987666666666667
NUS1	-1.16233333333333
PGRMC1	0.5195
MYOM2	-0.361
FLJ39653	-1.56766666666667
CHM	0.0324
OR5M8	0.3155
ZNF619	0.909
FAM105A	1.84725
CCNL1	-0.779125
NAP1L3	0.58175
C10orf57	1.83866666666667
B3GALNT1	0.598
CSN1S2A	-0.357
TCP10L	0.669
GDAP2	0.231125
DMKN	-2.731
COX6B1	-0.016
DNASE2	0.862833333333333
MSH5	-2.62075
LGMN	-0.413375
USP31	-0.609
OR13C8	0.503
SDCBP	-0.3701
NUDT11	-2.29266666666667
PYGL	-1.1995
SNPH	-0.707333333333333
B3GNT4	-0.7655
MIZF	-0.1648
NUBPL	0.25725
NOD1	0.131666666666667
CDH22	0.18225
NUBP1	0.767833333333333
DSCAM	-3.8865
DGKI	1.795
FAM136A	-1.74375
AKAP1	0.0841666666666667
SLC16A6	-2.42725
RIN3	0.35875
PSG2	-0.637
DIP2B	0.689
PSORS1C1	-0.4379
KIAA0495	0.148
FLJ90709	-0.3975
LPA	-0.3475
PIGA	-0.408833333333333
LY75	0.681833333333333
UTS2	-6.82483333333333
RREB1	1.15475
GALNACT-2	0.6477
MGC3196	-1.572
FLJ31568	-0.4695
LPHN1	-0.436875
SP1	1.222
TOX4	0.325166666666667
HSPA9	-0.4026
APOBEC1	0.221
SLC35E4	-0.6825
LSM5	-1.221
SURF1	0.545
ZBTB1	0.0400833333333333
GTF2F1	0.35175
RPS15A	-0.7175
DUSP21	-0.826166666666667
GINS4	-4.212
MYO15A	-1.75816666666667
GIMAP7	3.47525
MGC13379	0.902
ATP6V1E2	-0.545833333333333
UTP3	-0.16775
HNRPA3	-0.5765
MT4	-1.1285
C14orf155	1.062
U1SNRNPBP	0.7925
CKLF	-1.27566666666667
PLEKHN1	-0.674833333333333
MBNL1	0.2295
NUP160	-0.774
ACSM2A	-0.371
LOC129881	1.39125
KIAA1529	0.049
FLJ22639	-1.53025
HAND1	-1.1685
GSX1	0.091
FGA	-4.60315384615385
SERPINB1	-1.34475
ZNF642	0.71
IGFBP1	-8.970125
SLC1A1	1.176
DHX57	-0.395375
ZNF766	0.655
PTPN21	0.8158
GDPD3	-2.0325
PNPLA5	-0.1735
TBR1	-0.2652
FAM116A	-0.2885
IQGAP1	1.290875
FOS	3.12625
ZNF226	0.181125
FIGNL1	-1.773
C14orf1	0.4775
ZMYND17	-0.4435
PUS7	-2.14566666666667
TUBB6	-0.26875
KCNQ2	-2.04025
MARCH6	-0.27875
CCDC33	-0.01
PRODH	0.9205
RBM11	2.24625
EPHA6	0.189571428571429
SLC43A1	-0.2395
LOC196541	0.276875
NTN1	1.07545454545455
ING4	0.38825
PCDHB10	0.49775
DPH2	-1.094
SPACA4	-0.468
FBXL21	-2.976
DIAPH1	-0.431333333333333
ZNF71	0.688
CEP76	-0.5805
CORO1A	-0.88375
RRM2	-5.0385
EDG4	1.05075
OS9	1.10733333333333
SLC4A1AP	-0.43425
COG5	-1.29775
COPS8	0.158
NGLY1	-0.29275
NCBP2	-0.259625
C17orf42	-0.561333333333333
GPSM3	0.54225
SIL1	1.18966666666667
ASB6	-0.62325
SMAD5OS	0.300666666666667
UNC93A	-3.813375
A1BG	-0.280666666666667
C21orf62	0.03225
FMO5	1.16175
ATRIP	0.716666666666667
CEBPG	-0.281666666666667
C7orf38	-0.521333333333333
TNFRSF1B	0.793833333333333
CLEC1A	1.81
IQSEC1	0.108375
PATZ1	1.5565
RBM22	1.02175
BAG2	-2.37983333333333
PAQR5	-2.31433333333333
C9orf127	0.3378
THNSL1	-0.57975
SHROOM3	2.3299
JAM2	0.75975
SNRPN	-2.48925
ALX4	0.3475
CACNA1S	-0.1065
FAM130A1	0.36875
CORIN	3.4635
CD300LB	0.4255
PLEKHG6	0.3165
LRRC40	-0.448
PCLKC	-0.9145
PCDHB16	0.833833333333333
WNT2B	0.787
ASNS	-2.95
MRPL49	-0.2485
FLJ46111	0.38725
ISG20	-0.539875
SMU1	-0.2605
CASZ1	0.847
POLR1D	-0.404916666666667
GIN1	-0.07825
SNAG1	0.4515
ANKRD29	-1.01375
CDKN2AIP	0.06075
KRR1	0.3615
CXCL1	-3.08333333333333
EPM2A	-0.2414
PC	1.369
DEFB127	0.2915
PDZRN4	1.936
FAH	1.942875
OR51E1	2.7175
CDC2L6	-0.625166666666667
DNTTIP1	-0.59325
PAX8	-0.9065
TMEM116	0.525
C1orf150	0.313
PRO2012	0.6515
MRPL40	-0.113166666666667
BEX1	-4.2459
SLC2A4	1.96533333333333
PKMYT1	-2.3515
FEZF2	-0.207333333333333
SLC26A9	-1.272
MAP2	-0.035
LYL1	-0.903
SLC25A19	-1.41983333333333
NOS3	0.343
ZNF34	0.865833333333333
TMPRSS11F	-0.0565
FAM43A	0.52875
FCRL4	0.7945
KLF14	-0.58525
FLRT2	-0.310166666666667
WRN	-1.2885
SDF2	0.887444444444444
KRT8P12	0.357
C6orf195	-0.928
C9orf125	-1.7295
DZIP3	-0.351125
RIT1	-0.212166666666667
SCML1	-2.03216666666667
RHBDF2	-1.17175
OR2G3	-0.4485
REXO1L1	0.331
MAP3K7IP3	0.799625
C3orf57	-5.89275
FBXW11	-0.633666666666667
ETAA1	-0.27675
C14orf131	-0.153
AKT1S1	0.58475
SLC12A5	-1.175125
C9orf164	1.241
NRIP3	1.2435
NOS1AP	-0.134
TMEM121	0.86425
SAP30BP	0.0884
DGCR6	1.04675
WDR76	-2.02275
FAM82B	-0.248333333333333
LOC606495	-0.082
MAP9	2.37783333333333
BCDIN3D	0.86175
CXorf36	3.628
DSCR3	-0.0823
ZFAND3	0.596625
C7orf43	0.102
SPSB3	1.6261
C19orf19	0.29025
FAM133A	-1.45575
C12orf25	0.14625
SLC39A3	-0.079625
DISP2	-0.35275
PI4KAP2	-1.528
MKRN3	-0.66
ADAMTS13	-1.03525
CBLN3	0.286555555555556
TTYH1	-1.59
C3orf18	0.65975
FLJ13236	0.969
ZMYND12	2.40175
C18orf25	0.190625
GLB1L3	-1.8525
ATP13A5	1.398
RANBP10	-0.56725
CD96	-2.3281
DENND1C	-1.21575
RBMS3	1.8873
SLC41A3	0.186833333333333
DGCR6L	1.16675
TMEM128	0.287
CSNK1G3	0.512071428571429
MOBKL2C	1.1495
TSPAN6	-1.542625
MATN2	-0.6893
MSL2L1	0.323666666666667
ST6GALNAC2	0.965
FGFBP2	4.194625
FGL1	-7.03466666666667
MPP3	0.171166666666667
ARHGEF6	0.644833333333333
TGFBR2	0.744
ACMSD	1.47225
IL33	3.119
C9orf5	0.547416666666667
DEAF1	1.1159
AMN	0.7145
DEFA6	-0.37475
RNF212	-1.419
METT5D1	0.983166666666667
CIB1	0.9652
TSSK1B	-0.295333333333333
KIAA1727	0.27275
ZNF680	1.29225
LOC399900	-0.5325
LOC152217	-0.121166666666667
CTNNAL1	-2.3
CIT	-3.71258333333333
TLE6	1.25375
ZNF607	-0.1655
HERC4	-0.840166666666667
DRAP1	-0.8415
PEMT	-0.25825
C10orf111	-0.316
ZNF575	1.517875
KCTD7	0.35875
MYO1F	0.583125
LOC285382	0.33075
RAB11A	1.1042
PLCD3	-0.16
C15orf28	-0.25125
PTBP2	-0.3275
CTB-1048E9.5	-0.068375
C19orf60	-0.501833333333333
C7orf25	-0.069
SETD7	1.33025
HOXB9	-4.5855
VANGL1	-0.2683125
CHAF1B	-2.0425
NDUFA3	-0.04875
KIAA1328	0.444833333333333
SHARPIN	0.592125
TTC23	0.8055
UGP2	0.374333333333333
ANKIB1	-0.3563
CIRBP	2.00514285714286
SEC14L4	-3.7915
OVCH1	0.105333333333333
VPS52	0.4315
FAT	-1.46725
M6PRBP1	0.26925
GPRIN3	0.3165
PPM1F	-0.056
TSR1	-1.431
CCDC85A	2.55125
PCSK5	2.25625
ZFHX3	-0.5
HEMK1	0.0087
PGBD2	0.25525
RSRC2	0.157166666666667
AURKC	-1.52316666666667
SCRIB	-0.71325
ORM2	-4.26766666666667
FAM115A	-0.2588
FZD6	-0.220625
UNC119	-0.369333333333333
GPX3	2.7544
NOV	1.243125
CABC1	0.546125
CDC42SE2	0.1853125
EIF2S2	-1.3956
RNF130	0.571
CKAP5	-0.835333333333333
RP11-413M3.2	0.79925
C10orf18	-0.2535
TMEM93	-0.9935
DYX1C1	2.21575
KCNMB2	-2.235
ANK3	1.58391666666667
KRT5	-0.3735
CDH12	-1.76625
QRSL1	-1.234
JUB	-0.72725
SHC4	-2.86525
CCL15	2.24883333333333
CCDC22	0.213
SNX24	-0.708
RARS	-0.34
MORC2	0.07175
FAM48A	-0.3945
MT1H	-1.0525
PPP1R14C	-3.47833333333333
FOXD1	-2.66314285714286
C1orf213	-1.41875
AMT	-2.002
DSN1	-1.63125
PTPLAD2	1.8435
DIS3L	-0.24125
RASL11A	1.11525
GPRC5B	0.086625
FRMD7	0.602
STRN4	-0.31775
KITLG	2.37972727272727
HDGF	-0.371
OR1S1	-0.703
SETX	0.1088
DDR2	0.793375
KCTD12	1.96425
LYZL2	-1.0275
WDR52	0.786
TMEM2	1.207875
ZNF579	1.48116666666667
LOC200810	-0.269
TNFSF9	-1.941625
PPFIA4	-4.441
CNIH3	-0.516666666666667
MAP4K4	-1.11685714285714
ROD1	-0.0710714285714285
ALS2CR12	-0.27
DOCK3	-1.305
PAQR9	-5.74875
ASB17	1.026
STX16	-1.2155
FEZ2	0.317833333333333
DLAT	-0.656833333333333
KIF21B	-1.474
CDC5L	-0.377
TMEM119	2.8275
CRIP3	-2.16875
TPSD1	0.5924
TEPP	0.2535
GNGT2	0.58875
C21orf121	0.05825
WNK1	0.0453333333333333
FLJ10490	0.6656
OR51B5	-3.046
LOC203547	-1.06175
HAS1	0.0345
PPA1	-0.822333333333333
ST7	-0.6345
C11orf46	1.2539
POPDC3	-4.49533333333333
ACOX2	2.54233333333333
ATCAY	-0.78425
TM4SF19	-1.64125
MFSD9	-0.4565
PDHB	-0.0305
ERN1	-0.1685
LCE3C	-0.02
GPR111	0.779
NOTCH3	1.755
ADAMTS5	2.65325
B3GALT1	-1.48825
UGCGL1	-0.667166666666667
FAM58A	-0.168166666666667
FBXO32	1.50275
CLPP	-0.11075
NXPH1	0.62825
MTMR3	1.0145
ATP1B3	-1.109
TMEM16A	3.521
HIST1H3F	0.701
TRIM25	-0.7735
SDCBP2	0.197
CRKL	-0.430875
HOXB2	2.19733333333333
ANP32B	-0.848
GATM	3.716
AP4E1	-0.46125
EDG5	0.079875
CDKN3	-4.41933333333333
CDH4	-2.2825
PGD	0.102166666666667
RND1	1.5965
GAD1	-2.8287
MPG	0.669625
LOC440350	-0.536
ZNF133	0.3145
SERPINB12	1.038
AMELY	1.7624
DHX36	-0.5255
TNFAIP8L2	2.335
PHTF2	-0.580666666666667
CCDC112	-0.5445
IQCC	-0.58425
HEYL	3.759
FTSJ2	-0.536166666666667
APPL1	0.565625
RAB43	0.993142857142857
OR10G2	0.0135
WAC	0.558666666666667
ADCY9	0.212375
RUNDC2B	0.768
PYCRL	0.5721
AGPAT7	-1.30633333333333
SLC22A9	-1.1542
CDKAL1	-0.3135
PDYN	-0.29175
C20orf74	1.55975
MTMR11	-0.00749999999999999
VAV3	4.67958333333333
DAPL1	-0.74525
STXBP3	0.40025
EIF3G	-0.194
ARHGAP22	-0.18525
NPFFR1	-0.2445
NPC1	-1.28066666666667
ALDH9A1	0.9965
ZNF600	0.22175
ZNF678	0.707166666666667
RASSF1	0.15475
ADD2	-2.79475
PITPNB	0.287875
PKD2L2	0.056625
LRP11	-0.80075
CDKL1	0.7945
SMEK2	0.34525
PRODH2	-3.7665
C11orf54	0.409666666666667
SFRS11	-0.319333333333333
IL7	-0.802666666666667
ALS2CR16	1.66325
BTG3	-1.59483333333333
PAK2	0.882944444444445
RP11-679B17.1	-0.10725
GATA4	-1.9395
ATP2B1	-0.15975
LOC130940	1.648
C1orf172	2.60583333333333
ATF7IP2	-0.82625
SLC25A43	-1.294
CENTG3	0.0213333333333333
IGF2BP1	-4.4294
FCHSD1	-0.085
CAMK2N2	1.6235
ELAVL3	-0.3968
NBPF15	-0.137833333333333
UBE2J2	0.345583333333333
GNL2	-0.7655
PRR3	-0.3414
NLF2	1.9325
OR4F6	0.9
KLHL24	1.0445
CCDC88A	-1.9308
SGPP1	0.793833333333333
C10orf11	-0.359333333333333
SLC35B4	-1.30866666666667
UGT3A2	-1.587
ARNT2	-0.0448
CBR1	-0.626375
ITPR3	-0.7145
TRAPPC6B	0.1054
AMZ1	-1.1535
ARP11	0.46125
WDSUB1	0.35725
APBA1	0.286833333333333
RAB2A	0.9268
C6orf162	-0.402875
HPSE2	1.39833333333333
PLCE1	-0.8615
INSL3	0.8115
DLG1	0.082
PTPLA	-2.7695
PIGX	0.635875
TFIP11	0.866333333333333
FIBIN	3.448
POLR2G	-0.7025
GRAP2	-1.7167
DNAJB8	-0.15175
CNBP	0.289666666666667
WASF1	-2.3315
INPP5E	-1.0326
HSPB1	-0.71475
TMEM167	-0.051
CUBN	-0.67225
IGF1	4.0683125
ITPK1	-0.0842
NAALAD2	0.031625
G3BP1	1.0275
NT5DC1	-0.788375
CYP39A1	-1.4125
TMEM139	1.23718181818182
POLK	-0.0847
GLULD1	-2.53525
RBM15	-0.5675
AMZ2	-0.16525
GDF15	-3.885
MESDC2	0.0045
INCA	-0.456166666666667
ACY1L2	-3.1575
GZMM	-1.258
PAIP1	-0.231
CACNA2D1	1.34075
STK32C	-0.0345
SH3BP4	2.44216666666667
DEC1	0.7705
PADI1	0.0935
UBB	-0.1147
PON3	3.45833333333333
PROP1	0.476
ANKRD13B	-0.531
ADCK1	0.341
TCF25	0.153166666666667
SLC38A5	-1.6625
CXorf26	0.593833333333333
C19orf39	0.815
PPP1R13B	0.81425
ARL2	-0.408
TCL6	-0.172
TOP3A	-1.2955
SLC16A14	-0.535625
FXYD6	1.32966666666667
HIST1H4E	-0.14825
BBC3	1.42773684210526
UNC5A	0.458166666666667
FAM86C	-0.3734
PI4KB	0.3915
B3GAT1	-3.7795
SUSD2	2.3345
OAZ2	0.142666666666667
NOC4L	-0.15525
C10orf12	-0.2715
FADS1	-2.16183333333333
LOC144097	-1.22025
DKK2	1.81916666666667
KIAA1949	-0.447
RHOT1	-0.023
OXT	1.9385
GPR153	1.83175
ARL4A	-1.81316666666667
SAAL1	-1.08225
CCDC64	0.0705
USE1	-0.2035
HNMT	1.374
PCGF3	-0.077375
CYP2C19	0.159333333333333
C20orf4	-0.129
CCDC11	1.098
ACSBG2	-0.09925
RWDD2A	-0.4635
PALLD	3.093875
CPLX4	0.963
LOC492311	0.88525
KPNA2	-2.57333333333333
MACROD1	-0.8251
TMCO3	0.456666666666667
C15orf52	-0.778
BIRC5	-3.71733333333333
PRR16	0.0336666666666667
FAM63B	0.424875
KATNB1	-0.980666666666667
WNT8B	-0.0355
