Hybridization REF	TCGA-E2-A1B4-01A-11R-A12P-07
ZNF347	0.6558
GTF2E1	0.4995
RY1	-0.343333333333333
ATAD2B	0.3215
ARHGAP17	-0.1088
KCNIP3	-0.98125
SFPQ	0.210875
GFRA4	0.352166666666667
AKR1B10	-3.641
TIGD6	1.844
RGS16	2.173125
URB1	-0.622
OR4C46	0.4244
TOP3B	-1.04
NFATC4	0.574
CA14	-3.873
BMPR1A	0.286666666666667
SNRP70	-1.684625
PRL	0.00833333333333333
C6orf130	0.274
STAG2	-0.67625
CD55	-0.753357142857143
RPS23	0.657166666666667
SSX2	-1.4958
FDPSL2A	-1.746
FBXO27	-0.212125
SYNGR3	-1.90183333333333
TMSL3	1.31225
EML1	-2.045
NUP93	-2.02975
SMAD3	0.1351
KIAA1189	1.06
HNRPUL2	-0.1165
TBC1D12	1.74833333333333
C16orf24	1.1635
MRVI1	1.42666666666667
ZNF581	-0.400666666666667
ELOVL3	-0.3385
OR51Q1	-0.403666666666667
CACNB3	0.8005
GALNT13	-1.519
C10orf84	1.188625
NEDD4	0.3976
SPO11	1.6015
OR5AU1	-0.016
NEK4	0.949571428571429
PRKAR2A	-0.492
IHPK1	0.178666666666667
ATP6V0B	0.56925
CACNA1E	0.2445
CEACAM8	-1.397
PEX14	0.4045
FLJ12993	3.433
ZBTB38	-0.0860833333333333
PCTK2	0.687833333333333
LRRC16	0.5979
FBLIM1	0.141583333333333
FYCO1	1.8755
RP5-1022P6.2	0.729833333333333
CMTM1	-0.0268333333333333
PLTP	-0.791333333333333
RAPH1	1.62925
DOCK8	0.88175
EZH2	-1.66306666666667
SLC25A1	-0.869833333333333
PLEKHB1	-0.0248
GRB7	1.1844
ZFP37	0.629
MRPL33	0.05375
PELO	-1.24375
ARMC1	-1.36654545454545
C9orf27	0.050125
FLJ25778	0.737
C9orf37	-0.805333333333333
TMEM66	0.0875
SPRN	0.581375
HBEGF	-0.413125
PI4KA	-0.9845
LEPRE1	-0.31975
POU2AF1	-3.846125
MRPL12	-0.938166666666667
REP15	-1.007
ZC3H3	0.1725
RASAL1	-1.52925
DDAH1	1.302375
ACBD5	-0.129875
TMC2	0.1565
CCDC137	-1.67725
SAMD13	-1.79666666666667
UGT2B15	-2.3715
TIPARP	-1.21
DNASE1L3	-1.42575
TRIM72	0.452166666666667
DBX2	-0.28
IPO8	-0.13325
C21orf88	-1.0584
MAP3K14	-0.0985
LOC51233	0.381166666666667
GGTLA4	-0.63875
PDE6D	0.0605
ZNF117	0.586
CLK2	-0.979375
NKRF	-0.55225
TNFSF15	-0.3899
DUSP2	-1.477375
SECISBP2	0.6888
GABRR2	-0.154
PPAP2C	1.798
LOC51145	0.459666666666667
PAG1	-1.061875
PIK3C3	0.237
GNG10	-0.6345
APOL4	-0.412
ANKRD28	-1.071
STMN3	-0.6769
RAB14	0.745
CDK2AP2	0.17525
HDDC3	0.19275
COMMD7	-0.243125
CXXC1	-0.34675
HMCN1	0.121
CD40	0.035
DYNC1LI2	-0.579625
GDI1	0.52375
LOC646938	-0.2615
VSNL1	-1.95466666666667
PIH1D1	-0.447333333333333
RAET1G	1.511
KRTAP5-9	0.4385
EFTUD2	-0.37425
ZNF311	1.6675
ATP6V1G3	0.698
OR2W3	-0.60175
SCN4A	0.20325
MED10	-1.013625
FAM135A	-2.1546
ARHGAP4	-1.769
EHMT2	-0.805375
UFD1L	-0.31225
ERMP1	0.87225
MAG1	-2.37166666666667
THAP8	0.718
HACE1	-0.622666666666667
FAM82C	0.689833333333333
C3orf20	0.3635
UNC84A	-0.66
SCD5	0.305857142857143
LASS6	2.349375
LSG1	-0.0505833333333333
MAL	-5.43775
GPR22	2.705
WDR5B	1.88925
ACTRT1	0.449
C17orf60	-0.521833333333333
GRIN2C	0.1212
ARMC8	-0.583083333333333
SLC47A1	-2.95466666666667
DMPK	0.31125
DHRS13	0.071
SMC1A	-0.0108333333333334
KRTAP17-1	0.53225
SMYD5	-0.26675
TUSC2	0.9165
CRHR2	-0.1935
KIR3DL2	-0.909
CCDC104	1.171
ATP2C1	0.414625
CROT	1.311
PABPC3	-1.15783333333333
EGR1	-0.148333333333333
THSD1	1.304
KHK	-1.9565
SLC12A2	2.006
CD58	-1.118
STOX2	-1.00333333333333
CCDC76	-0.1376
CCDC48	4.477
DNAH1	0.442333333333333
ZIC4	0.125125
OR1G1	0.151
PSMC6	-0.439833333333333
PROKR1	0.399
ABCB1	-0.779125
TRAT1	-3.3895
LLGL1	-0.569
MTF1	0.47775
USP54	0.372125
PAGE2B	-1.474
ITGB7	-4.49025
CCDC81	-0.1245
LOC149837	0.109
SCUBE1	1.333
ZSCAN10	-0.648
HUWE1	-0.0919285714285714
CDH17	1.1975
CD180	-1.934
IL17A	0.591
TMPO	-2.7525
KIAA1524	-2.14966666666667
HDGFRP3	-0.405666666666667
OXCT1	-1.32518181818182
RRAS2	-0.9725
LTBP2	2.1614375
SV2B	-1.6925
CYP2A6	0.344125
PKD1L2	-1.126
PPM1M	1.14775
FLJ22662	0.675
ZNF502	1.453
GP6	-0.644
CRYBA2	-1.5835
LEF1	-2.7195
CTPS	-2.70085714285714
EYA1	-2.86016666666667
EPS8L1	1.10375
MAPK14	-1.25058333333333
SERPINB2	-4.892875
GTF2F2	-0.2925
ZNHIT4	0.6715
PLA1A	-1.194
C20orf114	4.51375
HPR	-4.545
C18orf2	-3.48016666666667
SATB2	-1.54525
KCNJ9	-0.051625
MGC157906	0.1115
MOCS3	-0.46175
C17orf71	-0.470333333333333
PPHLN1	0.2447
HIST1H2BN	-2.232375
RAPGEF1	-0.555625
MAP3K8	1.144
DLG4	0.1065
STC1	2.30458333333333
CDGAP	0.5815
DDX26B	-1.202
LOC150223	-1.5075
CPSF3	-0.736166666666667
TMEM14A	0.195
MYH3	-1.12375
GPKOW	-0.0205
SULT1A1	-0.182666666666667
SPON1	3.4547
YY1AP1	0.178333333333333
RAB23	-0.11825
PLA2G4A	-4.61125
MAPRE3	-2.064
ZNF516	0.825
GGPS1	1.01725
EXOC3L2	-0.41625
C19orf42	0.9432
MAP2K2	-0.863
HIST1H2BB	-2.13575
RNF19B	0.746
C6orf128	0.881833333333333
TLR8	0.512
PCDHA9	1.4535
CARS2	-0.23025
CLUL1	3.28683333333333
RHAG	-4.73433333333333
UNK	0.5225
EXOC8	-0.0245
C9orf95	1.63
C14orf143	1.45233333333333
MAML3	0.228125
LDHA	-2.24675
MRPL20	0.422
KLHDC6	0.134333333333333
ATP5S	1.01066666666667
C8orf55	-0.73
PHF19	-2.73175
KRTAP13-4	0.56
TTC5	-0.89025
XKR5	0.4595
SILV	-5.11616666666667
TEX28	-0.6695
TCTN1	1.591
CX40.1	0.1795
PPP2R5C	-0.066375
C12orf30	-1.33683333333333
CAPG	2.15775
MPZL1	0.09005
ARSB	-1.3894
TDH	-1.785
WASF4	0.563
TSSK3	-0.889666666666667
7A5	2.976
CRISPLD1	0.448875
MAD1L1	-0.703833333333333
SPIN4	-1.32383333333333
AMPD1	-0.61525
DPYSL5	-0.078
INPP1	-0.328666666666667
ANKRD11	-1.62155555555556
NPAS4	0.473875
GCET2	-0.6953
RNASE9	0.6765
GUCY2D	0.362166666666667
CCDC98	0.08975
FGF4	-0.2465
CPM	-0.458166666666667
SLC26A4	-0.5065
PLD5	0.98
FAM59A	-0.2754
FBXO5	-2.94922222222222
SIPA1L1	1.02825
DPYS	0.51275
ATG4D	-0.20875
TGM3	0.4915
MTCH1	-1.0495
HK1	0.977714285714286
CDC26	0.353375
GALNT12	-3.49316666666667
LOC339229	0.2745
MRPL35	0.413625
ORC4L	0.1685
TNKS	-0.353571428571429
C2orf24	0.0361666666666667
ZNF553	0.643
GGTLA1	3.1749
ZNF497	1.2915
CDY1B	-0.5045
SLC30A4	0.709125
TUB	-1.263875
ARHGEF18	0.20725
ARRB1	0.33575
KCNK1	-1.996125
EREG	-3.8776
SCAMP5	0.288
RUNDC3B	1.71625
ADAMTS20	-0.89325
IL17RB	-0.09275
FLJ20323	-0.508
MCAM	-0.6205
POLR3E	-2.1755
AQR	1.26966666666667
IPMK	-0.4605
CDCA7	-5.55357142857143
CAMP	0.53525
GRHL3	2.665
ADAMTSL2	1.52233333333333
CLMN	3.23716666666667
SSTR3	0.7105
MAGEA5	-1.7795
OVOL2	4.08425
JMJD1B	0.88625
RBL2	-0.3365
PYGO2	1.3575
PPP1R10	1.0385
CSE1L	-1.60666666666667
LCA5	2.326
RDH16	0.07775
ASRGL1	1.080625
TOM1	-0.595
PTX3	-6.334
TTC15	1.22475
SCGB3A1	4.03583333333333
MRPL50	-0.84175
RCAN3	0.303375
SLC26A11	1.268
STYX	-0.395
CINP	0.029
MARCH7	-0.44175
PFKM	-1.5075
SGMS1	0.633833333333333
RIOK3	-0.6749
C1orf110	0.3365
CES7	-0.7375
LOC440248	-0.88425
PPP1R12C	-1.18175
C10orf27	0.7115
ATG9A	-0.6605
MRPS26	0.7255
TMEM40	0.90475
ELP3	-0.2676
ZNF787	-0.611
HIAT1	-0.96175
C8orf34	2.63533333333333
MGC4655	-0.4252
PELI1	0.239833333333333
PPT1	0.745
SLC35C2	-1.34066666666667
C6orf125	0.436
MUC4	1.1105
RFC4	-2.66914285714286
GNB2	-0.487666666666667
NUP50	0.130785714285714
SULT4A1	-2.22116666666667
C7	1.10183333333333
CCDC130	0.345166666666667
ARRDC4	0.59125
RQCD1	-1.3715
GLYCTK	-0.5775
AYTL2	-0.328727272727273
MTUS1	1.3984
LEMD3	-0.0603333333333333
PLEKHF2	0.9085
HOXA7	0.061
GTF3C2	-2.429
DYNLRB2	4.8725
CNOT10	-0.18625
MR1	0.184333333333333
FFAR1	0.4745
PRIC285	0.0415
SLITRK6	1.54775
LIX1	-2.5328
UBE1L2	-0.938833333333333
F8	1.79175
ACHE	0.171666666666667
KPNA5	-0.99425
TNFRSF12A	-1.94466666666667
EGR3	-0.4575
SERPIND1	-4.2275
OASL	0.279
IFRD1	-1.57775
WDFY1	-0.454333333333333
ZNF267	-0.644375
ACCN5	-0.203
ZBTB6	-0.1045
PPP1R3A	0.558
PRRT3	1.75525
FBXL19	-1.054
TXNIP	-0.0255
ACTN2	-1.61425
ATG9B	-0.691857142857143
C9orf117	0.2885
IL27	2.639
RPL36AL	0.402
KLK15	-1.169
CHAD	3.5705
RAP2B	-0.8425
HEBP2	1.41975
ZNF342	0.6025
CAMK2G	0.0141666666666667
TLR3	2.3245
FGF14	-0.38975
HMGB2	-1.384875
TRPM5	0.0638333333333333
OR5M11	0.586
KIF3B	0.0981052631578947
PRICKLE2	2.5245
MTMR9	0.455125
C3orf27	-0.4715
GLRA3	-1.8745
NSDHL	-0.481
TMEM32	-0.69625
POLR2D	-1.6735
MYADML	0.2175
C9orf114	-1.04125
MRGPRX1	0.1985
TOPORS	1.02275
CLDN19	-0.33475
C1QL4	-0.386
RNF165	0.437
DHRS9	-1.08475
DNAH2	0.5995
FXR1	-0.419666666666667
ZMYM3	-1.28275
CASP3	0.1365
FAM120C	-0.573375
SCLY	-0.1845
CA7	0.2055
ENTPD5	1.43833333333333
ZNF461	0.281
PDIA5	-1.3545
C1orf19	-0.5895
TMEM67	0.534
KCTD20	-1.63825
WDR47	0.248
FLJ38723	-0.081
KLRF1	1.82566666666667
TAS2R16	0.2725
CLDN12	-0.425
PRKCE	0.3095
UBXD4	-1.23575
ITGAM	2.18116666666667
GLT8D3	-0.698625
WDR31	0.4255
RGS2	0.06325
OR51L1	0.2885
MST1R	1.8915
KIAA1737	2.183
OR4A5	-0.5
GLIS1	-0.420833333333333
PTMA	0.366142857142857
NAPA	1.922
PRDM11	0.0515
LIPF	-0.579
DIRAS3	2.137
ASGR2	-4.483125
C1QTNF4	0.724
PIK3R4	0.626833333333333
ARMC3	5.3515
NDUFV3	-0.210083333333333
BTBD3	-1.07616666666667
PPP1R2	0.940083333333333
UBE2NL	-0.382
FOSL2	1.21314285714286
FAM119A	-1.76766666666667
TUBA4A	-1.6187
KRTAP12-1	0.106
SFRS2	-1.3005
RHPN1	0.0852
EEF2	-0.6315
ZDHHC11	1.47733333333333
EPHA3	-1.4192
RBM12	-0.6525
H2AFJ	1.13775
EDIL3	0.738
KIF26A	-1.6275
SERGEF	0.5245
B3GALT4	2.865
LOC90925	0.201666666666667
OSCAR	0.0665
NPFF	0.219125
DEDD	0.615625
TMEM155	-0.825125
PTPN1	0.2615
SCYL2	-0.0211666666666667
SKAP1	2.97075
LEAP2	-1.15366666666667
GADD45G	3.1725
IFITM3	1.015875
PILRB	-0.535833333333333
SLU7	0.57325
DSC3	1.56525
DNMT3L	-1.12225
PAPD5	-1.55975
B3GNT3	-2.1155
LHCGR	null
MSL-1	-0.53475
UBE2S	-2.7565
SAP130	-0.34975
ANAPC11	0.38175
MAGED4B	-1.9415
ATP6V1B2	-0.2735
C14orf179	1.445
CAPZA1	-0.891375
CDYL2	1.1555
GLRX3	-1.498
LOC136288	-0.456333333333333
MOBKL1A	0.655
HTR2B	1.09325
CRYGD	0.0638333333333333
NUS1	-1.806
PGRMC1	0.418
MYOM2	-1.238
FLJ39653	-1.21766666666667
CHM	-0.3331
OR5M8	-0.419
ZNF619	0.317
FAM105A	2.2455
CCNL1	-0.478375
NAP1L3	0.3455
C10orf57	2.47116666666667
B3GALNT1	0.0955
CSN1S2A	0.3005
TCP10L	0.96775
GDAP2	0.823625
DMKN	-1.64983333333333
COX6B1	0.67525
DNASE2	0.044
MSH5	-1.98875
LGMN	-0.71925
USP31	-0.6407
OR13C8	0.489
SDCBP	-1.0304
NUDT11	-2.8574
PYGL	0.6715
SNPH	0.0418333333333333
B3GNT4	-0.4605
MIZF	-0.7524
NUBPL	-0.724875
NOD1	0.349833333333333
CDH22	2.637625
NUBP1	0.143833333333333
DSCAM	-3.9645
DGKI	0.824
FAM136A	-0.7905
AKAP1	0.0358333333333333
SLC16A6	-0.21725
RIN3	-0.83875
PSG2	-0.181
DIP2B	0.721083333333333
PSORS1C1	1.277
KIAA0495	-0.272
FLJ90709	0.575833333333333
LPA	0.165333333333333
PIGA	-0.581833333333333
LY75	1.48666666666667
UTS2	-5.785
RREB1	-0.704
GALNACT-2	-0.1958
MGC3196	-0.1475
FLJ31568	0.02375
LPHN1	0.155625
SP1	1.417375
TOX4	0.9185
HSPA9	-0.2946
APOBEC1	-0.123
SLC35E4	-1.468
LSM5	-0.58325
SURF1	0.394
ZBTB1	1.68275
GTF2F1	-0.091875
RPS15A	-0.351071428571429
DUSP21	-0.9985
GINS4	-3.9275
MYO15A	0.377
GIMAP7	3.1815
MGC13379	1.52525
ATP6V1E2	-0.363666666666667
UTP3	0.1335
HNRPA3	-0.70575
MT4	1.345
C14orf155	-0.278
U1SNRNPBP	1.07875
CKLF	-1.411
PLEKHN1	0.397333333333333
MBNL1	-0.5365
NUP160	-1.824
ACSM2A	-1.308
LOC129881	2.51775
KIAA1529	1.81225
FLJ22639	-0.454
HAND1	-0.912
GSX1	-0.195
FGA	-4.31413333333333
SERPINB1	0.953
ZNF642	1.466
IGFBP1	-8.29657142857143
SLC1A1	-2.409
DHX57	-0.967
ZNF766	-0.7365
PTPN21	0.6094
GDPD3	-0.801333333333333
PNPLA5	-0.1435
TBR1	0.7402
FAM116A	0.44125
IQGAP1	0.796375
FOS	-0.166375
ZNF226	0.91675
FIGNL1	-1.1875
C14orf1	-0.275333333333333
ZMYND17	-0.703
PUS7	-1.345
TUBB6	-1.53825
KCNQ2	-1.7005
MARCH6	1.04491666666667
CCDC33	0.028
PRODH	0.806
RBM11	2.57625
EPHA6	0.398
SLC43A1	0.61025
LOC196541	0.19175
NTN1	0.8535
ING4	0.5385
PCDHB10	1.3465
DPH2	-1.08333333333333
SPACA4	0.04875
FBXL21	-7.088
DIAPH1	-0.997
ZNF71	0.603666666666667
CEP76	-0.3525
CORO1A	-2.363
RRM2	-4.668375
EDG4	0.01175
OS9	-0.124666666666667
SLC4A1AP	0.14225
COG5	-0.55075
COPS8	-0.828
NGLY1	-0.91975
NCBP2	0.209375
C17orf42	-0.400166666666667
GPSM3	0.270875
SIL1	0.297
ASB6	-0.14975
SMAD5OS	0.249166666666667
UNC93A	-2.80625
A1BG	0.836333333333333
C21orf62	-0.299666666666667
FMO5	2.30241666666667
ATRIP	0.404
CEBPG	-0.353333333333333
C7orf38	1.047
TNFRSF1B	-1.37983333333333
CLEC1A	1.0944
IQSEC1	0.322375
PATZ1	1.7528
RBM22	0.4945
BAG2	-2.50016666666667
PAQR5	0.271166666666667
C9orf127	0.9946
THNSL1	-0.43675
SHROOM3	3.1046
JAM2	0.613
SNRPN	-1.634
ALX4	0.321
CACNA1S	-0.0495
FAM130A1	1.9425
CORIN	1.957
CD300LB	0.492
PLEKHG6	0.548
LRRC40	-1.34475
PCLKC	-0.918
PCDHB16	1.21766666666667
WNT2B	1.89816666666667
ASNS	-2.77611111111111
MRPL49	-0.153375
FLJ46111	-0.37875
ISG20	-0.450875
SMU1	0.464833333333333
CASZ1	1.0455
POLR1D	-0.544166666666667
GIN1	0.33375
SNAG1	-0.0576666666666667
ANKRD29	-2.57775
CDKN2AIP	0.974
KRR1	0.533
CXCL1	-4.356
EPM2A	-0.6173
PC	-0.0916666666666667
DEFB127	-0.288
PDZRN4	2.80616666666667
FAH	0.892875
OR51E1	1.632
CDC2L6	-0.341
DNTTIP1	-0.818
PAX8	-0.7985
TMEM116	1.193
C1orf150	0.558
PRO2012	1.256
MRPL40	0.431833333333333
BEX1	-4.1424
SLC2A4	-0.997833333333333
PKMYT1	-2.29525
FEZF2	-0.558333333333333
SLC26A9	-3.2235
MAP2	-0.540916666666667
LYL1	-1.94
SLC25A19	-1.0885
NOS3	-0.7465
ZNF34	0.708833333333333
TMPRSS11F	-1.49325
FAM43A	-1.2865
FCRL4	1.1555
KLF14	0.54375
FLRT2	0.0441666666666667
WRN	-0.61925
SDF2	0.7083
KRT8P12	-0.01975
C6orf195	-0.522
C9orf125	-1.90633333333333
DZIP3	-0.082625
RIT1	0.2385
SCML1	-0.9625
RHBDF2	-0.497875
OR2G3	-0.9565
REXO1L1	0.6185
MAP3K7IP3	0.17075
C3orf57	-5.75275
FBXW11	0.0976666666666667
ETAA1	0.35325
C14orf131	-0.0393
AKT1S1	-1.22475
SLC12A5	-0.81325
C9orf164	2.4275
NRIP3	2.5935
NOS1AP	0.673
TMEM121	1.2565
SAP30BP	-0.1047
DGCR6	1.101
WDR76	-2.44575
FAM82B	-0.374833333333333
LOC606495	-0.8435
MAP9	0.8215
BCDIN3D	1.3715
CXorf36	3.10833333333333
DSCR3	-0.9591
ZFAND3	0.268875
C7orf43	0.0281666666666667
SPSB3	0.0908
C19orf19	0.12275
FAM133A	-0.713428571428571
C12orf25	0.732
SLC39A3	-0.1605
DISP2	-0.31825
PI4KAP2	-3.1565
MKRN3	-2.45133333333333
ADAMTS13	-0.2985
CBLN3	-0.1266
TTYH1	-1.47133333333333
C3orf18	1.186
FLJ13236	-0.547
ZMYND12	4.8305
C18orf25	0.602375
GLB1L3	-1.3125
ATP13A5	-0.5155
RANBP10	0.0775
CD96	-2.0575
DENND1C	-1.17475
RBMS3	0.8763
SLC41A3	0.715
DGCR6L	0.7305
TMEM128	0.693833333333333
CSNK1G3	-0.327
MOBKL2C	1.032
TSPAN6	-1.9045
MATN2	-1.7024
MSL2L1	0.326
ST6GALNAC2	0.779833333333333
FGFBP2	-1.17675
FGL1	-6.3035
MPP3	-0.449333333333333
ARHGEF6	2.4185
TGFBR2	-0.6045
ACMSD	0.36725
IL33	1.177
C9orf5	0.586916666666667
DEAF1	-0.3161
AMN	0.055
DEFA6	0.1185
RNF212	-3.149
METT5D1	0.410166666666667
CIB1	1.2359
TSSK1B	0.355
KIAA1727	1.10225
ZNF680	0.8805
LOC399900	-1.527
LOC152217	-0.122583333333333
CTNNAL1	-2.9985
CIT	-2.84491666666667
TLE6	0.27025
ZNF607	-1.04975
HERC4	-0.585333333333333
DRAP1	-0.4631
PEMT	0.02275
C10orf111	-0.1275
ZNF575	0.653625
KCTD7	0.16
MYO1F	0.036
LOC285382	-0.8845
RAB11A	1.132
PLCD3	-0.84675
C15orf28	0.39575
PTBP2	-0.504625
CTB-1048E9.5	-0.408625
C19orf60	0.495666666666667
C7orf25	0.821666666666667
SETD7	0.56975
HOXB9	-4.3125
VANGL1	-0.740125
CHAF1B	-2.39325
NDUFA3	1.502
KIAA1328	0.279333333333333
SHARPIN	-0.234625
TTC23	0.684875
UGP2	0.1185
ANKIB1	-0.3284
CIRBP	1.85385714285714
SEC14L4	-3.18216666666667
OVCH1	0.108833333333333
VPS52	0.519
FAT	-1.363375
M6PRBP1	-0.908
GPRIN3	-0.291
PPM1F	-1.02616666666667
TSR1	-1.09625
CCDC85A	0.658
PCSK5	1.73025
ZFHX3	0.658
HEMK1	0.0676
PGBD2	0.8395
RSRC2	0.064
AURKC	1.59616666666667
SCRIB	-0.358875
ORM2	-5.00783333333333
FAM115A	0.1715
FZD6	-0.4005
UNC119	-0.0141666666666667
GPX3	-1.6821
NOV	0.591375
CABC1	-0.36125
CDC42SE2	-1.3189375
EIF2S2	-1.6131
RNF130	0.8835
CKAP5	-0.872833333333333
RP11-413M3.2	0.200625
C10orf18	0.0168
TMEM93	0.036
DYX1C1	2.50825
KCNMB2	-1.917
ANK3	2.16725
KRT5	0.3037
CDH12	-2.179875
QRSL1	0.070875
JUB	-1.02775
SHC4	-1.136375
CCL15	1.2925
CCDC22	0.0715
SNX24	0.06275
RARS	-0.3525
MORC2	0.424375
FAM48A	0.29125
MT1H	-0.8045
PPP1R14C	-1.3005
FOXD1	-2.95985714285714
C1orf213	-0.99175
AMT	-1.401
DSN1	-2.4905
PTPLAD2	4.407
DIS3L	0.157
RASL11A	2.55075
GPRC5B	-0.115125
FRMD7	-0.0975
STRN4	0.14075
KITLG	2.59118181818182
HDGF	-1.53325
OR1S1	0.128
SETX	-0.56
DDR2	0.08125
KCTD12	0.7515
LYZL2	-0.43
WDR52	0.654
TMEM2	0.82525
ZNF579	-0.349
LOC200810	-0.274
TNFSF9	-1.55975
PPFIA4	-3.88925
CNIH3	-0.531666666666667
MAP4K4	-1.777
ROD1	0.317
ALS2CR12	0.267833333333333
DOCK3	-1.60583333333333
PAQR9	-4.57925
ASB17	-0.164
STX16	-1.810875
FEZ2	-0.466166666666667
DLAT	-0.796
KIF21B	-1.795
CDC5L	0.12225
TMEM119	1.02216666666667
CRIP3	-1.051
TPSD1	0.3795
TEPP	-0.16725
GNGT2	0.8975
C21orf121	0.811
WNK1	-0.134333333333333
FLJ10490	0.6059
OR51B5	-1.452
LOC203547	-1.301375
HAS1	-0.6725
PPA1	-0.471833333333333
ST7	-0.255125
C11orf46	0.2101
POPDC3	-4.12216666666667
ACOX2	2.66183333333333
ATCAY	-0.566416666666667
TM4SF19	-2.388
MFSD9	-0.581333333333333
PDHB	0.38575
ERN1	-0.054
LCE3C	0.2715
GPR111	-1.4385
NOTCH3	1.74783333333333
ADAMTS5	2.46425
B3GALT1	-0.740333333333333
UGCGL1	-0.180666666666667
FAM58A	0.6785
FBXO32	1.03175
CLPP	-0.0235
NXPH1	2.112
MTMR3	1.3585
ATP1B3	-1.868125
TMEM16A	4.3915
HIST1H3F	-0.457666666666667
TRIM25	-0.558
SDCBP2	-0.7785
CRKL	-1.512375
HOXB2	0.9065
ANP32B	-1.243375
GATM	4.3015
AP4E1	-0.373
EDG5	0.348125
CDKN3	-3.61716666666667
CDH4	-2.1965
PGD	-1.806
RND1	0.0395
GAD1	-2.3541
MPG	-0.03575
LOC440350	0.1125
ZNF133	0.12175
SERPINB12	0.365
AMELY	0.1406
DHX36	-0.62975
TNFAIP8L2	2.88833333333333
PHTF2	-1.15955555555556
CCDC112	-0.333833333333333
IQCC	-0.67875
HEYL	3.05516666666667
FTSJ2	-0.874833333333333
APPL1	0.2745
RAB43	0.5995
OR10G2	0.2925
WAC	0.317833333333333
ADCY9	0.125375
RUNDC2B	0.155666666666667
PYCRL	-0.2186
AGPAT7	0.0988333333333333
SLC22A9	-1.5545
CDKAL1	-0.7
PDYN	-2.38083333333333
C20orf74	1.26925
MTMR11	0.98325
VAV3	4.44433333333333
DAPL1	-0.04075
STXBP3	0.963
EIF3G	-0.0735
ARHGAP22	-1.25075
NPFFR1	0.64
NPC1	-0.155666666666667
ALDH9A1	1.596
ZNF600	-0.110375
ZNF678	1.0465
RASSF1	-0.204166666666667
ADD2	-2.70357142857143
PITPNB	-0.712625
PKD2L2	-0.732333333333333
LRP11	-0.41925
CDKL1	0.0665
SMEK2	0.474
PRODH2	-3.636
C11orf54	0.852333333333333
SFRS11	-0.7505
IL7	-2.14683333333333
ALS2CR16	1.06025
BTG3	-2.2335
PAK2	-1.0815
RP11-679B17.1	-0.2065
GATA4	-1.9615
ATP2B1	-0.879
LOC130940	2.4615
C1orf172	3.13933333333333
ATF7IP2	-0.63275
SLC25A43	-0.575666666666667
CENTG3	-0.461666666666667
IGF2BP1	-3.8881
FCHSD1	0.43
CAMK2N2	-0.259333333333333
ELAVL3	-0.2589
NBPF15	-1.26666666666667
UBE2J2	-0.07025
GNL2	-0.339
PRR3	-0.4711
NLF2	0.09175
OR4F6	-0.446
KLHL24	0.641166666666667
CCDC88A	-2.6696
SGPP1	0.535666666666667
C10orf11	-0.390833333333333
SLC35B4	-1.81316666666667
UGT3A2	-1.0645
ARNT2	2.0673
CBR1	-2.193875
ITPR3	-0.7295
TRAPPC6B	-0.3541
AMZ1	-1.148
ARP11	2.05475
WDSUB1	0.44825
APBA1	0.263166666666667
RAB2A	0.639
C6orf162	0.6035
HPSE2	0.884333333333333
PLCE1	1.34675
INSL3	0.072
DLG1	0.209
PTPLA	-3.91325
PIGX	-0.3485
TFIP11	0.816666666666667
FIBIN	2.985
POLR2G	-0.1335
GRAP2	-2.2827
DNAJB8	0.188
CNBP	0.759166666666667
WASF1	-2.3025
INPP5E	-1.1508
HSPB1	-0.7254375
TMEM167	-0.7696
CUBN	0.081
IGF1	3.2865
ITPK1	-0.0032
NAALAD2	-1.39333333333333
G3BP1	0.2228
NT5DC1	0.58325
CYP39A1	-1.126
TMEM139	0.0426666666666667
POLK	-0.205111111111111
GLULD1	-3.6845
RBM15	-1.24516666666667
AMZ2	0.1
GDF15	-3.91633333333333
MESDC2	-0.37725
INCA	-0.0191666666666667
ACY1L2	-2.2675
GZMM	-1.28866666666667
PAIP1	0.359
CACNA2D1	-0.686
STK32C	-0.694
SH3BP4	1.7695
DEC1	0.565
PADI1	0.467
UBB	0.3243
PON3	3.44583333333333
PROP1	1.2375
ANKRD13B	-0.4755
ADCK1	-0.1585
TCF25	-1.00375
SLC38A5	-2.74275
CXorf26	-0.204
C19orf39	1.22975
PPP1R13B	1.39425
ARL2	-1.0985
TCL6	0.327272727272727
TOP3A	-0.738
SLC16A14	1.200625
FXYD6	1.116
HIST1H4E	-0.80575
BBC3	0.265421052631579
UNC5A	0.657833333333333
FAM86C	-0.2654
PI4KB	0.378125
B3GAT1	-3.1065
SUSD2	1.575
OAZ2	0.171166666666667
NOC4L	-0.30625
C10orf12	-0.41375
FADS1	-2.9555
LOC144097	0.321
DKK2	0.969833333333333
KIAA1949	-0.13475
RHOT1	0.3156
OXT	1.9705
GPR153	0.046
ARL4A	-1.09816666666667
SAAL1	-1.7395
CCDC64	-0.044
USE1	0.28
HNMT	1.75516666666667
PCGF3	0.668375
CYP2C19	0.47525
C20orf4	0.39
CCDC11	3.4945
ACSBG2	-0.67925
RWDD2A	0.3335
PALLD	2.679625
CPLX4	0.059
LOC492311	1.401
KPNA2	-2.8515
MACROD1	-0.0287
TMCO3	-1.07216666666667
C15orf52	-0.216166666666667
BIRC5	-2.88866666666667
PRR16	1.14733333333333
FAM63B	0.509625
