Hybridization REF	TCGA-BH-A18Q-11A-34R-A12D-07
ATAD2B	-0.036125
ARHGAP17	-0.0556
KCNIP3	-0.35425
SFPQ	-0.01075
GFRA4	0.412166666666667
AKR1B10	-2.49175
TIGD6	1.01333333333333
RGS16	2.609125
URB1	-0.658666666666667
OR4C46	0.851666666666667
TOP3B	-0.839
NFATC4	0.3205
CA14	-3.647
BMPR1A	0.7595
SNRP70	-0.6855
PRL	-0.0170833333333333
C6orf130	-0.0415
STAG2	0.4725
CD55	-0.7185
RPS23	1.393
SSX2	-2.18233333333333
FDPSL2A	-0.462
FBXO27	0.41475
SYNGR3	-1.77466666666667
TMSL3	1.2725
EML1	-0.802
NUP93	-1.08183333333333
SMAD3	0.0837
KIAA1189	0.282166666666667
HNRPUL2	-0.594166666666667
TBC1D12	0.513333333333333
C16orf24	-0.3675
MRVI1	2.279
ZNF581	-0.622666666666667
ELOVL3	0.6205
OR51Q1	-0.14125
CACNB3	0.1355
GALNT13	-1.50728571428571
C10orf84	1.0444375
NEDD4	-0.0473
SPO11	0.3875
OR5AU1	0.11
NEK4	-0.0315
PRKAR2A	-1.01383333333333
IHPK1	-0.0505
ATP6V0B	-0.75525
CACNA1E	0.98
CEACAM8	0.436166666666667
PEX14	0.1725
FLJ12993	1.6315
ZBTB38	0.317833333333333
PCTK2	1.2015
LRRC16	0.8276
FBLIM1	0.436083333333333
FYCO1	1.40825
RP5-1022P6.2	0.66875
CMTM1	-0.1355
PLTP	1.26366666666667
RAPH1	0.8005
DOCK8	1.808375
EZH2	-2.50293333333333
SLC25A1	-0.417333333333333
PLEKHB1	0.8746
GRB7	0.9
ZFP37	0.8185
MRPL33	-0.422
PELO	-0.23675
ARMC1	-0.637272727272727
C9orf27	0.188125
FLJ25778	0.2455
C9orf37	-0.895333333333333
TMEM66	1.5525
SPRN	-0.191375
HBEGF	0.98075
PI4KA	-0.893
LEPRE1	-1.17425
POU2AF1	-0.2785
MRPL12	-1.35566666666667
REP15	0.422
ZC3H3	-0.02425
RASAL1	-0.4075
DDAH1	0.406375
ACBD5	0.100125
TMC2	0.01
CCDC137	-1.087
SAMD13	1.082
UGT2B15	0.257833333333333
TIPARP	0.67075
DNASE1L3	3.9595
TRIM72	0.146833333333333
DBX2	1.8495
IPO8	-0.27075
C21orf88	0.0785
MAP3K14	1.173
LOC51233	0.178
GGTLA4	-0.23825
PDE6D	-0.20175
ZNF117	0.31325
CLK2	-0.795125
NKRF	-0.87775
TNFSF15	0.8833
DUSP2	0.43425
SECISBP2	-0.1745
GABRR2	-0.1715
PPAP2C	1.57225
LOC51145	-0.0541666666666667
PAG1	-0.615125
PIK3C3	0.00925
GNG10	0.0305
APOL4	0.602333333333333
ANKRD28	-1.0325
STMN3	-0.8203
RAB14	0.6787
CDK2AP2	-0.7355
HDDC3	0.04075
COMMD7	-0.001625
CXXC1	-0.0695
HMCN1	-0.00333333333333334
CD40	1.3665
DYNC1LI2	0.5290625
GDI1	-0.211
LOC646938	0.0415
VSNL1	0.4535
PIH1D1	-0.2835
RAET1G	0.1625
KRTAP5-9	-0.587
EFTUD2	-1.06575
ZNF311	-0.149666666666667
ATP6V1G3	0.58075
OR2W3	-0.345
SCN4A	0.67825
MED10	-0.727375
FAM135A	0.5898
ARHGAP4	-0.7375
EHMT2	-0.942875
UFD1L	-0.865
ERMP1	-1.0355
MAG1	0.0576666666666667
THAP8	-0.166166666666667
HACE1	-0.03
FAM82C	-0.110833333333333
C3orf20	0.231
UNC84A	-0.094
SCD5	0.330928571428572
LASS6	0.48825
LSG1	-0.22325
MAL	-3.98725
GPR22	-0.079
WDR5B	1.006
ACTRT1	1.7455
C17orf60	-1.02133333333333
GRIN2C	-0.0856
ARMC8	-0.0405833333333333
SLC47A1	-0.961666666666667
DMPK	0.1575
DHRS13	-0.923
SMC1A	-0.968166666666667
KRTAP17-1	0.76075
SMYD5	-0.47975
TUSC2	-0.018625
CRHR2	0.088
KIR3DL2	-0.0495
CCDC104	0.74925
ATP2C1	0.697125
CROT	1.32175
PABPC3	-0.657666666666667
EGR1	4.51283333333333
THSD1	2.2095
KHK	-1.02925
SLC12A2	2.2575
CD58	-0.923
STOX2	1.38266666666667
CCDC76	-0.0653
CCDC48	4.09
DNAH1	0.4585
ZIC4	-0.21325
OR1G1	0.8175
PSMC6	-0.7535
PROKR1	-0.0005
ABCB1	2.081125
TRAT1	-1.02675
LLGL1	-0.0995
MTF1	1.04375
USP54	0.73175
PAGE2B	-2.9025
ITGB7	-3.2235
CCDC81	-0.2
LOC149837	0.13825
SCUBE1	0.393
ZSCAN10	0.617
HUWE1	-0.392928571428571
CDH17	0.315
CD180	0.13425
IL17A	0.34525
TMPO	-1.745125
KIAA1524	-2.632
HDGFRP3	0.0336666666666667
OXCT1	-0.265272727272727
RRAS2	-0.292666666666667
LTBP2	2.8720625
SV2B	3.22016666666667
CYP2A6	1.0525
PKD1L2	0.358666666666667
PPM1M	1.1135
FLJ22662	2.53716666666667
ZNF502	2.46225
GP6	-0.93075
CRYBA2	-1.445
LEF1	-2.1428
CTPS	-2.99814285714286
EYA1	-2.0485
EPS8L1	0.81925
MAPK14	-0.53575
SERPINB2	-4.334
GTF2F2	-0.199333333333333
ZNHIT4	-0.474
PLA1A	-0.6485
C20orf114	2.70125
HPR	-4.357
C18orf2	-3.2295
SATB2	-1.981
KCNJ9	-0.311125
MGC157906	0.2055
MOCS3	-0.46575
C17orf71	-0.555166666666667
PPHLN1	-0.1654
HIST1H2BN	-2.30725
RAPGEF1	0.035625
MAP3K8	1.6275
DLG4	-0.217166666666667
STC1	-0.06875
CDGAP	1.779
DDX26B	0.73525
LOC150223	-1.95975
CPSF3	-1.25216666666667
TMEM14A	-0.22575
MYH3	0.42625
GPKOW	0.013
SULT1A1	-0.062
SPON1	4.1392
YY1AP1	-0.0215
RAB23	-0.22475
PLA2G4A	-1.6345
MAPRE3	0.282
ZNF516	0.816714285714286
GGPS1	0.426
EXOC3L2	0.2085
C19orf42	0.4429
MAP2K2	-0.504166666666667
HIST1H2BB	-2.00425
RNF19B	0.751833333333333
C6orf128	0.0508333333333333
TLR8	1.8375
PCDHA9	0.6445
CARS2	-0.264
CLUL1	2.9555
RHAG	-3.92033333333333
UNK	0.382
EXOC8	0.655
C9orf95	1.2135
C14orf143	-0.3815
MAML3	0.31175
LDHA	-2.8295
MRPL20	0.022
KLHDC6	1.1165
ATP5S	0.275666666666667
C8orf55	-0.1435
PHF19	-2.265875
KRTAP13-4	0.4315
TTC5	-0.24825
XKR5	-0.525
SILV	-3.846
TEX28	-0.0115
TCTN1	0.50775
CX40.1	0.178
PPP2R5C	-0.191125
C12orf30	-1.48683333333333
CAPG	1.8045
MPZL1	0.6016
ARSB	-1.6525
TDH	-0.96825
WASF4	1.01425
TSSK3	-0.589166666666667
7A5	0.248
CRISPLD1	3.353375
MAD1L1	-0.671833333333333
SPIN4	-0.100833333333333
AMPD1	3.78475
DPYSL5	0.05
INPP1	1.28716666666667
ANKRD11	-0.310722222222222
NPAS4	0.587
GCET2	0.9659
RNASE9	0.5365
GUCY2D	0.0371666666666667
CCDC98	0.856
FGF4	-0.459375
CPM	0.120833333333333
SLC26A4	0.6315
PLD5	1.48
FAM59A	0.8712
FBXO5	-2.12466666666667
SIPA1L1	-0.20375
DPYS	2.60225
ATG4D	-0.45775
TGM3	0.0455
MTCH1	-0.267
HK1	-0.396
CDC26	0.322875
GALNT12	-1.18933333333333
LOC339229	-0.297
MRPL35	-0.94275
ORC4L	-0.17225
TNKS	-0.4845
C2orf24	-0.18
ZNF553	-0.162166666666667
GGTLA1	2.7178
ZNF497	0.34725
CDY1B	-0.63475
SLC30A4	0.664
TUB	0.852
ARHGEF18	0.03225
ARRB1	0.96525
KCNK1	-0.357625
EREG	-3.4957
SCAMP5	-0.259
RUNDC3B	3.375
ADAMTS20	-0.503333333333333
IL17RB	-0.448
FLJ20323	-0.7635
MCAM	1.189
POLR3E	-1.02791666666667
AQR	0.180666666666667
IPMK	-0.4025
CDCA7	-3.576625
CAMP	-2.383
GRHL3	0.88675
ADAMTSL2	-0.0275
CLMN	1.95633333333333
SSTR3	0.2545
MAGEA5	-2.43816666666667
OVOL2	3.34575
JMJD1B	0.7245
RBL2	0.5192
PYGO2	0.38375
PPP1R10	0.0803333333333333
CSE1L	-1.61366666666667
LCA5	2.75025
RDH16	-0.375
ASRGL1	-2.13675
TOM1	-0.0143333333333333
PTX3	-2.0965
TTC15	0.31475
SCGB3A1	3.30066666666667
MRPL50	-1.125
RCAN3	-0.0125
SLC26A11	1.31275
STYX	-1.00166666666667
CINP	-0.9005
MARCH7	0.608
PFKM	-0.499333333333333
SGMS1	0.781333333333333
RIOK3	-0.222
C1orf110	0.12
CES7	0.0835
LOC440248	-0.38975
PPP1R12C	0.30825
C10orf27	0.5255
ATG9A	-0.81225
MRPS26	0.200375
TMEM40	1.03625
ELP3	-0.2873
ZNF787	0.1164
HIAT1	0.640375
C8orf34	3.015
MGC4655	-0.1069
PELI1	1.63466666666667
PPT1	-0.1347
SLC35C2	-0.558833333333333
C6orf125	-1.51525
MUC4	-1.399
RFC4	-2.35
GNB2	-0.4235
NUP50	-0.786428571428571
SULT4A1	-1.27883333333333
C7	4.24025
CCDC130	0.523833333333333
ARRDC4	0.623
RQCD1	-0.985
GLYCTK	-0.76675
AYTL2	-1.95363636363636
MTUS1	1.7807
LEMD3	0.332833333333333
PLEKHF2	1.62675
HOXA7	2.31425
GTF3C2	-1.5
DYNLRB2	3.61225
CNOT10	-0.62675
MR1	-0.0556666666666667
FFAR1	-0.3535
PRIC285	0.093
SLITRK6	2.85925
LIX1	-2.7219
UBE1L2	-0.729333333333334
F8	1.7995
ACHE	0.0243333333333333
KPNA5	1.27725
TNFRSF12A	-1.3835
EGR3	4.006
SERPIND1	-3.596
OASL	-0.028
IFRD1	-0.443125
WDFY1	-0.214333333333333
ZNF267	0.81625
ACCN5	0.082
ZBTB6	0.25575
PPP1R3A	-0.5975
PRRT3	0.71125
FBXL19	-0.767
TXNIP	1.94471428571429
ACTN2	-1.75725
ATG9B	-0.836625
C9orf117	0.665
IL27	0.3845
RPL36AL	0.374
KLK15	-0.2755
CHAD	1.6865
RAP2B	-0.2185
HEBP2	1.425
ZNF342	-0.0775
CAMK2G	-0.224166666666667
TLR3	2.093
FGF14	3.892
HMGB2	-1.348125
TRPM5	-0.293
OR5M11	0.2925
KIF3B	-0.161947368421053
PRICKLE2	1.756
MTMR9	0.18175
C3orf27	0.02175
GLRA3	-2.02083333333333
NSDHL	-0.533666666666667
TMEM32	0.281
POLR2D	-1.52725
MYADML	0.3065
C9orf114	-0.708
MRGPRX1	-0.1525
TOPORS	0.71275
CLDN19	2.551
C1QL4	0.2145
RNF165	0.7935
DHRS9	-0.623
DNAH2	0.0481666666666667
FXR1	-0.7515
ZMYM3	-0.998625
CASP3	-0.5545
FAM120C	-0.531625
SCLY	-2.07825
CA7	0.041
ENTPD5	0.0901666666666667
ZNF461	-0.106875
PDIA5	-0.76725
C1orf19	-0.888833333333333
TMEM67	0.273
KCTD20	-1.06475
WDR47	1.028
FLJ38723	0.3105
KLRF1	0.9775
TAS2R16	0.4845
CLDN12	0.7905
PRKCE	0.1865
UBXD4	-0.5215
ITGAM	2.35416666666667
GLT8D3	-0.6615
WDR31	0.384
RGS2	2.98175
OR51L1	0.172
MST1R	-0.183
KIAA1737	1.155
OR4A5	-0.154
GLIS1	-0.603166666666667
PTMA	0.216142857142857
NAPA	0.393
PRDM11	0.49225
LIPF	-0.1615
DIRAS3	2.684
ASGR2	-3.752125
C1QTNF4	2.30675
PIK3R4	0.0801666666666667
ARMC3	2.9485
NDUFV3	-0.503583333333333
BTBD3	-0.152
PPP1R2	0.438666666666667
UBE2NL	-0.7485
FOSL2	0.224785714285714
FAM119A	-1.8835
TUBA4A	-0.8343
KRTAP12-1	-0.28325
SFRS2	-0.71325
RHPN1	-0.515
EEF2	-0.12
ZDHHC11	0.233166666666667
EPHA3	-1.5381
RBM12	0.218
H2AFJ	0.46325
EDIL3	3.136
KIF26A	0.21775
SERGEF	0.379
B3GALT4	2.1775
LOC90925	1.25933333333333
OSCAR	-0.76925
NPFF	0.76025
DEDD	0.060625
TMEM155	-1.2365
PTPN1	-0.1265
SCYL2	-0.111
SKAP1	1.9315
LEAP2	-1.77116666666667
GADD45G	0.306
IFITM3	0.777375
PILRB	-0.0641666666666667
SLU7	0.266625
DSC3	2.7465
DNMT3L	-1.2515
PAPD5	-0.0255
B3GNT3	-0.188166666666667
LHCGR	0.6235
MSL-1	-0.299
UBE2S	-2.2525
SAP130	-0.6345
ANAPC11	-0.2805
MAGED4B	-0.9925
ATP6V1B2	-0.0801666666666666
C14orf179	0.820875
CAPZA1	-0.556875
CDYL2	-1.0335
GLRX3	-1.34033333333333
LOC136288	-0.65425
MOBKL1A	-0.113
HTR2B	2.27075
CRYGD	0.235833333333333
NUS1	-0.428666666666667
PGRMC1	0.538
MYOM2	-0.279
FLJ39653	-0.762333333333333
CHM	0.1887
OR5M8	0.064
ZNF619	0.5895
FAM105A	0.60375
CCNL1	0.239125
NAP1L3	1.29125
C10orf57	1.12283333333333
B3GALNT1	0.507833333333333
CSN1S2A	0.6875
TCP10L	-0.11675
GDAP2	-0.714625
DMKN	0.99
COX6B1	-0.38875
DNASE2	-0.101
MSH5	-1.76825
LGMN	-0.157
USP31	1.1265
OR13C8	0.2935
SDCBP	0.2043
NUDT11	-1.0115
PYGL	-0.5185
SNPH	-0.391166666666667
B3GNT4	-0.856
MIZF	-0.6221
NUBPL	0.231875
NOD1	0.4585
CDH22	2.486625
NUBP1	-0.053
DSCAM	-3.12025
DGKI	0.4115
FAM136A	-1.34075
AKAP1	0.911833333333333
SLC16A6	-1.324
RIN3	-0.0875
PSG2	0.0135
DIP2B	-0.6525
PSORS1C1	-1.1004
KIAA0495	0.1225
FLJ90709	-0.515166666666667
LPA	0.198166666666667
PIGA	0.454333333333333
LY75	4.174
UTS2	-4.8425
RREB1	-0.16475
GALNACT-2	0.4673
MGC3196	-0.992
FLJ31568	2.349
LPHN1	-0.425875
SP1	-0.132125
TOX4	0.208833333333333
HSPA9	-0.5498
APOBEC1	-0.2025
SLC35E4	-0.2125
LSM5	-1.27475
SURF1	-0.057
ZBTB1	0.487916666666667
GTF2F1	0.247625
RPS15A	0.0681428571428572
DUSP21	-1.1234
GINS4	-3.66066666666667
MYO15A	0.9005
GIMAP7	4.70475
MGC13379	1.087
ATP6V1E2	-0.0805
UTP3	0.05525
HNRPA3	-0.3068125
MT4	-0.1355
C14orf155	-0.1065
U1SNRNPBP	0.5145
CKLF	-1.013
PLEKHN1	-1.42333333333333
MBNL1	0.776333333333333
NUP160	-1.033
ACSM2A	-2.2175
LOC129881	1.1565
KIAA1529	0.75
FLJ22639	-1.272
HAND1	-0.804
GSX1	0.505
FGA	-4.373625
SERPINB1	-0.05475
ZNF642	0.059
IGFBP1	-5.919
SLC1A1	0.3535
DHX57	-0.191
ZNF766	0.683
PTPN21	0.3341
GDPD3	0.622833333333333
PNPLA5	-0.151
TBR1	-0.121
FAM116A	0.63125
IQGAP1	0.774
FOS	3.923
ZNF226	0.311875
FIGNL1	-0.6905
C14orf1	0.012
ZMYND17	-0.319
PUS7	-1.13966666666667
TUBB6	-0.33
KCNQ2	-1.691
MARCH6	-0.347083333333333
CCDC33	0.2695
PRODH	0.66275
RBM11	2.068
EPHA6	0.41925
SLC43A1	-0.528
LOC196541	0.79025
NTN1	1.02758333333333
ING4	0.68525
PCDHB10	1.302
DPH2	-1.14916666666667
SPACA4	0.075
FBXL21	-4.788
DIAPH1	-0.8725
ZNF71	0.588666666666667
CEP76	-0.9305
CORO1A	-1.01525
RRM2	-4.804875
EDG4	0.32475
OS9	0.0801666666666667
SLC4A1AP	-0.2385
COG5	-0.49375
COPS8	-0.39975
NGLY1	-0.695
NCBP2	-0.8295
C17orf42	-0.219166666666667
GPSM3	0.15125
SIL1	0.1655
ASB6	-0.38425
SMAD5OS	0.6475
UNC93A	-3.2015
A1BG	-0.239833333333333
C21orf62	0.358
FMO5	1.0905
ATRIP	-0.473
CEBPG	-0.0526666666666667
C7orf38	-0.369
TNFRSF1B	0.865666666666666
CLEC1A	2.2845
IQSEC1	0.6195
PATZ1	0.566
RBM22	0.766375
BAG2	-1.79083333333333
PAQR5	-1.6855
C9orf127	0.8124
THNSL1	0.0835
SHROOM3	2.0624
JAM2	2.33
SNRPN	-0.42075
ALX4	0.1505
CACNA1S	-0.59
FAM130A1	0.312
CORIN	0.9085
CD300LB	0.371
PLEKHG6	0.5885
LRRC40	-0.56775
PCLKC	-1.15075
PCDHB16	1.6425
WNT2B	-0.156833333333333
ASNS	-2.127
MRPL49	-0.391125
FLJ46111	-1.47075
ISG20	-0.23025
SMU1	-0.470666666666667
CASZ1	0.2525
POLR1D	-0.456333333333333
GIN1	0.03975
SNAG1	0.722333333333333
ANKRD29	1.21725
CDKN2AIP	0.23575
KRR1	0.11925
CXCL1	-0.830333333333333
EPM2A	0.3501
PC	0.5885
DEFB127	-0.8275
PDZRN4	3.34166666666667
FAH	0.51275
OR51E1	1.559
CDC2L6	-0.8075
DNTTIP1	-0.3245
PAX8	-0.8595
TMEM116	0.58475
C1orf150	-0.041
PRO2012	0.123
MRPL40	-0.6885
BEX1	-1.9305
SLC2A4	1.88633333333333
PKMYT1	-2.238
FEZF2	-0.0723333333333333
SLC26A9	-0.253
MAP2	1.01441666666667
LYL1	-0.8585
SLC25A19	-1.4855
NOS3	-0.0375
ZNF34	1.14816666666667
TMPRSS11F	-0.80525
FAM43A	0.499
FCRL4	-0.152
KLF14	-0.60675
FLRT2	1.475
WRN	-1.1
SDF2	0.4269
KRT8P12	-0.95175
C6orf195	-0.3155
C9orf125	0.849666666666667
DZIP3	0.1565
RIT1	-0.19875
SCML1	-0.774666666666667
RHBDF2	-0.277375
OR2G3	0.416
REXO1L1	1.751
MAP3K7IP3	-0.487625
C3orf57	-3.7995
FBXW11	-0.0266666666666667
ETAA1	-0.26175
C14orf131	-0.0684
AKT1S1	-0.9855
SLC12A5	-1.045875
C9orf164	0.935
NRIP3	0.40775
NOS1AP	-0.1305
TMEM121	0.4895
SAP30BP	-0.00729999999999999
DGCR6	0.60925
WDR76	-1.92125
FAM82B	-0.507833333333333
LOC606495	-0.82
MAP9	1.91716666666667
BCDIN3D	0.608
CXorf36	3.40583333333333
DSCR3	-0.6562
ZFAND3	-0.688875
C7orf43	-0.0225
SPSB3	0.5888
C19orf19	0.429
FAM133A	-1.541125
C12orf25	0.28775
SLC39A3	-1.064875
DISP2	0.64375
PI4KAP2	-2.2815
MKRN3	-2.77133333333333
ADAMTS13	0.065875
CBLN3	-0.2485
TTYH1	1.383
C3orf18	1.3615
FLJ13236	-1.199
ZMYND12	3.0235
C18orf25	0.097875
GLB1L3	-0.7855
ATP13A5	5.549
RANBP10	0.397
CD96	-0.682
DENND1C	-0.06275
RBMS3	2.7711
SLC41A3	0.778166666666667
DGCR6L	0.5445
TMEM128	0.9445
CSNK1G3	0.225142857142857
MOBKL2C	1.532375
TSPAN6	1.154625
MATN2	2.4712
MSL2L1	-0.115166666666667
ST6GALNAC2	0.320833333333333
FGFBP2	1.442875
FGL1	-5.333
MPP3	0.19
ARHGEF6	1.31833333333333
TGFBR2	1.67075
ACMSD	0.77
IL33	5.23475
C9orf5	0.60075
DEAF1	-0.0715
AMN	0.088
DEFA6	-0.38775
RNF212	-0.19125
METT5D1	-0.0193333333333333
CIB1	-0.0157
TSSK1B	-0.10525
KIAA1727	0.07425
ZNF680	0.804083333333333
LOC399900	-1.3935
LOC152217	-0.109916666666667
CTNNAL1	-1.6345
CIT	-3.51966666666667
TLE6	0.006
ZNF607	-0.7695
HERC4	-0.8435
DRAP1	-0.816
PEMT	-0.22025
C10orf111	-0.5325
ZNF575	0.932125
KCTD7	0.24175
MYO1F	0.383375
LOC285382	0.22075
RAB11A	0.4322
PLCD3	0.05525
C15orf28	-0.1645
PTBP2	0.41075
CTB-1048E9.5	-0.537125
C19orf60	0.0103333333333333
C7orf25	0.0703333333333333
SETD7	0.993125
HOXB9	-4.063
VANGL1	-0.9810625
CHAF1B	-2.28325
NDUFA3	0.0305
KIAA1328	0.414666666666667
SHARPIN	-0.429625
TTC23	0.07925
UGP2	0.626416666666667
ANKIB1	-0.2899
CIRBP	2.37014285714286
SEC14L4	-1.754
OVCH1	-0.04
VPS52	-0.6595
FAT	0.3825
M6PRBP1	-0.925
GPRIN3	-0.319
PPM1F	-0.8035
TSR1	-1.25725
CCDC85A	3.2035
PCSK5	2.18625
ZFHX3	0.045
HEMK1	-0.0802
PGBD2	0.818
RSRC2	0.292833333333333
AURKC	-1.36333333333333
SCRIB	-0.22075
ORM2	-4.022
FAM115A	0.1808
FZD6	0.670875
UNC119	-0.119166666666667
GPX3	1.4263
NOV	0.7155
CABC1	0.486375
CDC42SE2	0.478375
EIF2S2	-1.1443
RNF130	1.146875
CKAP5	-1.5005
RP11-413M3.2	0.169
C10orf18	0.1081
TMEM93	-0.606
DYX1C1	1.72775
KCNMB2	-0.664
ANK3	1.45758333333333
KRT5	2.8359
CDH12	-0.198375
QRSL1	-0.54325
JUB	-0.18125
SHC4	0.745375
CCL15	2.57616666666667
CCDC22	-0.239
SNX24	-0.73775
RARS	-0.82625
MORC2	-0.407
FAM48A	-0.12225
MT1H	-0.04
PPP1R14C	-0.236666666666667
FOXD1	-2.36935714285714
C1orf213	-0.46125
AMT	-0.1728
DSN1	-1.9275
PTPLAD2	1.99625
DIS3L	-0.16325
RASL11A	1.504
GPRC5B	1.44225
FRMD7	-0.735
STRN4	-0.1105
KITLG	1.58763636363636
HDGF	-1.44575
OR1S1	0.0295
SETX	0.1743
DDR2	1.8505
KCTD12	3.24025
LYZL2	-1.098
WDR52	0.0975
TMEM2	0.155625
ZNF579	0.314166666666667
LOC200810	-1.0055
TNFSF9	-1.401625
PPFIA4	-3.02725
CNIH3	-0.443
MAP4K4	-0.989714285714286
ROD1	-0.612285714285714
ALS2CR12	-0.869333333333333
DOCK3	-0.791166666666667
PAQR9	-4.6225
ASB17	-0.136166666666667
STX16	-0.9075
FEZ2	0.652833333333333
DLAT	-0.8075
KIF21B	-1.181
CDC5L	-0.19725
TMEM119	1.00533333333333
CRIP3	-1.14475
TPSD1	-0.0985
TEPP	1.57125
GNGT2	0.515
C21orf121	1.10725
WNK1	-0.716666666666666
FLJ10490	0.4959
OR51B5	-1.708
LOC203547	-1.39475
HAS1	-0.8955
PPA1	-0.45
ST7	-0.501625
C11orf46	0.8009
POPDC3	-3.7585
ACOX2	1.3425
ATCAY	-0.473583333333333
TM4SF19	-2.395
MFSD9	-0.841833333333333
PDHB	-0.31625
ERN1	-0.3755
LCE3C	-0.3135
GPR111	-0.0395
NOTCH3	1.5955
ADAMTS5	5.496
B3GALT1	0.0745
UGCGL1	-1.7645
FAM58A	0.184166666666667
FBXO32	2.642
CLPP	-0.56175
NXPH1	0.94875
MTMR3	1.1555
ATP1B3	-1.406
TMEM16A	4.697875
HIST1H3F	-1.30783333333333
TRIM25	-1.04133333333333
SDCBP2	0.93
CRKL	-0.757875
HOXB2	1.83666666666667
ANP32B	-0.702125
GATM	4.424
AP4E1	-0.345
EDG5	0.350625
CDKN3	-4.18083333333333
CDH4	-1.068
PGD	-1.10766666666667
RND1	-0.064
GAD1	-3.1117
MPG	-0.22575
LOC440350	0.325
ZNF133	0.76875
SERPINB12	0.6675
AMELY	0.129333333333333
DHX36	-0.813
TNFAIP8L2	2.249
PHTF2	-0.894833333333333
CCDC112	-0.6525
IQCC	-0.95125
HEYL	2.212
FTSJ2	-0.711
APPL1	0.6375
RAB43	0.556071428571429
OR10G2	-0.148
WAC	0.477833333333333
ADCY9	-0.052375
RUNDC2B	0.173166666666667
PYCRL	-0.4075
AGPAT7	-0.0775
SLC22A9	-1.75033333333333
CDKAL1	0.0055
PDYN	-0.935333333333333
C20orf74	0.00125
MTMR11	1.2475
VAV3	2.82391666666667
DAPL1	3.504
STXBP3	0.756
EIF3G	0.26925
ARHGAP22	-0.97025
NPFFR1	0.096
NPC1	-0.453166666666667
ALDH9A1	1.11516666666667
ZNF600	0.258625
ZNF678	0.415333333333333
RASSF1	0.1505
ADD2	-2.88575
PITPNB	0.154375
PKD2L2	0.356875
LRP11	-0.08225
CDKL1	0.075
SMEK2	0.07275
PRODH2	-2.9695
C11orf54	0.652833333333333
SFRS11	-0.439666666666667
IL7	1.551
ALS2CR16	0.36575
BTG3	-0.278166666666667
PAK2	-0.303944444444444
RP11-679B17.1	-0.072
GATA4	-2.011
ATP2B1	0.2805
LOC130940	2.793
C1orf172	2.403
ATF7IP2	-1.9505
SLC25A43	-0.0461666666666667
CENTG3	0.241833333333333
IGF2BP1	-4.1662
FCHSD1	0.399
CAMK2N2	0.866833333333333
ELAVL3	-0.2771
NBPF15	-0.189333333333333
UBE2J2	-0.258333333333333
GNL2	-1.083
PRR3	-0.3186
NLF2	0.38225
OR4F6	0.3825
KLHL24	1.20166666666667
CCDC88A	-1.4544
SGPP1	-0.338166666666667
C10orf11	0.9435
SLC35B4	-1.396
UGT3A2	0.0745
ARNT2	-0.3114
CBR1	-0.33875
ITPR3	-1.07666666666667
TRAPPC6B	-0.4007
AMZ1	-3.194
ARP11	1.29775
WDSUB1	0.313
APBA1	2.419
RAB2A	0.2834
C6orf162	0.688375
HPSE2	2.2655
PLCE1	0.34825
INSL3	0.607
DLG1	-0.1578
PTPLA	-2.108
PIGX	-0.621375
TFIP11	0.0906666666666667
FIBIN	2.7285
POLR2G	-0.745
GRAP2	-1.7491
DNAJB8	-0.23725
CNBP	0.787
WASF1	-1.172
INPP5E	-0.7691
HSPB1	-0.8551875
TMEM167	-0.6001
CUBN	0.4495
IGF1	4.5076875
ITPK1	-0.1037
NAALAD2	0.018375
G3BP1	-0.338
NT5DC1	0.307875
CYP39A1	2.2605
TMEM139	1.76441666666667
POLK	0.0407
GLULD1	-2.2895
RBM15	-1.469
AMZ2	-0.2155
GDF15	-2.1275
MESDC2	-0.23125
INCA	0.711333333333333
ACY1L2	-0.227
GZMM	-0.3
PAIP1	-0.18025
CACNA2D1	0.496
STK32C	-0.672
SH3BP4	0.9565
DEC1	-0.3535
PADI1	-0.7825
UBB	0.1037
PON3	1.2635
PROP1	0.3965
ANKRD13B	-1.006
ADCK1	-0.862
TCF25	0.109833333333333
SLC38A5	-2.87
CXorf26	-0.12
C19orf39	0.23975
PPP1R13B	0.3525
ARL2	-0.2205
TCL6	-0.404583333333333
TOP3A	-1.0975
SLC16A14	0.07525
FXYD6	2.93316666666667
HIST1H4E	0.15625
BBC3	0.483473684210526
UNC5A	0.176833333333333
FAM86C	-0.7099
PI4KB	0.38225
B3GAT1	-1.2015
SUSD2	1.746
OAZ2	0.226
NOC4L	-0.5785
C10orf12	-1.0125
FADS1	-1.1815
LOC144097	-0.85125
DKK2	1.296
KIAA1949	0.03225
RHOT1	0.1283
OXT	1.13733333333333
GPR153	0.697
ARL4A	0.783333333333333
SAAL1	-1.0205
CCDC64	-0.2995
USE1	0.0521666666666667
HNMT	1.31
PCGF3	0.131
CYP2C19	0.48925
C20orf4	-0.041
CCDC11	1.02025
ACSBG2	0.978
RWDD2A	-0.11725
PALLD	3.02225
CPLX4	-0.161
LOC492311	1.859
KPNA2	-2.8965
MACROD1	-0.4957
TMCO3	-0.595333333333333
C15orf52	1.55933333333333
BIRC5	-3.61613333333333
PRR16	0.214166666666667
FAM63B	0.434125
KATNB1	-0.517666666666667
WNT8B	-1.2555
CPLX3	0.64
GHR	4.041125
CCDC124	-0.90325
BCLAF1	0.523
GOLGA3	0.1417
CLEC4E	3.15433333333333
