Hybridization REF	TCGA-BH-A0AU-01A-11R-A12P-07
SFPQ	0.028625
GFRA4	-0.578666666666667
AKR1B10	-3.89475
TIGD6	0.556166666666667
RGS16	1.707375
URB1	-1.03916666666667
OR4C46	-0.263666666666667
TOP3B	-0.788
NFATC4	0.748
CA14	-4.19175
BMPR1A	0.772333333333333
SNRP70	-1.004
PRL	0.184833333333333
C6orf130	-0.40875
STAG2	-0.66425
CD55	-0.977428571428571
RPS23	0.588666666666667
SSX2	-1.72933333333333
FDPSL2A	-0.3855
FBXO27	0.742875
SYNGR3	-0.409
TMSL3	0.51875
EML1	0.012
NUP93	-0.575833333333333
SMAD3	-0.9575
KIAA1189	0.756833333333333
HNRPUL2	0.225833333333333
TBC1D12	0.962666666666667
C16orf24	1.027
MRVI1	2.2275
ZNF581	-0.342166666666667
ELOVL3	1.5815
OR51Q1	0.09525
CACNB3	1.07683333333333
GALNT13	-0.3605
C10orf84	1.3045625
NEDD4	-0.4586
SPO11	0.816
OR5AU1	0.553
NEK4	0.293142857142857
PRKAR2A	-1.233
IHPK1	-0.522833333333333
ATP6V0B	0.565
CACNA1E	-0.385
CEACAM8	0.156833333333333
PEX14	0.4305
FLJ12993	2.7345
ZBTB38	-0.6745
PCTK2	0.862
LRRC16	0.1953
FBLIM1	0.130583333333333
FYCO1	0.80825
RP5-1022P6.2	-0.629333333333333
CMTM1	0.8525
PLTP	0.690666666666667
RAPH1	0.276875
DOCK8	0.518375
EZH2	-1.81093333333333
SLC25A1	1.2515
PLEKHB1	1.349
GRB7	0.3218
ZFP37	0.42925
MRPL33	0.35725
PELO	-0.23225
ARMC1	0.740818181818182
C9orf27	0.00275000000000009
FLJ25778	-0.6205
C9orf37	-1.72366666666667
TMEM66	1.65225
SPRN	0.39375
HBEGF	-0.1755
PI4KA	-0.2605
LEPRE1	-0.41725
POU2AF1	-1.042875
MRPL12	-0.0938333333333333
REP15	0.469
ZC3H3	0.33375
RASAL1	-1.0985
DDAH1	1.416125
ACBD5	0.24725
TMC2	0.4465
CCDC137	-0.868
SAMD13	-0.496666666666667
UGT2B15	-0.917
TIPARP	0.4195
DNASE1L3	2.2525
TRIM72	-0.2355
DBX2	1.33625
IPO8	-0.341
C21orf88	-0.4959
MAP3K14	0.04125
LOC51233	0.610333333333333
GGTLA4	-0.6365
PDE6D	0.20075
ZNF117	-0.3055
CLK2	-0.70125
NKRF	-0.524
TNFSF15	1.0631
DUSP2	-0.282125
SECISBP2	-0.5604
GABRR2	-0.031
PPAP2C	0.7955
LOC51145	-0.593333333333333
PAG1	0.9135
PIK3C3	0.2485
GNG10	0.1595
APOL4	0.500166666666667
ANKRD28	-0.769875
STMN3	-1.1297
RAB14	0.3215
CDK2AP2	-0.235
HDDC3	0.311625
COMMD7	1.402625
CXXC1	-0.76775
HMCN1	0.545166666666667
CD40	0.7045
DYNC1LI2	0.1225
GDI1	0.27975
LOC646938	-0.29075
VSNL1	-0.071
PIH1D1	0.0396666666666667
RAET1G	-1.034
KRTAP5-9	0.233
EFTUD2	-0.73175
ZNF311	-0.0973333333333333
ATP6V1G3	0.2695
OR2W3	-0.242
SCN4A	0.5005
MED10	0.079875
FAM135A	-0.7309
ARHGAP4	-1.6815
EHMT2	-1.127625
UFD1L	0.74775
ERMP1	0.7015
MAG1	-1.95033333333333
THAP8	0.817166666666667
HACE1	-0.176166666666667
FAM82C	-0.0625
C3orf20	0.514
UNC84A	-0.267833333333333
SCD5	0.4635
LASS6	2.127
LSG1	0.249666666666667
MAL	-4.59075
GPR22	0.287
WDR5B	1.77525
ACTRT1	-0.487
C17orf60	0.599333333333333
GRIN2C	-0.3752
ARMC8	0.413416666666667
SLC47A1	-1.21216666666667
DMPK	0.308
DHRS13	-0.0476666666666667
SMC1A	-0.279666666666667
KRTAP17-1	0.3485
SMYD5	-0.6745
TUSC2	0.52075
CRHR2	0.268
KIR3DL2	0.616
CCDC104	1.312
ATP2C1	1.068
CROT	1.49125
PABPC3	-0.453666666666667
EGR1	0.4225
THSD1	0.65775
KHK	-0.927
SLC12A2	-0.00150000000000004
CD58	-0.90825
STOX2	-0.035
CCDC76	-0.5539
CCDC48	2.77875
DNAH1	-0.00216666666666671
ZIC4	-0.247375
OR1G1	-0.4935
PSMC6	-0.470666666666667
PROKR1	0.119
ABCB1	-0.313625
TRAT1	0.72575
LLGL1	0.592
MTF1	0.71375
USP54	1.168625
PAGE2B	-3.2345
ITGB7	-3.98
CCDC81	-0.613
LOC149837	-0.47725
SCUBE1	0.1085
ZSCAN10	-0.7175
HUWE1	-0.58
CDH17	1.427
CD180	0.181
IL17A	-0.3025
TMPO	-0.648625
KIAA1524	-1.19566666666667
HDGFRP3	1.25466666666667
OXCT1	-1.33563636363636
RRAS2	-1.1865
LTBP2	2.59975
SV2B	1.54316666666667
CYP2A6	3.797875
PKD1L2	-1.28083333333333
PPM1M	0.735
FLJ22662	2.12883333333333
ZNF502	1.568
GP6	-1.25625
CRYBA2	0.4885
LEF1	-2.1074
CTPS	-1.45457142857143
EYA1	-2.067
EPS8L1	1.34875
MAPK14	-0.970416666666667
SERPINB2	-4.998625
GTF2F2	0.0356666666666667
ZNHIT4	-0.0895
PLA1A	0.6605
C20orf114	4.3335
HPR	-3.4415
C18orf2	-3.0942
SATB2	-2.08375
KCNJ9	0.728125
MGC157906	0.4455
MOCS3	0.7655
C17orf71	-0.108166666666667
PPHLN1	0.6169
HIST1H2BN	-0.473375
RAPGEF1	-0.85025
MAP3K8	-0.89925
DLG4	0.26
STC1	3.10458333333333
CDGAP	1.0225
DDX26B	-1.4925
LOC150223	0.0535
CPSF3	-0.198333333333333
TMEM14A	0.84275
MYH3	-1.16625
GPKOW	0.507
SULT1A1	-0.0978333333333333
SPON1	4.7201
YY1AP1	0.451333333333333
RAB23	0.37925
PLA2G4A	-3.461
MAPRE3	-0.23475
ZNF516	0.978071428571429
GGPS1	1.607
EXOC3L2	-0.8735
C19orf42	1.92
MAP2K2	-1.024
HIST1H2BB	0.75575
RNF19B	0.797666666666667
C6orf128	0.984333333333333
TLR8	3.13
PCDHA9	-1.2715
CARS2	0.76725
CLUL1	3.50566666666667
RHAG	-4.1225
UNK	-0.051
EXOC8	1.3011
C9orf95	1.28125
C14orf143	0.0586666666666666
MAML3	0.20025
LDHA	-1.379
MRPL20	0.5605
KLHDC6	0.440166666666667
ATP5S	-0.489166666666667
C8orf55	-0.3745
PHF19	-2.508125
KRTAP13-4	0.6915
TTC5	-0.22525
XKR5	-0.73925
SILV	-4.53166666666667
TEX28	-1.011
TCTN1	1.0565
CX40.1	0.197
PPP2R5C	-0.10475
C12orf30	-0.391333333333333
CAPG	2.2005
MPZL1	0.7098
ARSB	-1.05516666666667
TDH	-0.7665
WASF4	-0.15225
TSSK3	-0.301666666666667
7A5	-1.1525
CRISPLD1	1.38025
MAD1L1	-0.893
SPIN4	-1.14916666666667
AMPD1	1.303
DPYSL5	-0.624
INPP1	0.1935
ANKRD11	-2.51627777777778
NPAS4	-0.212125
GCET2	0.9206
RNASE9	-1.588
GUCY2D	0.666333333333333
CCDC98	0.55675
FGF4	-0.11625
CPM	-0.622833333333333
SLC26A4	0.0193333333333333
PLD5	0.2575
FAM59A	0.5479
FBXO5	-1.81288888888889
SIPA1L1	-0.648375
DPYS	0.34325
ATG4D	0.71
TGM3	0.187
MTCH1	-0.655125
HK1	-0.259357142857143
CDC26	0.18375
GALNT12	-2.836
LOC339229	-0.2625
MRPL35	0.1265
ORC4L	-0.88275
TNKS	0.0567142857142857
C2orf24	0.031
ZNF553	0.780833333333333
GGTLA1	2.9546
ZNF497	0.544
CDY1B	1.23925
SLC30A4	-0.081375
TUB	0.194375
ARHGEF18	-0.08075
ARRB1	-0.977
KCNK1	1.46125
EREG	-3.4621
SCAMP5	0.971
RUNDC3B	1.8195
ADAMTS20	0.7865
IL17RB	-0.3735
FLJ20323	-0.3035
MCAM	-1.1215
POLR3E	-2.01483333333333
AQR	-0.0898333333333333
IPMK	-1.2055
CDCA7	-4.403
CAMP	3.967
GRHL3	-1.361
ADAMTSL2	0.3745
CLMN	1.26483333333333
SSTR3	1.0545
MAGEA5	-2.63916666666667
OVOL2	3.6865
JMJD1B	-0.525
RBL2	1.4633
PYGO2	0.177
PPP1R10	-0.0536666666666667
CSE1L	-0.8775
LCA5	1.7515
RDH16	0.965
ASRGL1	-2.36775
TOM1	-0.549333333333333
PTX3	-5.341
TTC15	-0.06175
SCGB3A1	1.85
MRPL50	-0.88375
RCAN3	0.558375
SLC26A11	1.3925
STYX	-0.155333333333333
CINP	0.24025
MARCH7	-0.45175
PFKM	0.173166666666667
SGMS1	0.504666666666667
RIOK3	-0.6864
C1orf110	-0.102
CES7	0.37
LOC440248	-2.156
PPP1R12C	-0.203
C10orf27	-0.073
ATG9A	-0.84975
MRPS26	0.85525
TMEM40	0.73575
ELP3	0.6889
ZNF787	-0.7779
HIAT1	0.654125
C8orf34	1.26733333333333
MGC4655	0.0651
PELI1	-0.0775
PPT1	1.2699
SLC35C2	0.0628333333333333
C6orf125	-0.093
MUC4	-1.79266666666667
RFC4	-1.22385714285714
GNB2	-0.204166666666667
NUP50	0.182357142857143
SULT4A1	-0.361833333333333
C7	2.157375
CCDC130	-0.236833333333333
ARRDC4	0.4065
RQCD1	-0.23825
GLYCTK	-1.5585
AYTL2	-0.457545454545455
MTUS1	1.3931
LEMD3	0.424
PLEKHF2	2.0305
HOXA7	-0.683875
GTF3C2	-0.9485
DYNLRB2	2.6095
CNOT10	-0.2515
MR1	0.211166666666667
FFAR1	0.141
PRIC285	0.04175
SLITRK6	5.87375
LIX1	-2.7451
UBE1L2	0.202583333333333
F8	2.207625
ACHE	0.3185
KPNA5	-0.24175
TNFRSF12A	-0.5225
EGR3	2.3535
SERPIND1	-3.89766666666667
OASL	2.045
IFRD1	-1.792375
WDFY1	-0.170666666666667
ZNF267	0.4355
ACCN5	-0.45
ZBTB6	-0.04675
PPP1R3A	-0.451
PRRT3	2.86425
FBXL19	-0.9165
TXNIP	0.810714285714286
ACTN2	-0.54225
ATG9B	-0.5325
C9orf117	-0.363
IL27	0.5675
RPL36AL	-0.310833333333333
KLK15	0.4395
CHAD	0.4855
RAP2B	0.1258
HEBP2	0.779
ZNF342	-0.0815
CAMK2G	-0.0935
TLR3	2.0445
FGF14	0.31925
HMGB2	-0.679375
TRPM5	-0.154833333333333
OR5M11	0.0665
KIF3B	1.23705263157895
PRICKLE2	1.0095
MTMR9	0.945875
C3orf27	-0.055
GLRA3	-0.164166666666667
NSDHL	-0.206833333333333
TMEM32	-0.44875
POLR2D	-0.972
MYADML	-0.155
C9orf114	-1.35625
MRGPRX1	0.931
TOPORS	0.25225
CLDN19	-0.8985
C1QL4	-0.1425
RNF165	-1.85
DHRS9	0.34075
DNAH2	-1.0255
FXR1	-0.260833333333333
ZMYM3	-0.1675
CASP3	0.518666666666667
FAM120C	-1.31375
SCLY	-1.28575
CA7	0.8675
ENTPD5	-0.4485
ZNF461	0.421875
PDIA5	-0.314
C1orf19	0.775
TMEM67	0.705
KCTD20	-1.60275
WDR47	1.016
FLJ38723	3.745
KLRF1	0.341833333333333
TAS2R16	-0.089
CLDN12	0.70975
PRKCE	0.0205
UBXD4	-0.07425
ITGAM	2.53266666666667
GLT8D3	0.369625
WDR31	0.1522
RGS2	0.50825
OR51L1	0.2865
MST1R	-0.54725
KIAA1737	1.2575
OR4A5	1.3655
GLIS1	-0.820833333333333
PTMA	-0.0847142857142857
NAPA	0.83025
PRDM11	-0.276
LIPF	0.453
DIRAS3	1.71675
ASGR2	-4.147375
C1QTNF4	1.39275
PIK3R4	0.881166666666667
ARMC3	1.269
NDUFV3	-1.09133333333333
BTBD3	-0.0085
PPP1R2	0.228416666666667
UBE2NL	0.57075
FOSL2	0.462357142857143
FAM119A	-1.45166666666667
TUBA4A	-0.0879
KRTAP12-1	-0.285
SFRS2	-1.15775
RHPN1	-0.0546
EEF2	-1.87583333333333
ZDHHC11	-0.207
EPHA3	-1.7598
RBM12	-0.286
H2AFJ	0.52575
EDIL3	1.3045
KIF26A	-1.77575
SERGEF	0.6395
B3GALT4	2.118
LOC90925	0.802833333333333
OSCAR	-0.08525
NPFF	0.30525
DEDD	0.995875
TMEM155	-1.110375
PTPN1	0.32625
SCYL2	1.05016666666667
SKAP1	3.44925
LEAP2	-3.08666666666667
GADD45G	1.7491
IFITM3	1.433125
PILRB	-1.29916666666667
SLU7	-0.2001875
DSC3	-0.555
DNMT3L	-0.97625
PAPD5	0.916
B3GNT3	-1.70133333333333
LHCGR	1.464
MSL-1	0.38075
UBE2S	-1.095
SAP130	-0.073
ANAPC11	0.82425
MAGED4B	-1.446
ATP6V1B2	0.815166666666667
C14orf179	0.742375
CAPZA1	0.053625
CDYL2	-0.975333333333333
GLRX3	-0.309333333333333
LOC136288	-0.82175
MOBKL1A	0.51925
HTR2B	3.81175
CRYGD	0.3666
NUS1	-0.701333333333333
PGRMC1	0.3005
MYOM2	2.868
FLJ39653	-1.0455
CHM	0.6236
OR5M8	0.31
ZNF619	-0.0385
FAM105A	1.50325
CCNL1	-0.815
NAP1L3	1.16925
C10orf57	2.92116666666667
B3GALNT1	2.29866666666667
CSN1S2A	0.27
TCP10L	1.51575
GDAP2	0.525125
DMKN	-0.7595
COX6B1	0.65725
DNASE2	0.962
MSH5	-2.22
LGMN	-0.291625
USP31	-0.144
OR13C8	0.0205
SDCBP	0.0909
NUDT11	-1.25983333333333
PYGL	-2.23466666666667
SNPH	-0.0818333333333333
B3GNT4	0.1115
MIZF	-0.7634
NUBPL	0.70225
NOD1	-0.7455
CDH22	0.449375
NUBP1	0.321
DSCAM	-3.728
DGKI	0.9555
FAM136A	-1.03475
AKAP1	-0.562
SLC16A6	-0.676
RIN3	0.19525
PSG2	-0.105
DIP2B	-0.219
PSORS1C1	1.866
KIAA0495	0.1785
FLJ90709	-0.7265
LPA	-0.0843333333333333
PIGA	-0.183833333333333
LY75	3.62666666666667
UTS2	-2.72216666666667
RREB1	-0.248875
GALNACT-2	0.1424
MGC3196	-0.69925
FLJ31568	1.7775
LPHN1	0.049375
SP1	0.737875
TOX4	0.360333333333333
HSPA9	-0.056
APOBEC1	1.0355
SLC35E4	-1.53575
LSM5	-0.745
SURF1	0.17075
ZBTB1	0.7385
GTF2F1	-0.675625
RPS15A	-0.458857142857143
DUSP21	0.132833333333333
GINS4	-3.10283333333333
MYO15A	1.31516666666667
GIMAP7	4.193
MGC13379	0.65375
ATP6V1E2	0.523166666666667
UTP3	0.7845
HNRPA3	-0.415625
MT4	0.3385
C14orf155	0.875
U1SNRNPBP	0.63525
CKLF	-0.582333333333333
PLEKHN1	-0.8405
MBNL1	-0.500916666666667
NUP160	-0.94625
ACSM2A	-0.72275
LOC129881	1.2955
KIAA1529	-0.19475
FLJ22639	-1.31675
HAND1	-1.167
GSX1	0.5425
FGA	-4.09
SERPINB1	0.1235
ZNF642	1.62975
IGFBP1	-7.96675
SLC1A1	-0.917625
DHX57	-0.0868749999999999
ZNF766	-0.485
PTPN21	-0.0463
GDPD3	-1.28416666666667
PNPLA5	0.234
TBR1	0.5528
FAM116A	-0.44325
IQGAP1	0.145375
FOS	0.12825
ZNF226	0.173
FIGNL1	0.00166666666666667
C14orf1	-0.506
ZMYND17	-1.059
PUS7	-0.7235
TUBB6	-0.93175
KCNQ2	-1.6165
MARCH6	0.78375
CCDC33	-0.118
PRODH	-1.27675
RBM11	2.78275
EPHA6	0.468142857142857
SLC43A1	-1.07175
LOC196541	-0.3865
NTN1	-0.422333333333333
ING4	0.75525
PCDHB10	0.679
DPH2	-0.313333333333333
SPACA4	0.17025
FBXL21	-2.895
DIAPH1	-1.543
ZNF71	0.5435
CEP76	-0.456
CORO1A	-0.74275
RRM2	-1.88275
EDG4	0.92125
OS9	-0.0691666666666667
SLC4A1AP	0.45475
COG5	-0.038
COPS8	0.157
NGLY1	-0.49925
NCBP2	0.29075
C17orf42	0.494666666666667
GPSM3	-0.3495
SIL1	-0.199833333333333
ASB6	-0.94625
SMAD5OS	0.059
UNC93A	-2.552125
A1BG	1.03716666666667
C21orf62	1.104
FMO5	0.390166666666667
ATRIP	0.00416666666666667
CEBPG	0.839666666666667
C7orf38	0.868
TNFRSF1B	0.1375
CLEC1A	1.3625
IQSEC1	0.580375
PATZ1	0.6017
RBM22	0.83475
BAG2	-1.36366666666667
PAQR5	-2.89166666666667
C9orf127	0.6621
THNSL1	0.424
SHROOM3	3.214
JAM2	1.5275
SNRPN	-1.76975
ALX4	-0.0065
CACNA1S	0.216
FAM130A1	1.015
CORIN	2.824
CD300LB	1.005
PLEKHG6	0.37
LRRC40	-1.04775
PCLKC	-0.8175
PCDHB16	0.245833333333333
WNT2B	-0.0116666666666667
ASNS	-1.01144444444444
MRPL49	0.675
FLJ46111	0.26025
ISG20	-0.00725
SMU1	0.354166666666667
CASZ1	-0.219
POLR1D	-0.172833333333333
GIN1	0.09975
SNAG1	1.0615
ANKRD29	0.3905
CDKN2AIP	0.47125
KRR1	0.86425
CXCL1	-2.7545
EPM2A	-0.265
PC	-0.697666666666667
DEFB127	-0.148
PDZRN4	2.225
FAH	0.867375
OR51E1	1.1005
CDC2L6	-0.167166666666667
DNTTIP1	-0.00175
PAX8	-0.02825
TMEM116	0.32925
C1orf150	0.4775
PRO2012	0.257
MRPL40	1.26983333333333
BEX1	1.8047
SLC2A4	-0.256333333333333
PKMYT1	-1.45975
FEZF2	-0.254333333333333
SLC26A9	-1.39025
MAP2	-0.19725
LYL1	-1.67625
SLC25A19	-0.753666666666667
NOS3	-0.557
ZNF34	0.9665
TMPRSS11F	0.14825
FAM43A	-1.18925
FCRL4	0.959666666666667
KLF14	0.00650000000000001
FLRT2	0.429166666666667
WRN	-0.568
SDF2	1.1409
KRT8P12	-0.12275
C6orf195	-0.226
C9orf125	-1.99866666666667
DZIP3	0.212625
RIT1	1.41366666666667
SCML1	-0.9
RHBDF2	0.57025
OR2G3	-0.008
REXO1L1	0.2205
MAP3K7IP3	0.227
C3orf57	-4.069
FBXW11	-0.715833333333333
ETAA1	-0.46
C14orf131	-0.7577
AKT1S1	0.389
SLC12A5	1.069625
C9orf164	1.407
NRIP3	0.511125
NOS1AP	-0.4355
TMEM121	0.297
SAP30BP	0.2405
DGCR6	1.4765
WDR76	-1.11975
FAM82B	-0.213583333333333
LOC606495	-0.8225
MAP9	3.18816666666667
BCDIN3D	1.1995
CXorf36	3.0785
DSCR3	-0.6747
ZFAND3	0.428375
C7orf43	0.294666666666667
SPSB3	0.0922
C19orf19	-0.283
FAM133A	-1.20125
C12orf25	0.237
SLC39A3	-0.899
DISP2	-1.19075
PI4KAP2	-1.9935
MKRN3	-2.80516666666667
ADAMTS13	-0.54175
CBLN3	0.1126
TTYH1	-1.43716666666667
C3orf18	1.71675
FLJ13236	-0.46875
ZMYND12	3.66525
C18orf25	0.365125
GLB1L3	-0.918
ATP13A5	-0.9405
RANBP10	-0.461
CD96	-0.0159
DENND1C	0.57175
RBMS3	0.8077
SLC41A3	0.552333333333333
DGCR6L	1.59975
TMEM128	1.8745
CSNK1G3	-0.612785714285714
MOBKL2C	0.64175
TSPAN6	-0.35075
MATN2	-1.1452
MSL2L1	0.195166666666667
ST6GALNAC2	-0.0473333333333333
FGFBP2	0.04
FGL1	-6.1995
MPP3	-0.806
ARHGEF6	1.41783333333333
TGFBR2	0.177625
ACMSD	1.69825
IL33	3.57575
C9orf5	-0.523833333333333
DEAF1	-0.189
AMN	0.72
DEFA6	-0.412625
RNF212	0.809
METT5D1	0.909833333333333
CIB1	0.6716
TSSK1B	0.018
KIAA1727	1.1415
ZNF680	0.607416666666667
LOC399900	-2.929
LOC152217	-0.2915
CTNNAL1	-2.921
CIT	-1.995
TLE6	-0.22325
ZNF607	-0.3545
HERC4	-0.9195
DRAP1	0.1371
PEMT	-0.1235
C10orf111	-1.4995
ZNF575	-0.070375
KCTD7	-0.265
MYO1F	-0.20675
LOC285382	1.62925
RAB11A	1.1238
PLCD3	-0.4445
C15orf28	-0.742
PTBP2	-0.751125
CTB-1048E9.5	0.20825
C19orf60	0.0475
C7orf25	1.17066666666667
SETD7	0.787
HOXB9	-4.622
VANGL1	-0.6235625
CHAF1B	-1.59
NDUFA3	0.67875
KIAA1328	-0.106666666666667
SHARPIN	1.114375
TTC23	0.088375
UGP2	0.400166666666667
ANKIB1	0.3254
CIRBP	0.204285714285714
SEC14L4	-1.0145
OVCH1	0.0193333333333333
VPS52	-0.76025
FAT	-1.424125
M6PRBP1	-1.0355
GPRIN3	-0.604
PPM1F	0.341166666666667
TSR1	-1.2715
CCDC85A	1.49625
PCSK5	2.474
ZFHX3	-0.6265
HEMK1	-0.6184
PGBD2	-0.01275
RSRC2	0.414666666666667
AURKC	-1.55033333333333
SCRIB	1.12775
ORM2	-4.3755
FAM115A	0.1947
FZD6	1.296625
UNC119	0.959
GPX3	-0.4259
NOV	-1.13
CABC1	-0.145875
CDC42SE2	-0.264875
EIF2S2	-0.8176
RNF130	1.177125
CKAP5	-0.609833333333333
RP11-413M3.2	-0.430125
C10orf18	0.9839
TMEM93	0.01125
DYX1C1	2.87075
KCNMB2	-1.37975
ANK3	1.65625
KRT5	-1.9928
CDH12	-1.498125
QRSL1	-0.297125
JUB	-1.0405
SHC4	-2.417125
CCL15	1.57683333333333
CCDC22	0.3145
SNX24	0.72475
RARS	0.2725
MORC2	1.03875
FAM48A	-0.30175
MT1H	-0.522
PPP1R14C	-3.08616666666667
FOXD1	-1.90221428571429
C1orf213	-2.49375
AMT	-2.2387
DSN1	0.0405
PTPLAD2	2.91975
DIS3L	-0.26325
RASL11A	0.3185
GPRC5B	-0.234625
FRMD7	0.1795
STRN4	0.25875
KITLG	2.47177272727273
HDGF	-0.86425
OR1S1	1.353
SETX	-0.4701
DDR2	0.49325
KCTD12	1.9655
LYZL2	1.40175
WDR52	-0.3075
TMEM2	-0.4575
ZNF579	-0.826666666666667
LOC200810	1.18825
TNFSF9	-1.517125
PPFIA4	-2.851
CNIH3	0.464833333333333
MAP4K4	-1.42535714285714
ROD1	-0.4055
ALS2CR12	-0.411833333333333
DOCK3	0.813166666666667
PAQR9	-4.711
ASB17	0.930666666666667
STX16	-2.249625
FEZ2	0.100833333333333
DLAT	-0.638166666666667
KIF21B	-1.08266666666667
CDC5L	-0.87375
TMEM119	1.35983333333333
CRIP3	-1.85875
TPSD1	-0.207333333333333
TEPP	-0.90725
GNGT2	1.3015
C21orf121	1.1675
WNK1	0.890083333333333
FLJ10490	-0.3974
OR51B5	-1.6295
LOC203547	-0.7155
HAS1	1.766
PPA1	-0.393666666666667
ST7	0.29175
C11orf46	0.9521
POPDC3	-2.844
ACOX2	-0.5085
ATCAY	-0.995916666666667
TM4SF19	-1.08325
MFSD9	-0.399666666666667
PDHB	0.83175
ERN1	-0.0855
LCE3C	0.067
GPR111	-0.569
NOTCH3	1.21533333333333
ADAMTS5	1.8425
B3GALT1	-0.407
UGCGL1	-0.533833333333333
FAM58A	1.08483333333333
FBXO32	1.9645
CLPP	-0.4205
NXPH1	-1.1375
MTMR3	0.463
ATP1B3	-0.055
TMEM16A	3.98725
HIST1H3F	0.227
TRIM25	-0.549666666666667
SDCBP2	0.9155
CRKL	0.25325
HOXB2	3.20416666666667
ANP32B	-1.191375
GATM	3.1575
AP4E1	-0.52225
EDG5	0.276
CDKN3	-1.2035
CDH4	-2.388
PGD	-0.977333333333333
RND1	0.8215
GAD1	-2.7998
MPG	-0.240375
LOC440350	-0.849
ZNF133	0.183
SERPINB12	0.829
AMELY	0.0701666666666667
DHX36	-0.1725
TNFAIP8L2	3.34333333333333
PHTF2	-0.118777777777778
CCDC112	-1.0085
IQCC	-0.1375
HEYL	2.704
FTSJ2	-0.181166666666667
APPL1	-0.570375
RAB43	0.211214285714286
OR10G2	-0.274
WAC	-0.1465
ADCY9	-0.633
RUNDC2B	-0.364833333333333
PYCRL	1.3248
AGPAT7	-0.8115
SLC22A9	-0.7315
CDKAL1	-0.7815
PDYN	-0.804
C20orf74	-0.73575
MTMR11	0.7375
VAV3	4.30908333333333
DAPL1	-0.6595
STXBP3	0.69575
EIF3G	-0.1
ARHGAP22	0.51975
NPFFR1	0.015
NPC1	-0.649
ALDH9A1	1.844
ZNF600	-0.4505
ZNF678	0.1595
RASSF1	-0.292833333333333
ADD2	-2.47842857142857
PITPNB	-0.570875
PKD2L2	0.96475
LRP11	0.10175
CDKL1	0.264
SMEK2	0.563
PRODH2	-3.0625
C11orf54	-0.3595
SFRS11	-0.720833333333333
IL7	-0.0306666666666667
ALS2CR16	0.7975
BTG3	-0.836333333333333
PAK2	-0.570388888888889
RP11-679B17.1	-0.173
GATA4	-2.052
ATP2B1	-1.03175
LOC130940	2.178
C1orf172	2.811
ATF7IP2	-0.4165
SLC25A43	0.577166666666667
CENTG3	-0.200833333333333
IGF2BP1	-3.7789
FCHSD1	0.2985
CAMK2N2	-0.921333333333333
ELAVL3	0.214
NBPF15	-0.884
UBE2J2	0.0746666666666667
GNL2	-0.56825
PRR3	-0.4535
NLF2	-0.464
OR4F6	0.131
KLHL24	-0.0221666666666667
CCDC88A	-1.8727
SGPP1	0.212833333333333
C10orf11	0.604833333333333
SLC35B4	-1.24916666666667
UGT3A2	-2.0545
ARNT2	1.3537
CBR1	0.452375
ITPR3	-1.898
TRAPPC6B	-0.3477
AMZ1	3.328
ARP11	0.72425
WDSUB1	1.2355
APBA1	0.357333333333333
RAB2A	1.5866
C6orf162	-0.355625
HPSE2	0.531666666666667
PLCE1	-0.6845
INSL3	1.128
DLG1	0.2233
PTPLA	-3.35575
PIGX	0.85075
TFIP11	0.034
FIBIN	3.455
POLR2G	0.6115
GRAP2	-1.5784
DNAJB8	0.48775
CNBP	0.766166666666667
WASF1	-0.84475
INPP5E	-1.3131
HSPB1	0.8125
TMEM167	-0.2403
CUBN	-0.35675
IGF1	3.98125
ITPK1	0.032
NAALAD2	-1.757875
G3BP1	-0.6222
NT5DC1	-0.2785
CYP39A1	0.779
TMEM139	-0.4405
POLK	0.1684
GLULD1	-1.17625
RBM15	-1.97183333333333
AMZ2	1.32925
GDF15	-0.670333333333333
MESDC2	0.84075
INCA	1.11383333333333
ACY1L2	-2.917
GZMM	-0.668666666666667
PAIP1	-0.02825
CACNA2D1	-1.10075
STK32C	0.0103333333333333
SH3BP4	0.677333333333333
DEC1	-0.0535
PADI1	-0.68
UBB	0.6743
PON3	-0.697833333333333
PROP1	0.2145
ANKRD13B	0.3385
ADCK1	-0.733
TCF25	-1.26858333333333
SLC38A5	-2.30475
CXorf26	0.14
C19orf39	1.191
PPP1R13B	0.23075
ARL2	-1.1575
TCL6	-0.0141818181818182
TOP3A	-0.5315
SLC16A14	1.030625
FXYD6	0.8655
HIST1H4E	-1.00275
BBC3	-0.00363157894736845
UNC5A	0.615666666666667
FAM86C	-0.2783
PI4KB	0.498
B3GAT1	-2.98825
SUSD2	1.72066666666667
OAZ2	-0.1465
NOC4L	-0.43225
C10orf12	-0.20375
FADS1	-1.26383333333333
LOC144097	-0.61475
DKK2	1.89516666666667
KIAA1949	-0.3375
RHOT1	0.4217
OXT	1.23883333333333
GPR153	-0.85425
ARL4A	-1.18666666666667
SAAL1	-0.8035
CCDC64	-0.5265
USE1	0.0148333333333333
HNMT	0.781
PCGF3	0.240125
CYP2C19	-0.354
C20orf4	0.664
CCDC11	2.1425
ACSBG2	-0.5795
RWDD2A	0.70425
PALLD	2.404125
CPLX4	1.5315
LOC492311	0.84225
KPNA2	-0.8895
MACROD1	-0.000800000000000006
TMCO3	0.1685
C15orf52	-0.186333333333333
BIRC5	-0.669266666666667
PRR16	-0.661333333333333
FAM63B	-0.808
KATNB1	-1.0375
WNT8B	-0.6575
