Hybridization REF	TCGA-E2-A15E-06A-11R-A12D-07
ZFP106	-0.126
ZNF347	0.9576
GTF2E1	0.763
RY1	-0.4515
ATAD2B	0.060375
ARHGAP17	-0.5051
KCNIP3	-1.3795
SFPQ	-0.00537499999999999
GFRA4	1.16316666666667
AKR1B10	-4.124625
TIGD6	1.125
RGS16	-0.32875
URB1	-1.10916666666667
OR4C46	0.0963333333333333
TOP3B	-0.64475
NFATC4	2.0485
CA14	-3.38475
BMPR1A	3.46944695195361e-18
SNRP70	-0.3605
PRL	0.0629166666666667
C6orf130	-0.44125
STAG2	-0.1715
CD55	-1.5635
RPS23	0.963333333333333
SSX2	-1.4525
FDPSL2A	-0.397
FBXO27	0.665625
SYNGR3	-0.865
TMSL3	1.97925
EML1	-2.9715
NUP93	-0.8755
SMAD3	-0.4932
KIAA1189	0.081
HNRPUL2	0.0141666666666667
TBC1D12	0.457666666666667
C16orf24	1.41275
MRVI1	0.41
ZNF581	0.808666666666667
ELOVL3	-0.7845
OR51Q1	0.33175
CACNB3	2.93333333333333
GALNT13	-1.125125
C10orf84	0.34
NEDD4	-0.1928
SPO11	1.425
OR5AU1	0.367
NEK4	0.143142857142857
PRKAR2A	-0.464
IHPK1	-0.807
ATP6V0B	0.502125
CACNA1E	2.161
CEACAM8	0.8415
PEX14	-0.364
FLJ12993	2.5525
ZBTB38	-0.3385
PCTK2	0.7145
LRRC16	0.1231
FBLIM1	-0.183333333333333
FYCO1	1.7555
RP5-1022P6.2	-0.404166666666667
CMTM1	-0.332166666666667
PLTP	1.549
RAPH1	-0.296
DOCK8	0.761875
EZH2	-1.49586666666667
SLC25A1	0.136666666666667
PLEKHB1	1.3752
GRB7	1.9616
ZFP37	-1.94925
MRPL33	0.47625
PELO	-1.02225
ARMC1	-0.201
C9orf27	0.32825
FLJ25778	-0.0675
C9orf37	0.173666666666667
TMEM66	1.4
SPRN	-0.0615
HBEGF	-1.63375
PI4KA	-0.6485
LEPRE1	-1.2905
POU2AF1	-0.564
MRPL12	-0.280666666666667
REP15	-0.5435
ZC3H3	1.674
RASAL1	-0.09125
DDAH1	0.30325
ACBD5	0.28325
TMC2	0.3455
CCDC137	-0.819
SAMD13	-0.239
UGT2B15	1.5635
TIPARP	1.5475
DNASE1L3	2.809
TRIM72	0.335833333333333
DBX2	-0.4335
IPO8	-0.94825
C21orf88	-1.7425
MAP3K14	0.56775
LOC51233	0.2855
GGTLA4	-0.857
PDE6D	-0.55225
ZNF117	0.00325
CLK2	-0.149375
NKRF	-0.97975
TNFSF15	0.049
DUSP2	-0.198
SECISBP2	-0.5031
GABRR2	-0.258
PPAP2C	0.89375
LOC51145	0.189333333333333
PAG1	-0.61625
PIK3C3	-0.2335
GNG10	-0.782
APOL4	0.0325
ANKRD28	-1.314
STMN3	-1.0888
RAB14	0.1843
CDK2AP2	0.49575
HDDC3	0.730625
COMMD7	1.128125
CXXC1	0.54125
HMCN1	-3.13566666666667
CD40	0.54075
DYNC1LI2	-1.0734375
GDI1	0.3035
LOC646938	0.1545
VSNL1	-6.4975
PIH1D1	0.3305
RAET1G	-0.912
KRTAP5-9	0.232
EFTUD2	-0.85725
ZNF311	1.43233333333333
ATP6V1G3	0.36525
OR2W3	0.94675
SCN4A	0.1245
MED10	-1.133375
FAM135A	-1.9571
ARHGAP4	-0.7195
EHMT2	-0.424625
UFD1L	-1.1465
ERMP1	0.17175
MAG1	-2.8745
THAP8	1.02883333333333
HACE1	-1.82666666666667
FAM82C	0.523166666666667
C3orf20	0.0405
UNC84A	-0.179166666666667
SCD5	-1.25530769230769
LASS6	1.316125
LSG1	-0.409166666666667
MAL	-3.8835
GPR22	-0.2305
WDR5B	2.0615
ACTRT1	0.608
C17orf60	-0.452166666666667
GRIN2C	0.8752
ARMC8	-0.583416666666667
SLC47A1	-2.42266666666667
DMPK	1.04625
DHRS13	-1.66133333333333
SMC1A	-0.2735
KRTAP17-1	1.38875
SMYD5	-0.602
TUSC2	1.246125
CRHR2	0.421
KIR3DL2	0.475
CCDC104	-0.39075
ATP2C1	0.640375
CROT	0.16125
PABPC3	-0.15
EGR1	-1.67883333333333
THSD1	-0.101
KHK	-1.0125
SLC12A2	0.72725
CD58	-1.28525
STOX2	-2.71666666666667
CCDC76	-0.5576
CCDC48	2.63025
DNAH1	0.752833333333333
ZIC4	-0.256571428571429
OR1G1	-0.2875
PSMC6	-0.305666666666667
PROKR1	0.4945
ABCB1	-1.0875
TRAT1	-0.3835
LLGL1	0.1715
MTF1	0.39175
USP54	0.82725
PAGE2B	-2.31
ITGB7	-2.8005
CCDC81	0.141
LOC149837	1.112
SCUBE1	0.439
ZSCAN10	1.6695
HUWE1	0.0205
CDH17	0.4865
CD180	1.3395
IL17A	0.2265
TMPO	-1.369875
KIAA1524	-2.103
HDGFRP3	0.0875
OXCT1	-2.46381818181818
RRAS2	-1.7295
LTBP2	2.2599375
SV2B	0.275833333333333
CYP2A6	1.378875
PKD1L2	-0.051
PPM1M	1.819
FLJ22662	2.45516666666667
ZNF502	0.97775
GP6	-0.56325
CRYBA2	-0.88125
LEF1	-0.7061
CTPS	-2.60157142857143
EYA1	-3.2385
EPS8L1	2.6985
MAPK14	-0.663666666666667
SERPINB2	-4.58125
GTF2F2	-0.167666666666667
ZNHIT4	0.311
PLA1A	0.043
C20orf114	4.22825
HPR	-4.283
C18orf2	-4.0205
SATB2	-3.65425
KCNJ9	-0.154625
MGC157906	1.1415
MOCS3	0.2065
C17orf71	-0.68
PPHLN1	-0.1595
HIST1H2BN	0.049875
RAPGEF1	-0.05375
MAP3K8	0.30975
DLG4	0.339166666666667
STC1	-0.15575
CDGAP	0.22475
DDX26B	-1.50125
LOC150223	-1.6345
CPSF3	-0.881166666666667
TMEM14A	0.81825
MYH3	-1.60275
GPKOW	0.0145
SULT1A1	0.4675
SPON1	0.2121
YY1AP1	0.00833333333333333
RAB23	-0.55275
PLA2G4A	-4.635
MAPRE3	-0.551
ZNF516	0.936642857142857
GGPS1	0.871
EXOC3L2	0.172875
C19orf42	0.9909
MAP2K2	-0.338333333333333
HIST1H2BB	0.91275
RNF19B	0.908833333333333
C6orf128	-0.925
TLR8	2.496
PCDHA9	1.239
CARS2	0.983
CLUL1	1.35166666666667
RHAG	-4.17383333333333
UNK	-0.1035
EXOC8	1.2083
C9orf95	0.8305
C14orf143	0.505833333333333
MAML3	0.164125
LDHA	-2.418
MRPL20	0.400375
KLHDC6	-0.107
ATP5S	-0.312333333333333
C8orf55	1.64975
PHF19	-2.70175
KRTAP13-4	0.7365
TTC5	0.70625
XKR5	0.17675
SILV	-4.3195
TEX28	-0.66
TCTN1	0.5045
CX40.1	0.35475
PPP2R5C	0.01775
C12orf30	-1.8385
CAPG	1.8975
MPZL1	-0.3124
ARSB	-1.59333333333333
TDH	-1.4495
WASF4	0.02125
TSSK3	-0.8395
7A5	1.583
CRISPLD1	-1.48
MAD1L1	0.0103333333333333
SPIN4	-0.811333333333333
AMPD1	-1.02775
DPYSL5	-1.1575
INPP1	-2.1125
ANKRD11	-1.812
NPAS4	0.126625
GCET2	1.1058
RNASE9	0.1515
GUCY2D	0.2875
CCDC98	-0.6875
FGF4	0.06375
CPM	-1.69366666666667
SLC26A4	-1.85616666666667
PLD5	1.90025
FAM59A	-1.8095
FBXO5	-3.22144444444444
SIPA1L1	0.63775
DPYS	0.24825
ATG4D	0.7185
TGM3	0.8385
MTCH1	-0.2435
HK1	0.203928571428571
CDC26	-0.1875
GALNT12	-3.87783333333333
LOC339229	0.613
MRPL35	-0.445375
ORC4L	-0.45975
TNKS	-1.14892857142857
C2orf24	0.303333333333333
ZNF553	0.6005
GGTLA1	2.173
ZNF497	0.3765
CDY1B	0.263666666666667
SLC30A4	-0.3135
TUB	-1.77725
ARHGEF18	-0.15375
ARRB1	1.392
KCNK1	-6.102875
EREG	-3.0339
SCAMP5	0.40625
RUNDC3B	-0.39225
ADAMTS20	-0.31675
IL17RB	0.04925
FLJ20323	-0.1985
MCAM	-1.87275
POLR3E	-1.31633333333333
AQR	0.721833333333333
IPMK	-0.534
CDCA7	-4.80925
CAMP	2.89
GRHL3	0.2275
ADAMTSL2	1.21233333333333
CLMN	2.52083333333333
SSTR3	0.6555
MAGEA5	-0.944
OVOL2	3.68675
JMJD1B	0.021
RBL2	0.4697
PYGO2	0.80525
PPP1R10	0.102166666666667
CSE1L	-1.4125
LCA5	0.20025
RDH16	0.58375
ASRGL1	-2.82225
TOM1	0.0991666666666667
PTX3	-6.69525
TTC15	0.70675
SCGB3A1	3.426
MRPL50	-1.6
RCAN3	0.72925
SLC26A11	0.53975
STYX	0.3815
CINP	0.60975
MARCH7	-0.82125
PFKM	-0.383666666666667
SGMS1	0.9225
RIOK3	-0.4311
C1orf110	-0.197
CES7	-0.197125
LOC440248	-0.8355
PPP1R12C	0.38625
C10orf27	0.5605
ATG9A	-1.29725
MRPS26	0.095625
TMEM40	0.30875
ELP3	-1.1293
ZNF787	0.7636
HIAT1	-0.178375
C8orf34	1.62433333333333
MGC4655	-0.3603
PELI1	-0.867666666666667
PPT1	1.6306
SLC35C2	0.38
C6orf125	-1.22825
MUC4	-1.20016666666667
RFC4	-2.01342857142857
GNB2	0.7985
NUP50	-0.837785714285714
SULT4A1	-1.54916666666667
C7	4.793
CCDC130	0.591166666666667
ARRDC4	0.41775
RQCD1	-1.2295
GLYCTK	-0.17125
AYTL2	-1.06754545454545
MTUS1	-0.4694
LEMD3	0.176833333333333
PLEKHF2	2.251
HOXA7	-0.964
GTF3C2	-0.566
DYNLRB2	2.545
CNOT10	-0.2925
MR1	0.7705
FFAR1	0.09725
PRIC285	0.534
SLITRK6	5.16375
LIX1	-2.6314
UBE1L2	-0.721166666666667
F8	0.907875
ACHE	-0.195
KPNA5	-1.49
TNFRSF12A	-1.157
EGR3	-1.429
SERPIND1	-3.72166666666667
OASL	1.33575
IFRD1	-1.651625
WDFY1	-1.35916666666667
ZNF267	-0.113375
ACCN5	0.3485
ZBTB6	1.244
PPP1R3A	-0.1745
PRRT3	1.62025
FBXL19	-0.3675
TXNIP	1.30664285714286
ACTN2	-2.192
ATG9B	-0.18825
C9orf117	1.927875
IL27	1.339
RPL36AL	0.518666666666667
KLK15	0.16725
CHAD	2.852
RAP2B	-0.1164
HEBP2	0.294
ZNF342	1.104
CAMK2G	-0.652333333333333
TLR3	1.72475
FGF14	-0.1365
HMGB2	-0.309
TRPM5	0.217166666666667
OR5M11	0.493
KIF3B	-0.175
PRICKLE2	0.56775
MTMR9	-1.411125
C3orf27	0.26425
GLRA3	-0.662666666666667
NSDHL	-0.274666666666667
TMEM32	-0.76325
POLR2D	-1.47733333333333
MYADML	0.425
C9orf114	-0.087
MRGPRX1	0.291
TOPORS	-0.3175
CLDN19	-0.81125
C1QL4	0.236
RNF165	-2.4325
DHRS9	-1.00475
DNAH2	-0.229333333333333
FXR1	0.2295
ZMYM3	-0.13475
CASP3	0.348166666666667
FAM120C	-0.00124999999999997
SCLY	-1.86425
CA7	0.202
ENTPD5	-0.188166666666667
ZNF461	0.066625
PDIA5	0.47575
C1orf19	-0.375333333333333
TMEM67	-0.084
KCTD20	-1.1025
WDR47	0.732
FLJ38723	0.7295
KLRF1	0.38
TAS2R16	0.824
CLDN12	-0.153
PRKCE	-0.575
UBXD4	-1.2535
ITGAM	1.93383333333333
GLT8D3	-0.741375
WDR31	-0.296
RGS2	-0.5865
OR51L1	0.2735
MST1R	1.95525
KIAA1737	1.43925
OR4A5	-0.2495
GLIS1	-2.30766666666667
PTMA	-0.466642857142857
NAPA	2.34225
PRDM11	0.38725
LIPF	-0.4695
DIRAS3	1.86525
ASGR2	-3.78375
C1QTNF4	0.26375
PIK3R4	0.574166666666667
ARMC3	1.634
NDUFV3	-0.68175
BTBD3	-1.41583333333333
PPP1R2	-0.07
UBE2NL	0.26075
FOSL2	1.20857142857143
FAM119A	-1.93933333333333
TUBA4A	-1.4239
KRTAP12-1	0.2085
SFRS2	-0.6315
RHPN1	1.2908
EEF2	-0.784166666666667
ZDHHC11	-0.436666666666667
EPHA3	3.0496
RBM12	-0.8445
H2AFJ	1.14066666666667
EDIL3	-0.8635
KIF26A	-2.2235
SERGEF	-0.44975
B3GALT4	2.8975
LOC90925	1.72566666666667
OSCAR	-0.390625
NPFF	0.09375
DEDD	0.582625
TMEM155	-1.02575
PTPN1	-0.609
SCYL2	0.857666666666667
SKAP1	2.8045
LEAP2	-1.3045
GADD45G	2.2958
IFITM3	1.364625
PILRB	-0.436833333333333
SLU7	0.247875
DSC3	-1.288
DNMT3L	-1.27925
PAPD5	-0.02
B3GNT3	0.4115
LHCGR	-0.144
MSL-1	0.89975
UBE2S	-1.82425
SAP130	-0.92775
ANAPC11	0.7645
MAGED4B	-3.3515
ATP6V1B2	-1.22216666666667
C14orf179	1.54825
CAPZA1	-0.03425
CDYL2	-0.2255
GLRX3	-0.988333333333333
LOC136288	-1.598
MOBKL1A	-0.54475
HTR2B	3.90975
CRYGD	-0.195833333333333
NUS1	-1.29666666666667
PGRMC1	0.174
MYOM2	-2.08
FLJ39653	-0.620333333333333
CHM	-0.0887
OR5M8	0.284
ZNF619	0.868
FAM105A	0.06325
CCNL1	-0.806875
NAP1L3	-1.4715
C10orf57	2.239
B3GALNT1	1.33116666666667
CSN1S2A	0.754
TCP10L	1.6735
GDAP2	0.126875
DMKN	0.9155
COX6B1	0.9155
DNASE2	0.833333333333333
MSH5	-1.71125
LGMN	-0.160625
USP31	-1.1331
OR13C8	0.5915
SDCBP	0.0487
NUDT11	-4.3075
PYGL	-0.459666666666667
SNPH	-1.51933333333333
B3GNT4	-0.876
MIZF	-0.5951
NUBPL	0.17725
NOD1	-0.271333333333333
CDH22	-0.100875
NUBP1	0.840166666666667
DSCAM	-3.767
DGKI	-1.5485
FAM136A	-1.3035
AKAP1	0.0371666666666667
SLC16A6	-0.1605
RIN3	-0.027
PSG2	0.0155
DIP2B	1.05341666666667
PSORS1C1	-0.4465
KIAA0495	0.266
FLJ90709	0.3585
LPA	0.129833333333333
PIGA	-0.3575
LY75	2.6515
UTS2	-5.87433333333333
RREB1	0.50325
GALNACT-2	0.0519
MGC3196	-0.679
FLJ31568	-1.36825
LPHN1	0.258625
SP1	1.334125
TOX4	0.611333333333333
HSPA9	-0.1497
APOBEC1	-0.3795
SLC35E4	-1.32525
LSM5	-0.84275
SURF1	1.46375
ZBTB1	0.818083333333333
GTF2F1	-0.2155
RPS15A	0.167428571428571
DUSP21	-0.6245
GINS4	-3.33833333333333
MYO15A	0.532166666666667
GIMAP7	3.7945
MGC13379	0.929
ATP6V1E2	-1.196
UTP3	0.25275
HNRPA3	-1.4429375
MT4	0.6595
C14orf155	0.126
U1SNRNPBP	0.03675
CKLF	-1.564
PLEKHN1	-1.21166666666667
MBNL1	-0.436666666666667
NUP160	-1.86575
ACSM2A	-0.96675
LOC129881	-0.79975
KIAA1529	-1.192
FLJ22639	-1.784
HAND1	-0.591
GSX1	0.6765
FGA	-4.014
SERPINB1	-0.24875
ZNF642	0.61675
IGFBP1	-7.625
SLC1A1	-2.063875
DHX57	-0.509375
ZNF766	0.6525
PTPN21	0.1834
GDPD3	-0.508166666666667
PNPLA5	0.282
TBR1	-0.2235
FAM116A	-0.1775
IQGAP1	0.515125
FOS	-1.52325
ZNF226	1.00975
FIGNL1	-1.1235
C14orf1	0.617166666666667
ZMYND17	-0.0755
PUS7	-1.31933333333333
TUBB6	-2.810875
KCNQ2	-1.205
MARCH6	0.0636666666666667
CCDC33	0.6225
PRODH	0.105
RBM11	0.39325
EPHA6	-0.282571428571429
SLC43A1	-0.328
LOC196541	0.389375
NTN1	0.527666666666667
ING4	1.25925
PCDHB10	-2.364
DPH2	-0.7035
SPACA4	0.4625
FBXL21	-5.642
DIAPH1	-0.988833333333333
ZNF71	0.358
CEP76	-1.18
CORO1A	0.28275
RRM2	-3.42025
EDG4	0.69075
OS9	0.0858333333333333
SLC4A1AP	-0.1285
COG5	-0.2315
COPS8	-0.712
NGLY1	-0.49325
NCBP2	-0.095125
C17orf42	-0.666333333333333
GPSM3	1.644875
SIL1	0.674833333333333
ASB6	0.2465
SMAD5OS	0.123833333333333
UNC93A	-2.835125
A1BG	0.452666666666667
C21orf62	0.71025
FMO5	-0.0329166666666667
ATRIP	0.952333333333333
CEBPG	-0.270333333333333
C7orf38	0.481166666666667
TNFRSF1B	0.271666666666667
CLEC1A	1.1745
IQSEC1	0.795875
PATZ1	1.0172
RBM22	0.383125
BAG2	-3.42
PAQR5	-1.8155
C9orf127	-0.0544
THNSL1	0.075
SHROOM3	2.573
JAM2	-0.4395
SNRPN	-1.5935
ALX4	0.453
CACNA1S	-0.3845
FAM130A1	1.215
CORIN	0.889
CD300LB	1.0345
PLEKHG6	0.431
LRRC40	-0.9005
PCLKC	-0.80775
PCDHB16	-2.51083333333333
WNT2B	-0.827666666666667
ASNS	-2.22255555555556
MRPL49	0.191625
FLJ46111	1.62
ISG20	-0.747125
SMU1	-0.442166666666667
CASZ1	1.0555
POLR1D	0.5425
GIN1	0.3635
SNAG1	0.430333333333333
ANKRD29	-0.9345
CDKN2AIP	0.3115
KRR1	0.64125
CXCL1	-3.34233333333333
EPM2A	-0.1953
PC	-0.633166666666667
DEFB127	1.243
PDZRN4	0.175666666666667
FAH	0.810125
OR51E1	0.1815
CDC2L6	-0.686333333333333
DNTTIP1	-0.0335
PAX8	-0.6105
TMEM116	0.016
C1orf150	1.1905
PRO2012	-0.0055
MRPL40	0.1225
BEX1	-2.2533
SLC2A4	-0.7605
PKMYT1	-1.36325
FEZF2	-0.5885
SLC26A9	-1.1155
MAP2	-0.326416666666667
LYL1	-0.54125
SLC25A19	-1.025
NOS3	0.087
ZNF34	1.626
TMPRSS11F	0.28
FAM43A	-0.9065
FCRL4	0.182166666666667
KLF14	0.10075
FLRT2	-1.57666666666667
WRN	-0.32425
SDF2	0.0902
KRT8P12	1.34825
C6orf195	-0.287
C9orf125	-3.18383333333333
DZIP3	-0.7285
RIT1	0.492416666666667
SCML1	-0.622166666666667
RHBDF2	-0.344375
OR2G3	0.4405
REXO1L1	-0.2905
MAP3K7IP3	-0.17275
C3orf57	-2.38375
FBXW11	-0.663833333333333
ETAA1	-0.58425
C14orf131	0.3584
AKT1S1	1.23625
SLC12A5	-1.31575
C9orf164	1.44175
NRIP3	-0.972125
NOS1AP	1.0165
TMEM121	1.499
SAP30BP	0.1699
DGCR6	0.50725
WDR76	-1.9425
FAM82B	-0.099
LOC606495	-0.349
MAP9	0.950333333333333
BCDIN3D	2.21
CXorf36	1.90633333333333
DSCR3	-0.3431
ZFAND3	0.953875
C7orf43	0.493
SPSB3	1.6965
C19orf19	0.68
FAM133A	-3.086
C12orf25	0.88475
SLC39A3	-0.710875
DISP2	0.492
PI4KAP2	-2.013
MKRN3	-0.949333333333333
ADAMTS13	0.65425
CBLN3	0.5884
TTYH1	-1.32583333333333
C3orf18	1.95975
FLJ13236	0.3545
ZMYND12	4.2295
C18orf25	0.4995
GLB1L3	-0.6105
ATP13A5	-0.7445
RANBP10	-0.093
CD96	-0.7211
DENND1C	0.7205
RBMS3	-1.0959
SLC41A3	0.536666666666667
DGCR6L	0.5725
TMEM128	0.5945
CSNK1G3	0.333214285714286
MOBKL2C	0.911875
TSPAN6	-1.835375
MATN2	-1.7406
MSL2L1	0.592833333333333
ST6GALNAC2	-0.378666666666667
FGFBP2	-0.90925
FGL1	-6.02983333333333
MPP3	-0.948666666666667
ARHGEF6	0.851833333333333
TGFBR2	-0.13125
ACMSD	-0.65225
IL33	2.36175
C9orf5	-0.763833333333333
DEAF1	0.0754
AMN	0.8415
DEFA6	0.026875
RNF212	-1.242
METT5D1	-0.0368333333333333
CIB1	1.5725
TSSK1B	0.09425
KIAA1727	0.40375
ZNF680	0.549416666666667
LOC399900	-1.047
LOC152217	0.0205
CTNNAL1	-3.8485
CIT	-2.87841666666667
TLE6	0.993
ZNF607	-0.35525
HERC4	-0.783833333333333
DRAP1	-0.2705
PEMT	-0.50975
C10orf111	-0.2195
ZNF575	1.22525
KCTD7	-0.09725
MYO1F	0.741875
LOC285382	-1.388
RAB11A	1.5788
PLCD3	0.21125
C15orf28	0.13075
PTBP2	0.62125
CTB-1048E9.5	-0.337875
C19orf60	0.543833333333333
C7orf25	0.308666666666667
SETD7	0.18475
HOXB9	-4.25
VANGL1	-0.633625
CHAF1B	-2.8675
NDUFA3	1.3765
KIAA1328	-0.641666666666667
SHARPIN	1.298875
TTC23	-1.36425
UGP2	0.107833333333333
ANKIB1	-0.2831
CIRBP	0.804
SEC14L4	-2.99816666666667
OVCH1	-0.0246666666666667
VPS52	0.5725
FAT	-3.350125
M6PRBP1	-0.65275
GPRIN3	0.0625
PPM1F	-1.14883333333333
TSR1	-1.21475
CCDC85A	5.994
PCSK5	-0.70575
ZFHX3	-1.1225
HEMK1	1.4324
PGBD2	0.53625
RSRC2	-0.4475
AURKC	-0.658833333333333
SCRIB	1.273125
ORM2	-4.1425
FAM115A	-0.4827
FZD6	-1.288
UNC119	0.425666666666667
GPX3	-0.6828
NOV	-1.803
CABC1	-0.587625
CDC42SE2	0.266
EIF2S2	-0.5576
RNF130	0.7835
CKAP5	-1.064
RP11-413M3.2	0.780625
C10orf18	0.1672
TMEM93	-0.914
DYX1C1	1.17225
KCNMB2	-2.42775
ANK3	1.444
KRT5	-2.8906
CDH12	-1.148875
QRSL1	-0.772625
JUB	-0.115
SHC4	-3.042
CCL15	1.1685
CCDC22	0.81625
SNX24	0.00125
RARS	-0.4505
MORC2	-0.302
FAM48A	0.752
MT1H	-1.8205
PPP1R14C	-4.23866666666667
FOXD1	-2.38871428571429
C1orf213	-1.62825
AMT	-0.5349
DSN1	-2.15325
PTPLAD2	3.08
DIS3L	0.1725
RASL11A	1.0845
GPRC5B	-0.178625
FRMD7	1.4535
STRN4	0.594
KITLG	3.10709090909091
HDGF	-1.658
OR1S1	0.3055
SETX	-0.3671
DDR2	-0.847125
KCTD12	0.90975
LYZL2	-0.147
WDR52	-0.3025
TMEM2	-0.837125
ZNF579	1.24966666666667
LOC200810	1.376
TNFSF9	-1.466875
PPFIA4	0.42575
CNIH3	-1.39183333333333
MAP4K4	-2.54585714285714
ROD1	0.0162142857142857
ALS2CR12	0.709833333333333
DOCK3	-0.608333333333333
PAQR9	-4.62925
ASB17	-0.442166666666667
STX16	-1.067625
FEZ2	-0.1845
DLAT	-0.732
KIF21B	-0.738333333333333
CDC5L	-0.916
TMEM119	1.20966666666667
CRIP3	2.08375
TPSD1	-0.056
TEPP	0.44025
GNGT2	0.95425
C21orf121	1.43575
WNK1	-0.332166666666667
FLJ10490	1.307
OR51B5	-1.2495
LOC203547	-0.87425
HAS1	-0.478
PPA1	-0.337333333333333
ST7	0.972375
C11orf46	0.4576
POPDC3	-3.669
ACOX2	1.3765
ATCAY	-0.130166666666667
TM4SF19	-2.948
MFSD9	-0.755
PDHB	-0.08175
ERN1	0.36675
LCE3C	0.003
GPR111	-0.262
NOTCH3	0.650333333333333
ADAMTS5	-2.1425
B3GALT1	-0.70125
UGCGL1	-0.952666666666667
FAM58A	0.434
FBXO32	2.925
CLPP	-1.02475
NXPH1	-1.66625
MTMR3	0.732166666666667
ATP1B3	-1.605125
TMEM16A	4.1675
HIST1H3F	0.684166666666667
TRIM25	0.205
SDCBP2	-0.6635
CRKL	-0.971875
HOXB2	-0.961
ANP32B	-1.323
GATM	3.282
AP4E1	-0.266125
EDG5	0.187875
CDKN3	-2.68033333333333
CDH4	-2.4465
PGD	-0.688166666666667
RND1	0.8275
GAD1	-3.3718
MPG	0.54825
LOC440350	-0.174
ZNF133	-0.73725
SERPINB12	-0.2995
AMELY	0.0831666666666666
DHX36	-0.71125
TNFAIP8L2	2.98766666666667
PHTF2	-0.842444444444444
CCDC112	-0.524833333333333
IQCC	0.357
HEYL	2.5165
FTSJ2	-0.508833333333333
APPL1	0.24725
RAB43	0.391642857142857
OR10G2	0.2755
WAC	0.522333333333333
ADCY9	0.891125
RUNDC2B	0.376666666666667
PYCRL	2.0531
AGPAT7	-0.101833333333333
SLC22A9	-1.085
CDKAL1	-0.6215
PDYN	-0.69
C20orf74	-1.17975
MTMR11	-1.04475
VAV3	3.89991666666667
DAPL1	-2.016
STXBP3	0.13525
EIF3G	0.60125
ARHGAP22	-1.17075
NPFFR1	0.2985
NPC1	-0.847333333333333
ALDH9A1	0.619166666666667
ZNF600	1.396125
ZNF678	0.0601666666666667
RASSF1	0.378333333333333
ADD2	-2.93875
PITPNB	-1.35925
PKD2L2	0.3875
LRP11	-1.81075
CDKL1	-0.45325
SMEK2	0.2645
PRODH2	-2.8375
C11orf54	0.3035
SFRS11	-0.600333333333333
IL7	0.3765
ALS2CR16	-0.256
BTG3	-2.2115
PAK2	-0.286444444444444
RP11-679B17.1	-1.10525
GATA4	-1.86866666666667
ATP2B1	-1.43825
LOC130940	-1.2895
C1orf172	2.557
ATF7IP2	0.326
SLC25A43	-0.240166666666667
CENTG3	0.382166666666667
IGF2BP1	-4.2314
FCHSD1	0.3615
CAMK2N2	1.31133333333333
ELAVL3	0.0977
NBPF15	-1.14466666666667
UBE2J2	0.396416666666667
GNL2	-0.68025
PRR3	-0.1652
NLF2	1.9025
OR4F6	0.0015
KLHL24	0.7185
CCDC88A	-2.9614
SGPP1	0.120666666666667
C10orf11	2.31066666666667
SLC35B4	-1.35533333333333
UGT3A2	-0.7565
ARNT2	1.6971
CBR1	-1.169125
ITPR3	-1.0395
TRAPPC6B	0.064
AMZ1	1.421
ARP11	1.85725
WDSUB1	-0.635
APBA1	0.626333333333333
RAB2A	1.4104
C6orf162	-0.689375
HPSE2	-0.37125
PLCE1	-2.65075
INSL3	0.925
DLG1	0.195
PTPLA	-4.558
PIGX	0.18175
TFIP11	0.0433333333333334
FIBIN	0.5745
POLR2G	-0.3535
GRAP2	-1.4735
DNAJB8	0.201
CNBP	0.677166666666666
WASF1	-1.17575
INPP5E	-0.3884
HSPB1	0.9994375
TMEM167	-0.2943
CUBN	-0.19875
IGF1	2.2915625
ITPK1	1.9945
NAALAD2	-2.134125
G3BP1	0.3032
NT5DC1	0.000625000000000007
CYP39A1	1.281
TMEM139	1.95133333333333
POLK	-0.292
GLULD1	-1.9475
RBM15	-0.990833333333333
AMZ2	-0.005
GDF15	-3.33616666666667
MESDC2	-0.22425
INCA	3.62266666666667
ACY1L2	-3.08
GZMM	0.145166666666667
PAIP1	0.25075
CACNA2D1	-0.65525
STK32C	-0.944666666666667
SH3BP4	0.156166666666667
DEC1	0.445
PADI1	0.542
UBB	0.526
PON3	1.91133333333333
PROP1	0.3475
ANKRD13B	-1.092
ADCK1	0.94675
TCF25	-0.374833333333333
SLC38A5	-2.74175
CXorf26	-0.0971666666666667
C19orf39	0.942
PPP1R13B	1.39825
ARL2	-1.2165
TCL6	0.294416666666667
TOP3A	-1.3845
SLC16A14	0.29025
FXYD6	0.153333333333333
HIST1H4E	-0.4235
BBC3	0.969421052631579
UNC5A	0.317666666666667
FAM86C	-0.0285
PI4KB	0.4965
B3GAT1	-3.322
SUSD2	0.628833333333333
OAZ2	0.0406666666666667
NOC4L	-0.04675
C10orf12	-0.775
FADS1	-3.5125
LOC144097	-0.65075
DKK2	2.35433333333333
KIAA1949	-0.34125
RHOT1	0.3174
OXT	0.304333333333333
GPR153	1.4845
ARL4A	-1.56616666666667
SAAL1	-1.58775
CCDC64	-0.25
USE1	0.536833333333333
HNMT	0.247333333333333
PCGF3	0.4368125
CYP2C19	0.35875
C20orf4	0.7865
CCDC11	2.61775
ACSBG2	0.58975
RWDD2A	0.15725
PALLD	2.187625
CPLX4	-0.4575
LOC492311	1.089
KPNA2	-2.5355
MACROD1	0.6444
TMCO3	0.126
