Hybridization REF	TCGA-BH-A18K-01A-11R-A12D-07
ATAD2B	0.57225
ARHGAP17	1.0991
KCNIP3	0.50325
SFPQ	-0.23475
GFRA4	0.242166666666667
AKR1B10	-2.215625
TIGD6	0.159833333333333
RGS16	1.024125
URB1	-0.790666666666667
OR4C46	0.237333333333333
TOP3B	-0.71125
NFATC4	-0.1875
CA14	-5.058
BMPR1A	0.932666666666667
SNRP70	-0.524125
PRL	-0.359
C6orf130	-0.822
STAG2	-0.07225
CD55	-0.944857142857143
RPS23	0.0173333333333333
SSX2	-1.88183333333333
FDPSL2A	0.02725
FBXO27	0.369875
SYNGR3	-1.698
TMSL3	-0.12725
EML1	-2.965
NUP93	-0.16275
SMAD3	-1.5743
KIAA1189	1.474
HNRPUL2	0.904666666666667
TBC1D12	-0.131666666666667
C16orf24	1.35475
MRVI1	0.729333333333333
ZNF581	-1.07083333333333
ELOVL3	-0.5915
OR51Q1	0.5895
CACNB3	1.75833333333333
GALNT13	0.167875
C10orf84	-0.0681875
NEDD4	-2.5268
SPO11	-1.287
OR5AU1	0.3795
NEK4	-0.269642857142857
PRKAR2A	-0.655333333333333
IHPK1	-0.5055
ATP6V0B	0.524875
CACNA1E	-0.4295
CEACAM8	-0.235333333333333
PEX14	-0.6115
FLJ12993	-2.918
ZBTB38	-0.845083333333333
PCTK2	1.047
LRRC16	0.6862
FBLIM1	1.322
FYCO1	0.07525
RP5-1022P6.2	-0.9005
CMTM1	0.161166666666667
PLTP	0.895
RAPH1	0.645
DOCK8	0.02475
EZH2	-0.999333333333333
SLC25A1	-0.593
PLEKHB1	3.1002
GRB7	0.3486
ZFP37	0.157
MRPL33	0.098
PELO	-0.5965
ARMC1	0.916636363636364
C9orf27	-0.387571428571429
FLJ25778	-0.128
C9orf37	-1.32633333333333
TMEM66	0.06275
SPRN	-0.200875
HBEGF	0.00849999999999999
PI4KA	-1.76
LEPRE1	0.2515
POU2AF1	-3.39675
MRPL12	0.0231666666666667
REP15	-0.1915
ZC3H3	2.00325
RASAL1	1.32725
DDAH1	-0.982
ACBD5	0.5965
TMC2	0.3805
CCDC137	-0.802
SAMD13	-2.795
UGT2B15	-5.13516666666667
TIPARP	-2.01475
DNASE1L3	0.0365
TRIM72	0.392
DBX2	-0.08575
IPO8	1.33275
C21orf88	-0.823
MAP3K14	1.643
LOC51233	0.618666666666667
GGTLA4	0.00525000000000001
PDE6D	1.11275
ZNF117	0.2995
CLK2	-0.299875
NKRF	0.2175
TNFSF15	0.6985
DUSP2	1.459125
SECISBP2	-1.1
GABRR2	0.04
PPAP2C	2.4135
LOC51145	0.235166666666667
PAG1	-1.727625
PIK3C3	0.78625
GNG10	-1.167
APOL4	-0.221666666666667
ANKRD28	-0.224125
STMN3	-2.4907
RAB14	0.1523
CDK2AP2	1.3455
HDDC3	-0.922875
COMMD7	0.380125
CXXC1	0.56825
HMCN1	-1.08216666666667
CD40	2.567
DYNC1LI2	-0.6743125
GDI1	0.60275
LOC646938	0.4065
VSNL1	-2.393
PIH1D1	-0.956166666666667
RAET1G	-1.2605
KRTAP5-9	0.236
EFTUD2	-0.296
ZNF311	0.427833333333333
ATP6V1G3	-0.3775
OR2W3	1.1365
SCN4A	0.3225
MED10	-1.152125
FAM135A	2.8904
ARHGAP4	0.707
EHMT2	0.159875
UFD1L	-0.449
ERMP1	-0.4255
MAG1	-2.01
THAP8	0.0925
HACE1	-1.30433333333333
FAM82C	0.0451666666666667
C3orf20	0.3735
UNC84A	-0.2285
SCD5	-0.516714285714286
LASS6	0.754375
LSG1	0.762083333333333
MAL	-3.69125
GPR22	-1.2665
WDR5B	1.166
ACTRT1	0.7025
C17orf60	-0.555833333333333
GRIN2C	-0.3363
ARMC8	0.4935
SLC47A1	-2.83733333333333
DMPK	-0.0925
DHRS13	0.521
SMC1A	-1.07433333333333
KRTAP17-1	0.5415
SMYD5	0.6425
TUSC2	-0.31625
CRHR2	0.4755
KIR3DL2	0.3275
CCDC104	0.17025
ATP2C1	1.70175
CROT	0.24275
PABPC3	1.749
EGR1	-0.630833333333333
THSD1	-0.6635
KHK	-0.894
SLC12A2	-0.196125
CD58	-0.68825
STOX2	1.656
CCDC76	-0.9083
CCDC48	0.66575
DNAH1	-0.38
ZIC4	1.78825
OR1G1	0.058
PSMC6	-1.24766666666667
PROKR1	-0.019
ABCB1	-1.8535
TRAT1	-1.13625
LLGL1	0.216
MTF1	0.6105
USP54	0.61825
PAGE2B	-2.4725
ITGB7	-3.54525
CCDC81	-0.128
LOC149837	0.518
SCUBE1	-0.3885
ZSCAN10	-0.3235
HUWE1	1.22278571428571
CDH17	-0.033
CD180	1.17025
IL17A	0.2165
TMPO	0.35275
KIAA1524	-0.132
HDGFRP3	-0.3625
OXCT1	-0.573
RRAS2	-0.1295
LTBP2	1.247625
SV2B	2.978
CYP2A6	0.338625
PKD1L2	-0.872166666666667
PPM1M	-0.385
FLJ22662	2.41083333333333
ZNF502	2.16125
GP6	-0.5485
CRYBA2	-0.81225
LEF1	-3.0864
CTPS	-0.219428571428571
EYA1	-2.46283333333333
EPS8L1	-0.3445
MAPK14	0.469416666666667
SERPINB2	-5.298
GTF2F2	0.0716666666666667
ZNHIT4	1.4735
PLA1A	-0.632875
C20orf114	-0.662
HPR	-4.2715
C18orf2	-3.02466666666667
SATB2	-2.91125
KCNJ9	0.106625
MGC157906	0.428
MOCS3	0.54325
C17orf71	-0.435333333333333
PPHLN1	-0.1743
HIST1H2BN	-0.608
RAPGEF1	0.00987499999999998
MAP3K8	0.357
DLG4	-0.384333333333333
STC1	-0.0841666666666667
CDGAP	2.568
DDX26B	0.14275
LOC150223	-0.78625
CPSF3	0.389333333333333
TMEM14A	0.55425
MYH3	-3.15775
GPKOW	-0.15375
SULT1A1	-1.10383333333333
SPON1	2.1705
YY1AP1	0.7445
RAB23	0.484
PLA2G4A	-2.84
MAPRE3	0.046
ZNF516	1.56907142857143
GGPS1	0.557
EXOC3L2	-1.003875
C19orf42	0.1814
MAP2K2	-0.150166666666667
HIST1H2BB	0.1485
RNF19B	1.94416666666667
C6orf128	0.0281666666666667
TLR8	2.6045
PCDHA9	0.414
CARS2	0.781875
CLUL1	1.79566666666667
RHAG	-3.96733333333333
UNK	0.053
EXOC8	0.9642
C9orf95	0.3735
C14orf143	-0.984166666666667
MAML3	-0.3735
LDHA	-2.22475
MRPL20	0.733125
KLHDC6	0.0531666666666667
ATP5S	-1.18366666666667
C8orf55	1.568
PHF19	-1.938125
KRTAP13-4	0.391
TTC5	-0.789
XKR5	-0.57875
SILV	-4.72683333333333
TEX28	-0.056
TCTN1	1.08975
CX40.1	0.2955
PPP2R5C	-0.359
C12orf30	0.0258333333333333
CAPG	2.75125
MPZL1	2.53285
ARSB	-0.351333333333333
TDH	-2.3225
WASF4	-0.42825
TSSK3	-1.18566666666667
7A5	1.6865
CRISPLD1	2.099625
MAD1L1	-0.351666666666667
SPIN4	0.169
AMPD1	-1.38125
DPYSL5	0.545
INPP1	-1.7765
ANKRD11	-0.732888888888889
NPAS4	0.317875
GCET2	0.2881
RNASE9	0.1125
GUCY2D	0.357
CCDC98	0.20525
FGF4	-0.0875
CPM	-0.685666666666667
SLC26A4	-2.65133333333333
PLD5	0.041
FAM59A	-0.683
FBXO5	-1.29433333333333
SIPA1L1	-0.4915
DPYS	0.593
ATG4D	-0.3565
TGM3	0.4895
MTCH1	-0.12
HK1	-0.370571428571429
CDC26	-0.247625
GALNT12	-3.7175
LOC339229	-0.2445
MRPL35	-0.357625
ORC4L	0.438625
TNKS	-0.0967857142857143
C2orf24	0.154333333333333
ZNF553	0.625666666666667
GGTLA1	2.2224
ZNF497	-0.21825
CDY1B	0.43125
SLC30A4	0.49225
TUB	-1.441625
ARHGEF18	0.19575
ARRB1	0.61025
KCNK1	2.2035
EREG	-3.3041
SCAMP5	-0.48075
RUNDC3B	-0.20875
ADAMTS20	-0.23975
IL17RB	1.36675
FLJ20323	-0.6175
MCAM	0.525125
POLR3E	-1.38975
AQR	0.4595
IPMK	1.6215
CDCA7	-1.607125
CAMP	0.312
GRHL3	2.3785
ADAMTSL2	0.724
CLMN	1.00966666666667
SSTR3	0.463
MAGEA5	-2.43966666666667
OVOL2	3.75375
JMJD1B	0.30525
RBL2	0.5276
PYGO2	1.23
PPP1R10	0.124166666666667
CSE1L	0.6665
LCA5	-0.03175
RDH16	0.018
ASRGL1	-0.375625
TOM1	0.0225
PTX3	-3.29475
TTC15	0.26075
SCGB3A1	0.468333333333333
MRPL50	-1.367
RCAN3	0.661875
SLC26A11	-0.08225
STYX	0.0161666666666667
CINP	-0.394
MARCH7	1.0175
PFKM	-0.983833333333333
SGMS1	0.0395
RIOK3	0.6434
C1orf110	-0.6865
CES7	1.4965
LOC440248	-0.3385
PPP1R12C	-0.6615
C10orf27	0.433
ATG9A	-0.15425
MRPS26	0.597625
TMEM40	1.265
ELP3	-0.8202
ZNF787	-0.1535
HIAT1	0.455125
C8orf34	-0.041
MGC4655	-0.9696
PELI1	2.21416666666667
PPT1	-0.2648
SLC35C2	-0.4045
C6orf125	0.53675
MUC4	-1.60916666666667
RFC4	-0.687142857142857
GNB2	0.068
NUP50	-0.221
SULT4A1	-1.3495
C7	0.5795
CCDC130	0.0673333333333333
ARRDC4	0.13525
RQCD1	0.503
GLYCTK	-1.01175
AYTL2	-0.169272727272727
MTUS1	-0.2693
LEMD3	0.526166666666667
PLEKHF2	0.5545
HOXA7	-1.2545
GTF3C2	0.4125
DYNLRB2	-1.014
CNOT10	-0.08575
MR1	0.858666666666667
FFAR1	0.11225
PRIC285	0.42625
SLITRK6	-1.313
LIX1	-2.368
UBE1L2	0.151166666666667
F8	1.87975
ACHE	0.218833333333333
KPNA5	0.35675
TNFRSF12A	-0.5315
EGR3	-1.1235
SERPIND1	-3.96033333333333
OASL	1.2395
IFRD1	0.412
WDFY1	-0.0411666666666667
ZNF267	1.8375
ACCN5	0.3785
ZBTB6	-0.308
PPP1R3A	0.0275
PRRT3	-0.042
FBXL19	0.673
TXNIP	-1.08928571428571
ACTN2	-1.24525
ATG9B	-0.446125
C9orf117	-0.40025
IL27	0.2705
RPL36AL	-0.288333333333333
KLK15	-0.3755
CHAD	0.5275
RAP2B	0.7434
HEBP2	2.245
ZNF342	1.593
CAMK2G	-0.472
TLR3	2.2265
FGF14	0.03025
HMGB2	-0.880375
TRPM5	0.1085
OR5M11	0.485
KIF3B	0.642947368421053
PRICKLE2	-1.143
MTMR9	-0.397
C3orf27	0.16075
GLRA3	-1.38766666666667
NSDHL	0.175166666666667
TMEM32	0.2635
POLR2D	-0.355666666666667
MYADML	0.264
C9orf114	-0.929
MRGPRX1	-0.7505
TOPORS	0.02725
CLDN19	-0.57875
C1QL4	0.575
RNF165	0.1855
DHRS9	0.1835
DNAH2	-1.58066666666667
FXR1	-0.611666666666667
ZMYM3	-0.865125
CASP3	-0.670833333333333
FAM120C	0.08125
SCLY	0.06525
CA7	0.274
ENTPD5	-0.509666666666667
ZNF461	0.314125
PDIA5	0.30175
C1orf19	0.578
TMEM67	1.31275
KCTD20	-0.11275
WDR47	0.7975
FLJ38723	1.111
KLRF1	-0.599333333333333
TAS2R16	0.3865
CLDN12	1.31625
PRKCE	-1.7565
UBXD4	0.02425
ITGAM	3.1275
GLT8D3	-0.120125
WDR31	-0.3857
RGS2	-0.25175
OR51L1	0.469
MST1R	1.7405
KIAA1737	0.32225
OR4A5	0.276
GLIS1	-2.58283333333333
PTMA	1.21564285714286
NAPA	0.312
PRDM11	-0.05
LIPF	-0.665
DIRAS3	0.20025
ASGR2	-4.27
C1QTNF4	-0.613
PIK3R4	0.190833333333333
ARMC3	1.574
NDUFV3	-0.135916666666667
BTBD3	1.86083333333333
PPP1R2	0.161833333333333
UBE2NL	0.96075
FOSL2	0.868142857142857
FAM119A	0.394833333333333
TUBA4A	0.655
KRTAP12-1	-0.00574999999999999
SFRS2	0.44225
RHPN1	0.6743
EEF2	-0.340666666666667
ZDHHC11	-2.00383333333333
EPHA3	-1.7694
RBM12	-0.79475
H2AFJ	-0.942333333333333
EDIL3	1.4535
KIF26A	-2.26675
SERGEF	0.2495
B3GALT4	2.12775
LOC90925	-0.161833333333333
OSCAR	-0.340375
NPFF	-0.74425
DEDD	1.2915
TMEM155	-0.982125
PTPN1	-0.01925
SCYL2	1.16816666666667
SKAP1	-0.15125
LEAP2	-3.17716666666667
GADD45G	0.0357
IFITM3	0.336125
PILRB	-1.495
SLU7	-0.675125
DSC3	5.36225
DNMT3L	-0.6285
PAPD5	0.3315
B3GNT3	-2.09766666666667
LHCGR	0.2775
MSL-1	0.72925
UBE2S	-0.76625
SAP130	0.1115
ANAPC11	0.173
MAGED4B	-0.431
ATP6V1B2	-0.482333333333333
C14orf179	0.367375
CAPZA1	-0.0955
CDYL2	-1.46816666666667
GLRX3	-0.486
LOC136288	-0.86725
MOBKL1A	-0.8585
HTR2B	1.65875
CRYGD	-0.0926666666666667
NUS1	0.650333333333333
PGRMC1	2.0415
MYOM2	-0.23125
FLJ39653	-2.67683333333333
CHM	-0.0973
OR5M8	0.383
ZNF619	-0.1805
FAM105A	-0.0495
CCNL1	-0.851125
NAP1L3	-1.55475
C10orf57	2.38733333333333
B3GALNT1	1.70983333333333
CSN1S2A	-0.7595
TCP10L	-0.32175
GDAP2	1.05675
DMKN	-4.0815
COX6B1	-0.47825
DNASE2	1.18983333333333
MSH5	-2.049
LGMN	-0.479625
USP31	1.1364
OR13C8	1.0505
SDCBP	-1.585
NUDT11	-1.09833333333333
PYGL	-0.807166666666667
SNPH	-2.35583333333333
B3GNT4	-0.531
MIZF	0.1554
NUBPL	-1.360625
NOD1	-0.2485
CDH22	1.5985
NUBP1	-0.497833333333333
DSCAM	-3.541
DGKI	-0.1665
FAM136A	0.7045
AKAP1	0.8255
SLC16A6	-3.607
RIN3	0.526
PSG2	0.000750000000000004
DIP2B	0.500916666666667
PSORS1C1	0.7565
KIAA0495	-0.441
FLJ90709	-0.5675
LPA	0.953166666666667
PIGA	0.575833333333333
LY75	4.1395
UTS2	-6.25816666666667
RREB1	0.465125
GALNACT-2	1.7931
MGC3196	-0.20225
FLJ31568	-0.97575
LPHN1	-1.674625
SP1	1.041125
TOX4	-0.615166666666667
HSPA9	-0.021
APOBEC1	1.2675
SLC35E4	-1.717
LSM5	-0.62775
SURF1	-0.69975
ZBTB1	-0.56125
GTF2F1	-0.177625
RPS15A	0.0165714285714286
DUSP21	-0.766666666666667
GINS4	-2.47633333333333
MYO15A	-0.9795
GIMAP7	2.50125
MGC13379	1.112
ATP6V1E2	1.13216666666667
UTP3	-0.4415
HNRPA3	-0.3676875
MT4	-1.1995
C14orf155	-0.32775
U1SNRNPBP	-0.9045
CKLF	-1.28533333333333
PLEKHN1	-0.357
MBNL1	-0.268166666666667
NUP160	-1.23
ACSM2A	-0.92825
LOC129881	-0.7605
KIAA1529	-0.3465
FLJ22639	-0.94875
HAND1	-1.076
GSX1	0.447
FGA	-4.0883125
SERPINB1	-0.558
ZNF642	-1.721
IGFBP1	-7.674625
SLC1A1	-1.532375
DHX57	0.429375
ZNF766	-1.0705
PTPN21	-0.7995
GDPD3	-2.37683333333333
PNPLA5	0.1435
TBR1	0.369833333333333
FAM116A	-0.147
IQGAP1	0.874375
FOS	-0.0115
ZNF226	0.65325
FIGNL1	0.2495
C14orf1	0.236166666666667
ZMYND17	-0.698
PUS7	1.048
TUBB6	-1.470375
KCNQ2	-1.45225
MARCH6	-0.00616666666666666
CCDC33	0.419
PRODH	0.0115
RBM11	0.6855
EPHA6	0.62
SLC43A1	-2.23775
LOC196541	0.159375
NTN1	0.685333333333333
ING4	2.01425
PCDHB10	2.45875
DPH2	0.499666666666667
SPACA4	0.063
FBXL21	-4.8345
DIAPH1	-0.572833333333333
ZNF71	0.800833333333333
CEP76	-0.01
CORO1A	-1.1465
RRM2	-0.77375
EDG4	0.90975
OS9	0.1845
SLC4A1AP	0.69925
COG5	0.443
COPS8	-0.3625
NGLY1	-1.1175
NCBP2	0.399625
C17orf42	-0.096
GPSM3	0.31125
SIL1	-0.0788333333333334
ASB6	-0.39625
SMAD5OS	-0.8565
UNC93A	-2.97875
A1BG	-0.3585
C21orf62	0.63825
FMO5	-1.913
ATRIP	-0.774333333333333
CEBPG	0.085
C7orf38	0.3485
TNFRSF1B	0.125666666666667
CLEC1A	1.63283333333333
IQSEC1	-0.77975
PATZ1	-0.2823
RBM22	1.092125
BAG2	0.223333333333333
PAQR5	-2.25883333333333
C9orf127	-2.2544
THNSL1	2.23375
SHROOM3	1.6635
JAM2	-0.79475
SNRPN	-1.67875
ALX4	-0.007
CACNA1S	0.365
FAM130A1	2.001
CORIN	0.2725
CD300LB	0.6685
PLEKHG6	1.6695
LRRC40	-1.08475
PCLKC	-0.84975
PCDHB16	-2.29
WNT2B	-0.384833333333333
ASNS	-0.739555555555556
MRPL49	0.358625
FLJ46111	-0.30675
ISG20	-1.118
SMU1	0.190166666666667
CASZ1	0.522
POLR1D	-0.0499166666666667
GIN1	-0.72475
SNAG1	-0.136833333333333
ANKRD29	-2.09975
CDKN2AIP	-0.37225
KRR1	-0.309
CXCL1	-2.26333333333333
EPM2A	-0.2547
PC	0.259166666666667
DEFB127	0.066
PDZRN4	0.814166666666667
FAH	0.1305
OR51E1	1.074
CDC2L6	0.828833333333333
DNTTIP1	-0.495
PAX8	0.4505
TMEM116	-0.81875
C1orf150	0.422
PRO2012	0.642
MRPL40	-1.4095
BEX1	-3.9404
SLC2A4	-1.84266666666667
PKMYT1	0.1845
FEZF2	-0.374833333333333
SLC26A9	4.4235
MAP2	1.37691666666667
LYL1	-1.567
SLC25A19	-0.0226666666666667
NOS3	-0.1775
ZNF34	0.459166666666667
TMPRSS11F	-0.193
FAM43A	-0.91925
FCRL4	0.059
KLF14	-0.5905
FLRT2	-2.14083333333333
WRN	-0.999
SDF2	0.5086
KRT8P12	-0.3755
C6orf195	2.228
C9orf125	-0.637
DZIP3	-0.00400000000000001
RIT1	0.439083333333333
SCML1	-3.70316666666667
RHBDF2	0.41625
OR2G3	0.926
REXO1L1	-0.188
MAP3K7IP3	-1.174
C3orf57	-7.154
FBXW11	-0.323333333333333
ETAA1	-0.62125
C14orf131	-0.7283
AKT1S1	-0.129
SLC12A5	-1.15425
C9orf164	0.3095
NRIP3	-1.05575
NOS1AP	-2.3015
TMEM121	-2.071
SAP30BP	-0.0695
DGCR6	-0.7635
WDR76	-1.20775
FAM82B	-1.24391666666667
LOC606495	-0.4505
MAP9	0.806166666666667
BCDIN3D	0.121
CXorf36	3.21066666666667
DSCR3	0.3156
ZFAND3	0.24975
C7orf43	0.195666666666667
SPSB3	0.1239
C19orf19	0.1845
FAM133A	-3.54042857142857
C12orf25	1.304
SLC39A3	0.46475
DISP2	-1.2925
PI4KAP2	-2.805
MKRN3	1.29916666666667
ADAMTS13	-1.1
CBLN3	0.4135
TTYH1	0.379
C3orf18	-0.457
FLJ13236	-1.25575
ZMYND12	2.82475
C18orf25	1.998625
GLB1L3	-0.038
ATP13A5	1.3875
RANBP10	-0.707
CD96	-1.2118
DENND1C	-0.34525
RBMS3	-1.4544
SLC41A3	0.786833333333333
DGCR6L	-0.905
TMEM128	-0.198166666666667
CSNK1G3	-0.0151428571428572
MOBKL2C	0.081
TSPAN6	0.66075
MATN2	-1.4572
MSL2L1	-0.225
ST6GALNAC2	-3.7525
FGFBP2	-0.102625
FGL1	-6.81766666666667
MPP3	0.074
ARHGEF6	0.922666666666667
TGFBR2	-0.5805
ACMSD	-2.871
IL33	0.848
C9orf5	-0.37325
DEAF1	-0.1603
AMN	0.1195
DEFA6	0.22425
RNF212	-1.321
METT5D1	-1.0585
CIB1	-0.2648
TSSK1B	0.68375
KIAA1727	0.97125
ZNF680	0.54375
LOC399900	-0.295
LOC152217	-0.119583333333333
CTNNAL1	-2.821
CIT	-0.693333333333333
TLE6	-1.45275
ZNF607	-0.65225
HERC4	-1.05816666666667
DRAP1	-0.2032
PEMT	0.08625
C10orf111	1.074
ZNF575	0.546875
KCTD7	0.70125
MYO1F	0.15775
LOC285382	-0.193
RAB11A	-0.2855
PLCD3	-0.69925
C15orf28	-0.05
PTBP2	-0.988125
CTB-1048E9.5	-0.5245
C19orf60	0.317333333333333
C7orf25	0.937833333333333
SETD7	0.911375
HOXB9	-3.875
VANGL1	0.1158125
CHAF1B	-0.63025
NDUFA3	0.36975
KIAA1328	0.8375
SHARPIN	0.920125
TTC23	-0.352625
UGP2	0.54375
ANKIB1	0.6783
CIRBP	-0.494
SEC14L4	0.652
OVCH1	0.409
VPS52	0.42225
FAT	0.854
M6PRBP1	-0.6315
GPRIN3	0.33
PPM1F	-0.460666666666667
TSR1	0.24875
CCDC85A	0.39925
PCSK5	-0.0195
ZFHX3	-1.6365
HEMK1	-1.3501
PGBD2	1.197
RSRC2	0.272833333333333
AURKC	-1.8705
SCRIB	1.620125
ORM2	-3.23
FAM115A	-1.2345
FZD6	2.63375
UNC119	0.431333333333333
GPX3	-0.6336
NOV	-0.4235
CABC1	0.3275
CDC42SE2	0.28975
EIF2S2	-0.3317
RNF130	0.52975
CKAP5	-0.555166666666667
RP11-413M3.2	-0.323625
C10orf18	1.7183
TMEM93	-0.243
DYX1C1	1.00675
KCNMB2	-3.55771428571429
ANK3	0.448916666666667
KRT5	3.2603
CDH12	3.817625
QRSL1	-0.502375
JUB	-1.643
SHC4	0.515625
CCL15	1.4125
CCDC22	-0.35975
SNX24	-1.558
RARS	-0.70925
MORC2	0.508875
FAM48A	0.321
MT1H	-0.308
PPP1R14C	2.99666666666667
FOXD1	-2.90814285714286
C1orf213	-2.22025
AMT	-2.2204
DSN1	-1.059
PTPLAD2	3.80225
DIS3L	-1.54425
RASL11A	-1.10375
GPRC5B	1.219875
FRMD7	-0.4665
STRN4	0.60825
KITLG	1.15495454545455
HDGF	0.99725
OR1S1	0.5285
SETX	-0.1656
DDR2	-1.05425
KCTD12	1.647
LYZL2	-0.2525
WDR52	-0.2695
TMEM2	-0.94425
ZNF579	0.0158333333333333
LOC200810	0.7985
TNFSF9	-1.229375
PPFIA4	-2.325
CNIH3	-1.29433333333333
MAP4K4	0.524714285714286
ROD1	1.08314285714286
ALS2CR12	3.26
DOCK3	-0.2995
PAQR9	-4.462
ASB17	0.6385
STX16	-1.052
FEZ2	-0.462666666666667
DLAT	0.160666666666667
KIF21B	-1.19433333333333
CDC5L	0.29225
TMEM119	1.12216666666667
CRIP3	-1.325
TPSD1	-0.00266666666666666
TEPP	-0.51275
GNGT2	0.9675
C21orf121	-0.13875
WNK1	1.26125
FLJ10490	-0.0964
OR51B5	-2.4285
LOC203547	0.5635
HAS1	-0.4055
PPA1	-0.196833333333333
ST7	0.015875
C11orf46	0.2031
POPDC3	-3.27866666666667
ACOX2	-2.921
ATCAY	-0.501833333333333
TM4SF19	-0.23775
MFSD9	0.395666666666667
PDHB	-1.2475
ERN1	-0.2675
LCE3C	0.0885
GPR111	1.007
NOTCH3	1.49683333333333
ADAMTS5	1.97875
B3GALT1	-1.02325
UGCGL1	1.01133333333333
FAM58A	1.10316666666667
FBXO32	1.058
CLPP	0.5365
NXPH1	-2.3705
MTMR3	-0.0781666666666667
ATP1B3	-1.131
TMEM16A	2.026375
HIST1H3F	-0.00916666666666666
TRIM25	0.174666666666667
SDCBP2	0.2435
CRKL	-0.91075
HOXB2	-1.73966666666667
ANP32B	-0.616625
GATM	1.639
AP4E1	-0.33375
EDG5	0.927875
CDKN3	-1.37283333333333
CDH4	-2.48375
PGD	-0.354
RND1	-0.46
GAD1	-3.752
MPG	-0.136375
LOC440350	-0.4775
ZNF133	0.32475
SERPINB12	-0.41
AMELY	0.267
DHX36	0.325
TNFAIP8L2	2.66783333333333
PHTF2	0.205888888888889
CCDC112	-0.1555
IQCC	-1.35625
HEYL	2.46433333333333
FTSJ2	-0.797333333333333
APPL1	0.3035
RAB43	0.518071428571429
OR10G2	0.671
WAC	1.04183333333333
ADCY9	-2.030875
RUNDC2B	-0.642833333333333
PYCRL	1.9523
AGPAT7	0.0503333333333333
SLC22A9	-0.964166666666667
CDKAL1	0.496
PDYN	-0.336166666666667
C20orf74	-1.018
MTMR11	0.764
VAV3	1.017
DAPL1	-0.29275
STXBP3	0.4525
EIF3G	-0.02875
ARHGAP22	0.777
NPFFR1	0.29
NPC1	0.0738333333333333
ALDH9A1	0.363833333333333
ZNF600	0.172375
ZNF678	0.559166666666667
RASSF1	-0.486333333333333
ADD2	-2.41075
PITPNB	-0.219375
PKD2L2	0.0111428571428572
LRP11	-0.76025
CDKL1	0.10575
SMEK2	1.243
PRODH2	-2.89383333333333
C11orf54	-0.334666666666667
SFRS11	-0.528833333333333
IL7	1.37566666666667
ALS2CR16	-0.01725
BTG3	-0.312333333333333
PAK2	0.2415
RP11-679B17.1	-3.28925
GATA4	-1.95333333333333
ATP2B1	-1.07925
LOC130940	-1.162
C1orf172	2.679
ATF7IP2	0.321
SLC25A43	1.1555
CENTG3	-0.655083333333333
IGF2BP1	-4.2549
FCHSD1	0.272
CAMK2N2	-0.176166666666667
ELAVL3	0.1194
NBPF15	-1.1485
UBE2J2	-0.20725
GNL2	-0.0935
PRR3	-0.1477
NLF2	0.26825
OR4F6	0.063
KLHL24	0.862
CCDC88A	-0.5692
SGPP1	-2.64616666666667
C10orf11	0.369166666666667
SLC35B4	-1.34983333333333
UGT3A2	-1.012
ARNT2	1.7782
CBR1	0.409
ITPR3	-0.0883333333333333
TRAPPC6B	-1.2451
AMZ1	-1.6
ARP11	1.645
WDSUB1	0.9285
APBA1	0.171166666666667
RAB2A	0.0919
C6orf162	-0.672375
HPSE2	-0.1725
PLCE1	-1.53825
INSL3	0.2595
DLG1	0.8558
PTPLA	-0.613
PIGX	-0.404
TFIP11	-0.599666666666667
FIBIN	1.4285
POLR2G	0.22625
GRAP2	-1.9252
DNAJB8	0.0865
CNBP	0.222666666666667
WASF1	0.675
INPP5E	-1.343
HSPB1	-1.119375
TMEM167	-0.7057
CUBN	-0.14625
IGF1	1.4788125
ITPK1	-0.4319
NAALAD2	-1.271375
G3BP1	0.1818
NT5DC1	-0.030375
CYP39A1	2.895
TMEM139	-1.53508333333333
POLK	-0.5721
GLULD1	-2.3465
RBM15	-0.436833333333333
AMZ2	-0.2935
GDF15	-4.55266666666667
MESDC2	-0.2725
INCA	0.490833333333333
ACY1L2	-0.6385
GZMM	-0.552833333333333
PAIP1	-0.34775
CACNA2D1	-0.38075
STK32C	0.0261666666666667
SH3BP4	-1.63283333333333
DEC1	0.6925
PADI1	0.6995
UBB	0.0366
PON3	2.50183333333333
PROP1	0.2925
ANKRD13B	1.184
ADCK1	-0.44325
TCF25	-0.766166666666667
SLC38A5	-1.564
CXorf26	-0.323333333333333
C19orf39	-0.5265
PPP1R13B	0.35475
ARL2	-0.909
TCL6	0.156583333333333
TOP3A	-0.982
SLC16A14	1.00475
FXYD6	0.820166666666667
HIST1H4E	-0.1055
BBC3	-0.579473684210526
UNC5A	0.318833333333333
FAM86C	0.4472
PI4KB	1.293875
B3GAT1	-3.2
SUSD2	0.503333333333333
OAZ2	-0.794833333333333
NOC4L	0.46675
C10orf12	-0.22025
FADS1	-0.975
LOC144097	-0.05875
DKK2	0.195333333333333
KIAA1949	0.5405
RHOT1	0.4521
OXT	0.6845
GPR153	0.09575
ARL4A	-1.5185
SAAL1	-0.2595
CCDC64	-0.028
USE1	0.481333333333333
HNMT	-0.690333333333333
PCGF3	-0.774375
CYP2C19	0.45125
C20orf4	0.454
CCDC11	1.7725
ACSBG2	-0.0455
RWDD2A	-0.6985
PALLD	1.5675
CPLX4	-2.4295
LOC492311	-1.69125
KPNA2	0.149333333333333
MACROD1	-0.1494
TMCO3	-0.609833333333333
