Hybridization REF	TCGA-BH-A0DT-11A-12R-A12D-07
ZNF434	0.0485
SMARCD1	-1.63683333333333
ZFP106	0.68075
ZNF347	-0.1995
GTF2E1	0.064
RY1	-0.0193333333333333
ATAD2B	0.100125
ARHGAP17	-0.0504
KCNIP3	-0.40125
SFPQ	-0.178125
GFRA4	1.79516666666667
AKR1B10	1.23375
TIGD6	0.890833333333333
RGS16	0.6525
URB1	-1.15616666666667
OR4C46	2.19716666666667
TOP3B	-2.14725
NFATC4	-1.1175
CA14	-4.53825
BMPR1A	0.991
SNRP70	-2.658625
PRL	0.1602
C6orf130	0.30525
STAG2	-0.2545
CD55	0.0888571428571429
RPS23	0.107833333333333
SSX2	-1.74633333333333
FDPSL2A	-1.1865
FBXO27	-0.811875
SYNGR3	-0.4715
TMSL3	1.938
EML1	-0.74
NUP93	-1.2275
SMAD3	-0.4678
KIAA1189	-1.874
HNRPUL2	-1.4885
TBC1D12	0.855333333333333
C16orf24	-0.50725
MRVI1	1.06833333333333
ZNF581	-1.61
ELOVL3	1.235
OR51Q1	0.099
CACNB3	-0.113666666666667
GALNT13	-1.053
C10orf84	0.8921875
NEDD4	0.3148
SPO11	0.8365
OR5AU1	0.3795
NEK4	0.158285714285714
PRKAR2A	-1.61566666666667
IHPK1	-0.5755
ATP6V0B	-0.902375
CACNA1E	1.0105
CEACAM8	1.3324
PEX14	-0.2265
FLJ12993	0.551
ZBTB38	-0.954833333333333
PCTK2	0.855333333333333
LRRC16	1.7687
FBLIM1	-0.19475
FYCO1	1.63625
RP5-1022P6.2	0.693333333333333
CMTM1	0.244833333333333
PLTP	-0.101666666666667
RAPH1	0.846625
DOCK8	1.0085
EZH2	-2.3352
SLC25A1	-1.68566666666667
PLEKHB1	-0.0660999999999999
GRB7	0.6867
ZFP37	0.94575
MRPL33	0.37275
PELO	-0.51375
ARMC1	-0.698818181818182
C9orf27	0.460428571428572
FLJ25778	-0.2525
C9orf37	-2.60216666666667
TMEM66	1.5835
SPRN	0.233875
HBEGF	1.010625
PI4KA	-1.738
LEPRE1	-1.13375
POU2AF1	-1.011375
MRPL12	-2.088
REP15	-0.376
ZC3H3	-1.02875
RASAL1	-1.2325
DDAH1	0.81
ACBD5	-0.265875
TMC2	1.6545
CCDC137	-2.17275
SAMD13	1.2095
UGT2B15	-1.59833333333333
TIPARP	1.81175
DNASE1L3	2.858
TRIM72	0.120666666666667
DBX2	1.47175
IPO8	-0.995
C21orf88	0.7372
MAP3K14	0.01075
LOC51233	0.469666666666667
GGTLA4	1.244
PDE6D	-0.247
ZNF117	0.42175
CLK2	-1.816125
NKRF	-0.49425
TNFSF15	0.5015
DUSP2	0.78
SECISBP2	-0.0408
GABRR2	-0.382
PPAP2C	0.95625
LOC51145	0.294166666666667
PAG1	-1.027875
PIK3C3	0.43025
GNG10	0.39
APOL4	0.0478
ANKRD28	-0.7705
STMN3	-1.2155
RAB14	0.8586
CDK2AP2	-1.7515
HDDC3	0.11725
COMMD7	-0.235375
CXXC1	-1.87225
HMCN1	0.388833333333333
CD40	0.508
DYNC1LI2	-0.1496875
GDI1	-0.94
LOC646938	-0.22775
VSNL1	1.1305
PIH1D1	-1.09833333333333
RAET1G	1.051
KRTAP5-9	0.065
EFTUD2	-1.10025
ZNF311	-0.523166666666667
ATP6V1G3	0.173
OR2W3	-0.80275
SCN4A	0.42675
MED10	-0.9945
FAM135A	0.0599
ARHGAP4	-1.80475
EHMT2	-1.96525
UFD1L	-0.79525
ERMP1	0.053
MAG1	-0.988166666666667
THAP8	-0.858166666666667
HACE1	0.332166666666667
FAM82C	0.100833333333333
C3orf20	3.2135
UNC84A	-0.270333333333333
SCD5	0.485923076923077
LASS6	0.9115
LSG1	-0.327916666666667
MAL	-4.84525
GPR22	-0.401
WDR5B	1.503
ACTRT1	3.094
C17orf60	-1.07283333333333
GRIN2C	0.565
ARMC8	0.175666666666667
SLC47A1	-1.76616666666667
DMPK	-0.23625
DHRS13	-1.38716666666667
SMC1A	-0.412666666666667
KRTAP17-1	0.32775
SMYD5	-1.015
TUSC2	0.163875
CRHR2	0.186
KIR3DL2	0.681
CCDC104	1.2565
ATP2C1	0.929125
CROT	1.413
PABPC3	-1.13316666666667
EGR1	4.65433333333333
THSD1	1.8745
KHK	-2.28125
SLC12A2	2.829
CD58	-0.12925
STOX2	0.947333333333333
CCDC76	-0.0930999999999999
CCDC48	4.65025
DNAH1	-0.267
ZIC4	0.32125
OR1G1	0.3585
PSMC6	-0.1155
PROKR1	-0.2585
ABCB1	1.791125
TRAT1	-2.4785
LLGL1	0.469
MTF1	0.43675
USP54	0.483875
PAGE2B	-3.547
ITGB7	-4.07625
CCDC81	-0.5815
LOC149837	0.25025
SCUBE1	-0.252
ZSCAN10	-0.0345
HUWE1	-0.880071428571428
CDH17	-0.247
CD180	-0.70175
IL17A	1.0715
TMPO	-1.435625
KIAA1524	-1.95866666666667
HDGFRP3	0.292166666666667
OXCT1	0.036
RRAS2	-0.140833333333333
LTBP2	2.7700625
SV2B	2.0565
CYP2A6	3.42525
PKD1L2	-0.121
PPM1M	-0.18025
FLJ22662	2.17483333333333
ZNF502	2.961
GP6	-0.107
CRYBA2	-0.2685
LEF1	-2.3193
CTPS	-2.741
EYA1	-2.75933333333333
EPS8L1	-0.49275
MAPK14	-1.33491666666667
SERPINB2	-5.378375
GTF2F2	0.118666666666667
ZNHIT4	-0.5165
PLA1A	-1.921125
C20orf114	1.52175
HPR	-3.8935
C18orf2	-2.93683333333333
SATB2	-1.83275
KCNJ9	0.078
MGC157906	-0.111
MOCS3	-0.56575
C17orf71	-0.2275
PPHLN1	-0.4872
HIST1H2BN	-2.085875
RAPGEF1	-0.850875
MAP3K8	2.26175
DLG4	1.13866666666667
STC1	1.37191666666667
CDGAP	1.565
DDX26B	0.944
LOC150223	-2.401
CPSF3	-0.768666666666667
TMEM14A	0.4925
MYH3	-0.24875
GPKOW	0.0705
SULT1A1	-1.30883333333333
SPON1	3.5418
YY1AP1	-0.0601666666666667
RAB23	0.3675
PLA2G4A	-1.40025
MAPRE3	-1.2095
ZNF516	0.5745
GGPS1	0.893
EXOC3L2	0.195
C19orf42	0.8759
MAP2K2	-2.3475
HIST1H2BB	-1.4015
RNF19B	-0.553333333333333
C6orf128	-0.0673333333333333
TLR8	2.39125
PCDHA9	0.4055
CARS2	-0.53475
CLUL1	3.89333333333333
RHAG	-4.19566666666667
UNK	0.0155
EXOC8	0.8977
C9orf95	1.89575
C14orf143	0.5705
MAML3	1.85416666666667
LDHA	-2.06075
MRPL20	0.26575
KLHDC6	1.11383333333333
ATP5S	0.467166666666667
C8orf55	-1.799
PHF19	-2.946625
KRTAP13-4	0.7185
TTC5	-0.591
XKR5	-0.266
SILV	-5.18933333333333
TEX28	0.9635
TCTN1	0.36325
CX40.1	0.12175
PPP2R5C	0.0564999999999999
C12orf30	-1.06666666666667
CAPG	1.35975
MPZL1	0.81955
ARSB	-2.34516666666667
TDH	-1.3505
WASF4	-0.1975
TSSK3	-0.956
7A5	0.74
CRISPLD1	4.122375
MAD1L1	-1.89166666666667
SPIN4	-0.551
AMPD1	2.78575
DPYSL5	-0.0820000000000001
INPP1	1.39233333333333
ANKRD11	-1.19188888888889
NPAS4	-0.544625
GCET2	0.7597
RNASE9	-0.065
GUCY2D	0.752333333333333
CCDC98	1.119
FGF4	0.62175
CPM	-1.179
SLC26A4	-0.270833333333333
PLD5	0.783
FAM59A	0.8741
FBXO5	-2.03477777777778
SIPA1L1	-0.20325
DPYS	1.4615
ATG4D	-1.21125
TGM3	0.409
MTCH1	-1.4045
HK1	-0.5915
CDC26	0.432625
GALNT12	-1.90766666666667
LOC339229	-0.958
MRPL35	-0.164
ORC4L	0.321375
TNKS	-0.860928571428571
C2orf24	-0.683333333333333
ZNF553	-0.151
GGTLA1	1.9077
ZNF497	-0.13875
CDY1B	0.7425
SLC30A4	-0.180625
TUB	0.247375
ARHGEF18	-0.75325
ARRB1	-0.23625
KCNK1	-0.23775
EREG	0.2551
SCAMP5	-0.65
RUNDC3B	4.46075
ADAMTS20	-1.2705
IL17RB	0.23925
FLJ20323	-0.4
MCAM	0.236625
POLR3E	-2.51683333333333
AQR	0.622333333333333
IPMK	-0.6105
CDCA7	-4.093
CAMP	0.02925
GRHL3	0.64925
ADAMTSL2	0.921166666666667
CLMN	2.25066666666667
SSTR3	1.3825
MAGEA5	-1.718
OVOL2	3.43825
JMJD1B	1.18675
RBL2	0.77
PYGO2	-0.31525
PPP1R10	0.0075
CSE1L	-1.49216666666667
LCA5	3.20125
RDH16	-0.1595
ASRGL1	-1.29325
TOM1	-2.1725
PTX3	-1.5655
TTC15	-0.03475
SCGB3A1	5.00283333333333
MRPL50	-0.206
RCAN3	-0.076125
SLC26A11	0.54325
STYX	-0.509833333333333
CINP	-0.24875
MARCH7	0.8525
PFKM	-0.973666666666667
SGMS1	1.00216666666667
RIOK3	-0.224
C1orf110	0.9695
CES7	1.06425
LOC440248	-0.27875
PPP1R12C	-2.248
C10orf27	2.441
ATG9A	-1.84075
MRPS26	-0.021875
TMEM40	1.40975
ELP3	-0.4755
ZNF787	-1.6213
HIAT1	0.287125
C8orf34	1.49083333333333
MGC4655	-0.9245
PELI1	2.00616666666667
PPT1	-0.1104
SLC35C2	-1.94133333333333
C6orf125	-0.69
MUC4	-1.5184
RFC4	-1.98485714285714
GNB2	-1.88883333333333
NUP50	-0.652142857142857
SULT4A1	-1.4356
C7	2.301875
CCDC130	-0.592333333333333
ARRDC4	1.3145
RQCD1	-1.2725
GLYCTK	-1.10275
AYTL2	-2.47836363636364
MTUS1	1.4369
LEMD3	0.515166666666667
PLEKHF2	0.8555
HOXA7	2.148625
GTF3C2	-2.237
DYNLRB2	4.094
CNOT10	-0.57375
MR1	0.344833333333333
FFAR1	-0.2725
PRIC285	0.681
SLITRK6	2.9945
LIX1	-2.6142
UBE1L2	-1.49275
F8	1.641
ACHE	0.701
KPNA5	0.187
TNFRSF12A	-1.71533333333333
EGR3	4.9875
SERPIND1	-4.46716666666667
OASL	-0.61625
IFRD1	-0.571875
WDFY1	-0.582666666666667
ZNF267	0.962875
ACCN5	0.519
ZBTB6	-0.154
PPP1R3A	0.171
PRRT3	0.682
FBXL19	1.0895
TXNIP	2.05185714285714
ACTN2	-2.50125
ATG9B	-0.12625
C9orf117	0.3585
IL27	1.1845
RPL36AL	0.550666666666667
KLK15	0.977666666666667
CHAD	2.515
RAP2B	0.0206
HEBP2	1.23175
ZNF342	0.8645
CAMK2G	-0.85
TLR3	2.24925
FGF14	1.99575
HMGB2	-0.932875
TRPM5	0.354666666666667
OR5M11	0.7105
KIF3B	-0.874894736842105
PRICKLE2	1.49
MTMR9	0.5955
C3orf27	-0.23925
GLRA3	4.10383333333333
NSDHL	-0.776833333333333
TMEM32	0.3845
POLR2D	-1.8045
MYADML	0.913
C9orf114	-1.87925
MRGPRX1	1.5715
TOPORS	0.821
CLDN19	1.6545
C1QL4	0.861
RNF165	-2.6535
DHRS9	-0.55675
DNAH2	1.2715
FXR1	-0.617166666666667
ZMYM3	-1.978
CASP3	-0.203666666666667
FAM120C	-0.574
SCLY	-1.65125
CA7	-0.3305
ENTPD5	-0.324666666666667
ZNF461	0.295
PDIA5	-1.19425
C1orf19	0.0635
TMEM67	0.5925
KCTD20	-2.18775
WDR47	1.0225
FLJ38723	0.294
KLRF1	2.384
TAS2R16	-0.481
CLDN12	1.03125
PRKCE	-0.8395
UBXD4	-0.52075
ITGAM	2.3905
GLT8D3	-0.316625
WDR31	-0.309
RGS2	4.676
OR51L1	2.272
MST1R	-0.015
KIAA1737	1.782
OR4A5	0.071
GLIS1	-1.6395
PTMA	0.204642857142857
NAPA	0.023
PRDM11	1.73375
LIPF	1.385
DIRAS3	4.20475
ASGR2	-3.582125
C1QTNF4	2.48525
PIK3R4	0.107666666666667
ARMC3	1.72175
NDUFV3	-0.691333333333333
BTBD3	-0.132333333333333
PPP1R2	0.654833333333333
UBE2NL	-0.44175
FOSL2	0.210285714285714
FAM119A	-1.392
TUBA4A	-0.9727
KRTAP12-1	0.31625
SFRS2	-0.4675
RHPN1	-0.4958
EEF2	-1.78916666666667
ZDHHC11	-0.0326666666666667
EPHA3	-0.7968
RBM12	0.28375
H2AFJ	0.02175
EDIL3	0.4925
KIF26A	0.00375
SERGEF	0.18275
B3GALT4	2.0585
LOC90925	0.621
OSCAR	-0.06525
NPFF	-0.483625
DEDD	0.141
TMEM155	-0.844125
PTPN1	-0.32725
SCYL2	0.1935
SKAP1	2.35675
LEAP2	-1.8105
GADD45G	2.1419
IFITM3	0.926625
PILRB	-1.2125
SLU7	0.5370625
DSC3	2.085
DNMT3L	-0.9725
PAPD5	-0.6965
B3GNT3	0.349833333333333
LHCGR	-0.0365
MSL-1	-0.93025
UBE2S	-3.14
SAP130	-0.473
ANAPC11	-0.23925
MAGED4B	-1.398
ATP6V1B2	-0.2555
C14orf179	0.81475
CAPZA1	-0.461
CDYL2	-0.992333333333333
GLRX3	-0.624
LOC136288	-0.70775
MOBKL1A	0.86925
HTR2B	1.50775
CRYGD	-0.652
NUS1	-0.533666666666667
PGRMC1	1.0895
MYOM2	4.26275
FLJ39653	-1.66533333333333
CHM	-0.1903
OR5M8	0.4425
ZNF619	0.7375
FAM105A	1.24225
CCNL1	0.4075
NAP1L3	1.188
C10orf57	1.642
B3GALNT1	0.9305
CSN1S2A	0.0595
TCP10L	0.2085
GDAP2	0.062375
DMKN	0.196333333333333
COX6B1	0.02075
DNASE2	-1.1645
MSH5	-2.529
LGMN	-0.433625
USP31	0.7083
OR13C8	1.2065
SDCBP	0.2182
NUDT11	-0.185666666666667
PYGL	-1.09933333333333
SNPH	-0.115833333333333
B3GNT4	-1.9785
MIZF	-1.2568
NUBPL	-0.08125
NOD1	0.0101666666666667
CDH22	2.393625
NUBP1	-0.518
DSCAM	-4.54
DGKI	1.3205
FAM136A	-1.15075
AKAP1	0.404333333333333
SLC16A6	-0.9925
RIN3	-2.197
PSG2	1.0975
DIP2B	0.2685
PSORS1C1	1.1216
KIAA0495	-1.0735
FLJ90709	-0.08
LPA	1.3935
PIGA	0.6795
LY75	3.92633333333333
UTS2	-7.07
RREB1	-1.61275
GALNACT-2	0.2015
MGC3196	-1.21775
FLJ31568	1.54325
LPHN1	0.166875
SP1	0.223625
TOX4	0.426166666666667
HSPA9	0.0786
APOBEC1	null
SLC35E4	-0.91825
LSM5	-0.58725
SURF1	-0.5415
ZBTB1	0.74875
GTF2F1	-0.43225
RPS15A	0.272
DUSP21	-1.02666666666667
GINS4	-4.60833333333333
MYO15A	0.384
GIMAP7	4.726
MGC13379	1.50225
ATP6V1E2	0.269833333333333
UTP3	0.90575
HNRPA3	-0.0535
MT4	-1.916
C14orf155	1.4425
U1SNRNPBP	0.073
CKLF	-0.754166666666667
PLEKHN1	-0.781333333333333
MBNL1	-0.16225
NUP160	-1.01625
ACSM2A	-1.6235
LOC129881	1.983
KIAA1529	0.928
FLJ22639	-1.929
HAND1	-1.3825
GSX1	1.1415
FGA	-4.15753333333333
SERPINB1	0.1125
ZNF642	0.6005
IGFBP1	-8.061125
SLC1A1	-0.0265
DHX57	-0.4755
ZNF766	-0.333
PTPN21	-0.2449
GDPD3	-1.59133333333333
PNPLA5	-0.2115
TBR1	-0.495
FAM116A	0.9165
IQGAP1	1.149375
FOS	3.105375
ZNF226	0.837875
FIGNL1	-0.511833333333333
C14orf1	-0.609166666666667
ZMYND17	-1.35
PUS7	-1.3065
TUBB6	-0.893875
KCNQ2	-1.289
MARCH6	0.0664166666666667
CCDC33	1.551
PRODH	1.2765
RBM11	2.28725
EPHA6	2.15183333333333
SLC43A1	0.662
LOC196541	0.385166666666667
NTN1	0.205545454545455
ING4	0.22525
PCDHB10	1.35375
DPH2	-1.3765
SPACA4	-0.5565
FBXL21	-3.0575
DIAPH1	-1.59033333333333
ZNF71	0.739333333333333
CEP76	-0.45
CORO1A	-3.328
RRM2	-4.526
EDG4	-0.457
OS9	-0.952666666666667
SLC4A1AP	-0.22475
COG5	-0.4245
COPS8	-0.38475
NGLY1	-0.2095
NCBP2	-0.341
C17orf42	0.355666666666667
GPSM3	-0.112375
SIL1	-0.438833333333333
ASB6	-1.16125
SMAD5OS	0.478166666666667
UNC93A	-3.670125
A1BG	-0.181
C21orf62	1.22666666666667
FMO5	2.17675
ATRIP	-2.06883333333333
CEBPG	0.277166666666667
C7orf38	0.0323333333333333
TNFRSF1B	-1.56933333333333
CLEC1A	2.35233333333333
IQSEC1	-0.06925
PATZ1	0.1108
RBM22	0.39575
BAG2	-1.819
PAQR5	-2.10816666666667
C9orf127	0.3013
THNSL1	0.237
SHROOM3	2.9787
JAM2	3.205
SNRPN	-2.82025
ALX4	0.0855
CACNA1S	0.8895
FAM130A1	0.49025
CORIN	2.6745
CD300LB	1.795
PLEKHG6	0.424
LRRC40	-0.39425
PCLKC	-0.27375
PCDHB16	1.512
WNT2B	0.601333333333333
ASNS	-2.05188888888889
MRPL49	-1.06875
FLJ46111	-1.9115
ISG20	0.08025
SMU1	0.3516
CASZ1	0.2325
POLR1D	0.284083333333333
GIN1	0.4745
SNAG1	0.369833333333333
ANKRD29	0.84425
CDKN2AIP	0.5455
KRR1	0.023
CXCL1	-0.265166666666667
EPM2A	0.5334
PC	-0.3355
DEFB127	-0.2425
PDZRN4	1.97
FAH	0.019
OR51E1	1.1915
CDC2L6	-1.6755
DNTTIP1	-0.7195
PAX8	1.20475
TMEM116	0.753
C1orf150	-0.057
PRO2012	-0.4215
MRPL40	-0.198666666666667
BEX1	-2.0022
SLC2A4	0.959666666666667
PKMYT1	-2.3245
FEZF2	0.0236666666666667
SLC26A9	-2.27033333333333
MAP2	0.110818181818182
LYL1	-3.048
SLC25A19	-1.888
NOS3	0.8445
ZNF34	-0.0788333333333334
TMPRSS11F	-1.391
FAM43A	-1.733
FCRL4	-0.02
KLF14	-0.06025
FLRT2	0.904333333333333
WRN	-0.55
SDF2	0.5945
KRT8P12	-1.89275
C6orf195	0.3055
C9orf125	-0.108833333333333
DZIP3	-0.393
RIT1	0.354583333333333
SCML1	-1.13566666666667
RHBDF2	-0.5505
OR2G3	-0.3935
REXO1L1	3.5685
MAP3K7IP3	-0.260375
C3orf57	-3.4125
FBXW11	-0.309333333333333
ETAA1	-0.135
C14orf131	-0.8959
AKT1S1	-3.97025
SLC12A5	-1.39385714285714
C9orf164	-0.142
NRIP3	-0.349375
NOS1AP	-0.87775
TMEM121	0.037
SAP30BP	-0.3569
DGCR6	-0.30325
WDR76	-2.699
FAM82B	-0.156833333333333
LOC606495	-2.2175
MAP9	1.88716666666667
BCDIN3D	1.13075
CXorf36	4.29016666666667
DSCR3	-0.7941
ZFAND3	-1.12075
C7orf43	1.21683333333333
SPSB3	-0.947
C19orf19	3.84975
FAM133A	-2.15325
C12orf25	0.11325
SLC39A3	-1.967125
DISP2	0.58275
PI4KAP2	-4.2605
MKRN3	-3.1176
ADAMTS13	0.430625
CBLN3	0.639875
TTYH1	0.584666666666667
C3orf18	0.98975
FLJ13236	-1.7045
ZMYND12	3.34475
C18orf25	0.2525
GLB1L3	-1.208
ATP13A5	3.292
RANBP10	-0.1665
CD96	-1.4895
DENND1C	0.119
RBMS3	1.6557
SLC41A3	0.494333333333333
DGCR6L	-0.3715
TMEM128	1.1225
CSNK1G3	0.441
MOBKL2C	0.77375
TSPAN6	1.302875
MATN2	2.329
MSL2L1	-0.695166666666667
ST6GALNAC2	0.303
FGFBP2	2.47475
FGL1	-5.98916666666667
MPP3	0.233833333333333
ARHGEF6	1.24433333333333
TGFBR2	1.1905
ACMSD	-0.03675
IL33	6.2145
C9orf5	0.0296666666666667
DEAF1	-1.2261
AMN	1.9485
DEFA6	0.096
RNF212	-1.31075
METT5D1	-0.438333333333333
CIB1	-0.1104
TSSK1B	-0.577
KIAA1727	0.744
ZNF680	1.155
LOC399900	-3.7345
LOC152217	-0.445333333333333
CTNNAL1	-1.181
CIT	-3.57525
TLE6	-1.113
ZNF607	-1.094
HERC4	-0.618666666666667
DRAP1	-1.4203
PEMT	-0.451
C10orf111	0.1195
ZNF575	0.69925
KCTD7	0.30425
MYO1F	-1.29825
LOC285382	0.0485
RAB11A	1.0806
PLCD3	-0.177
C15orf28	0.0535
PTBP2	0.182625
CTB-1048E9.5	-0.8045
C19orf60	0.380833333333333
C7orf25	0.2625
SETD7	0.55075
HOXB9	-4.546
VANGL1	-1.4951875
CHAF1B	-2.27125
NDUFA3	0.3145
KIAA1328	0.314333333333333
SHARPIN	-1.352125
TTC23	0.16575
UGP2	1.48783333333333
ANKIB1	-0.4803
CIRBP	1.75885714285714
SEC14L4	-1.48333333333333
OVCH1	0.149
VPS52	-0.88675
FAT	0.254
M6PRBP1	-2.03525
GPRIN3	-1.284
PPM1F	-1.64483333333333
TSR1	-0.84025
CCDC85A	3.6065
PCSK5	2.27775
ZFHX3	-0.341
HEMK1	-0.7585
PGBD2	0.97
RSRC2	0.285666666666667
AURKC	-1.74966666666667
SCRIB	-0.914375
ORM2	-5.0115
FAM115A	-0.663
FZD6	1.300875
UNC119	-0.984166666666667
GPX3	-0.0299
NOV	1.1205
CABC1	-0.78025
CDC42SE2	0.13075
EIF2S2	-0.6678
RNF130	1.533625
CKAP5	-1.97966666666667
RP11-413M3.2	0.0475
C10orf18	0.4276
TMEM93	-0.38275
DYX1C1	2.224
KCNMB2	0.616375
ANK3	1.27533333333333
KRT5	2.7351
CDH12	1.489875
QRSL1	-0.381125
JUB	-0.45175
SHC4	1.103375
CCL15	3.14633333333333
CCDC22	-1.1805
SNX24	-0.621
RARS	-0.1565
MORC2	-0.404125
FAM48A	-0.30775
MT1H	1.2035
PPP1R14C	1.2375
FOXD1	-3.21035714285714
C1orf213	-0.671
AMT	-0.5745
DSN1	-2.45175
PTPLAD2	1.7425
DIS3L	-0.3395
RASL11A	0.42875
GPRC5B	1.649125
FRMD7	0.4025
STRN4	0.2895
KITLG	0.723909090909091
HDGF	-2.06
OR1S1	0.488
SETX	-1.0498
DDR2	0.867875
KCTD12	3.05425
LYZL2	1.46925
WDR52	-0.9675
TMEM2	-0.123875
ZNF579	-0.923166666666667
LOC200810	-1.30775
TNFSF9	-2.05225
PPFIA4	-3.331
CNIH3	0.0678333333333333
MAP4K4	-1.25828571428571
ROD1	-0.590642857142857
ALS2CR12	-0.6202
DOCK3	0.3595
PAQR9	-4.1655
ASB17	-0.7758
STX16	-2.569875
FEZ2	0.439833333333333
DLAT	-0.589166666666667
KIF21B	-1.20083333333333
CDC5L	0.00275
TMEM119	0.191666666666667
CRIP3	-1.81075
TPSD1	0.344
TEPP	1.71925
GNGT2	0.31875
C21orf121	2.144
WNK1	-1.07783333333333
FLJ10490	0.1196
OR51B5	-2.59
LOC203547	-1.36675
HAS1	-1.74
PPA1	0.4195
ST7	-0.661
C11orf46	0.24
POPDC3	-2.84
ACOX2	1.66883333333333
ATCAY	0.247833333333333
TM4SF19	-3.627
MFSD9	-0.437
PDHB	0.081
ERN1	0.938
LCE3C	-0.239
GPR111	-0.407
NOTCH3	1.67033333333333
ADAMTS5	5.2965
B3GALT1	-0.0985
UGCGL1	-1.34616666666667
FAM58A	0.101
FBXO32	3.15475
CLPP	-1.025
NXPH1	-0.64275
MTMR3	1.14366666666667
ATP1B3	-0.765875
TMEM16A	5.243625
HIST1H3F	-0.9835
TRIM25	-1.351
SDCBP2	0.439
CRKL	-1.755
HOXB2	0.0725
ANP32B	-1.003375
GATM	4.285
AP4E1	-0.4295
EDG5	0.822
CDKN3	-3.4045
CDH4	-1.1845
PGD	-1.69783333333333
RND1	0.4935
GAD1	-3.6664
MPG	-1.198
LOC440350	-0.4165
ZNF133	0.47475
SERPINB12	0.7905
AMELY	0.3788
DHX36	-0.15225
TNFAIP8L2	2.30283333333333
PHTF2	-1.07961111111111
CCDC112	-0.0698333333333333
IQCC	-2.23275
HEYL	2.91816666666667
FTSJ2	-1.19933333333333
APPL1	-0.0195
RAB43	0.167785714285714
OR10G2	0.622
WAC	0.421666666666667
ADCY9	-1.049875
RUNDC2B	-1.18616666666667
PYCRL	-1.3499
AGPAT7	-0.67
SLC22A9	-0.606166666666667
CDKAL1	-0.5725
PDYN	-0.4205
C20orf74	-0.68825
MTMR11	0.811
VAV3	2.61908333333333
DAPL1	3.87325
STXBP3	1.0185
EIF3G	-0.50275
ARHGAP22	-2.1535
NPFFR1	-0.4565
NPC1	-0.0981666666666667
ALDH9A1	1.027
ZNF600	0.315
ZNF678	0.607333333333333
RASSF1	-0.476166666666667
ADD2	-2.09542857142857
PITPNB	-0.109125
PKD2L2	0.912375
LRP11	0.04
CDKL1	-0.9975
SMEK2	0.3735
PRODH2	-3.25016666666667
C11orf54	0.824166666666667
SFRS11	-0.566833333333333
IL7	1.19566666666667
ALS2CR16	-1.319
BTG3	-0.337
PAK2	-0.878555555555555
RP11-679B17.1	-0.3345
GATA4	0.963
ATP2B1	-0.79
LOC130940	2.0445
C1orf172	3.0365
ATF7IP2	-1.01475
SLC25A43	-0.012
CENTG3	-0.823416666666667
IGF2BP1	-4.8817
FCHSD1	0.0825
CAMK2N2	-1.363
ELAVL3	0.2997
NBPF15	-0.872666666666667
UBE2J2	-1.90409090909091
GNL2	-0.6475
PRR3	-0.2482
NLF2	-1.1355
OR4F6	2.94
KLHL24	0.291333333333333
CCDC88A	-1.7477
SGPP1	0.0256666666666667
C10orf11	0.992833333333333
SLC35B4	-1.657
UGT3A2	-0.3605
ARNT2	0.2451
CBR1	-0.65125
ITPR3	-1.534
TRAPPC6B	0.0146
AMZ1	-0.735
ARP11	1.94325
WDSUB1	0.74825
APBA1	1.85566666666667
RAB2A	0.3649
C6orf162	0.87625
HPSE2	2.28775
PLCE1	0.8445
INSL3	0.98475
DLG1	0.398
PTPLA	-2.0915
PIGX	-0.736375
TFIP11	-0.666666666666667
FIBIN	3.8805
POLR2G	-0.3225
GRAP2	-2.4039
DNAJB8	-0.242333333333333
CNBP	1.39866666666667
WASF1	-0.60825
INPP5E	-2.1134
HSPB1	-0.787625
TMEM167	-0.2298
CUBN	0.32425
IGF1	4.6933125
ITPK1	-0.0878
NAALAD2	-0.767875
G3BP1	-0.1581
NT5DC1	0.947
CYP39A1	2.184
TMEM139	2.86933333333333
POLK	-0.086
GLULD1	-2.319
RBM15	-2.33883333333333
AMZ2	-0.1115
GDF15	-3.97566666666667
MESDC2	-0.03175
INCA	1.3865
ACY1L2	-0.1645
GZMM	-1.1615
PAIP1	0.3595
CACNA2D1	0.919
STK32C	-1.19183333333333
SH3BP4	1.2955
DEC1	-0.53
PADI1	1.1435
UBB	0.6055
PON3	3.80033333333333
PROP1	1.285
ANKRD13B	-1.726
ADCK1	-1.96875
TCF25	-1.12583333333333
SLC38A5	-3.888
CXorf26	-0.348833333333333
C19orf39	0.32925
PPP1R13B	0.973
ARL2	-1.442
TCL6	0.780333333333333
TOP3A	-1.4315
SLC16A14	-0.043375
FXYD6	2.22633333333333
HIST1H4E	-1.33075
BBC3	-1.20331578947368
UNC5A	-0.125833333333333
FAM86C	-0.9818
PI4KB	-0.678125
B3GAT1	1.22875
SUSD2	0.801833333333333
OAZ2	-0.417
NOC4L	-1.37675
C10orf12	-1.17875
FADS1	-2.6185
LOC144097	-0.97175
DKK2	1.62566666666667
KIAA1949	-0.49725
RHOT1	0.4805
OXT	2.3706
GPR153	-0.2365
ARL4A	1.00466666666667
SAAL1	-0.745
CCDC64	-1.321
USE1	-0.228166666666667
HNMT	1.85616666666667
PCGF3	-0.269625
CYP2C19	1.343
C20orf4	-0.5985
CCDC11	0.91
ACSBG2	1.15225
RWDD2A	0.1685
PALLD	3.120875
CPLX4	-0.056
LOC492311	1.874
KPNA2	-2.53166666666667
