Hybridization REF	TCGA-BH-A0B5-11A-23R-A12P-07
ZNF434	0.0805
SMARCD1	-0.216833333333333
ZFP106	1.431
ZNF347	0.0515
GTF2E1	-0.61425
RY1	0.5945
ATAD2B	-0.196
ARHGAP17	0.1075
KCNIP3	-0.36375
SFPQ	-0.77975
GFRA4	1.16616666666667
AKR1B10	-3.824
TIGD6	0.213166666666667
RGS16	-0.025
URB1	-0.6125
OR4C46	1.1855
TOP3B	-0.603
NFATC4	-0.2185
CA14	-4.6775
BMPR1A	0.7335
SNRP70	-1.112875
PRL	0.269166666666667
C6orf130	-0.07725
STAG2	0.08975
CD55	-0.461214285714286
RPS23	0.859833333333333
SSX2	-1.1305
FDPSL2A	-0.41575
FBXO27	2.4075
SYNGR3	-1.29016666666667
TMSL3	2.303
EML1	-0.356
NUP93	-0.93975
SMAD3	-0.4449
KIAA1189	-0.252166666666667
HNRPUL2	0.218833333333333
TBC1D12	1.06216666666667
C16orf24	0.324
MRVI1	2.09866666666667
ZNF581	0.4025
ELOVL3	4.653
OR51Q1	2.242
CACNB3	-0.7845
GALNT13	0.910875
C10orf84	1.4339375
NEDD4	-0.0425
SPO11	0.666
OR5AU1	0.7555
NEK4	-0.647928571428572
PRKAR2A	-0.0526666666666667
IHPK1	-0.433666666666667
ATP6V0B	-1.08375
CACNA1E	2.82
CEACAM8	-0.1002
PEX14	0.046
FLJ12993	0.25
ZBTB38	-0.051
PCTK2	0.412833333333333
LRRC16	-0.7299
FBLIM1	-0.609083333333333
FYCO1	1.75225
RP5-1022P6.2	0.0989166666666667
CMTM1	-1.06516666666667
PLTP	1.74233333333333
RAPH1	0.98025
DOCK8	1.0865
EZH2	-2.9978
SLC25A1	1.86333333333333
PLEKHB1	-0.9031
GRB7	-1.8824
ZFP37	-0.216
MRPL33	0.1245
PELO	-0.9095
ARMC1	-0.656454545454546
C9orf27	0.552571428571429
FLJ25778	0.344
C9orf37	-0.631666666666667
TMEM66	1.01175
SPRN	0.30825
HBEGF	2.63225
PI4KA	-0.4685
LEPRE1	-0.84925
POU2AF1	-4.724625
MRPL12	0.1115
REP15	0.7665
ZC3H3	0.25325
RASAL1	-1.601
DDAH1	-1.38875
ACBD5	0.663375
TMC2	0.461
CCDC137	-1.16
SAMD13	-0.191
UGT2B15	-4.5786
TIPARP	-0.088
DNASE1L3	4.37125
TRIM72	0.113166666666667
DBX2	1.99025
IPO8	-0.19675
C21orf88	-1.6634
MAP3K14	0.0035
LOC51233	1.02925
GGTLA4	-2.0475
PDE6D	-0.322
ZNF117	-0.37325
CLK2	-0.691
NKRF	-1.316
TNFSF15	-0.717888888888889
DUSP2	-0.302125
SECISBP2	-0.162
GABRR2	-0.1165
PPAP2C	-1.348
LOC51145	-0.236
PAG1	-1.042875
PIK3C3	0.01875
GNG10	1.015
APOL4	3.22516666666667
ANKRD28	-0.34075
STMN3	-2.0032
RAB14	0.5154
CDK2AP2	0.152
HDDC3	1.077625
COMMD7	0.449
CXXC1	-0.16525
HMCN1	-1.0125
CD40	2.7775
DYNC1LI2	0.5375625
GDI1	-0.16825
LOC646938	1.118
VSNL1	-3.96483333333333
PIH1D1	-0.427
RAET1G	1.0945
KRTAP5-9	0.3815
EFTUD2	-0.85725
ZNF311	-0.4755
ATP6V1G3	0.06925
OR2W3	0.42175
SCN4A	2.818
MED10	-0.42325
FAM135A	0.035
ARHGAP4	-1.94175
EHMT2	-1.018125
UFD1L	-0.9735
ERMP1	-1.52575
MAG1	3.58533333333333
THAP8	0.0211666666666667
HACE1	-0.234166666666667
FAM82C	0.677166666666667
C3orf20	0.7115
UNC84A	0.4835
SCD5	0.239071428571429
LASS6	1.474375
LSG1	-0.652666666666667
MAL	-4.279
GPR22	-0.1125
WDR5B	0.868
ACTRT1	0.6605
C17orf60	-0.538166666666667
GRIN2C	0.6301
ARMC8	0.639166666666667
SLC47A1	-1.83483333333333
DMPK	-0.25275
DHRS13	-1.52116666666667
SMC1A	-1.16933333333333
KRTAP17-1	0.13975
SMYD5	-0.51725
TUSC2	0.16775
CRHR2	0.5355
KIR3DL2	0.644
CCDC104	-0.30075
ATP2C1	0.27225
CROT	-0.96725
PABPC3	-0.5175
EGR1	3.3075
THSD1	1.83175
KHK	-0.81925
SLC12A2	-0.4758125
CD58	0.152
STOX2	0.705
CCDC76	-0.6769
CCDC48	3.689
DNAH1	1.29283333333333
ZIC4	-0.253375
OR1G1	-0.035
PSMC6	-0.5265
PROKR1	1.1
ABCB1	0.435875
TRAT1	-2.6005
LLGL1	-0.077
MTF1	0.401
USP54	0.387125
PAGE2B	-1.507
ITGB7	-3.65025
CCDC81	-0.1745
LOC149837	0.70225
SCUBE1	0.188
ZSCAN10	1.7855
HUWE1	-0.11
CDH17	0.087
CD180	-0.599
IL17A	0.37375
TMPO	-1.970625
KIAA1524	-2.42333333333333
HDGFRP3	-0.956
OXCT1	1.70345454545455
RRAS2	0.740666666666667
LTBP2	3.104875
SV2B	3.69783333333333
CYP2A6	2.37575
PKD1L2	2.42716666666667
PPM1M	1.6025
FLJ22662	1.81733333333333
ZNF502	2.41025
GP6	-0.81375
CRYBA2	-1.3965
LEF1	-4.6285
CTPS	-3.72471428571429
EYA1	0.368833333333333
EPS8L1	-2.4205
MAPK14	0.351333333333333
SERPINB2	-4.429625
GTF2F2	-0.343333333333333
ZNHIT4	0.283
PLA1A	-0.226375
C20orf114	-0.388666666666667
HPR	1.9485
C18orf2	-2.4475
SATB2	-1.31225
KCNJ9	1.44628571428571
MGC157906	0.423
MOCS3	-0.857
C17orf71	-0.895166666666667
PPHLN1	-0.5896
HIST1H2BN	-1.83575
RAPGEF1	0.336375
MAP3K8	2.2395
DLG4	0.545333333333333
STC1	-0.524666666666667
CDGAP	2.986
DDX26B	-1.379
LOC150223	-3.0895
CPSF3	-1.10783333333333
TMEM14A	-1.23575
MYH3	-0.238
GPKOW	-0.2885
SULT1A1	-0.156666666666667
SPON1	6.2045
YY1AP1	-0.6355
RAB23	-0.09475
PLA2G4A	-1.4195
MAPRE3	0.658
ZNF516	-0.263428571428571
GGPS1	-0.083
EXOC3L2	0.2595
C19orf42	1.1956
MAP2K2	-0.1355
HIST1H2BB	-1.275
RNF19B	0.4235
C6orf128	-1.1235
TLR8	2.2035
PCDHA9	0.3715
CARS2	0.1245
CLUL1	-1.76216666666667
RHAG	-3.76083333333333
UNK	-0.347
EXOC8	0.2761
C9orf95	2.7455
C14orf143	-1.22533333333333
MAML3	0.37625
LDHA	-2.03825
MRPL20	0.713625
KLHDC6	1.0725
ATP5S	1.37166666666667
C8orf55	-0.4885
PHF19	-2.003125
KRTAP13-4	0.9735
TTC5	-0.5385
XKR5	-0.72625
SILV	-4.51866666666667
TEX28	0.996
TCTN1	0.0695
CX40.1	0.62275
PPP2R5C	-0.349
C12orf30	-1.79666666666667
CAPG	0.7105
MPZL1	0.2922
ARSB	-1.50733333333333
TDH	-1.66425
WASF4	2.24325
TSSK3	-0.394333333333333
7A5	-2.9575
CRISPLD1	-1.228625
MAD1L1	-0.576333333333333
SPIN4	-1.8
AMPD1	-1.343
DPYSL5	-0.9095
INPP1	0.543166666666667
ANKRD11	-0.921666666666667
NPAS4	-0.027625
GCET2	-0.2518
RNASE9	0.3775
GUCY2D	0.296
CCDC98	1.295
FGF4	-0.367125
CPM	3.80316666666667
SLC26A4	-0.6945
PLD5	1.1435
FAM59A	1.1942
FBXO5	-2.82811111111111
SIPA1L1	-1.378375
DPYS	1.42075
ATG4D	-0.0485
TGM3	-0.0145
MTCH1	0.361875
HK1	-0.470846153846154
CDC26	0.420625
GALNT12	-1.03933333333333
LOC339229	-0.01
MRPL35	-0.16725
ORC4L	-0.04125
TNKS	-0.126357142857143
C2orf24	0.874166666666667
ZNF553	-0.866666666666667
GGTLA1	3.5535
ZNF497	-1.3785
CDY1B	0.2835
SLC30A4	0.595875
TUB	-0.15625
ARHGEF18	-0.8535
ARRB1	2.25275
KCNK1	-2.926125
EREG	-3.6158
SCAMP5	-1.708
RUNDC3B	3.54625
ADAMTS20	-0.2735
IL17RB	-3.294875
FLJ20323	-0.69625
MCAM	2.335
POLR3E	-1.94483333333333
AQR	0.0188333333333333
IPMK	-0.5465
CDCA7	-5.338375
CAMP	-0.96375
GRHL3	-2.06325
ADAMTSL2	0.847
CLMN	3.2735
SSTR3	0.7765
MAGEA5	-2.439
OVOL2	-3.1875
JMJD1B	0.09375
RBL2	1.2611
PYGO2	0.204
PPP1R10	-0.739
CSE1L	-1.71966666666667
LCA5	1.77575
RDH16	-0.00175
ASRGL1	-2.159875
TOM1	1.02033333333333
PTX3	0.4115
TTC15	0.56925
SCGB3A1	1.92
MRPL50	-1.24825
RCAN3	-1.33625
SLC26A11	-0.5715
STYX	0.458166666666667
CINP	0.58
MARCH7	-0.0525
PFKM	-1.80483333333333
SGMS1	0.387666666666667
RIOK3	0.4486
C1orf110	1.3375
CES7	0.325125
LOC440248	-0.45025
PPP1R12C	0.9825
C10orf27	2.85
ATG9A	-0.12775
MRPS26	0.879
TMEM40	-0.1685
ELP3	-0.0171
ZNF787	0.492
HIAT1	0.0335
C8orf34	1.09883333333333
MGC4655	-0.5336
PELI1	0.264666666666667
PPT1	-1.44
SLC35C2	0.0458333333333333
C6orf125	-0.99275
MUC4	-1.02083333333333
RFC4	-2.84928571428571
GNB2	0.226333333333333
NUP50	-0.399428571428571
SULT4A1	-1.329
C7	6.142625
CCDC130	0.073
ARRDC4	-0.1035
RQCD1	-0.71125
GLYCTK	3.3655
AYTL2	-2.15154545454545
MTUS1	1.7749
LEMD3	0.0811666666666667
PLEKHF2	-0.66425
HOXA7	1.71
GTF3C2	-1.359
DYNLRB2	1.06625
CNOT10	-0.86825
MR1	-0.341
FFAR1	0.579
PRIC285	0.398
SLITRK6	-1.04975
LIX1	-2.4631
UBE1L2	-1.20166666666667
F8	3.624125
ACHE	-0.208166666666667
KPNA5	0.94175
TNFRSF12A	-3.4205
EGR3	1.0885
SERPIND1	-3.46083333333333
OASL	0.28675
IFRD1	0.6615
WDFY1	0.121833333333333
ZNF267	-0.95225
ACCN5	0.927
ZBTB6	-0.248
PPP1R3A	0.3335
PRRT3	0.381
FBXL19	-0.677
TXNIP	4.00671428571429
ACTN2	0.2255
ATG9B	-0.786125
C9orf117	-0.096375
IL27	-0.5245
RPL36AL	0.6185
KLK15	0.26175
CHAD	0.7185
RAP2B	-0.2908
HEBP2	4.25425
ZNF342	-0.269
CAMK2G	-0.542
TLR3	2.0185
FGF14	2.3375
HMGB2	-0.1855
TRPM5	-0.0258333333333333
OR5M11	0.2475
KIF3B	-0.358421052631579
PRICKLE2	1.9035
MTMR9	0.2225
C3orf27	0.60725
GLRA3	-0.945666666666667
NSDHL	0.431
TMEM32	0.59175
POLR2D	-0.999583333333333
MYADML	0.8615
C9orf114	-0.7505
MRGPRX1	-0.1865
TOPORS	0.371
CLDN19	-0.999
C1QL4	0.4055
RNF165	-0.778
DHRS9	3.1325
DNAH2	-1.84066666666667
FXR1	0.254166666666667
ZMYM3	-0.87875
CASP3	-0.836333333333333
FAM120C	0.0718749999999999
SCLY	-1.77725
CA7	0.412
ENTPD5	0.251166666666667
ZNF461	-0.02575
PDIA5	-1.22375
C1orf19	-0.966833333333333
TMEM67	-1.9735
KCTD20	-0.305
WDR47	0.9785
FLJ38723	6.3435
KLRF1	1.5135
TAS2R16	0.584
CLDN12	-0.776
PRKCE	-0.49325
UBXD4	-0.058
ITGAM	2.49616666666667
GLT8D3	-0.581375
WDR31	0.0543
RGS2	1.225
OR51L1	0.902
MST1R	-0.9765
KIAA1737	1.311
OR4A5	0.875
GLIS1	1.48933333333333
PTMA	-0.5765
NAPA	1.04325
PRDM11	0.552
LIPF	1.322
DIRAS3	0.24375
ASGR2	-3.695625
C1QTNF4	1.323
PIK3R4	-0.034
ARMC3	0.469
NDUFV3	0.64975
BTBD3	-0.657666666666667
PPP1R2	0.0108333333333333
UBE2NL	-0.839
FOSL2	1.26257142857143
FAM119A	-2.137
TUBA4A	-1.5455
KRTAP12-1	0.24825
SFRS2	-1.51625
RHPN1	-0.9071
EEF2	0.6715
ZDHHC11	-0.33
EPHA3	-0.4899
RBM12	-0.6435
H2AFJ	1.67475
EDIL3	0.0365
KIF26A	0.55775
SERGEF	0.43625
B3GALT4	1.914
LOC90925	1.15183333333333
OSCAR	-0.616875
NPFF	0.709375
DEDD	1.043875
TMEM155	-1.62125
PTPN1	-0.81975
SCYL2	-0.4965
SKAP1	-0.184
LEAP2	-3.09333333333333
GADD45G	2.8144
IFITM3	0.839875
PILRB	-1.137
SLU7	0.136375
DSC3	-0.4055
DNMT3L	-1.292
PAPD5	0.0735
B3GNT3	-1.913
LHCGR	0.19
MSL-1	0.29725
UBE2S	-2.60175
SAP130	-0.51625
ANAPC11	-0.03075
MAGED4B	-2.4485
ATP6V1B2	0.208
C14orf179	0.490625
CAPZA1	-0.784875
CDYL2	-0.8835
GLRX3	-0.5665
LOC136288	-1.24966666666667
MOBKL1A	-1.0365
HTR2B	2.705
CRYGD	0.346166666666667
NUS1	-0.998833333333333
PGRMC1	0.5195
MYOM2	1.79075
FLJ39653	-1.58333333333333
CHM	-0.047
OR5M8	0.9545
ZNF619	0.0565
FAM105A	-0.0635
CCNL1	-0.538
NAP1L3	-0.949
C10orf57	0.524166666666667
B3GALNT1	-1.16016666666667
CSN1S2A	0.8965
TCP10L	-0.585
GDAP2	0.173125
DMKN	-2.647
COX6B1	0.69275
DNASE2	0.289666666666667
MSH5	-1.8585
LGMN	0.822125
USP31	-0.0096
OR13C8	0.57
SDCBP	1.4052
NUDT11	-3.11
PYGL	1.21116666666667
SNPH	-0.6825
B3GNT4	-1.367
MIZF	-0.975
NUBPL	0.25975
NOD1	1.20016666666667
CDH22	0.93825
NUBP1	0.155666666666667
DSCAM	-2.791
DGKI	-0.6595
FAM136A	-1.43325
AKAP1	0.626
SLC16A6	-4.67375
RIN3	0.305
PSG2	-0.47325
DIP2B	-0.493333333333333
PSORS1C1	-0.5363
KIAA0495	0.059
FLJ90709	-0.208
LPA	0.476
PIGA	-0.512166666666667
LY75	0.879833333333333
UTS2	-6.32916666666667
RREB1	-0.25575
GALNACT-2	0.1146
MGC3196	-0.78575
FLJ31568	-1.6505
LPHN1	-0.784625
SP1	1.017375
TOX4	0.423
HSPA9	-0.0841
APOBEC1	0.4175
SLC35E4	-1.36125
LSM5	-0.99075
SURF1	0.747
ZBTB1	-0.124083333333333
GTF2F1	0.1595
RPS15A	1.12414285714286
DUSP21	-0.5805
GINS4	-3.35466666666667
MYO15A	-0.784666666666667
GIMAP7	4.89175
MGC13379	0.554
ATP6V1E2	-0.419333333333333
UTP3	-0.53825
HNRPA3	-0.9298125
MT4	0.195
C14orf155	-1.12375
U1SNRNPBP	0.631
CKLF	-1.2775
PLEKHN1	-2.62266666666667
MBNL1	0.775666666666667
NUP160	-1.13475
ACSM2A	1.7145
LOC129881	-1.09825
KIAA1529	0.3025
FLJ22639	-2.5235
HAND1	-1
GSX1	0.373
FGA	-4.2770625
SERPINB1	0.4745
ZNF642	-0.6785
IGFBP1	-7.809625
SLC1A1	0.5555
DHX57	-0.9975
ZNF766	0.0125
PTPN21	0.4432
GDPD3	-0.8215
PNPLA5	0.7295
TBR1	0.288666666666667
FAM116A	0.02675
IQGAP1	0.333375
FOS	3.765125
ZNF226	0.06375
FIGNL1	-1.976
C14orf1	-0.302
ZMYND17	-0.2775
PUS7	-2.33583333333333
TUBB6	0.3335
KCNQ2	-1.298
MARCH6	-0.0114166666666667
CCDC33	0.6185
PRODH	1.226
RBM11	-1.56725
EPHA6	0.189875
SLC43A1	1.3875
LOC196541	0.386875
NTN1	1.19841666666667
ING4	0.8435
PCDHB10	0.474
DPH2	-1.834
SPACA4	-0.32125
FBXL21	-3.9965
DIAPH1	-1.38683333333333
ZNF71	0.260666666666667
CEP76	-0.3925
CORO1A	-1.70075
RRM2	-5.409875
EDG4	-1.04075
OS9	0.592833333333333
SLC4A1AP	-0.45875
COG5	-0.6765
COPS8	0.09925
NGLY1	-0.4215
NCBP2	-0.441125
C17orf42	-0.384333333333333
GPSM3	0.906
SIL1	0.4
ASB6	-0.961
SMAD5OS	2.06383333333333
UNC93A	-2.96775
A1BG	-1.62633333333333
C21orf62	0.599
FMO5	-0.405916666666667
ATRIP	-0.166
CEBPG	0.584
C7orf38	-0.334666666666667
TNFRSF1B	1.96533333333333
CLEC1A	2.84816666666667
IQSEC1	0.79425
PATZ1	0.2006
RBM22	1.770375
BAG2	-1.194
PAQR5	-3.7805
C9orf127	0.202
THNSL1	-0.7405
SHROOM3	-3.2561
JAM2	2.479
SNRPN	-2.591
ALX4	-0.1065
CACNA1S	0.0355
FAM130A1	-0.022
CORIN	1.0445
CD300LB	0.667
PLEKHG6	1.8005
LRRC40	-0.6575
PCLKC	-0.85725
PCDHB16	1.4165
WNT2B	1.0795
ASNS	-3.46644444444444
MRPL49	-0.2025
FLJ46111	-2.5865
ISG20	-1.228625
SMU1	0.1915
CASZ1	0.347
POLR1D	0.628
GIN1	0.0305
SNAG1	1.4515
ANKRD29	0.7765
CDKN2AIP	0.446
KRR1	-0.01975
CXCL1	-2.124
EPM2A	1.0443
PC	3.68616666666667
DEFB127	0.1195
PDZRN4	3.1745
FAH	2.36875
OR51E1	3.3195
CDC2L6	-0.172833333333333
DNTTIP1	-0.98025
PAX8	0.68
TMEM116	0.104
C1orf150	0.2095
PRO2012	0.4795
MRPL40	0.203666666666667
BEX1	-3.1863
SLC2A4	4.151
PKMYT1	-2.2735
FEZF2	-0.3938
SLC26A9	-2.13125
MAP2	0.768083333333333
LYL1	-0.4885
SLC25A19	-1.05766666666667
NOS3	1.1555
ZNF34	1.64566666666667
TMPRSS11F	-1.39925
FAM43A	1.40825
FCRL4	-0.0683333333333334
KLF14	1.51825
FLRT2	0.6075
WRN	-1.38375
SDF2	0.2358
KRT8P12	-1.3255
C6orf195	0.816
C9orf125	-0.2015
DZIP3	-0.263625
RIT1	0.189083333333333
SCML1	0.298333333333333
RHBDF2	-0.824
OR2G3	0.968
REXO1L1	2.5145
MAP3K7IP3	-0.65925
C3orf57	-6.39625
FBXW11	-0.563333333333333
ETAA1	-0.83875
C14orf131	-0.3683
AKT1S1	0.46725
SLC12A5	-0.306625
C9orf164	-0.19575
NRIP3	-1.561875
NOS1AP	-1.97725
TMEM121	-1.35
SAP30BP	0.2079
DGCR6	0.86575
WDR76	-2.05125
FAM82B	0.31025
LOC606495	-0.419
MAP9	0.221083333333333
BCDIN3D	0.23575
CXorf36	4.41216666666667
DSCR3	0.2311
ZFAND3	0.321875
C7orf43	0.386
SPSB3	1.4733
C19orf19	1.3425
FAM133A	-3.13857142857143
C12orf25	0.53975
SLC39A3	-0.654
DISP2	-0.81875
PI4KAP2	-1.245
MKRN3	-2.13183333333333
ADAMTS13	-0.316375
CBLN3	0.6814
TTYH1	-1.63383333333333
C3orf18	0.86625
FLJ13236	-2.28825
ZMYND12	2.7505
C18orf25	-0.086625
GLB1L3	-1.0965
ATP13A5	-0.53
RANBP10	0.358
CD96	-1.9287
DENND1C	-1.521
RBMS3	3.4547
SLC41A3	0.492166666666667
DGCR6L	1.276
TMEM128	0.987
CSNK1G3	-0.613615384615385
MOBKL2C	2.11225
TSPAN6	0.39425
MATN2	2.1012
MSL2L1	-0.1335
ST6GALNAC2	-0.317166666666667
FGFBP2	5.905625
FGL1	-5.93633333333333
MPP3	-0.669333333333333
ARHGEF6	2.34133333333333
TGFBR2	2.4425
ACMSD	-1.0855
IL33	5.5905
C9orf5	1.10633333333333
DEAF1	-0.0493
AMN	2.1175
DEFA6	0.426125
RNF212	-0.16975
METT5D1	-0.430333333333333
CIB1	0.3981
TSSK1B	0.1255
KIAA1727	-1.24425
ZNF680	-0.356083333333333
LOC399900	-1.5265
LOC152217	0.175833333333333
CTNNAL1	-0.9365
CIT	-4.13125
TLE6	-1.64825
ZNF607	-0.1335
HERC4	-1.23483333333333
DRAP1	-0.738
PEMT	0.845
C10orf111	-0.277
ZNF575	2.018625
KCTD7	0.407
MYO1F	0.15625
LOC285382	0.99575
RAB11A	0.3165
PLCD3	-0.076
C15orf28	-0.49125
PTBP2	0.4825
CTB-1048E9.5	-0.314625
C19orf60	0.657166666666667
C7orf25	0.0231666666666667
SETD7	1.197
HOXB9	-4.1845
VANGL1	-1.212125
CHAF1B	-4.07475
NDUFA3	0.50025
KIAA1328	-0.307666666666667
SHARPIN	0.97075
TTC23	1.4735
UGP2	1.867
ANKIB1	-0.6462
CIRBP	2.08714285714286
SEC14L4	-2.4065
OVCH1	0.0825
VPS52	-0.35325
FAT	-0.723
M6PRBP1	-1.577
GPRIN3	-0.418
PPM1F	1.6255
TSR1	-1.072
CCDC85A	5.1295
PCSK5	3.16525
ZFHX3	-0.1025
HEMK1	-0.1525
PGBD2	-0.73625
RSRC2	-0.261333333333333
AURKC	-1.32366666666667
SCRIB	-1.371125
ORM2	-1.37433333333333
FAM115A	0.4049
FZD6	-0.547
UNC119	-0.660333333333333
GPX3	4.6714
NOV	0.05
CABC1	3.15975
CDC42SE2	-0.326375
EIF2S2	-0.5642
RNF130	2.5155
CKAP5	-1.264
RP11-413M3.2	0.9175
C10orf18	-0.5969
TMEM93	-0.47475
DYX1C1	-1.0115
KCNMB2	-2.276375
ANK3	-0.106416666666667
KRT5	-1.6967
CDH12	-1.1495
QRSL1	-0.49975
JUB	-3.49575
SHC4	-2.58825
CCL15	3.068
CCDC22	0.05175
SNX24	-1.12725
RARS	-0.8955
MORC2	-0.370875
FAM48A	-0.1125
MT1H	0.4335
PPP1R14C	-3.38916666666667
FOXD1	-2.06935714285714
C1orf213	1.56325
AMT	-1.1318
DSN1	-2.37825
PTPLAD2	1.225
DIS3L	0.422
RASL11A	2.266
GPRC5B	1.388125
FRMD7	-1.019
STRN4	-0.13525
KITLG	1.12768181818182
HDGF	-2.1895
OR1S1	-0.0785
SETX	-0.3989
DDR2	2.66375
KCTD12	3.15075
LYZL2	-0.716
WDR52	-1.849
TMEM2	-0.047375
ZNF579	1.04366666666667
LOC200810	-0.34275
TNFSF9	-1.283875
PPFIA4	-3.78925
CNIH3	-1.01383333333333
MAP4K4	-0.723071428571429
ROD1	-0.469571428571429
ALS2CR12	0.873166666666667
DOCK3	-1.7145
PAQR9	-3.84325
ASB17	0.0538333333333333
STX16	-1.262125
FEZ2	0.697666666666667
DLAT	0.535
KIF21B	-1.39816666666667
CDC5L	-0.36175
TMEM119	0.338833333333333
CRIP3	-1.5315
TPSD1	0.327
TEPP	0.9925
GNGT2	0.633
C21orf121	0.37175
WNK1	0.10025
FLJ10490	0.2991
OR51B5	-1.9675
LOC203547	0.089625
HAS1	0.293
PPA1	-0.426833333333333
ST7	-0.209125
C11orf46	0.4453
POPDC3	-2.9355
ACOX2	2.21383333333333
ATCAY	-0.118166666666667
TM4SF19	-4.6485
MFSD9	0.513833333333333
PDHB	0.54425
ERN1	0.28625
LCE3C	0.009
GPR111	-0.67
NOTCH3	2.51716666666667
ADAMTS5	5.603
B3GALT1	-1.05966666666667
UGCGL1	-1.52616666666667
FAM58A	0.0215
FBXO32	1.07475
CLPP	-0.258
NXPH1	-1.44425
MTMR3	1.25766666666667
ATP1B3	-0.808125
TMEM16A	2.453875
HIST1H3F	-1.3745
TRIM25	-0.589333333333333
SDCBP2	1.329
CRKL	-1.240625
HOXB2	0.952666666666667
ANP32B	0.53825
GATM	1.9655
AP4E1	-0.911125
EDG5	0.327875
CDKN3	-4.63533333333333
CDH4	-2.32725
PGD	0.764333333333333
RND1	0.124
GAD1	-3.3277
MPG	0.253
LOC440350	0.0755
ZNF133	0.08825
SERPINB12	-0.174
AMELY	-0.422666666666667
DHX36	-0.239
TNFAIP8L2	2.41433333333333
PHTF2	-1.44327777777778
CCDC112	-0.6745
IQCC	-1.69675
HEYL	2.64866666666667
FTSJ2	-1.01166666666667
APPL1	0.504875
RAB43	-0.148142857142857
OR10G2	0.406
WAC	0.625166666666667
ADCY9	-0.1625
RUNDC2B	0.854833333333333
PYCRL	-0.6771
AGPAT7	0.053
SLC22A9	-0.508666666666667
CDKAL1	0.1735
PDYN	-1.138
C20orf74	0.67275
MTMR11	-0.8795
VAV3	-1.97491666666667
DAPL1	-0.27975
STXBP3	0.1675
EIF3G	0.38925
ARHGAP22	2.12725
NPFFR1	-0.054
NPC1	-0.197833333333333
ALDH9A1	1.976
ZNF600	-0.0325
ZNF678	-0.1225
RASSF1	0.6225
ADD2	-2.429
PITPNB	0.09125
PKD2L2	0.229125
LRP11	0.261
CDKL1	1.32275
SMEK2	0.516
PRODH2	-2.8835
C11orf54	0.4495
SFRS11	-0.406833333333333
IL7	-1.00583333333333
ALS2CR16	1.29875
BTG3	-0.677833333333333
PAK2	0.272
RP11-679B17.1	2.016
GATA4	-0.974666666666667
ATP2B1	-1.5165
LOC130940	-1.456
C1orf172	-4.27133333333333
ATF7IP2	-2.1615
SLC25A43	-0.104333333333333
CENTG3	-0.0968333333333334
IGF2BP1	-3.9221
FCHSD1	0.5455
CAMK2N2	1.77183333333333
ELAVL3	0.2166
NBPF15	-0.5685
UBE2J2	-0.153833333333333
GNL2	-0.946
PRR3	-0.4142
NLF2	1.81025
OR4F6	0.0575
KLHL24	1.91883333333333
CCDC88A	-1.2961
SGPP1	-0.415
C10orf11	1.59616666666667
SLC35B4	-1.292
UGT3A2	-0.869
ARNT2	-2.9643
CBR1	-0.786
ITPR3	-1.895
TRAPPC6B	0.3302
AMZ1	-3.7105
ARP11	1.1705
WDSUB1	0.8385
APBA1	0.221166666666667
RAB2A	1.0271
C6orf162	0.887625
HPSE2	1.59175
PLCE1	1.39175
INSL3	2.01075
DLG1	0.3934
PTPLA	0.794
PIGX	-0.5895
TFIP11	0.1395
FIBIN	3.8545
POLR2G	-0.62425
GRAP2	-2.6266
DNAJB8	0.768
CNBP	1.92916666666667
WASF1	-0.647
INPP5E	-0.6944
HSPB1	-0.5783125
TMEM167	-0.2898
CUBN	1.222
IGF1	5.5891875
ITPK1	0.5476
NAALAD2	3.023625
G3BP1	-0.1513
NT5DC1	0.793875
CYP39A1	0.6845
TMEM139	-0.543666666666667
POLK	-0.165375
GLULD1	-2.881
RBM15	-1.19133333333333
AMZ2	0.144
GDF15	-3.4395
MESDC2	-0.946
INCA	1.17366666666667
ACY1L2	-0.866
GZMM	-0.463666666666667
PAIP1	-1.168
CACNA2D1	1.61275
STK32C	0.1795
SH3BP4	-0.2995
DEC1	0.3145
PADI1	0.1805
UBB	0.3925
PON3	0.456166666666667
PROP1	1.1165
ANKRD13B	-0.5395
ADCK1	-0.77675
TCF25	0.34775
SLC38A5	-2.68525
CXorf26	-0.227666666666667
C19orf39	-0.696
PPP1R13B	0.8835
ARL2	0.5935
TCL6	0.106583333333333
TOP3A	-0.893
SLC16A14	0.299
FXYD6	2.22583333333333
HIST1H4E	-0.75775
BBC3	-0.0553157894736843
UNC5A	0.548833333333333
FAM86C	-0.5034
PI4KB	0.449875
B3GAT1	-3.4135
SUSD2	0.438833333333333
OAZ2	-0.331333333333333
NOC4L	-0.2935
C10orf12	-0.41275
FADS1	-0.1675
LOC144097	-0.89675
DKK2	1.6505
KIAA1949	-0.0545
RHOT1	0.7072
OXT	2.3205
GPR153	1.73525
ARL4A	-1.33433333333333
SAAL1	-2.0885
CCDC64	-0.553
USE1	0.749666666666667
HNMT	2.54633333333333
PCGF3	-0.5261875
CYP2C19	1.01933333333333
C20orf4	0.2585
CCDC11	-1.07875
ACSBG2	0.2535
RWDD2A	1.06425
PALLD	0.647625
CPLX4	-0.7295
LOC492311	2.15975
KPNA2	-4.08133333333333
MACROD1	0.1049
TMCO3	-1.28683333333333
C15orf52	-0.327333333333333
BIRC5	-3.5614
