Hybridization REF	TCGA-E2-A15K-01A-11R-A12P-07
ZNF347	-1.4727
GTF2E1	0.59075
RY1	-0.186833333333333
ATAD2B	0.75325
ARHGAP17	0.1255
KCNIP3	-1.5005
SFPQ	0.579125
GFRA4	0.103666666666667
AKR1B10	-4.132
TIGD6	0.9615
RGS16	1.181625
URB1	-1.09566666666667
OR4C46	0.612166666666667
TOP3B	-1.255
NFATC4	0.7265
CA14	-2.7005
BMPR1A	0.306333333333333
SNRP70	-1.105625
PRL	-0.324916666666667
C6orf130	0.191
STAG2	-0.56325
CD55	-1.80357142857143
RPS23	0.568666666666667
SSX2	0.296
FDPSL2A	-0.18425
FBXO27	0.32225
SYNGR3	-0.3485
TMSL3	1.96425
EML1	-1.9965
NUP93	-1.17025
SMAD3	0.0612
KIAA1189	1.95466666666667
HNRPUL2	-0.5
TBC1D12	1.25216666666667
C16orf24	1.74875
MRVI1	1.1
ZNF581	-0.817333333333333
ELOVL3	0.2955
OR51Q1	-0.3245
CACNB3	1.42933333333333
GALNT13	-0.758875
C10orf84	0.898125
NEDD4	0.1575
SPO11	1.55
OR5AU1	0.4135
NEK4	0.614785714285714
PRKAR2A	-0.926333333333333
IHPK1	-0.250166666666667
ATP6V0B	0.04375
CACNA1E	-0.4975
CEACAM8	1.55333333333333
PEX14	0.3665
FLJ12993	-2.5405
ZBTB38	-0.380916666666667
PCTK2	0.666666666666667
LRRC16	0.9761
FBLIM1	0.472416666666667
FYCO1	1.65625
RP5-1022P6.2	1.23291666666667
CMTM1	-0.188
PLTP	0.0466666666666667
RAPH1	1.04475
DOCK8	0.817875
EZH2	-1.04773333333333
SLC25A1	-0.753666666666667
PLEKHB1	0.1631
GRB7	0.4897
ZFP37	0.91575
MRPL33	0.151
PELO	-0.88875
ARMC1	-0.749636363636364
C9orf27	0.192875
FLJ25778	-0.0885
C9orf37	-1.25766666666667
TMEM66	0.54675
SPRN	0.280875
HBEGF	-0.210125
PI4KA	-0.593
LEPRE1	-0.3245
POU2AF1	0.000249999999999993
MRPL12	-1.23733333333333
REP15	-1.0495
ZC3H3	-0.08575
RASAL1	-0.198
DDAH1	1.408875
ACBD5	0.44425
TMC2	0.401
CCDC137	-1.2205
SAMD13	-2.26616666666667
UGT2B15	-4.041
TIPARP	-0.462
DNASE1L3	2.26225
TRIM72	0.963666666666667
DBX2	0.635
IPO8	-0.1585
C21orf88	-2.1777
MAP3K14	0.48625
LOC51233	-0.163
GGTLA4	-0.467
PDE6D	0.32175
ZNF117	0.28575
CLK2	-0.5555
NKRF	-0.76625
TNFSF15	0.2826
DUSP2	-0.717
SECISBP2	0.000300000000000004
GABRR2	-0.289
PPAP2C	1.98525
LOC51145	0.446833333333333
PAG1	0.439125
PIK3C3	0.14875
GNG10	0.8035
APOL4	0.578
ANKRD28	-1.12125
STMN3	-1.4236
RAB14	0.4644
CDK2AP2	0.93575
HDDC3	-0.262375
COMMD7	0.050625
CXXC1	-0.6035
HMCN1	-0.869666666666667
CD40	0.98575
DYNC1LI2	-0.592
GDI1	-0.06025
LOC646938	-0.21125
VSNL1	-2.342
PIH1D1	0.124
RAET1G	-0.0735
KRTAP5-9	0.138
EFTUD2	-0.79575
ZNF311	1.20566666666667
ATP6V1G3	0.9865
OR2W3	-0.62725
SCN4A	0.41775
MED10	-0.69875
FAM135A	-1.7379
ARHGAP4	-0.982
EHMT2	-1.171375
UFD1L	-0.12775
ERMP1	1.00875
MAG1	-2.08583333333333
THAP8	0.131666666666667
HACE1	-0.867166666666667
FAM82C	0.547833333333333
C3orf20	0.523
UNC84A	-0.743833333333333
SCD5	-0.584928571428571
LASS6	1.902125
LSG1	0.0805
MAL	-3.76575
GPR22	-0.3135
WDR5B	1.369
ACTRT1	0.163
C17orf60	0.351666666666667
GRIN2C	0.2323
ARMC8	0.128666666666667
SLC47A1	-2.13833333333333
DMPK	0.051
DHRS13	-0.0425
SMC1A	0.0996666666666667
KRTAP17-1	0.9365
SMYD5	-0.76725
TUSC2	0.641625
CRHR2	0.469
KIR3DL2	0.768
CCDC104	0.41575
ATP2C1	0.6895
CROT	1.76
PABPC3	-1.03883333333333
EGR1	-0.6535
THSD1	0.745
KHK	-1.6185
SLC12A2	2.8201875
CD58	-0.422
STOX2	-2.13433333333333
CCDC76	-0.5266
CCDC48	5.31475
DNAH1	-0.596
ZIC4	-0.23175
OR1G1	0.4705
PSMC6	0.291166666666667
PROKR1	0.202
ABCB1	-0.323125
TRAT1	1.32125
LLGL1	0.0065
MTF1	0.71075
USP54	0.084375
PAGE2B	1.6575
ITGB7	-3.678
CCDC81	-0.629
LOC149837	0.22975
SCUBE1	2.091
ZSCAN10	-0.403
HUWE1	-0.120214285714286
CDH17	0.816
CD180	1.2045
IL17A	0.4475
TMPO	-0.762142857142857
KIAA1524	-0.394666666666667
HDGFRP3	0.253
OXCT1	-1.79327272727273
RRAS2	-2.97933333333333
LTBP2	1.866125
SV2B	1.60183333333333
CYP2A6	1.901
PKD1L2	-1.22916666666667
PPM1M	0.963
FLJ22662	2.737
ZNF502	1.67525
GP6	-1.04625
CRYBA2	-0.906
LEF1	-1.578
CTPS	-1.40085714285714
EYA1	-3.8595
EPS8L1	1.62525
MAPK14	-0.884583333333333
SERPINB2	-5.67025
GTF2F2	-0.025
ZNHIT4	0.016
PLA1A	0.460125
C20orf114	4.25325
HPR	-4.7395
C18orf2	-4.0286
SATB2	-2.68925
KCNJ9	0.125571428571429
MGC157906	0.64
MOCS3	0.13575
C17orf71	-0.2175
PPHLN1	0.2114
HIST1H2BN	-0.551625
RAPGEF1	-0.764
MAP3K8	0.1735
DLG4	0.155333333333333
STC1	1.98325
CDGAP	1.1905
DDX26B	-0.49225
LOC150223	-1.22875
CPSF3	-0.225333333333333
TMEM14A	1.3175
MYH3	-2.027
GPKOW	0.53625
SULT1A1	1.10716666666667
SPON1	3.717
YY1AP1	0.554166666666667
RAB23	-0.593
PLA2G4A	-3.93425
MAPRE3	-0.52175
ZNF516	1.11635714285714
GGPS1	1.8075
EXOC3L2	-0.852375
C19orf42	0.87
MAP2K2	-1.1015
HIST1H2BB	0.0145
RNF19B	1.31166666666667
C6orf128	0.539333333333333
TLR8	3.52175
PCDHA9	-0.261
CARS2	0.072625
CLUL1	3.46683333333333
RHAG	-4.46466666666667
UNK	0.201
EXOC8	1.1683
C9orf95	1.54475
C14orf143	1.49066666666667
MAML3	0.305875
LDHA	-1.40125
MRPL20	0.352
KLHDC6	-0.1304
ATP5S	0.606333333333333
C8orf55	0.01425
PHF19	-1.385375
KRTAP13-4	0.3365
TTC5	0.3365
XKR5	-0.731333333333333
SILV	-4.44616666666667
TEX28	0.549
TCTN1	1.021
CX40.1	-0.1335
PPP2R5C	0.46825
C12orf30	-1.02016666666667
CAPG	2.31175
MPZL1	0.6548
ARSB	-1.608
TDH	-2.5725
WASF4	0.07675
TSSK3	-0.415666666666667
7A5	2.1785
CRISPLD1	-1.085625
MAD1L1	-0.950333333333333
SPIN4	-0.548833333333333
AMPD1	1.21925
DPYSL5	-0.8245
INPP1	-0.182333333333333
ANKRD11	-1.71516666666667
NPAS4	-0.053
GCET2	1.4459
RNASE9	0.0915
GUCY2D	0.255666666666667
CCDC98	-0.25225
FGF4	-0.351
CPM	-1.25266666666667
SLC26A4	-1.53433333333333
PLD5	0.1505
FAM59A	-0.1625
FBXO5	-1.19822222222222
SIPA1L1	0.144375
DPYS	-0.75425
ATG4D	-0.23675
TGM3	0.2865
MTCH1	-0.3335
HK1	0.262384615384615
CDC26	0.62625
GALNT12	-2.73366666666667
LOC339229	-0.432
MRPL35	0.19325
ORC4L	0.045
TNKS	-0.565357142857143
C2orf24	-0.0176666666666667
ZNF553	1.15183333333333
GGTLA1	2.1191
ZNF497	0.35025
CDY1B	0.856333333333333
SLC30A4	-0.279625
TUB	-1.898875
ARHGEF18	0.26325
ARRB1	0.3655
KCNK1	-0.861125
EREG	-3.3222
SCAMP5	-0.08425
RUNDC3B	0.78725
ADAMTS20	-0.1445
IL17RB	1.36875
FLJ20323	-0.13675
MCAM	-0.759125
POLR3E	-1.66083333333333
AQR	0.726333333333333
IPMK	-0.5025
CDCA7	-4.33675
CAMP	3.4865
GRHL3	2.14725
ADAMTSL2	0.798
CLMN	2.76266666666667
SSTR3	0.5805
MAGEA5	-1.7945
OVOL2	4.11475
JMJD1B	0.869
RBL2	0.2215
PYGO2	0.7205
PPP1R10	0.636833333333333
CSE1L	-1.22733333333333
LCA5	1.83125
RDH16	1.98725
ASRGL1	-2.270375
TOM1	-0.287666666666667
PTX3	-5.323
TTC15	0.9165
SCGB3A1	0.693833333333333
MRPL50	-0.53475
RCAN3	0.563375
SLC26A11	1.2045
STYX	0.561833333333333
CINP	1.059
MARCH7	0.33125
PFKM	-2.81766666666667
SGMS1	1.1445
RIOK3	-0.1786
C1orf110	-0.114
CES7	0.081875
LOC440248	-1.271
PPP1R12C	-0.94225
C10orf27	0.9035
ATG9A	-0.88375
MRPS26	0.62025
TMEM40	2.44375
ELP3	-0.4
ZNF787	-0.5063
HIAT1	-0.186375
C8orf34	2.1005
MGC4655	-0.3683
PELI1	0.446333333333333
PPT1	1.3373
SLC35C2	-0.518333333333333
C6orf125	0.646
MUC4	-1.6195
RFC4	-0.954714285714286
GNB2	-0.115666666666667
NUP50	0.185
SULT4A1	-1.766
C7	3.768375
CCDC130	-0.357666666666667
ARRDC4	-0.1885
RQCD1	-0.30875
GLYCTK	-1.14525
AYTL2	-0.915363636363636
MTUS1	0.4994
LEMD3	-0.0688333333333333
PLEKHF2	1.4205
HOXA7	-0.64075
GTF3C2	-1.9535
DYNLRB2	3.4385
CNOT10	-0.4305
MR1	1.24166666666667
FFAR1	-0.13325
PRIC285	0.139
SLITRK6	2.69325
LIX1	-2.23422222222222
UBE1L2	-0.48725
F8	0.455125
ACHE	-0.0203333333333333
KPNA5	0.34675
TNFRSF12A	-0.237166666666667
EGR3	-0.5205
SERPIND1	-3.85283333333333
OASL	1.493
IFRD1	-1.87775
WDFY1	-0.327166666666667
ZNF267	1.226625
ACCN5	-0.7735
ZBTB6	0.50575
PPP1R3A	0.072
PRRT3	2.6145
FBXL19	-0.398
TXNIP	0.144357142857143
ACTN2	-1.7435
ATG9B	-0.4825
C9orf117	1.8035
IL27	0.1405
RPL36AL	0.543
KLK15	-0.65375
CHAD	3.401
RAP2B	-0.0778
HEBP2	0.59575
ZNF342	0.8115
CAMK2G	-0.143
TLR3	-0.1015
FGF14	0.0775
HMGB2	0.16675
TRPM5	0.0655
OR5M11	0.4925
KIF3B	0.0944736842105263
PRICKLE2	1.615
MTMR9	0.610875
C3orf27	-0.01975
GLRA3	-1.79783333333333
NSDHL	-0.460333333333333
TMEM32	-0.38625
POLR2D	-1.33266666666667
MYADML	0.6645
C9orf114	-1.10925
MRGPRX1	-0.321
TOPORS	0.77975
CLDN19	-1.6985
C1QL4	-0.5115
RNF165	-0.594
DHRS9	0.668
DNAH2	1.46783333333333
FXR1	-0.582666666666667
ZMYM3	-0.97025
CASP3	0.205666666666667
FAM120C	-0.737
SCLY	-0.12025
CA7	-0.7405
ENTPD5	1.88966666666667
ZNF461	0.446
PDIA5	-0.452
C1orf19	0.582
TMEM67	0.77125
KCTD20	-0.551
WDR47	-0.0675
FLJ38723	-0.0005
KLRF1	0.6185
TAS2R16	0.2335
CLDN12	0.99975
PRKCE	-0.92025
UBXD4	-0.7415
ITGAM	3.965
GLT8D3	0.0395
WDR31	0.8731
RGS2	0.36775
OR51L1	0.519
MST1R	1.80025
KIAA1737	1.83775
OR4A5	1.5855
GLIS1	-2.23283333333333
PTMA	0.6745
NAPA	1.2545
PRDM11	0.426
LIPF	-0.875
DIRAS3	-0.03775
ASGR2	-4.087375
C1QTNF4	0.05025
PIK3R4	0.625166666666667
ARMC3	4.222
NDUFV3	-0.5205
BTBD3	-0.325666666666667
PPP1R2	0.483333333333333
UBE2NL	0.491
FOSL2	0.740142857142857
FAM119A	-0.282166666666667
TUBA4A	-0.0752
KRTAP12-1	-0.093
SFRS2	-0.39125
RHPN1	-0.2222
EEF2	-0.996666666666667
ZDHHC11	-1.76333333333333
EPHA3	-2.12122222222222
RBM12	-0.588
H2AFJ	0.317833333333333
EDIL3	0.25
KIF26A	-1.91075
SERGEF	-0.05275
B3GALT4	2.9195
LOC90925	2.13
OSCAR	0.277875
NPFF	-0.360125
DEDD	0.70375
TMEM155	-0.231125
PTPN1	-0.5705
SCYL2	0.408833333333333
SKAP1	2.92425
LEAP2	-0.690166666666667
GADD45G	1.9353
IFITM3	1.449875
PILRB	-0.664166666666667
SLU7	0.34925
DSC3	-1.24075
DNMT3L	-1.8555
PAPD5	-1.249875
B3GNT3	1.10183333333333
LHCGR	0.3335
MSL-1	0.0175
UBE2S	-1.904875
SAP130	-0.044
ANAPC11	0.43225
MAGED4B	-2.435
ATP6V1B2	-0.219833333333333
C14orf179	1.8155
CAPZA1	0.362
CDYL2	0.524333333333333
GLRX3	-0.764666666666667
LOC136288	-1.45633333333333
MOBKL1A	0.2575
HTR2B	2.6285
CRYGD	-0.351666666666667
NUS1	-0.5275
PGRMC1	0.6235
MYOM2	-1.5925
FLJ39653	-2.40916666666667
CHM	0.1053
OR5M8	0.144
ZNF619	0.7545
FAM105A	0.9135
CCNL1	-0.786625
NAP1L3	-0.3355
C10orf57	2.90916666666667
B3GALNT1	0.413
CSN1S2A	0.5615
TCP10L	0.2505
GDAP2	1.000375
DMKN	-0.529
COX6B1	0.47025
DNASE2	0.428
MSH5	-1.73975
LGMN	0.186625
USP31	-0.1373
OR13C8	0.9835
SDCBP	-0.7409
NUDT11	-2.97116666666667
PYGL	0.724333333333333
SNPH	0.166333333333333
B3GNT4	-1.363
MIZF	-1.2204
NUBPL	0.096125
NOD1	-0.0551666666666667
CDH22	-0.390125
NUBP1	1.10733333333333
DSCAM	-3.84725
DGKI	0.6075
FAM136A	-0.54275
AKAP1	0.266166666666667
SLC16A6	-0.407
RIN3	-0.469
PSG2	-0.1255
DIP2B	0.39825
PSORS1C1	0.7701
KIAA0495	-0.72
FLJ90709	0.0681666666666667
LPA	0.214
PIGA	-0.207166666666667
LY75	2.8975
UTS2	-5.2135
RREB1	-0.6085
GALNACT-2	0.692
MGC3196	-1.116
FLJ31568	-1.6375
LPHN1	-0.02625
SP1	1.563625
TOX4	0.945166666666667
HSPA9	-0.0721
APOBEC1	-0.185
SLC35E4	-1.63525
LSM5	-0.494
SURF1	0.104
ZBTB1	1.36766666666667
GTF2F1	-0.274375
RPS15A	0.2055
DUSP21	-1.4305
GINS4	-3.28066666666667
MYO15A	1.09966666666667
GIMAP7	4.40375
MGC13379	0.51125
ATP6V1E2	-1.3275
UTP3	0.29625
HNRPA3	0.19675
MT4	-0.024
C14orf155	-0.05825
U1SNRNPBP	0.70625
CKLF	-0.363333333333333
PLEKHN1	-0.766666666666667
MBNL1	-0.31225
NUP160	-1.2615
ACSM2A	-1.397
LOC129881	0.0065
KIAA1529	-1.63875
FLJ22639	-0.75725
HAND1	-1.2255
GSX1	0.615
FGA	-4.1118
SERPINB1	0.3255
ZNF642	1.8105
IGFBP1	-8.53025
SLC1A1	-1.346875
DHX57	-0.285125
ZNF766	-0.081
PTPN21	-0.875
GDPD3	0.449666666666667
PNPLA5	-0.3945
TBR1	0.0411666666666667
FAM116A	0.5345
IQGAP1	0.456
FOS	0.621375
ZNF226	0.735875
FIGNL1	-0.0951666666666667
C14orf1	0.656
ZMYND17	-1.2285
PUS7	-1.18833333333333
TUBB6	-1.232375
KCNQ2	-1.698
MARCH6	-0.0246666666666667
CCDC33	0.3215
PRODH	0.0845
RBM11	-2.528
EPHA6	1.012
SLC43A1	0.99625
LOC196541	-0.076
NTN1	-0.190583333333333
ING4	0.67775
PCDHB10	-0.4165
DPH2	-1.0665
SPACA4	-0.1165
FBXL21	-4.3245
DIAPH1	-0.773166666666667
ZNF71	0.737333333333333
CEP76	0.21
CORO1A	-0.401
RRM2	-1.356
EDG4	0.91075
OS9	-0.193166666666667
SLC4A1AP	0.151
COG5	-0.27675
COPS8	-0.335
NGLY1	-0.483
NCBP2	0.136875
C17orf42	0.301833333333333
GPSM3	0.22675
SIL1	0.2815
ASB6	-0.4955
SMAD5OS	0.3835
UNC93A	-4.132625
A1BG	0.345333333333333
C21orf62	0.735
FMO5	0.119916666666667
ATRIP	0.157
CEBPG	-0.280833333333333
C7orf38	0.607
TNFRSF1B	0.197333333333333
CLEC1A	1.526
IQSEC1	0.164125
PATZ1	1.3769
RBM22	0.385125
BAG2	-2.64133333333333
PAQR5	0.283833333333333
C9orf127	0.6644
THNSL1	-0.5315
SHROOM3	2.462
JAM2	1.07375
SNRPN	-2.5615
ALX4	0.4185
CACNA1S	0.253
FAM130A1	0.87875
CORIN	0.82
CD300LB	0.902
PLEKHG6	0.5865
LRRC40	-0.3545
PCLKC	-1.37575
PCDHB16	-1.25616666666667
WNT2B	0.201166666666667
ASNS	-4.17744444444444
MRPL49	-0.142625
FLJ46111	-0.05325
ISG20	-0.174875
SMU1	0.483166666666667
CASZ1	0.146
POLR1D	-0.191833333333333
GIN1	0.499
SNAG1	0.1115
ANKRD29	-1.8385
CDKN2AIP	0.2685
KRR1	0.13775
CXCL1	-2.75533333333333
EPM2A	-0.0694
PC	0.571833333333333
DEFB127	-0.917
PDZRN4	1.5695
FAH	0.881375
OR51E1	2.451
CDC2L6	-0.195833333333333
DNTTIP1	-0.01025
PAX8	-0.696
TMEM116	0.61925
C1orf150	-0.4575
PRO2012	0.40325
MRPL40	0.286
BEX1	-3.827
SLC2A4	-0.9815
PKMYT1	-0.079
FEZF2	-1.0835
SLC26A9	-0.839
MAP2	-0.62075
LYL1	-1.55
SLC25A19	-0.6385
NOS3	-0.6015
ZNF34	0.66
TMPRSS11F	-0.659
FAM43A	-0.91475
FCRL4	2.36516666666667
KLF14	0.00825000000000001
FLRT2	-0.6325
WRN	-1.5445
SDF2	1.0987
KRT8P12	-0.08225
C6orf195	-0.9365
C9orf125	-1.62516666666667
DZIP3	-0.09275
RIT1	1.0415
SCML1	-3.30033333333333
RHBDF2	-0.135375
OR2G3	0.3105
REXO1L1	1.4315
MAP3K7IP3	0.4405
C3orf57	-4.73
FBXW11	-0.751833333333333
ETAA1	-0.02575
C14orf131	0.2382
AKT1S1	-0.74225
SLC12A5	-1.131125
C9orf164	1.361
NRIP3	-0.256625
NOS1AP	-0.66475
TMEM121	2.665
SAP30BP	0.0552
DGCR6	0.291
WDR76	-0.08075
FAM82B	-0.463666666666667
LOC606495	0.2495
MAP9	1.959
BCDIN3D	1.187
CXorf36	3.63333333333333
DSCR3	0.167
ZFAND3	-0.13475
C7orf43	0.35
SPSB3	0.7644
C19orf19	0.78275
FAM133A	-3.357375
C12orf25	-0.18075
SLC39A3	-0.6675
DISP2	1.40325
PI4KAP2	-2.892
MKRN3	-0.634166666666667
ADAMTS13	0.084
CBLN3	0.4644
TTYH1	-2.16183333333333
C3orf18	0.89575
FLJ13236	-0.049
ZMYND12	4.29525
C18orf25	0.780125
GLB1L3	-1.0125
ATP13A5	0.778
RANBP10	-0.77225
CD96	0.6118
DENND1C	1.0225
RBMS3	-0.0795
SLC41A3	-0.200166666666667
DGCR6L	-0.184
TMEM128	0.934833333333333
CSNK1G3	-0.3865
MOBKL2C	1.157875
TSPAN6	-2.426125
MATN2	-0.2851
MSL2L1	0.1945
ST6GALNAC2	1.32066666666667
FGFBP2	-0.04325
FGL1	-6.29716666666667
MPP3	0.931166666666667
ARHGEF6	1.11166666666667
TGFBR2	0.042875
ACMSD	4.48075
IL33	3.65675
C9orf5	-0.23875
DEAF1	-0.4689
AMN	-0.3015
DEFA6	0.3755
RNF212	-1.6975
METT5D1	0.419166666666667
CIB1	1.3281
TSSK1B	0.269
KIAA1727	0.81775
ZNF680	0.926416666666667
LOC399900	-2.8725
LOC152217	-0.7175
CTNNAL1	-1.6465
CIT	-1.451
TLE6	1.814
ZNF607	-0.5985
HERC4	-0.415
DRAP1	-0.2625
PEMT	-0.58775
C10orf111	-2.2335
ZNF575	0.429
KCTD7	-0.04075
MYO1F	0.503125
LOC285382	-0.33425
RAB11A	1.1699
PLCD3	-0.78325
C15orf28	-0.3435
PTBP2	-0.402375
CTB-1048E9.5	-0.612
C19orf60	-0.196666666666667
C7orf25	0.387666666666667
SETD7	1.142875
HOXB9	-4.134
VANGL1	0.3416875
CHAF1B	-0.66375
NDUFA3	0.63975
KIAA1328	0.180333333333333
SHARPIN	-0.33825
TTC23	-0.583375
UGP2	0.115333333333333
ANKIB1	-0.4207
CIRBP	1.01557142857143
SEC14L4	-3.2565
OVCH1	0.149666666666667
VPS52	0.2125
FAT	-2.02275
M6PRBP1	-0.55875
GPRIN3	1.079
PPM1F	-1.34083333333333
TSR1	-0.3545
CCDC85A	0.565
PCSK5	1.143
ZFHX3	-0.286
HEMK1	-0.1254
PGBD2	1.92975
RSRC2	0.206333333333333
AURKC	-1.68316666666667
SCRIB	-0.06675
ORM2	-4.41816666666667
FAM115A	-0.3211
FZD6	-2.379
UNC119	-0.0961666666666667
GPX3	-0.6495
NOV	-0.989857142857143
CABC1	-0.8785
CDC42SE2	0.3325
EIF2S2	-0.7794
RNF130	0.9065
CKAP5	-0.902833333333333
RP11-413M3.2	0.00875000000000001
C10orf18	0.7989
TMEM93	-0.1355
DYX1C1	2.20325
KCNMB2	-2.702
ANK3	2.55325
KRT5	-3.1713
CDH12	-1.64325
QRSL1	0.012375
JUB	-0.3755
SHC4	-3.564125
CCL15	1.9545
CCDC22	-0.05975
SNX24	-0.24075
RARS	-0.4695
MORC2	-0.040375
FAM48A	0.2625
MT1H	-0.4695
PPP1R14C	-4.29866666666667
FOXD1	-2.79328571428572
C1orf213	-2.15575
AMT	-1.4979
DSN1	-0.76475
PTPLAD2	5.2875
DIS3L	-0.3565
RASL11A	0.18125
GPRC5B	-0.549625
FRMD7	0.801
STRN4	0.17475
KITLG	2.02690909090909
HDGF	-0.81375
OR1S1	0.244
SETX	-0.2616
DDR2	0.122375
KCTD12	1.5175
LYZL2	-1.09466666666667
WDR52	0.8475
TMEM2	-0.649375
ZNF579	-0.360333333333333
LOC200810	0.39925
TNFSF9	-1.939875
PPFIA4	-3.424
CNIH3	0.240333333333333
MAP4K4	-1.84321428571429
ROD1	-0.114785714285714
ALS2CR12	0.274
DOCK3	-0.824833333333333
PAQR9	-4.6875
ASB17	2.0676
STX16	-1.440125
FEZ2	0.358333333333333
DLAT	-1.16033333333333
KIF21B	-1.30016666666667
CDC5L	0.067
TMEM119	1.508
CRIP3	-1.59725
TPSD1	-0.1505
TEPP	-0.63125
GNGT2	1.60025
C21orf121	2.13825
WNK1	0.0634166666666667
FLJ10490	0.0703
OR51B5	-2.157
LOC203547	-0.553
HAS1	0.112
PPA1	0.156166666666667
ST7	0.298625
C11orf46	0.5247
POPDC3	-4.1165
ACOX2	4.46033333333333
ATCAY	-0.604333333333333
TM4SF19	-1.42725
MFSD9	-0.267833333333333
PDHB	0.2745
ERN1	-0.2975
LCE3C	-0.313
GPR111	-1.9715
NOTCH3	1.57916666666667
ADAMTS5	1.7005
B3GALT1	-0.9665
UGCGL1	0.377833333333333
FAM58A	0.457
FBXO32	0.49475
CLPP	-0.03875
NXPH1	3.17475
MTMR3	0.861833333333333
ATP1B3	-1.3365
TMEM16A	4.642625
HIST1H3F	0.0791666666666667
TRIM25	-0.7815
SDCBP2	0.711
CRKL	-0.763
HOXB2	1.89
ANP32B	-0.724
GATM	5.4485
AP4E1	-0.2535
EDG5	0.3685
CDKN3	-0.726833333333333
CDH4	-2.85725
PGD	-0.5865
RND1	1.3135
GAD1	0.4387
MPG	0.731125
LOC440350	-0.2365
ZNF133	-0.07475
SERPINB12	0.872
AMELY	-0.592833333333333
DHX36	-0.5895
TNFAIP8L2	3.51766666666667
PHTF2	-0.00855555555555555
CCDC112	-0.244666666666667
IQCC	-0.484
HEYL	3.0175
FTSJ2	-0.383666666666667
APPL1	0.28075
RAB43	0.322142857142857
OR10G2	0.099
WAC	0.2845
ADCY9	1.288125
RUNDC2B	-0.0896666666666667
PYCRL	-0.0597
AGPAT7	-0.4365
SLC22A9	-1.282
CDKAL1	-0.424
PDYN	-0.812666666666667
C20orf74	-0.35975
MTMR11	1.63475
VAV3	4.23125
DAPL1	4.64025
STXBP3	0.31325
EIF3G	-0.7645
ARHGAP22	-1.834
NPFFR1	0.486
NPC1	-0.2585
ALDH9A1	1.47633333333333
ZNF600	0.380625
ZNF678	0.7445
RASSF1	-0.135583333333333
ADD2	-2.676875
PITPNB	-0.452
PKD2L2	-0.0357142857142857
LRP11	0.0445
CDKL1	-0.44875
SMEK2	0.25725
PRODH2	-3.36066666666667
C11orf54	-0.0638333333333333
SFRS11	-0.213333333333333
IL7	-0.245666666666667
ALS2CR16	0.5235
BTG3	-2.50666666666667
PAK2	-0.100722222222222
RP11-679B17.1	-1.584
GATA4	-2.07816666666667
ATP2B1	-0.2725
LOC130940	1.62
C1orf172	2.86616666666667
ATF7IP2	-1.0915
SLC25A43	-0.0285
CENTG3	-0.605083333333333
IGF2BP1	-4.219
FCHSD1	0.2445
CAMK2N2	-0.239333333333333
ELAVL3	-0.45
NBPF15	-1.313
UBE2J2	-0.17025
GNL2	-0.45475
PRR3	-0.2983
NLF2	0.15775
OR4F6	0.356
KLHL24	-0.000333333333333352
CCDC88A	-2.0471
SGPP1	-1.79283333333333
C10orf11	1.4085
SLC35B4	-1.0225
UGT3A2	-1.261
ARNT2	1.8287
CBR1	-1.025875
ITPR3	-0.564166666666667
TRAPPC6B	0.1075
AMZ1	-1.236
ARP11	1.11425
WDSUB1	0.32175
APBA1	0.193833333333333
RAB2A	0.6085
C6orf162	0.52325
HPSE2	1.09725
PLCE1	1.57325
INSL3	1.063
DLG1	0.2498
PTPLA	-3.79925
PIGX	0.279875
TFIP11	0.290833333333333
FIBIN	3.3515
POLR2G	-0.52775
GRAP2	-1.389
DNAJB8	-0.21625
CNBP	0.800666666666667
WASF1	-3.184
INPP5E	-1.1401
HSPB1	0.505875
TMEM167	-0.2472
CUBN	0.48175
IGF1	3.338375
ITPK1	0.8324
NAALAD2	-2.1285
G3BP1	-0.0872
NT5DC1	0.799625
CYP39A1	-0.749
TMEM139	-1.17725
POLK	0.0981
GLULD1	-1.5495
RBM15	-0.89
AMZ2	0.089
GDF15	-3.06466666666667
MESDC2	0.09775
INCA	1.84416666666667
ACY1L2	-3.2575
GZMM	0.431333333333333
PAIP1	-0.01875
CACNA2D1	0.023
STK32C	-0.903166666666667
SH3BP4	1.28333333333333
DEC1	-0.017
PADI1	0.476
UBB	0.5458
PON3	-3.0425
PROP1	0.8455
ANKRD13B	-0.2655
ADCK1	0.24875
TCF25	-1.07658333333333
SLC38A5	-2.59025
CXorf26	0.187666666666667
C19orf39	0.75175
PPP1R13B	1.07125
ARL2	-1.3335
TCL6	0.4759
TOP3A	-0.565
SLC16A14	0.923
FXYD6	0.852666666666667
HIST1H4E	-0.954
BBC3	0.173210526315789
UNC5A	0.724
FAM86C	-0.2629
PI4KB	0.25425
B3GAT1	-3.362
SUSD2	1.62816666666667
OAZ2	-0.263166666666667
NOC4L	-0.5335
C10orf12	0.17125
FADS1	-2.41516666666667
LOC144097	-0.28775
DKK2	1.71116666666667
KIAA1949	0.31275
RHOT1	0.7497
OXT	1.34616666666667
GPR153	-0.191
ARL4A	-1.89966666666667
SAAL1	-1.523
CCDC64	-0.189
USE1	-0.144166666666667
HNMT	0.778666666666667
PCGF3	0.2975625
CYP2C19	0.501
C20orf4	-0.186
CCDC11	2.1395
ACSBG2	-0.53825
RWDD2A	0.7305
PALLD	2.04575
CPLX4	1.185
LOC492311	0.974
KPNA2	-1.18316666666667
MACROD1	-0.0148
