Hybridization REF	TCGA-BH-A18K-11A-13R-A12D-07
RY1	-0.0175
ATAD2B	-0.37325
ARHGAP17	0.0358
KCNIP3	-0.2995
SFPQ	-0.964125
GFRA4	0.403666666666667
AKR1B10	-1.062125
TIGD6	0.950166666666667
RGS16	-0.064375
URB1	-1.0675
OR4C46	0.566666666666667
TOP3B	-0.88375
NFATC4	-0.267
CA14	-4.6475
BMPR1A	0.751166666666667
SNRP70	-0.8905
PRL	0.247363636363636
C6orf130	-0.24425
STAG2	-0.4655
CD55	-0.753
RPS23	1.11466666666667
SSX2	-1.65916666666667
FDPSL2A	-0.41725
FBXO27	-0.0985
SYNGR3	-1.4695
TMSL3	0.583
EML1	-1.019
NUP93	-1.07891666666667
SMAD3	-0.2514
KIAA1189	-0.046
HNRPUL2	-0.625333333333333
TBC1D12	0.988
C16orf24	0.1835
MRVI1	1.02833333333333
ZNF581	0.092
ELOVL3	3.59
OR51Q1	-0.03925
CACNB3	0.808
GALNT13	-1.12675
C10orf84	0.2515625
NEDD4	0.049
SPO11	0.134
OR5AU1	-0.24
NEK4	-0.592857142857143
PRKAR2A	-0.979166666666667
IHPK1	0.314166666666667
ATP6V0B	-0.18
CACNA1E	0.23
CEACAM8	0.2
PEX14	-0.0845
FLJ12993	0.2215
ZBTB38	-0.551166666666667
PCTK2	0.626
LRRC16	0.8238
FBLIM1	0.38125
FYCO1	1.77375
RP5-1022P6.2	1.06133333333333
CMTM1	-0.288333333333333
PLTP	1.4865
RAPH1	0.323375
DOCK8	1.785
EZH2	-2.76566666666667
SLC25A1	0.758833333333333
PLEKHB1	1.1741
GRB7	1.134
ZFP37	1.087
MRPL33	-0.43175
PELO	-0.59725
ARMC1	-0.802090909090909
C9orf27	-0.118125
FLJ25778	-0.16
C9orf37	-1.16083333333333
TMEM66	1.78025
SPRN	0.606375
HBEGF	-0.2515
PI4KA	-0.351
LEPRE1	-0.85075
POU2AF1	-0.954375
MRPL12	-0.722
REP15	-0.016
ZC3H3	0.28375
RASAL1	-0.36575
DDAH1	0.273125
ACBD5	-0.251625
TMC2	0.0255
CCDC137	-1.84175
SAMD13	1.529
UGT2B15	-3.21616666666667
TIPARP	-0.383
DNASE1L3	4.2465
TRIM72	-0.183166666666667
DBX2	1.48
IPO8	-0.60925
C21orf88	-0.5744
MAP3K14	0.6035
LOC51233	0.0741666666666667
GGTLA4	0.603
PDE6D	-0.025
ZNF117	0.11475
CLK2	-0.53975
NKRF	-0.998
TNFSF15	0.0751
DUSP2	-0.174625
SECISBP2	-0.3396
GABRR2	0.3395
PPAP2C	1.4805
LOC51145	-0.0196666666666666
PAG1	-1.099375
PIK3C3	0.048
GNG10	0.096
APOL4	0.388166666666667
ANKRD28	-0.989
STMN3	-1.0096
RAB14	0.5258
CDK2AP2	-0.30625
HDDC3	0.232875
COMMD7	0.312125
CXXC1	-0.17925
HMCN1	-0.290333333333333
CD40	1.49225
DYNC1LI2	-0.02125
GDI1	0.226
LOC646938	-0.04525
VSNL1	0.0248333333333333
PIH1D1	-0.225333333333333
RAET1G	0.37
KRTAP5-9	-0.1085
EFTUD2	-1.14325
ZNF311	0.1855
ATP6V1G3	-0.502
OR2W3	-0.53525
SCN4A	1.35025
MED10	-0.944625
FAM135A	-0.2366
ARHGAP4	-0.87975
EHMT2	-1.1765
UFD1L	-1.14075
ERMP1	-0.185
MAG1	0.713833333333333
THAP8	-0.0271666666666667
HACE1	0.00866666666666666
FAM82C	0.562333333333333
C3orf20	1.2635
UNC84A	0.118
SCD5	0.356714285714286
LASS6	0.765125
LSG1	-0.669333333333333
MAL	-4.389
GPR22	0.129
WDR5B	1.123
ACTRT1	0.9255
C17orf60	-0.541166666666667
GRIN2C	-0.0995
ARMC8	-0.514083333333333
SLC47A1	-1.26883333333333
DMPK	0.939
DHRS13	-1.136
SMC1A	-0.7725
KRTAP17-1	-0.06225
SMYD5	-0.10825
TUSC2	0.272
CRHR2	-0.1565
KIR3DL2	0.282
CCDC104	0.5795
ATP2C1	0.88225
CROT	1.08525
PABPC3	-0.965333333333333
EGR1	2.61916666666667
THSD1	1.429
KHK	-0.867
SLC12A2	2.258
CD58	-0.90825
STOX2	0.827
CCDC76	-0.3502
CCDC48	3.9975
DNAH1	0.293833333333333
ZIC4	0.057875
OR1G1	0.1955
PSMC6	-0.472
PROKR1	-0.2755
ABCB1	1.565125
TRAT1	-1.782
LLGL1	-0.3245
MTF1	-0.53625
USP54	0.686875
PAGE2B	-1.6575
ITGB7	-3.62225
CCDC81	-0.1415
LOC149837	0.205
SCUBE1	0.51
ZSCAN10	-0.312
HUWE1	-0.106428571428571
CDH17	1.366
CD180	0.23075
IL17A	0.34675
TMPO	-1.9565
KIAA1524	-2.4315
HDGFRP3	-0.104166666666667
OXCT1	0.384181818181818
RRAS2	-0.118833333333333
LTBP2	3.4735625
SV2B	2.30183333333333
CYP2A6	2.611
PKD1L2	0.1705
PPM1M	1.73
FLJ22662	2.0565
ZNF502	2.235
GP6	-0.80975
CRYBA2	-1.04525
LEF1	-2.4321
CTPS	-3.18714285714286
EYA1	-2.43183333333333
EPS8L1	0.6745
MAPK14	-0.795916666666667
SERPINB2	-5.13175
GTF2F2	-0.389833333333333
ZNHIT4	0.1815
PLA1A	-1.031375
C20orf114	2.702
HPR	-2.8855
C18orf2	-2.8302
SATB2	-1.80375
KCNJ9	-0.620125
MGC157906	-0.6325
MOCS3	-0.15925
C17orf71	-0.345833333333333
PPHLN1	-0.6434
HIST1H2BN	-1.53625
RAPGEF1	0.09775
MAP3K8	1.445
DLG4	-0.0853333333333333
STC1	-1.09325
CDGAP	2.44025
DDX26B	0.42025
LOC150223	-1.79175
CPSF3	-0.749666666666667
TMEM14A	-0.2465
MYH3	-0.53425
GPKOW	-0.1925
SULT1A1	0.201
SPON1	4.9666
YY1AP1	0.281833333333333
RAB23	-0.042
PLA2G4A	-0.848
MAPRE3	0.22325
ZNF516	0.264
GGPS1	0.20725
EXOC3L2	-0.230125
C19orf42	0.6638
MAP2K2	-0.596
HIST1H2BB	-0.59425
RNF19B	0.717666666666667
C6orf128	-0.368
TLR8	1.82025
PCDHA9	0.859
CARS2	0.252375
CLUL1	3.26666666666667
RHAG	-4.25433333333333
UNK	-0.176
EXOC8	0.4742
C9orf95	1.66825
C14orf143	-0.796833333333333
MAML3	0.462125
LDHA	-1.85225
MRPL20	-0.18975
KLHDC6	0.351
ATP5S	-0.125833333333333
C8orf55	-0.08225
PHF19	-2.38375
KRTAP13-4	0.023
TTC5	0.161
XKR5	-0.171
SILV	-4.77833333333333
TEX28	0.4035
TCTN1	1.0235
CX40.1	-0.1425
PPP2R5C	-0.354125
C12orf30	-1.89733333333333
CAPG	1.39075
MPZL1	1.1152
ARSB	-1.51033333333333
TDH	-1.277
WASF4	-0.363
TSSK3	-0.881
7A5	-0.388
CRISPLD1	3.800375
MAD1L1	-0.775166666666667
SPIN4	-0.768666666666667
AMPD1	3.5045
DPYSL5	-0.446
INPP1	1.36916666666667
ANKRD11	-1.37788888888889
NPAS4	-0.076125
GCET2	0.6375
RNASE9	0.5685
GUCY2D	-0.0823333333333333
CCDC98	0.5405
FGF4	-0.41825
CPM	1.60216666666667
SLC26A4	0.126833333333333
PLD5	1.541
FAM59A	0.3812
FBXO5	-2.89744444444444
SIPA1L1	0.029
DPYS	0.99025
ATG4D	-0.50475
TGM3	0.5135
MTCH1	-0.003125
HK1	-0.136285714285714
CDC26	0.106875
GALNT12	-2.87683333333333
LOC339229	0.00275
MRPL35	-0.818625
ORC4L	0.127625
TNKS	-0.393142857142857
C2orf24	-0.1555
ZNF553	-0.435166666666667
GGTLA1	2.7621
ZNF497	0.10775
CDY1B	0.33025
SLC30A4	0.4665
TUB	0.42175
ARHGEF18	-0.18975
ARRB1	1.141
KCNK1	-0.76225
EREG	-1.0681
SCAMP5	-0.23575
RUNDC3B	2.621
ADAMTS20	-0.376
IL17RB	-1.022375
FLJ20323	-0.39875
MCAM	1.265625
POLR3E	-1.78183333333333
AQR	0.271333333333333
IPMK	-1.3075
CDCA7	-4.09625
CAMP	-1.505
GRHL3	0.8525
ADAMTSL2	0.656333333333333
CLMN	2.60383333333333
SSTR3	0.665
MAGEA5	-2.24466666666667
OVOL2	3.3735
JMJD1B	1.0525
RBL2	0.559
PYGO2	0.40625
PPP1R10	0.200166666666667
CSE1L	-1.48566666666667
LCA5	2.66925
RDH16	0.05075
ASRGL1	-2.45675
TOM1	0.205333333333333
PTX3	-4.086
TTC15	0.72325
SCGB3A1	3.679
MRPL50	-1.12675
RCAN3	-0.29675
SLC26A11	0.6195
STYX	-0.544833333333333
CINP	0.07725
MARCH7	0.34925
PFKM	-0.598833333333333
SGMS1	0.665
RIOK3	-0.26
C1orf110	0.407
CES7	-0.060625
LOC440248	-0.0235
PPP1R12C	-0.01725
C10orf27	1.486
ATG9A	-0.4225
MRPS26	0.43325
TMEM40	1.16825
ELP3	0.0834
ZNF787	-0.5791
HIAT1	0.17525
C8orf34	2.774
MGC4655	-0.3197
PELI1	1.75766666666667
PPT1	0.00749999999999999
SLC35C2	-0.519166666666667
C6orf125	-1.142
MUC4	-1.00183333333333
RFC4	-2.51628571428571
GNB2	-0.319
NUP50	-0.5235
SULT4A1	-0.9085
C7	3.474
CCDC130	0.202166666666667
ARRDC4	1.0605
RQCD1	-0.9955
GLYCTK	-0.27675
AYTL2	-2.05409090909091
MTUS1	1.3431
LEMD3	0.497333333333333
PLEKHF2	1.19075
HOXA7	0.984375
GTF3C2	-0.879
DYNLRB2	3.20075
CNOT10	-0.84725
MR1	0.0573333333333333
FFAR1	0.19575
PRIC285	0.02775
SLITRK6	1.47675
LIX1	-2.2661
UBE1L2	-0.487
F8	1.824125
ACHE	-0.0358333333333333
KPNA5	0.5035
TNFRSF12A	-2.29016666666667
EGR3	2.1985
SERPIND1	-3.91733333333333
OASL	-0.12275
IFRD1	0.04825
WDFY1	-0.366
ZNF267	0.097625
ACCN5	0.2615
ZBTB6	0.04475
PPP1R3A	0.1115
PRRT3	0.945
FBXL19	-0.2205
TXNIP	2.23314285714286
ACTN2	-2.10225
ATG9B	-0.296875
C9orf117	0.04775
IL27	1.607
RPL36AL	0.206833333333333
KLK15	0.12375
CHAD	2.08
RAP2B	-0.0723
HEBP2	1.311
ZNF342	0.2505
CAMK2G	0.0658333333333333
TLR3	1.385
FGF14	3.42825
HMGB2	-1.406875
TRPM5	-0.275833333333333
OR5M11	-0.173
KIF3B	-0.729052631578948
PRICKLE2	2.22675
MTMR9	-0.011125
C3orf27	0.12575
GLRA3	-0.748166666666667
NSDHL	-0.401833333333333
TMEM32	0.37775
POLR2D	-1.67058333333333
MYADML	0.247
C9orf114	-0.67275
MRGPRX1	0.236
TOPORS	0.295
CLDN19	2.57175
C1QL4	-0.1215
RNF165	-0.43
DHRS9	-0.806
DNAH2	-0.0118333333333333
FXR1	-0.422
ZMYM3	-0.837875
CASP3	-0.621666666666667
FAM120C	-0.37875
SCLY	-1.62425
CA7	-0.801
ENTPD5	-0.1445
ZNF461	0.08075
PDIA5	-1.0665
C1orf19	-0.9725
TMEM67	0.6015
KCTD20	-1.0705
WDR47	0.415
FLJ38723	-0.482
KLRF1	1.52716666666667
TAS2R16	-0.2545
CLDN12	0.52425
PRKCE	-0.52475
UBXD4	-0.327
ITGAM	1.86266666666667
GLT8D3	-1.14725
WDR31	0.2183
RGS2	3.07475
OR51L1	0.2
MST1R	0.08525
KIAA1737	0.9615
OR4A5	0.16
GLIS1	-0.858
PTMA	-0.229214285714286
NAPA	1.48775
PRDM11	0.45475
LIPF	0.8565
DIRAS3	2.67075
ASGR2	-4.056875
C1QTNF4	2.336
PIK3R4	0.449666666666667
ARMC3	0.70075
NDUFV3	-0.253416666666667
BTBD3	0.355166666666667
PPP1R2	-0.0443333333333333
UBE2NL	-0.63525
FOSL2	0.0557857142857143
FAM119A	-2.25433333333333
TUBA4A	-1.1513
KRTAP12-1	0.04275
SFRS2	-0.7925
RHPN1	-0.376
EEF2	-0.165166666666667
ZDHHC11	0.321333333333333
EPHA3	-1.3342
RBM12	-0.42225
H2AFJ	0.64225
EDIL3	2.1015
KIF26A	-0.30725
SERGEF	0.3795
B3GALT4	1.86375
LOC90925	1.01983333333333
OSCAR	-0.775
NPFF	0.75225
DEDD	0.526
TMEM155	-1.197375
PTPN1	-1.1715
SCYL2	0.361333333333333
SKAP1	1.46225
LEAP2	-2.35883333333333
GADD45G	1.6444
IFITM3	0.76775
PILRB	0.140833333333333
SLU7	0.3685
DSC3	2.1885
DNMT3L	-2.122
PAPD5	-0.97925
B3GNT3	-0.0035
LHCGR	-0.349
MSL-1	-0.485
UBE2S	-2.784375
SAP130	-0.32475
ANAPC11	-0.36025
MAGED4B	-0.521
ATP6V1B2	-0.226
C14orf179	0.613875
CAPZA1	-0.330875
CDYL2	-1.08816666666667
GLRX3	-1.05533333333333
LOC136288	-0.882
MOBKL1A	0.21425
HTR2B	2.70925
CRYGD	-0.3165
NUS1	-0.595833333333333
PGRMC1	1.0705
MYOM2	1.7915
FLJ39653	-0.7745
CHM	-0.1713
OR5M8	0.0685
ZNF619	-0.1525
FAM105A	1.5685
CCNL1	-0.199125
NAP1L3	0.79
C10orf57	1.698
B3GALNT1	0.0185
CSN1S2A	0.268
TCP10L	-0.3795
GDAP2	-0.154625
DMKN	0.811666666666667
COX6B1	0.354
DNASE2	-0.187166666666667
MSH5	-1.98625
LGMN	-0.194
USP31	0.517
OR13C8	0.2535
SDCBP	0.273
NUDT11	-0.709833333333333
PYGL	0.585666666666667
SNPH	0.0703333333333333
B3GNT4	-0.7045
MIZF	-0.4388
NUBPL	0.300125
NOD1	0.5225
CDH22	1.30425
NUBP1	0.0615
DSCAM	-3.86875
DGKI	1.187
FAM136A	-0.94475
AKAP1	1.12983333333333
SLC16A6	-2.36425
RIN3	-0.11125
PSG2	0.06875
DIP2B	-0.835916666666666
PSORS1C1	0.8067
KIAA0495	0.195
FLJ90709	-0.407166666666667
LPA	0.166333333333333
PIGA	0.055
LY75	3.37566666666667
UTS2	-6.82366666666667
RREB1	-0.444
GALNACT-2	-0.0994
MGC3196	-0.8745
FLJ31568	1.90525
LPHN1	0.138875
SP1	0.204625
TOX4	0.426
HSPA9	-0.1363
APOBEC1	-0.192
SLC35E4	-0.7695
LSM5	-1.4535
SURF1	0.54375
ZBTB1	0.472166666666667
GTF2F1	0.38
RPS15A	0.639714285714286
DUSP21	-0.64525
GINS4	-3.84166666666667
MYO15A	0.702166666666667
GIMAP7	4.4215
MGC13379	1.153
ATP6V1E2	0.0176666666666667
UTP3	0.12475
HNRPA3	-1.0795625
MT4	0.22
C14orf155	0.035
U1SNRNPBP	0.27475
CKLF	-1.31066666666667
PLEKHN1	-1.90733333333333
MBNL1	0.186333333333333
NUP160	-1.38
ACSM2A	-1.0315
LOC129881	-0.9785
KIAA1529	0.759
FLJ22639	-1.57425
HAND1	-1.474
GSX1	0.196
FGA	-3.816
SERPINB1	0.198
ZNF642	-0.08625
IGFBP1	-7.77275
SLC1A1	0.0245
DHX57	-0.263125
ZNF766	-0.862
PTPN21	-0.00290000000000001
GDPD3	-0.167333333333333
PNPLA5	-0.1165
TBR1	-0.111666666666667
FAM116A	0.522
IQGAP1	0.89975
FOS	2.751875
ZNF226	0.253625
FIGNL1	-0.763666666666667
C14orf1	-0.22
ZMYND17	-0.244
PUS7	-1.81666666666667
TUBB6	-0.51725
KCNQ2	-1.94475
MARCH6	0.412916666666667
CCDC33	0.3455
PRODH	1.521
RBM11	1.05925
EPHA6	-0.293428571428571
SLC43A1	0.0425
LOC196541	0.41725
NTN1	0.12475
ING4	1.44525
PCDHB10	1.01125
DPH2	-1.133
SPACA4	-0.16825
FBXL21	-4.001
DIAPH1	-1.2615
ZNF71	0.206
CEP76	-0.5355
CORO1A	-1.69225
RRM2	-5.220875
EDG4	0.34725
OS9	-0.0805
SLC4A1AP	-0.31725
COG5	-0.22225
COPS8	-0.40475
NGLY1	-0.75475
NCBP2	-0.797625
C17orf42	-0.392166666666667
GPSM3	0.07825
SIL1	0.491833333333333
ASB6	-0.6475
SMAD5OS	0.619833333333333
UNC93A	-3.134375
A1BG	-0.284833333333333
C21orf62	0.3825
FMO5	0.581833333333333
ATRIP	-0.605666666666667
CEBPG	-0.205666666666667
C7orf38	-0.0405
TNFRSF1B	-0.112166666666667
CLEC1A	2.127
IQSEC1	0.6685
PATZ1	0.7276
RBM22	0.0215
BAG2	-2.8055
PAQR5	-2.23366666666667
C9orf127	0.5113
THNSL1	0.18875
SHROOM3	2.1127
JAM2	2.31375
SNRPN	-0.998
ALX4	0.208
CACNA1S	-0.265
FAM130A1	0.565
CORIN	0.336
CD300LB	0.1185
PLEKHG6	0.6865
LRRC40	-0.9195
PCLKC	-0.8715
PCDHB16	0.6165
WNT2B	0.0986666666666667
ASNS	-2.14255555555556
MRPL49	-0.105375
FLJ46111	-1.3135
ISG20	-0.2415
SMU1	0.351166666666667
CASZ1	-0.2005
POLR1D	0.29925
GIN1	-0.09525
SNAG1	0.629833333333333
ANKRD29	0.70925
CDKN2AIP	0.393
KRR1	-0.41475
CXCL1	-0.776166666666667
EPM2A	0.5193
PC	2.425
DEFB127	0.202
PDZRN4	2.24766666666667
FAH	1.34775
OR51E1	2.2365
CDC2L6	-1.24016666666667
DNTTIP1	-0.3215
PAX8	0.3485
TMEM116	0.52725
C1orf150	0.8535
PRO2012	-0.545
MRPL40	-0.411
BEX1	-2.2212
SLC2A4	2.96733333333333
PKMYT1	-2.688
FEZF2	0.312666666666667
SLC26A9	-1.94133333333333
MAP2	0.672416666666667
LYL1	-1.477
SLC25A19	-1.5625
NOS3	0.134
ZNF34	1.242
TMPRSS11F	-0.47725
FAM43A	0.35
FCRL4	-0.338333333333333
KLF14	0.09475
FLRT2	0.372833333333333
WRN	-1.10925
SDF2	0.4207
KRT8P12	-0.721
C6orf195	0.1625
C9orf125	-0.884666666666667
DZIP3	-0.577
RIT1	0.415333333333333
SCML1	-1.7285
RHBDF2	-0.7125
OR2G3	0.18
REXO1L1	1.383
MAP3K7IP3	-0.651625
C3orf57	-4.1035
FBXW11	0.00666666666666667
ETAA1	-0.4175
C14orf131	-0.3407
AKT1S1	-0.30225
SLC12A5	-1.04
C9orf164	1.03475
NRIP3	-1.130375
NOS1AP	0.8865
TMEM121	0.06525
SAP30BP	-0.0182
DGCR6	0.872
WDR76	-2.354
FAM82B	-0.51925
LOC606495	-0.8515
MAP9	1.22041666666667
BCDIN3D	0.5475
CXorf36	3.396
DSCR3	-0.4506
ZFAND3	-0.34825
C7orf43	0.19
SPSB3	0.5138
C19orf19	1.08225
FAM133A	-2.51725
C12orf25	0.023
SLC39A3	-0.79
DISP2	1.216
PI4KAP2	-1.8665
MKRN3	-1.35316666666667
ADAMTS13	0.339375
CBLN3	0.2309
TTYH1	0.846666666666667
C3orf18	1.19825
FLJ13236	-2.10875
ZMYND12	3.1405
C18orf25	0.1115
GLB1L3	-0.4285
ATP13A5	3.0375
RANBP10	0.27
CD96	-1.3784
DENND1C	-0.28375
RBMS3	2.4982
SLC41A3	0.584333333333333
DGCR6L	0.7815
TMEM128	0.7025
CSNK1G3	-0.271642857142857
MOBKL2C	1.189625
TSPAN6	0.735375
MATN2	3.3819
MSL2L1	-0.1875
ST6GALNAC2	1.24833333333333
FGFBP2	2.416125
FGL1	-5.908
MPP3	-0.216166666666667
ARHGEF6	1.6935
TGFBR2	1.596
ACMSD	-0.39725
IL33	5.07375
C9orf5	0.576166666666667
DEAF1	-0.2394
AMN	0.337
DEFA6	-0.154625
RNF212	-0.135
METT5D1	-0.261
CIB1	0.3106
TSSK1B	0.1325
KIAA1727	0.088
ZNF680	0.513666666666667
LOC399900	-1.641
LOC152217	0.0725833333333333
CTNNAL1	-1.747
CIT	-3.98741666666667
TLE6	0.719
ZNF607	-0.46975
HERC4	-0.615833333333333
DRAP1	-0.6625
PEMT	0.19325
C10orf111	-0.206
ZNF575	0.343875
KCTD7	-0.42675
MYO1F	0.191125
LOC285382	0.60375
RAB11A	0.5409
PLCD3	0.32875
C15orf28	-0.53725
PTBP2	-0.14675
CTB-1048E9.5	-0.71175
C19orf60	0.2145
C7orf25	0.0985
SETD7	0.610125
HOXB9	-4.4365
VANGL1	-1.7265
CHAF1B	-2.799
NDUFA3	0.61375
KIAA1328	-0.354
SHARPIN	-0.019125
TTC23	0.533125
UGP2	1.26475
ANKIB1	-0.8019
CIRBP	2.06857142857143
SEC14L4	-2.69916666666667
OVCH1	0.0162
VPS52	0.164
FAT	0.734875
M6PRBP1	-1.05575
GPRIN3	-1.178
PPM1F	-0.969833333333333
TSR1	-1.15225
CCDC85A	4.069
PCSK5	1.95425
ZFHX3	0.283
HEMK1	0.0499
PGBD2	0.35375
RSRC2	-0.1985
AURKC	0.401333333333333
SCRIB	-0.34725
ORM2	-4.5665
FAM115A	-0.6258
FZD6	0.53975
UNC119	0.0773333333333333
GPX3	2.2609
NOV	0.69175
CABC1	1.173
CDC42SE2	0.096375
EIF2S2	-0.5704
RNF130	1.197625
CKAP5	-1.15483333333333
RP11-413M3.2	-0.112375
C10orf18	-0.1594
TMEM93	-0.617
DYX1C1	1.13775
KCNMB2	0.35625
ANK3	1.43341666666667
KRT5	2.6452
CDH12	1.3985
QRSL1	-0.0295
JUB	-0.655
SHC4	2.013625
CCL15	2.5855
CCDC22	-0.215
SNX24	-1.265
RARS	-0.624
MORC2	-0.067125
FAM48A	0.286
MT1H	0.5815
PPP1R14C	-0.8855
FOXD1	-2.9865
C1orf213	0.76125
AMT	0.311
DSN1	-2.3625
PTPLAD2	2.20075
DIS3L	0.117
RASL11A	1.5235
GPRC5B	1.67875
FRMD7	0.351
STRN4	0.5975
KITLG	1.17931818181818
HDGF	-2.3775
OR1S1	0.142
SETX	-0.4123
DDR2	2.233625
KCTD12	2.4765
LYZL2	-0.20975
WDR52	-1.4025
TMEM2	-0.42175
ZNF579	-0.370833333333333
LOC200810	-0.39625
TNFSF9	-1.70225
PPFIA4	-3.39125
CNIH3	-0.952333333333333
MAP4K4	-1.08564285714286
ROD1	-0.613142857142857
ALS2CR12	-0.359833333333333
DOCK3	0.0236666666666666
PAQR9	-4.20275
ASB17	0.447
STX16	-1.20225
FEZ2	0.182666666666667
DLAT	-0.319333333333333
KIF21B	-1.31466666666667
CDC5L	-0.45325
TMEM119	1.42733333333333
CRIP3	-1.08375
TPSD1	0.292333333333333
TEPP	0.42725
GNGT2	0.595
C21orf121	0.71175
WNK1	-0.749333333333333
FLJ10490	0.0916
OR51B5	-2.7915
LOC203547	-1.274625
HAS1	-1.3645
PPA1	-0.363
ST7	-0.0495
C11orf46	0.3709
POPDC3	-3.37266666666667
ACOX2	1.50483333333333
ATCAY	-0.4705
TM4SF19	-2.25975
MFSD9	-0.6165
PDHB	0.19675
ERN1	-0.21325
LCE3C	-0.0865
GPR111	0.058
NOTCH3	1.2115
ADAMTS5	4.5325
B3GALT1	0.87375
UGCGL1	-1.57983333333333
FAM58A	-0.188333333333333
FBXO32	3.5215
CLPP	-0.52275
NXPH1	0.56875
MTMR3	1.0205
ATP1B3	-1.2025
TMEM16A	4.679375
HIST1H3F	-1.23283333333333
TRIM25	-1.0375
SDCBP2	1.2315
CRKL	-0.78275
HOXB2	1.55133333333333
ANP32B	-1.129625
GATM	2.933
AP4E1	-0.592125
EDG5	0.235375
CDKN3	-4.90233333333333
CDH4	-0.742
PGD	-0.361833333333333
RND1	0.365
GAD1	-3.3163
MPG	-0.2455
LOC440350	0.485
ZNF133	0.4485
SERPINB12	0.3425
AMELY	0.4876
DHX36	-0.3745
TNFAIP8L2	2.57883333333333
PHTF2	-0.8795
CCDC112	-1.08516666666667
IQCC	-1.13575
HEYL	2.20016666666667
FTSJ2	-0.788333333333333
APPL1	-0.321125
RAB43	0.3265
OR10G2	-0.3675
WAC	0.539666666666667
ADCY9	-0.532625
RUNDC2B	-0.923833333333333
PYCRL	-0.8881
AGPAT7	0.328166666666667
SLC22A9	-1.42783333333333
CDKAL1	-0.509
PDYN	-0.7426
C20orf74	-1.2035
MTMR11	0.8865
VAV3	2.68583333333333
DAPL1	2.50275
STXBP3	0.351
EIF3G	0.66775
ARHGAP22	-1.482
NPFFR1	0.223
NPC1	0.476166666666667
ALDH9A1	1.662
ZNF600	0.539625
ZNF678	0.360833333333333
RASSF1	0.0575833333333333
ADD2	-2.63225
PITPNB	-0.685625
PKD2L2	-0.182
LRP11	-0.277
CDKL1	-0.5685
SMEK2	0.28025
PRODH2	-3.05516666666667
C11orf54	0.172833333333333
SFRS11	-0.1715
IL7	-0.538833333333333
ALS2CR16	0.4305
BTG3	-1.19883333333333
PAK2	-0.775111111111111
RP11-679B17.1	0.53975
GATA4	-0.886333333333333
ATP2B1	-0.564
LOC130940	1.6475
C1orf172	2.20666666666667
ATF7IP2	-1.57275
SLC25A43	0.550833333333333
CENTG3	-0.141166666666667
IGF2BP1	-4.3741
FCHSD1	0.384
CAMK2N2	-0.329833333333333
ELAVL3	-0.0447
NBPF15	-1.30866666666667
UBE2J2	-0.342333333333333
GNL2	-1.45275
PRR3	-0.2003
NLF2	-0.104
OR4F6	0.392
KLHL24	0.786166666666667
CCDC88A	-2.1524
SGPP1	-0.444833333333333
C10orf11	0.588166666666667
SLC35B4	-1.56816666666667
UGT3A2	-1.046
ARNT2	-0.5394
CBR1	-0.24275
ITPR3	-1.3615
TRAPPC6B	-0.389
AMZ1	-2.5065
ARP11	1.41175
WDSUB1	0.57575
APBA1	2.111
RAB2A	0.2489
C6orf162	0.1215
HPSE2	2.077
PLCE1	0.7165
INSL3	1.39175
DLG1	0.0505
PTPLA	-1.476
PIGX	-0.678125
TFIP11	0.230333333333333
FIBIN	2.873
POLR2G	-0.5635
GRAP2	-2.1793
DNAJB8	-0.173
CNBP	1.2875
WASF1	-0.415
INPP5E	-0.9812
HSPB1	-0.2836875
TMEM167	-0.7013
CUBN	-0.01325
IGF1	4.7226875
ITPK1	0.3855
NAALAD2	0.55225
G3BP1	-0.3026
NT5DC1	0.294
CYP39A1	2.9505
TMEM139	2.48566666666667
POLK	0.101
GLULD1	-2.651
RBM15	-1.75316666666667
AMZ2	0.061
GDF15	-3.93183333333333
MESDC2	-0.79225
INCA	0.463
ACY1L2	-1.0435
GZMM	-0.730166666666667
PAIP1	-0.23475
CACNA2D1	0.39675
STK32C	-0.6205
SH3BP4	0.997333333333333
DEC1	-0.326
PADI1	0.0495
UBB	0.4197
PON3	0.8185
PROP1	0.2865
ANKRD13B	-0.222
ADCK1	-0.23325
TCF25	-0.190333333333333
SLC38A5	-3.13975
CXorf26	-0.895666666666667
C19orf39	0.26525
PPP1R13B	0.251
ARL2	-0.4075
TCL6	0.0798333333333334
TOP3A	-1.188
SLC16A14	-0.2385
FXYD6	2.78466666666667
HIST1H4E	-1.4835
BBC3	-0.327684210526316
UNC5A	0.146166666666667
FAM86C	-0.368
PI4KB	0.825875
B3GAT1	-0.792
SUSD2	1.8495
OAZ2	-0.0215
NOC4L	-0.47625
C10orf12	-0.6155
FADS1	-0.261666666666667
LOC144097	-0.6075
DKK2	1.34583333333333
KIAA1949	0.10525
RHOT1	0.4121
OXT	1.23866666666667
GPR153	-0.246
ARL4A	0.7685
SAAL1	-1.54275
CCDC64	-0.53
USE1	0.436333333333333
HNMT	1.60483333333333
PCGF3	-0.258
CYP2C19	0.18225
C20orf4	0.42
CCDC11	1.17025
ACSBG2	0.785
RWDD2A	0.5055
PALLD	2.27125
CPLX4	0.0955
LOC492311	1.917
KPNA2	-3.35383333333333
MACROD1	-0.1873
TMCO3	-0.2555
C15orf52	1.25433333333333
BIRC5	-4.0676
PRR16	0.349
FAM63B	-0.160125
KATNB1	-0.783666666666667
WNT8B	0.402
