Hybridization REF	TCGA-BH-A18J-01A-11R-A12D-07
ZNF434	-0.1535
SMARCD1	-0.307333333333333
ZFP106	-0.804
ZNF347	0.912
GTF2E1	-0.14025
RY1	-0.292
ATAD2B	0.345375
ARHGAP17	-0.1351
KCNIP3	-0.5775
SFPQ	0.15325
GFRA4	0.3155
AKR1B10	-1.7905
TIGD6	0.593666666666667
RGS16	2.867375
URB1	-0.310666666666667
OR4C46	0.0855
TOP3B	-1.0715
NFATC4	0.4245
CA14	-4.6225
BMPR1A	0.712333333333333
SNRP70	-0.921375
PRL	-0.167636363636364
C6orf130	-0.79325
STAG2	-0.20175
CD55	0.325357142857143
RPS23	-0.549333333333333
SSX2	-0.8195
FDPSL2A	-0.019
FBXO27	0.47075
SYNGR3	0.353166666666667
TMSL3	1.16175
EML1	0.302
NUP93	-1.12566666666667
SMAD3	-1.0823
KIAA1189	0.887833333333333
HNRPUL2	1.79416666666667
TBC1D12	0.7425
C16orf24	1.0735
MRVI1	2.10466666666667
ZNF581	-0.3475
ELOVL3	-0.4745
OR51Q1	0.1425
CACNB3	2.05033333333333
GALNT13	-0.230375
C10orf84	0.73225
NEDD4	-0.9687
SPO11	1.2295
OR5AU1	0.031
NEK4	-0.528
PRKAR2A	-0.447
IHPK1	-0.598
ATP6V0B	0.538
CACNA1E	0.522
CEACAM8	0.9554
PEX14	0.6515
FLJ12993	0.6445
ZBTB38	0.238583333333333
PCTK2	0.0331666666666667
LRRC16	0.4459
FBLIM1	1.15658333333333
FYCO1	0.8975
RP5-1022P6.2	-0.294333333333333
CMTM1	-0.52
PLTP	0.593666666666667
RAPH1	1.6605
DOCK8	0.51875
EZH2	-1.33286666666667
SLC25A1	-0.930666666666667
PLEKHB1	1.9672
GRB7	-0.2996
ZFP37	-0.66075
MRPL33	-0.21625
PELO	-0.2225
ARMC1	-0.413545454545455
C9orf27	0.08125
FLJ25778	0.2905
C9orf37	-1.021
TMEM66	0.078
SPRN	1.148625
HBEGF	0.288625
PI4KA	-1.1175
LEPRE1	1.2365
POU2AF1	-4.4605
MRPL12	-0.468666666666667
REP15	1.243
ZC3H3	0.44625
RASAL1	-0.6225
DDAH1	0.30425
ACBD5	0.086125
TMC2	-0.077
CCDC137	-0.32675
SAMD13	-1.93
UGT2B15	-1.40333333333333
TIPARP	-0.143
DNASE1L3	-0.03675
TRIM72	0.0408333333333333
DBX2	-0.05075
IPO8	0.7665
C21orf88	0.1471
MAP3K14	0.000250000000000004
LOC51233	0.646
GGTLA4	-1.20725
PDE6D	0.12325
ZNF117	0.708
CLK2	0.16675
NKRF	-0.90175
TNFSF15	1.8409
DUSP2	-1.279375
SECISBP2	0.0279
GABRR2	1.125
PPAP2C	1.0725
LOC51145	-0.0376666666666667
PAG1	-0.0845
PIK3C3	0.46075
GNG10	-0.0265
APOL4	0.673666666666667
ANKRD28	0.041125
STMN3	-2.1169
RAB14	0.8486
CDK2AP2	0.81325
HDDC3	-0.10225
COMMD7	0.140625
CXXC1	-0.21025
HMCN1	-0.2445
CD40	0.27625
DYNC1LI2	-0.2706875
GDI1	0.7865
LOC646938	-0.14225
VSNL1	-2.56416666666667
PIH1D1	0.148666666666667
RAET1G	-1.257
KRTAP5-9	-0.189
EFTUD2	-1.12225
ZNF311	0.339833333333333
ATP6V1G3	0.89425
OR2W3	-0.655333333333333
SCN4A	0.313
MED10	-1.160125
FAM135A	-0.3108
ARHGAP4	-1.17525
EHMT2	-0.5405
UFD1L	-0.547
ERMP1	0.5805
MAG1	-2.67133333333333
THAP8	0.903333333333333
HACE1	-0.821333333333333
FAM82C	-0.338833333333333
C3orf20	0.087
UNC84A	-0.1715
SCD5	0.478857142857143
LASS6	1.998625
LSG1	0.727
MAL	-6.11075
GPR22	-1.061
WDR5B	0.9345
ACTRT1	0.85
C17orf60	-0.160833333333333
GRIN2C	0.4342
ARMC8	-0.287833333333333
SLC47A1	-1.64966666666667
DMPK	0.1965
DHRS13	-0.394833333333333
SMC1A	-0.869166666666667
KRTAP17-1	0.02925
SMYD5	-0.30325
TUSC2	0.133
CRHR2	0.375
KIR3DL2	0.0655
CCDC104	0.70425
ATP2C1	0.937875
CROT	0.91975
PABPC3	-0.058
EGR1	-0.2265
THSD1	0.8005
KHK	-1.314
SLC12A2	1.968
CD58	-0.69675
STOX2	-1.67183333333333
CCDC76	-0.7692
CCDC48	3.26
DNAH1	-0.527833333333333
ZIC4	-0.109125
OR1G1	-0.788
PSMC6	-0.257666666666667
PROKR1	0.0335
ABCB1	-1.714
TRAT1	-2.26125
LLGL1	0.116
MTF1	1.25
USP54	0.835
PAGE2B	-2.3555
ITGB7	-4.4425
CCDC81	-0.085
LOC149837	0.313
SCUBE1	0.979
ZSCAN10	0.3125
HUWE1	0.176571428571429
CDH17	1.8015
CD180	1.27725
IL17A	0.3315
TMPO	-1.56875
KIAA1524	-0.9905
HDGFRP3	0.8735
OXCT1	-0.587818181818182
RRAS2	-0.436166666666667
LTBP2	2.5660625
SV2B	0.706166666666667
CYP2A6	0.203875
PKD1L2	-0.446666666666667
PPM1M	0.15875
FLJ22662	0.974333333333333
ZNF502	0.302
GP6	-1.23225
CRYBA2	-0.246
LEF1	-0.5332
CTPS	-1.48114285714286
EYA1	-2.10166666666667
EPS8L1	1.5535
MAPK14	-0.33725
SERPINB2	-4.84875
GTF2F2	-0.234166666666667
ZNHIT4	-0.109
PLA1A	1.479125
C20orf114	3.86175
HPR	-5.257
C18orf2	-2.66933333333333
SATB2	-2.0175
KCNJ9	0.208625
MGC157906	-0.0205
MOCS3	-0.13175
C17orf71	-0.346
PPHLN1	-0.0438
HIST1H2BN	-1.119375
RAPGEF1	-0.248875
MAP3K8	0.048
DLG4	0.571666666666667
STC1	-1.38916666666667
CDGAP	0.94075
DDX26B	-1.008
LOC150223	-1.939
CPSF3	-0.8015
TMEM14A	0.825
MYH3	-1.99525
GPKOW	-0.19325
SULT1A1	-1.17283333333333
SPON1	3.0911
YY1AP1	0.0531666666666667
RAB23	0.16375
PLA2G4A	-4.56275
MAPRE3	0.577
ZNF516	0.786785714285714
GGPS1	0.5505
EXOC3L2	-0.491625
C19orf42	1.8709
MAP2K2	-0.581166666666667
HIST1H2BB	-0.65225
RNF19B	0.840333333333333
C6orf128	0.87
TLR8	2.45975
PCDHA9	0.357
CARS2	0.38225
CLUL1	2.795
RHAG	-4.32666666666667
UNK	-0.0705
EXOC8	-0.4272
C9orf95	0.58825
C14orf143	-0.852666666666667
MAML3	0.036625
LDHA	-0.92425
MRPL20	0.11275
KLHDC6	0.272333333333333
ATP5S	-0.637166666666667
C8orf55	-0.01475
PHF19	-2.176125
KRTAP13-4	0.346
TTC5	0.084
XKR5	-0.7005
SILV	-5.20016666666667
TEX28	0.1065
TCTN1	1.43975
CX40.1	0.16425
PPP2R5C	-0.5925
C12orf30	-1.07666666666667
CAPG	2.45075
MPZL1	0.2729
ARSB	-0.7565
TDH	-1.29225
WASF4	1.655
TSSK3	-0.6905
7A5	2.389
CRISPLD1	-0.0425
MAD1L1	-0.819333333333333
SPIN4	-1.25216666666667
AMPD1	-1.309
DPYSL5	-0.502
INPP1	-0.5135
ANKRD11	-2.07
NPAS4	0.047625
GCET2	-0.4424
RNASE9	1.448
GUCY2D	0.0398333333333334
CCDC98	-0.647
FGF4	-0.240625
CPM	0.711333333333333
SLC26A4	-1.5195
PLD5	0.02975
FAM59A	2.3657
FBXO5	-1.55888888888889
SIPA1L1	0.82775
DPYS	0.286333333333333
ATG4D	0.34875
TGM3	0.3515
MTCH1	0.00675
HK1	0.237071428571429
CDC26	0.38625
GALNT12	-2.6745
LOC339229	-0.13825
MRPL35	-0.029625
ORC4L	0.414125
TNKS	0.0838571428571429
C2orf24	0.3965
ZNF553	0.82
GGTLA1	2.4976
ZNF497	0.66025
CDY1B	-0.371
SLC30A4	-0.12025
TUB	-0.677625
ARHGEF18	0.30625
ARRB1	1.1865
KCNK1	-0.073625
EREG	-1.7301
SCAMP5	-0.12675
RUNDC3B	0.66675
ADAMTS20	-0.08525
IL17RB	-1.7065
FLJ20323	0.0125
MCAM	0.88175
POLR3E	-2.03316666666667
AQR	-0.255
IPMK	-0.3215
CDCA7	-3.221125
CAMP	1.608
GRHL3	0.12175
ADAMTSL2	1.02416666666667
CLMN	2.46833333333333
SSTR3	0.1525
MAGEA5	-1.63566666666667
OVOL2	3.65425
JMJD1B	0.3805
RBL2	-0.1015
PYGO2	1.5755
PPP1R10	-0.282333333333333
CSE1L	-0.8685
LCA5	1.3045
RDH16	1.61225
ASRGL1	-2.072875
TOM1	-0.0516666666666667
PTX3	-6.66875
TTC15	0.3515
SCGB3A1	3.07283333333333
MRPL50	-1.015
RCAN3	0.67075
SLC26A11	0.89975
STYX	0.5475
CINP	-0.98375
MARCH7	-0.0435
PFKM	-0.443
SGMS1	0.884833333333333
RIOK3	0.1373
C1orf110	0.4235
CES7	0.132
LOC440248	-2.52
PPP1R12C	-0.10275
C10orf27	1.3675
ATG9A	-0.067
MRPS26	0.746125
TMEM40	-0.13725
ELP3	-0.6544
ZNF787	0.3605
HIAT1	0.00475
C8orf34	0.4565
MGC4655	0.5164
PELI1	0.428166666666667
PPT1	1.55
SLC35C2	-0.322333333333333
C6orf125	-0.79175
MUC4	-1.17716666666667
RFC4	-1.725
GNB2	0.5905
NUP50	-0.708357142857143
SULT4A1	-1.2615
C7	-0.324125
CCDC130	-0.143166666666667
ARRDC4	1.21775
RQCD1	0.243
GLYCTK	-1.18125
AYTL2	0.166181818181818
MTUS1	1.1508
LEMD3	0.0336666666666667
PLEKHF2	1.838
HOXA7	0.868
GTF3C2	-1.4155
DYNLRB2	0.85925
CNOT10	-1.02425
MR1	-0.0936666666666667
FFAR1	0.03975
PRIC285	-0.129
SLITRK6	6.98975
LIX1	-1.0407
UBE1L2	0.717666666666667
F8	0.98825
ACHE	0.406666666666667
KPNA5	0.084
TNFRSF12A	-0.852333333333333
EGR3	-2.043
SERPIND1	-3.95383333333333
OASL	2.2355
IFRD1	-1.526
WDFY1	0.00233333333333333
ZNF267	-0.16025
ACCN5	0.4315
ZBTB6	0.022
PPP1R3A	0.151
PRRT3	1.92425
FBXL19	-0.5625
TXNIP	1.79571428571429
ACTN2	-2.41675
ATG9B	-0.49825
C9orf117	0.32925
IL27	-0.1635
RPL36AL	0.0391666666666667
KLK15	0.68525
CHAD	1.66
RAP2B	0.00979999999999999
HEBP2	1.555
ZNF342	0.358
CAMK2G	-0.0798333333333333
TLR3	1.0485
FGF14	-0.6095
HMGB2	-1.78575
TRPM5	-0.113833333333333
OR5M11	0.402
KIF3B	1.00631578947368
PRICKLE2	0.5235
MTMR9	-0.662625
C3orf27	-0.2715
GLRA3	-1.437
NSDHL	-0.212666666666667
TMEM32	-0.1655
POLR2D	-0.9505
MYADML	-0.015
C9orf114	-0.45375
MRGPRX1	-0.116
TOPORS	0.7075
CLDN19	-0.97075
C1QL4	-0.2875
RNF165	-0.3625
DHRS9	-0.98675
DNAH2	-1.1395
FXR1	-0.702
ZMYM3	-1.181625
CASP3	-0.106833333333333
FAM120C	-0.9745
SCLY	-0.37275
CA7	0.047
ENTPD5	0.484333333333333
ZNF461	0.2445
PDIA5	0.0365
C1orf19	-1.51233333333333
TMEM67	0.4515
KCTD20	0.000749999999999987
WDR47	1.175
FLJ38723	0.959
KLRF1	0.187333333333333
TAS2R16	0.275
CLDN12	-0.114
PRKCE	-0.01675
UBXD4	-0.662
ITGAM	2.76366666666667
GLT8D3	0.099625
WDR31	0.57
RGS2	0.102
OR51L1	0.1125
MST1R	0.614
KIAA1737	1.39325
OR4A5	1.0865
GLIS1	-1.1995
PTMA	0.730214285714286
NAPA	1.1145
PRDM11	-0.3715
LIPF	1.104
DIRAS3	-0.4115
ASGR2	-4.33775
C1QTNF4	0.36375
PIK3R4	0.3575
ARMC3	1.71025
NDUFV3	-0.261583333333333
BTBD3	0.003
PPP1R2	0.160916666666667
UBE2NL	-0.27025
FOSL2	1.48357142857143
FAM119A	-1.02883333333333
TUBA4A	-0.6831
KRTAP12-1	-0.364
SFRS2	-0.818
RHPN1	-0.6325
EEF2	-0.853333333333333
ZDHHC11	-0.450833333333333
EPHA3	-0.9669
RBM12	-0.34625
H2AFJ	0.82675
EDIL3	3.975
KIF26A	-1.28225
SERGEF	0.81625
B3GALT4	2.30025
LOC90925	0.118166666666667
OSCAR	0.34725
NPFF	0.053
DEDD	1.019125
TMEM155	-0.214142857142857
PTPN1	0.5325
SCYL2	0.522
SKAP1	1.7355
LEAP2	-3.79483333333333
GADD45G	2.6789
IFITM3	1.042625
PILRB	-1.943
SLU7	0.2241875
DSC3	0.579
DNMT3L	-1.18675
PAPD5	-0.300625
B3GNT3	-1.68466666666667
LHCGR	0.5965
MSL-1	-0.3595
UBE2S	-1.007625
SAP130	-0.14325
ANAPC11	0.61225
MAGED4B	-2.034
ATP6V1B2	-0.0171666666666667
C14orf179	1.047375
CAPZA1	-0.271
CDYL2	0.6295
GLRX3	-0.2935
LOC136288	-0.4925
MOBKL1A	0.796
HTR2B	2.58875
CRYGD	-0.0875000000000001
NUS1	-0.435
PGRMC1	0.456
MYOM2	-0.9085
FLJ39653	-1.83316666666667
CHM	-0.1016
OR5M8	0.4815
ZNF619	0.1915
FAM105A	0.44075
CCNL1	-1.191125
NAP1L3	0.17025
C10orf57	1.82583333333333
B3GALNT1	0.600333333333333
CSN1S2A	0.592
TCP10L	-0.265
GDAP2	0.719375
DMKN	-0.778666666666667
COX6B1	0.3455
DNASE2	1.6475
MSH5	-2.662
LGMN	-0.000625000000000001
USP31	0.0188
OR13C8	0.408
SDCBP	-0.2098
NUDT11	-2.40566666666667
PYGL	0.445333333333333
SNPH	0.262166666666667
B3GNT4	0.0615
MIZF	-0.9862
NUBPL	-0.1655
NOD1	-0.0811666666666667
CDH22	0.3285
NUBP1	0.370166666666667
DSCAM	-4.11825
DGKI	1.0365
FAM136A	-0.98875
AKAP1	0.152
SLC16A6	-0.194
RIN3	0.253
PSG2	-0.4475
DIP2B	0.553083333333333
PSORS1C1	0.0134
KIAA0495	-0.511
FLJ90709	-0.586
LPA	-0.666333333333333
PIGA	-0.412333333333333
LY75	1.48466666666667
UTS2	-6.23283333333333
RREB1	0.409125
GALNACT-2	0.7779
MGC3196	-0.2435
FLJ31568	-0.3025
LPHN1	0.108625
SP1	1.377
TOX4	0.241
HSPA9	-0.165
APOBEC1	0.1015
SLC35E4	-1.3825
LSM5	-1.10975
SURF1	0.3185
ZBTB1	0.398666666666667
GTF2F1	-0.07525
RPS15A	-0.5265
DUSP21	-0.145
GINS4	-3.37466666666667
MYO15A	-0.0964
GIMAP7	2.537
MGC13379	1.3005
ATP6V1E2	-1.01883333333333
UTP3	0.77025
HNRPA3	-0.497125
MT4	0.24
C14orf155	-0.7165
U1SNRNPBP	0.69125
CKLF	-0.885333333333333
PLEKHN1	0.324
MBNL1	-0.0160833333333333
NUP160	-1.23725
ACSM2A	-0.978
LOC129881	1.49775
KIAA1529	-1.00075
FLJ22639	-2.349
HAND1	-1.156
GSX1	-0.1815
FGA	-3.6795
SERPINB1	-0.491
ZNF642	0.751
IGFBP1	-5.44425
SLC1A1	3.96325
DHX57	0.209125
ZNF766	0.8955
PTPN21	-0.372
GDPD3	-1.5
PNPLA5	-0.0015
TBR1	0.385333333333333
FAM116A	-0.539
IQGAP1	1.223125
FOS	0.489875
ZNF226	0.453625
FIGNL1	-0.830166666666667
C14orf1	0.421
ZMYND17	-0.815
PUS7	-1.03633333333333
TUBB6	-0.471875
KCNQ2	-1.7075
MARCH6	-0.234666666666667
CCDC33	-0.102
PRODH	-1.46875
RBM11	0.83375
EPHA6	0.27125
SLC43A1	-0.63775
LOC196541	-0.0249999999999999
NTN1	0.91375
ING4	0.578
PCDHB10	2.58025
DPH2	-0.5615
SPACA4	0.31275
FBXL21	-3.1415
DIAPH1	-0.818
ZNF71	1.2365
CEP76	-0.233
CORO1A	-1.0995
RRM2	-1.854375
EDG4	1.84775
OS9	0.856666666666667
SLC4A1AP	0.002
COG5	0.25825
COPS8	-0.26575
NGLY1	-0.138
NCBP2	-0.065875
C17orf42	-0.55
GPSM3	0.013375
SIL1	1.23316666666667
ASB6	-0.2205
SMAD5OS	-0.162333333333333
UNC93A	-2.827125
A1BG	0.955333333333333
C21orf62	0.3785
FMO5	-1.944
ATRIP	-0.6355
CEBPG	-0.098
C7orf38	0.130666666666667
TNFRSF1B	0.6915
CLEC1A	1.34333333333333
IQSEC1	-0.363428571428571
PATZ1	0.76
RBM22	1.320875
BAG2	-2.29316666666667
PAQR5	-0.797166666666667
C9orf127	1.4287
THNSL1	-0.17725
SHROOM3	2.7937
JAM2	0.996
SNRPN	-2.62875
ALX4	0.15
CACNA1S	0.622
FAM130A1	0.96775
CORIN	3.6805
CD300LB	0.422
PLEKHG6	0.897
LRRC40	-0.99175
PCLKC	-1.20675
PCDHB16	1.32533333333333
WNT2B	0.567833333333333
ASNS	-2.181
MRPL49	0.82875
FLJ46111	-0.108
ISG20	-0.039875
SMU1	-0.113833333333333
CASZ1	0.6865
POLR1D	-0.240166666666667
GIN1	-0.05525
SNAG1	0.283
ANKRD29	-2.692
CDKN2AIP	-0.7535
KRR1	-0.196
CXCL1	-3.03916666666667
EPM2A	-0.2799
PC	-0.498833333333333
DEFB127	2.125
PDZRN4	2.83116666666667
FAH	-0.241
OR51E1	2.3095
CDC2L6	0.8265
DNTTIP1	-0.38875
PAX8	0.11275
TMEM116	0.15925
C1orf150	-0.7405
PRO2012	0.254
MRPL40	-1.1605
BEX1	-2.3395
SLC2A4	-1.07033333333333
PKMYT1	-2.126
FEZF2	-0.1178
SLC26A9	1.027
MAP2	0.500666666666667
LYL1	-1.21775
SLC25A19	-1.02516666666667
NOS3	-0.4005
ZNF34	0.539333333333333
TMPRSS11F	0.00899999999999999
FAM43A	0.5045
FCRL4	-0.0146666666666666
KLF14	-1.082
FLRT2	-0.789166666666667
WRN	-1.4675
SDF2	1.0229
KRT8P12	-0.0225
C6orf195	0.582
C9orf125	-1.4845
DZIP3	-0.266
RIT1	0.248
SCML1	-2.26033333333333
RHBDF2	0.032625
OR2G3	-0.2195
REXO1L1	0.1265
MAP3K7IP3	-0.04175
C3orf57	-1.678
FBXW11	-0.318666666666667
ETAA1	-0.4655
C14orf131	-1.3097
AKT1S1	-0.0485
SLC12A5	-0.32425
C9orf164	1.29625
NRIP3	-0.607375
NOS1AP	1.1595
TMEM121	0.9945
SAP30BP	0.077
DGCR6	0.304
WDR76	-1.78525
FAM82B	-1.05166666666667
LOC606495	-0.153
MAP9	1.865
BCDIN3D	0.51775
CXorf36	2.53683333333333
DSCR3	-0.0758
ZFAND3	1.205
C7orf43	0.338833333333333
SPSB3	0.1725
C19orf19	0.4745
FAM133A	-2.202625
C12orf25	0.11925
SLC39A3	-0.675875
DISP2	-0.36825
PI4KAP2	-2.3665
MKRN3	-2.62216666666667
ADAMTS13	-0.86875
CBLN3	0.5925
TTYH1	-1.927
C3orf18	-0.3785
FLJ13236	-0.1235
ZMYND12	3.6085
C18orf25	0.535375
GLB1L3	-0.565
ATP13A5	2.0005
RANBP10	-0.4775
CD96	-2.2208
DENND1C	-0.951
RBMS3	0.5958
SLC41A3	0.201333333333333
DGCR6L	0.234
TMEM128	0.378666666666667
CSNK1G3	-0.0167857142857143
MOBKL2C	1.252875
TSPAN6	-1.064125
MATN2	-0.0163
MSL2L1	-0.0535
ST6GALNAC2	0.705666666666667
FGFBP2	-0.8615
FGL1	-7.12716666666667
MPP3	-0.808166666666667
ARHGEF6	0.715
TGFBR2	0.623375
ACMSD	1.82725
IL33	-0.0455
C9orf5	0.07775
DEAF1	-0.266
AMN	0.137
DEFA6	0.07125
RNF212	1.2215
METT5D1	-0.126833333333333
CIB1	1.2952
TSSK1B	0.2445
KIAA1727	0.05325
ZNF680	1.05908333333333
LOC399900	-1.2685
LOC152217	-0.518666666666667
CTNNAL1	-2.2435
CIT	-2.52558333333333
TLE6	1.03875
ZNF607	-0.8735
HERC4	-0.531333333333333
DRAP1	0.2264
PEMT	-0.9345
C10orf111	-0.302
ZNF575	0.896125
KCTD7	-0.14825
MYO1F	0.23725
LOC285382	-0.183
RAB11A	-0.0471
PLCD3	-1.0885
C15orf28	-0.9485
PTBP2	-0.59225
CTB-1048E9.5	-0.86475
C19orf60	0.584333333333333
C7orf25	0.634166666666667
SETD7	0.53825
HOXB9	-2.01
VANGL1	1.2425
CHAF1B	-1.51125
NDUFA3	0.6905
KIAA1328	0.352
SHARPIN	-0.4005
TTC23	-0.421625
UGP2	0.303833333333333
ANKIB1	0.6658
CIRBP	-0.0967142857142857
SEC14L4	-2.58233333333333
OVCH1	-0.0401666666666667
VPS52	-0.019
FAT	-0.10525
M6PRBP1	-0.8355
GPRIN3	0.3525
PPM1F	-1.00833333333333
TSR1	-1.03825
CCDC85A	1.31825
PCSK5	1.7285
ZFHX3	0.7485
HEMK1	-1.2098
PGBD2	-0.514
RSRC2	0.124333333333333
AURKC	-1.14283333333333
SCRIB	-0.102125
ORM2	-4.8495
FAM115A	0.232
FZD6	-1.446
UNC119	0.075
GPX3	-0.9181
NOV	0.181875
CABC1	-0.153125
CDC42SE2	0.2218125
EIF2S2	-0.7405
RNF130	1.536
CKAP5	-0.4715
RP11-413M3.2	0.759625
C10orf18	0.6541
TMEM93	-0.8215
DYX1C1	0.8865
KCNMB2	-1.252
ANK3	1.00666666666667
KRT5	-0.6291
CDH12	-1.080625
QRSL1	-0.4825
JUB	-0.221
SHC4	-2.237625
CCL15	1.149
CCDC22	-0.09325
SNX24	0.60675
RARS	-0.4005
MORC2	0.39875
FAM48A	0.5205
MT1H	-1.312
PPP1R14C	-1.79866666666667
FOXD1	0.618928571428571
C1orf213	-3.10775
AMT	-2.711
DSN1	-1.532
PTPLAD2	3.56775
DIS3L	-0.641
RASL11A	0.53675
GPRC5B	-0.696
FRMD7	-0.1495
STRN4	0.39275
KITLG	1.56831818181818
HDGF	-0.358
OR1S1	0.388
SETX	0.491
DDR2	0.17375
KCTD12	1.46875
LYZL2	-0.26925
WDR52	0.9885
TMEM2	1.06475
ZNF579	0.27
LOC200810	1.1035
TNFSF9	-1.78975
PPFIA4	-2.557
CNIH3	-0.00266666666666667
MAP4K4	-0.7575
ROD1	0.479857142857143
ALS2CR12	0.923666666666667
DOCK3	-1.60433333333333
PAQR9	-4.7185
ASB17	-0.1578
STX16	-1.57875
FEZ2	-0.149166666666667
DLAT	-1.21983333333333
KIF21B	-1.50066666666667
CDC5L	-0.179
TMEM119	1.51916666666667
CRIP3	0.091
TPSD1	-0.207833333333333
TEPP	-0.145
GNGT2	1.29425
C21orf121	0.67425
WNK1	0.331916666666667
FLJ10490	0.2969
OR51B5	-2.5675
LOC203547	-0.667
HAS1	-0.8685
PPA1	-0.1125
ST7	0.446
C11orf46	0.4223
POPDC3	-3.26866666666667
ACOX2	1.48266666666667
ATCAY	-0.485416666666667
TM4SF19	-1.6475
MFSD9	0.145333333333333
PDHB	-1.03
ERN1	0.21725
LCE3C	-0.2945
GPR111	0.64
NOTCH3	1.9665
ADAMTS5	1.495
B3GALT1	-0.6595
UGCGL1	1.1695
FAM58A	1.05466666666667
FBXO32	1.84275
CLPP	-0.509
NXPH1	-0.86725
MTMR3	0.503
ATP1B3	-1.107125
TMEM16A	3.463125
HIST1H3F	0.863166666666667
TRIM25	-0.105666666666667
SDCBP2	1.9995
CRKL	-1.4475
HOXB2	1.86883333333333
ANP32B	-0.445875
GATM	3.121
AP4E1	-0.6685
EDG5	0.294625
CDKN3	-1.6275
CDH4	-2.27675
PGD	0.277166666666667
RND1	1.152
GAD1	-2.3349
MPG	0.16275
LOC440350	-0.687
ZNF133	-0.75325
SERPINB12	-0.3485
AMELY	0.1915
DHX36	-1.12125
TNFAIP8L2	2.86166666666667
PHTF2	-0.280444444444444
CCDC112	-0.211666666666667
IQCC	-1.388
HEYL	3.38466666666667
FTSJ2	-0.524833333333333
APPL1	-0.06825
RAB43	0.789642857142857
OR10G2	-0.2305
WAC	0.485333333333333
ADCY9	0.76275
RUNDC2B	0.772
PYCRL	0.0787
AGPAT7	-1.385
SLC22A9	-0.198333333333333
CDKAL1	0.062
PDYN	0.0998333333333333
C20orf74	1.78575
MTMR11	0.175
VAV3	3.57091666666667
DAPL1	-1.60675
STXBP3	-0.01325
EIF3G	-0.53625
ARHGAP22	-0.6685
NPFFR1	-0.0205
NPC1	-0.3565
ALDH9A1	-0.125833333333333
ZNF600	0.586125
ZNF678	1.117
RASSF1	-0.862916666666667
ADD2	-3.027375
PITPNB	-0.407625
PKD2L2	-0.174
LRP11	0.19225
CDKL1	0.20275
SMEK2	0.3125
PRODH2	-3.46533333333333
C11orf54	-1.39833333333333
SFRS11	-0.549833333333333
IL7	0.356333333333333
ALS2CR16	1.64175
BTG3	-0.758666666666667
PAK2	-0.0585555555555555
RP11-679B17.1	-1.604
GATA4	-0.365833333333333
ATP2B1	0.4565
LOC130940	1.978
C1orf172	2.52233333333333
ATF7IP2	-2.95325
SLC25A43	-0.0333333333333333
CENTG3	-0.21725
IGF2BP1	-3.8369
FCHSD1	-0.0915
CAMK2N2	0.535
ELAVL3	-0.2473
NBPF15	-0.4305
UBE2J2	-0.296666666666667
GNL2	-0.287
PRR3	-0.3489
NLF2	0.29325
OR4F6	-0.3525
KLHL24	0.8315
CCDC88A	-1.8955
SGPP1	-1.7195
C10orf11	1.2095
SLC35B4	-0.812166666666667
UGT3A2	-1.324
ARNT2	2.6751
CBR1	0.409
ITPR3	-0.655833333333333
TRAPPC6B	-0.1681
AMZ1	2.652
ARP11	0.6475
WDSUB1	0.442
APBA1	0.266333333333333
RAB2A	0.8614
C6orf162	-0.278875
HPSE2	0.193666666666667
PLCE1	0.74425
INSL3	-0.41075
DLG1	0.1524
PTPLA	-3.58225
PIGX	0.19925
TFIP11	0.0953333333333333
FIBIN	3.4435
POLR2G	-0.027
GRAP2	-2.0484
DNAJB8	0.11125
CNBP	-0.0653333333333333
WASF1	-1.6025
INPP5E	-0.7472
HSPB1	0.175875
TMEM167	0.1118
CUBN	-0.0495
IGF1	1.369875
ITPK1	0.0599
NAALAD2	-0.958125
G3BP1	0.0363
NT5DC1	-0.11475
CYP39A1	0.462
TMEM139	0.769916666666667
POLK	-0.0706
GLULD1	-1.1545
RBM15	-1.206
AMZ2	0.75725
GDF15	-0.105833333333333
MESDC2	0.30725
INCA	0.0185
ACY1L2	-3.2755
GZMM	-1.32933333333333
PAIP1	0.145
CACNA2D1	0.27275
STK32C	1.04433333333333
SH3BP4	1.20816666666667
DEC1	-0.383
PADI1	-0.1815
UBB	-0.1144
PON3	-0.47
PROP1	0.659
ANKRD13B	-0.3995
ADCK1	-0.29675
TCF25	-0.0525
SLC38A5	-2.577
CXorf26	-0.024
C19orf39	0.758
PPP1R13B	0.1215
ARL2	-0.849
TCL6	0.0335833333333333
TOP3A	-0.958
SLC16A14	0.990375
FXYD6	1.29933333333333
HIST1H4E	-0.17475
BBC3	0.238789473684211
UNC5A	0.186333333333333
FAM86C	-0.491
PI4KB	-0.267625
B3GAT1	-3.531
SUSD2	1.21483333333333
OAZ2	-0.495833333333333
NOC4L	-0.19875
C10orf12	0.8725
FADS1	-1.717
LOC144097	0.0125
DKK2	1.89866666666667
KIAA1949	0.27425
RHOT1	-0.1121
OXT	1.10983333333333
GPR153	0.3845
ARL4A	-0.8325
SAAL1	-1.1475
CCDC64	-0.139
USE1	0.442
HNMT	0.218833333333333
PCGF3	0.3408125
CYP2C19	0.23875
C20orf4	0.211
CCDC11	1.461
ACSBG2	-0.1955
RWDD2A	0.40375
PALLD	2.678
CPLX4	-0.102
LOC492311	0.75125
KPNA2	-1.46583333333333
MACROD1	-0.4968
