Hybridization REF	TCGA-BH-A18N-01A-11R-A12D-07
EPDR1	-0.3038
MUSK	0.127
ZNF434	1.08416666666667
SMARCD1	-0.375833333333333
ZFP106	-0.5905
ZNF347	0.2621
GTF2E1	-0.5565
RY1	-0.4095
ATAD2B	-0.320375
ARHGAP17	-0.1138
KCNIP3	-1.33375
SFPQ	0.085375
GFRA4	-0.0686666666666667
AKR1B10	-4.59075
TIGD6	1.67833333333333
RGS16	1.686625
URB1	-0.8595
OR4C46	-0.3435
TOP3B	-0.93775
NFATC4	1.5125
CA14	-3.62375
BMPR1A	0.590333333333333
SNRP70	-0.381125
PRL	0.1974
C6orf130	0.04675
STAG2	-0.07725
CD55	-1.62771428571429
RPS23	1.70566666666667
SSX2	-1.61583333333333
FDPSL2A	-0.6055
FBXO27	1.7445
SYNGR3	-2.0535
TMSL3	-0.45
EML1	-0.63
NUP93	-1.20991666666667
SMAD3	0.6571
KIAA1189	-0.15
HNRPUL2	0.2555
TBC1D12	0.773833333333333
C16orf24	1.8565
MRVI1	2.34183333333333
ZNF581	-0.441833333333333
ELOVL3	0.486
OR51Q1	0.224
CACNB3	0.1
GALNT13	-1.275125
C10orf84	0.9036875
NEDD4	0.0766
SPO11	-0.0015
OR5AU1	0.4135
NEK4	0.192
PRKAR2A	-0.517333333333333
IHPK1	0.310333333333333
ATP6V0B	1.164375
CACNA1E	0.3885
CEACAM8	-0.3785
PEX14	-0.1965
FLJ12993	-1.579
ZBTB38	0.363916666666667
PCTK2	1.70616666666667
LRRC16	-1.1781
FBLIM1	0.55375
FYCO1	1.652
RP5-1022P6.2	0.00341666666666666
CMTM1	-0.535833333333333
PLTP	-1.046
RAPH1	0.767
DOCK8	0.533625
EZH2	-2.08426666666667
SLC25A1	-0.714
PLEKHB1	1.0296
GRB7	1.1505
ZFP37	0.552
MRPL33	-0.03475
PELO	-0.4685
ARMC1	0.561727272727273
C9orf27	-0.0775
FLJ25778	-0.153
C9orf37	-0.327833333333333
TMEM66	0.71625
SPRN	0.569125
HBEGF	0.896125
PI4KA	-0.547
LEPRE1	-1.115
POU2AF1	-5.3245
MRPL12	-0.654166666666667
REP15	0.5295
ZC3H3	0.799
RASAL1	-2.28975
DDAH1	1.55775
ACBD5	0.227
TMC2	0.824
CCDC137	-0.38875
SAMD13	-2.60266666666667
UGT2B15	-3.328
TIPARP	0.76775
DNASE1L3	-1.945
TRIM72	0.000166666666666685
DBX2	-0.038
IPO8	0.34025
C21orf88	-1.576
MAP3K14	-0.16775
LOC51233	0.537333333333333
GGTLA4	-1.92075
PDE6D	-0.26475
ZNF117	0.825
CLK2	-1.001125
NKRF	-0.73175
TNFSF15	-0.4677
DUSP2	-1.153375
SECISBP2	0.2813
GABRR2	0.337
PPAP2C	1.54375
LOC51145	0.299333333333333
PAG1	-0.895625
PIK3C3	-0.152
GNG10	1.237
APOL4	0.278333333333333
ANKRD28	0.3
STMN3	-0.4408
RAB14	0.7362
CDK2AP2	-0.08125
HDDC3	0.268125
COMMD7	0.9105
CXXC1	-0.01675
HMCN1	-1.3475
CD40	0.28225
DYNC1LI2	-0.3728125
GDI1	0.456
LOC646938	-0.54825
VSNL1	-3.45483333333333
PIH1D1	0.015
RAET1G	-1.7205
KRTAP5-9	-0.021
EFTUD2	-0.512
ZNF311	0.8985
ATP6V1G3	-0.198666666666667
OR2W3	-0.7885
SCN4A	0.6065
MED10	-0.67925
FAM135A	-0.0995
ARHGAP4	-0.79925
EHMT2	-0.88475
UFD1L	-0.89325
ERMP1	1.3235
MAG1	-1.72566666666667
THAP8	0.0616666666666667
HACE1	-0.3345
FAM82C	0.419833333333333
C3orf20	-0.404
UNC84A	-0.513833333333333
SCD5	-0.696083333333333
LASS6	2.011
LSG1	0.201166666666667
MAL	-5.60175
GPR22	-0.5275
WDR5B	1.7955
ACTRT1	-0.212
C17orf60	-0.379666666666667
GRIN2C	0.9315
ARMC8	-0.1615
SLC47A1	1.93083333333333
DMPK	0.28225
DHRS13	0.204833333333333
SMC1A	-0.891166666666667
KRTAP17-1	2.29975
SMYD5	-0.7935
TUSC2	0.813125
CRHR2	0.9145
KIR3DL2	1.218
CCDC104	0.6435
ATP2C1	0.80175
CROT	0.9635
PABPC3	0.0788333333333333
EGR1	-1.20033333333333
THSD1	0.963
KHK	-1.3095
SLC12A2	0.8786875
CD58	-0.86675
STOX2	-1.61266666666667
CCDC76	-0.4837
CCDC48	4.43925
DNAH1	-0.143166666666667
ZIC4	-0.216857142857143
OR1G1	0.93
PSMC6	-0.564
PROKR1	0.635
ABCB1	-1.13325
TRAT1	-3.229
LLGL1	-0.2105
MTF1	0.6065
USP54	0.807125
PAGE2B	-2.7695
ITGB7	-4.19825
CCDC81	-0.0935
LOC149837	1.55225
SCUBE1	0.2675
ZSCAN10	-0.525
HUWE1	-0.0634285714285715
CDH17	-0.031
CD180	-0.1305
IL17A	0.06175
TMPO	-1.485625
KIAA1524	-1.5655
HDGFRP3	1.05783333333333
OXCT1	-0.204454545454545
RRAS2	-0.7905
LTBP2	1.3696875
SV2B	-1.37866666666667
CYP2A6	0.214375
PKD1L2	0.0186666666666667
PPM1M	0.84425
FLJ22662	1.761
ZNF502	2.654
GP6	-0.53625
CRYBA2	-0.325
LEF1	-2.4965
CTPS	-2.34114285714286
EYA1	-3.80433333333333
EPS8L1	1.01425
MAPK14	-0.584333333333333
SERPINB2	-6.3
GTF2F2	-0.392833333333333
ZNHIT4	0.161
PLA1A	-0.853125
C20orf114	3.517
HPR	-5.304
C18orf2	-3.326
SATB2	-2.22025
KCNJ9	0.0487142857142858
MGC157906	1.072
MOCS3	-0.1605
C17orf71	-0.181333333333333
PPHLN1	0.1767
HIST1H2BN	-1.137875
RAPGEF1	-0.15525
MAP3K8	-0.4795
DLG4	0.1505
STC1	-1.37175
CDGAP	1.13
DDX26B	-1.6765
LOC150223	-1.462
CPSF3	-0.939166666666667
TMEM14A	0.776
MYH3	-0.23275
GPKOW	0.52075
SULT1A1	1.52983333333333
SPON1	1.6507
YY1AP1	-0.127833333333333
RAB23	-0.226
PLA2G4A	-4.4405
MAPRE3	0.09625
ZNF516	-0.407285714285714
GGPS1	0.1745
EXOC3L2	-0.418375
C19orf42	1.5944
MAP2K2	-0.4425
HIST1H2BB	-0.0745
RNF19B	0.619166666666667
C6orf128	-0.551333333333333
TLR8	1.797
PCDHA9	1.282
CARS2	0.486
CLUL1	3.36383333333333
RHAG	-4.40366666666667
UNK	0.4525
EXOC8	0.1452
C9orf95	1.32125
C14orf143	-0.232833333333333
MAML3	-0.276625
LDHA	-2.067
MRPL20	0.7555
KLHDC6	-0.4152
ATP5S	0.0513333333333333
C8orf55	0.366
PHF19	-2.42175
KRTAP13-4	0.1745
TTC5	-0.2335
XKR5	-0.83575
SILV	-4.72716666666667
TEX28	0.437
TCTN1	1.347
CX40.1	0.05075
PPP2R5C	-0.3675
C12orf30	-1.36633333333333
CAPG	2.006
MPZL1	-0.0554
ARSB	-1.45783333333333
TDH	-2.09975
WASF4	0.7005
TSSK3	-0.943
7A5	0.7425
CRISPLD1	6.1815
MAD1L1	-0.929166666666667
SPIN4	-0.435333333333333
AMPD1	-2.1775
DPYSL5	-0.3625
INPP1	-0.0185
ANKRD11	-1.24994444444444
NPAS4	0.04625
GCET2	-0.7504
RNASE9	1.4145
GUCY2D	0.364166666666667
CCDC98	-0.1355
FGF4	-0.891
CPM	1.8955
SLC26A4	-0.075
PLD5	0.75525
FAM59A	-2.211
FBXO5	-2.20122222222222
SIPA1L1	0.408625
DPYS	0.04875
ATG4D	0.0515
TGM3	0.181
MTCH1	0.034875
HK1	0.0256428571428571
CDC26	-0.4135
GALNT12	-4.294
LOC339229	0.242
MRPL35	-0.59625
ORC4L	0.42775
TNKS	-1.13135714285714
C2orf24	0.201333333333333
ZNF553	1.26833333333333
GGTLA1	2.8469
ZNF497	0.29275
CDY1B	0.39025
SLC30A4	0.84925
TUB	0.264375
ARHGEF18	-0.2375
ARRB1	0.8265
KCNK1	0.6025
EREG	-4.16577777777778
SCAMP5	0.453
RUNDC3B	1.4545
ADAMTS20	0.352
IL17RB	1.88975
FLJ20323	-1.03775
MCAM	0.8555
POLR3E	-0.495666666666667
AQR	0.392333333333333
IPMK	-0.2005
CDCA7	-5.313
CAMP	1.64925
GRHL3	0.11375
ADAMTSL2	1.74933333333333
CLMN	1.24633333333333
SSTR3	0.314
MAGEA5	-2.28533333333333
OVOL2	3.255
JMJD1B	0.81575
RBL2	0.3035
PYGO2	0.47625
PPP1R10	-0.0483333333333333
CSE1L	-1.23383333333333
LCA5	1.43675
RDH16	2.09325
ASRGL1	-3.66
TOM1	1.10633333333333
PTX3	-7.06875
TTC15	0.32025
SCGB3A1	3.56383333333333
MRPL50	-1.59325
RCAN3	0.69
SLC26A11	1.09525
STYX	-1.1745
CINP	-0.33
MARCH7	-0.03275
PFKM	-0.8575
SGMS1	-0.241166666666667
RIOK3	0.1465
C1orf110	-0.205
CES7	-0.318625
LOC440248	-0.43575
PPP1R12C	-0.2415
C10orf27	-0.019
ATG9A	-0.61575
MRPS26	0.523125
TMEM40	-0.22675
ELP3	-1.5835
ZNF787	-0.1107
HIAT1	0.41225
C8orf34	0.366166666666667
MGC4655	-0.4426
PELI1	-0.34
PPT1	2.2352
SLC35C2	-0.102833333333333
C6orf125	-0.58225
MUC4	-2.0525
RFC4	-1.92157142857143
GNB2	-0.193
NUP50	-0.566785714285714
SULT4A1	-2.152
C7	0.584875
CCDC130	0.692666666666667
ARRDC4	-0.52225
RQCD1	-0.4365
GLYCTK	-0.6005
AYTL2	-0.0174545454545454
MTUS1	0.2743
LEMD3	0.587
PLEKHF2	1.85925
HOXA7	-0.91175
GTF3C2	-1.7
DYNLRB2	3.565
CNOT10	-0.346
MR1	0.3565
FFAR1	0.26325
PRIC285	-0.11875
SLITRK6	3.9555
LIX1	-1.6135
UBE1L2	0.4165
F8	2.1595
ACHE	-0.694166666666667
KPNA5	-0.04775
TNFRSF12A	-0.811
EGR3	-0.978
SERPIND1	-4.26233333333333
OASL	0.8965
IFRD1	-1.908
WDFY1	-0.2555
ZNF267	0.75925
ACCN5	-0.495
ZBTB6	0.6315
PPP1R3A	0.4055
PRRT3	2.4745
FBXL19	0.0775
TXNIP	-0.6625
ACTN2	-2.09325
ATG9B	-0.666
C9orf117	1.3485
IL27	-1.6035
RPL36AL	-0.198
KLK15	0.119
CHAD	2.57
RAP2B	-0.1378
HEBP2	0.5875
ZNF342	-0.441
CAMK2G	-0.990833333333333
TLR3	1.5045
FGF14	0.669666666666667
HMGB2	-1.07375
TRPM5	-0.141333333333333
OR5M11	-2.455
KIF3B	0.523947368421053
PRICKLE2	1.21
MTMR9	-0.666375
C3orf27	-0.411666666666667
GLRA3	-1.3925
NSDHL	-0.0958333333333333
TMEM32	-0.42825
POLR2D	-1.221
MYADML	0.148
C9orf114	-0.49275
MRGPRX1	1.392
TOPORS	0.09025
CLDN19	-1.88225
C1QL4	0.0325
RNF165	-2.566
DHRS9	-1.77625
DNAH2	0.710333333333333
FXR1	-0.626833333333333
ZMYM3	-1.400875
CASP3	-0.185166666666667
FAM120C	-1.01575
SCLY	-0.579
CA7	0.2125
ENTPD5	0.100333333333333
ZNF461	0.1705
PDIA5	-1.03875
C1orf19	-1.16983333333333
TMEM67	1.26775
KCTD20	-1.115
WDR47	0.8065
FLJ38723	0.2905
KLRF1	1.17216666666667
TAS2R16	-0.533
CLDN12	0.80825
PRKCE	-0.669
UBXD4	-0.8695
ITGAM	2.28716666666667
GLT8D3	-0.421375
WDR31	0.956
RGS2	-0.2435
OR51L1	0.1435
MST1R	1.3475
KIAA1737	0.98875
OR4A5	0.286
GLIS1	-2.2315
PTMA	-0.0147857142857143
NAPA	1.844
PRDM11	1.0145
LIPF	0.276
DIRAS3	1.625
ASGR2	-4.635375
C1QTNF4	-0.1415
PIK3R4	0.5695
ARMC3	0.37725
NDUFV3	-0.522
BTBD3	-0.093
PPP1R2	0.4
UBE2NL	0.409
FOSL2	1.66271428571429
FAM119A	-1.44783333333333
TUBA4A	-0.7625
KRTAP12-1	0.112
SFRS2	-0.56625
RHPN1	0.2245
EEF2	-0.319833333333333
ZDHHC11	0.2505
EPHA3	-1.4159
RBM12	0.0665
H2AFJ	2.12025
EDIL3	3.499
KIF26A	-1.595
SERGEF	0.37525
B3GALT4	2.3175
LOC90925	0.251666666666667
OSCAR	0.286625
NPFF	-0.394125
DEDD	-0.00625
TMEM155	-0.05075
PTPN1	2.52425
SCYL2	0.356166666666667
SKAP1	2.94575
LEAP2	-2.1395
GADD45G	1.411
IFITM3	0.451125
PILRB	-0.318333333333333
SLU7	0.6593125
DSC3	-1.31875
DNMT3L	-2.333
PAPD5	1.762375
B3GNT3	-2.23466666666667
LHCGR	0.7375
MSL-1	0.29275
UBE2S	-1.78
SAP130	-0.89125
ANAPC11	0.6
MAGED4B	-2.317
ATP6V1B2	-0.673666666666667
C14orf179	0.781
CAPZA1	-0.622875
CDYL2	-1.37516666666667
GLRX3	-1.026
LOC136288	-1.51025
MOBKL1A	0.18625
HTR2B	1.3715
CRYGD	-0.319333333333333
NUS1	-0.825666666666666
PGRMC1	0.3365
MYOM2	-1.1875
FLJ39653	-1.696
CHM	1.0929
OR5M8	0.17
ZNF619	0.0305
FAM105A	-0.08
CCNL1	-0.518125
NAP1L3	-0.90225
C10orf57	1.80216666666667
B3GALNT1	2.033
CSN1S2A	0.941
TCP10L	0.74375
GDAP2	-0.2575
DMKN	0.103666666666667
COX6B1	0.18075
DNASE2	0.952666666666667
MSH5	-2.92075
LGMN	-0.95775
USP31	0.1929
OR13C8	0.7035
SDCBP	0.0377
NUDT11	-3.8465
PYGL	0.00783333333333333
SNPH	0.0506666666666667
B3GNT4	-2.0975
MIZF	-0.5593
NUBPL	-0.141875
NOD1	-1.06233333333333
CDH22	-0.302375
NUBP1	0.856
DSCAM	-4.1325
DGKI	0.767
FAM136A	-1.3965
AKAP1	1.20516666666667
SLC16A6	0.185
RIN3	0.402
PSG2	-0.26825
DIP2B	-0.0431666666666667
PSORS1C1	1.2878
KIAA0495	-0.105
FLJ90709	0.313333333333333
LPA	-1.01683333333333
PIGA	-0.2645
LY75	-0.4015
UTS2	-7.00733333333333
RREB1	-0.196875
GALNACT-2	0.5418
MGC3196	-0.7065
FLJ31568	-0.6935
LPHN1	0.537
SP1	1.01675
TOX4	0.3635
HSPA9	0.1455
APOBEC1	-0.1055
SLC35E4	-0.77075
LSM5	-1.45
SURF1	1.007
ZBTB1	0.43775
GTF2F1	0.242875
RPS15A	-0.179071428571429
DUSP21	-0.9374
GINS4	-3.6645
MYO15A	1.142
GIMAP7	3.07075
MGC13379	0.5325
ATP6V1E2	-1.30266666666667
UTP3	0.36625
HNRPA3	-0.4964375
MT4	0.755
C14orf155	0.476
U1SNRNPBP	0.76775
CKLF	-1.03
PLEKHN1	-0.858666666666667
MBNL1	-0.377083333333333
NUP160	-1.50575
ACSM2A	-2.28525
LOC129881	0.96975
KIAA1529	0.73925
FLJ22639	-1.0805
HAND1	-1.795
GSX1	-0.2795
FGA	-4.7744
SERPINB1	0.1725
ZNF642	0.848
IGFBP1	-2.610375
SLC1A1	0.304125
DHX57	-0.38325
ZNF766	0.5765
PTPN21	0.167
GDPD3	-0.6695
PNPLA5	0.287
TBR1	0.735833333333333
FAM116A	-0.128
IQGAP1	0.858875
FOS	-0.374875
ZNF226	0.271
FIGNL1	-1.24616666666667
C14orf1	0.0801666666666667
ZMYND17	-0.5225
PUS7	-1.615
TUBB6	-1.671125
KCNQ2	-1.6455
MARCH6	0.442333333333333
CCDC33	-0.15
PRODH	-2.21475
RBM11	1.83075
EPHA6	0.661
SLC43A1	-1.4775
LOC196541	0.885285714285714
NTN1	1.26975
ING4	1.19475
PCDHB10	0.42425
DPH2	-0.897166666666667
SPACA4	0.6505
FBXL21	-2.864
DIAPH1	-0.714
ZNF71	0.549833333333333
CEP76	-0.327
CORO1A	-1.374
RRM2	-3.5815
EDG4	1.073
OS9	0.226
SLC4A1AP	-0.42675
COG5	-0.61425
COPS8	-0.00375
NGLY1	-0.58225
NCBP2	-0.591625
C17orf42	-0.200333333333333
GPSM3	0.5465
SIL1	1.0225
ASB6	-0.86725
SMAD5OS	0.649
UNC93A	-3.545375
A1BG	0.690666666666667
C21orf62	0.78075
FMO5	1.87775
ATRIP	1.41283333333333
CEBPG	0.249666666666667
C7orf38	-0.132
TNFRSF1B	0.107
CLEC1A	1.3185
IQSEC1	0.456375
PATZ1	1.1427
RBM22	1.4895
BAG2	-2.093
PAQR5	-0.0196666666666667
C9orf127	0.1984
THNSL1	-0.1015
SHROOM3	2.3559
JAM2	0.07025
SNRPN	-1.3745
ALX4	0.0745
CACNA1S	0.131
FAM130A1	1.189
CORIN	1.6095
CD300LB	0.4965
PLEKHG6	1.203
LRRC40	-1.38825
PCLKC	-1.05625
PCDHB16	-0.3125
WNT2B	-0.899333333333333
ASNS	-1.932
MRPL49	0.342125
FLJ46111	-0.12225
ISG20	0.04375
SMU1	-0.3846
CASZ1	0.21
POLR1D	0.0164166666666667
GIN1	0.429
SNAG1	0.518833333333333
ANKRD29	0.6325
CDKN2AIP	0.31825
KRR1	0.972
CXCL1	-6.28166666666667
EPM2A	0.2575
PC	0.386666666666667
DEFB127	1.1025
PDZRN4	1.45216666666667
FAH	0.74325
OR51E1	3.15
CDC2L6	-0.3525
DNTTIP1	-0.371
PAX8	1
TMEM116	0.96025
C1orf150	0.618
PRO2012	-0.0375
MRPL40	0.04
BEX1	1.8474
SLC2A4	-0.873166666666667
PKMYT1	-1.1715
FEZF2	-0.457333333333333
SLC26A9	-2.35975
MAP2	1.38091666666667
LYL1	-1.42125
SLC25A19	-0.6425
NOS3	0.197
ZNF34	1.39183333333333
TMPRSS11F	-0.343
FAM43A	0.834
FCRL4	-0.0676666666666667
KLF14	-1.15325
FLRT2	-1.58116666666667
WRN	-2.651
SDF2	1.1746
KRT8P12	-0.14225
C6orf195	-1.136
C9orf125	-1.9075
DZIP3	0.609
RIT1	-0.189083333333333
SCML1	-0.449833333333333
RHBDF2	-1.07225
OR2G3	0.7125
REXO1L1	-0.951
MAP3K7IP3	0.10475
C3orf57	-6.16175
FBXW11	0.6515
ETAA1	0.34425
C14orf131	-0.2617
AKT1S1	-0.11575
SLC12A5	-1.36075
C9orf164	1.19475
NRIP3	3.468
NOS1AP	-0.6825
TMEM121	1.0755
SAP30BP	0.2118
DGCR6	0.339
WDR76	-1.43575
FAM82B	-0.01575
LOC606495	-0.112
MAP9	2.7735
BCDIN3D	1.22625
CXorf36	3.839
DSCR3	-0.1953
ZFAND3	0.0065
C7orf43	0.149833333333333
SPSB3	1.241
C19orf19	-0.148
FAM133A	-2.631875
C12orf25	0.77225
SLC39A3	0.1065
DISP2	1.30625
PI4KAP2	-2.254
MKRN3	-3.12566666666667
ADAMTS13	-0.654875
CBLN3	0.6708
TTYH1	-2.03133333333333
C3orf18	1.82675
FLJ13236	-0.446
ZMYND12	3.805
C18orf25	0.822625
GLB1L3	-0.798
ATP13A5	0.944
RANBP10	-0.76775
CD96	-3.4289
DENND1C	-0.7455
RBMS3	0.0786
SLC41A3	1.01183333333333
DGCR6L	0.54725
TMEM128	1.19266666666667
CSNK1G3	1.03014285714286
MOBKL2C	0.730125
TSPAN6	-1.713875
MATN2	-2.3309
MSL2L1	-0.1225
ST6GALNAC2	-1.234
FGFBP2	-1.054
FGL1	-6.9535
MPP3	-0.944
ARHGEF6	2.59983333333333
TGFBR2	0.062625
ACMSD	3.99075
IL33	0.81125
C9orf5	-0.63375
DEAF1	-0.8557
AMN	-0.4075
DEFA6	-0.0217142857142857
RNF212	-2.24875
METT5D1	0.801833333333333
CIB1	0.9247
TSSK1B	0.00225
KIAA1727	1.84525
ZNF680	1.41566666666667
LOC399900	-0.307
LOC152217	0.236416666666667
CTNNAL1	-3.197
CIT	-2.29416666666667
TLE6	2.57675
ZNF607	-0.85325
HERC4	-0.619166666666667
DRAP1	-0.1988
PEMT	0.4275
C10orf111	-1.125
ZNF575	0.382
KCTD7	-0.54725
MYO1F	0.549625
LOC285382	0.88725
RAB11A	1.0695
PLCD3	-0.71
C15orf28	-0.17575
PTBP2	-0.1585
CTB-1048E9.5	-0.11475
C19orf60	0.206833333333333
C7orf25	0.6315
SETD7	0.936875
HOXB9	-3.486
VANGL1	-0.49475
CHAF1B	-1.948
NDUFA3	1.0855
KIAA1328	0.0766666666666667
SHARPIN	0.62425
TTC23	-0.699375
UGP2	0.195416666666667
ANKIB1	-0.2415
CIRBP	1.37528571428571
SEC14L4	-2.58333333333333
OVCH1	0.141666666666667
VPS52	0.1255
FAT	-1.738875
M6PRBP1	-0.423
GPRIN3	0.8025
PPM1F	-0.982166666666667
TSR1	-0.7995
CCDC85A	4.599
PCSK5	0.6175
ZFHX3	0.4775
HEMK1	0.8062
PGBD2	-0.041
RSRC2	0.27
AURKC	-2.04116666666667
SCRIB	0.5295
ORM2	-4.85183333333333
FAM115A	0.084
FZD6	2.516625
UNC119	0.668
GPX3	-1.4671
NOV	-0.439125
CABC1	-0.676
CDC42SE2	0.703875
EIF2S2	-0.9735
RNF130	0.524625
CKAP5	-1.09616666666667
RP11-413M3.2	0.150375
C10orf18	0.9555
TMEM93	0.34175
DYX1C1	1.739
KCNMB2	-1.84925
ANK3	0.733083333333333
KRT5	-2.6202
CDH12	-1.62128571428571
QRSL1	-0.568875
JUB	-0.28175
SHC4	-0.57325
CCL15	0.41
CCDC22	0.31725
SNX24	1.383
RARS	-0.2665
MORC2	0.050125
FAM48A	0.00475
MT1H	-1.2565
PPP1R14C	-3.06633333333333
FOXD1	-3.20292857142857
C1orf213	-0.812
AMT	0.5855
DSN1	-1.8285
PTPLAD2	4.2695
DIS3L	0.6405
RASL11A	1.9505
GPRC5B	-0.86875
FRMD7	-0.7305
STRN4	0.25925
KITLG	3.33245454545455
HDGF	-0.88625
OR1S1	-0.0005
SETX	-0.4026
DDR2	-0.453625
KCTD12	1.31525
LYZL2	0.38225
WDR52	0.4865
TMEM2	1.00075
ZNF579	-0.456666666666667
LOC200810	0.596
TNFSF9	-1.983125
PPFIA4	-2.658
CNIH3	-0.426
MAP4K4	-1.29935714285714
ROD1	0.302071428571429
ALS2CR12	-0.0348333333333333
DOCK3	1.55866666666667
PAQR9	-5.63225
ASB17	0.7112
STX16	-0.63825
FEZ2	-0.387666666666667
DLAT	-0.7205
KIF21B	-1.954
CDC5L	-0.6275
TMEM119	0.581166666666667
CRIP3	-1.08875
TPSD1	-0.0725
TEPP	-0.708
GNGT2	0.9355
C21orf121	0.0315
WNK1	0.159833333333333
FLJ10490	0.0998999999999999
OR51B5	-2.828
LOC203547	-0.7235
HAS1	-0.9895
PPA1	-1.21683333333333
ST7	0.451125
C11orf46	0.7723
POPDC3	-3.878
ACOX2	2.47183333333333
ATCAY	-1.07358333333333
TM4SF19	-2.3795
MFSD9	-0.9465
PDHB	-0.019
ERN1	-0.7205
LCE3C	-0.831
GPR111	0.7965
NOTCH3	1.283
ADAMTS5	1.9755
B3GALT1	-1.41525
UGCGL1	-0.614166666666667
FAM58A	0.463166666666667
FBXO32	1.172
CLPP	0.364
NXPH1	-2.695
MTMR3	0.860833333333333
ATP1B3	-0.417
TMEM16A	3.802625
HIST1H3F	-0.448833333333333
TRIM25	-0.871666666666667
SDCBP2	2.895
CRKL	-0.897875
HOXB2	1.07533333333333
ANP32B	-1.350625
GATM	4.63
AP4E1	0.381375
EDG5	-0.17175
CDKN3	-3.004
CDH4	-2.592
PGD	-1.1455
RND1	0.9165
GAD1	-3.4179
MPG	0.87
LOC440350	-0.012
ZNF133	-0.0515
SERPINB12	0.3225
AMELY	0.0566666666666667
DHX36	-0.40575
TNFAIP8L2	2.67783333333333
PHTF2	-0.716888888888889
CCDC112	-0.505833333333333
IQCC	-0.66775
HEYL	2.93133333333333
FTSJ2	-0.599166666666667
APPL1	0.913875
RAB43	-0.0357857142857143
OR10G2	-0.13
WAC	0.0545
ADCY9	0.7595
RUNDC2B	0.4565
PYCRL	0.9787
AGPAT7	-0.653666666666667
SLC22A9	-1.0166
CDKAL1	-0.486
PDYN	0.21175
C20orf74	-0.5855
MTMR11	0.086
VAV3	2.74375
DAPL1	-2.5105
STXBP3	0.86425
EIF3G	0.3105
ARHGAP22	-2.047
NPFFR1	0.7105
NPC1	-0.22
ALDH9A1	0.651833333333333
ZNF600	0.624875
ZNF678	0.831666666666667
RASSF1	0.15175
ADD2	-2.871375
PITPNB	-0.320375
PKD2L2	0.901571428571429
LRP11	-0.126
CDKL1	-0.6285
SMEK2	-0.19225
PRODH2	-3.509
C11orf54	0.00616666666666667
SFRS11	-0.678
IL7	-1.8835
ALS2CR16	-0.25075
BTG3	-1.75683333333333
PAK2	-0.273555555555556
RP11-679B17.1	-0.9895
GATA4	-1.9715
ATP2B1	1.071
LOC130940	1.6915
C1orf172	2.37883333333333
ATF7IP2	1.15025
SLC25A43	0.258166666666667
CENTG3	-0.547
IGF2BP1	-4.241
FCHSD1	0.5065
CAMK2N2	-0.193333333333333
ELAVL3	-0.5453
NBPF15	-0.5335
UBE2J2	-0.23175
GNL2	-1.262
PRR3	-0.8948
NLF2	0.021
OR4F6	0.0675
KLHL24	1.1725
CCDC88A	-2.4379
SGPP1	-0.231333333333333
C10orf11	-0.621833333333333
SLC35B4	-1.58733333333333
UGT3A2	-1.199
ARNT2	2.6009
CBR1	-1.393625
ITPR3	-0.990833333333333
TRAPPC6B	-0.7898
AMZ1	3.0895
ARP11	1.1915
WDSUB1	0.8935
APBA1	0.235833333333333
RAB2A	1.6882
C6orf162	-0.14325
HPSE2	-0.47
PLCE1	-1.16125
INSL3	0.023
DLG1	0.2262
PTPLA	-3.38175
PIGX	0.52725
TFIP11	0.308
FIBIN	2.2635
POLR2G	-0.44075
GRAP2	-1.8216
DNAJB8	0.159
CNBP	0.424
WASF1	-1.56275
INPP5E	-0.6689
HSPB1	0.84875
TMEM167	0.3273
CUBN	0.172
IGF1	1.0523125
ITPK1	0.6716
NAALAD2	-1.7315
G3BP1	1.0672
NT5DC1	0.7605
CYP39A1	0.284
TMEM139	1.76083333333333
POLK	0.4042
GLULD1	-1.84575
RBM15	-1.31283333333333
AMZ2	0.56
GDF15	-2.43016666666667
MESDC2	-0.11325
INCA	-0.3752
ACY1L2	-0.9145
GZMM	-2.08583333333333
PAIP1	0.578
CACNA2D1	-0.28575
STK32C	0.7935
SH3BP4	-0.447166666666667
DEC1	-0.649
PADI1	0.214
UBB	1.055
PON3	0.946833333333333
PROP1	0.361
ANKRD13B	-0.7345
ADCK1	0.028
TCF25	-0.282
SLC38A5	-3.12775
CXorf26	0.1025
C19orf39	0.822
PPP1R13B	0.16
ARL2	-1.19
TCL6	-0.0784545454545454
TOP3A	-0.519
SLC16A14	0.741125
FXYD6	0.876833333333333
HIST1H4E	-0.748
BBC3	0.125368421052632
UNC5A	-0.0233333333333333
FAM86C	0.1044
PI4KB	0.019625
B3GAT1	-4.4375
SUSD2	0.5385
OAZ2	0.753
NOC4L	-0.1425
C10orf12	-0.47675
FADS1	-2.001
LOC144097	-0.54725
DKK2	0.978333333333333
KIAA1949	-0.58225
RHOT1	0.7413
OXT	0.926166666666667
GPR153	-0.4185
ARL4A	-2.34466666666667
SAAL1	-2.083
CCDC64	0.075
USE1	0.598666666666667
HNMT	0.489333333333333
PCGF3	0.42725
CYP2C19	0.596333333333333
C20orf4	0.343
CCDC11	2.96775
ACSBG2	0.09725
RWDD2A	0.09175
PALLD	2.042
CPLX4	0.672
LOC492311	2.0175
KPNA2	-2.09583333333333
MACROD1	-0.5705
TMCO3	0.5795
C15orf52	1.85883333333333
BIRC5	-2.2274
PRR16	-1.029
