Hybridization REF	TCGA-E2-A1BC-11A-32R-A12P-07
ZNF347	0.3928
GTF2E1	-0.73675
RY1	0.332666666666667
ATAD2B	-0.478625
ARHGAP17	0.3667
KCNIP3	-0.48425
SFPQ	-0.134
GFRA4	0.774333333333333
AKR1B10	-3.308625
TIGD6	0.4775
RGS16	-0.072125
URB1	-1.18033333333333
OR4C46	0.164166666666667
TOP3B	-0.41575
NFATC4	0.2545
CA14	-4.98025
BMPR1A	1.369
SNRP70	-1.079125
PRL	0.63375
C6orf130	-0.79325
STAG2	-0.46175
CD55	-0.931857142857143
RPS23	0.823833333333333
SSX2	-1.72716666666667
FDPSL2A	-0.23125
FBXO27	2.837125
SYNGR3	-1.94166666666667
TMSL3	1.58375
EML1	0.0445
NUP93	-0.913083333333333
SMAD3	-0.2297
KIAA1189	-0.589333333333333
HNRPUL2	0.130833333333333
TBC1D12	1.308
C16orf24	0.63875
MRVI1	0.843833333333333
ZNF581	-0.811666666666667
ELOVL3	3.488
OR51Q1	0.9635
CACNB3	-0.962333333333333
GALNT13	2.521625
C10orf84	1.4191875
NEDD4	-0.3239
SPO11	1.621
OR5AU1	0.403
NEK4	-0.270142857142857
PRKAR2A	0.361666666666667
IHPK1	0.0176666666666667
ATP6V0B	-0.7895
CACNA1E	2.1255
CEACAM8	0.1426
PEX14	0.725
FLJ12993	0.1025
ZBTB38	0.529166666666667
PCTK2	0.396166666666667
LRRC16	-0.875
FBLIM1	-0.23
FYCO1	2.278
RP5-1022P6.2	0.184083333333333
CMTM1	-0.0485
PLTP	1.98133333333333
RAPH1	0.3395
DOCK8	1.3285
EZH2	-4.02833333333333
SLC25A1	1.97733333333333
PLEKHB1	-0.7178
GRB7	-2.315
ZFP37	-0.3355
MRPL33	-0.20875
PELO	-0.175
ARMC1	-0.224909090909091
C9orf27	-0.577625
FLJ25778	0.61
C9orf37	-0.318
TMEM66	0.6695
SPRN	0.0365
HBEGF	1.9265
PI4KA	-0.821
LEPRE1	-0.87475
POU2AF1	-3.880375
MRPL12	-0.0218333333333333
REP15	0.526
ZC3H3	0.14675
RASAL1	-1.8395
DDAH1	0.334375
ACBD5	0.885625
TMC2	0.442
CCDC137	-1.1135
SAMD13	0.0541666666666667
UGT2B15	-6.4475
TIPARP	1.04
DNASE1L3	4.90775
TRIM72	-0.247666666666667
DBX2	2.59875
IPO8	-0.065
C21orf88	-1.93844444444444
MAP3K14	0.0285
LOC51233	0.929166666666667
GGTLA4	-2.14025
PDE6D	-0.40275
ZNF117	-0.5365
CLK2	-1.098875
NKRF	-1.804
TNFSF15	-0.9218
DUSP2	-0.748
SECISBP2	-0.5076
GABRR2	-0.58
PPAP2C	-1.67
LOC51145	-0.5272
PAG1	-0.806625
PIK3C3	-0.2135
GNG10	1.0555
APOL4	1.81416666666667
ANKRD28	-0.922625
STMN3	-1.5013
RAB14	0.6006
CDK2AP2	0.07575
HDDC3	1.1865
COMMD7	0.479125
CXXC1	-0.45175
HMCN1	0.085
CD40	1.86625
DYNC1LI2	1.2601875
GDI1	0.0655
LOC646938	0.6275
VSNL1	-4.494
PIH1D1	-0.303833333333333
RAET1G	1.6795
KRTAP5-9	0.1675
EFTUD2	-0.911
ZNF311	-0.929333333333333
ATP6V1G3	-0.8275
OR2W3	-0.24375
SCN4A	3.19725
MED10	-0.175125
FAM135A	0.0301
ARHGAP4	-1.145
EHMT2	-1.2015
UFD1L	-0.40625
ERMP1	-1.18875
MAG1	0.919333333333333
THAP8	0.904166666666667
HACE1	0.022
FAM82C	1.41183333333333
C3orf20	-0.333
UNC84A	0.281666666666667
SCD5	-0.593538461538462
LASS6	0.27225
LSG1	-0.544666666666667
MAL	-4.22825
GPR22	0.8855
WDR5B	1.12575
ACTRT1	1.4555
C17orf60	-0.5595
GRIN2C	0.5343
ARMC8	0.289083333333333
SLC47A1	-1.4195
DMPK	0.741
DHRS13	-2.10633333333333
SMC1A	-1.30433333333333
KRTAP17-1	-0.1905
SMYD5	-0.38275
TUSC2	0.621
CRHR2	0.0665
KIR3DL2	0.2925
CCDC104	-0.43
ATP2C1	0.26725
CROT	-0.5695
PABPC3	-0.936166666666667
EGR1	2.98683333333333
THSD1	1.60525
KHK	-0.70925
SLC12A2	-0.271625
CD58	-0.09475
STOX2	0.660333333333333
CCDC76	-0.7388
CCDC48	3.6975
DNAH1	1.08016666666667
ZIC4	-0.698625
OR1G1	1.17
PSMC6	-0.288
PROKR1	0.6635
ABCB1	-0.05025
TRAT1	-3.2125
LLGL1	0.6175
MTF1	0.528
USP54	-0.155
PAGE2B	-2.221
ITGB7	-3.689
CCDC81	-0.412
LOC149837	0.662
SCUBE1	1.14
ZSCAN10	1.3665
HUWE1	-0.0631428571428571
CDH17	-1.077
CD180	-0.977
IL17A	0.39625
TMPO	-2.95214285714286
KIAA1524	-2.50733333333333
HDGFRP3	-1.18283333333333
OXCT1	1.35672727272727
RRAS2	1.37583333333333
LTBP2	2.2750625
SV2B	3.841
CYP2A6	3.535625
PKD1L2	2.42366666666667
PPM1M	1.5715
FLJ22662	2.17116666666667
ZNF502	2.256
GP6	-0.88125
CRYBA2	-1.92725
LEF1	-4.8231
CTPS	-2.85328571428571
EYA1	-1.783
EPS8L1	-3.13175
MAPK14	0.123083333333333
SERPINB2	-4.878375
GTF2F2	-0.642666666666667
ZNHIT4	-0.3535
PLA1A	0.320375
C20orf114	-0.59775
HPR	-2.276
C18orf2	-3.48033333333333
SATB2	-0.807
KCNJ9	0.522125
MGC157906	0.653
MOCS3	-0.48125
C17orf71	-0.900333333333333
PPHLN1	-0.2244
HIST1H2BN	-2.256
RAPGEF1	0.185
MAP3K8	2.7955
DLG4	0.533833333333333
STC1	-0.05375
CDGAP	3.80375
DDX26B	-1.0415
LOC150223	-3.84325
CPSF3	-0.769666666666667
TMEM14A	-0.41175
MYH3	-0.82325
GPKOW	0.1555
SULT1A1	2.17633333333333
SPON1	5.4687
YY1AP1	-0.406333333333333
RAB23	0.23775
PLA2G4A	0.00349999999999998
MAPRE3	1.50675
ZNF516	-0.382142857142857
GGPS1	0.38775
EXOC3L2	0.012
C19orf42	1.0007
MAP2K2	-0.199166666666667
HIST1H2BB	-2.011
RNF19B	0.5675
C6orf128	-1.0775
TLR8	2.58675
PCDHA9	-1.5055
CARS2	0.536625
CLUL1	-2.6176
RHAG	-4.0255
UNK	-0.5775
EXOC8	0.5709
C9orf95	2.10175
C14orf143	-0.836333333333333
MAML3	-0.0645
LDHA	-1.246
MRPL20	0.726
KLHDC6	1.641
ATP5S	0.770833333333333
C8orf55	0.3185
PHF19	-2.16725
KRTAP13-4	2.3005
TTC5	-0.39225
XKR5	-0.36625
SILV	-4.91016666666667
TEX28	0.6185
TCTN1	0.35825
CX40.1	0.40975
PPP2R5C	0.00187500000000003
C12orf30	-1.2555
CAPG	0.5265
MPZL1	0.6342
ARSB	-0.839666666666667
TDH	-2.77275
WASF4	1.6815
TSSK3	-0.974666666666667
7A5	-1.1975
CRISPLD1	-1.25225
MAD1L1	-0.0411666666666667
SPIN4	-1.94333333333333
AMPD1	-2.3295
DPYSL5	0.4205
INPP1	0.752
ANKRD11	-0.985611111111111
NPAS4	0.162625
GCET2	-0.4177
RNASE9	0.5955
GUCY2D	0.445
CCDC98	0.534
FGF4	-0.258625
CPM	3.59033333333333
SLC26A4	0.0843333333333334
PLD5	0.72175
FAM59A	0.9501
FBXO5	-3.31811111111111
SIPA1L1	-0.984875
DPYS	0.9825
ATG4D	-0.014
TGM3	0.7875
MTCH1	0.28575
HK1	-0.178071428571429
CDC26	0.37675
GALNT12	-1.05283333333333
LOC339229	-0.07075
MRPL35	-0.0915
ORC4L	-0.3665
TNKS	-0.2395
C2orf24	0.8855
ZNF553	-1.05683333333333
GGTLA1	3.3582
ZNF497	-1.36275
CDY1B	0.315333333333333
SLC30A4	-0.031875
TUB	0.296125
ARHGEF18	-0.38525
ARRB1	1.462
KCNK1	-3.4545
EREG	-3.64944444444444
SCAMP5	-1.55575
RUNDC3B	3.8635
ADAMTS20	0.4245
IL17RB	-3.604875
FLJ20323	-0.70875
MCAM	3.236875
POLR3E	-1.8905
AQR	-0.117833333333333
IPMK	0.0745
CDCA7	-5.378875
CAMP	-0.69425
GRHL3	-2.2455
ADAMTSL2	0.548333333333333
CLMN	3.16233333333333
SSTR3	0.91
MAGEA5	-2.28
OVOL2	-3.93175
JMJD1B	0.37875
RBL2	0.6937
PYGO2	0.21625
PPP1R10	-0.830333333333333
CSE1L	-1.78333333333333
LCA5	1.57025
RDH16	-0.84625
ASRGL1	-2.074
TOM1	1.14116666666667
PTX3	-4.70275
TTC15	0.95775
SCGB3A1	1.27233333333333
MRPL50	-0.95175
RCAN3	-1.569875
SLC26A11	-0.36425
STYX	0.555166666666667
CINP	0.3545
MARCH7	-0.04775
PFKM	-1.8775
SGMS1	1.11466666666667
RIOK3	0.202
C1orf110	1.517
CES7	-0.0595714285714286
LOC440248	-1.0665
PPP1R12C	1.10725
C10orf27	1.0565
ATG9A	0.36025
MRPS26	0.3495
TMEM40	-0.577
ELP3	0.2087
ZNF787	0.4854
HIAT1	0.267625
C8orf34	5.8975
MGC4655	-0.0391
PELI1	0.710666666666667
PPT1	-0.932
SLC35C2	-0.457333333333333
C6orf125	-1.17825
MUC4	1.00216666666667
RFC4	-3.19242857142857
GNB2	0.195
NUP50	-0.569785714285714
SULT4A1	-1.06683333333333
C7	4.896625
CCDC130	0.00133333333333333
ARRDC4	0.7205
RQCD1	-0.04875
GLYCTK	1.2265
AYTL2	-1.58345454545455
MTUS1	1.5067
LEMD3	0.18
PLEKHF2	-0.53075
HOXA7	1.564625
GTF3C2	-1.761
DYNLRB2	0.9095
CNOT10	-1.1225
MR1	-0.346166666666667
FFAR1	0.39325
PRIC285	0.05425
SLITRK6	-1.1185
LIX1	-3.4228
UBE1L2	-0.908416666666667
F8	2.847875
ACHE	-0.3565
KPNA5	1.246
TNFRSF12A	-2.94516666666667
EGR3	0.852
SERPIND1	-3.80583333333333
OASL	0.64075
IFRD1	-0.472375
WDFY1	-0.154
ZNF267	-0.8425
ACCN5	-0.247
ZBTB6	-0.91625
PPP1R3A	0.0615
PRRT3	0.355
FBXL19	-1.3795
TXNIP	3.15914285714286
ACTN2	-1.162
ATG9B	-0.400375
C9orf117	-0.769625
IL27	-1.577
RPL36AL	0.13
KLK15	0.338
CHAD	0.023
RAP2B	-0.1184
HEBP2	3.27725
ZNF342	-1.0685
CAMK2G	0.300333333333333
TLR3	2.912
FGF14	1.98825
HMGB2	-1.596375
TRPM5	-0.0985
OR5M11	0.108
KIF3B	0.342263157894737
PRICKLE2	2.88825
MTMR9	0.3595
C3orf27	0.73325
GLRA3	-2.1904
NSDHL	0.473
TMEM32	0.7845
POLR2D	-1.11833333333333
MYADML	0.4755
C9orf114	-0.22125
MRGPRX1	1.2705
TOPORS	0.328
CLDN19	-0.872
C1QL4	0.6825
RNF165	0.78
DHRS9	0.833
DNAH2	-1.76116666666667
FXR1	-0.141333333333333
ZMYM3	-0.83225
CASP3	-0.864666666666667
FAM120C	-0.120125
SCLY	-1.32475
CA7	0.1435
ENTPD5	0.266833333333333
ZNF461	-0.054375
PDIA5	-1.1005
C1orf19	-0.418833333333333
TMEM67	-0.45975
KCTD20	0.42575
WDR47	0.884
FLJ38723	1.7345
KLRF1	1.94166666666667
TAS2R16	-0.0465
CLDN12	-0.83375
PRKCE	0.153
UBXD4	0.39675
ITGAM	2.819
GLT8D3	-0.441
WDR31	-0.6309
RGS2	1.125
OR51L1	0.2645
MST1R	-1.37525
KIAA1737	1.10125
OR4A5	0.4835
GLIS1	-0.0466666666666667
PTMA	-0.6845
NAPA	0.98575
PRDM11	0.2025
LIPF	1.356
DIRAS3	-0.382
ASGR2	-3.99075
C1QTNF4	2.61525
PIK3R4	0.2105
ARMC3	-0.3195
NDUFV3	0.32125
BTBD3	-0.643333333333333
PPP1R2	0.0148333333333333
UBE2NL	-0.36925
FOSL2	1.00621428571429
FAM119A	-1.358
TUBA4A	-1.4372
KRTAP12-1	0.018
SFRS2	-0.56575
RHPN1	-1.1906
EEF2	-0.0378333333333333
ZDHHC11	-1.78933333333333
EPHA3	-0.349
RBM12	-0.357
H2AFJ	1.62941666666667
EDIL3	0.692
KIF26A	0.4585
SERGEF	0.4275
B3GALT4	2.837
LOC90925	-1.21066666666667
OSCAR	-0.864875
NPFF	0.8555
DEDD	0.740125
TMEM155	-1.449
PTPN1	-0.70225
SCYL2	0.0761666666666667
SKAP1	-0.51625
LEAP2	-3.24866666666667
GADD45G	2.8961
IFITM3	0.33375
PILRB	-1.287
SLU7	0.436875
DSC3	-1.98575
DNMT3L	-2.037
PAPD5	-0.175625
B3GNT3	-2.36533333333333
LHCGR	2.935
MSL-1	-0.08575
UBE2S	-2.506
SAP130	-0.579
ANAPC11	0.23375
MAGED4B	-3.3885
ATP6V1B2	0.0165
C14orf179	0.8715
CAPZA1	-0.27825
CDYL2	-0.3665
GLRX3	-0.356166666666667
LOC136288	-0.8795
MOBKL1A	-0.46625
HTR2B	2.68675
CRYGD	-0.575
NUS1	-0.535833333333333
PGRMC1	0.803
MYOM2	2.056
FLJ39653	-1.57
CHM	0.2488
OR5M8	-0.0605
ZNF619	0.412
FAM105A	-0.00475
CCNL1	-0.729375
NAP1L3	0.11775
C10orf57	1.32533333333333
B3GALNT1	-0.7925
CSN1S2A	-0.3915
TCP10L	-0.21625
GDAP2	0.290625
DMKN	-2.86966666666667
COX6B1	0.5205
DNASE2	0.0293333333333333
MSH5	-1.939
LGMN	1.035125
USP31	-0.2752
OR13C8	0.7885
SDCBP	1.5439
NUDT11	-2.665
PYGL	2.695
SNPH	0.0638333333333333
B3GNT4	-1.312
MIZF	-0.8905
NUBPL	1.26975
NOD1	0.5845
CDH22	1.002625
NUBP1	0.140666666666667
DSCAM	-2.94125
DGKI	3.0305
FAM136A	-1.59825
AKAP1	1.06516666666667
SLC16A6	-4.85625
RIN3	0.90025
PSG2	-0.4425
DIP2B	-0.318
PSORS1C1	-0.6363
KIAA0495	0.3375
FLJ90709	-0.635
LPA	-0.142
PIGA	-0.6145
LY75	0.784166666666667
UTS2	-6.66466666666667
RREB1	0.38725
GALNACT-2	0.4506
MGC3196	-0.43025
FLJ31568	-1.396
LPHN1	0.578125
SP1	0.737125
TOX4	0.593833333333333
HSPA9	-0.1418
APOBEC1	-0.071
SLC35E4	-0.991
LSM5	-1.39575
SURF1	0.6285
ZBTB1	0.450916666666667
GTF2F1	-0.190875
RPS15A	-0.210785714285714
DUSP21	-1.5446
GINS4	-3.471
MYO15A	-0.380833333333333
GIMAP7	4.66925
MGC13379	0.376
ATP6V1E2	-0.109666666666667
UTP3	-0.1205
HNRPA3	-0.9751875
MT4	-1.5975
C14orf155	0.9445
U1SNRNPBP	0.8535
CKLF	-0.881833333333333
PLEKHN1	-2.80366666666667
MBNL1	1.27425
NUP160	-1.4765
ACSM2A	-0.60825
LOC129881	-1.17125
KIAA1529	0.0245
FLJ22639	-2.46325
HAND1	-0.8695
GSX1	1.005
FGA	-4.4559375
SERPINB1	-0.10575
ZNF642	0.30725
IGFBP1	-8.144
SLC1A1	0.121125
DHX57	-0.405
ZNF766	0.085
PTPN21	1.1501
GDPD3	-1.52183333333333
PNPLA5	0.215
TBR1	-0.3325
FAM116A	-0.30275
IQGAP1	0.516875
FOS	4.208125
ZNF226	-0.160125
FIGNL1	-1.99383333333333
C14orf1	-0.4025
ZMYND17	-0.3565
PUS7	-1.50583333333333
TUBB6	1.47575
KCNQ2	-1.6945
MARCH6	-0.0909166666666666
CCDC33	0.4535
PRODH	-0.28075
RBM11	-2.15525
EPHA6	-0.7815
SLC43A1	-0.1975
LOC196541	0.2295
NTN1	1.33891666666667
ING4	0.63025
PCDHB10	0.8725
DPH2	-1.20416666666667
SPACA4	-0.6005
FBXL21	-5.42
DIAPH1	-1.67183333333333
ZNF71	0.688333333333333
CEP76	-0.502
CORO1A	-1.36725
RRM2	-5.7895
EDG4	-1.3695
OS9	0.5765
SLC4A1AP	-0.1095
COG5	0.02
COPS8	-0.0785
NGLY1	-0.7345
NCBP2	-0.4565
C17orf42	-0.203
GPSM3	0.68675
SIL1	1.30083333333333
ASB6	-0.714
SMAD5OS	1.75233333333333
UNC93A	-3.563875
A1BG	-1.736
C21orf62	0.94825
FMO5	-1.58158333333333
ATRIP	0.115333333333333
CEBPG	0.738833333333333
C7orf38	-0.600666666666667
TNFRSF1B	1.76033333333333
CLEC1A	3.776
IQSEC1	1.39025
PATZ1	-0.0932
RBM22	0.46675
BAG2	-1.12833333333333
PAQR5	-3.89516666666667
C9orf127	0.4114
THNSL1	-0.9885
SHROOM3	-3.1307
JAM2	2.75725
SNRPN	-2.021
ALX4	0.248
CACNA1S	-0.4605
FAM130A1	0.291
CORIN	0.2675
CD300LB	0.7035
PLEKHG6	2.587
LRRC40	-0.619
PCLKC	-1.278
PCDHB16	0.874333333333333
WNT2B	0.9905
ASNS	-3.612
MRPL49	-0.648125
FLJ46111	-3.00275
ISG20	-1.216375
SMU1	0.1105
CASZ1	0.5395
POLR1D	-0.504083333333333
GIN1	-0.06325
SNAG1	0.638
ANKRD29	1.13725
CDKN2AIP	0.177
KRR1	-0.32025
CXCL1	-2.422
EPM2A	2.0405
PC	3.5335
DEFB127	0.534
PDZRN4	4.66966666666667
FAH	2.764875
OR51E1	4.8355
CDC2L6	-0.706833333333333
DNTTIP1	-0.99175
PAX8	1.34225
TMEM116	-0.6705
C1orf150	0.4865
PRO2012	0.84625
MRPL40	0.0568333333333333
BEX1	-3.1937
SLC2A4	3.9525
PKMYT1	-2.369
FEZF2	-0.98
SLC26A9	-1.41066666666667
MAP2	0.37875
LYL1	-0.48075
SLC25A19	-0.614
NOS3	1.357
ZNF34	1.363
TMPRSS11F	-1.831
FAM43A	1.04825
FCRL4	-0.847833333333333
KLF14	2.00825
FLRT2	1.39966666666667
WRN	-1.15025
SDF2	0.1573
KRT8P12	-1.3565
C6orf195	0.348
C9orf125	0.868833333333333
DZIP3	-0.08625
RIT1	-0.0336666666666666
SCML1	-0.607
RHBDF2	-1.58775
OR2G3	2.5215
REXO1L1	-0.5015
MAP3K7IP3	-0.36525
C3orf57	-6.84975
FBXW11	-1.45733333333333
ETAA1	-0.9495
C14orf131	-0.2693
AKT1S1	0.39225
SLC12A5	-0.764
C9orf164	-0.424
NRIP3	-1.426625
NOS1AP	-0.90325
TMEM121	-1.43175
SAP30BP	0.1842
DGCR6	0.883
WDR76	-3.24825
FAM82B	0.435
LOC606495	0.015
MAP9	1.50491666666667
BCDIN3D	-0.037
CXorf36	4.742
DSCR3	-0.0824
ZFAND3	0.55
C7orf43	0.0778333333333334
SPSB3	0.8387
C19orf19	0.83225
FAM133A	-2.146
C12orf25	0.43575
SLC39A3	0.062625
DISP2	-2.1385
PI4KAP2	-1.872
MKRN3	-2.7325
ADAMTS13	-0.675625
CBLN3	0.2869
TTYH1	0.716666666666667
C3orf18	1.43075
FLJ13236	-2.68225
ZMYND12	3.1855
C18orf25	-0.048
GLB1L3	-1.3045
ATP13A5	0.6955
RANBP10	-0.157
CD96	-1.4019
DENND1C	-1.661
RBMS3	3.1795
SLC41A3	0.369333333333333
DGCR6L	0.9645
TMEM128	0.456
CSNK1G3	-0.115214285714286
MOBKL2C	2.32325
TSPAN6	0.700375
MATN2	2.2932
MSL2L1	-0.5585
ST6GALNAC2	-1.2595
FGFBP2	4.75075
FGL1	-6.54333333333333
MPP3	-1.3065
ARHGEF6	3.18816666666667
TGFBR2	3.0505
ACMSD	-2.217
IL33	5.686
C9orf5	0.907166666666667
DEAF1	-0.0411
AMN	1.4575
DEFA6	0.9905
RNF212	-0.45
METT5D1	-0.6975
CIB1	0.1922
TSSK1B	-1.406
KIAA1727	-1.498
ZNF680	-0.283
LOC399900	-1.661
LOC152217	0.0238333333333334
CTNNAL1	-0.3945
CIT	-3.99808333333333
TLE6	-0.79925
ZNF607	-0.53575
HERC4	-1.04466666666667
DRAP1	-0.2854
PEMT	1.30425
C10orf111	-0.0215
ZNF575	2.100375
KCTD7	0.2705
MYO1F	0.627625
LOC285382	1.36725
RAB11A	0.4784
PLCD3	0.082
C15orf28	0.263
PTBP2	0.145625
CTB-1048E9.5	0.126625
C19orf60	0.21
C7orf25	0.508
SETD7	2.499875
HOXB9	-4.429
VANGL1	-0.7271875
CHAF1B	-4.286
NDUFA3	0.99725
KIAA1328	0.1635
SHARPIN	0.2255
TTC23	0.68475
UGP2	2.08058333333333
ANKIB1	0.0862
CIRBP	1.45157142857143
SEC14L4	-3.5485
OVCH1	0.113666666666667
VPS52	-0.27775
FAT	0.4715
M6PRBP1	-1.25975
GPRIN3	-0.6805
PPM1F	0.542333333333333
TSR1	-0.83075
CCDC85A	6.136
PCSK5	3.709
ZFHX3	0.531
HEMK1	-0.2743
PGBD2	-1.047
RSRC2	-0.255833333333333
AURKC	-0.710833333333333
SCRIB	-0.654125
ORM2	-3.8195
FAM115A	0.4007
FZD6	-0.333375
UNC119	0.788166666666667
GPX3	3.6676
NOV	1.164625
CABC1	2.33275
CDC42SE2	-0.4149375
EIF2S2	-0.4151
RNF130	2.501875
CKAP5	-1.13733333333333
RP11-413M3.2	0.71425
C10orf18	0.1569
TMEM93	-0.26325
DYX1C1	-0.63
KCNMB2	-2.41766666666667
ANK3	-0.702583333333333
KRT5	-2.466
CDH12	-1.0255
QRSL1	-0.136875
JUB	-3.331
SHC4	-2.592375
CCL15	3.03816666666667
CCDC22	0.15
SNX24	-0.98375
RARS	-0.76125
MORC2	-0.263875
FAM48A	-0.28125
MT1H	0.1295
PPP1R14C	-3.80366666666667
FOXD1	-2.45692857142857
C1orf213	1.82225
AMT	-0.4706
DSN1	-2.44375
PTPLAD2	1.72225
DIS3L	0.71275
RASL11A	2.71675
GPRC5B	0.912625
FRMD7	0.4565
STRN4	0.39025
KITLG	0.886
HDGF	-2.0485
OR1S1	0.4325
SETX	0.0562
DDR2	4.28375
KCTD12	3.3875
LYZL2	-1.22675
WDR52	-1.4715
TMEM2	-0.535
ZNF579	0.519666666666667
LOC200810	-0.48175
TNFSF9	-1.538
PPFIA4	-3.613
CNIH3	-0.995166666666667
MAP4K4	-0.364071428571429
ROD1	-1.137
ALS2CR12	1.43333333333333
DOCK3	-0.501666666666667
PAQR9	-3.765
ASB17	0.1414
STX16	-0.886375
FEZ2	1.71783333333333
DLAT	1.54733333333333
KIF21B	-1.41016666666667
CDC5L	-0.66625
TMEM119	2.413
CRIP3	-1.55175
TPSD1	0.1185
TEPP	0.15975
GNGT2	0.9585
C21orf121	-0.9295
WNK1	0.44925
FLJ10490	1.2316
OR51B5	-1.6485
LOC203547	0.299625
HAS1	0.659
PPA1	0.733
ST7	0.290875
C11orf46	0.9065
POPDC3	-0.400833333333333
ACOX2	2.30283333333333
ATCAY	-0.849416666666667
TM4SF19	-2.13925
MFSD9	0.777
PDHB	0.67975
ERN1	-0.1535
LCE3C	-0.1945
GPR111	0.6795
NOTCH3	2.16133333333333
ADAMTS5	5.1725
B3GALT1	-1.4455
UGCGL1	-1.1255
FAM58A	0.723166666666667
FBXO32	0.83775
CLPP	-0.0655
NXPH1	-1.70275
MTMR3	1.27366666666667
ATP1B3	-0.1085
TMEM16A	2.688875
HIST1H3F	-1.63833333333333
TRIM25	-0.474833333333333
SDCBP2	1.2435
CRKL	-0.630875
HOXB2	1.07983333333333
ANP32B	-0.403625
GATM	2.646
AP4E1	-0.04425
EDG5	0.48925
CDKN3	-4.86883333333333
CDH4	-2.4845
PGD	0.885833333333333
RND1	-0.3305
GAD1	-3.6721
MPG	0.26575
LOC440350	-0.1725
ZNF133	0.03225
SERPINB12	-0.1025
AMELY	0.115833333333333
DHX36	-0.6245
TNFAIP8L2	2.8925
PHTF2	-0.984
CCDC112	-1.01733333333333
IQCC	-1.239
HEYL	3.39266666666667
FTSJ2	-0.8
APPL1	0.275625
RAB43	0.379714285714286
OR10G2	0.3
WAC	0.400666666666667
ADCY9	-0.19575
RUNDC2B	0.408166666666667
PYCRL	-0.5175
AGPAT7	-0.295666666666667
SLC22A9	-1.33616666666667
CDKAL1	-0.191
PDYN	-1.4058
C20orf74	0.045
MTMR11	-0.834
VAV3	-1.86875
DAPL1	-1.894
STXBP3	0.01525
EIF3G	-0.0205
ARHGAP22	-0.4385
NPFFR1	0.732
NPC1	-0.746666666666667
ALDH9A1	2.4875
ZNF600	-0.39075
ZNF678	-0.402333333333333
RASSF1	0.780583333333333
ADD2	-2.641625
PITPNB	0.161875
PKD2L2	0.500428571428571
LRP11	-0.1275
CDKL1	1.13575
SMEK2	0.70875
PRODH2	-3.1905
C11orf54	0.4395
SFRS11	-0.605833333333333
IL7	-0.00800000000000001
ALS2CR16	1.545
BTG3	-0.591
PAK2	-0.439444444444444
RP11-679B17.1	2.89075
GATA4	-2.15483333333333
ATP2B1	-1.181
LOC130940	-0.904
C1orf172	-5.42516666666667
ATF7IP2	-0.895
SLC25A43	0.609333333333333
CENTG3	0.036
IGF2BP1	-4.349
FCHSD1	0.064
CAMK2N2	1.61183333333333
ELAVL3	-0.494
NBPF15	0.391166666666667
UBE2J2	0.151416666666667
GNL2	-1.31225
PRR3	-0.752
NLF2	1.4935
OR4F6	0.7855
KLHL24	1.93433333333333
CCDC88A	-0.5377
SGPP1	0.347833333333333
C10orf11	1.04666666666667
SLC35B4	-0.446
UGT3A2	-1.9785
ARNT2	-3.0077
CBR1	-0.010375
ITPR3	-2.144
TRAPPC6B	0.4321
AMZ1	-3.2315
ARP11	1.5795
WDSUB1	0.33925
APBA1	0.996166666666667
RAB2A	1.3518
C6orf162	0.572875
HPSE2	2.9735
PLCE1	0.90125
INSL3	1.72575
DLG1	0.9195
PTPLA	-1.0275
PIGX	-0.26075
TFIP11	0.130333333333333
FIBIN	3.369
POLR2G	-0.8675
GRAP2	-2.6028
DNAJB8	-0.382
CNBP	1.027
WASF1	-1.2935
INPP5E	-0.4482
HSPB1	-0.33575
TMEM167	0.3826
CUBN	1.668
IGF1	6.2876875
ITPK1	1.9698
NAALAD2	2.53325
G3BP1	-0.0765
NT5DC1	0.672875
CYP39A1	1.8575
TMEM139	1.31816666666667
POLK	0.4842
GLULD1	-2.9775
RBM15	-1.38416666666667
AMZ2	0.2905
GDF15	-4.241
MESDC2	-0.54125
INCA	1.034
ACY1L2	-1.818
GZMM	-1.24783333333333
PAIP1	-1.05075
CACNA2D1	1.7555
STK32C	-0.948166666666667
SH3BP4	-0.158666666666667
DEC1	0.0715
PADI1	0.5265
UBB	0.2852
PON3	-0.916833333333333
PROP1	1.11
ANKRD13B	-0.234
ADCK1	0.5865
TCF25	0.297416666666667
SLC38A5	-3.14575
CXorf26	-0.124666666666667
C19orf39	-0.71
PPP1R13B	0.2835
ARL2	0.513
TCL6	0.0248333333333333
TOP3A	-1.1365
SLC16A14	1.349625
FXYD6	2.6645
HIST1H4E	-0.685
BBC3	-0.802210526315789
UNC5A	0.479833333333333
FAM86C	-0.4749
PI4KB	0.9555
B3GAT1	-3.6255
SUSD2	0.504166666666667
OAZ2	-0.284
NOC4L	-0.126
C10orf12	-0.5465
FADS1	0.992166666666667
LOC144097	-0.74125
DKK2	3.16816666666667
KIAA1949	-0.092
RHOT1	0.4233
OXT	4.09783333333333
GPR153	1.468
ARL4A	-0.711666666666667
SAAL1	-1.991
CCDC64	-0.457
USE1	0.9605
HNMT	2.7415
PCGF3	-0.274875
CYP2C19	-0.100666666666667
C20orf4	0.355
CCDC11	-1.7115
ACSBG2	0.0815
RWDD2A	0.763
PALLD	0.694875
CPLX4	null
LOC492311	2.50375
KPNA2	-3.23816666666667
MACROD1	-0.505
TMCO3	-0.192333333333333
C15orf52	0.3295
BIRC5	-3.94146666666667
PRR16	0.176
