Hybridization REF	TCGA-A7-A13E-11A-61R-A12P-07
SLC9A5	-1.9025
EPDR1	1.8625
MUSK	0.000333333333333322
ZNF434	0.403333333333333
SMARCD1	-0.665666666666667
ZFP106	1.72025
ZNF347	0.0571
GTF2E1	-0.2575
RY1	0.322
ATAD2B	-0.209625
ARHGAP17	0.6218
KCNIP3	-0.592
SFPQ	-0.22325
GFRA4	0.069
AKR1B10	-2.289125
TIGD6	0.812166666666667
RGS16	1.1165
URB1	-0.875166666666667
OR4C46	-0.210666666666667
TOP3B	-1.3655
NFATC4	-0.204
CA14	-5.262
BMPR1A	1.0795
SNRP70	-1.501625
PRL	0.88525
C6orf130	-0.5005
STAG2	-0.42075
CD55	-0.654928571428571
RPS23	0.6675
SSX2	-1.3515
FDPSL2A	-0.813
FBXO27	1.501375
SYNGR3	-2.38966666666667
TMSL3	2.409
EML1	-0.016
NUP93	-1.25291666666667
SMAD3	0.0212
KIAA1189	0.172166666666667
HNRPUL2	-0.213
TBC1D12	1.17933333333333
C16orf24	0.25125
MRVI1	2.5845
ZNF581	-0.880333333333333
ELOVL3	3.21
OR51Q1	-0.00575000000000001
CACNB3	-0.4125
GALNT13	0.558875
C10orf84	0.7708125
NEDD4	-0.00999999999999999
SPO11	0.3665
OR5AU1	0.1855
NEK4	-0.107357142857143
PRKAR2A	-0.981
IHPK1	-0.336166666666667
ATP6V0B	-0.413125
CACNA1E	0.0325
CEACAM8	0.143333333333333
PEX14	0.189
FLJ12993	-0.618
ZBTB38	0.25975
PCTK2	0.949666666666667
LRRC16	0.2584
FBLIM1	0.597083333333333
FYCO1	1.746
RP5-1022P6.2	0.426666666666667
CMTM1	-0.513
PLTP	3.7475
RAPH1	0.8725
DOCK8	1.06825
EZH2	-3.29326666666667
SLC25A1	0.260833333333333
PLEKHB1	0.0511
GRB7	-0.3593
ZFP37	0.79275
MRPL33	0.03225
PELO	-0.07825
ARMC1	-0.703636363636364
C9orf27	-1.13975
FLJ25778	0.599
C9orf37	-1.26183333333333
TMEM66	1.06375
SPRN	0.302
HBEGF	1.185
PI4KA	-1.0465
LEPRE1	-0.329
POU2AF1	-2.3105
MRPL12	-0.780333333333333
REP15	-0.018
ZC3H3	-0.63575
RASAL1	-1.503
DDAH1	0.64925
ACBD5	0.295875
TMC2	0.4225
CCDC137	-1.38225
SAMD13	0.865666666666667
UGT2B15	-3.55983333333333
TIPARP	0.1985
DNASE1L3	4.4465
TRIM72	-0.0363333333333333
DBX2	3.09675
IPO8	0.379
C21orf88	-2.0261
MAP3K14	0.0985
LOC51233	0.736166666666667
GGTLA4	-0.07225
PDE6D	-0.247
ZNF117	-0.2745
CLK2	-1.347375
NKRF	-1.30875
TNFSF15	-0.5126
DUSP2	-1.142125
SECISBP2	-0.5641
GABRR2	0.269
PPAP2C	0.109
LOC51145	-0.1995
PAG1	-0.10375
PIK3C3	-0.2385
GNG10	1.381
APOL4	0.723666666666667
ANKRD28	-0.776625
STMN3	-1.1872
RAB14	0.8638
CDK2AP2	-0.10325
HDDC3	0.576
COMMD7	0.140125
CXXC1	-1.01425
HMCN1	0.777833333333333
CD40	1.82275
DYNC1LI2	1.26125
GDI1	0.0335
LOC646938	0.03325
VSNL1	-2.1865
PIH1D1	-0.575833333333333
RAET1G	2.0935
KRTAP5-9	-0.4505
EFTUD2	-1.03175
ZNF311	-0.827666666666667
ATP6V1G3	-0.05225
OR2W3	-0.017
SCN4A	2.3045
MED10	-0.714375
FAM135A	0.0173
ARHGAP4	-0.218
EHMT2	-1.588625
UFD1L	-0.33575
ERMP1	-0.71325
MAG1	-0.774333333333333
THAP8	0.25
HACE1	-0.181166666666667
FAM82C	0.613
C3orf20	1.6595
UNC84A	0.034
SCD5	-0.191857142857143
LASS6	0.610625
LSG1	-0.330833333333333
MAL	-4.70075
GPR22	-0.0665
WDR5B	1.069
ACTRT1	-0.063
C17orf60	1.59683333333333
GRIN2C	0.8806
ARMC8	-0.0508333333333333
SLC47A1	-2.19133333333333
DMPK	0.6835
DHRS13	-1.68016666666667
SMC1A	-1.12
KRTAP17-1	0.458
SMYD5	-0.47125
TUSC2	0.65725
CRHR2	-0.129
KIR3DL2	0.687
CCDC104	0.20275
ATP2C1	0.6205
CROT	0.4745
PABPC3	-1.099
EGR1	2.2145
THSD1	1.984
KHK	-1.88775
SLC12A2	0.9315625
CD58	-0.415
STOX2	0.931333333333333
CCDC76	-0.4633
CCDC48	4.3415
DNAH1	0.253833333333333
ZIC4	-0.44125
OR1G1	-0.5685
PSMC6	-0.471833333333333
PROKR1	-0.214
ABCB1	0.649875
TRAT1	-0.68575
LLGL1	-0.3755
MTF1	0.7545
USP54	0.275375
PAGE2B	-0.8595
ITGB7	-4.24075
CCDC81	0.7395
LOC149837	0.72625
SCUBE1	1.285
ZSCAN10	-0.178
HUWE1	-0.311785714285714
CDH17	0.455
CD180	1.43875
IL17A	0.11425
TMPO	-2.204
KIAA1524	-2.526
HDGFRP3	-0.184
OXCT1	0.947909090909091
RRAS2	0.817
LTBP2	2.7909375
SV2B	4.2125
CYP2A6	1.92625
PKD1L2	0.4225
PPM1M	1.74575
FLJ22662	2.66466666666667
ZNF502	1.9875
GP6	-0.42475
CRYBA2	-1.8165
LEF1	-3.3607
CTPS	-3.04971428571429
EYA1	-1.832
EPS8L1	-1.526
MAPK14	-0.244666666666667
SERPINB2	-3.923875
GTF2F2	-0.4325
ZNHIT4	-0.2395
PLA1A	0.06375
C20orf114	0.10825
HPR	-1.4085
C18orf2	-2.31383333333333
SATB2	-1.163
KCNJ9	0.890125
MGC157906	0.466
MOCS3	-0.41025
C17orf71	-0.809666666666667
PPHLN1	-0.2155
HIST1H2BN	-2.385625
RAPGEF1	-0.25525
MAP3K8	2.71475
DLG4	0.4365
STC1	0.782666666666667
CDGAP	3.61775
DDX26B	-0.115
LOC150223	-2.97375
CPSF3	-0.829833333333334
TMEM14A	-0.386
MYH3	-1.08725
GPKOW	-0.06775
SULT1A1	0.717833333333333
SPON1	4.2652
YY1AP1	-0.128833333333333
RAB23	0.7715
PLA2G4A	-0.11
MAPRE3	0.67075
ZNF516	0.0842142857142857
GGPS1	0.40325
EXOC3L2	-0.551875
C19orf42	0.7651
MAP2K2	-0.604833333333333
HIST1H2BB	-2.072
RNF19B	0.997166666666667
C6orf128	-0.279
TLR8	3.73325
PCDHA9	0.0645
CARS2	0.106
CLUL1	1.77033333333333
RHAG	-4.40333333333333
UNK	-0.275
EXOC8	0.6551
C9orf95	1.92775
C14orf143	-0.357166666666667
MAML3	0.163375
LDHA	-1.22475
MRPL20	0.458125
KLHDC6	1.351
ATP5S	0.0146666666666667
C8orf55	-0.548
PHF19	-2.211375
KRTAP13-4	0.898
TTC5	-0.263
XKR5	-0.786
SILV	-4.3915
TEX28	0.2195
TCTN1	0.92
CX40.1	0.16425
PPP2R5C	0.06775
C12orf30	-1.46566666666667
CAPG	1.013
MPZL1	1.00165
ARSB	-1.3005
TDH	-1.94025
WASF4	1.356
TSSK3	-0.896
7A5	-0.246
CRISPLD1	2.593875
MAD1L1	-0.7285
SPIN4	-0.987833333333333
AMPD1	1.71575
DPYSL5	-1.0405
INPP1	1.031
ANKRD11	-1.10594444444444
NPAS4	-0.4115
GCET2	0.1187
RNASE9	0.3855
GUCY2D	0.4
CCDC98	0.09325
FGF4	0.133625
CPM	2.44
SLC26A4	0.220666666666667
PLD5	1.167
FAM59A	0.9311
FBXO5	-2.79377777777778
SIPA1L1	-0.42875
DPYS	1.99
ATG4D	-0.97175
TGM3	-0.015
MTCH1	-0.138125
HK1	-0.129357142857143
CDC26	0.326875
GALNT12	-1.2785
LOC339229	-0.0755
MRPL35	-0.558
ORC4L	-0.212375
TNKS	-0.553357142857143
C2orf24	0.216333333333333
ZNF553	-0.685666666666667
GGTLA1	3.2383
ZNF497	-0.36725
CDY1B	0.75525
SLC30A4	0.611875
TUB	-0.33725
ARHGEF18	-0.157
ARRB1	1.4925
KCNK1	-1.26875
EREG	-0.8942
SCAMP5	0.48825
RUNDC3B	3.1205
ADAMTS20	0.8595
IL17RB	-1.424875
FLJ20323	-0.94025
MCAM	2.640375
POLR3E	-2.70683333333333
AQR	0.231333333333333
IPMK	-0.3035
CDCA7	-5.0105
CAMP	0.162
GRHL3	-1.18575
ADAMTSL2	1.4215
CLMN	2.75966666666667
SSTR3	0.6845
MAGEA5	-2.6525
OVOL2	1.99825
JMJD1B	0.71675
RBL2	0.8633
PYGO2	0.19825
PPP1R10	-0.254666666666667
CSE1L	-1.96266666666667
LCA5	1.9815
RDH16	-1.03975
ASRGL1	-1.134875
TOM1	0.203
PTX3	-0.346
TTC15	0.59975
SCGB3A1	2.83333333333333
MRPL50	-0.76975
RCAN3	-0.701
SLC26A11	0.0265
STYX	-0.0313333333333333
CINP	0.21275
MARCH7	0.2015
PFKM	-0.967833333333333
SGMS1	1.47316666666667
RIOK3	-0.2068
C1orf110	1.0965
CES7	-0.327375
LOC440248	-0.00825
PPP1R12C	0.04
C10orf27	0.1155
ATG9A	-0.2725
MRPS26	0.015
TMEM40	1.1645
ELP3	-0.0999
ZNF787	-0.4895
HIAT1	0.41625
C8orf34	4.678
MGC4655	0.1154
PELI1	1.50516666666667
PPT1	-0.2895
SLC35C2	-1.07933333333333
C6orf125	-0.70575
MUC4	-1.54783333333333
RFC4	-2.90128571428571
GNB2	-0.314166666666667
NUP50	-0.559071428571429
SULT4A1	-1.60033333333333
C7	5.42675
CCDC130	-0.0621666666666667
ARRDC4	1.848
RQCD1	-0.15525
GLYCTK	-0.32975
AYTL2	-1.39545454545455
MTUS1	1.5802
LEMD3	0.263333333333333
PLEKHF2	0.339
HOXA7	1.6845
GTF3C2	-1.624
DYNLRB2	1.9775
CNOT10	-1.0405
MR1	0.333666666666667
FFAR1	1.30825
PRIC285	-0.304
SLITRK6	3.066
LIX1	-2.61455555555556
UBE1L2	-0.645083333333333
F8	2.816
ACHE	-0.466
KPNA5	0.5585
TNFRSF12A	-2.0305
EGR3	1.8865
SERPIND1	-4.305
OASL	-0.20075
IFRD1	-1.0015
WDFY1	0.0861666666666667
ZNF267	-0.01925
ACCN5	0.1875
ZBTB6	-0.37425
PPP1R3A	-0.4815
PRRT3	0.4645
FBXL19	-1.408
TXNIP	2.38921428571429
ACTN2	-0.8075
ATG9B	-0.826125
C9orf117	0.271875
IL27	-2.3315
RPL36AL	0.125666666666667
KLK15	0.338
CHAD	1.3005
RAP2B	0.6618
HEBP2	2.3045
ZNF342	-0.791
CAMK2G	0.214666666666667
TLR3	2.84425
FGF14	2.036
HMGB2	-2.675
TRPM5	0.00716666666666667
OR5M11	0.0525
KIF3B	0.172684210526316
PRICKLE2	2.69575
MTMR9	0.22425
C3orf27	0.11725
GLRA3	-1.11416666666667
NSDHL	-0.258833333333333
TMEM32	0.50025
POLR2D	-1.22391666666667
MYADML	0.1955
C9orf114	-1.0925
MRGPRX1	-0.2015
TOPORS	0.3495
CLDN19	1.21775
C1QL4	-0.161
RNF165	-0.364
DHRS9	2.7025
DNAH2	-0.509166666666667
FXR1	-0.456666666666667
ZMYM3	-1.255875
CASP3	-0.274166666666667
FAM120C	-1.0885
SCLY	-1.1675
CA7	-0.3975
ENTPD5	0.136666666666667
ZNF461	-0.182625
PDIA5	-0.29075
C1orf19	-0.463666666666667
TMEM67	-0.00375
KCTD20	-0.17575
WDR47	0.597
FLJ38723	3.4095
KLRF1	2.656
TAS2R16	-0.996
CLDN12	-0.112
PRKCE	0.14525
UBXD4	-0.123
ITGAM	3.65966666666667
GLT8D3	-0.50675
WDR31	0.1977
RGS2	2.24925
OR51L1	0.043
MST1R	-0.56975
KIAA1737	0.8585
OR4A5	-1.409
GLIS1	-1.21666666666667
PTMA	-0.0825714285714286
NAPA	1.0085
PRDM11	-0.3365
LIPF	1.1275
DIRAS3	3.02625
ASGR2	-3.0495
C1QTNF4	2.072
PIK3R4	0.292166666666667
ARMC3	1.034
NDUFV3	-0.04975
BTBD3	-0.104166666666667
PPP1R2	-0.0121666666666667
UBE2NL	-0.67025
FOSL2	0.734642857142857
FAM119A	-1.44683333333333
TUBA4A	-0.9634
KRTAP12-1	0.00649999999999999
SFRS2	-0.45175
RHPN1	-1.1766
EEF2	-0.616666666666667
ZDHHC11	-0.3625
EPHA3	-0.0669
RBM12	-0.45425
H2AFJ	1.30741666666667
EDIL3	1.2945
KIF26A	0.4025
SERGEF	0.224
B3GALT4	2.96725
LOC90925	1.12083333333333
OSCAR	-0.108875
NPFF	0.171625
DEDD	0.704125
TMEM155	-0.383125
PTPN1	-0.36575
SCYL2	0.383833333333333
SKAP1	0.85575
LEAP2	-3.00933333333333
GADD45G	1.4546
IFITM3	1.083625
PILRB	-1.5425
SLU7	0.261375
DSC3	1.899
DNMT3L	-1.62825
PAPD5	-0.237125
B3GNT3	-1.28183333333333
LHCGR	1.8705
MSL-1	-0.18525
UBE2S	-2.9905
SAP130	-0.618
ANAPC11	-0.0365
MAGED4B	-2.1385
ATP6V1B2	0.495833333333333
C14orf179	0.940375
CAPZA1	0.099875
CDYL2	-1.27383333333333
GLRX3	-0.638
LOC136288	-0.8515
MOBKL1A	-0.1385
HTR2B	4.6835
CRYGD	-0.2885
NUS1	-0.872
PGRMC1	0.65
MYOM2	1.62825
FLJ39653	-1.7645
CHM	0.1384
OR5M8	-0.0555
ZNF619	0.062
FAM105A	1.60525
CCNL1	-0.90775
NAP1L3	0.80375
C10orf57	1.72266666666667
B3GALNT1	0.281666666666667
CSN1S2A	0.7115
TCP10L	-0.4715
GDAP2	-0.015125
DMKN	-0.9505
COX6B1	0.74175
DNASE2	0.00183333333333334
MSH5	-2.41675
LGMN	1.581375
USP31	-0.2201
OR13C8	0.92
SDCBP	0.954
NUDT11	-2.11716666666667
PYGL	2.1895
SNPH	0.259666666666667
B3GNT4	-1.9695
MIZF	-1.2114
NUBPL	0.758
NOD1	0.615833333333333
CDH22	1.602625
NUBP1	0.104833333333333
DSCAM	-3.92975
DGKI	2.2025
FAM136A	-1.59625
AKAP1	0.4185
SLC16A6	-2.97025
RIN3	0.44875
PSG2	-0.3835
DIP2B	0.131416666666667
PSORS1C1	0.1119
KIAA0495	-0.482
FLJ90709	-0.295833333333333
LPA	-0.112333333333333
PIGA	-0.359166666666667
LY75	2.858
UTS2	-5.91883333333333
RREB1	0.070625
GALNACT-2	0.4439
MGC3196	-0.40975
FLJ31568	-0.08625
LPHN1	0.336625
SP1	0.448
TOX4	0.409666666666667
HSPA9	-0.2896
APOBEC1	-0.1465
SLC35E4	-1.03975
LSM5	-1.23525
SURF1	0.38125
ZBTB1	0.794416666666667
GTF2F1	-0.296875
RPS15A	-0.478
DUSP21	-0.451166666666667
GINS4	-3.90583333333333
MYO15A	-0.0668333333333334
GIMAP7	4.6965
MGC13379	0.73
ATP6V1E2	-0.314
UTP3	0.29175
HNRPA3	-0.6815625
MT4	0.974
C14orf155	0.626
U1SNRNPBP	0.4565
CKLF	-0.7055
PLEKHN1	-0.686666666666667
MBNL1	1.10858333333333
NUP160	-1.76575
ACSM2A	-1.536
LOC129881	-0.112
KIAA1529	-0.14375
FLJ22639	-1.96575
HAND1	-1.4775
GSX1	-0.024
FGA	-4.4278125
SERPINB1	0.10975
ZNF642	0.47925
IGFBP1	-7.04475
SLC1A1	0.131125
DHX57	-0.587
ZNF766	-0.253
PTPN21	0.8411
GDPD3	-1.60766666666667
PNPLA5	-0.7155
TBR1	0.604166666666667
FAM116A	-0.08625
IQGAP1	0.1305
FOS	3.094125
ZNF226	0.445125
FIGNL1	-1.26216666666667
C14orf1	-0.359
ZMYND17	-0.3025
PUS7	-1.78716666666667
TUBB6	0.7205
KCNQ2	-1.75075
MARCH6	-0.244083333333333
CCDC33	0.027
PRODH	-0.96
RBM11	0.029
EPHA6	-0.250142857142857
SLC43A1	-0.15625
LOC196541	0.476
NTN1	0.754333333333333
ING4	0.58425
PCDHB10	1.355
DPH2	-1.313
SPACA4	0.0605
FBXL21	-4.0765
DIAPH1	-1.33583333333333
ZNF71	0.541666666666667
CEP76	-0.964
CORO1A	-1.24775
RRM2	-5.170125
EDG4	-0.76175
OS9	0.546166666666667
SLC4A1AP	-0.0865
COG5	0.0425
COPS8	-0.178
NGLY1	-0.97025
NCBP2	-0.29425
C17orf42	-0.793
GPSM3	0.46375
SIL1	1.0185
ASB6	-0.864
SMAD5OS	0.991166666666667
UNC93A	-3.46325
A1BG	-0.821666666666667
C21orf62	1.26925
FMO5	-0.68525
ATRIP	-1.1615
CEBPG	0.403333333333333
C7orf38	0.0546666666666667
TNFRSF1B	1.78516666666667
CLEC1A	2.72333333333333
IQSEC1	1.104625
PATZ1	0.0386
RBM22	1.271125
BAG2	-1.26966666666667
PAQR5	-3.43166666666667
C9orf127	0.3739
THNSL1	-0.48975
SHROOM3	0.9778
JAM2	3.65275
SNRPN	-2.3205
ALX4	-0.202
CACNA1S	-0.56
FAM130A1	0.5525
CORIN	0.75
CD300LB	0.372
PLEKHG6	1.0905
LRRC40	-0.75175
PCLKC	-1.37125
PCDHB16	1.46466666666667
WNT2B	2.95266666666667
ASNS	-3.00177777777778
MRPL49	-0.5325
FLJ46111	-1.94775
ISG20	-1.093875
SMU1	0.0533333333333333
CASZ1	0.771
POLR1D	-0.418833333333333
GIN1	-0.19575
SNAG1	0.945666666666667
ANKRD29	1.29625
CDKN2AIP	-0.03375
KRR1	-0.30225
CXCL1	0.0551666666666667
EPM2A	1.1904
PC	2.14633333333333
DEFB127	1.9835
PDZRN4	3.82016666666667
FAH	2.251
OR51E1	3.9495
CDC2L6	-0.903166666666667
DNTTIP1	-0.72525
PAX8	1.076
TMEM116	-0.21425
C1orf150	0.1495
PRO2012	-0.02875
MRPL40	-0.184333333333333
BEX1	-2.9162
SLC2A4	3.0405
PKMYT1	-2.381
FEZF2	0.0113333333333333
SLC26A9	-1.768
MAP2	0.9465
LYL1	-0.16775
SLC25A19	-0.981666666666667
NOS3	0.9235
ZNF34	0.852166666666667
TMPRSS11F	0.313
FAM43A	1.0305
FCRL4	0.311
KLF14	0.87775
FLRT2	1.99816666666667
WRN	-0.7625
SDF2	0.543
KRT8P12	-1.51
C6orf195	-0.1275
C9orf125	1.16766666666667
DZIP3	-0.002625
RIT1	0.240333333333333
SCML1	-1.14416666666667
RHBDF2	-0.288375
OR2G3	0.423
REXO1L1	1.7055
MAP3K7IP3	-0.5065
C3orf57	-5.54925
FBXW11	-0.760166666666667
ETAA1	-0.505
C14orf131	-0.7094
AKT1S1	-0.31475
SLC12A5	-0.576
C9orf164	0.38225
NRIP3	-0.42025
NOS1AP	-0.38775
TMEM121	-0.62175
SAP30BP	-0.3159
DGCR6	0.533
WDR76	-2.69
FAM82B	0.0254166666666667
LOC606495	-1.6665
MAP9	1.4715
BCDIN3D	0.24375
CXorf36	4.6355
DSCR3	-0.4281
ZFAND3	-0.028375
C7orf43	-0.370833333333333
SPSB3	-0.2388
C19orf19	0.53975
FAM133A	-2.123375
C12orf25	0.126
SLC39A3	-0.508375
DISP2	-1.18975
PI4KAP2	-2.107
MKRN3	-3.333
ADAMTS13	-0.23625
CBLN3	0.4303
TTYH1	0.954
C3orf18	1.41625
FLJ13236	-2.057
ZMYND12	3.258
C18orf25	-0.117375
GLB1L3	-1.7445
ATP13A5	1.7755
RANBP10	0.00800000000000001
CD96	-1.4252
DENND1C	-0.30975
RBMS3	2.8019
SLC41A3	0.633166666666667
DGCR6L	0.20625
TMEM128	0.937333333333333
CSNK1G3	0.132214285714286
MOBKL2C	1.80475
TSPAN6	0.698375
MATN2	2.1488
MSL2L1	-0.315
ST6GALNAC2	-0.534
FGFBP2	5.059
FGL1	-7.11216666666667
MPP3	-1.0805
ARHGEF6	2.875
TGFBR2	2.8835
ACMSD	0.383
IL33	6.4
C9orf5	0.601416666666667
DEAF1	-0.7182
AMN	-0.156
DEFA6	0.296375
RNF212	-0.03425
METT5D1	-0.349833333333333
CIB1	0.0471
TSSK1B	0.537
KIAA1727	0.17025
ZNF680	0.0585833333333333
LOC399900	-1.949
LOC152217	-0.554083333333333
CTNNAL1	-1.6775
CIT	-3.09675
TLE6	0.01575
ZNF607	-0.8285
HERC4	-0.7435
DRAP1	-0.2175
PEMT	1.99875
C10orf111	0.142
ZNF575	0.624875
KCTD7	-0.0225
MYO1F	1.08025
LOC285382	1.28775
RAB11A	0.6636
PLCD3	-0.80125
C15orf28	-0.496
PTBP2	-0.334875
CTB-1048E9.5	-0.2605
C19orf60	0.487166666666667
C7orf25	0.510833333333333
SETD7	1.76275
HOXB9	-4.9345
VANGL1	-0.9184375
CHAF1B	-3.8065
NDUFA3	1.058
KIAA1328	-0.100333333333333
SHARPIN	-0.288875
TTC23	0.691375
UGP2	1.13558333333333
ANKIB1	-0.0924
CIRBP	1.22957142857143
SEC14L4	-2.95866666666667
OVCH1	0.580166666666667
VPS52	-0.15275
FAT	0.914
M6PRBP1	-0.86875
GPRIN3	-0.3195
PPM1F	0.755333333333333
TSR1	-0.9995
CCDC85A	5.074
PCSK5	4.019
ZFHX3	0.706
HEMK1	-0.738
PGBD2	-0.40025
RSRC2	-0.250833333333333
AURKC	-0.6115
SCRIB	-0.516375
ORM2	-4.219
FAM115A	0.0599
FZD6	0.674125
UNC119	0.613333333333333
GPX3	3.0872
NOV	1.826875
CABC1	1.183625
CDC42SE2	-0.206125
EIF2S2	-0.9576
RNF130	2.019375
CKAP5	-1.2575
RP11-413M3.2	-0.00275
C10orf18	0.2764
TMEM93	-0.4705
DYX1C1	0.80825
KCNMB2	-0.6825
ANK3	0.250333333333333
KRT5	1.2897
CDH12	-0.158375
QRSL1	-0.472875
JUB	-1.798
SHC4	-0.52275
CCL15	2.83783333333333
CCDC22	-0.15575
SNX24	0.076
RARS	-0.73875
MORC2	-0.43425
FAM48A	-0.3985
MT1H	0.312
PPP1R14C	-1.009
FOXD1	-2.89921428571429
C1orf213	1.77975
AMT	-0.4816
DSN1	-2.312
PTPLAD2	2.733
DIS3L	0.019
RASL11A	2.497
GPRC5B	1.733125
FRMD7	0.8285
STRN4	0.16375
KITLG	1.18718181818182
HDGF	-1.67325
OR1S1	-0.1955
SETX	0.2754
DDR2	4.1025
KCTD12	3.9875
LYZL2	0.12925
WDR52	-1.2015
TMEM2	0.456125
ZNF579	-0.552166666666667
LOC200810	-0.541
TNFSF9	-1.336375
PPFIA4	-4.09025
CNIH3	-0.802166666666667
MAP4K4	-0.107
ROD1	-0.8245
ALS2CR12	0.372666666666667
DOCK3	-0.354
PAQR9	-3.70675
ASB17	1.2228
STX16	-1.358
FEZ2	1.28683333333333
DLAT	0.235666666666667
KIF21B	-1.63066666666667
CDC5L	-0.25375
TMEM119	1.74516666666667
CRIP3	-1.54775
TPSD1	0.0938333333333333
TEPP	-0.02025
GNGT2	0.916
C21orf121	-1.33325
WNK1	-0.112
FLJ10490	0.1918
OR51B5	-2.5495
LOC203547	0.053125
HAS1	3.58
PPA1	0.839
ST7	0.133625
C11orf46	0.5897
POPDC3	-2.838
ACOX2	1.71366666666667
ATCAY	-0.955333333333333
TM4SF19	-0.5665
MFSD9	-0.100833333333333
PDHB	0.283
ERN1	1.12625
LCE3C	-0.2915
GPR111	0.6835
NOTCH3	2.35666666666667
ADAMTS5	5.7165
B3GALT1	-1.03375
UGCGL1	-0.9925
FAM58A	0.454666666666667
FBXO32	1.79225
CLPP	-0.10725
NXPH1	1.80575
MTMR3	0.93
ATP1B3	-0.485875
TMEM16A	4.123625
HIST1H3F	-1.5785
TRIM25	-0.784666666666667
SDCBP2	1.2815
CRKL	-1.208625
HOXB2	0.215833333333333
ANP32B	-0.5855
GATM	3.4675
AP4E1	-0.290625
EDG5	0.246875
CDKN3	-4.01933333333333
CDH4	-0.939
PGD	-0.133333333333333
RND1	-0.3185
GAD1	-3.4352
MPG	-0.22725
LOC440350	-0.1055
ZNF133	0.00875
SERPINB12	0.807
AMELY	0.320166666666667
DHX36	-0.94675
TNFAIP8L2	3.52416666666667
PHTF2	-0.724944444444445
CCDC112	-0.787333333333333
IQCC	-1.34575
HEYL	2.81333333333333
FTSJ2	-0.881
APPL1	0.17225
RAB43	0.552214285714286
OR10G2	-0.634
WAC	0.184166666666667
ADCY9	0.023625
RUNDC2B	-0.0725
PYCRL	-1.01
AGPAT7	0.624833333333333
SLC22A9	-0.910833333333333
CDKAL1	-0.375
PDYN	-0.606833333333333
C20orf74	0.13225
MTMR11	0.37925
VAV3	1.5175
DAPL1	1.94075
STXBP3	0.31325
EIF3G	-0.04375
ARHGAP22	0.79175
NPFFR1	-0.503
NPC1	-0.166166666666667
ALDH9A1	2.6455
ZNF600	-0.074875
ZNF678	-0.128166666666667
RASSF1	0.241333333333333
ADD2	-2.142875
PITPNB	0.09075
PKD2L2	-0.02575
LRP11	0.1445
CDKL1	0.57225
SMEK2	0.76075
PRODH2	-3.9255
C11orf54	0.0153333333333333
SFRS11	-0.701333333333333
IL7	1.62283333333333
ALS2CR16	0.5775
BTG3	-1.2525
PAK2	0.156
RP11-679B17.1	1.9765
GATA4	-2.23783333333333
ATP2B1	-0.40775
LOC130940	0.674
C1orf172	0.7565
ATF7IP2	-1.06825
SLC25A43	0.594833333333333
CENTG3	-0.521083333333333
IGF2BP1	-4.1237
FCHSD1	0.121
CAMK2N2	0.0838333333333333
ELAVL3	-0.4139
NBPF15	-0.402166666666667
UBE2J2	-0.5195
GNL2	-1.1725
PRR3	-0.7463
NLF2	-0.04325
OR4F6	0.9555
KLHL24	1.406
CCDC88A	-0.7786
SGPP1	0.260666666666667
C10orf11	1.9665
SLC35B4	-0.772833333333333
UGT3A2	-1.5455
ARNT2	-0.7366
CBR1	0.188
ITPR3	-2.011
TRAPPC6B	-0.3073
AMZ1	-0.979
ARP11	0.816
WDSUB1	-0.085
APBA1	0.901333333333333
RAB2A	0.9569
C6orf162	0.3045
HPSE2	1.04975
PLCE1	1.02
INSL3	1.8575
DLG1	0.7955
PTPLA	-1.53875
PIGX	-0.40975
TFIP11	0.045
FIBIN	3.156
POLR2G	-0.56425
GRAP2	-2.303
DNAJB8	1.01125
CNBP	0.320666666666667
WASF1	-0.75625
INPP5E	-0.9023
HSPB1	0.2626875
TMEM167	-0.0188
CUBN	0.735
IGF1	5.63
ITPK1	1.4239
NAALAD2	0.3275
G3BP1	0.1761
NT5DC1	0.507125
CYP39A1	2.0595
TMEM139	2.0495
POLK	0.326
GLULD1	-2.88975
RBM15	-1.81366666666667
AMZ2	0.1835
GDF15	-4.0055
MESDC2	-0.31225
INCA	1.15316666666667
ACY1L2	-1.3535
GZMM	-0.44
PAIP1	-0.4845
CACNA2D1	1.971
STK32C	-1.22883333333333
SH3BP4	0.3825
DEC1	0.27
PADI1	-0.728
UBB	0.3395
PON3	1.07266666666667
PROP1	0.3595
ANKRD13B	0.3475
ADCK1	-0.02375
TCF25	-0.130833333333333
SLC38A5	-3.43075
CXorf26	0.151833333333333
C19orf39	-0.205
PPP1R13B	-0.0675
ARL2	0.086
TCL6	0.0790833333333334
TOP3A	-1.214
SLC16A14	0.875875
FXYD6	2.825
HIST1H4E	-0.94175
BBC3	-0.496684210526316
UNC5A	0.2455
FAM86C	-0.494
PI4KB	0.716375
B3GAT1	-2.0265
SUSD2	1.5595
OAZ2	0.3155
NOC4L	-0.876
C10orf12	-0.7745
FADS1	-0.9685
LOC144097	-1.044
DKK2	2.15683333333333
KIAA1949	0.67225
RHOT1	-0.0889
OXT	2.34283333333333
GPR153	-0.21225
ARL4A	0.335166666666667
SAAL1	-1.77875
CCDC64	-0.471
USE1	0.310666666666667
HNMT	2.39883333333333
PCGF3	-0.0915625
CYP2C19	0.825
C20orf4	-0.5205
CCDC11	0.51175
ACSBG2	0.94625
RWDD2A	0.08075
PALLD	2.601875
CPLX4	1.619
