Hybridization REF	TCGA-BH-A0HA-11A-31R-A12P-07
MUSK	0.697
ZNF434	0.09
SMARCD1	-0.665
ZFP106	-0.1705
ZNF347	-0.2993
GTF2E1	-0.7075
RY1	-0.032
ATAD2B	-0.029875
ARHGAP17	-0.573
KCNIP3	-0.2705
SFPQ	0.290375
GFRA4	0.857833333333333
AKR1B10	1.339125
TIGD6	0.737166666666667
RGS16	0.343625
URB1	-0.134333333333333
OR4C46	0.474
TOP3B	0.23775
NFATC4	0.2795
CA14	-5.41075
BMPR1A	0.278833333333333
SNRP70	0.398875
PRL	0.0714166666666666
C6orf130	-0.252
STAG2	-0.13175
CD55	-0.393571428571429
RPS23	1.01466666666667
SSX2	-1.06433333333333
FDPSL2A	0.1645
FBXO27	-0.07575
SYNGR3	-1.08216666666667
TMSL3	1.36275
EML1	-1.3905
NUP93	-0.783583333333333
SMAD3	-0.6934
KIAA1189	-0.558333333333333
HNRPUL2	-0.530833333333333
TBC1D12	0.189666666666667
C16orf24	-0.30325
MRVI1	1.71383333333333
ZNF581	-0.491166666666667
ELOVL3	0.428
OR51Q1	-0.02425
CACNB3	0.306166666666667
GALNT13	-2.246125
C10orf84	0.5924375
NEDD4	-0.3399
SPO11	0.984
OR5AU1	0.2075
NEK4	-0.3775
PRKAR2A	-1.30316666666667
IHPK1	-0.0968333333333333
ATP6V0B	-0.11875
CACNA1E	1.872
CEACAM8	0.0845
PEX14	0.166
FLJ12993	0.8615
ZBTB38	-0.02675
PCTK2	0.440333333333333
LRRC16	0.8445
FBLIM1	1.1355
FYCO1	1.03225
RP5-1022P6.2	0.650666666666667
CMTM1	-0.477833333333333
PLTP	1.04033333333333
RAPH1	0.563875
DOCK8	1.485125
EZH2	-3.09593333333333
SLC25A1	-0.019
PLEKHB1	0.9877
GRB7	1.6561
ZFP37	0.48625
MRPL33	-0.24775
PELO	-0.29175
ARMC1	-1.16909090909091
C9orf27	-0.164
FLJ25778	-0.3365
C9orf37	-0.165833333333333
TMEM66	1.92675
SPRN	-0.212375
HBEGF	1.580875
PI4KA	-0.3385
LEPRE1	-1.8265
POU2AF1	-1.216
MRPL12	-0.8885
REP15	0.3585
ZC3H3	0.34425
RASAL1	-0.20725
DDAH1	0.812875
ACBD5	-0.45725
TMC2	0.374
CCDC137	-1.2865
SAMD13	0.4285
UGT2B15	-1.2145
TIPARP	2.2395
DNASE1L3	2.384
TRIM72	0.176833333333333
DBX2	0.902
IPO8	-0.2385
C21orf88	-0.7186
MAP3K14	1.59725
LOC51233	0.295166666666667
GGTLA4	1.35275
PDE6D	0.20975
ZNF117	-0.287
CLK2	-0.188625
NKRF	-0.964
TNFSF15	-0.3295
DUSP2	1.732625
SECISBP2	-0.0732
GABRR2	-0.3265
PPAP2C	2.391
LOC51145	-0.397
PAG1	-1.503375
PIK3C3	-0.047
GNG10	0.1495
APOL4	0.9095
ANKRD28	-0.993625
STMN3	-0.8507
RAB14	0.5421
CDK2AP2	0.0965
HDDC3	-0.2715
COMMD7	0.8775
CXXC1	1.22625
HMCN1	-0.674166666666667
CD40	1.28625
DYNC1LI2	0.334
GDI1	-0.25125
LOC646938	-0.39625
VSNL1	0.178666666666667
PIH1D1	-0.145
RAET1G	-1.3895
KRTAP5-9	0.305
EFTUD2	-1.05075
ZNF311	-0.170166666666667
ATP6V1G3	-0.3175
OR2W3	1.233
SCN4A	1.0285
MED10	-0.486625
FAM135A	0.027
ARHGAP4	-1.54275
EHMT2	-0.769625
UFD1L	-1.067
ERMP1	-0.593
MAG1	-0.371833333333333
THAP8	-0.683166666666667
HACE1	-0.284333333333333
FAM82C	0.139166666666667
C3orf20	-0.0860000000000001
UNC84A	-0.0465
SCD5	0.413571428571429
LASS6	0.54925
LSG1	-0.192416666666667
MAL	-4.8975
GPR22	-0.4375
WDR5B	0.69
ACTRT1	0.7805
C17orf60	-0.718833333333333
GRIN2C	0.00949999999999999
ARMC8	-0.0741666666666667
SLC47A1	-1.38166666666667
DMPK	-0.32625
DHRS13	-0.238333333333333
SMC1A	-0.439166666666667
KRTAP17-1	1.34325
SMYD5	-0.23275
TUSC2	-0.11475
CRHR2	-0.045
KIR3DL2	-0.652
CCDC104	0.8545
ATP2C1	0.59625
CROT	1.438
PABPC3	-0.728333333333333
EGR1	2.91416666666667
THSD1	1.3375
KHK	-0.69
SLC12A2	2.322
CD58	-0.38275
STOX2	0.3635
CCDC76	-0.281
CCDC48	4.11475
DNAH1	0.7705
ZIC4	-0.8655
OR1G1	-0.6885
PSMC6	-0.422
PROKR1	0.247
ABCB1	1.998125
TRAT1	-2.27875
LLGL1	-0.449
MTF1	0.34325
USP54	0.9085
PAGE2B	-1.943
ITGB7	-4.1765
CCDC81	0.2255
LOC149837	-0.37025
SCUBE1	0.402
ZSCAN10	1.2595
HUWE1	-0.510571428571429
CDH17	0.7985
CD180	0.3335
IL17A	0.00575000000000001
TMPO	-2.251625
KIAA1524	-2.5464
HDGFRP3	-0.269
OXCT1	-0.398818181818182
RRAS2	-0.266333333333333
LTBP2	3.466
SV2B	1.95133333333333
CYP2A6	1.15475
PKD1L2	-0.723666666666667
PPM1M	1.34525
FLJ22662	2.003
ZNF502	2.4605
GP6	-0.50375
CRYBA2	-1.383
LEF1	-2.601
CTPS	-2.45971428571429
EYA1	-3.2875
EPS8L1	1.7375
MAPK14	-0.813
SERPINB2	-5.46025
GTF2F2	-0.433166666666667
ZNHIT4	-0.3085
PLA1A	-0.83575
C20orf114	1.5655
HPR	-4.4805
C18orf2	-3.6465
SATB2	-2.504
KCNJ9	0.07225
MGC157906	0.541
MOCS3	-0.6865
C17orf71	-0.587833333333333
PPHLN1	-0.2095
HIST1H2BN	-1.748625
RAPGEF1	0.490375
MAP3K8	0.66325
DLG4	0.295166666666667
STC1	0.962333333333333
CDGAP	1.58625
DDX26B	0.05125
LOC150223	-2.066
CPSF3	-1.44966666666667
TMEM14A	-0.096
MYH3	-0.3625
GPKOW	-0.03275
SULT1A1	0.1515
SPON1	3.6954
YY1AP1	-0.388833333333333
RAB23	-0.937
PLA2G4A	-2.1945
MAPRE3	-0.219
ZNF516	0.537357142857143
GGPS1	0.49025
EXOC3L2	0.069
C19orf42	0.6109
MAP2K2	0.4275
HIST1H2BB	-0.66375
RNF19B	0.648666666666667
C6orf128	0.336333333333333
TLR8	0.6275
PCDHA9	0.536
CARS2	0.18275
CLUL1	2.70516666666667
RHAG	-4.648
UNK	-0.1335
EXOC8	0.6675
C9orf95	1.34525
C14orf143	-0.636333333333333
MAML3	0.353125
LDHA	-1.81175
MRPL20	0.17725
KLHDC6	1.28683333333333
ATP5S	-0.0113333333333333
C8orf55	0.51625
PHF19	-2.357875
KRTAP13-4	0.2405
TTC5	0.2865
XKR5	-0.43625
SILV	-5.06316666666667
TEX28	-0.2405
TCTN1	0.80325
CX40.1	0.71
PPP2R5C	-0.61475
C12orf30	-1.32333333333333
CAPG	1.566
MPZL1	0.9573
ARSB	-1.63633333333333
TDH	-0.74975
WASF4	0.51625
TSSK3	-0.752166666666667
7A5	1.0895
CRISPLD1	3.023375
MAD1L1	0.0191666666666667
SPIN4	-0.333166666666667
AMPD1	2.54275
DPYSL5	-1.4035
INPP1	1.89033333333333
ANKRD11	-0.948055555555555
NPAS4	-0.265375
GCET2	0.6299
RNASE9	-0.537
GUCY2D	0.481333333333333
CCDC98	0.096
FGF4	-0.560625
CPM	-1.06416666666667
SLC26A4	-0.821833333333333
PLD5	1.15975
FAM59A	0.7233
FBXO5	-2.691
SIPA1L1	0.132625
DPYS	0.26
ATG4D	-0.22575
TGM3	-0.1715
MTCH1	0.377
HK1	-0.0275
CDC26	0.262125
GALNT12	-2.86466666666667
LOC339229	-0.36275
MRPL35	-0.866
ORC4L	-0.212
TNKS	-0.858928571428571
C2orf24	0.659666666666667
ZNF553	-0.365
GGTLA1	2.7695
ZNF497	0.51575
CDY1B	-0.572333333333333
SLC30A4	0.0775
TUB	0.253625
ARHGEF18	-0.27175
ARRB1	1.96925
KCNK1	0.75575
EREG	-3.4648
SCAMP5	-0.803
RUNDC3B	3.1675
ADAMTS20	-0.4665
IL17RB	-0.7655
FLJ20323	-0.53075
MCAM	1.12775
POLR3E	-1.42508333333333
AQR	0.3415
IPMK	-0.319
CDCA7	-4.179125
CAMP	-0.94025
GRHL3	0.71675
ADAMTSL2	0.344
CLMN	1.77183333333333
SSTR3	0.283
MAGEA5	-1.71116666666667
OVOL2	2.93425
JMJD1B	-0.24
RBL2	0.4284
PYGO2	0.4105
PPP1R10	0.4995
CSE1L	-1.44766666666667
LCA5	1.9455
RDH16	-0.17825
ASRGL1	-0.999875
TOM1	1.05983333333333
PTX3	-2.38975
TTC15	0.853
SCGB3A1	4.0635
MRPL50	-0.63875
RCAN3	0.0155
SLC26A11	0.63175
STYX	-0.9755
CINP	-0.093
MARCH7	0.29225
PFKM	-0.998166666666667
SGMS1	0.658666666666667
RIOK3	-0.8402
C1orf110	0.199
CES7	-0.036
LOC440248	-0.78225
PPP1R12C	0.90825
C10orf27	0.47
ATG9A	0.069
MRPS26	-0.028
TMEM40	1.57775
ELP3	-0.4225
ZNF787	0.9563
HIAT1	0.324875
C8orf34	2.0735
MGC4655	0.3007
PELI1	1.35683333333333
PPT1	0.4489
SLC35C2	0.919166666666667
C6orf125	-0.97225
MUC4	-0.6415
RFC4	-2.15471428571429
GNB2	0.397833333333333
NUP50	-0.651642857142857
SULT4A1	-0.686
C7	3.109
CCDC130	0.101166666666667
ARRDC4	0.9615
RQCD1	-0.8035
GLYCTK	-1.1135
AYTL2	-1.43763636363636
MTUS1	1.4979
LEMD3	0.344333333333333
PLEKHF2	0.8315
HOXA7	1.50125
GTF3C2	-1.509
DYNLRB2	3.42025
CNOT10	-0.698
MR1	0.171
FFAR1	0.04175
PRIC285	0.31825
SLITRK6	1.7145
LIX1	-2.62577777777778
UBE1L2	-0.603666666666667
F8	1.2765
ACHE	0.034
KPNA5	0.7195
TNFRSF12A	0.145833333333333
EGR3	2.6645
SERPIND1	-4.55216666666667
OASL	-0.4405
IFRD1	-0.777875
WDFY1	-0.788833333333333
ZNF267	0.391625
ACCN5	-0.627
ZBTB6	0.1585
PPP1R3A	-0.093
PRRT3	0.19225
FBXL19	-0.34
TXNIP	2.49892857142857
ACTN2	-2.27675
ATG9B	-0.474
C9orf117	0.4755
IL27	2.2155
RPL36AL	0.5095
KLK15	-0.3855
CHAD	2.172
RAP2B	-0.4104
HEBP2	1.087
ZNF342	0.3685
CAMK2G	-0.6955
TLR3	0.961
FGF14	3.586
HMGB2	-1.867125
TRPM5	-0.252833333333333
OR5M11	-0.1585
KIF3B	-0.384578947368421
PRICKLE2	1.076
MTMR9	0.42275
C3orf27	0.0175
GLRA3	2.24566666666667
NSDHL	-0.255666666666667
TMEM32	-0.0955
POLR2D	-1.108
MYADML	0.359
C9orf114	-0.178
MRGPRX1	0.8615
TOPORS	0.643
CLDN19	2.9875
C1QL4	0.6535
RNF165	-0.316
DHRS9	-0.55075
DNAH2	-0.151333333333333
FXR1	-0.707166666666667
ZMYM3	-0.10775
CASP3	-0.906833333333333
FAM120C	-0.3695
SCLY	-1.97575
CA7	0.303
ENTPD5	0.5255
ZNF461	-0.126875
PDIA5	-0.24
C1orf19	-0.724333333333333
TMEM67	-0.1475
KCTD20	-1.12025
WDR47	1.1355
FLJ38723	1.194
KLRF1	2.12733333333333
TAS2R16	0.341
CLDN12	1.212
PRKCE	-0.17875
UBXD4	-0.54475
ITGAM	1.52033333333333
GLT8D3	-0.97925
WDR31	0.4675
RGS2	4.65925
OR51L1	0.3935
MST1R	0.17675
KIAA1737	1.18625
OR4A5	0.356
GLIS1	-1.3235
PTMA	-0.0856428571428571
NAPA	1.0585
PRDM11	0.42775
LIPF	-0.936
DIRAS3	2.90725
ASGR2	-4.689125
C1QTNF4	2.44775
PIK3R4	0.485666666666667
ARMC3	0.58625
NDUFV3	-0.567
BTBD3	-0.3325
PPP1R2	0.485166666666667
UBE2NL	0.00475
FOSL2	1.03264285714286
FAM119A	-1.53283333333333
TUBA4A	-0.268
KRTAP12-1	-0.2685
SFRS2	-1.11925
RHPN1	-0.453
EEF2	0.418
ZDHHC11	0.419
EPHA3	-1.7323
RBM12	0.042
H2AFJ	0.334583333333333
EDIL3	1.2365
KIF26A	-0.383
SERGEF	0.207
B3GALT4	1.71425
LOC90925	0.489833333333333
OSCAR	-0.60275
NPFF	0.008375
DEDD	0.254125
TMEM155	-1.687625
PTPN1	-0.964
SCYL2	-0.116166666666667
SKAP1	2.287
LEAP2	-2.74933333333333
GADD45G	3.055
IFITM3	0.578625
PILRB	-0.4615
SLU7	-0.1264375
DSC3	2.81275
DNMT3L	-2.743
PAPD5	0.0195
B3GNT3	0.139166666666667
LHCGR	-0.16
MSL-1	-0.38125
UBE2S	-2.413
SAP130	-0.767
ANAPC11	-0.48375
MAGED4B	-1.0005
ATP6V1B2	0.0025
C14orf179	0.921625
CAPZA1	-0.466
CDYL2	-0.6515
GLRX3	-1.08233333333333
LOC136288	-0.445333333333333
MOBKL1A	-0.4155
HTR2B	2.16675
CRYGD	-0.378333333333333
NUS1	-0.698166666666667
PGRMC1	0.353
MYOM2	3.764
FLJ39653	-1.82083333333333
CHM	-0.4223
OR5M8	-1.2345
ZNF619	0.0405
FAM105A	0.971
CCNL1	0.054875
NAP1L3	0.637
C10orf57	1.3315
B3GALNT1	0.197166666666667
CSN1S2A	0.864
TCP10L	-0.19575
GDAP2	-0.370125
DMKN	0.946
COX6B1	-0.43675
DNASE2	0.436166666666667
MSH5	-2.22
LGMN	-0.3725
USP31	1.0177
OR13C8	-0.852
SDCBP	0.0424999999999999
NUDT11	-0.869
PYGL	-1.07116666666667
SNPH	0.646
B3GNT4	0.087
MIZF	-0.3223
NUBPL	-0.099875
NOD1	0.747
CDH22	1.780625
NUBP1	0.727
DSCAM	-4.19275
DGKI	2.573
FAM136A	-1.43075
AKAP1	0.663
SLC16A6	-0.747
RIN3	1.40225
PSG2	-0.01875
DIP2B	-1.08991666666667
PSORS1C1	-1.253
KIAA0495	0.54
FLJ90709	-0.718166666666667
LPA	0.0278333333333333
PIGA	-0.216333333333333
LY75	3.74866666666667
UTS2	-7.55666666666667
RREB1	0.329125
GALNACT-2	0.1672
MGC3196	-1.37325
FLJ31568	1.9065
LPHN1	-1.0425
SP1	0.133875
TOX4	0.453666666666667
HSPA9	-0.7826
APOBEC1	0.294
SLC35E4	-1.15575
LSM5	-1.36125
SURF1	0.46075
ZBTB1	-0.457416666666667
GTF2F1	0.550875
RPS15A	-0.163357142857143
DUSP21	-0.523166666666667
GINS4	-3.973
MYO15A	0.673833333333333
GIMAP7	3.7085
MGC13379	1.358
ATP6V1E2	-0.1535
UTP3	0.265
HNRPA3	-0.6201875
MT4	-0.1245
C14orf155	-0.32525
U1SNRNPBP	0.6335
CKLF	-1.25
PLEKHN1	-1.57133333333333
MBNL1	0.208916666666667
NUP160	-1.008
ACSM2A	-1.1855
LOC129881	0.604
KIAA1529	0.21025
FLJ22639	-1.963
HAND1	-0.9935
GSX1	0.3985
FGA	-4.34986666666667
SERPINB1	-0.06675
ZNF642	-0.70675
IGFBP1	-7.028625
SLC1A1	0.61675
DHX57	-0.552
ZNF766	-0.1235
PTPN21	0.1685
GDPD3	-0.1015
PNPLA5	0.127
TBR1	0.6825
FAM116A	0.04825
IQGAP1	0.639375
FOS	2.848875
ZNF226	-0.213
FIGNL1	-0.9235
C14orf1	0.744333333333333
ZMYND17	-0.484
PUS7	-1.623
TUBB6	0.2035
KCNQ2	-2.37475
MARCH6	-0.414916666666667
CCDC33	0.1145
PRODH	-0.312
RBM11	1.72625
EPHA6	0.676571428571429
SLC43A1	0.30925
LOC196541	0.914142857142857
NTN1	0.948333333333333
ING4	0.796
PCDHB10	1.016
DPH2	-0.8895
SPACA4	0.2025
FBXL21	-4.7995
DIAPH1	-0.217166666666667
ZNF71	0.642
CEP76	-0.8795
CORO1A	-0.9715
RRM2	-5.722625
EDG4	1.4255
OS9	0.884833333333333
SLC4A1AP	-0.1825
COG5	-0.94275
COPS8	0.28475
NGLY1	-0.324
NCBP2	-0.8525
C17orf42	0.2365
GPSM3	0.39475
SIL1	0.6935
ASB6	-0.23925
SMAD5OS	0.302
UNC93A	-3.54275
A1BG	-0.087
C21orf62	1.337
FMO5	2.22016666666667
ATRIP	0.7145
CEBPG	0.057
C7orf38	-0.3665
TNFRSF1B	1.27316666666667
CLEC1A	2.35966666666667
IQSEC1	0.371
PATZ1	0.5737
RBM22	0.352875
BAG2	-3.00716666666667
PAQR5	-2.5965
C9orf127	0.6758
THNSL1	-0.00600000000000001
SHROOM3	2.8271
JAM2	2.43275
SNRPN	-1.96075
ALX4	-0.2105
CACNA1S	-0.233
FAM130A1	0.144
CORIN	1.663
CD300LB	0.479
PLEKHG6	1.1775
LRRC40	-0.674
PCLKC	-1.0165
PCDHB16	0.567166666666667
WNT2B	0.171166666666667
ASNS	-2.34811111111111
MRPL49	0.111625
FLJ46111	0.05525
ISG20	0.027
SMU1	0.618333333333333
CASZ1	0.1815
POLR1D	-0.14775
GIN1	-0.143
SNAG1	0.447
ANKRD29	0.5395
CDKN2AIP	0.1755
KRR1	-0.09
CXCL1	-1.6335
EPM2A	0.3743
PC	0.2725
DEFB127	0.5315
PDZRN4	2.60016666666667
FAH	0.25425
OR51E1	3.0255
CDC2L6	-0.738166666666667
DNTTIP1	-0.072
PAX8	-0.68975
TMEM116	1.02975
C1orf150	0.6025
PRO2012	-1.69
MRPL40	-0.497833333333333
BEX1	-2.2909
SLC2A4	0.678166666666667
PKMYT1	-2.06775
FEZF2	0.134333333333333
SLC26A9	-1.07675
MAP2	0.385181818181818
LYL1	-1.234
SLC25A19	-1.4035
NOS3	0.9655
ZNF34	1.37233333333333
TMPRSS11F	0.1295
FAM43A	1.1165
FCRL4	0.31
KLF14	-0.81875
FLRT2	0.7805
WRN	-1.2155
SDF2	1.1149
KRT8P12	0.17125
C6orf195	0.607
C9orf125	0.171333333333333
DZIP3	-0.703625
RIT1	-0.10625
SCML1	-1.883
RHBDF2	-0.210625
OR2G3	-0.3805
REXO1L1	1.9975
MAP3K7IP3	-0.772
C3orf57	-4.689
FBXW11	-0.578833333333333
ETAA1	-1.113
C14orf131	-0.2579
AKT1S1	-0.07925
SLC12A5	-1.426875
C9orf164	0.6645
NRIP3	0.018875
NOS1AP	-0.2655
TMEM121	0.14675
SAP30BP	0.5533
DGCR6	0.84775
WDR76	-2.49325
FAM82B	-0.840583333333333
LOC606495	-1.5205
MAP9	1.5185
BCDIN3D	0.5455
CXorf36	3.35766666666667
DSCR3	-0.7462
ZFAND3	0.06075
C7orf43	0.508
SPSB3	1.2359
C19orf19	0.63925
FAM133A	-2.116125
C12orf25	0.25025
SLC39A3	-0.403625
DISP2	-0.53225
PI4KAP2	-0.758
MKRN3	-3.13
ADAMTS13	-0.035625
CBLN3	0.1982
TTYH1	1.873
C3orf18	0.7145
FLJ13236	-1.34325
ZMYND12	3.29775
C18orf25	0.409375
GLB1L3	-1.0585
ATP13A5	3.3765
RANBP10	0.27075
CD96	-1.6682
DENND1C	-1.18625
RBMS3	2.1086
SLC41A3	0.775166666666667
DGCR6L	1.50575
TMEM128	0.746166666666667
CSNK1G3	-0.389714285714286
MOBKL2C	1.536875
TSPAN6	1.382125
MATN2	2.445
MSL2L1	-0.0325
ST6GALNAC2	0.144
FGFBP2	1.742875
FGL1	-5.02566666666667
MPP3	0.310833333333333
ARHGEF6	1.3515
TGFBR2	1.748
ACMSD	0.5415
IL33	5.848
C9orf5	0.277333333333333
DEAF1	0.8192
AMN	0.1655
DEFA6	0.00962500000000002
RNF212	-1.11575
METT5D1	-0.0483333333333333
CIB1	0.0892
TSSK1B	0.38125
KIAA1727	1.12025
ZNF680	0.152333333333333
LOC399900	-0.886
LOC152217	0.111583333333333
CTNNAL1	-1.7255
CIT	-4.27725
TLE6	0.628
ZNF607	-0.27725
HERC4	-1.16583333333333
DRAP1	-0.8194
PEMT	0.0085
C10orf111	-0.073
ZNF575	1.126375
KCTD7	-0.277
MYO1F	0.118625
LOC285382	0.15675
RAB11A	0.8143
PLCD3	0.26275
C15orf28	0.0425
PTBP2	0.315
CTB-1048E9.5	-0.3665
C19orf60	-0.283666666666667
C7orf25	0.121833333333333
SETD7	0.294
HOXB9	-4.71
VANGL1	-1.0463125
CHAF1B	-2.733
NDUFA3	-0.341
KIAA1328	0.440333333333333
SHARPIN	0.174875
TTC23	0.45925
UGP2	0.690333333333333
ANKIB1	-0.827
CIRBP	2.21414285714286
SEC14L4	-2.87283333333333
OVCH1	-0.00533333333333333
VPS52	0.317
FAT	0.275
M6PRBP1	-0.483
GPRIN3	0.2275
PPM1F	0.125
TSR1	-1.021
CCDC85A	3.52225
PCSK5	1.80625
ZFHX3	-0.2865
HEMK1	-0.0635
PGBD2	0.2355
RSRC2	0.029
AURKC	0.392166666666667
SCRIB	-0.495
ORM2	-5.145
FAM115A	-0.0442
FZD6	-0.143
UNC119	0.311166666666667
GPX3	1.5638
NOV	1.332375
CABC1	0.270375
CDC42SE2	0.544875
EIF2S2	-1.1099
RNF130	0.8165
CKAP5	-1.08616666666667
RP11-413M3.2	0.8825
C10orf18	-0.2665
TMEM93	-0.65125
DYX1C1	1.3645
KCNMB2	-0.971375
ANK3	1.23708333333333
KRT5	3.3307
CDH12	1.310625
QRSL1	-0.468875
JUB	-0.6625
SHC4	0.18075
CCL15	2.05633333333333
CCDC22	0.5995
SNX24	-1.01175
RARS	-0.66925
MORC2	0.320875
FAM48A	0.043
MT1H	1.1885
PPP1R14C	1.9825
FOXD1	-2.82371428571429
C1orf213	-1.33125
AMT	-0.2863
DSN1	-2.0985
PTPLAD2	1.91825
DIS3L	-0.52825
RASL11A	1.52425
GPRC5B	1.25775
FRMD7	0.739
STRN4	-0.4785
KITLG	1.3545
HDGF	-1.6505
OR1S1	0.428
SETX	-0.4031
DDR2	0.7275
KCTD12	2.70875
LYZL2	-0.17525
WDR52	-0.34
TMEM2	0.343625
ZNF579	1.2195
LOC200810	-0.5295
TNFSF9	-1.73575
PPFIA4	-4.32825
CNIH3	-0.341666666666667
MAP4K4	-1.56957142857143
ROD1	-0.925
ALS2CR12	-0.2645
DOCK3	-1.36616666666667
PAQR9	-5.816
ASB17	1.21375
STX16	-1.4325
FEZ2	0.417333333333333
DLAT	-1.38966666666667
KIF21B	-1.33466666666667
CDC5L	-0.157
TMEM119	0.9645
CRIP3	-1.3485
TPSD1	0.117
TEPP	0.78925
GNGT2	0.17175
C21orf121	1.35075
WNK1	-0.935666666666667
FLJ10490	0.9
OR51B5	-3.107
LOC203547	-1.657625
HAS1	-0.3305
PPA1	-0.100333333333333
ST7	-0.01
C11orf46	0.7618
POPDC3	-4.2685
ACOX2	0.391166666666667
ATCAY	-0.443333333333333
TM4SF19	-1.244
MFSD9	-0.5875
PDHB	-0.1535
ERN1	0.16075
LCE3C	0.011
GPR111	0.4965
NOTCH3	1.3395
ADAMTS5	4.909
B3GALT1	0.398333333333333
UGCGL1	-1.49016666666667
FAM58A	-0.228333333333333
FBXO32	3.284
CLPP	-0.89775
NXPH1	1.864
MTMR3	0.9195
ATP1B3	-1.484625
TMEM16A	4.44675
HIST1H3F	-0.983833333333333
TRIM25	-1.11166666666667
SDCBP2	1.681
CRKL	-0.584875
HOXB2	1.02433333333333
ANP32B	-1.019
GATM	3.2245
AP4E1	-0.29375
EDG5	0.285875
CDKN3	-4.29333333333333
CDH4	-1.258
PGD	-0.0995
RND1	0.7155
GAD1	-3.567
MPG	-0.35475
LOC440350	0.169
ZNF133	0.2305
SERPINB12	-1.6255
AMELY	-0.087
DHX36	-0.77325
TNFAIP8L2	1.52783333333333
PHTF2	-1.39116666666667
CCDC112	-1.4325
IQCC	-0.671
HEYL	2.83133333333333
FTSJ2	-0.7245
APPL1	0.066625
RAB43	0.777785714285714
OR10G2	-0.0195
WAC	0.273333333333333
ADCY9	0.361125
RUNDC2B	-0.425166666666667
PYCRL	-0.0482
AGPAT7	0.439833333333333
SLC22A9	-1.0032
CDKAL1	0.212
PDYN	-0.592166666666667
C20orf74	-0.41425
MTMR11	1.155
VAV3	3.402
DAPL1	2.73575
STXBP3	0.706
EIF3G	0.4545
ARHGAP22	-0.52925
NPFFR1	0.2645
NPC1	-0.0866666666666667
ALDH9A1	0.334833333333333
ZNF600	-0.1765
ZNF678	0.0328333333333333
RASSF1	0.329333333333333
ADD2	-2.87875
PITPNB	0.048
PKD2L2	0.5855
LRP11	-0.1925
CDKL1	-0.1705
SMEK2	-0.5925
PRODH2	-3.7305
C11orf54	0.314
SFRS11	-0.811333333333333
IL7	0.380666666666667
ALS2CR16	-0.0025
BTG3	-0.302666666666667
PAK2	-1.234
RP11-679B17.1	-1.248
GATA4	-1.77566666666667
ATP2B1	0.1225
LOC130940	2.043
C1orf172	2.713
ATF7IP2	-1.5165
SLC25A43	-0.705166666666667
CENTG3	0.564583333333333
IGF2BP1	-4.5602
FCHSD1	0.461
CAMK2N2	1.46166666666667
ELAVL3	-0.215555555555556
NBPF15	-0.606
UBE2J2	0.693166666666667
GNL2	-0.83475
PRR3	-0.1727
NLF2	1.41425
OR4F6	0.153
KLHL24	0.200833333333333
CCDC88A	-2.4152
SGPP1	-0.403333333333333
C10orf11	-0.159166666666667
SLC35B4	-1.43483333333333
UGT3A2	-0.964
ARNT2	-0.2397
CBR1	-0.79875
ITPR3	-0.671333333333333
TRAPPC6B	-0.5182
AMZ1	-2.797
ARP11	1.72275
WDSUB1	0.949
APBA1	2.10166666666667
RAB2A	0.2898
C6orf162	1.019
HPSE2	1.22375
PLCE1	0.42125
INSL3	0.2755
DLG1	-0.7701
PTPLA	-1.75775
PIGX	-0.465625
TFIP11	0.653333333333333
FIBIN	3.793
POLR2G	-0.7995
GRAP2	-1.9419
DNAJB8	0.09275
CNBP	0.995
WASF1	-1.33225
INPP5E	-0.5954
HSPB1	-0.7511875
TMEM167	-0.6334
CUBN	-0.141
IGF1	3.0691875
ITPK1	-0.0467
NAALAD2	-1.246625
G3BP1	0.0427
NT5DC1	0.2765
CYP39A1	1.952
TMEM139	2.26541666666667
POLK	-0.0408
GLULD1	-2.67925
RBM15	-1.0175
AMZ2	-0.648
GDF15	-3.69016666666667
MESDC2	-0.53
INCA	0.789166666666667
ACY1L2	-0.259
GZMM	-0.988833333333333
PAIP1	-0.18725
CACNA2D1	-0.02075
STK32C	0.0438333333333333
SH3BP4	1.974
DEC1	-0.0325
PADI1	0.5535
UBB	0.0991
PON3	3.718
PROP1	0.775
ANKRD13B	-0.9855
ADCK1	0.7705
TCF25	0.361666666666667
SLC38A5	-2.67325
CXorf26	0.528333333333333
C19orf39	-0.294
PPP1R13B	0.8885
ARL2	-0.0105
TCL6	0.302833333333333
TOP3A	-0.9865
SLC16A14	-0.323375
FXYD6	2.75266666666667
HIST1H4E	-1.00675
BBC3	0.0609473684210526
UNC5A	0.3255
FAM86C	-0.2529
PI4KB	0.890625
B3GAT1	1.03775
SUSD2	1.31483333333333
OAZ2	0.291666666666667
NOC4L	0.03075
C10orf12	-0.66275
FADS1	-3.546
LOC144097	-1.17325
DKK2	1.658
KIAA1949	-1.09075
RHOT1	-0.0174
OXT	0.745166666666667
GPR153	1.60575
ARL4A	0.542833333333333
SAAL1	-1.006
CCDC64	-0.8945
USE1	-0.262166666666667
HNMT	1.56983333333333
PCGF3	-0.4896875
CYP2C19	0.50675
C20orf4	0.2445
CCDC11	0.9215
ACSBG2	0.579
RWDD2A	-0.516
PALLD	2.719375
CPLX4	0.23
LOC492311	1.32425
KPNA2	-2.64283333333333
MACROD1	-0.3296
TMCO3	-1.02183333333333
C15orf52	1.69266666666667
BIRC5	-2.73066666666667
