Hybridization REF	TCGA-BH-A18L-01A-32R-A12D-07
SMARCD1	-0.684666666666667
ZFP106	-0.55625
ZNF347	0.5043
GTF2E1	0.1035
RY1	0.5375
ATAD2B	0.109375
ARHGAP17	0.1177
KCNIP3	-1.7415
SFPQ	0.44925
GFRA4	-0.0703333333333333
AKR1B10	-4.2485
TIGD6	1.3575
RGS16	2.8365
URB1	-0.92
OR4C46	-0.317
TOP3B	-0.97475
NFATC4	0.2185
CA14	-4.722
BMPR1A	1.4415
SNRP70	-0.848
PRL	-0.343181818181818
C6orf130	-0.55075
STAG2	0.45675
CD55	-2.63464285714286
RPS23	0.9885
SSX2	-1.1548
FDPSL2A	0.70425
FBXO27	0.43475
SYNGR3	-1.25366666666667
TMSL3	0.82425
EML1	-1.5525
NUP93	-1.15566666666667
SMAD3	-0.3591
KIAA1189	-0.688666666666667
HNRPUL2	-0.362
TBC1D12	1.74033333333333
C16orf24	1.935
MRVI1	1.48183333333333
ZNF581	-0.389333333333333
ELOVL3	0.342
OR51Q1	0.28675
CACNB3	0.719833333333333
GALNT13	-1.7765
C10orf84	1.336625
NEDD4	-0.8872
SPO11	0.6505
OR5AU1	0.806
NEK4	1.28842857142857
PRKAR2A	-0.278
IHPK1	0.43
ATP6V0B	1.5365
CACNA1E	-0.289
CEACAM8	1.446
PEX14	-0.1405
FLJ12993	3.1085
ZBTB38	-1.09883333333333
PCTK2	2.30083333333333
LRRC16	1.2336
FBLIM1	-0.915583333333333
FYCO1	0.31525
RP5-1022P6.2	0.0915
CMTM1	0.268333333333333
PLTP	-0.440166666666667
RAPH1	0.772
DOCK8	-0.526
EZH2	-1.90773333333333
SLC25A1	-0.154166666666667
PLEKHB1	0.8226
GRB7	1.7582
ZFP37	-0.39075
MRPL33	0.369
PELO	0.58275
ARMC1	1.53936363636364
C9orf27	0.120285714285714
FLJ25778	0.0295
C9orf37	-0.983833333333333
TMEM66	1.2815
SPRN	0.284625
HBEGF	0.34475
PI4KA	-1.0695
LEPRE1	-1.28525
POU2AF1	-3.02225
MRPL12	0.144
REP15	-1.3155
ZC3H3	1.52925
RASAL1	-1.331
DDAH1	1.059375
ACBD5	1.3485
TMC2	0.518
CCDC137	-0.25325
SAMD13	-1.641
UGT2B15	-5.22333333333333
TIPARP	-1.74175
DNASE1L3	1.6835
TRIM72	0.827
DBX2	0.83825
IPO8	0.59675
C21orf88	-1.6205
MAP3K14	0.63025
LOC51233	0.925
GGTLA4	-0.187
PDE6D	0.87075
ZNF117	-0.20675
CLK2	-0.46325
NKRF	-0.278
TNFSF15	0.0706
DUSP2	-0.375875
SECISBP2	0.307
GABRR2	0.31
PPAP2C	1.75325
LOC51145	0.0858333333333333
PAG1	-0.540125
PIK3C3	-0.10875
GNG10	0.841
APOL4	0.135666666666667
ANKRD28	-0.562
STMN3	1.0823
RAB14	1.0382
CDK2AP2	0.922
HDDC3	0.669375
COMMD7	1.0295
CXXC1	-0.187
HMCN1	-2.65333333333333
CD40	0.0345
DYNC1LI2	-0.3581875
GDI1	1.27425
LOC646938	-0.362
VSNL1	-5.81583333333333
PIH1D1	-0.251
RAET1G	-0.2615
KRTAP5-9	-0.0305
EFTUD2	0.15675
ZNF311	-0.853166666666667
ATP6V1G3	0.1625
OR2W3	-0.57925
SCN4A	0.516
MED10	-0.746125
FAM135A	-0.6223
ARHGAP4	0.42875
EHMT2	-0.522375
UFD1L	-0.793
ERMP1	0.71475
MAG1	-1.69983333333333
THAP8	0.525833333333333
HACE1	-0.724333333333333
FAM82C	0.818666666666667
C3orf20	0.7245
UNC84A	-0.3865
SCD5	-0.695153846153846
LASS6	2.971875
LSG1	-0.1295
MAL	-5.0025
GPR22	-0.038
WDR5B	0.568
ACTRT1	1.276
C17orf60	-0.277833333333333
GRIN2C	1.5787
ARMC8	-0.14225
SLC47A1	-2.05
DMPK	0.03225
DHRS13	0.753166666666667
SMC1A	-0.217833333333333
KRTAP17-1	0.2945
SMYD5	-0.36125
TUSC2	0.663625
CRHR2	0.6695
KIR3DL2	0.53
CCDC104	0.716
ATP2C1	0.798625
CROT	-1.513
PABPC3	0.374666666666667
EGR1	0.116833333333333
THSD1	0.86025
KHK	-0.7685
SLC12A2	2.482125
CD58	-1.122
STOX2	-1.2655
CCDC76	-0.5825
CCDC48	4.24025
DNAH1	-0.322166666666667
ZIC4	-0.79525
OR1G1	0.948
PSMC6	-0.207333333333333
PROKR1	0.272
ABCB1	-1.2175
TRAT1	-1.8695
LLGL1	-0.00650000000000001
MTF1	1.09775
USP54	0.774625
PAGE2B	-2.8905
ITGB7	-3.996
CCDC81	-0.0365
LOC149837	1.461
SCUBE1	0.6145
ZSCAN10	-0.4415
HUWE1	-0.103714285714286
CDH17	1.1715
CD180	0.16425
IL17A	0.12725
TMPO	0.240625
KIAA1524	-1.23516666666667
HDGFRP3	1.10833333333333
OXCT1	0.00336363636363637
RRAS2	-2.12133333333333
LTBP2	1.027125
SV2B	2.65283333333333
CYP2A6	2.234875
PKD1L2	-1.08233333333333
PPM1M	-0.062
FLJ22662	1.7515
ZNF502	0.37525
GP6	-0.34025
CRYBA2	0.99725
LEF1	-2.941
CTPS	-1.24828571428571
EYA1	-1.83466666666667
EPS8L1	-0.55875
MAPK14	-0.29975
SERPINB2	-4.9065
GTF2F2	-0.0181666666666667
ZNHIT4	0.479
PLA1A	0.076875
C20orf114	4.326
HPR	-3.6255
C18orf2	-3.68
SATB2	-1.47075
KCNJ9	0.01625
MGC157906	1.18
MOCS3	1.0375
C17orf71	0.3385
PPHLN1	-0.0435
HIST1H2BN	0.3
RAPGEF1	-0.00812499999999999
MAP3K8	1.03275
DLG4	-0.292833333333333
STC1	1.69383333333333
CDGAP	0.76
DDX26B	-1.4205
LOC150223	-1.28525
CPSF3	-0.5875
TMEM14A	0.7115
MYH3	-2.90975
GPKOW	0.66175
SULT1A1	0.169
SPON1	0.7365
YY1AP1	0.694333333333333
RAB23	-0.864
PLA2G4A	-4.1755
MAPRE3	0.8925
ZNF516	1.83721428571429
GGPS1	1.355
EXOC3L2	-0.974375
C19orf42	-0.0532
MAP2K2	-1.10683333333333
HIST1H2BB	1.66275
RNF19B	0.888666666666666
C6orf128	-0.943
TLR8	2.5705
PCDHA9	-0.05
CARS2	-0.236125
CLUL1	2.841
RHAG	-4.11133333333333
UNK	0.5705
EXOC8	1.7559
C9orf95	1.4095
C14orf143	1.36916666666667
MAML3	0.0342857142857143
LDHA	-2.94925
MRPL20	0.314375
KLHDC6	0.076
ATP5S	-0.220833333333333
C8orf55	2.02975
PHF19	-1.785625
KRTAP13-4	0.7785
TTC5	0.54925
XKR5	-0.04725
SILV	-5.06033333333333
TEX28	-0.0475
TCTN1	0.9575
CX40.1	0.231
PPP2R5C	-0.041375
C12orf30	-0.986666666666667
CAPG	0.4965
MPZL1	1.397
ARSB	-1.21066666666667
TDH	-2.75025
WASF4	0.182
TSSK3	-0.871833333333333
7A5	-0.9055
CRISPLD1	-1.380375
MAD1L1	-0.0236666666666667
SPIN4	-0.523333333333333
AMPD1	-0.20175
DPYSL5	0.434
INPP1	-0.318333333333333
ANKRD11	-1.22305555555556
NPAS4	-0.038
GCET2	-0.2193
RNASE9	-0.2055
GUCY2D	0.451166666666667
CCDC98	0.628
FGF4	-0.09175
CPM	-0.326166666666667
SLC26A4	-2.67716666666667
PLD5	0.2495
FAM59A	-1.371
FBXO5	-1.43088888888889
SIPA1L1	-0.68425
DPYS	0.2125
ATG4D	-0.2725
TGM3	2.917
MTCH1	-0.8825
HK1	0.0119285714285714
CDC26	0.242375
GALNT12	-4.03933333333333
LOC339229	0.8155
MRPL35	-0.7695
ORC4L	0.365125
TNKS	-0.488357142857143
C2orf24	0.0461666666666667
ZNF553	1.20466666666667
GGTLA1	1.9603
ZNF497	0.95625
CDY1B	0.60525
SLC30A4	0.75525
TUB	-1.172125
ARHGEF18	-0.583
ARRB1	0.88875
KCNK1	1.643125
EREG	-3.72525
SCAMP5	1.85475
RUNDC3B	1.8945
ADAMTS20	-0.776666666666667
IL17RB	0.27725
FLJ20323	-1.22275
MCAM	-0.343125
POLR3E	-0.963333333333333
AQR	-0.0965
IPMK	1.1335
CDCA7	-3.1565
CAMP	5.16725
GRHL3	-0.19675
ADAMTSL2	0.548833333333333
CLMN	1.82433333333333
SSTR3	0.512
MAGEA5	-1.5495
OVOL2	4.23425
JMJD1B	1.0345
RBL2	0.4929
PYGO2	1.06575
PPP1R10	0.674833333333333
CSE1L	-0.4535
LCA5	0.9415
RDH16	0.9825
ASRGL1	-1.55925
TOM1	0.0233333333333333
PTX3	-5.91775
TTC15	0.1515
SCGB3A1	0.5865
MRPL50	-1.1935
RCAN3	0.537875
SLC26A11	1.39825
STYX	-0.2885
CINP	0.175
MARCH7	0.6615
PFKM	-0.970166666666667
SGMS1	0.3125
RIOK3	0.657
C1orf110	0.042
CES7	0.245375
LOC440248	-1.91325
PPP1R12C	-0.179
C10orf27	0.656
ATG9A	-0.89825
MRPS26	0.529375
TMEM40	-0.01075
ELP3	-0.4071
ZNF787	-0.372
HIAT1	1.40625
C8orf34	0.502
MGC4655	-1.2825
PELI1	-0.302666666666667
PPT1	1.6041
SLC35C2	-0.377333333333333
C6orf125	-0.43425
MUC4	-1.62233333333333
RFC4	-1.628
GNB2	-0.4505
NUP50	-0.345714285714286
SULT4A1	-1.26933333333333
C7	2.6705
CCDC130	-0.5265
ARRDC4	0.3345
RQCD1	-0.2605
GLYCTK	-0.71425
AYTL2	-0.161363636363636
MTUS1	0.7913
LEMD3	0.878666666666667
PLEKHF2	2.0735
HOXA7	-0.86575
GTF3C2	-0.8185
DYNLRB2	3.58925
CNOT10	-0.50925
MR1	1.13033333333333
FFAR1	-0.06925
PRIC285	0.32425
SLITRK6	2.30625
LIX1	-2.6961
UBE1L2	-0.65175
F8	1.414
ACHE	-0.509833333333333
KPNA5	-0.62925
TNFRSF12A	-3.08116666666667
EGR3	0.294
SERPIND1	-3.9995
OASL	2.2725
IFRD1	-2.078625
WDFY1	0.394833333333333
ZNF267	1.365375
ACCN5	0.0535
ZBTB6	0.678
PPP1R3A	0.1535
PRRT3	1.68975
FBXL19	-0.382
TXNIP	1.81207142857143
ACTN2	0.02225
ATG9B	-0.138625
C9orf117	1.287375
IL27	0.249
RPL36AL	0.0911666666666667
KLK15	-0.624
CHAD	2.7235
RAP2B	-0.4159
HEBP2	0.594
ZNF342	0.497
CAMK2G	0.0213333333333333
TLR3	1.26425
FGF14	-0.27575
HMGB2	0.605625
TRPM5	0.144666666666667
OR5M11	0.0905
KIF3B	1.39621052631579
PRICKLE2	-1.286
MTMR9	-0.02625
C3orf27	-0.18425
GLRA3	-1.0118
NSDHL	0.1355
TMEM32	0.25075
POLR2D	-0.20375
MYADML	0.3625
C9orf114	-0.565
MRGPRX1	0.5705
TOPORS	-0.118
CLDN19	-0.568
C1QL4	0.2015
RNF165	-3.3805
DHRS9	-0.63375
DNAH2	0.111166666666667
FXR1	-1.502
ZMYM3	-1.355875
CASP3	-0.110333333333333
FAM120C	-0.456625
SCLY	-1.1455
CA7	0.4955
ENTPD5	-0.2095
ZNF461	0.217625
PDIA5	-1.6125
C1orf19	0.258333333333333
TMEM67	2.09625
KCTD20	-1.22025
WDR47	1.478
FLJ38723	0.3805
KLRF1	-0.5055
TAS2R16	0.36
CLDN12	0.89075
PRKCE	-1.534
UBXD4	-0.38375
ITGAM	2.01183333333333
GLT8D3	0.204875
WDR31	1.3741
RGS2	0.0425
OR51L1	0.4605
MST1R	0.9765
KIAA1737	0.796
OR4A5	0.373
GLIS1	-2.51383333333333
PTMA	0.576142857142857
NAPA	1.29225
PRDM11	0.355
LIPF	0.523
DIRAS3	-1.3685
ASGR2	-4.207625
C1QTNF4	-0.49225
PIK3R4	0.107833333333333
ARMC3	0.31775
NDUFV3	-0.305166666666667
BTBD3	0.0698333333333333
PPP1R2	1.55175
UBE2NL	0.65675
FOSL2	1.04378571428571
FAM119A	-0.629166666666667
TUBA4A	-1.0295
KRTAP12-1	0.05275
SFRS2	-0.3225
RHPN1	1.0979
EEF2	-1.46016666666667
ZDHHC11	-3.14066666666667
EPHA3	2.7091
RBM12	0.0935
H2AFJ	0.85
EDIL3	6.0165
KIF26A	-1.9575
SERGEF	0.98875
B3GALT4	2.72325
LOC90925	-0.0741666666666667
OSCAR	-0.373875
NPFF	-1.385
DEDD	0.943375
TMEM155	-0.90375
PTPN1	1.637
SCYL2	0.377666666666667
SKAP1	4.0545
LEAP2	-2.3665
GADD45G	2.7096
IFITM3	0.619625
PILRB	-2.134
SLU7	1.01275
DSC3	-1.19325
DNMT3L	-1.07675
PAPD5	0.556875
B3GNT3	-1.94533333333333
LHCGR	-0.366
MSL-1	0.77975
UBE2S	-0.3605
SAP130	-0.62325
ANAPC11	1.60125
MAGED4B	-3.326
ATP6V1B2	0.757833333333333
C14orf179	1.46425
CAPZA1	-0.257625
CDYL2	-0.371333333333333
GLRX3	-0.921
LOC136288	-0.2395
MOBKL1A	-1.008
HTR2B	3.89
CRYGD	0.141166666666667
NUS1	-0.1635
PGRMC1	0.5585
MYOM2	-2.42475
FLJ39653	-0.618833333333333
CHM	0.6151
OR5M8	0.338
ZNF619	0.577
FAM105A	1.433
CCNL1	-1.37625
NAP1L3	-1.023
C10orf57	2.03166666666667
B3GALNT1	1.2455
CSN1S2A	0.607
TCP10L	-0.5295
GDAP2	-0.30225
DMKN	-1.86966666666667
COX6B1	0.6785
DNASE2	0.2695
MSH5	-1.36275
LGMN	-0.505125
USP31	1.0905
OR13C8	0.878
SDCBP	-1.0081
NUDT11	-4.31783333333333
PYGL	-1.36066666666667
SNPH	0.941666666666667
B3GNT4	-1.1205
MIZF	-0.7082
NUBPL	0.02025
NOD1	-0.472833333333333
CDH22	0.393625
NUBP1	0.310666666666667
DSCAM	-3.83925
DGKI	-1.6035
FAM136A	-0.8755
AKAP1	1.172
SLC16A6	0.745
RIN3	-0.8745
PSG2	0.398
DIP2B	0.270333333333333
PSORS1C1	-0.3307
KIAA0495	-0.273
FLJ90709	0.210333333333333
LPA	-0.152833333333333
PIGA	0.380333333333333
LY75	3.46766666666667
UTS2	-6.32616666666667
RREB1	-0.110125
GALNACT-2	1.4179
MGC3196	-0.3195
FLJ31568	-0.733
LPHN1	0.189125
SP1	0.69175
TOX4	0.275833333333333
HSPA9	0.9039
APOBEC1	0.397
SLC35E4	-1.4105
LSM5	-1.7385
SURF1	0.61175
ZBTB1	-0.33625
GTF2F1	-0.5495
RPS15A	-0.220571428571429
DUSP21	-0.799
GINS4	-3.19633333333333
MYO15A	-0.766666666666667
GIMAP7	3.89225
MGC13379	0.63
ATP6V1E2	-1.866
UTP3	0.43825
HNRPA3	-0.693
MT4	-0.861
C14orf155	0.444
U1SNRNPBP	0.94175
CKLF	-0.664166666666667
PLEKHN1	-1.31883333333333
MBNL1	-0.391583333333333
NUP160	-1.45975
ACSM2A	-0.985
LOC129881	-1.30275
KIAA1529	-0.2825
FLJ22639	-1.83025
HAND1	-0.4845
GSX1	0.5295
FGA	-4.070125
SERPINB1	0.18825
ZNF642	0.9815
IGFBP1	-7.91025
SLC1A1	0.52375
DHX57	-0.32525
ZNF766	0.4725
PTPN21	-1.0896
GDPD3	1.2295
PNPLA5	-0.1905
TBR1	0.74
FAM116A	0.2815
IQGAP1	-0.045625
FOS	0.852125
ZNF226	0.418625
FIGNL1	0.0145
C14orf1	0.638
ZMYND17	0.2195
PUS7	-1.36483333333333
TUBB6	-2.015125
KCNQ2	-1.3365
MARCH6	0.871333333333333
CCDC33	0.0885
PRODH	-1.5395
RBM11	2.41
EPHA6	0.0768
SLC43A1	-0.53875
LOC196541	0.32075
NTN1	-0.237
ING4	0.487
PCDHB10	-0.8785
DPH2	-0.656833333333333
SPACA4	1.295
FBXL21	-4.638
DIAPH1	-0.451833333333333
ZNF71	0.627666666666667
CEP76	-0.289
CORO1A	-1.54775
RRM2	-1.043875
EDG4	-0.52375
OS9	0.0116666666666667
SLC4A1AP	0.2775
COG5	-0.628
COPS8	0.3
NGLY1	-1.054
NCBP2	0.1105
C17orf42	0.884666666666667
GPSM3	-0.199375
SIL1	0.785333333333333
ASB6	-0.44925
SMAD5OS	-0.0976666666666666
UNC93A	-3.2255
A1BG	0.888666666666667
C21orf62	0.228
FMO5	1.98358333333333
ATRIP	0.1425
CEBPG	0.0923333333333333
C7orf38	-0.261666666666667
TNFRSF1B	0.0391666666666667
CLEC1A	2.022
IQSEC1	0.624
PATZ1	0.736
RBM22	1.80825
BAG2	-3.23233333333333
PAQR5	-2.09983333333333
C9orf127	-0.3006
THNSL1	0.18725
SHROOM3	0.815
JAM2	0.57275
SNRPN	-2.73275
ALX4	-0.0285
CACNA1S	0.222
FAM130A1	0.93975
CORIN	0.3945
CD300LB	1.072
PLEKHG6	0.624
LRRC40	-0.545
PCLKC	-0.72975
PCDHB16	-0.654166666666667
WNT2B	-0.7255
ASNS	-2.235
MRPL49	0.231
FLJ46111	-0.83
ISG20	0.084375
SMU1	-0.345833333333333
CASZ1	0.6285
POLR1D	0.0393333333333334
GIN1	0.52675
SNAG1	0.630666666666667
ANKRD29	1.75
CDKN2AIP	0.224
KRR1	0.47725
CXCL1	-4.81783333333333
EPM2A	-0.1911
PC	0.0353333333333333
DEFB127	-0.771
PDZRN4	0.483166666666667
FAH	1.07875
OR51E1	1.524
CDC2L6	-0.333166666666667
DNTTIP1	0.17625
PAX8	-0.747
TMEM116	0.238
C1orf150	-0.112
PRO2012	0.32125
MRPL40	-0.520166666666667
BEX1	-3.7373
SLC2A4	-0.919833333333333
PKMYT1	-0.02625
FEZF2	-0.4448
SLC26A9	-1.13125
MAP2	0.6965
LYL1	-1.50525
SLC25A19	0.2305
NOS3	0.079
ZNF34	2.53066666666667
TMPRSS11F	-0.74275
FAM43A	-0.56275
FCRL4	-0.541666666666667
KLF14	-0.762
FLRT2	-1.49466666666667
WRN	-1.636
SDF2	1.6567
KRT8P12	-0.81725
C6orf195	-1.865
C9orf125	-1.50633333333333
DZIP3	-0.269625
RIT1	0.642916666666667
SCML1	-2.83566666666667
RHBDF2	-0.274625
OR2G3	0.746
REXO1L1	0.3665
MAP3K7IP3	-0.163375
C3orf57	-6.34775
FBXW11	0.1335
ETAA1	-0.69125
C14orf131	-0.0799
AKT1S1	-0.4275
SLC12A5	-0.868125
C9orf164	0.87625
NRIP3	1.176375
NOS1AP	-0.28675
TMEM121	1.88475
SAP30BP	0.6848
DGCR6	0.3145
WDR76	-0.4885
FAM82B	1.812
LOC606495	-0.421
MAP9	1.868
BCDIN3D	1.136
CXorf36	3.41666666666667
DSCR3	-0.0722
ZFAND3	-0.651
C7orf43	-0.0838333333333334
SPSB3	1.0102
C19orf19	0.34325
FAM133A	-4.06471428571429
C12orf25	0.43825
SLC39A3	-0.2895
DISP2	3.36925
PI4KAP2	-2.83
MKRN3	-2.82516666666667
ADAMTS13	-0.701875
CBLN3	0.5485
TTYH1	0.518333333333333
C3orf18	1.318
FLJ13236	-2.3385
ZMYND12	4.25125
C18orf25	1.39125
GLB1L3	-1.1095
ATP13A5	0.706
RANBP10	-0.59175
CD96	-1.3997
DENND1C	-0.887
RBMS3	-0.7284
SLC41A3	0.511
DGCR6L	0.17125
TMEM128	1.43633333333333
CSNK1G3	1.607
MOBKL2C	0.421625
TSPAN6	-1.404125
MATN2	-1.124
MSL2L1	-1.07016666666667
ST6GALNAC2	1.0595
FGFBP2	0.146875
FGL1	-5.581
MPP3	1.329
ARHGEF6	-0.582333333333333
TGFBR2	0.04275
ACMSD	-0.3
IL33	3.08025
C9orf5	0.7825
DEAF1	-0.3339
AMN	-0.0345
DEFA6	0.139
RNF212	-1.87566666666667
METT5D1	0.9435
CIB1	0.029
TSSK1B	0.22175
KIAA1727	1.9515
ZNF680	0.576833333333333
LOC399900	-1.159
LOC152217	-0.345333333333333
CTNNAL1	-2.233
CIT	-0.23
TLE6	1.03425
ZNF607	-0.14475
HERC4	-0.263333333333333
DRAP1	-0.2923
PEMT	-0.29575
C10orf111	-2.209
ZNF575	0.093
KCTD7	0.08125
MYO1F	-0.34025
LOC285382	-0.7955
RAB11A	0.5463
PLCD3	-1.185
C15orf28	0.06275
PTBP2	-0.639
CTB-1048E9.5	-0.07425
C19orf60	0.669666666666667
C7orf25	0.561833333333333
SETD7	1.512625
HOXB9	-4.3375
VANGL1	0.3575
CHAF1B	-1.587
NDUFA3	1.3525
KIAA1328	1.27833333333333
SHARPIN	1.594875
TTC23	-0.786
UGP2	0.122166666666667
ANKIB1	-0.0949
CIRBP	0.266142857142857
SEC14L4	-3.01366666666667
OVCH1	0.0303333333333333
VPS52	-0.3765
FAT	-2.965875
M6PRBP1	-1.53625
GPRIN3	1.6225
PPM1F	-1.55683333333333
TSR1	-0.792
CCDC85A	1.23725
PCSK5	0.55575
ZFHX3	0.5505
HEMK1	-0.1666
PGBD2	0.63475
RSRC2	0.345166666666667
AURKC	-2.033
SCRIB	1.40675
ORM2	-4.69983333333333
FAM115A	-0.6562
FZD6	2.967875
UNC119	0.129
GPX3	-0.1233
NOV	-0.50675
CABC1	0.880625
CDC42SE2	1.18875
EIF2S2	-0.1146
RNF130	1.171875
CKAP5	-0.596
RP11-413M3.2	0.388625
C10orf18	0.1568
TMEM93	-0.30325
DYX1C1	1.154
KCNMB2	-2.4105
ANK3	0.70825
KRT5	-2.6806
CDH12	-1.41685714285714
QRSL1	-0.409625
JUB	-2.99375
SHC4	-3.52625
CCL15	2.4305
CCDC22	0.139
SNX24	0.98525
RARS	-0.169
MORC2	-0.376125
FAM48A	-0.285
MT1H	-0.403
PPP1R14C	-3.7205
FOXD1	-0.573785714285714
C1orf213	-2.51425
AMT	-2.2728
DSN1	-0.42325
PTPLAD2	2.09925
DIS3L	-0.6885
RASL11A	-0.0425
GPRC5B	-0.112875
FRMD7	0.38
STRN4	0.5065
KITLG	1.98627272727273
HDGF	-0.00525
OR1S1	0.821
SETX	-0.1193
DDR2	-1.017125
KCTD12	1.11225
LYZL2	0.03475
WDR52	0.109
TMEM2	-0.0655
ZNF579	-0.334833333333333
LOC200810	0.85275
TNFSF9	-1.644625
PPFIA4	-2.9855
CNIH3	-1.4385
MAP4K4	-2.46314285714286
ROD1	0.616571428571429
ALS2CR12	-0.2985
DOCK3	-3.85433333333333
PAQR9	-4.264
ASB17	-0.1292
STX16	-0.04975
FEZ2	-0.232166666666667
DLAT	-0.4925
KIF21B	-1.30616666666667
CDC5L	-0.6735
TMEM119	0.998166666666667
CRIP3	-1.41025
TPSD1	-0.0338333333333333
TEPP	-0.389
GNGT2	1.386
C21orf121	0.795
WNK1	-0.150583333333333
FLJ10490	0.2376
OR51B5	-1.882
LOC203547	0.00337500000000002
HAS1	-0.2525
PPA1	-0.189166666666667
ST7	0.024125
C11orf46	0.6945
POPDC3	-3.0565
ACOX2	2.6875
ATCAY	-0.51675
TM4SF19	-2.308
MFSD9	-0.364666666666667
PDHB	-0.16725
ERN1	0.148
LCE3C	0.1375
GPR111	0.0335
NOTCH3	0.9895
ADAMTS5	1.42925
B3GALT1	-1.152
UGCGL1	-0.0486666666666667
FAM58A	0.469
FBXO32	2.58375
CLPP	-0.1485
NXPH1	-2.17266666666667
MTMR3	0.469333333333333
ATP1B3	-1.101625
TMEM16A	4.526125
HIST1H3F	0.366166666666667
TRIM25	-0.287166666666667
SDCBP2	-1.496
CRKL	-0.322875
HOXB2	3.48983333333333
ANP32B	-0.504125
GATM	1.245
AP4E1	0.459
EDG5	0.114875
CDKN3	-0.6305
CDH4	-2.61525
PGD	-0.626333333333333
RND1	0.7265
GAD1	-4.2364
MPG	0.494375
LOC440350	-0.4185
ZNF133	-0.49475
SERPINB12	-0.096
AMELY	0.0413333333333333
DHX36	-0.66575
TNFAIP8L2	2.63816666666667
PHTF2	0.405333333333333
CCDC112	0.0705
IQCC	-0.095
HEYL	2.71816666666667
FTSJ2	-0.156
APPL1	0.77875
RAB43	-1.23328571428571
OR10G2	0.743
WAC	0.8065
ADCY9	0.087375
RUNDC2B	-0.515833333333333
PYCRL	2.3821
AGPAT7	-0.338833333333333
SLC22A9	-1.9748
CDKAL1	0.605
PDYN	-1.012
C20orf74	-0.61025
MTMR11	-0.8255
VAV3	2.07758333333333
DAPL1	-0.678
STXBP3	0.6555
EIF3G	-0.634
ARHGAP22	-2.279
NPFFR1	0.7425
NPC1	-0.164
ALDH9A1	1.36566666666667
ZNF600	0.767375
ZNF678	0.3245
RASSF1	-0.4725
ADD2	-3.147875
PITPNB	-0.485
PKD2L2	0.40525
LRP11	0.25375
CDKL1	-0.97875
SMEK2	0.93175
PRODH2	-2.97533333333333
C11orf54	2.28316666666667
SFRS11	-0.737166666666667
IL7	-1.595
ALS2CR16	-0.9815
BTG3	-1.1995
PAK2	-0.278722222222222
RP11-679B17.1	0.3935
GATA4	-1.7875
ATP2B1	-0.5
LOC130940	0.4455
C1orf172	3.6325
ATF7IP2	-0.6565
SLC25A43	0.640666666666667
CENTG3	-0.421083333333333
IGF2BP1	-4.2977
FCHSD1	0.498
CAMK2N2	-0.003
ELAVL3	-0.0329
NBPF15	-0.4405
UBE2J2	-0.14125
GNL2	-0.96925
PRR3	-0.00210000000000005
NLF2	-0.44025
OR4F6	-0.165
KLHL24	0.829833333333333
CCDC88A	-2.157
SGPP1	0.0643333333333334
C10orf11	0.418666666666667
SLC35B4	-1.6395
UGT3A2	-1.0095
ARNT2	-0.0203
CBR1	0.195125
ITPR3	-1.32383333333333
TRAPPC6B	0.1279
AMZ1	-2.1495
ARP11	2.43125
WDSUB1	1.16675
APBA1	0.724333333333333
RAB2A	2.2212
C6orf162	-0.387375
HPSE2	0.56325
PLCE1	0.57725
INSL3	0.292
DLG1	-0.3601
PTPLA	-4.5385
PIGX	0.397
TFIP11	-0.370666666666667
FIBIN	0.1535
POLR2G	0.0385
GRAP2	-2.4936
DNAJB8	-0.16325
CNBP	0.643833333333333
WASF1	-1.13275
INPP5E	-0.577
HSPB1	0.4591875
TMEM167	0.1074
CUBN	-0.06825
IGF1	2.221875
ITPK1	1.6054
NAALAD2	-1.45225
G3BP1	1.6004
NT5DC1	-0.41675
CYP39A1	-1.0535
TMEM139	0.394333333333333
POLK	0.805
GLULD1	-2.1775
RBM15	-0.6875
AMZ2	0.9595
GDF15	-1.07466666666667
MESDC2	0.41275
INCA	0.344166666666667
ACY1L2	-2.524
GZMM	-0.2405
PAIP1	0.7185
CACNA2D1	0.1605
STK32C	0.257833333333333
SH3BP4	-0.105666666666667
DEC1	0.148
PADI1	0.177
UBB	0.7953
PON3	-2.893
PROP1	0.4625
ANKRD13B	1.1345
ADCK1	-0.0265
TCF25	-0.522666666666667
SLC38A5	-3.05675
CXorf26	-0.251166666666667
C19orf39	-0.416
PPP1R13B	0.45275
ARL2	-0.543
TCL6	0.200272727272727
TOP3A	-1.092
SLC16A14	-0.8145
FXYD6	1.29833333333333
HIST1H4E	-1.7785
BBC3	0.0786315789473684
UNC5A	1.05233333333333
FAM86C	0.0188
PI4KB	0.794
B3GAT1	-3.9055
SUSD2	0.593166666666667
OAZ2	-0.558
NOC4L	0.398
C10orf12	-0.3975
FADS1	-1.66
LOC144097	-0.13975
DKK2	0.9295
KIAA1949	-1.074
RHOT1	1.0293
OXT	0.07
GPR153	-0.17375
ARL4A	-0.9005
SAAL1	-0.99875
CCDC64	0.3445
USE1	-0.109333333333333
HNMT	-1.12116666666667
PCGF3	0.0486875
CYP2C19	0.01075
C20orf4	1.011
CCDC11	1.477
ACSBG2	-0.36175
RWDD2A	-0.07875
PALLD	-0.049125
CPLX4	1.183
LOC492311	1.61025
KPNA2	-0.276166666666667
MACROD1	0.3063
TMCO3	0.197
C15orf52	-1.253
BIRC5	-0.211733333333333
